"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Jordan Beirnes","YES",1984-04-08,"6.03",200,"LW","Oshawa Generals",62,3,5,8,0.13,-1,0,0,0,0,0,62
"Phil Gibson","YES",1984-03-26,"6.00",200,"RW","Windsor Spitfires",28,3,5,8,0.29,5,2,0,2,0,0,14
"Reg Thomas","NO",1984-03-24,"6.02",185,"C","Sarnia Sting",29,5,2,7,0.24,2,0,0,0,1,0,58
"Alex Butkus","NO",1984-01-19,"6.03",240,"LW","Guelph Storm",49,3,4,7,0.14,7,0,0,0,0,0,82
"Evan Kotsopoulos","YES",1984-03-24,"5.11",180,"LW","Oshawa Generals",54,2,5,7,0.13,-7,0,1,1,0,0,47
"Jerrod Smith","YES",1984-05-04,"6.01",203,"C","Toronto St. Michael's Majors",51,2,5,7,0.14,-12,0,0,0,1,0,29
"Geoff Patton","YES",1983-09-21,"6.01",187,"D","Toronto St. Michael's Majors",65,1,6,7,0.11,-2,0,0,0,0,0,110
"Michael Krelove","YES",1984-06-04,"5.11",175,"LW","Guelph Storm",43,1,6,7,0.16,1,0,0,0,0,0,6
"Kyle Spurr","YES",1984-08-10,"6.00",190,"RW","Toronto St. Michael's Majors",58,3,3,6,0.1,-12,0,1,1,0,0,89
"Matt Maccarone","NO",1984-03-23,"6.07",229,"C","Oshawa Generals",53,3,3,6,0.11,-7,0,1,1,0,0,34
"Tom Zanoski","YES",1984-03-03,"5.10",194,"LW","Owen Sound Attack",55,2,4,6,0.11,-3,0,2,2,0,0,73
"Chris Petrow","YES",1984-06-05,"6.03",201,"D","Oshawa Generals",29,1,5,6,0.21,1,1,2,3,0,0,19
"Mike Ramsay","YES",1984-09-13,"5.09",180,"RW","Peterborough Petes",23,5,0,5,0.22,2,1,0,1,0,0,0
"Adam Keefe","NO",1984-04-26,"5.10",195,"RW","Kitchener Rangers",65,1,4,5,0.08,-22,0,0,0,0,0,254
"Jake Gilmour","YES",1984-07-19,"6.01",215,"LW","Belleville Bulls",54,1,4,5,0.09,-1,0,0,0,0,0,126
"Jim Kehoe","YES",1984-03-03,"6.04",220,"D","Sudbury Wolves",44,0,5,5,0.11,-11,0,0,0,0,0,51
"Erik Schwanz","YES",1984-02-18,"6.03",205,"D","Brampton Battalion",45,1,3,4,0.09,6,0,0,0,0,0,43
"Adam Sturgeon","NO",1984-03-19,"6.02",195,"D","Mississauga IceDogs",59,0,4,4,0.07,-25,0,1,1,0,0,69
"Sean Thompson","YES",1984-01-31,"6.00",173,"LW","Plymouth Whalers",38,0,4,4,0.11,2,0,0,0,0,0,21
"Bill Kinkel","YES",1984-02-27,"6.05",230,"LW","Kitchener Rangers",53,1,2,3,0.06,-7,0,1,1,0,0,75
"Bryan Sansom","YES",1984-04-15,"6.01",185,"LW","North Bay Centennials",49,1,2,3,0.06,-13,0,0,0,0,0,14
"Pat Sutton","YES",1984-04-26,"6.01",181,"D","Sault Ste. Marie Greyhounds",52,1,2,3,0.06,3,0,0,0,0,0,35
"Brad Staubitz","YES",1984-07-28,"6.01",208,"D","Sault Ste. Marie Greyhounds",45,0,3,3,0.07,-2,0,0,0,0,0,46
"Dan Rogers","YES",1984-05-07,"6.00",200,"D","Owen Sound Attack",60,0,3,3,0.05,-10,0,1,1,0,0,96
"Bryan Hamm","YES",1984-01-01,"6.03",250,"D","Peterborough Petes",39,1,1,2,0.05,2,0,0,0,0,0,127
"Brad Smulders","YES",1983-12-08,"5.11",170,"RW","Sarnia Sting",17,0,2,2,0.12,-5,0,0,0,0,0,2
"David Frawley","YES",1984-01-26,"6.01",194,"C","Windsor Spitfires",4,0,2,2,0.5,0,0,0,0,0,0,0
"Rick Arnaldo","YES",1984-08-04,"5.10",180,"LW","Ottawa 67's",32,0,2,2,0.06,1,0,0,0,0,0,4
"Jeff Phillips","YES",1984-06-05,"6.02",225,"RW","Plymouth Whalers",25,1,0,1,0.04,-2,0,0,0,0,0,49
"Josh Manning","YES",1984-06-17,"6.02",215,"D","Oshawa Generals",40,1,0,1,0.03,-9,0,0,0,0,0,27
"Neil Smith","YES",1984-05-24,"6.03",205,"D","Belleville Bulls",19,1,0,1,0.05,5,0,0,0,0,0,8
"Adam Fabiano","YES",1984-06-26,"5.10",180,"C","North Bay Centennials",12,0,1,1,0.08,0,0,0,0,0,0,8
"Daniel Girardi","NO",1984-04-29,"6.01",205,"D","Barrie Colts",21,0,1,1,0.05,6,0,0,0,0,0,0
"Kevin Harvey","YES",1984-09-14,"6.01",165,"LW","Kingston Frontenacs",2,0,1,1,0.5,1,0,0,0,0,0,0
"Matt Manias","YES",1984-08-03,"6.02",195,"D","Kitchener Rangers",2,0,1,1,0.5,-2,0,1,1,0,0,0
"Michal Skoliak","YES",1984-04-30,"6.00",170,"D","Sarnia Sting",1,0,1,1,1,-1,0,0,0,0,0,0
"Mike Carlesimo","YES",1983-11-02,"6.03",210,"D","Toronto St. Michael's Majors",1,0,1,1,1,0,0,0,0,0,0,2
"Alex Vasserman","YES",1983-10-07,"6.01",181,"LW","Peterborough Petes",1,0,0,0,0,0,0,0,0,0,0,0
"Brandon Elliott","YES",1984-03-08,"6.04",225,"D","Mississauga IceDogs",7,0,0,0,0,-4,0,0,0,0,0,14
"Chad Elliott","YES",1984-03-27,"6.00",196,"D","Oshawa Generals",29,0,0,0,0,-1,0,0,0,0,0,2
"Chase Trull","YES",1984-06-18,"6.02",200,"LW","Erie Otters",4,0,0,0,0,-1,0,0,0,0,0,2
"Craig Bertrand","YES",1984-04-13,"6.02",210,"RW","Erie Otters",1,0,0,0,0,0,0,0,0,0,0,0
"Daniel Kraft","YES",1984-01-06,"6.00",189,"LW","Kingston Frontenacs",3,0,0,0,0,0,0,0,0,0,0,0
"George Bradley","YES",1984-08-31,"6.03",210,"D","Guelph Storm",26,0,0,0,0,0,0,0,0,0,0,18
"Jason Hicks","NO",1983-10-06,"6.02",190,"D","Sudbury Wolves",3,0,0,0,0,0,0,0,0,0,0,2
"Jeff MacDermid","YES",1984-03-01,"5.11",176,"RW","Owen Sound Attack",8,0,0,0,0,0,0,0,0,0,0,2
"Justin Hodgins","NO",1984-03-01,"6.00",198,"RW","Owen Sound Attack",4,0,0,0,0,-2,0,0,0,0,0,2
"Logan Noble","YES",1984-05-07,"6.01",185,"D","North Bay Centennials",4,0,0,0,0,-1,0,0,0,0,0,2
"Mark Cranley","NO",1984-03-22,"6.07",205,"LW","Mississauga IceDogs",2,0,0,0,0,0,0,0,0,0,0,0
"Neill MacInnis","YES",1984-04-02,"6.03",200,"LW","Belleville Bulls",6,0,0,0,0,-1,0,0,0,0,0,0
"Ron Cordes","YES",1984-08-01,"6.02",206,"D","London Knights",5,0,0,0,0,2,0,0,0,0,0,11
"Sean Dickson","YES",1984-02-01,"6.01",180,"D","Barrie Colts",2,0,0,0,0,0,0,0,0,0,0,0
"Steve Haddon","YES",1984-03-10,"6.01",190,"C","Sarnia Sting",1,0,0,0,0,0,0,0,0,0,0,0
"Ted Perry","YES",1984-02-03,"6.05",225,"D","Brampton Battalion",44,0,0,0,0,-8,0,0,0,0,0,21
"Trevor Barton","YES",1984-02-28,"6.04",211,"D","Belleville Bulls",2,0,0,0,0,0,0,0,0,0,0,0
"Tyler Gubler","YES",1984-02-16,"6.02",190,"D","Mississauga IceDogs",10,0,0,0,0,-1,0,0,0,0,0,6
