"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Shawn Snider","NO",10,1981-02-01,1981,"5.10",170,"C","Sudbury Wolves",57,19,40,59,1.04,-7,5,13,18,0,0,0,5,0,36,1
"Tim Brent","NO",8,1984-03-10,1984,"6.00",180,"C","Toronto St. Michael's Majors",61,19,40,59,0.97,19,6,20,26,1,0,1,4,1,52,1
"Tim Gleason","NO",6,1983-01-29,1983,"6.01",205,"D","Windsor Spitfires",67,17,42,59,0.88,4,13,22,35,0,0,0,4,0,109,1
"Brandon Nolan","NO",23,1983-07-18,1983,"6.01",190,"C","Oshawa Generals",57,30,28,58,1.02,-46,8,17,25,0,0,0,3,0,78,1
"Luc Chiasson","NO",21,1982-10-08,1982,"6.00",187,"LW","Guelph Storm",67,22,36,58,0.87,4,7,11,18,1,2,3,5,0,48,1
"Mike Nelson","NO",12,1981-02-23,1981,"5.10",176,"C","Oshawa Generals",70,21,37,58,0.83,-9,7,15,22,2,0,2,2,1,70,1
"Michael Richards","YES",18,1985-02-11,1985,"6.00",192,"C","Kitchener Rangers",65,20,38,58,0.89,10,6,21,27,1,4,5,1,1,52,1
"Steve Eminger","NO",8,1983-10-31,1983,"6.02",200,"D","Kitchener Rangers",64,19,39,58,0.91,24,10,28,38,4,2,6,3,0,93,1
"Daniel Paille","NO",16,1984-04-15,1984,"6.01",195,"C","Guelph Storm",62,27,30,57,0.92,-1,6,13,19,0,1,1,1,5,54,1
"Jeff Szwez","YES",38,1981-07-16,1981,"6.03",200,"RW","Kitchener Rangers",65,22,35,57,0.88,7,13,12,25,1,0,1,0,0,59,1
"Damian Surma","NO",15,1981-01-22,1981,"5.09",200,"LW","Plymouth Whalers",55,28,27,55,1,19,6,6,12,2,3,5,5,0,68,1
"Jay McClement","NO",18,1983-03-02,1983,"6.01",191,"C","Brampton Battalion",61,26,29,55,0.9,-18,7,8,15,2,0,2,1,2,43,1
"Brandon Cullen","NO",19,1981-03-05,1981,"6.00",212,"RW","Erie Otters",59,24,31,55,0.93,28,6,6,12,0,1,1,4,3,178,1
"Kristopher Vernarsky","NO",12,1982-04-05,1982,"6.02",207,"LW","Plymouth Whalers",59,19,36,55,0.93,30,2,7,9,3,3,6,4,0,98,1
"Shayne Fryia","NO",87,1981-12-30,1981,"6.00",180,"C","Barrie Colts",63,22,32,54,0.86,15,7,11,18,3,1,4,3,1,74,1
"Rob Hisey","YES",11,1984-09-24,1984,"5.10",175,"C","Sault Ste. Marie Greyhounds",68,20,33,53,0.78,2,6,13,19,1,1,2,1,1,33,1
"Gregory Campbell","NO",8,1983-12-17,1983,"6.00",192,"C","Plymouth Whalers",65,17,36,53,0.82,31,5,4,9,1,0,1,3,0,105,1
"Lou Dickenson","NO",25,1982-08-15,1982,"6.02",202,"C","Guelph Storm",63,13,40,53,0.84,-22,3,16,19,0,0,0,2,0,50,1
"Joe Guenther","NO",25,1981-05-04,1981,"6.01",212,"RW","Toronto St. Michael's Majors",49,25,27,52,1.06,23,9,11,20,0,0,0,4,0,45,1
"Steve Hildenbrand","NO",39,1981-03-10,1981,"5.10",182,"C","Windsor Spitfires",43,14,38,52,1.21,0,3,22,25,0,1,1,3,0,50,1
"Craig Kennedy","NO",12,1983-04-24,1983,"6.00",198,"RW","Windsor Spitfires",67,18,33,51,0.76,6,7,10,17,0,2,2,2,1,25,1
"Dustin Wood","NO",3,1981-05-21,1981,"6.00",185,"D","Peterborough Petes",68,13,38,51,0.75,10,6,13,19,0,2,2,1,0,57,1
"Bobby Chaumont","YES",12,1984-11-21,1984,"6.00",200,"RW","Sudbury Wolves",68,24,26,50,0.74,-11,5,10,15,0,0,0,4,1,20,1
"Jeffrey Doyle","NO",27,1983-01-10,1983,"6.01",206,"RW","Erie Otters",60,20,30,50,0.83,6,4,11,15,0,0,0,4,1,173,1
"Joey Tenute","NO",14,1983-04-02,1983,"5.09",180,"C","Barrie Colts",66,19,31,50,0.76,9,7,14,21,0,0,0,4,0,76,1
"John Hecimovic","NO",8,1984-03-31,1984,"6.02",215,"RW","Sarnia Sting",65,30,19,49,0.75,-4,8,6,14,0,0,0,2,0,64,1
"Ryan Ramsay","NO",7,1983-05-18,1983,"5.11",188,"LW","Kitchener Rangers",54,24,24,48,0.89,15,7,15,22,0,0,0,2,0,87,1
"Kurt MacSweyn","NO",20,1981-01-19,1981,"6.01",178,"LW","Brampton Battalion",53,23,25,48,0.91,12,4,5,9,3,0,3,4,0,24,1
"Fraser Clair","NO",92,1981-01-07,1981,"6.01",190,"RW","Barrie Colts",67,22,26,48,0.72,10,4,4,8,2,3,5,4,1,42,1
"Trevor Daley","NO",6,1983-10-09,1983,"5.11",204,"D","Sault Ste. Marie Greyhounds",47,9,39,48,1.02,17,2,24,26,0,1,1,4,0,38,1
"Mike Wehrstedt","NO",15,1982-05-28,1982,"6.00",195,"RW","Mississauga IceDogs",60,20,27,47,0.78,-15,5,5,10,0,0,0,0,1,22,1
"John Kozoriz","NO",17,1981-03-16,1981,"5.11",190,"C","Mississauga IceDogs",61,19,28,47,0.77,-32,4,6,10,1,0,1,3,1,58,1
"Jonathan Zion","NO",4,1981-05-21,1981,"6.00",180,"D","Ottawa 67's",52,16,31,47,0.9,11,8,16,24,0,0,0,2,1,60,1
"Matthew Albiani","NO",10,1983-02-14,1983,"6.01",195,"C","Ottawa 67's",67,15,32,47,0.7,-5,4,10,14,1,0,1,1,0,54,1
"Rob Hennigar","NO",11,1983-04-04,1983,"6.00",190,"C","Windsor Spitfires",67,15,32,47,0.7,16,2,7,9,0,2,2,1,1,51,1
"Jan Platil","NO",83,1983-02-09,1983,"6.02",200,"D","Barrie Colts",68,13,34,47,0.69,7,5,18,23,0,1,1,3,1,136,1
"Scott Sheppard","NO",16,1983-09-28,1983,"6.00",195,"RW","Ottawa 67's",60,20,26,46,0.77,3,5,9,14,0,1,1,3,1,24,1
"Petr Hemsky","NO",20,1982-01-24,1982,"5.11",175,"RW","Kitchener Rangers",61,19,27,46,0.75,21,8,8,16,1,1,2,2,1,10,1
"Brad Yeo","NO",25,1981-03-18,1981,"6.01",190,"RW","Plymouth Whalers",64,19,27,46,0.72,15,7,8,15,1,1,2,3,2,132,1
"Derek Hennessey","NO",23,1982-07-08,1982,"6.01",189,"D","Guelph Storm",68,19,27,46,0.68,-22,6,10,16,2,0,2,3,0,20,1
"Brendan Bell","NO",9,1983-03-31,1983,"6.01",207,"D","Ottawa 67's",67,10,36,46,0.69,33,4,13,17,0,0,0,3,1,56,1
"Nick Lees","NO",16,1983-10-22,1983,"5.11",195,"C","Barrie Colts",67,24,21,45,0.67,20,5,9,14,1,0,1,4,1,27,1
"Juris Stals","YES",27,1982-08-04,1982,"6.01",190,"RW","Sarnia Sting",60,23,22,45,0.75,-5,9,6,15,0,0,0,2,0,12,1
"Andre Benoit","NO",16,1984-01-06,1984,"6.00",199,"LW","Kitchener Rangers",62,13,32,45,0.73,20,6,20,26,2,1,3,1,0,77,1
"Jamie Tardif","YES",25,1985-01-23,1985,"6.00",210,"C","Peterborough Petes",64,22,22,44,0.69,11,9,7,16,0,0,0,2,0,30,1
"Morgan McCormick","NO",29,1981-02-21,1981,"6.04",215,"RW","Guelph Storm",56,20,24,44,0.79,-4,9,12,21,0,0,0,2,0,148,1
"Paul Flache","NO",5,1982-03-04,1982,"6.05",220,"D","Brampton Battalion",68,9,35,44,0.65,-15,3,13,16,1,1,2,1,0,148,1
"Karl Stewart","NO",6,1983-06-30,1983,"5.10",175,"C","Plymouth Whalers",65,20,23,43,0.66,19,6,3,9,0,1,1,2,2,104,1
"Kamil Kreps","YES",28,1984-11-18,1984,"6.02",182,"C","Brampton Battalion",68,19,24,43,0.63,-1,4,12,16,2,0,2,2,0,14,1
"Corey Locke","YES",84,1984-05-08,1984,"5.10",190,"C","Ottawa 67's",55,18,25,43,0.78,-1,5,9,14,0,0,0,1,0,18,1
"Chris Rowan","NO",14,1982-07-12,1982,"6.04",220,"LW","Brampton Battalion",63,17,26,43,0.68,4,4,3,7,0,1,1,3,0,81,1
"Jay Harrison","NO",23,1982-11-03,1982,"6.04",211,"D","Brampton Battalion",61,12,31,43,0.7,1,3,17,20,0,1,1,2,1,116,1
"Adam Chapman","NO",27,1982-03-27,1982,"6.00",195,"LW","Ottawa 67's",65,22,20,42,0.65,9,5,5,10,0,0,0,3,0,40,1
"George Nistas","NO",10,1981-03-16,1981,"5.10",180,"C","Plymouth Whalers",52,17,25,42,0.81,19,1,6,7,0,0,0,1,0,25,1
"Chris Eade","NO",4,1982-04-20,1982,"6.02",200,"D","Erie Otters",64,11,31,42,0.66,32,6,14,20,0,2,2,2,1,120,1
"Lukas Krajicek","NO",37,1983-11-03,1983,"6.01",185,"D","Peterborough Petes",55,10,32,42,0.76,0,4,9,13,0,0,0,0,0,56,1
"Mark Popovic","NO",7,1982-10-11,1982,"6.02",190,"D","Toronto St. Michael's Majors",58,12,29,41,0.71,34,3,17,20,0,0,0,1,1,42,1
"Jonah Leroux","NO",12,1982-12-06,1982,"6.01",201,"C","Ottawa 67's",69,12,29,41,0.59,4,2,11,13,0,0,0,5,0,39,1
"Mike James","NO",7,1982-02-21,1982,"6.00",185,"LW","Windsor Spitfires",61,20,20,40,0.66,2,7,5,12,0,0,0,2,0,77,1
"Carlo Colaiacovo","NO",8,1983-01-27,1983,"6.01",194,"D","Erie Otters",60,13,27,40,0.67,30,6,14,20,2,2,4,2,0,49,1
"Erik Reitz","NO",5,1982-07-29,1982,"6.01",200,"D","Barrie Colts",61,13,27,40,0.66,18,5,11,16,0,0,0,2,0,153,1
"Scott Heffernan",NA,25,1982-03-09,1982,"6.04",197,"D","Toronto St. Michael's Majors",73,6,34,40,0.55,19,1,13,14,0,0,0,0,0,97,1
"Scott Rozendal","NO",27,1982-07-28,1982,"6.02",200,"RW","Guelph Storm",67,20,19,39,0.58,-5,10,6,16,0,0,0,2,0,160,1
"John Scott Dickson","NO",33,1984-04-10,1984,"6.02",210,"LW","Windsor Spitfires",68,14,25,39,0.57,12,5,9,14,0,1,1,2,1,23,1
"Aaron Power","NO",6,1982-02-04,1982,"6.00",189,"D","Barrie Colts",66,11,28,39,0.59,5,7,13,20,0,0,0,4,0,88,1
"Kyle McAllister","NO",19,1981-04-07,1981,"6.02",175,"C","Owen Sound Attack",35,18,20,38,1.09,2,8,10,18,1,0,1,3,1,23,1
"Matt Armstrong","NO",26,1982-09-08,1982,"6.00",190,"LW","Peterborough Petes",65,17,21,38,0.58,6,2,8,10,1,3,4,2,0,58,1
"Mike Rice","NO",22,1982-02-01,1982,"6.04",222,"LW","Erie Otters",69,16,22,38,0.55,-4,7,4,11,0,0,0,4,0,50,1
"Cole Jarrett","NO",2,1983-01-04,1983,"6.00",200,"D","Plymouth Whalers",51,14,24,38,0.75,32,7,13,20,1,1,2,1,0,92,1
"John Osborne","NO",21,1981-03-11,1981,"6.01",185,"LW","Kitchener Rangers",39,20,17,37,0.95,9,6,8,14,0,0,0,5,0,57,1
"Chris Berti","NO",12,1981-10-06,1981,"6.05",212,"C","Erie Otters",61,15,22,37,0.61,2,4,7,11,0,0,0,4,1,172,1
"Ben Eager","NO",25,1984-01-22,1984,"6.02",215,"LW","Oshawa Generals",63,14,23,37,0.59,-16,7,5,12,0,0,0,2,0,255,1
"Malcolm MacMillan","NO",10,1982-02-08,1982,"5.11",190,"C","Guelph Storm",58,10,27,37,0.64,3,2,6,8,1,0,1,1,0,144,1
"Chris Clayton","NO",12,1983-09-28,1983,"6.03",191,"RW","Brampton Battalion",64,10,27,37,0.58,-6,0,3,3,0,2,2,3,0,8,1
"Sebastien Savage","NO",11,1981-02-16,1981,"6.00",175,"RW","Brampton Battalion",65,21,15,36,0.55,4,5,2,7,0,0,0,3,1,76,1
"Dan Sullivan","NO",28,1981-03-20,1981,"6.02",230,"RW","Owen Sound Attack",60,17,19,36,0.6,-24,3,5,8,0,0,0,1,0,149,1
"James Wisniewski","NO",20,1984-02-24,1984,"5.11",200,"D","Plymouth Whalers",62,11,25,36,0.58,39,7,17,24,0,1,1,2,0,100,1
"Lubos Velebny","YES",44,1982-02-09,1982,"6.02",215,"D","Belleville Bulls",53,9,27,36,0.68,9,1,15,16,0,0,0,1,0,81,1
"Darryl Thomson","NO",17,1982-01-16,1982,"6.00",185,"LW","Barrie Colts",60,8,28,36,0.6,18,0,2,2,0,2,2,1,0,65,1
"Matt Bannan","NO",16,1981-01-16,1981,"5.10",175,"RW","Sarnia Sting",64,6,30,36,0.56,-8,2,16,18,0,0,0,2,0,106,1
"Brian McGrattan","NO",21,1981-09-02,1981,"6.04",220,"RW","Sault Ste. Marie Greyhounds",60,20,15,35,0.58,-18,6,3,9,0,0,0,4,0,159,1
"Jeff Carter","YES",19,1985-01-01,1985,"6.03",200,"C","Sault Ste. Marie Greyhounds",63,18,17,35,0.56,1,9,4,13,0,0,0,6,0,12,1
"Jerry Connell","NO",18,1981-02-25,1981,"6.04",210,"LW","Sudbury Wolves",64,16,19,35,0.55,-6,1,7,8,3,0,3,4,0,145,1
"Alexander Skorohod","YES",27,1983-06-10,1983,"5.11",205,"D","Mississauga IceDogs",67,12,22,34,0.51,-15,3,4,7,2,1,3,1,0,56,1
"Malcolm Hutt","NO",6,1982-05-31,1982,"6.00",185,"D","Belleville Bulls",68,6,28,34,0.5,17,3,14,17,0,2,2,0,0,36,1
"Ryan Courtney","NO",17,1982-03-08,1982,"6.03",205,"C","Owen Sound Attack",65,20,13,33,0.51,-7,2,3,5,0,1,1,3,1,19,1
"Brad Richardson","YES",15,1985-02-04,1985,"5.11",189,"C","Owen Sound Attack",58,12,21,33,0.57,-16,3,4,7,0,0,0,0,0,20,1
"Brett Trudell","NO",25,1984-02-15,1984,"6.03",202,"RW","Sault Ste. Marie Greyhounds",68,18,14,32,0.47,-4,5,2,7,0,0,0,2,1,53,1
"Andrey Mikhnov","YES",8,1983-11-26,1983,"6.06",220,"LW","Sudbury Wolves",67,14,18,32,0.48,-14,4,2,6,0,0,0,1,2,43,1
"Michael Jacobsen","NO",5,1981-07-24,1981,"6.01",197,"D","Owen Sound Attack",62,8,24,32,0.52,-22,5,14,19,0,0,0,0,0,36,1
"Agris Saviels","NO",2,1982-01-15,1982,"6.01",205,"D","Owen Sound Attack",60,5,27,32,0.53,-2,3,14,17,0,1,1,1,0,37,1
"Trevor Blanchard","NO",19,1983-06-06,1983,"6.02",205,"LW","Sudbury Wolves",54,15,16,31,0.57,-23,6,3,9,1,0,1,1,1,115,1
"Jon Howse","NO",10,1983-09-04,1983,"6.02",200,"RW","Peterborough Petes",68,15,16,31,0.46,1,2,1,3,5,0,5,3,0,106,1
"Dustin VanBallegooie","NO",27,1983-03-25,1983,"6.00",200,"D","Oshawa Generals",69,7,24,31,0.45,-12,3,10,13,0,2,2,1,0,81,1
"Marcus Smith","NO",25,1983-01-14,1983,"6.01",200,"D","Kitchener Rangers",65,6,25,31,0.48,20,4,11,15,0,2,2,2,1,63,1
"Ahren Nittel","NO",16,1983-12-06,1983,"6.03",215,"LW","Windsor Spitfires",52,19,11,30,0.58,8,1,3,4,0,0,0,0,0,100,1
"Matt Herneisen","NO",21,1982-02-08,1982,"6.00",188,"C","Peterborough Petes",66,19,11,30,0.45,-6,4,3,7,2,0,2,2,0,114,1
"Danny Bois","NO",15,1983-06-01,1983,"6.01",208,"RW","London Knights",62,16,14,30,0.48,-11,5,8,13,1,0,1,1,2,256,1
"Russ Moyer","NO",5,1982-08-09,1982,"6.00",170,"D","Ottawa 67's",68,7,23,30,0.44,-11,2,5,7,1,0,1,0,0,62,1
"Patrick Jarrett","NO",9,1984-02-06,1984,"5.11",182,"C","Owen Sound Attack",47,6,24,30,0.64,-17,1,7,8,0,0,0,0,0,24,1
"Rob Chapman","NO",24,1982-01-14,1982,"6.01",178,"RW","Owen Sound Attack",65,16,13,29,0.45,-8,3,4,7,0,0,0,1,1,59,1
"Rodney Bauman","NO",21,1983-03-16,1983,"6.02",225,"D","Ottawa 67's",66,16,13,29,0.44,15,0,2,2,0,0,0,2,0,86,1
"Ladislav Kolda","NO",6,1983-10-16,1983,"6.01",206,"D","Owen Sound Attack",66,4,25,29,0.44,-11,3,13,16,0,1,1,1,0,20,1
"John Winstanley","YES",9,1983-06-03,1983,"5.08",180,"C","Sudbury Wolves",36,14,14,28,0.78,-11,6,6,12,1,0,1,2,0,0,1
"Mike Melinko","NO",8,1983-02-14,1983,"6.00",195,"RW","Sault Ste. Marie Greyhounds",61,14,14,28,0.46,-4,3,3,6,0,0,0,4,2,41,1
"Ryan Hare","NO",7,1982-04-03,1982,"5.11",178,"C","Sarnia Sting",58,11,17,28,0.48,-2,0,1,1,0,1,1,1,0,35,1
"Brent Hughes","NO",26,1982-06-09,1982,"5.07",165,"RW","Brampton Battalion",68,11,17,28,0.41,-37,4,6,10,1,0,1,1,0,43,1
"Nathan Tennant","NO",14,1982-10-15,1982,"6.00",196,"D","Plymouth Whalers",64,9,19,28,0.44,-22,3,7,10,0,0,0,1,0,111,1
"David Bowman","NO",8,1983-09-23,1983,"5.11",205,"D","Windsor Spitfires",68,8,20,28,0.41,15,0,6,6,1,0,1,2,0,80,1
"Drew Fata","NO",9,1983-07-28,1983,"6.01",210,"D","Toronto St. Michael's Majors",67,7,21,28,0.42,16,3,11,14,0,1,1,3,0,175,1
"Carter Trevisani","NO",3,1982-06-06,1982,"6.01",190,"D","Ottawa 67's",67,4,24,28,0.42,7,1,10,11,0,0,0,0,0,96,1
"Paul Ballantyne","NO",24,1982-07-16,1982,"6.03",204,"D","Sault Ste. Marie Greyhounds",68,4,24,28,0.41,13,2,6,8,0,0,0,0,0,40,1
"Cody McCormick","NO",8,1983-04-18,1983,"6.03",212,"RW","Belleville Bulls",63,10,17,27,0.43,12,1,2,3,1,1,2,1,0,118,1
"Dylan Hunter","YES",19,1985-05-21,1985,"6.00",196,"LW","London Knights",54,6,21,27,0.5,-3,2,5,7,0,0,0,0,0,38,1
"Kevin Klein","NO",6,1984-12-13,1984,"6.02",192,"D","Toronto St. Michael's Majors",68,5,22,27,0.4,7,3,4,7,0,0,0,0,0,35,1
"Rane Carnegie","YES",7,1985-01-02,1985,"6.01",200,"C","Belleville Bulls",61,18,8,26,0.43,2,2,2,4,1,0,1,2,0,26,1
"Jamie Chamberlain","NO",9,1981-08-02,1981,"6.01",190,"RW","Peterborough Petes",36,10,16,26,0.72,1,2,6,8,0,2,2,0,1,40,1
"Tobias Whelan","NO",28,1983-10-28,1983,"6.00",185,"C","Oshawa Generals",66,9,17,26,0.39,-8,3,2,5,1,0,1,2,0,47,1
"Chris Campoli","NO",14,1984-07-09,1984,"6.00",190,"D","Erie Otters",68,2,24,26,0.38,15,0,8,8,0,1,1,0,0,117,1
"David Silverstone","NO",17,1982-02-22,1982,"5.10",188,"LW","Belleville Bulls",59,12,13,25,0.42,7,0,1,1,0,0,0,2,0,192,1
"B.J. Crombeen","YES",19,1985-07-10,1985,"6.02",212,"RW","Barrie Colts",60,12,13,25,0.42,6,4,4,8,0,0,0,1,0,118,1
"Logan Hunter","NO",21,1984-08-30,1984,"5.10",190,"C","London Knights",64,11,14,25,0.39,-5,3,4,7,0,0,0,1,0,125,1
"Brett McGrath","NO",19,1983-08-04,1983,"6.01",190,"C","Ottawa 67's",67,8,17,25,0.37,6,1,1,2,0,0,0,3,0,27,1
"Dene Poulin","NO",28,1983-12-13,1983,"5.11",193,"D","Sudbury Wolves",68,7,18,25,0.37,-4,3,8,11,0,0,0,0,1,77,1
"Niko Tuomi","NO",23,1983-02-10,1983,"6.01",198,"D","Sault Ste. Marie Greyhounds",64,5,20,25,0.39,-14,3,9,12,0,0,0,1,0,63,1
"Sean Courtney","YES",17,1985-10-16,1985,"6.01",185,"C","Erie Otters",62,3,22,25,0.4,-3,1,14,15,1,1,2,0,0,9,1
"Brad Bonello","YES",28,1984-04-15,1984,"5.11",180,"LW","Erie Otters",60,12,12,24,0.4,-3,3,3,6,2,0,2,1,0,102,1
