"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Arthur Kaliyev","YES",34,2001-06-26,2001,"6.02",190,"RW","Hamilton Bulldogs",21,3,8,11,0.52,6,2,3,5,0,0,0,0,0,6,1
"Michael McLeod","NO",9,1998-02-03,1998,"6.02",195,"C","Mississauga Steelheads",6,6,4,10,1.67,3,0,1,1,1,1,2,0,0,11,1
"Zachary Magwood","NO",18,1998-04-22,1998,"5.10",188,"C","Barrie Colts",12,6,4,10,0.83,3,1,1,2,1,0,1,2,1,6,1
"Kirill Maksimov","NO",13,1999-06-01,1999,"6.03",194,"RW","Niagara IceDogs",10,4,6,10,1,-1,2,4,6,0,0,0,1,0,16,1
"Ethan Szypula","NO",9,1997-01-28,1997,"5.11",170,"C","Owen Sound Attack",11,4,6,10,0.91,6,0,1,1,0,0,0,0,1,12,1
"Ryan McGregor","NO",19,1999-01-29,1999,"6.01",177,"C","Sarnia Sting",12,3,7,10,0.83,2,0,0,0,0,0,0,0,0,0,1
"Michael Vukojevic","YES",51,2001-06-08,2001,"6.03",210,"D","Kitchener Rangers",19,1,9,10,0.53,6,0,0,0,0,0,0,0,0,16,1
"Isaac Ratcliffe","NO",19,1999-02-15,1999,"6.06",204,"LW","Guelph Storm",6,5,4,9,1.5,-3,2,4,6,0,0,0,0,0,8,1
"Drake Rymsha","NO",17,1998-08-06,1998,"6.00",187,"C","Sarnia Sting",12,3,6,9,0.75,-1,0,1,1,0,0,0,0,0,10,1
"Rickard Hugg","NO",96,1999-01-18,1999,"5.10",189,"C","Kitchener Rangers",19,3,6,9,0.47,1,1,1,2,0,0,0,1,0,2,1
"Jonathan Ang","NO",12,1998-01-31,1998,"6.00",170,"C","Sarnia Sting",12,2,7,9,0.75,2,0,0,0,1,1,2,1,0,8,1
"Jordan Sambrook","NO",6,1998-04-11,1998,"6.03",205,"D","Sault Ste. Marie Greyhounds",24,1,8,9,0.38,-3,0,0,0,0,0,0,0,0,28,1
"Matthew Philip","NO",18,1999-05-31,1999,"5.11",191,"LW","Niagara IceDogs",10,3,5,8,0.8,1,1,1,2,0,0,0,1,1,6,1
"Nick McHugh","NO",21,1999-02-13,1999,"5.10",155,"LW","Kitchener Rangers",19,3,5,8,0.42,3,0,0,0,0,0,0,0,1,12,1
"Alex Formenton","NO",80,1999-09-13,1999,"6.02",185,"LW","London Knights",4,5,2,7,1.75,-1,3,1,4,1,0,1,0,0,6,1
"Justin Brazeau","NO",17,1998-02-02,1998,"6.06",226,"RW","North Bay Battalion",5,5,2,7,1.4,4,0,0,0,1,0,1,0,1,2,1
"Hayden Verbeek","NO",38,1997-10-17,1997,"5.09",181,"C","Sault Ste. Marie Greyhounds",11,4,3,7,0.64,5,0,0,0,0,0,0,1,0,10,1
"Franco Sproviero","NO",26,1998-08-05,1998,"5.09",158,"C","Sarnia Sting",12,4,3,7,0.58,4,1,0,1,0,1,1,0,1,8,1
"Aidan Dudas","NO",27,2000-06-15,2000,"5.08",168,"C","Owen Sound Attack",11,3,4,7,0.64,-2,0,1,1,0,0,0,1,0,4,1
"Noel Hoefenmayer","NO",2,1999-01-06,1999,"6.01",196,"D","Ottawa 67's",5,2,5,7,1.4,-4,1,3,4,0,0,0,0,0,2,1
"Matt Hotchkiss","NO",24,1998-02-06,1998,"6.02",203,"LW","Kingston Frontenacs",16,2,5,7,0.44,2,0,1,1,0,0,0,0,0,6,1
"Justin Lemcke","NO",5,1997-02-13,1997,"6.02",203,"D","Hamilton Bulldogs",21,2,5,7,0.33,18,0,0,0,0,0,0,0,0,27,1
"Nicolas Mattinen","NO",52,1998-03-05,1998,"6.05",219,"D","Hamilton Bulldogs",21,1,6,7,0.33,10,0,0,0,0,0,0,0,0,12,1
"Joey Keane","NO",4,1999-07-02,1999,"6.00",181,"D","Barrie Colts",12,0,7,7,0.58,3,0,2,2,0,1,1,0,0,8,1
"Jason Willms","NO",19,1999-02-08,1999,"6.00",186,"C","Barrie Colts",12,4,2,6,0.5,-8,2,0,2,0,0,0,1,0,10,1
"Jonathan Yantsis","NO",93,1999-04-28,1999,"6.03",212,"RW","Kitchener Rangers",19,4,2,6,0.32,1,0,0,0,0,0,0,0,0,4,1
"Liam Hawel","NO",15,1999-04-18,1999,"6.04",195,"C","Guelph Storm",6,3,3,6,1,-1,0,0,0,0,0,0,0,1,4,1
"Tyler Tucker","NO",2,2000-03-01,2000,"6.02",205,"D","Barrie Colts",12,3,3,6,0.5,1,0,1,1,0,0,0,2,0,10,1
"Greg Meireles","NO",88,1999-01-01,1999,"5.11",182,"RW","Kitchener Rangers",19,3,3,6,0.32,2,0,0,0,0,0,0,1,0,6,1
"Noah Carroll","NO",2,1997-12-02,1997,"6.01",186,"D","Sault Ste. Marie Greyhounds",24,3,3,6,0.25,3,0,0,0,0,0,0,1,0,20,1
"Nate Schnarr","NO",16,1999-02-25,1999,"6.03",190,"RW","Guelph Storm",6,2,4,6,1,-1,1,3,4,0,0,0,0,0,8,1
"Maksim Sushko","NO",24,1999-02-10,1999,"6.01",190,"LW","Owen Sound Attack",10,2,4,6,0.6,2,0,0,0,0,0,0,1,0,6,1
"Jordan Ernst","NO",16,1997-06-18,1997,"6.01",204,"LW","Sarnia Sting",12,2,4,6,0.5,1,0,0,0,0,0,0,1,0,8,1
"Ted Nichol","NO",26,1997-01-04,1997,"5.11",196,"C","Kingston Frontenacs",16,2,4,6,0.38,-4,0,2,2,0,0,0,1,0,11,1
"Jack York","YES",9,2000-09-17,2000,"6.00",194,"D","Kitchener Rangers",19,2,4,6,0.32,5,0,1,1,0,0,0,0,0,4,1
"Matthew Struthers","NO",18,1999-12-26,1999,"6.02",205,"C","North Bay Battalion",5,1,5,6,1.2,5,0,0,0,0,1,1,0,0,2,1
"Ryan Merkley","NO",6,2000-08-14,2000,"5.11",170,"D","Guelph Storm",6,1,5,6,1,-6,1,3,4,0,0,0,0,0,10,1
"Jacob Friend","NO",2,1997-07-28,1997,"6.02",200,"D","Owen Sound Attack",11,1,5,6,0.55,7,0,1,1,0,1,1,0,0,21,1
"Eemeli Rasanen","NO",77,1999-03-06,1999,"6.07",226,"D","Kingston Frontenacs",16,1,5,6,0.38,-3,0,4,4,0,0,0,0,0,6,1
"Connor Walters","NO",24,1997-06-05,1997,"6.01",206,"D","Hamilton Bulldogs",21,1,5,6,0.29,3,0,0,0,0,1,1,1,0,2,1
"TJ Fergus","NO",24,1997-03-25,1997,"5.11",186,"D","Barrie Colts",12,0,6,6,0.5,-1,0,3,3,0,0,0,0,0,6,1
"Cole Purboo","NO",26,1999-06-18,1999,"6.03",207,"RW","Windsor Spitfires",6,4,1,5,0.83,-3,0,0,0,0,0,0,0,1,2,1
"Luke Burghardt","NO",25,1998-05-12,1998,"5.11",167,"LW","North Bay Battalion",4,3,2,5,1.25,2,0,0,0,0,0,0,0,0,9,1
"Cole Carter","NO",18,1998-07-06,1998,"5.09",176,"RW","Mississauga Steelheads",6,3,2,5,0.83,0,1,0,1,0,0,0,0,0,0,1
"Owen Tippett","NO",74,1999-02-16,1999,"6.02",205,"RW","Mississauga Steelheads",6,3,2,5,0.83,-2,0,1,1,0,0,0,2,0,4,1
"Trent Fox","NO",47,1997-07-16,1997,"6.03",189,"LW","Mississauga Steelheads",6,2,3,5,0.83,-1,2,0,2,0,1,1,0,0,8,1
"Ryan McLeod","NO",91,1999-09-21,1999,"6.03",205,"C","Mississauga Steelheads",6,2,3,5,0.83,-4,0,2,2,1,0,1,0,0,6,1
"Drew Hunter","NO",41,1999-02-06,1999,"6.03",191,"D","Niagara IceDogs",10,2,3,5,0.5,-4,0,1,1,0,0,0,0,0,4,1
"Theo Calvas","NO",2,1998-08-06,1998,"6.05",213,"D","Sarnia Sting",12,2,3,5,0.42,5,0,0,0,1,0,1,0,0,4,1
"Evan Bouchard","NO",2,1999-10-20,1999,"6.02",198,"D","London Knights",4,1,4,5,1.25,-5,1,3,4,0,0,0,0,0,6,1
"Travis Barron","NO",19,1998-08-17,1998,"6.01",193,"LW","Ottawa 67's",5,1,4,5,1,-4,0,3,3,0,0,0,0,0,6,1
"Sasha Chmelevski","NO",8,1999-06-09,1999,"6.00",187,"C","Ottawa 67's",5,1,4,5,1,-1,0,1,1,0,0,0,0,0,4,1
"Jack Studnicka","NO",23,1999-02-18,1999,"6.02",175,"C","Oshawa Generals",5,1,4,5,1,0,0,2,2,1,0,1,0,0,13,1
"Adam McMaster","NO",27,2000-02-24,2000,"5.11",170,"LW","North Bay Battalion",5,0,5,5,1,-3,0,2,2,0,0,0,0,0,2,1
"Ryan Cranford","NO",21,1998-04-09,1998,"6.01",204,"RW","Kingston Frontenacs",16,4,0,4,0.25,-5,0,0,0,0,0,0,1,0,12,1
"Max Jones","NO",49,1998-02-17,1998,"6.03",210,"LW","Kingston Frontenacs",9,3,1,4,0.44,0,0,0,0,0,0,0,0,0,28,1
"Tye Felhaber","NO",29,1998-08-05,1998,"6.00",189,"RW","Ottawa 67's",5,2,2,4,0.8,-1,0,1,1,0,0,0,0,0,9,1
"Jake Henderson","NO",22,1997-02-12,1997,"6.03",209,"RW","North Bay Battalion",5,2,2,4,0.8,-5,0,0,0,0,0,0,0,0,8,1
"Jonah Gadjovich","NO",21,1998-10-12,1998,"6.02",201,"LW","Owen Sound Attack",9,2,2,4,0.44,-4,0,1,1,0,0,0,1,0,2,1
"Jaden Peca","NO",15,1999-05-18,1999,"5.11",172,"RW","Barrie Colts",12,2,2,4,0.33,-8,0,1,1,0,0,0,0,0,8,1
"Jakob Brahaney","NO",22,1999-03-26,1999,"6.01",192,"D","Kingston Frontenacs",16,2,2,4,0.25,-2,2,1,3,0,0,0,0,0,4,1
"Daniel D'Amico","YES",29,2001-01-26,2001,"5.10",197,"C","Windsor Spitfires",6,1,3,4,0.67,0,0,0,0,0,0,0,0,0,4,1
"Curtis Douglas","NO",39,2000-03-06,2000,"6.09",236,"C","Windsor Spitfires",6,1,3,4,0.67,-5,0,1,1,0,0,0,0,0,4,1
"Johnny Corneil","NO",23,1997-08-16,1997,"5.11",185,"LW","Niagara IceDogs",10,1,3,4,0.4,-2,0,2,2,0,0,0,0,0,4,1
"Elijah Roberts","NO",98,1999-01-23,1999,"5.09",175,"D","Niagara IceDogs",10,1,3,4,0.4,-3,1,1,2,0,0,0,0,0,8,1
"Cam Dineen","NO",4,1998-06-19,1998,"5.11",185,"D","Sarnia Sting",12,1,3,4,0.33,-3,0,1,1,0,0,0,0,0,0,1
"Austin McEneny","NO",52,1997-04-10,1997,"5.11",170,"D","Kitchener Rangers",12,1,3,4,0.33,-5,0,1,1,0,0,0,0,0,6,1
"Ryan Suzuki","YES",61,2001-05-28,2001,"6.01",180,"C","Barrie Colts",12,1,3,4,0.33,3,0,1,1,0,0,0,0,0,2,1
"Jacob Paquette","NO",6,1999-05-26,1999,"6.03",215,"D","Kingston Frontenacs",16,1,3,4,0.25,-4,0,0,0,0,0,0,1,0,14,1
"Joe Carroll","YES",19,2001-02-01,2001,"6.03",192,"LW","Sault Ste. Marie Greyhounds",24,1,3,4,0.17,-1,0,0,0,0,0,0,0,0,16,1
"Ryan Roth","YES",37,2000-07-20,2000,"5.07",166,"RW","Sault Ste. Marie Greyhounds",24,1,3,4,0.17,-1,0,0,0,0,0,0,0,0,0,1
"Jesse Saban","NO",5,1997-01-14,1997,"6.01",203,"D","North Bay Battalion",5,0,4,4,0.8,2,0,0,0,0,0,0,0,0,6,1
"Nicolas Hague","NO",41,1998-12-05,1998,"6.05",216,"D","Mississauga Steelheads",6,0,4,4,0.67,-2,0,2,2,0,0,0,0,0,12,1
"Mark Shoemaker","NO",3,1997-09-28,1997,"6.02",220,"D","Guelph Storm",6,0,4,4,0.67,-4,0,0,0,0,0,0,0,0,4,1
"Sam Bitten","YES",13,2000-03-21,2000,"6.02",200,"C","Ottawa 67's",5,3,0,3,0.6,-3,3,0,3,0,0,0,1,0,0,1
"Kyle MacLean","NO",15,1999-04-29,1999,"6.01",183,"C","Oshawa Generals",5,3,0,3,0.6,-5,0,0,0,0,0,0,1,0,0,1
"Alex Di Carlo","NO",37,1997-03-25,1997,"6.04",221,"D","Oshawa Generals",4,2,1,3,0.75,4,0,0,0,1,0,1,0,1,2,1
"Garrett McFadden","NO",27,1997-08-21,1997,"5.11",184,"D","Guelph Storm",6,2,1,3,0.5,-3,1,1,2,0,0,0,1,0,2,1
"Zach Poirier","NO",7,1998-05-12,1998,"5.11",202,"RW","Guelph Storm",6,2,1,3,0.5,-6,0,0,0,0,0,0,1,0,4,1
"Zach Shankar","NO",25,1997-01-28,1997,"6.00",195,"D","Windsor Spitfires",6,2,1,3,0.5,-2,0,0,0,0,0,0,0,0,10,1
"Jake Smith","NO",27,1997-07-03,1997,"5.10",170,"RW","Windsor Spitfires",6,2,1,3,0.5,-7,0,1,1,0,0,0,0,0,2,1
"Bradey Johnson","NO",72,1999-12-24,1999,"6.00",185,"RW","Niagara IceDogs",10,2,1,3,0.3,0,0,0,0,0,0,0,0,0,0,1
"Justin Murray","NO",10,1998-08-22,1998,"6.00",190,"D","Barrie Colts",12,2,1,3,0.25,-5,1,1,2,0,0,0,0,0,14,1
"Jacob LeGuerrier","NO",8,2000-11-22,2000,"6.02",202,"D","Sault Ste. Marie Greyhounds",20,2,1,3,0.15,-5,0,0,0,0,0,0,0,0,8,1
"Brad Chenier","NO",24,1999-01-20,1999,"6.00",186,"LW","North Bay Battalion",4,1,2,3,0.75,3,1,1,2,0,0,0,0,0,4,1
"Max Grondin","NO",18,2000-07-04,2000,"6.04",205,"C","Saginaw Spirit",4,1,2,3,0.75,-2,1,0,1,0,0,0,0,0,4,1
"Igor Larionov","NO",17,1998-08-24,1998,"6.00",175,"RW","Windsor Spitfires",4,1,2,3,0.75,-1,1,0,1,0,0,0,1,0,2,1
"Tyler Rollo","NO",13,1997-07-30,1997,"5.10",150,"C","London Knights",4,1,2,3,0.75,-1,1,1,2,0,1,1,0,0,2,1
"Matt Brassard","NO",21,1998-08-08,1998,"6.03",205,"D","Oshawa Generals",5,1,2,3,0.6,-6,1,2,3,0,0,0,0,0,2,1
"Domenico Commisso","NO",12,1998-02-19,1998,"6.00",182,"C","Oshawa Generals",5,1,2,3,0.6,-2,0,0,0,0,0,0,0,0,2,1
"Allan McShane","NO",61,2000-02-14,2000,"6.00",181,"LW","Oshawa Generals",5,1,2,3,0.6,-2,1,0,1,0,0,0,0,0,2,1
"Luke Boka","NO",61,1999-06-12,1999,"6.00",196,"RW","Windsor Spitfires",6,1,2,3,0.5,-2,0,1,1,0,0,0,0,0,6,1
"Connor Corcoran","NO",8,2000-08-07,2000,"6.03",194,"D","Windsor Spitfires",6,1,2,3,0.5,-1,0,1,1,0,0,0,0,0,6,1
"Cam Hillis","YES",8,2000-06-24,2000,"5.11",174,"C","Guelph Storm",6,1,2,3,0.5,-4,0,0,0,0,0,0,0,0,2,1
"Chris Playfair","NO",16,2000-05-31,2000,"6.01",191,"LW","Windsor Spitfires",6,1,2,3,0.5,1,0,0,0,1,0,1,1,0,2,1
"Keegan Stevenson","YES",12,2000-12-31,2000,"6.01",188,"RW","Guelph Storm",6,1,2,3,0.5,0,0,0,0,0,0,0,0,0,2,1
"Trenton Bourque","NO",17,1998-06-11,1998,"6.02",203,"D","Owen Sound Attack",10,1,2,3,0.3,2,0,0,0,0,0,0,0,0,14,1
"William Lochead","NO",17,1998-03-30,1998,"6.00",201,"D","Niagara IceDogs",10,1,2,3,0.3,7,0,0,0,0,0,0,0,0,23,1
"Brady Lyle","NO",33,1999-06-06,1999,"6.03",210,"D","Owen Sound Attack",11,1,2,3,0.27,-1,1,1,2,0,0,0,0,0,4,1
"Blade Jenkins","YES",19,2000-08-11,2000,"6.02",210,"LW","Saginaw Spirit",4,0,3,3,0.75,-1,0,1,1,0,0,0,0,0,2,1
"Cole Tymkin","NO",15,1999-04-05,1999,"6.01",188,"RW","London Knights",4,0,3,3,0.75,2,0,2,2,0,0,0,0,0,13,1
"Riley Bruce","NO",8,1997-07-16,1997,"6.07",200,"D","North Bay Battalion",5,0,3,3,0.6,0,0,1,1,0,0,0,0,0,8,1
"Markus Phillips","NO",18,1999-03-21,1999,"6.00",194,"D","Owen Sound Attack",10,0,3,3,0.3,-1,0,2,2,0,0,0,0,0,4,1
"Mitch Eliot","NO",22,1998-02-06,1998,"6.00",190,"D","Sarnia Sting",12,0,3,3,0.25,4,0,0,0,0,0,0,0,0,10,1
"Adam Ruzicka","NO",21,1999-05-11,1999,"6.04",200,"C","Sarnia Sting",12,0,3,3,0.25,0,0,0,0,0,0,0,0,0,6,1
"Tyler Burnie","NO",23,1999-02-09,1999,"6.04",193,"C","Kingston Frontenacs",16,0,3,3,0.19,-9,0,0,0,0,0,0,0,0,12,1
"Kyle Gentles","NO",5,1998-05-30,1998,"5.11",172,"D","Kitchener Rangers",19,0,3,3,0.16,5,0,0,0,0,0,0,0,0,6,1
"Adam Liška","NO",14,1999-10-14,1999,"5.11",184,"C","Kitchener Rangers",19,0,3,3,0.16,-5,0,0,0,0,0,0,0,0,4,1
"Jack Hanley","NO",22,1998-04-20,1998,"5.11",190,"D","Hamilton Bulldogs",21,0,3,3,0.14,3,0,0,0,0,1,1,0,0,9,1
"Anthony Salinitri","NO",10,1998-03-05,1998,"5.11",171,"LW","Sarnia Sting",3,2,0,2,0.67,0,0,0,0,0,0,0,0,0,0,1
"DJ Busdeker","NO",14,1999-09-25,1999,"5.10",180,"RW","Saginaw Spirit",4,2,0,2,0.5,-3,0,0,0,0,0,0,0,0,4,1
"Cole Coskey","NO",49,1999-06-01,1999,"6.01",205,"RW","Saginaw Spirit",4,2,0,2,0.5,-5,0,0,0,0,0,0,0,0,8,1
"Shaw Boomhower","NO",23,1998-10-31,1998,"5.11",195,"LW","Ottawa 67's",5,2,0,2,0.4,-3,0,0,0,0,0,0,0,0,13,1
"Kyle Potts","NO",16,1998-05-26,1998,"6.04",211,"C","North Bay Battalion",5,2,0,2,0.4,-2,0,0,0,0,0,0,0,0,2,1
"William Sirman","NO",12,1999-11-03,1999,"5.10",175,"C","Windsor Spitfires",6,2,0,2,0.33,1,0,0,0,0,0,0,0,0,4,1
"Justin MacPherson","NO",4,2000-06-23,2000,"6.01",173,"D","Niagara IceDogs",10,2,0,2,0.2,2,0,0,0,0,0,0,0,0,9,1
"Liam Foudy","NO",18,2000-02-04,2000,"6.01",182,"C","London Knights",4,1,1,2,0.5,-4,0,1,1,0,0,0,0,0,0,1
"Sergey Popov","NO",47,2000-03-27,2000,"5.11",177,"LW","London Knights",4,1,1,2,0.5,0,0,0,0,0,0,0,0,0,2,1
"Nicholas Porco","YES",71,2001-03-12,2001,"6.00",182,"LW","Saginaw Spirit",4,1,1,2,0.5,-1,0,0,0,0,0,0,0,0,2,1
"Cade Robinson","NO",25,1999-10-22,1999,"6.02",200,"RW","Owen Sound Attack",4,1,1,2,0.5,3,0,0,0,0,0,0,0,0,0,1
"Mitchell Hoelscher","YES",17,2000-01-27,2000,"6.00",172,"C","Ottawa 67's",5,1,1,2,0.4,-3,0,0,0,0,0,0,0,0,2,1
"Kenny Huether","NO",25,1997-08-06,1997,"5.10",177,"RW","Oshawa Generals",5,1,1,2,0.4,-3,0,0,0,0,1,1,0,0,2,1
"Andrew Bruder","NO",28,2000-08-16,2000,"6.02",177,"C","Niagara IceDogs",6,1,1,2,0.33,2,0,0,0,0,0,0,0,0,0,1
