"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Richard Whittaker",2000-04-08,"LW","London Knights",4,1,0,1,0.25,0,0,0,0,0,6
"Aidan Prueter",2001-12-21,"C","Saginaw Spirit",4,0,1,1,0.25,0,0,0,0,0,0
"Andrew Perrott",2001-08-24,"D","London Knights",4,0,1,1,0.25,-1,0,0,0,0,4
"Braden Henderson",2000-05-14,"D","North Bay Battalion",5,0,1,1,0.2,0,0,0,0,0,2
"Cole Schwindt",2001-04-25,"RW","Mississauga Steelheads",6,0,1,1,0.17,1,0,0,0,0,0
"Daylon Groulx",2000-06-07,"RW","Owen Sound Attack",9,0,1,1,0.11,-1,0,0,0,0,14
"Grayson Ladd",2001-03-01,"D","Windsor Spitfires",6,0,1,1,0.17,-3,0,0,0,0,5
"Jackson Doherty",2000-08-22,"LW","Owen Sound Attack",11,0,1,1,0.09,-2,0,0,0,0,6
"Jamieson Rees",2001-02-26,"C","Sarnia Sting",6,0,1,1,0.17,-1,0,0,0,0,11
"Mark Woolley",2001-11-26,"D","Guelph Storm",6,0,1,1,0.17,-2,0,0,0,0,2
"Mitchell Russell",2001-03-06,"C","Owen Sound Attack",11,0,1,1,0.09,0,0,0,0,0,0
"Nathan Allensen",2001-05-03,"D","Barrie Colts",12,0,1,1,0.08,-1,0,0,0,0,2
"Nikita Okhotyuk",2000-12-04,"D","Ottawa 67's",5,0,1,1,0.2,-3,0,0,0,0,4
"Oliver True",2000-05-04,"RW","Ottawa 67's",3,0,1,1,0.33,0,0,0,0,0,0
"Sam Rhodes",2000-02-19,"C","Barrie Colts",12,0,1,1,0.08,0,0,0,0,0,0
"Alec Regula",2000-08-06,"D","London Knights",4,0,0,0,0,-1,0,0,0,0,2
"Alexandre Hogue",2001-02-14,"D","Sarnia Sting",3,0,0,0,0,1,0,0,0,0,0
"Anthony Aguanno",2001-03-18,"D","Guelph Storm",4,0,0,0,0,-2,0,0,0,0,0
"Billy Moskal",2000-03-22,"C","London Knights",4,0,0,0,0,-7,0,0,0,0,2
"Brett Jacklin",2000-02-21,"RW","Sault Ste. Marie Greyhounds",11,0,0,0,0,0,0,0,0,0,2
"Bryan Laureigh",2000-06-16,"LW","Kingston Frontenacs",1,0,0,0,0,0,0,0,0,0,0
"Caleb Everett",2000-01-20,"D","Saginaw Spirit",4,0,0,0,0,-5,0,0,0,0,2
"Carter Tresoor",2001-02-15,"C","Kitchener Rangers",1,0,0,0,0,0,0,0,0,0,0
"Cody Morgan",2001-02-01,"C","Windsor Spitfires",5,0,0,0,0,-1,0,0,0,0,0
"Colton Kammerer",2001-10-21,"D","Sarnia Sting",1,0,0,0,0,-2,0,0,0,0,0
"Connor McMichael",2001-01-15,"C","London Knights",4,0,0,0,0,0,0,0,0,0,0
"Dalton Duhart",2001-01-18,"LW","London Knights",4,0,0,0,0,0,0,0,0,0,0
"Duncan Penman",2001-07-05,"D","Saginaw Spirit",4,0,0,0,0,-1,0,0,0,0,0
"Graeme Clarke",2001-04-24,"RW","Ottawa 67's",5,0,0,0,0,-2,0,0,0,0,0
"Holden Wale",2000-07-28,"D","Sault Ste. Marie Greyhounds",6,0,0,0,0,0,0,0,0,0,0
"Igor Chibrikov",2001-11-30,"D","Owen Sound Attack",2,0,0,0,0,1,0,0,0,0,0
"Isaac Walker",2000-03-16,"D","Mississauga Steelheads",6,0,0,0,0,1,0,0,0,0,2
"Jack Quinn",2001-09-19,"RW","Ottawa 67's",2,0,0,0,0,-3,0,0,0,0,0
"Joseph Rupoli",2000-05-24,"D","Oshawa Generals",1,0,0,0,0,0,0,0,0,0,0
"Liam Van Loon",2001-08-17,"LW","Hamilton Bulldogs",1,0,0,0,0,0,0,0,0,0,0
"Louka Henault",2001-01-31,"D","Windsor Spitfires",3,0,0,0,0,0,0,0,0,0,0
"Marino Moro",2000-02-03,"LW","Owen Sound Attack",1,0,0,0,0,0,0,0,0,0,0
"Mathew MacDougall",2000-01-23,"LW","Windsor Spitfires",6,0,0,0,0,-3,0,0,0,0,4
"Merrick Rippon",2000-04-27,"D","Ottawa 67's",5,0,0,0,0,-2,0,0,0,0,8
"Mike Petizian",2001-02-20,"LW","Kitchener Rangers",7,0,0,0,0,-1,0,0,0,0,0
"Mitchell Brewer",2001-03-20,"D","Oshawa Generals",1,0,0,0,0,-1,0,0,0,0,0
"Mitchell Hewitson",2000-05-11,"LW","Oshawa Generals",1,0,0,0,0,0,0,0,0,0,0
"Nathan Staios",2001-05-17,"D","Windsor Spitfires",3,0,0,0,0,-3,0,0,0,0,2
"Nicholas Canade",2000-03-07,"LW","Mississauga Steelheads",6,0,0,0,0,-2,0,0,0,0,2
"Nick Wong",2001-09-17,"RW","Oshawa Generals",5,0,0,0,0,0,0,0,0,0,0
"Nico Gross",2000-01-26,"D","Oshawa Generals",5,0,0,0,0,-3,0,0,0,0,15
"Patrick Brown",2000-03-21,"RW","North Bay Battalion",5,0,0,0,0,-2,0,0,0,0,0
"Paul Larabie",2000-01-28,"C","Kingston Frontenacs",2,0,0,0,0,0,0,0,0,0,0
"Quinn Yule",2000-01-06,"LW","Ottawa 67's",5,0,0,0,0,-1,0,0,0,0,4
"Ryan Stepien",2001-09-19,"RW","Saginaw Spirit",4,0,0,0,0,0,0,0,0,0,0
"Simon Rose",2001-03-23,"D","North Bay Battalion",1,0,0,0,0,0,0,0,0,0,0
"Travis Mailhot",2000-01-17,"D","North Bay Battalion",5,0,0,0,0,1,0,0,0,0,0
"Victor Hadfield",2000-09-21,"D","Barrie Colts",5,0,0,0,0,0,0,0,0,0,0
"Zack Trott",2000-05-10,"LW","Sault Ste. Marie Greyhounds",22,0,0,0,0,1,0,0,0,0,2
