"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Derek Campbell","YES",1980-04-14,"6.01",185,"LW","Belleville Bulls",59,6,12,18,0.31,-4,1,1,2,0,0,70
"John Brioux","YES",1980-01-25,"6.00",180,"RW","Peterborough Petes",66,6,12,18,0.27,-10,1,0,1,0,0,19
"Adam DeLeeuw","YES",1980-02-29,"6.01",225,"C","Barrie Colts",56,10,6,16,0.29,0,2,2,4,2,0,224
"Brian Simpson","YES",1980-01-08,"6.00",200,"LW","Toronto St. Michael's Majors",63,7,9,16,0.25,-26,1,5,6,0,1,101
"Matt Barnhardt","YES",1980-03-30,"5.11",170,"LW","Sudbury Wolves",40,7,9,16,0.4,1,0,2,2,2,0,16
"Brent L'Heureux","YES",1980-06-24,"5.10",183,"D","Windsor Spitfires",53,5,11,16,0.3,-15,2,2,4,0,0,29
"D.J. Maracle","YES",1980-05-14,"6.03",200,"RW","Kingston Frontenacs",60,4,12,16,0.27,-2,0,2,2,0,0,148
"Adam Campbell","NO",1980-01-05,"5.11",185,"D","Owen Sound Platers",56,2,14,16,0.29,-9,1,2,3,0,0,105
"Ian Jacobs","YES",1980-05-16,"6.04",197,"RW","Ottawa 67's",61,7,8,15,0.25,5,0,0,0,0,0,23
"Nick Jones","YES",1980-07-25,"6.01",200,"LW","Sault Ste. Marie Greyhounds",49,5,10,15,0.31,-18,1,1,2,0,0,235
"Curtis Watson","YES",1980-03-12,"6.00",185,"RW","Windsor Spitfires",56,4,11,15,0.27,-11,0,2,2,0,1,94
"Alex Henry","NO",1979-10-18,"6.05",200,"D","London Knights",62,5,9,14,0.23,14,1,1,2,1,0,97
"Randy Davidson","YES",1980-01-14,"6.02",205,"LW","Owen Sound Platers",56,5,9,14,0.25,-22,2,1,3,3,0,6
"Travis Lisabeth","YES",1980-04-01,"6.00",192,"C","Kitchener Rangers",58,4,10,14,0.24,-3,0,0,0,0,0,53
"Mike Christian","NO",1979-11-13,"6.01",200,"LW","Barrie Colts",46,4,8,12,0.26,4,0,0,0,0,0,132
"Chad Woollard","NO",1979-09-18,"6.01",205,"LW","Sault Ste. Marie Greyhounds",34,3,9,12,0.35,-13,1,4,5,0,0,79
"Bohuslav Subr","YES",1980-05-25,"6.02",205,"LW","Guelph Storm",38,2,9,11,0.29,9,0,1,1,0,0,23
"Scott Page","NO",1979-10-29,"6.02",198,"RW","Sault Ste. Marie Greyhounds",57,2,9,11,0.19,-14,0,1,1,0,0,178
"Rob Davison","YES",1980-05-01,"6.03",215,"D","North Bay Centennials",59,0,11,11,0.19,-28,0,2,2,0,0,200
"Brent Theobald","YES",1980-01-19,"6.00",180,"LW","Erie Otters",60,3,7,10,0.17,-8,1,0,1,0,0,34
"Tim Zafiris","YES",1980-05-08,"5.09",180,"RW","Sault Ste. Marie Greyhounds",54,3,7,10,0.19,-25,1,0,1,0,0,128
"Derek McNamara","YES",1980-06-15,"6.02",182,"D","Windsor Spitfires",59,2,8,10,0.17,-19,0,0,0,0,0,43
"Kip Brennan","NO",1980-08-27,"6.03",210,"D","Sudbury Wolves",48,0,10,10,0.21,-17,0,2,2,0,0,193
"Robert Mulick","NO",1979-10-23,"6.02",194,"D","Sault Ste. Marie Greyhounds",61,0,10,10,0.16,-16,0,0,0,0,0,109
"Josh Bennett","YES",1980-06-17,"6.00",200,"C","Sault Ste. Marie Greyhounds",45,4,5,9,0.2,-8,0,0,0,0,0,161
"Mihajlo Martinovich","YES",1980-03-13,"6.02",213,"LW","Barrie Colts",52,4,5,9,0.17,-2,1,0,1,0,0,12
"Nick Vukovic","YES",1980-09-11,"6.02",188,"D","North Bay Centennials",47,2,7,9,0.19,-4,1,4,5,0,0,35
"Ryan Milanovic","NO",1980-09-03,"6.02",195,"LW","Kitchener Rangers",42,1,8,9,0.21,0,0,0,0,0,0,72
"Steve Chabbert","YES",1980-02-25,"6.02",210,"D","North Bay Centennials",45,1,8,9,0.2,-12,1,2,3,0,0,88
"John Erskine","YES",1980-06-26,"6.04",211,"D","London Knights",55,0,9,9,0.16,19,0,2,2,0,0,205
"Rick Bertran","YES",1980-03-12,"6.04",180,"D","Kitchener Rangers",56,0,9,9,0.16,-12,0,4,4,0,0,149
"Jason Maleyko","NO",1980-05-24,"6.03",210,"D","Oshawa Generals",64,4,4,8,0.13,1,1,0,1,0,0,152
"Branislav Mezei","YES",1980-08-10,"6.03",210,"D","Belleville Bulls",53,3,5,8,0.15,22,1,1,2,0,0,58
"Louie Blackbird","NO",1979-10-23,"6.01",195,"RW","Sarnia Sting",54,1,7,8,0.15,-1,0,0,0,0,0,49
"Omar Ennaffati","YES",1980-04-26,"6.03",190,"D","North Bay Centennials",48,1,7,8,0.17,-8,0,0,0,1,0,114
"Colin Scotland","YES",1980-06-15,"6.02",177,"C","Sudbury Wolves",58,5,2,7,0.12,0,0,1,1,0,0,84
"Alain Veilleux","YES",1980-06-12,"6.02",190,"LW","Ottawa 67's",35,4,3,7,0.2,0,1,0,1,0,0,0
"B.J. Ketcheson","NO",1980-01-29,"6.03",185,"D","Peterborough Petes",58,3,4,7,0.12,-24,1,2,3,0,0,99
"Jamie Lalonde","YES",1980-02-07,"6.01",203,"LW","Plymouth Whalers",54,3,4,7,0.13,-1,0,0,0,1,0,171
"Adam Moloci","YES",1980-02-27,"6.03",185,"C","Oshawa Generals",41,2,5,7,0.17,-4,0,0,0,0,0,22
"Jason Lange","YES",1980-02-19,"6.02",170,"C","London Knights",57,2,5,7,0.12,-4,0,0,0,0,0,2
"Joel Scherban","NO",1980-04-22,"6.02",199,"C","London Knights",8,2,5,7,0.88,5,0,0,0,0,0,2
"Brett Ormond","YES",1980-02-04,"6.00",175,"D","Peterborough Petes",63,1,6,7,0.11,-10,0,0,0,0,0,24
"Ryan Walsh","YES",1980-01-07,"6.01",185,"RW","Toronto St. Michael's Majors",50,1,6,7,0.14,-21,1,2,3,0,0,51
"Andy Burnham","YES",1980-07-02,"6.04",205,"RW","Windsor Spitfires",38,2,4,6,0.16,3,0,1,1,0,0,78
"Kevin Mota","YES",1980-02-05,"6.03",185,"D","Sarnia Sting",64,1,5,6,0.09,2,0,0,0,0,0,42
"Sean Griffin","YES",1980-04-18,"6.04",215,"D","Kingston Frontenacs",63,0,6,6,0.1,4,0,0,0,0,0,97
"Dallas Ashford","YES",1980-04-03,"6.00",210,"RW","Kitchener Rangers",50,2,3,5,0.1,-1,0,0,0,0,0,102
"Ian Forbes","YES",1980-08-02,"6.05",210,"D","Guelph Storm",61,2,3,5,0.08,3,0,0,0,1,0,169
"Ryan Crowther","NO",1979-10-15,"5.11",202,"D","Owen Sound Platers",54,2,3,5,0.09,-5,0,0,0,0,0,201
"Nick Grady","NO",1979-12-25,"6.01",165,"D","Sault Ste. Marie Greyhounds",47,1,4,5,0.11,-14,1,1,2,0,0,33
"Walker McDonald","NO",1979-12-12,"6.02",213,"RW","Barrie Colts",38,3,1,4,0.11,-7,0,0,0,0,1,45
"Tim Sinasac","YES",1980-02-05,"5.10",195,"LW","Windsor Spitfires",52,2,2,4,0.08,-11,0,0,0,0,0,194
"Joey Bartley","NO",1980-03-12,"6.02",195,"D","Guelph Storm",30,1,3,4,0.13,0,0,0,0,0,0,15
"Mark Hynes","NO",1979-09-19,"6.02",200,"D","Erie Otters",59,1,3,4,0.07,-3,0,0,0,0,0,21
"Wade Clubb","YES",1980-03-08,"6.03",202,"D","Erie Otters",51,1,3,4,0.08,-9,0,0,0,0,0,49
"Jason Pinizzotto","YES",1980-01-13,"6.01",160,"RW","Barrie Colts",24,3,0,3,0.13,-3,1,0,1,0,0,7
"Brent Mulder","YES",1980-08-28,"6.01",215,"D","Belleville Bulls",46,1,2,3,0.07,-4,0,0,0,0,0,116
"Jake Gibson","YES",1980-07-25,"6.04",208,"D","Sault Ste. Marie Greyhounds",44,1,2,3,0.07,-5,0,1,1,0,0,57
"Scott MacKenzie","YES",1980-06-22,"6.00",190,"LW","Toronto St. Michael's Majors",16,0,3,3,0.19,-2,0,0,0,0,0,0
"Ben Brown","YES",1980-07-08,"5.09",180,"RW","Oshawa Generals",23,1,1,2,0.09,-6,0,1,1,0,0,24
"Jeff Kapitanchuk","YES",1980-05-13,"6.02",172,"RW","Windsor Spitfires",12,1,1,2,0.17,1,0,0,0,0,0,5
"Jeff Kugel","YES",1980-02-07,"6.07",265,"LW","Windsor Spitfires",38,1,1,2,0.05,-6,0,0,0,0,0,63
"Mark Jerant","YES",1980-02-13,"6.05",205,"RW","North Bay Centennials",49,1,1,2,0.04,-9,0,0,0,0,0,54
"Todd Bowler","YES",1980-06-26,"6.01",185,"RW","Belleville Bulls",5,1,0,1,0.2,-4,0,0,0,0,0,2
"Eric Thomson","YES",1980-08-07,"5.10",190,"RW","Ottawa 67's",22,0,1,1,0.05,1,0,0,0,0,0,73
"Jamie Ritskos","YES",1980-02-26,"6.01",192,"D","Sarnia Sting",26,0,1,1,0.04,2,0,0,0,0,0,2
"Ryan O'Keefe","YES",1980-02-05,"6.03",224,"D","Barrie Colts",46,0,1,1,0.02,-2,0,0,0,0,0,49
"Adam Doucette","YES",1980-05-27,"5.11",205,"D","Owen Sound Platers",7,0,0,0,0,-1,0,0,0,0,0,11
"Boris Ivanov","YES",1980-03-20,"6.03",215,"C","Oshawa Generals",8,0,0,0,0,-5,0,0,0,0,0,6
"Gareth Hopes","YES",1980-03-07,"6.00",175,"LW","Windsor Spitfires",6,0,0,0,0,-4,0,0,0,0,0,2
"Jeff Alcombrack","YES",1980-01-10,"6.00",180,"LW","Sarnia Sting",1,0,0,0,0,-1,0,0,0,0,0,0
"Jeff Curran","YES",1979-12-30,"5.11",195,"D","Guelph Storm",4,0,0,0,0,0,0,0,0,0,0,0
"Matthew Hodges","YES",1980-04-24,"5.11",190,"D","Sudbury Wolves",15,0,0,0,0,-3,0,0,0,0,0,0
"Nick Prush","YES",1980-07-29,"6.03",180,"RW","Windsor Spitfires",13,0,0,0,0,-5,0,0,0,0,0,4
"Patrick Papageorge","YES",1980-03-24,"6.01",177,"C","Toronto St. Michael's Majors",1,0,0,0,0,0,0,0,0,0,0,0
"Scott Thompson","YES",1980-02-04,"6.01",180,"C","London Knights",5,0,0,0,0,-1,0,0,0,0,0,2
