"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Brian Campbell",1979-05-23,"D","Ottawa 67's",66,0,1,1,0.02,2
"Cameron Kincaid",1978-08-01,"D","Windsor Spitfires",46,0,1,1,0.02,14
"Chad Cavanagh",1978-02-13,"C","Sarnia Sting",63,0,1,1,0.02,2
"Chris Wismer",1977-09-23,"D","Owen Sound Platers",42,0,1,1,0.02,5
"Craig Jalbert",1978-04-13,"C","Windsor Spitfires",58,0,1,1,0.02,3
"Dan Hinote",1977-01-30,"RW","Oshawa Generals",35,0,1,1,0.03,4
"Dan Watson",1979-10-05,"D","Sarnia Sting",66,0,1,1,0.02,5
"Derek MacKenzie",1981-06-11,"C","Sudbury Wolves",59,0,1,1,0.02,5
"Eric Pacey",1978-05-03,"C","London Knights",45,0,1,1,0.02,6
"Evgeny Korolev",1978-07-24,"D","London Knights",64,0,1,1,0.02,2
"Harold Druken",1979-01-26,"C","Plymouth Whalers",64,0,1,1,0.02,1
"Jamie Lalonde",1980-02-07,"LW","Plymouth Whalers",54,0,1,1,0.02,14
"Jan Bulis",1978-03-18,"C","Kingston Frontenacs",2,0,1,1,0.5,100
"Jason Baird",1980-09-16,"LW","Erie Otters",59,0,1,1,0.02,6
"Jason Maleyko",1980-05-24,"D","Oshawa Generals",64,0,1,1,0.02,12
"Jason Polera",1979-03-21,"RW","Windsor Spitfires",66,0,1,1,0.02,1
"Jason Williams",1980-08-11,"C","Peterborough Petes",55,0,1,1,0.02,3
"Jeff Heerema",1980-01-17,"RW","Sarnia Sting",63,0,1,1,0.02,1
"Jeff MacMillan",1979-03-30,"D","Oshawa Generals",64,0,1,1,0.02,7
"Jesse Black",1978-06-23,"D","Erie Otters",61,0,1,1,0.02,5
"Jim Baxter",1979-08-24,"D","Oshawa Generals",65,0,1,1,0.02,3
"Joel Dezainde",1978-11-02,"D","Belleville Bulls",65,0,1,1,0.02,2
"Kevin Grimes",1979-08-19,"D","Kingston Frontenacs",62,0,1,1,0.02,4
"Larry Paleczny",1978-04-02,"C","Owen Sound Platers",63,0,1,1,0.02,2
"Luc Rioux",1979-03-16,"D","Windsor Spitfires",54,0,1,1,0.02,6
"Markus Pottinger",1978-05-01,"D","Ottawa 67's",54,0,1,1,0.02,6
"Martin Skoula",1979-10-28,"D","Barrie Colts",66,0,1,1,0.02,2
"Michal Dvorak",1979-08-12,"LW","Kitchener Rangers",65,0,1,1,0.02,3
"Mike Cirillo",1979-09-05,"C","North Bay Centennials",66,0,1,1,0.02,3
"Mike Martone",1977-09-26,"D","Peterborough Petes",48,0,1,1,0.02,5
"Nikos Tselios",1979-01-20,"D","Plymouth Whalers",61,0,1,1,0.02,2
"Paul Mara",1979-09-07,"D","Plymouth Whalers",50,0,1,1,0.02,2
"Ryan Ready",1978-11-07,"LW","Belleville Bulls",66,0,1,1,0.02,1
"Sam Katsuras",1979-06-28,"LW","Toronto St. Michael's Majors",53,0,1,1,0.02,4
"Steve Montador",1979-12-21,"D","Erie Otters",63,0,1,1,0.02,2
"Steve Wasylko",1978-07-11,"C","Plymouth Whalers",43,0,1,1,0.02,5
"Taylor Pyatt",1981-08-19,"LW","Sudbury Wolves",58,0,1,1,0.02,3
"Troy Turyk",1979-03-16,"D","Toronto St. Michael's Majors",53,0,1,1,0.02,20
"Aaron Coles",1979-03-26,"D","Windsor Spitfires",3,0,0,0,0,0
"Aaron MacInnis",1978-09-29,"C","Sudbury Wolves",8,0,0,0,0,0
"Abe Herbst",1980-02-21,"D","Sarnia Sting",65,0,0,0,0,0
"Adam Campbell",1980-01-05,"D","Owen Sound Platers",56,0,0,0,0,0
"Adam Collins",1979-11-26,"D","Owen Sound Platers",54,0,0,0,0,0
"Adam DeLeeuw",1980-02-29,"C","Barrie Colts",56,0,0,0,0,0
"Adam Dewan",1979-10-18,"LW","Peterborough Petes",62,0,0,0,0,0
"Adam Doucette",1980-05-27,"D","Owen Sound Platers",7,0,0,0,0,NA
"Adam Lewis",1978-02-03,"LW","Kitchener Rangers",59,0,0,0,0,0
"Adam Moloci",1980-02-27,"C","Oshawa Generals",41,0,0,0,0,0
"Adam Nittel",1978-07-17,"RW","Erie Otters",48,0,0,0,0,0
"Adriano Fiacconi",1979-06-16,"C","North Bay Centennials",3,0,0,0,0,NA
"Alain Veilleux",1980-06-12,"LW","Ottawa 67's",35,0,0,0,0,0
"Alexandre Tomaras",1979-02-15,"D","Sudbury Wolves",8,0,0,0,0,NA
"Andy Burnham",1980-07-02,"RW","Windsor Spitfires",38,0,0,0,0,0
"Ari Katavisto",1980-12-03,"RW","Toronto St. Michael's Majors",41,0,0,0,0,0
"Arvid Rekis",1979-01-01,"D","Erie Otters",60,0,0,0,0,0
"B.J. Ketcheson",1980-01-29,"D","Peterborough Petes",58,0,0,0,0,0
"Barry Graham",1981-03-30,"D","Kitchener Rangers",7,0,0,0,0,0
"Ben Brown",1980-07-08,"RW","Oshawa Generals",23,0,0,0,0,0
"Ben Gustavson",1978-04-23,"C","Ottawa 67's",62,0,0,0,0,0
"Bill Browne",1980-10-23,"D","Sault Ste. Marie Greyhounds",50,0,0,0,0,0
"Blair Stayzer",1980-10-04,"LW","Windsor Spitfires",57,0,0,0,0,0
"Bob Crummer",1979-03-18,"RW","Guelph Storm",63,0,0,0,0,0
"Bob Reed",1980-11-09,"C","North Bay Centennials",3,0,0,0,0,NA
"Bohuslav Subr",1980-05-25,"LW","Guelph Storm",38,0,0,0,0,0
"Boris Ivanov",1980-03-20,"C","Oshawa Generals",8,0,0,0,0,NA
"Brad Gibbs",NA,"LW","Peterborough Petes",6,0,0,0,0,NA
"Brad Rebic",1980-09-16,"LW","Oshawa Generals",16,0,0,0,0,0
"Brad Simms",1978-01-30,"D","Sudbury Wolves",66,0,0,0,0,0
"Brandon Coalter",1978-06-22,"LW","Oshawa Generals",64,0,0,0,0,0
"Branislav Mezei",1980-08-10,"D","Belleville Bulls",53,0,0,0,0,0
"Brendan Brooks",1978-11-26,"C","North Bay Centennials",57,0,0,0,0,0
"Brent Mulder",1980-08-28,"D","Belleville Bulls",46,0,0,0,0,0
"Brent Reilly",1978-11-25,"LW","Peterborough Petes",4,0,0,0,0,0
"Brett Angel",1981-04-29,"D","North Bay Centennials",61,0,0,0,0,0
"Brett Ormond",1980-02-04,"D","Peterborough Petes",63,0,0,0,0,0
"Brian McGrattan",1981-09-02,"RW","Guelph Storm",25,0,0,0,0,0
"Brian Simpson",1980-01-08,"LW","Toronto St. Michael's Majors",63,0,0,0,0,0
"Brock Boucher",1979-01-26,"LW","Barrie Colts",65,0,0,0,0,0
"Bryan Allen",1980-08-21,"D","Oshawa Generals",48,0,0,0,0,0
"Bryan Duce",1978-01-15,"RW","Sault Ste. Marie Greyhounds",58,0,0,0,0,0
"Casey Burnette",1979-03-27,"D","Barrie Colts",42,0,0,0,0,0
"Chad Woollard",1979-09-18,"LW","Sault Ste. Marie Greyhounds",34,0,0,0,0,0
"Charlie Stephens",1981-04-05,"C","Toronto St. Michael's Majors",58,0,0,0,0,0
"Chris Berti",1981-10-06,"C","Sarnia Sting",59,0,0,0,0,0
"Chris Biagini",1978-07-10,"D","Sault Ste. Marie Greyhounds",52,0,0,0,0,0
"Chris Cava",1980-10-14,"D","Toronto St. Michael's Majors",64,0,0,0,0,0
"Chris Despatis",1978-03-08,"D","Ottawa 67's",32,0,0,0,0,0
"Chris Feil",1978-04-25,"D","Barrie Colts",40,0,0,0,0,0
"Chris Haskett",1977-03-18,"RW","Erie Otters",5,0,0,0,0,0
"Chris Hopiavuori",1980-12-15,"D","Owen Sound Platers",38,0,0,0,0,0
"Chris Kerr",1979-04-19,"D","Sudbury Wolves",5,0,0,0,0,NA
"Chris Minard",1981-11-18,"C","Owen Sound Platers",9,0,0,0,0,0
"Chris Neil",1979-06-18,"RW","North Bay Centennials",59,0,0,0,0,0
"Chris O'Donnell",1979-04-01,"RW","Oshawa Generals",5,0,0,0,0,0
"Chris Stanley",1979-06-18,"C","Belleville Bulls",66,0,0,0,0,0
"Cody Leibel",1979-07-01,"C","Barrie Colts",39,0,0,0,0,0
"Colin Scotland",1980-06-15,"C","Sudbury Wolves",58,0,0,0,0,0
"Corey Crocker",1978-11-17,"LW","Peterborough Petes",47,0,0,0,0,0
"Cory Pecker",1981-03-20,"RW","Sault Ste. Marie Greyhounds",29,0,0,0,0,0
"Craig Mahon",1981-01-29,"D","Windsor Spitfires",50,0,0,0,0,0
"Dallas Ashford",1980-04-03,"RW","Kitchener Rangers",50,0,0,0,0,0
"Dan Tessier",1979-01-03,"C","Ottawa 67's",66,0,0,0,0,0
"Daniel Cleary",1978-12-18,"LW","Belleville Bulls",30,0,0,0,0,0
"Daniel Passero",1979-06-04,"D","Sault Ste. Marie Greyhounds",59,0,0,0,0,0
"Darren Forbes",1980-10-11,"D","Windsor Spitfires",3,0,0,0,0,NA
"Darryl McArthur",1978-11-09,"D","Guelph Storm",65,0,0,0,0,0
"Dave Stephenson",1981-04-03,"D","Owen Sound Platers",60,0,0,0,0,0
"David Ambler",1979-08-09,"LW","Barrie Colts",2,0,0,0,0,NA
"David Bell",1977-03-24,"D","Ottawa 67's",34,0,0,0,0,0
"David Wight",1979-01-22,"LW","Sault Ste. Marie Greyhounds",44,0,0,0,0,0
"Dean Mando",1977-04-29,"RW","Windsor Spitfires",30,0,0,0,0,0
"Denis Ivanov",1978-04-21,"RW","North Bay Centennials",43,0,0,0,0,0
"Derek Campbell",1980-04-14,"LW","Belleville Bulls",59,0,0,0,0,0
"Derek McNamara",1980-06-15,"D","Windsor Spitfires",59,0,0,0,0,0
"Derek Watson",1978-08-11,"RW","Erie Otters",23,0,0,0,0,0
"Don Vernon",1979-03-15,"RW","Oshawa Generals",18,0,0,0,0,0
"Drew Bucktooth",1981-02-03,"RW","Oshawa Generals",38,0,0,0,0,0
"Drew Felder",1979-04-12,"D","Windsor Spitfires",46,0,0,0,0,0
"Duncan Dalmao",1978-12-23,"D","Peterborough Petes",64,0,0,0,0,0
"Dusty Jamieson",1981-05-26,"LW","Guelph Storm",48,0,0,0,0,0
"Eric Beaudoin",1980-05-03,"LW","Guelph Storm",62,0,0,0,0,0
"Eric Braff",1980-11-12,"D","Kingston Frontenacs",57,0,0,0,0,0
"Eric Gooldy",1979-02-10,"LW","Plymouth Whalers",63,0,0,0,0,0
"Eric Olsen",1977-12-16,"D","Kingston Frontenacs",5,0,0,0,0,0
"Eric Thomson",1980-08-07,"RW","Ottawa 67's",22,0,0,0,0,0
"Gareth Hopes",1980-03-07,"LW","Windsor Spitfires",6,0,0,0,0,NA
"Geoff Peters",1978-04-30,"LW","North Bay Centennials",51,0,0,0,0,0
"Gerald Moriarity",1978-03-29,"D","Toronto St. Michael's Majors",52,0,0,0,0,0
"Greg Labenski",1978-04-04,"D","North Bay Centennials",66,0,0,0,0,0
"Greg Willers",1979-08-08,"D","Sarnia Sting",59,0,0,0,0,0
"Ian Forbes",1980-08-02,"D","Guelph Storm",61,0,0,0,0,0
"Ian Jacobs",1980-05-16,"RW","Ottawa 67's",61,0,0,0,0,0
"Ilya Demidov",1979-04-14,"D","Oshawa Generals",61,0,0,0,0,0
"Jack Hardill",1979-03-29,"LW","Peterborough Petes",64,0,0,0,0,0
"Jake Gibson",1980-07-25,"D","Sault Ste. Marie Greyhounds",44,0,0,0,0,0
"Jamie Piercey",1979-03-16,"LW","North Bay Centennials",43,0,0,0,0,0
"Jamie Ritskos",1980-02-26,"D","Sarnia Sting",26,0,0,0,0,0
"Jamie Sokolsky",1977-03-11,"D","Owen Sound Platers",11,0,0,0,0,0
"Jamie Young",1981-04-07,"C","Kingston Frontenacs",32,0,0,0,0,0
"Jan Sulc",1979-02-17,"C","Kingston Frontenacs",63,0,0,0,0,0
"Jarl Ygranes",1979-01-23,"D","London Knights",25,0,0,0,0,0
"Jason Doyle",1978-05-15,"RW","Owen Sound Platers",46,0,0,0,0,0
"Jason Goldenberg",1980-10-03,"RW","Windsor Spitfires",30,0,0,0,0,0
"Jason Lange",1980-02-19,"C","London Knights",57,0,0,0,0,0
"Jason Lawmaster",1978-12-31,"D","Belleville Bulls",62,0,0,0,0,0
"Jason MacMillan",1977-05-13,"LW","Toronto St. Michael's Majors",38,0,0,0,0,0
"Jason Metcalfe",1978-03-15,"D","London Knights",66,0,0,0,0,0
"Jason Pinizzotto",1980-01-13,"RW","Barrie Colts",24,0,0,0,0,0
"Jason Robinson",1978-08-22,"D","Erie Otters",49,0,0,0,0,0
"Jeff Alcombrack",1980-01-10,"LW","Sarnia Sting",1,0,0,0,0,NA
"Jeff Curran",1979-12-30,"D","Guelph Storm",4,0,0,0,0,NA
"Jeff Kapitanchuk",1980-05-13,"RW","Windsor Spitfires",12,0,0,0,0,0
"Jeff Kugel",1980-02-07,"LW","Windsor Spitfires",38,0,0,0,0,0
"Jeff McKercher",1979-01-14,"D","Barrie Colts",51,0,0,0,0,0
"Jeff Scharf",1977-03-06,"RW","Belleville Bulls",63,0,0,0,0,0
"Jeff Tetzlaff",1978-01-22,"RW","Barrie Colts",64,0,0,0,0,0
"Jeremy Pedder",1980-05-06,"RW","North Bay Centennials",62,0,0,0,0,0
"Jeremy Robertson",NA,"D","Sarnia Sting",8,0,0,0,0,NA
"Jesse Boulerice",1978-08-10,"RW","Plymouth Whalers",53,0,0,0,0,0
"Jim Moss",1977-03-03,"LW","London Knights",43,0,0,0,0,0
"Jimmy Jordan",1979-05-13,"D","Plymouth Whalers",5,0,0,0,0,NA
"Joe Byrne",1979-06-13,"C","Plymouth Whalers",4,0,0,0,0,0
"Joe DiBiase",1981-08-17,"LW","Kitchener Rangers",45,0,0,0,0,0
"Joe Talbot",1980-04-23,"C","Ottawa 67's",66,0,0,0,0,0
"Joel Scherban",1980-04-22,"C","London Knights",8,0,0,0,0,0
"Joey Bartley",1980-03-12,"D","Guelph Storm",30,0,0,0,0,0
"John Dean",1980-09-27,"LW","North Bay Centennials",55,0,0,0,0,0
"John Dickie",1979-03-31,"RW","Sault Ste. Marie Greyhounds",9,0,0,0,0,0
"John Erskine",1980-06-26,"D","London Knights",55,0,0,0,0,0
"John Osborne",1981-03-11,"LW","Sault Ste. Marie Greyhounds",59,0,0,0,0,0
"John Zubyck",1979-06-12,"D","Guelph Storm",18,0,0,0,0,0
"Jonathan Cheechoo",1980-07-15,"RW","Belleville Bulls",64,0,0,0,0,0
"Jonathan Zion",1981-05-21,"D","Ottawa 67's",53,0,0,0,0,0
"Josh Bennett",1980-06-17,"C","Sault Ste. Marie Greyhounds",45,0,0,0,0,0
"Josh Seabrook",1980-03-05,"RW","Kitchener Rangers",63,0,0,0,0,0
"Justin Davis",1978-03-01,"RW","Ottawa 67's",60,0,0,0,0,0
"Justin Norwood",1979-07-13,"LW","Peterborough Petes",35,0,0,0,0,0
"Ken Rogers",1979-03-28,"D","Barrie Colts",7,0,0,0,0,NA
"Kenny Corupe",1980-01-18,"C","Toronto St. Michael's Majors",60,0,0,0,0,0
"Kent McDonell",1979-03-01,"RW","Guelph Storm",64,0,0,0,0,0
"Kevin Holdridge",1980-09-09,"D","Plymouth Whalers",61,0,0,0,0,0
"Kevin Malcolm",1979-04-01,"RW","Sarnia Sting",58,0,0,0,0,0
"Kevin Mitchell",1980-06-05,"D","Guelph Storm",65,0,0,0,0,0
"Kevin Mota",1980-02-05,"D","Sarnia Sting",64,0,0,0,0,0
"Kip Brennan",1980-08-27,"D","Sudbury Wolves",48,0,0,0,0,0
"Kristopher Purdy",1980-10-10,"LW","Plymouth Whalers",39,0,0,0,0,0
"Krys Barch",1980-03-26,"LW","London Knights",65,0,0,0,0,0
"Kurt Walsh",1977-09-26,"RW","Kingston Frontenacs",12,0,0,0,0,0
"Kurtis Foster",1981-11-24,"D","Peterborough Petes",39,0,0,0,0,0
"Kyle Dafoe",1979-01-11,"D","Sudbury Wolves",51,0,0,0,0,0
"Kyle Flaxey",1979-01-24,"D","Owen Sound Platers",51,0,0,0,0,0
"Kyle McAllister",1981-04-07,"C","Ottawa 67's",54,0,0,0,0,0
"Lance Galbraith",1980-02-21,"LW","Ottawa 67's",55,0,0,0,0,0
"Larry Shapley",1978-02-06,"RW","Peterborough Petes",63,0,0,0,0,0
"Lindsay Plunkett",1980-05-12,"LW","Guelph Storm",56,0,0,0,0,0
"Louie Blackbird",1979-10-23,"RW","Sarnia Sting",54,0,0,0,0,0
"Lucas Nehrling",1979-08-14,"D","Kingston Frontenacs",61,0,0,0,0,0
"Marek Babic",1978-02-04,"D","Owen Sound Platers",4,0,0,0,0,0
"Marek Posmyk",1978-09-15,"D","Sarnia Sting",48,0,0,0,0,0
