"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Dan Tessier","NO",3,1979-01-03,1979,"5.07",186,"C","Ottawa 67's",66,28,37,65,0.98,26,8,8,16,0,0,0,3,0,55,1
"Joel Trottier","NO",25,1977-02-11,1977,"6.00",190,"RW","Belleville Bulls",53,27,38,65,1.23,23,9,7,16,1,1,2,5,0,68,1
"Wes Goldie","NO",16,1979-04-05,1979,"6.01",178,"RW","Owen Sound Platers",64,35,29,64,1,8,9,7,16,0,0,0,0,0,46,1
"Tyler Rennette","NO",11,1979-04-16,1979,"6.01",180,"C","Erie Otters",55,33,31,64,1.16,8,10,13,23,3,0,3,4,0,57,1
"Konstantin Kalmikov","NO",96,1978-06-14,1978,"6.03",205,"C","Sudbury Wolves",66,32,32,64,0.97,-6,6,7,13,3,0,3,2,0,21,1
"Sean Blanchard","NO",77,1978-03-29,1978,"6.00",201,"D","Ottawa 67's",57,13,51,64,1.12,56,4,26,30,1,1,2,3,1,43,1
"Michael Henrich","NO",27,1980-03-04,1980,"6.04",214,"RW","Barrie Colts",66,41,22,63,0.95,5,9,8,17,0,0,0,8,1,75,1
"Jason Byrnes","NO",12,1977-05-09,1977,"6.00",195,"RW","Kitchener Rangers",59,30,33,63,1.07,7,8,17,25,5,1,6,2,2,143,1
"Tim Connolly","YES",17,1981-05-07,1981,"6.01",186,"C","Erie Otters",59,30,32,62,1.05,0,11,13,24,2,0,2,4,0,32,1
"Jason Ward","NO",61,1979-01-16,1979,"6.02",190,"C","Windsor Spitfires",47,26,36,62,1.32,-26,6,19,25,4,1,5,2,2,76,1
"Glenn Crawford","NO",21,1978-02-27,1978,"6.00",183,"C","Sudbury Wolves",47,24,38,62,1.32,-13,8,16,24,3,2,5,2,0,24,1
"Steve Zoryk","NO",20,1977-03-22,1977,"6.01",210,"LW","Toronto St. Michael's Majors",66,34,27,61,0.92,-35,11,18,29,3,1,4,2,0,36,1
"Mark Bell","NO",16,1980-05-08,1980,"6.03",185,"C","Ottawa 67's",55,34,26,60,1.09,26,6,7,13,3,2,5,6,1,87,1
"Ryan Jardine","YES",21,1980-03-15,1980,"6.01",190,"LW","Sault Ste. Marie Greyhounds",65,28,32,60,0.92,-12,13,13,26,1,0,1,1,1,16,1
"Nick Bootland","NO",77,1978-07-21,1978,"6.02",208,"LW","Guelph Storm",64,23,37,60,0.94,24,6,14,20,0,2,2,4,2,128,1
"Mike Lankshear","NO",26,1978-09-08,1978,"6.03",190,"D","Owen Sound Platers",63,20,39,59,0.94,-27,9,18,27,0,2,2,0,0,56,1
"Dan Tudin","NO",17,1978-08-03,1978,"6.00",185,"LW","Ottawa 67's",63,28,30,58,0.92,33,6,6,12,0,2,2,5,0,41,1
"Brian Barker","NO",16,1978-09-07,1978,"6.01",196,"LW","Barrie Colts",66,21,37,58,0.88,20,7,6,13,1,2,3,3,2,45,1
"Joel Dezainde","NO",22,1978-11-02,1978,"6.00",188,"D","Belleville Bulls",65,13,45,58,0.89,26,2,18,20,0,1,1,3,0,81,1
"Shane Nash","NO",19,1979-01-24,1979,"5.09",185,"C","Erie Otters",54,30,27,57,1.06,2,6,12,18,6,2,8,5,1,20,1
"Greg Labenski","NO",25,1978-04-04,1978,"6.00",191,"D","North Bay Centennials",66,21,36,57,0.86,-23,17,21,38,0,0,0,0,0,81,1
"Matt Zultek","NO",9,1979-03-12,1979,"6.04",218,"LW","Ottawa 67's",62,28,28,56,0.9,22,9,9,18,0,0,0,3,0,155,1
"Adam Colagiacomo","NO",19,1979-03-17,1979,"6.02",202,"RW","Oshawa Generals",58,25,31,56,0.97,10,10,13,23,1,0,1,6,0,85,1
"Matt Price","NO",17,1978-04-27,1978,"6.00",208,"LW","Kingston Frontenacs",63,24,32,56,0.89,1,9,7,16,1,0,1,4,0,118,1
"Dan Snyder","NO",14,1978-02-23,1978,"6.00",169,"C","Owen Sound Platers",46,23,33,56,1.22,11,4,7,11,0,4,4,2,2,74,1
"Larry Paleczny","NO",19,1978-04-02,1978,"6.01",198,"C","Owen Sound Platers",63,23,33,56,0.89,-19,6,10,16,0,1,1,5,0,30,1
"Yuri Babenko","YES",12,1978-01-02,1978,"6.01",196,"C","Plymouth Whalers",59,22,34,56,0.95,22,6,6,12,1,1,2,1,0,22,1
"Chester Gallant","NO",23,1977-12-22,1977,"6.02",208,"RW","Oshawa Generals",66,19,37,56,0.85,7,5,7,12,2,1,3,3,1,158,1
"Kevin Mitchell","YES",2,1980-06-05,1980,"5.11",165,"D","Guelph Storm",65,10,46,56,0.86,11,6,28,34,0,0,0,4,0,70,1
"Justin Davis","NO",12,1978-03-01,1978,"6.03",195,"RW","Ottawa 67's",60,32,23,55,0.92,29,12,6,18,0,0,0,3,0,14,1
"Chris Neil","NO",8,1979-06-18,1979,"6.01",210,"RW","North Bay Centennials",59,26,29,55,0.93,-8,4,8,12,0,0,0,2,0,231,1
"Ben Schust","NO",10,1977-04-06,1977,"6.00",183,"LW","Kitchener Rangers",64,23,32,55,0.86,-5,9,10,19,3,2,5,3,2,30,1
"Keith Delaney","NO",20,1979-05-07,1979,"6.01",200,"C","Barrie Colts",66,24,30,54,0.82,-7,4,10,14,2,0,2,6,0,28,1
"Matt Cooke","NO",12,1978-09-07,1978,"6.00",187,"LW","Kingston Frontenacs",48,22,32,54,1.13,-6,4,12,16,4,0,4,1,1,99,1
"Chad Spurr","NO",25,1979-05-13,1979,"5.11",170,"C","Sault Ste. Marie Greyhounds",64,20,34,54,0.84,-23,10,15,25,1,0,1,3,1,58,1
"Sean Avery","NO",11,1980-04-10,1980,"5.10",188,"C","Owen Sound Platers",47,13,41,54,1.15,-3,5,11,16,1,0,1,0,1,105,1
"Jeff Brown","NO",21,1978-04-24,1978,"6.02",211,"D","London Knights",63,12,42,54,0.86,59,7,18,25,0,2,2,1,0,96,1
"Jason Jackman","NO",32,1977-05-16,1977,"5.09",185,"C","Guelph Storm",57,21,32,53,0.93,16,8,14,22,3,0,3,2,1,16,1
"Andrew Proskurnicki","NO",3,1978-07-24,1978,"6.04",197,"LW","Sarnia Sting",66,20,33,53,0.8,16,9,8,17,0,1,1,3,0,229,1
"Brian Campbell","NO",44,1979-05-23,1979,"5.10",190,"D","Ottawa 67's",66,14,39,53,0.8,23,3,21,24,0,1,1,2,0,31,1
"Adam Mair","NO",17,1979-02-17,1979,"6.02",193,"C","Owen Sound Platers",56,25,27,52,0.93,-12,4,7,11,3,0,3,2,2,179,1
"Kent McDonell","NO",12,1979-03-01,1979,"6.01",180,"RW","Guelph Storm",64,28,23,51,0.8,2,11,7,18,0,0,0,3,0,76,1
"Geoff Peters","NO",17,1978-04-30,1978,"6.01",200,"LW","North Bay Centennials",51,26,25,51,1,-23,10,12,22,0,0,0,1,0,58,1
"Robert Francz","NO",39,1978-03-30,1978,"6.01",195,"C","Peterborough Petes",60,24,27,51,0.85,8,5,10,15,1,3,4,3,0,135,1
"Ben Gustavson","NO",19,1978-04-23,1978,"5.11",187,"C","Ottawa 67's",62,17,34,51,0.82,17,3,9,12,0,0,0,2,0,101,1
"Manny Malhotra","NO",6,1980-05-18,1980,"6.02",205,"C","Guelph Storm",57,16,35,51,0.89,11,5,14,19,2,2,4,4,0,29,1
"Blaine Fitzpatrick","NO",27,1977-05-21,1977,"5.11",171,"RW","Peterborough Petes",56,32,18,50,0.89,-16,14,9,23,7,1,8,3,1,176,1
"Tom Kostopoulos","NO",29,1979-01-24,1979,"6.00",196,"RW","London Knights",66,24,26,50,0.76,26,2,5,7,0,4,4,4,1,108,1
"Mark McMahon","NO",6,1978-02-10,1978,"6.02",190,"D","Kitchener Rangers",61,12,38,50,0.82,13,4,14,18,1,2,3,3,0,175,1
"Mike Fisher","YES",12,1980-06-05,1980,"6.00",190,"C","Sudbury Wolves",66,24,25,49,0.74,5,5,6,11,0,0,0,5,0,65,1
"Preston Mizzi","YES",15,1980-12-22,1980,"6.00",180,"C","Peterborough Petes",66,17,32,49,0.74,-7,5,9,14,2,0,2,0,1,37,1
"Paul Mara","NO",2,1979-09-07,1979,"6.04",205,"D","Plymouth Whalers",50,16,33,49,0.98,12,5,16,21,0,1,1,3,0,109,1
"Ivan Novoseltsev","YES",25,1979-01-23,1979,"6.01",200,"RW","Sarnia Sting",53,26,22,48,0.91,-5,5,11,16,1,0,1,4,0,41,1
"Matt Lahey","NO",13,1977-10-12,1977,"6.02",225,"RW","Guelph Storm",55,25,23,48,0.87,4,7,7,14,1,0,1,7,0,115,1
"Daniel Cleary","NO",8,1978-12-18,1978,"6.02",200,"LW","Belleville Bulls",30,16,31,47,1.57,9,3,14,17,0,0,0,0,0,14,1
"Aaron Fransen","NO",2,1978-09-23,1978,"6.02",209,"D","Kingston Frontenacs",63,10,37,47,0.75,20,3,19,22,0,1,1,1,0,189,1
"Tomas Dolak","YES",18,1979-03-25,1979,"5.10",180,"LW","North Bay Centennials",51,14,31,45,0.88,-17,4,12,16,0,0,0,1,0,20,1
"Kevin Hansen","NO",20,1978-03-25,1978,"6.01",185,"D","Windsor Spitfires",65,11,34,45,0.69,-28,1,22,23,1,1,2,1,3,115,1
"Arvid Rekis","NO",6,1979-01-01,1979,"6.00",212,"D","Erie Otters",60,9,36,45,0.75,-2,4,20,24,0,0,0,0,0,77,1
"Chris Stanley","NO",13,1979-06-18,1979,"6.01",200,"C","Belleville Bulls",66,21,23,44,0.67,7,3,6,9,0,0,0,1,1,31,1
"Jason Sands","NO",13,1977-03-21,1977,"5.08",180,"C","Sudbury Wolves",62,11,33,44,0.71,-4,2,6,8,1,1,2,2,0,73,1
"Martin Skoula","YES",14,1979-10-28,1979,"6.02",202,"D","Barrie Colts",66,8,36,44,0.67,12,3,17,20,0,1,1,2,0,36,1
"Jesse Boulerice","NO",18,1978-08-10,1978,"6.03",215,"RW","Plymouth Whalers",53,20,23,43,0.81,14,3,6,9,0,0,0,1,0,170,1
"Jeff Tetzlaff","NO",24,1978-01-22,1978,"6.02",200,"RW","Barrie Colts",64,20,23,43,0.67,0,5,4,9,0,0,0,1,1,29,1
"Andrei Shurupov","NO",9,1978-02-28,1978,"6.02",192,"C","Belleville Bulls",44,17,26,43,0.98,15,5,7,12,1,0,1,2,1,33,1
"Mike Dombkiewicz","NO",6,1979-02-11,1979,"6.00",210,"D","Owen Sound Platers",58,8,35,43,0.74,2,5,20,25,0,2,2,1,0,58,1
"Kevin Baker","YES",23,1979-06-15,1979,"6.00",191,"RW","Belleville Bulls",63,21,21,42,0.67,11,7,4,11,1,1,2,3,0,62,1
"Jim Midgley","NO",7,1978-03-05,1978,"5.10",195,"C","Belleville Bulls",66,18,24,42,0.64,15,6,4,10,1,1,2,5,0,48,1
"Todd Miller","NO",24,1978-05-24,1978,"6.02",192,"C","Sault Ste. Marie Greyhounds",47,17,25,42,0.89,-9,7,13,20,0,0,0,3,0,32,1
"Julian Smith","NO",10,1979-05-14,1979,"5.11",180,"C","Plymouth Whalers",60,16,26,42,0.7,7,1,9,10,2,1,3,1,0,8,1
"Vratislav Cech","NO",77,1979-01-28,1979,"6.03",196,"D","Kitchener Rangers",63,9,33,42,0.67,5,1,15,16,1,0,1,6,1,66,1
"Serge Payer","NO",7,1979-05-09,1979,"6.00",180,"C","Kitchener Rangers",44,20,21,41,0.93,1,8,7,15,2,0,2,2,1,51,1
"Wes Mason","NO",20,1977-12-12,1977,"6.02",192,"LW","Kingston Frontenacs",49,14,27,41,0.84,-4,4,6,10,0,0,0,1,0,54,1
"Steve Montador","NO",12,1979-12-21,1979,"6.00",203,"D","Erie Otters",63,8,33,41,0.65,1,2,17,19,0,1,1,1,0,89,1
"Casey Wolak","NO",12,1978-03-26,1978,"5.10",180,"RW","Owen Sound Platers",59,26,14,40,0.68,-8,3,5,8,1,0,1,3,1,205,1
"Darcy Harris","NO",14,1978-12-22,1978,"6.01",185,"RW","Kitchener Rangers",61,21,19,40,0.66,1,9,7,16,1,0,1,4,0,200,1
"Anthony Terzo","NO",19,1978-01-18,1978,"5.11",163,"C","Toronto St. Michael's Majors",66,20,20,40,0.61,-22,4,9,13,4,1,5,2,1,57,1
"Chad Cavanagh","NO",12,1978-02-13,1978,"6.00",183,"C","Sarnia Sting",63,17,23,40,0.63,0,2,3,5,0,1,1,4,2,49,1
"Nikos Tselios","NO",38,1979-01-20,1979,"6.04",190,"D","Plymouth Whalers",61,10,30,40,0.66,16,3,15,18,0,1,1,0,0,43,1
"Evgeny Korolev","NO",32,1978-07-24,1978,"6.02",195,"D","London Knights",64,9,31,40,0.63,-15,4,16,20,0,1,1,1,0,75,1
"Matt Elich","NO",24,1978-09-22,1978,"6.03",185,"RW","Kingston Frontenacs",54,23,16,39,0.72,3,2,5,7,1,0,1,2,0,10,1
"Peter Hogan","NO",17,1978-01-10,1978,"6.02",172,"D","Oshawa Generals",63,10,28,38,0.6,-10,3,16,19,0,0,0,1,0,104,1
"Jason Lawmaster","NO",4,1978-12-31,1978,"6.01",200,"D","Belleville Bulls",62,8,30,38,0.61,36,5,9,14,0,0,0,2,0,224,1
"Nick Boynton","NO",10,1979-01-14,1979,"6.02",210,"D","Ottawa 67's",40,7,31,38,0.95,34,2,8,10,2,2,4,1,0,94,1
"Martin Galik","YES",11,1979-06-07,1979,"6.01",193,"LW","Sault Ste. Marie Greyhounds",54,22,15,37,0.69,0,4,3,7,0,0,0,3,0,18,1
"Brad Ralph","YES",21,1980-10-17,1980,"6.02",198,"C","Oshawa Generals",59,20,17,37,0.63,-14,6,9,15,4,0,4,2,0,45,1
"Andy Johnson","NO",25,1978-03-06,1978,"6.04",200,"D","Peterborough Petes",60,17,20,37,0.62,-11,11,14,25,0,1,1,2,1,112,1
"Jason Doyle","NO",24,1978-05-15,1978,"6.02",205,"RW","Owen Sound Platers",46,15,22,37,0.8,-24,2,7,9,0,0,0,1,1,70,1
"Mike Cirillo","NO",23,1979-09-05,1979,"6.00",210,"C","North Bay Centennials",66,15,22,37,0.56,-26,2,2,4,0,1,1,2,1,310,1
"David Cornacchia","YES",5,1980-11-13,1980,"5.11",200,"D","Sudbury Wolves",66,5,32,37,0.56,14,1,13,14,0,2,2,0,0,89,1
"Eric Gooldy","NO",37,1979-02-10,1979,"6.03",209,"LW","Plymouth Whalers",63,16,20,36,0.57,10,3,2,5,0,0,0,2,0,133,1
"Darren Mortier","NO",29,1978-05-04,1978,"6.01",185,"C","Kitchener Rangers",54,14,22,36,0.67,-4,2,5,7,1,1,2,1,0,29,1
"Krys Barch","YES",10,1980-03-26,1980,"6.02",200,"LW","London Knights",65,9,27,36,0.55,16,2,2,4,0,0,0,0,0,62,1
"Michael Hanson","NO",18,1978-05-26,1978,"5.11",194,"LW","Sarnia Sting",56,13,22,35,0.63,15,1,3,4,0,0,0,0,1,231,1
"Randy Fitzgerald","NO",17,1979-09-05,1979,"5.11",174,"LW","Plymouth Whalers",54,11,24,35,0.65,9,0,0,0,1,0,1,1,1,104,1
"Jason Williams","NO",11,1980-08-11,1980,"5.11",170,"C","Peterborough Petes",55,8,27,35,0.64,-18,3,9,12,0,1,1,1,0,31,1
"Tim Verbeek","NO",15,1979-10-05,1979,"5.11",180,"C","Sarnia Sting",63,17,17,34,0.54,-18,7,7,14,0,0,0,1,1,105,1
"Rodney Richard","YES",7,1979-05-05,1979,"5.07",155,"C","North Bay Centennials",60,16,18,34,0.57,-11,7,11,18,2,3,5,2,0,19,1
"Vadim Sharapov","NO",10,1978-01-13,1978,"5.10",179,"RW","Erie Otters",54,13,21,34,0.63,-9,7,6,13,0,0,0,1,1,100,1
"Craig Jalbert","NO",17,1978-04-13,1978,"6.00",168,"C","Windsor Spitfires",58,13,21,34,0.59,-31,2,7,9,0,1,1,1,0,8,1
"Greg Willers","NO",27,1979-08-08,1979,"6.01",197,"D","Sarnia Sting",59,13,21,34,0.58,16,6,4,10,0,0,0,1,0,34,1
"Nick Smith","NO",32,1979-03-23,1979,"6.02",162,"C","Barrie Colts",63,13,21,34,0.54,-1,3,5,8,0,0,0,3,1,21,1
"Bryan Duce","NO",26,1978-01-15,1978,"6.00",185,"RW","Sault Ste. Marie Greyhounds",58,12,22,34,0.59,-1,5,7,12,0,0,0,1,0,16,1
"Jonas Soling","NO",15,1978-09-07,1978,"6.03",195,"LW","Sudbury Wolves",56,9,25,34,0.61,9,0,2,2,2,1,3,0,0,67,1
"Brock Boucher","NO",19,1979-01-26,1979,"6.02",205,"LW","Barrie Colts",65,19,14,33,0.51,-11,11,4,15,0,0,0,3,0,55,1
"Adam Lewis","NO",9,1978-02-03,1978,"6.01",185,"LW","Kitchener Rangers",59,14,19,33,0.56,7,2,2,4,0,0,0,1,0,79,1
"Brad Morgan","NO",28,1979-04-22,1979,"6.00",203,"D","Sudbury Wolves",60,10,23,33,0.55,15,4,6,10,0,1,1,0,0,75,1
"Adam Dewan","YES",17,1979-10-18,1979,"6.04",190,"LW","Peterborough Petes",62,14,18,32,0.52,-4,3,3,6,0,0,0,4,0,126,1
"Shane Kenny","NO",2,1977-03-01,1977,"6.03",228,"D","Sarnia Sting",45,11,21,32,0.71,9,4,9,13,0,0,0,0,0,91,1
"Brandon Sugden","NO",28,1978-06-23,1978,"6.03",199,"D","Barrie Colts",60,8,24,32,0.53,1,1,11,12,0,1,1,0,0,258,1
"Jim Baxter","NO",26,1979-08-24,1979,"6.03",207,"D","Oshawa Generals",65,4,28,32,0.49,-6,2,16,18,0,1,1,0,0,18,1
"Ryan Held","YES",18,1980-01-30,1980,"6.02",185,"C","Kitchener Rangers",59,15,16,31,0.53,-4,0,3,3,1,2,3,2,0,35,1
"Taylor Pyatt","YES",11,1981-08-19,1981,"6.04",215,"LW","Sudbury Wolves",58,14,17,31,0.53,-23,9,3,12,0,1,1,1,0,104,1
"Jonathan Schill","NO",22,1979-06-28,1979,"6.01",176,"LW","Kingston Frontenacs",64,14,17,31,0.48,-1,1,3,4,1,0,1,0,0,34,1
"Ryan Barnes","YES",25,1980-01-30,1980,"6.02",200,"LW","Sudbury Wolves",46,13,18,31,0.67,16,1,4,5,1,0,1,2,1,111,1
"Steve Gallace","NO",21,1978-08-20,1978,"6.01",195,"D","Belleville Bulls",65,8,23,31,0.48,-15,4,11,15,0,0,0,1,0,85,1
"Daniel Passero","NO",5,1979-06-04,1979,"6.02",200,"D","Sault Ste. Marie Greyhounds",59,12,18,30,0.51,-31,5,12,17,0,0,0,2,1,72,1
"Michal Dvorak","NO",23,1979-08-12,1979,"6.02",195,"LW","Kitchener Rangers",65,11,19,30,0.46,-13,2,7,9,0,1,1,1,0,83,1
"Brad Simms","NO",18,1978-01-30,1978,"6.00",195,"D","Sudbury Wolves",66,11,19,30,0.45,-5,4,7,11,0,0,0,0,0,98,1
"Lance Galbraith","NO",71,1980-02-21,1980,"5.10",180,"LW","Ottawa 67's",55,10,20,30,0.55,20,3,2,5,0,0,0,3,0,199,1
"Charlie Stephens","YES",81,1981-04-05,1981,"6.03",212,"C","Toronto St. Michael's Majors",58,9,21,30,0.52,-22,2,6,8,0,0,0,0,0,38,1
"Chris Kelly","YES",11,1980-11-11,1980,"6.00",177,"C","London Knights",54,15,14,29,0.54,17,3,1,4,0,2,2,3,0,4,1
"Adam Nittel","NO",16,1978-07-17,1978,"6.02",220,"RW","Erie Otters",48,11,17,28,0.58,13,4,4,8,0,0,0,2,0,309,1
"Wes Jarvis","NO",4,1979-04-16,1979,"6.04",195,"D","Kitchener Rangers",47,10,18,28,0.6,3,5,9,14,0,0,0,0,0,112,1
"Joe Talbot","YES",25,1980-04-23,1980,"5.10",170,"C","Ottawa 67's",66,10,18,28,0.42,6,3,2,5,0,0,0,1,1,13,1
"Mike Vellinga","NO",10,1978-08-19,1978,"6.03",215,"D","Guelph Storm",63,6,22,28,0.44,30,3,5,8,0,0,0,2,0,101,1
"Kevin Grimes","NO",6,1979-08-19,1979,"6.02",204,"D","Kingston Frontenacs",62,1,27,28,0.45,11,0,7,7,0,1,1,0,0,179,1
"Michael Rupp","YES",27,1980-01-13,1980,"6.06",225,"LW","Erie Otters",64,16,11,27,0.42,-9,3,2,5,0,0,0,1,1,117,1
"Ryan Davis","NO",21,1978-02-16,1978,"6.02",190,"RW","Guelph Storm",57,14,13,27,0.47,-15,2,5,7,3,0,3,1,0,115,1
"Jason MacMillan","NO",17,1977-05-13,1977,"5.10",190,"LW","Toronto St. Michael's Majors",38,13,14,27,0.71,-14,4,6,10,0,0,0,1,0,31,1
"Dan Hinote","NO",13,1977-01-30,1977,"6.01",185,"RW","Oshawa Generals",35,12,15,27,0.77,7,5,2,7,0,1,1,2,1,39,1
"Derrell Upton","NO",8,1979-07-07,1979,"6.01",205,"RW","Oshawa Generals",52,12,15,27,0.52,0,3,5,8,1,0,1,0,0,16,1
"Jan Sulc","YES",18,1979-02-17,1979,"6.03",184,"C","Kingston Frontenacs",63,9,18,27,0.43,-9,2,3,5,0,0,0,1,0,18,1
"Ryan Cirillo","NO",15,1978-02-17,1978,"5.10",178,"LW","Oshawa Generals",62,7,20,27,0.44,-5,1,0,1,0,2,2,1,0,94,1
