"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Michael Swift",1987-03-26,"C","Mississauga IceDogs",65,2,1,3,0.05,6
"Nick Plastino",1986-02-20,"D","Barrie Colts",68,2,1,3,0.04,15
"Robbie Drummond",1986-02-19,"RW","London Knights",54,2,1,3,0.06,11
"Chad Painchaud",1986-05-27,"LW","Sarnia Sting",49,1,2,3,0.06,5
"Dylan Hunter",1985-05-21,"LW","London Knights",62,1,2,3,0.05,3
"Joe Grimaldi",1986-08-23,"D","Ottawa 67's",27,1,2,3,0.11,14
"Marek Horsky",1986-12-30,"C","Toronto St. Michael's Majors",58,1,2,3,0.05,13
"Matt Halischuk",1988-06-01,"RW","Toronto St. Michael's Majors",61,1,2,3,0.05,10
"Mike Weber",1987-12-16,"D","Windsor Spitfires",68,1,2,3,0.04,12
"Trevor Kell",1986-06-23,"RW","London Knights",66,1,2,3,0.05,8
"Connor Cameron",1985-05-11,"C","Kingston Frontenacs",58,0,3,3,0.05,8
"Matt D'Agostini",1986-10-23,"RW","Guelph Storm",66,0,3,3,0.05,4
"Mitch Maunu",1986-07-30,"D","Windsor Spitfires",58,0,3,3,0.05,8
"Ryan Wilson",1987-02-03,"D","Toronto St. Michael's Majors",64,0,3,3,0.05,5
"Andrew Fournier",1987-11-05,"C","Plymouth Whalers",67,2,0,2,0.03,5
"Bradley Snetsinger",1987-04-08,"LW","Windsor Spitfires",60,2,0,2,0.03,5
"Bryan Bickell",1986-03-09,"LW","Windsor Spitfires",67,2,0,2,0.03,2
"Cory McGillis",1988-07-09,"LW","Windsor Spitfires",53,2,0,2,0.04,8
"Jamie McGinn",1988-08-05,"LW","Ottawa 67's",65,2,0,2,0.03,4
"John Armstrong",1988-02-26,"C","Plymouth Whalers",65,2,0,2,0.03,5
"Jordan Owens",1986-05-01,"LW","Mississauga IceDogs",66,2,0,2,0.03,4
"Mike Angelidis",1985-06-27,"LW","Owen Sound Attack",68,2,0,2,0.03,3
"Nick Spaling",1988-09-19,"LW","Kitchener Rangers",62,2,0,2,0.03,8
"Patrick Kaleta",1986-06-08,"RW","Peterborough Petes",68,2,0,2,0.03,4
"Peder Skinner",1986-07-11,"C","Kingston Frontenacs",44,2,0,2,0.05,4
"Radek Smolenak",1986-12-03,"RW","Kingston Frontenacs",65,2,0,2,0.03,2
"Ryan Kitchen",1985-02-06,"RW","Sault Ste. Marie Greyhounds",67,2,0,2,0.03,5
"Andrej Sekera",1986-06-08,"D","Owen Sound Attack",51,1,1,2,0.04,4
"Bobby Hughes",1987-11-11,"C","Kingston Frontenacs",56,1,1,2,0.04,3
"Bret Nasby",1986-03-22,"D","Erie Otters",52,1,1,2,0.04,6
"Cody Thornton",1986-07-16,"RW","Sault Ste. Marie Greyhounds",68,1,1,2,0.03,4
"Cory Tanaka",1988-05-17,"C","Belleville Bulls",67,1,1,2,0.03,7
"Dale Mitchell",1989-04-09,"RW","Oshawa Generals",65,1,1,2,0.03,5
"Iain McPhee",1985-10-01,"D","Windsor Spitfires",37,1,1,2,0.05,10
"Jacob King",1986-01-04,"RW","Sault Ste. Marie Greyhounds",67,1,1,2,0.03,13
"Jean-Michel Rizk",1986-03-24,"RW","Kitchener Rangers",58,1,1,2,0.03,7
"Josh Beaulieu",1987-01-10,"LW","London Knights",60,1,1,2,0.03,7
"Kyle Wharton",1986-03-03,"D","Guelph Storm",58,1,1,2,0.03,5
"Phil Oreskovic",1987-01-26,"D","Brampton Battalion",65,1,1,2,0.03,17
"Scott Giles",1987-01-19,"C","Owen Sound Attack",57,1,1,2,0.04,10
"Scott Tregunna",1987-06-12,"RW","Owen Sound Attack",66,1,1,2,0.03,9
"Shawn Matthias",1988-02-19,"C","Belleville Bulls",67,1,1,2,0.03,6
"Stefan Legein",1988-11-24,"RW","Mississauga IceDogs",59,1,1,2,0.03,12
"Tyler Doig",1986-02-15,"C","Guelph Storm",68,1,1,2,0.03,4
"Tyler Kennedy",1986-07-15,"C","Sault Ste. Marie Greyhounds",64,1,1,2,0.03,3
"Derek Merlini",1985-07-06,"D","Plymouth Whalers",54,0,2,2,0.04,17
"Dustin Jeffrey",1988-02-27,"C","Sault Ste. Marie Greyhounds",69,0,2,2,0.03,5
"Elgin Reid",1987-02-23,"D","Ottawa 67's",53,0,2,2,0.04,10
"Frank Rediker",1985-03-15,"D","London Knights",43,0,2,2,0.05,14
"James Neal",1987-09-03,"LW","Plymouth Whalers",66,0,2,2,0.03,3
"John de Gray",1988-03-14,"D","Brampton Battalion",68,0,2,2,0.03,20
"Michael Kolarz",1987-01-12,"D","Kingston Frontenacs",67,0,2,2,0.03,8
"Nick Duff",1985-12-12,"D","Brampton Battalion",63,0,2,2,0.03,18
"Nolan Waker",1985-10-06,"RW","Brampton Battalion",42,0,2,2,0.05,14
"Ryan Hastings",1985-08-03,"D","Sudbury Wolves",59,0,2,2,0.03,11
"Ryan McGinnis",1987-03-03,"D","Plymouth Whalers",65,0,2,2,0.03,8
"Ryan O'Marra",1987-06-09,"C","Erie Otters",61,0,2,2,0.03,3
"Steve Whitely",1987-07-16,"D","Belleville Bulls",60,0,2,2,0.03,25
"Tyler Cuthbert",1987-05-05,"D","Sault Ste. Marie Greyhounds",65,0,2,2,0.03,20
"Vladimir Svacina",1987-04-28,"RW","Mississauga IceDogs",63,0,2,2,0.03,7
"Andrew Self",1987-01-08,"","Windsor Spitfires",59,1,0,1,0.02,3
"Brandon MacLean",1987-09-04,"LW","Sault Ste. Marie Greyhounds",59,1,0,1,0.02,6
"Dan Collins",1987-02-26,"RW","Plymouth Whalers",44,1,0,1,0.02,2
"Danny Anger",1988-04-08,"RW","Sarnia Sting",66,1,0,1,0.02,14
"Garrett Sinfield",1987-03-26,"D","Saginaw Spirit",55,1,0,1,0.02,8
"Gino Pisellini",1986-08-05,"RW","Plymouth Whalers",63,1,0,1,0.02,3
"Greg Stewart",1986-05-21,"LW","Peterborough Petes",60,1,0,1,0.02,3
"Igor Gongalsky",1986-11-05,"LW","Owen Sound Attack",64,1,0,1,0.02,6
"Jamie Arniel",1989-11-16,"C","Guelph Storm",61,1,0,1,0.02,5
"Jared Gomes",1988-10-20,"C","Sarnia Sting",66,1,0,1,0.02,3
"Joe McCann",1987-03-02,"RW","Plymouth Whalers",66,1,0,1,0.02,4
"Justin Dacosta",1985-05-10,"D","Mississauga IceDogs",57,1,0,1,0.02,2
"Keaton Turkiewicz",1988-03-02,"RW","Windsor Spitfires",66,1,0,1,0.02,3
"Marcus Carroll",1989-01-15,"C","Owen Sound Attack",63,1,0,1,0.02,7
"Matt Auffrey",1986-01-03,"RW","Kitchener Rangers",59,1,0,1,0.02,2
"Michael Vernace",1986-05-26,"D","Brampton Battalion",68,1,0,1,0.01,1
"Micheal Haley",1986-03-30,"C","Toronto St. Michael's Majors",53,1,0,1,0.02,5
"Miles Cope",1988-01-20,"D","Owen Sound Attack",34,1,0,1,0.03,25
"Myles Applebaum",1988-03-16,"C","Kitchener Rangers",32,1,0,1,0.03,8
"Patrick Lee",1988-01-27,"RW","Erie Otters",62,1,0,1,0.02,8
"Peter Aston",1986-02-24,"D","Windsor Spitfires",65,1,0,1,0.02,2
"Rafael Rotter",1987-06-14,"C","Guelph Storm",62,1,0,1,0.02,2
"Robbie Lawrance",1986-05-04,"D","Ottawa 67's",59,1,0,1,0.02,5
"Ryan Garlock",1986-04-24,"C","Windsor Spitfires",62,1,0,1,0.02,2
"Ryan Hamilton",1985-04-15,"LW","Barrie Colts",63,1,0,1,0.02,1
"Theo Peckham",1987-11-10,"D","Owen Sound Attack",67,1,0,1,0.01,7
"Tom Pyatt",1987-02-14,"C","Saginaw Spirit",58,1,0,1,0.02,2
"Travis Fuller",1986-01-25,"LW","Barrie Colts",68,1,0,1,0.01,2
"Tyler Donati",1986-10-17,"LW","Toronto St. Michael's Majors",68,1,0,1,0.01,1
"Yves Bastien",1989-08-02,"LW","Kitchener Rangers",60,1,0,1,0.02,6
"Aaron Dawson",1985-03-11,"D","Peterborough Petes",65,0,1,1,0.02,8
"Andrew Marshall",1986-08-07,"D","Barrie Colts",68,0,1,1,0.01,2
"Andrew Wilson",1989-01-27,"RW","Kingston Frontenacs",32,0,1,1,0.03,33
"Andy Hyvarinen",1987-12-29,"LW","Guelph Storm",63,0,1,1,0.02,5
"Ben Shutron",1988-06-14,"D","Kingston Frontenacs",67,0,1,1,0.01,3
"Bobby Sanguinetti",1988-02-29,"D","Owen Sound Attack",68,0,1,1,0.01,2
"Brad Good",1986-03-10,"D","Sault Ste. Marie Greyhounds",66,0,1,1,0.02,9
"Brent Clarke",1986-06-01,"C","Oshawa Generals",39,0,1,1,0.03,50
"Brett MacLean",1988-12-24,"LW","Oshawa Generals",48,0,1,1,0.02,2
"Brodie Beard",1986-06-12,"D","Ottawa 67's",63,0,1,1,0.02,4
"Chris Lawrence",1987-02-05,"RW","Mississauga IceDogs",67,0,1,1,0.01,2
"Chris Leveille",1987-08-30,"RW","Guelph Storm",7,0,1,1,0.14,50
"Cody Bass",1987-01-07,"C","Mississauga IceDogs",67,0,1,1,0.01,2
"Craig Voakes",1986-01-02,"C","Kitchener Rangers",66,0,1,1,0.02,2
"Drew Doughty",1989-12-08,"D","Guelph Storm",65,0,1,1,0.02,3
"Eric Regan",1988-05-20,"D","Oshawa Generals",60,0,1,1,0.02,6
"Gary Friesen",1987-04-28,"C","Sudbury Wolves",64,0,1,1,0.02,5
"Howie Martin",1986-11-18,"C","Brampton Battalion",68,0,1,1,0.01,1
"Jadran Beljo",1987-02-25,"LW","Mississauga IceDogs",55,0,1,1,0.02,2
"Jakub Kindl",1987-02-10,"D","Kitchener Rangers",60,0,1,1,0.02,2
"Jakub Vojta",1987-02-08,"D","Ottawa 67's",65,0,1,1,0.02,4
"Jared Cipparone",1986-02-14,"LW","Windsor Spitfires",64,0,1,1,0.02,5
"Jeff Larsh",1985-01-24,"RW","Toronto St. Michael's Majors",49,0,1,1,0.02,4
"Jonathan D'Aversa",1986-03-02,"D","Sudbury Wolves",62,0,1,1,0.02,2
"Jonathan Sciacca",1988-04-16,"D","Windsor Spitfires",64,0,1,1,0.02,5
"Josh Day",1988-04-02,"D","Mississauga IceDogs",61,0,1,1,0.02,5
"Kyle Raftis",1986-05-28,"D","Peterborough Petes",67,0,1,1,0.01,3
"Marc Staal",1987-01-13,"D","Sudbury Wolves",57,0,1,1,0.02,2
"Matt Caria",1988-08-16,"C","Toronto St. Michael's Majors",67,0,1,1,0.01,3
"Matt Corrente",1988-03-17,"D","Saginaw Spirit",61,0,1,1,0.02,3
"Michal Klejna",1987-10-08,"C","Brampton Battalion",53,0,1,1,0.02,7
"Mike Duco",1987-07-08,"LW","Kitchener Rangers",59,0,1,1,0.02,2
"Mike McLean",1986-01-06,"LW","Guelph Storm",67,0,1,1,0.01,4
"Paul McFarland",1985-12-06,"LW","Windsor Spitfires",65,0,1,1,0.02,3
"Ryan Berard",1987-04-08,"RW","Saginaw Spirit",69,0,1,1,0.01,2
"Ryan Martinelli",1986-09-02,"D","London Knights",66,0,1,1,0.02,10
"Ryan McDonough",1988-01-02,"C","Saginaw Spirit",68,0,1,1,0.01,1
"Ryan McInerney",1988-05-31,"C","Sarnia Sting",56,0,1,1,0.02,3
"Ryan Parent",1987-03-17,"D","Guelph Storm",60,0,1,1,0.02,5
"Ryan Pottruff",1986-07-11,"D","Guelph Storm",57,0,1,1,0.02,5
"Scott Aarssen",1988-05-10,"D","London Knights",65,0,1,1,0.02,7
"Scott Lehman",1986-01-05,"D","Toronto St. Michael's Majors",68,0,1,1,0.01,2
"Steve Ferry",1988-08-05,"D","Sarnia Sting",65,0,1,1,0.02,5
"Thomas Kiriakou",1988-01-24,"C","Ottawa 67's",57,0,1,1,0.02,7
"Thomas Policelli",1988-03-11,"D","Sarnia Sting",53,0,1,1,0.02,50
"Todd Perry",1986-12-13,"D","Barrie Colts",67,0,1,1,0.01,4
"Tom Sestito",1987-09-28,"LW","Plymouth Whalers",57,0,1,1,0.02,5
"Tomas Sample",1987-01-06,"D","Sarnia Sting",44,0,1,1,0.02,33
"Trevor Hendrikx",1985-03-29,"D","Peterborough Petes",60,0,1,1,0.02,2
"Trevor Waddell",1986-01-29,"D","Oshawa Generals",56,0,1,1,0.02,6
"Tyson Gimblett",1985-04-01,"D","Saginaw Spirit",68,0,1,1,0.01,6
"Vaclav Meidl",1986-05-27,"LW","Saginaw Spirit",56,0,1,1,0.02,3
"Victor Oreskovich",1986-08-15,"RW","Kitchener Rangers",19,0,1,1,0.05,6
"Wes Cunningham",1987-03-09,"D","Plymouth Whalers",52,0,1,1,0.02,5
"Adam MacArthur",1988-08-26,"D","Barrie Colts",8,0,0,0,0,NA
"Adam McQuaid",1986-10-12,"D","Sudbury Wolves",68,0,0,0,0,0
"Adam Nemeth",1986-02-22,"D","Kingston Frontenacs",68,0,0,0,0,0
"Adam Perry",1987-01-12,"LW","London Knights",68,0,0,0,0,0
"Adam Zamec",1989-09-22,"LW","Toronto St. Michael's Majors",60,0,0,0,0,0
"Akim Aliu",1989-04-24,"RW","Sudbury Wolves",47,0,0,0,0,0
"Alex Penner",1986-08-22,"LW","Sault Ste. Marie Greyhounds",51,0,0,0,0,0
"Alexander Eaton",1985-07-02,"LW","Barrie Colts",23,0,0,0,0,0
"Andrew Campbell",1988-02-04,"D","Sault Ste. Marie Greyhounds",31,0,0,0,0,0
"Andrew Kizito",1987-02-24,"D","Kingston Frontenacs",64,0,0,0,0,0
"Andrew Maksym",1986-02-16,"RW","Belleville Bulls",27,0,0,0,0,0
"Andrew Marcoux",1988-01-06,"C","Mississauga IceDogs",57,0,0,0,0,0
"Andrew Merrett",1989-04-03,"RW","Mississauga IceDogs",49,0,0,0,0,0
"Andrew Shennan",1985-02-19,"RW","Toronto St. Michael's Majors",47,0,0,0,0,0
"Andrew Shorkey",1989-06-14,"D","Owen Sound Attack",6,0,0,0,0,NA
"Andrew Wilkins",1988-07-25,"D","London Knights",43,0,0,0,0,0
"Anthony Peluso",1989-04-18,"D","Erie Otters",68,0,0,0,0,0
"Anthony Soboczynski",1989-10-15,"LW","Saginaw Spirit",44,0,0,0,0,0
"Anthony Tapper",1989-01-18,"C","Toronto St. Michael's Majors",7,0,0,0,0,0
"Arron Alphonso",1988-11-14,"RW","Ottawa 67's",43,0,0,0,0,0
"Ben O'Connor",1988-12-21,"D","Windsor Spitfires",38,0,0,0,0,0
"Billy Burke",1986-06-26,"C","Barrie Colts",60,0,0,0,0,0
"Billy Siekris",1987-03-15,"D","Oshawa Generals",60,0,0,0,0,0
"Blake Parlett",1989-05-13,"D","Barrie Colts",38,0,0,0,0,0
"Blake Pronk",1986-07-18,"LW","Kingston Frontenacs",59,0,0,0,0,0
"Bobby Bolt",1987-04-29,"LW","Kingston Frontenacs",68,0,0,0,0,0
"Bobby Davey",1987-04-20,"D","Belleville Bulls",57,0,0,0,0,0
"Bobby Ryan",1987-03-17,"RW","Owen Sound Attack",59,0,0,0,0,0
"Boris Valabik",1986-02-14,"D","Kitchener Rangers",52,0,0,0,0,0
"Brad Pawlowski",1989-01-17,"D","Oshawa Generals",38,0,0,0,0,0
"Brandon Biggers",1988-08-21,"LW","Guelph Storm",58,0,0,0,0,0
"Brandon Mashinter",1988-09-20,"LW","Sarnia Sting",65,0,0,0,0,0
"Brenden Biedermann",1987-05-07,"RW","Sudbury Wolves",14,0,0,0,0,0
"Brent Mackie",1987-04-19,"D","Ottawa 67's",31,0,0,0,0,0
"Brett Bellemore",1988-06-25,"D","Plymouth Whalers",46,0,0,0,0,NA
"Brett Eagleson",1989-06-02,"RW","Kitchener Rangers",3,0,0,0,0,NA
"Brett Halstead",1988-03-27,"D","Sault Ste. Marie Greyhounds",57,0,0,0,0,0
"Brett Oliphant",1988-02-26,"C","Mississauga IceDogs",62,0,0,0,0,0
"Brett Parnham",1989-01-30,"C","Oshawa Generals",45,0,0,0,0,0
"Brian Soso",1987-04-27,"RW","Windsor Spitfires",68,0,0,0,0,0
"Brock McPherson",1985-07-24,"LW","Belleville Bulls",39,0,0,0,0,0
"Bryan Cameron",1989-02-25,"C","Belleville Bulls",64,0,0,0,0,0
"Bryan Young",1986-08-06,"D","Peterborough Petes",64,0,0,0,0,0
"Burke MacDonald",1988-01-18,"D","Peterborough Petes",34,0,0,0,0,0
"Carl Andrews",1989-03-31,"D","Belleville Bulls",3,0,0,0,0,NA
"Cassidy Preston",1987-04-30,"LW","Toronto St. Michael's Majors",17,0,0,0,0,0
"Chad Loikets",1987-05-28,"D","Erie Otters",66,0,0,0,0,0
"Chase Crowder",1987-10-27,"RW","Sudbury Wolves",4,0,0,0,0,NA
"Chris Chappell",1988-03-21,"LW","Saginaw Spirit",60,0,0,0,0,0
"Chris Chimienti",1986-06-03,"D","Sarnia Sting",12,0,0,0,0,0
"Chris Cunningham",1985-04-22,"D","Toronto St. Michael's Majors",27,0,0,0,0,0
"Chris Ferguson",1988-02-09,"LW","London Knights",22,0,0,0,0,0
"Chris Kangas",1989-07-07,"RW","Windsor Spitfires",19,0,0,0,0,NA
"Chris Mifflen",1988-01-24,"D","Oshawa Generals",28,0,0,0,0,0
"Chris Morrison",1986-04-16,"RD","Barrie Colts",68,0,0,0,0,0
"Chris Purves",1987-10-21,"D","Windsor Spitfires",43,0,0,0,0,0
"Chris Terry",1989-04-07,"C","Plymouth Whalers",64,0,0,0,0,0
"Christian Olsen",1987-10-08,"LW","Erie Otters",53,0,0,0,0,0
"Christopher Breen",1989-06-29,"D","Saginaw Spirit",25,0,0,0,0,NA
"Cody Smith",1988-11-03,"LW","Brampton Battalion",31,0,0,0,0,0
"Colin Hanley",1987-06-10,"RW","Owen Sound Attack",32,0,0,0,0,0
"Corbin Crawford",1989-07-31,"D","London Knights",9,0,0,0,0,NA
"Corey Gault",1986-03-19,"RW","Barrie Colts",1,0,0,0,0,NA
"Corey George",1988-05-31,"C","Brampton Battalion",30,0,0,0,0,NA
"Corey Syvret",1989-02-19,"D","London Knights",59,0,0,0,0,0
"Cory Konecny",1985-10-22,"RW","Kitchener Rangers",58,0,0,0,0,0
"Cory Vitarelli",1985-06-30,"LW","Toronto St. Michael's Majors",65,0,0,0,0,0
"Craig Cescon",1986-08-18,"D","Peterborough Petes",68,0,0,0,0,0
"Dan Gyenes",1987-05-20,"D","Kitchener Rangers",61,0,0,0,0,0
"Dan Kelly",1989-05-17,"D","Kitchener Rangers",9,0,0,0,0,0
"Daniel Lombardi",1989-03-12,"LW","Sarnia Sting",41,0,0,0,0,0
"Daniel Minor",1989-01-30,"LW","Barrie Colts",2,0,0,0,0,NA
"David Halasz",1986-09-08,"D","London Knights",39,0,0,0,0,0
"David Jarram",1987-10-23,"D","London Knights",48,0,0,0,0,0
"David Johnson",1989-07-05,"RW","Kingston Frontenacs",2,0,0,0,0,NA
"David Kuchejda",1987-06-12,"RW","Sault Ste. Marie Greyhounds",67,0,0,0,0,0
"David Lomas",1985-03-21,"RW","Kitchener Rangers",65,0,0,0,0,0
"Denver Manderson",1989-04-22,"C","Guelph Storm",1,0,0,0,0,NA
"Derek Brochu",1987-05-06,"RW","Owen Sound Attack",61,0,0,0,0,0
"Derek Joslin",1987-03-17,"D","Ottawa 67's",68,0,0,0,0,0
"Derek Lewis",1986-01-09,"D","Toronto St. Michael's Majors",47,0,0,0,0,0
"Devin DiDiomete",1988-05-09,"LW","Sudbury Wolves",60,0,0,0,0,0
"Drew McAvoy",1988-04-13,"D","Mississauga IceDogs",26,0,0,0,0,0
"Drew Schiestel",1989-03-09,"D","Mississauga IceDogs",40,0,0,0,0,0
"Eric Kemp",1987-07-03,"D","Toronto St. Michael's Majors",3,0,0,0,0,NA
"Evan Brophey",1986-12-03,"C","Plymouth Whalers",62,0,0,0,0,0
"Frankie Santini",1988-07-29,"D","Mississauga IceDogs",36,0,0,0,0,0
"Fredrik Naslund",1986-09-15,"RW","Peterborough Petes",66,0,0,0,0,0
"Geoff Killing",1987-08-22,"D","Belleville Bulls",67,0,0,0,0,0
"Gerome Giudice",1989-03-11,"LW","Sudbury Wolves",39,0,0,0,0,0
"Grant McGee",1989-06-06,"RW","Sault Ste. Marie Greyhounds",6,0,0,0,0,NA
"Harry Young",1989-11-12,"D","Guelph Storm",44,0,0,0,0,0
"J.F. Houle",1987-06-21,"RW","Kingston Frontenacs",45,0,0,0,0,0
"Jack Combs",1988-01-26,"RW","Saginaw Spirit",59,0,0,0,0,0
"Jacob Heller",1985-02-13,"D","Erie Otters",62,0,0,0,0,0
"Jacob Lalonde",1988-01-08,"LW","Sault Ste. Marie Greyhounds",57,0,0,0,0,0
"Jake Helmick",1988-01-08,"D","Plymouth Whalers",7,0,0,0,0,NA
"Jakub Petruzalek",1985-04-24,"C","Barrie Colts",24,0,0,0,0,0
"James Cameron",1988-05-02,"LW","Guelph Storm",3,0,0,0,0,NA
"James DeLory",1988-03-03,"D","Oshawa Generals",67,0,0,0,0,0
"Jamie Klie",1987-03-25,"D","Saginaw Spirit",65,0,0,0,0,0
"Jamie VanderVeeken",1986-01-20,"LW","London Knights",52,0,0,0,0,0
"Jared Boll",1986-05-13,"RW","Plymouth Whalers",65,0,0,0,0,0
"Jaroslav Mrazek",1986-01-14,"D","Toronto St. Michael's Majors",61,0,0,0,0,0
"Jason Cassidy",1987-06-18,"RW","Brampton Battalion",48,0,0,0,0,0
"Jason McDonough",1989-06-17,"LW","Peterborough Petes",32,0,0,0,0,0
"Jason Speight",1986-07-07,"RW","Erie Otters",2,0,0,0,0,0
"Jeff Barletta",1988-07-22,"D","Toronto St. Michael's Majors",53,0,0,0,0,0
"Jeff Christison",1987-02-08,"RW","Sudbury Wolves",32,0,0,0,0,0
"Jeff Hayes",1989-04-15,"C","Guelph Storm",3,0,0,0,0,0
"Jeff Moor",1986-06-13,"D","Owen Sound Attack",53,0,0,0,0,0
"Jeremy Whelan",1987-02-06,"LW","Barrie Colts",11,0,0,0,0,0
"Jesse Biduke",1988-02-01,"LW","Oshawa Generals",54,0,0,0,0,0
"Jesse Messier",1988-03-05,"RW","Sudbury Wolves",3,0,0,0,0,0
"Jody Halas",1987-09-25,"D","Oshawa Generals",3,0,0,0,0,NA
"Joe Gaynor",1989-01-05,"LW","Plymouth Whalers",47,0,0,0,0,0
"Joe Pleckaitis",1989-06-13,"LW","Ottawa 67's",48,0,0,0,0,0
"John Hughes",1988-01-06,"C","Belleville Bulls",66,0,0,0,0,0
"John Seymour",1987-06-16,"LW","Brampton Battalion",50,0,0,0,0,0
"Jordan Doig",1988-04-06,"C","Kingston Frontenacs",6,0,0,0,0,NA
