"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Logan Brown","NO",1998-03-05,"6.06",214,"C","Windsor Spitfires",5,0,6,6,1.2,-7,0,4,4,0,0,6
"Domenico Commisso","YES",1998-02-19,"6.00",182,"C","Oshawa Generals",5,3,2,5,1,-5,1,2,3,0,0,4
"Mikhail Sergachev","YES",1998-06-25,"6.03",212,"D","Windsor Spitfires",5,2,3,5,1,-4,2,3,5,0,0,8
"Adam Timleck","NO",1998-02-26,"5.09",166,"RW","Peterborough Petes",7,1,4,5,0.71,4,0,0,0,0,0,4
"Connor Hall","YES",1998-02-21,"6.03",205,"D","Kitchener Rangers",9,1,4,5,0.56,5,0,0,0,0,0,19
"Logan DeNoble","NO",1997-10-15,"5.11",193,"C","Peterborough Petes",7,3,1,4,0.57,2,1,0,1,0,0,0
"Christopher Paquette","NO",1998-03-27,"6.02",210,"C","Niagara IceDogs",15,2,2,4,0.27,2,0,1,1,0,0,2
"Connor Bunnaman","NO",1998-04-16,"6.02",220,"C","Kitchener Rangers",9,2,2,4,0.44,1,0,0,0,1,0,0
"Jack Kopacka","YES",1998-03-05,"6.02",200,"LW","Sault Ste. Marie Greyhounds",12,2,2,4,0.33,0,0,0,0,0,0,2
"Eric Henderson","YES",1998-04-23,"6.02",185,"LW","Oshawa Generals",5,1,3,4,0.8,-5,0,2,2,1,0,0
"Hayden Verbeek","NO",1997-10-17,"5.09",181,"C","Sault Ste. Marie Greyhounds",9,1,3,4,0.44,1,0,0,0,0,0,2
"Tim Gettinger","NO",1998-04-14,"6.06",218,"LW","Sault Ste. Marie Greyhounds",12,1,3,4,0.33,-8,0,0,0,1,0,0
"Jordan Sambrook","YES",1998-04-11,"6.03",205,"D","Erie Otters",13,0,4,4,0.31,-4,0,1,1,0,0,14
"Nathan Bastian","NO",1997-12-06,"6.04",219,"RW","Mississauga Steelheads",5,0,4,4,0.8,-3,0,2,2,0,0,0
"Kyle Langdon","YES",1998-08-26,"5.11",180,"C","Niagara IceDogs",16,2,1,3,0.19,6,0,0,0,1,0,0
"Justin Murray","YES",1998-08-22,"6.00",190,"D","Barrie Colts",15,1,2,3,0.2,-1,0,0,0,1,0,2
"Mitchell Byrne","YES",1998-03-04,"6.00",182,"D","Erie Otters",13,1,2,3,0.23,1,0,0,0,1,0,0
"Sean Day","NO",1998-01-09,"6.03",218,"D","Mississauga Steelheads",7,1,2,3,0.43,-4,0,1,1,0,0,4
"Mark Shoemaker","NO",1997-09-28,"6.02",220,"D","North Bay Battalion",11,0,3,3,0.27,-8,0,2,2,0,0,0
"Anthony Salinitri","NO",1998-03-05,"5.11",171,"C","Sarnia Sting",7,2,0,2,0.29,-4,0,0,0,0,0,8
"Kevin Hancock","YES",1998-03-02,"5.11",178,"LW","Owen Sound Attack",6,2,0,2,0.33,-5,1,0,1,0,1,0
"Giordano Finoro","YES",1998-05-17,"6.00",205,"C","Barrie Colts",15,1,1,2,0.13,-1,0,0,0,1,0,0
"Max Jones","YES",1998-02-17,"6.03",210,"LW","London Knights",6,1,1,2,0.33,2,0,0,0,0,0,23
"William Lochead","YES",1998-03-30,"6.00",201,"D","Niagara IceDogs",17,1,1,2,0.12,6,0,0,0,0,0,20
"Ben Hawerchuk","NO",1998-03-27,"5.11",186,"LW","Barrie Colts",15,0,2,2,0.13,-3,0,0,0,0,0,13
"Matthew Timms","NO",1998-05-12,"5.09",180,"D","Peterborough Petes",7,0,2,2,0.29,1,0,1,1,0,0,0
"Brendan Harrogate","YES",1998-02-13,"6.01",192,"RW","Mississauga Steelheads",2,1,0,1,0.5,1,0,0,0,1,0,4
"Christian Girhiny","YES",1998-08-21,"5.11",150,"LW","Erie Otters",11,1,0,1,0.09,-3,0,0,0,0,0,4
"Johnathon Schaefer","YES",1998-04-04,"5.09",180,"D","Niagara IceDogs",1,1,0,1,1,1,0,0,0,0,0,0
"Logan Stanley","NO",1998-05-26,"6.07",240,"D","Windsor Spitfires",5,1,0,1,0.2,-5,0,0,0,0,0,16
"Nicolas Mattinen","YES",1998-03-05,"6.05",219,"D","London Knights",5,1,0,1,0.2,1,1,0,1,0,0,2
"Austin Osmanski","YES",1998-04-30,"6.04",204,"D","Mississauga Steelheads",7,0,1,1,0.14,4,0,0,0,0,0,8
"Cole Carter","YES",1998-07-06,"5.09",176,"RW","Windsor Spitfires",5,0,1,1,0.2,-1,0,0,0,0,0,0
"Keaton Middleton","NO",1998-02-10,"6.06",235,"D","Saginaw Spirit",4,0,1,1,0.25,-1,0,0,0,0,0,0
"Marcus Dickerson","NO",1998-01-22,"5.09",207,"RW","Mississauga Steelheads",7,0,1,1,0.14,1,0,0,0,0,0,2
"Tyler Nother","NO",1998-02-07,"6.04",199,"D","Windsor Spitfires",5,0,1,1,0.2,2,0,0,0,0,0,2
"Zach Poirier","NO",1998-05-12,"5.11",202,"RW","North Bay Battalion",10,0,1,1,0.1,-10,0,1,1,0,0,6
"Zachary Magwood","YES",1998-04-22,"5.10",188,"C","Barrie Colts",9,0,1,1,0.11,0,0,0,0,0,0,0
"Brock Perry","YES",1998-01-20,"6.04",183,"LW","Sarnia Sting",1,0,0,0,0,0,0,0,0,0,0,0
"Brock Welsh","YES",1998-04-09,"6.00",182,"RW","Oshawa Generals",2,0,0,0,0,-2,0,0,0,0,0,0
"Chase Campbell","YES",1998-06-24,"5.08",171,"RW","Ottawa 67's",4,0,0,0,0,0,0,0,0,0,0,0
"Connor Warnholtz","YES",1998-07-01,"6.02",175,"LW","Ottawa 67's",1,0,0,0,0,0,0,0,0,0,0,0
"David Pearce","YES",1998-01-09,"6.01",190,"LW","Ottawa 67's",4,0,0,0,0,-2,0,0,0,0,0,0
"Drake Rymsha","NO",1998-08-06,"6.00",187,"C","Ottawa 67's",5,0,0,0,0,-5,0,0,0,0,0,6
"Eddie Schulz","YES",1998-04-19,"6.01",182,"C","Peterborough Petes",3,0,0,0,0,0,0,0,0,0,0,0
"Franco Sproviero","YES",1998-08-05,"5.09",158,"D","Sarnia Sting",5,0,0,0,0,-3,0,0,0,0,0,0
"Justin Brazeau","YES",1998-02-02,"6.06",226,"RW","North Bay Battalion",11,0,0,0,0,-3,0,0,0,0,0,2
"Kyle Potts","YES",1998-05-26,"6.04",211,"C","North Bay Battalion",11,0,0,0,0,-4,0,0,0,0,0,4
"Makar Tokarev","YES",1998-01-02,"6.00",175,"LW","Sault Ste. Marie Greyhounds",6,0,0,0,0,0,0,0,0,0,0,0
"Markus Niemelainen","NO",1998-06-08,"6.05",200,"D","Saginaw Spirit",4,0,0,0,0,-6,0,0,0,0,0,0
"Max Kislinger","YES",1998-02-11,"6.03",202,"LW","North Bay Battalion",11,0,0,0,0,-3,0,0,0,0,0,8
"Riley MacRae","YES",1998-03-28,"6.02",198,"LW","Erie Otters",1,0,0,0,0,0,0,0,0,0,0,0
"Riley Stillman","YES",1998-03-09,"6.02",197,"D","Oshawa Generals",5,0,0,0,0,-6,0,0,0,0,0,2
"Ryan Cranford","YES",1998-04-09,"6.01",204,"RW","Kingston Frontenacs",9,0,0,0,0,0,0,0,0,0,0,9
"Sam Field","NO",1998-02-04,"6.01",195,"RW","Kingston Frontenacs",1,0,0,0,0,0,0,0,0,0,0,0
"Shaun Bily","NO",1998-02-22,"5.10",185,"C","Erie Otters",4,0,0,0,0,-3,0,0,0,0,0,0
"Trenton Bourque","NO",1998-06-11,"6.02",203,"D","Owen Sound Attack",1,0,0,0,0,0,0,0,0,0,0,0
"Tye Felhaber","NO",1998-08-05,"6.00",189,"LW","Saginaw Spirit",4,0,0,0,0,-6,0,0,0,0,0,0
"William Brown","YES",1998-05-03,"6.02",188,"D","Ottawa 67's",1,0,0,0,0,0,0,0,0,0,0,0
"Zack Dorval","NO",1998-04-20,"6.00",186,"C","Kingston Frontenacs",1,0,0,0,0,1,0,0,0,0,0,0
