"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Ryan Winterton","NO",26,2003-09-04,2003,"6.02",190,"C","London Knights",21,13,16,29,1.38,10,6,8,14,0,1,1,2,4,10,1
"Sean McGurn","NO",16,2002-07-30,2002,"5.11",182,"C","London Knights",21,10,16,26,1.24,10,3,5,8,0,0,0,1,0,18,1
"Brennan Othmann","NO",78,2003-01-05,2003,"6.00",180,"LW","Peterborough Petes",23,8,17,25,1.09,1,1,4,5,0,0,0,2,0,18,1
"Ty Nelson","NO",24,2004-03-30,2004,"5.10",206,"D","North Bay Battalion",20,6,19,25,1.25,15,4,9,13,0,1,1,1,0,15,1
"Denver Barkey","NO",86,2005-04-27,2005,"5.10",171,"RW","London Knights",20,11,13,24,1.2,12,4,7,11,1,0,1,1,0,18,1
"Logan Mailloux","NO",24,2003-04-15,2003,"6.03",208,"D","London Knights",21,8,16,24,1.14,2,4,9,13,0,0,0,1,2,45,1
"Brandt Clarke","NO",55,2003-02-09,2003,"6.02",188,"D","Barrie Colts",12,7,16,23,1.92,10,3,6,9,0,0,0,0,1,13,1
"Tucker Robertson","NO",22,2003-06-22,2003,"5.10",184,"C","Peterborough Petes",23,9,13,22,0.96,1,1,3,4,0,0,0,3,0,2,1
"Matvey Petrov","NO",22,2003-03-12,2003,"6.02",195,"LW","North Bay Battalion",20,4,18,22,1.1,1,1,9,10,0,0,0,0,0,8,1
"Kyle McDonald","NO",19,2002-02-05,2002,"6.04",217,"RW","North Bay Battalion",20,14,7,21,1.05,-1,6,2,8,0,1,1,2,1,22,1
"Easton Cowan","YES",7,2005-05-20,2005,"6.00",185,"LW","London Knights",20,9,12,21,1.05,2,1,7,8,0,0,0,2,1,16,1
"Avery Hayes","NO",29,2002-10-10,2002,"5.10",175,"RW","Peterborough Petes",22,12,7,19,0.86,3,2,0,2,1,1,2,2,3,14,1
"Sasha Pastujov","NO",36,2003-07-15,2003,"6.01",187,"LW","Sarnia Sting",16,6,13,19,1.19,-2,1,5,6,0,0,0,0,1,8,1
"Luca Pinelli","NO",20,2005-04-05,2005,"5.09",169,"LW","Ottawa 67's",11,7,11,18,1.64,10,2,2,4,0,0,0,3,0,6,1
"Kyle Jackson","NO",26,2002-10-17,2002,"6.03",201,"C","North Bay Battalion",20,7,11,18,0.9,2,2,7,9,0,0,0,2,0,4,1
"Matyas Sapovaliv","NO",24,2004-02-12,2004,"6.04",195,"C","Saginaw Spirit",11,8,9,17,1.55,1,1,3,4,0,0,0,2,1,0,1
"Logan Morrison","NO",16,2002-07-09,2002,"6.00",180,"C","Ottawa 67's",11,10,6,16,1.45,7,2,0,2,0,0,0,1,1,4,1
"Nolan Burke","NO",86,2002-12-09,2002,"6.01",185,"C","Sarnia Sting",15,8,8,16,1.07,5,2,3,5,1,0,1,2,1,11,1
"Owen Beck","NO",16,2004-02-03,2004,"6.00",190,"C","Peterborough Petes",22,8,8,16,0.73,-5,2,0,2,0,0,0,1,1,18,1
"Pasquale Zito","NO",27,2003-06-01,2003,"5.11",184,"C","North Bay Battalion",18,7,9,16,0.89,10,1,3,4,1,0,1,0,1,16,1
"Connor Lockhart","NO",18,2003-01-21,2003,"5.09",171,"RW","Peterborough Petes",23,7,9,16,0.7,-8,2,2,4,0,0,0,2,0,16,1
"George Diaco","NO",14,2002-02-14,2002,"5.07",170,"LW","London Knights",21,5,11,16,0.76,0,2,4,6,0,0,0,1,0,4,1
"Ty Voit","NO",96,2003-06-10,2003,"5.09",151,"RW","Sarnia Sting",16,3,13,16,1,-2,2,6,8,0,0,0,0,0,2,1
"J.R. Avon","NO",10,2003-07-04,2003,"6.00",182,"LW","Peterborough Petes",23,9,6,15,0.65,-2,0,2,2,1,0,1,2,0,10,1
"Luca Del Bel Belluz","NO",73,2003-11-10,2003,"6.01",178,"C","Sarnia Sting",16,8,7,15,0.94,-4,5,2,7,0,0,0,2,0,4,1
"Chase Stillman","NO",61,2003-03-19,2003,"6.01",187,"RW","Peterborough Petes",21,4,9,13,0.62,5,0,1,1,0,0,0,1,0,21,1
"Evan Vierling","NO",41,2002-06-20,2002,"6.00",176,"C","Barrie Colts",7,1,12,13,1.86,1,1,4,5,0,0,0,1,0,0,1
"Ryan Humphrey","NO",21,2003-04-08,2003,"6.00",175,"LW","London Knights",21,8,4,12,0.57,8,0,0,0,0,0,0,2,0,33,1
"Jack Beck","NO",19,2003-04-12,2003,"6.00",180,"LW","Ottawa 67's",11,5,7,12,1.09,2,0,2,2,0,0,0,1,0,10,1
"Josh Bloom","NO",18,2003-06-08,2003,"6.02",185,"LW","North Bay Battalion",20,5,7,12,0.6,7,0,1,1,1,0,1,0,0,11,1
"Vinzenz Rohrer","NO",24,2004-09-09,2004,"5.11",168,"C","Ottawa 67's",11,2,10,12,1.09,8,1,1,2,0,0,0,0,0,0,1
