"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Stefan Noesen","NO",11,1993-02-12,1993,"6.02",205,"RW","Plymouth Whalers",68,33,44,77,1.13,14,9,15,24,1,0,1,4,3,80,1
"Zack Kassian","NO",19,1991-01-24,1991,"6.03",215,"RW","Windsor Spitfires",56,26,51,77,1.38,10,6,20,26,0,0,0,3,1,67,1
"Alexander Khokhlachev","YES",89,1993-09-09,1993,"5.10",172,"C","Windsor Spitfires",67,34,42,76,1.13,9,12,14,26,0,0,0,0,0,28,1
"Andy Andreoff","NO",15,1991-05-17,1991,"6.01",204,"LW","Oshawa Generals",66,33,42,75,1.14,34,5,9,14,4,3,7,2,1,109,1
"Mark Scheifele","YES",19,1993-03-15,1993,"6.03",187,"C","Barrie Colts",66,22,53,75,1.14,-22,13,23,36,1,0,1,0,0,35,1
"Andrew Agozzino","NO",9,1991-01-03,1991,"5.10",187,"C","Niagara IceDogs",68,43,31,74,1.09,32,10,6,16,2,2,4,7,0,73,1
"Nathan Moon","NO",10,1990-01-04,1990,"5.11",185,"C","Kingston Frontenacs",65,32,42,74,1.14,-18,12,19,31,1,0,1,2,1,89,1
"Josh Shalla","NO",25,1991-09-25,1991,"6.02",196,"LW","Saginaw Spirit",68,47,25,72,1.06,24,14,10,24,5,0,5,6,2,62,1
"Josh McFadden","NO",4,1991-05-23,1991,"6.01",207,"D","Sudbury Wolves",67,19,53,72,1.07,-31,10,34,44,1,2,3,1,0,74,1
"Daniel Catenacci","NO",7,1993-03-09,1993,"5.10",191,"C","Sault Ste. Marie Greyhounds",67,26,45,71,1.06,-5,9,15,24,1,4,5,2,3,117,1
"Taylor Carnevale","NO",77,1991-03-15,1991,"6.00",190,"C","Windsor Spitfires",63,35,35,70,1.11,-27,15,20,35,1,1,2,3,3,18,1
"Jared Knight","NO",97,1992-01-16,1992,"5.11",196,"RW","London Knights",68,25,45,70,1.03,0,10,18,28,1,1,2,5,1,39,1
"Matt Puempel","NO",18,1993-01-24,1993,"6.00",208,"LW","Peterborough Petes",55,34,35,69,1.25,-33,15,19,34,0,0,0,3,3,49,1
"Vladislav Namestnikov","NO",18,1992-11-22,1992,"6.00",175,"C","London Knights",68,30,39,69,1.01,12,11,13,24,0,0,0,2,0,49,1
"Tom Kuhnhackl","NO",14,1992-01-21,1992,"6.02",183,"LW","Windsor Spitfires",63,39,29,68,1.08,4,15,12,27,1,0,1,5,0,47,1
"Austin Watson","NO",14,1992-01-13,1992,"6.03",187,"C","Peterborough Petes",68,34,34,68,1,-38,14,15,29,2,0,2,5,0,54,1
"Nick Cousins","NO",27,1993-07-20,1993,"5.11",177,"C","Sault Ste. Marie Greyhounds",68,29,39,68,1,-14,12,19,31,0,0,0,4,0,56,1
"Mike Cazzola","NO",13,1991-03-08,1991,"5.07",175,"C","Erie Otters",50,19,48,67,1.34,11,3,16,19,2,1,3,0,1,32,1
"Darren Archibald","NO",25,1990-02-09,1990,"6.03",210,"LW","Niagara IceDogs",61,41,25,66,1.08,5,15,12,27,3,0,3,2,2,51,1
"Gabriel Landeskog","NO",92,1992-11-23,1992,"6.01",207,"RW","Kitchener Rangers",53,36,30,66,1.25,27,11,7,18,1,0,1,3,1,61,1
"Devante Smith-Pelly","NO",23,1992-06-14,1992,"6.00",216,"LW","Mississauga St. Michaels Majors",67,36,30,66,0.99,49,10,5,15,1,2,3,11,1,50,1
"Jordan Szwarz","NO",10,1991-05-14,1991,"6.00",189,"RW","Saginaw Spirit",65,27,39,66,1.02,33,7,13,20,3,3,6,6,2,90,1
"Alex Friesen","NO",8,1991-01-30,1991,"5.10",186,"C","Niagara IceDogs",60,26,40,66,1.1,29,10,14,24,1,1,2,3,1,61,1
"Boone Jenner","NO",22,1993-06-15,1993,"6.02",204,"C","Oshawa Generals",63,25,41,66,1.05,10,4,14,18,2,1,3,5,2,57,1
"Thomas Nesbitt","NO",9,1990-06-20,1990,"5.11",180,"RW","Ottawa 67's",65,32,33,65,1,18,10,6,16,3,0,3,4,0,52,1
"Steven Beyers","NO",12,1992-06-12,1992,"5.11",174,"RW","Barrie Colts",66,23,42,65,0.98,-50,10,21,31,1,1,2,1,0,18,1
"Casey Cizikas","NO",11,1991-02-27,1991,"6.00",185,"C","Mississauga St. Michaels Majors",52,29,35,64,1.23,43,11,9,20,3,1,4,6,2,40,1
"Daniel Erlich","NO",20,1991-03-13,1991,"5.06",170,"LW","Guelph Storm",61,20,44,64,1.05,6,3,19,22,0,0,0,3,0,26,1
"Andrew Fritsch","NO",19,1993-03-24,1993,"6.00",198,"LW","Owen Sound Attack",60,28,35,63,1.05,17,10,13,23,0,1,1,2,0,18,1
"Vincent Trocheck","NO",89,1993-07-11,1993,"6.00",190,"C","Saginaw Spirit",68,26,36,62,0.91,14,8,14,22,5,3,8,5,1,60,1
"Seth Griffith","NO",17,1993-01-04,1993,"5.11",185,"RW","London Knights",68,22,40,62,0.91,-1,8,20,28,0,0,0,3,0,28,1
"David Pacan","NO",22,1991-03-31,1991,"6.03",205,"RW","Niagara IceDogs",65,20,42,62,0.95,24,4,8,12,0,1,1,5,1,39,1
"Robby Mignardi","NO",10,1990-06-28,1990,"6.00",186,"RW","Owen Sound Attack",68,30,31,61,0.9,35,5,13,18,2,2,4,4,3,55,1
"Tyler Peters","NO",19,1990-01-25,1990,"6.00",175,"LW","Sarnia Sting",68,21,40,61,0.9,-32,7,12,19,2,1,3,2,1,48,1
"Ivan Telegin","NO",24,1992-02-28,1992,"6.04",185,"C","Saginaw Spirit",59,20,41,61,1.03,14,8,9,17,0,0,0,3,1,35,1
"Vern Cooper","NO",11,1990-12-30,1990,"5.09",202,"LW","Sault Ste. Marie Greyhounds",56,25,35,60,1.07,-7,7,17,24,1,2,3,2,0,32,1
"Andy Bathgate","NO",12,1991-02-26,1991,"6.01",175,"C","Belleville Bulls",64,25,35,60,0.94,-30,11,15,26,1,0,1,2,1,36,1
"Matthew Tipoff","NO",72,1990-10-04,1990,"6.00",186,"LW","Kitchener Rangers",66,25,35,60,0.91,14,6,14,20,0,0,0,4,0,46,1
"Tyler G. Brown","NO",12,1990-02-07,1990,"6.02",180,"LW","Plymouth Whalers",67,25,34,59,0.88,6,5,9,14,4,2,6,5,1,44,1
"Marcus Foligno","NO",71,1991-08-10,1991,"6.03",216,"LW","Sudbury Wolves",47,23,36,59,1.26,5,11,17,28,5,1,6,3,1,92,1
"Nicklas Jensen","YES",17,1993-03-06,1993,"6.03",187,"RW","Oshawa Generals",61,29,29,58,0.95,14,6,16,22,0,0,0,5,0,42,1
"Kenny Ryan","NO",26,1991-07-10,1991,"6.00",210,"RW","Windsor Spitfires",63,21,37,58,0.92,16,2,8,10,4,3,7,2,3,42,1
"Lino Martschini","YES",27,1993-01-21,1993,"5.05",126,"RW","Peterborough Petes",61,20,38,58,0.95,-35,7,22,29,0,0,0,2,0,12,1
"Dougie Hamilton","NO",27,1993-06-17,1993,"6.05",205,"D","Niagara IceDogs",67,12,46,58,0.87,35,9,22,31,0,1,1,3,0,77,1
"Rob Flick","NO",26,1991-03-28,1991,"6.02",208,"C","Mississauga St. Michaels Majors",68,27,30,57,0.84,28,7,11,18,1,2,3,3,5,167,1
"Mike Lomas","NO",97,1990-08-16,1990,"5.11",212,"LW","Sudbury Wolves",56,23,34,57,1.02,7,7,14,21,1,1,2,4,1,85,1
"Luke Judson","NO",14,1991-02-14,1991,"6.01",202,"RW","Belleville Bulls",67,28,28,56,0.84,-38,8,13,21,0,0,0,3,0,54,1
"Richard Panik","NO",25,1991-02-07,1991,"6.01",218,"RW","Guelph Storm",51,27,29,56,1.1,-6,7,11,18,1,0,1,3,0,75,1
"Brandon Saad","NO",22,1992-10-27,1992,"6.03",206,"LW","Saginaw Spirit",59,27,28,55,0.93,8,12,6,18,2,6,8,2,2,47,1
"Michael Catenacci","NO",10,1991-02-12,1991,"5.07",176,"C","Kitchener Rangers",58,17,38,55,0.95,32,2,4,6,1,0,1,3,0,33,1
"Cody Lindsay","NO",34,1990-05-29,1990,"5.09",180,"C","Ottawa 67's",65,27,27,54,0.83,15,6,8,14,0,1,1,1,0,41,1
"Lucas Lessio","YES",38,1993-01-23,1993,"6.01",202,"LW","Oshawa Generals",66,27,27,54,0.82,8,7,7,14,2,1,3,3,1,66,1
"Eric Locke","YES",25,1993-11-21,1993,"5.09",182,"C","Barrie Colts",65,26,28,54,0.83,-6,5,10,15,3,1,4,6,0,30,1
"Andrew Shaw","NO",15,1991-07-20,1991,"5.11",180,"C","Owen Sound Attack",66,22,32,54,0.82,17,7,7,14,4,2,6,3,0,135,1
"Michael Fine","NO",27,1991-05-10,1991,"6.00",189,"RW","Kingston Frontenacs",63,20,34,54,0.86,-19,9,16,25,2,1,3,2,0,45,1
"Jesse Blacker","NO",12,1991-04-19,1991,"6.02",190,"D","Owen Sound Attack",62,10,44,54,0.87,17,3,23,26,1,3,4,1,0,83,1
"Alan Quine","NO",26,1993-02-25,1993,"5.11",195,"C","Peterborough Petes",69,26,27,53,0.77,-36,13,13,26,0,1,1,3,1,8,1
"Liam Heelis","NO",37,1990-09-28,1990,"6.01",190,"RW","Owen Sound Attack",68,20,33,53,0.78,31,2,7,9,3,3,6,4,2,85,1
"Taylor Doherty","NO",4,1991-03-02,1991,"6.08",230,"D","Kingston Frontenacs",68,14,39,53,0.78,-19,7,26,33,0,1,1,1,1,86,1
"Alain Berger","NO",11,1990-12-27,1990,"6.04",208,"LW","Oshawa Generals",65,29,23,52,0.8,19,14,5,19,1,2,3,3,1,86,1
"Ethan Werek","NO",25,1991-06-07,1991,"6.02",188,"C","Kingston Frontenacs",47,24,28,52,1.11,-3,6,14,20,0,0,0,3,0,51,1
"Chris DeSousa","NO",28,1990-10-19,1990,"5.09",196,"LW","Mississauga St. Michaels Majors",61,22,28,50,0.82,7,10,9,19,1,0,1,2,0,76,1
"Stephen Johnston","NO",10,1990-02-24,1990,"6.01",190,"C","Windsor Spitfires",63,21,29,50,0.79,-4,5,9,14,0,1,1,2,0,84,1
"Mitchell Heard","NO",15,1992-03-12,1992,"6.01",194,"C","Plymouth Whalers",66,20,30,50,0.76,4,1,10,11,0,0,0,4,1,67,1
"Steven Shipley","NO",10,1992-04-22,1992,"6.03",210,"C","Niagara IceDogs",65,18,32,50,0.77,10,6,11,17,0,2,2,2,0,29,1
"Tobias Rieder","YES",9,1993-01-10,1993,"5.11",179,"RW","Kitchener Rangers",65,23,26,49,0.75,9,4,12,16,2,0,2,5,0,35,1
"James Livingston","NO",26,1990-03-08,1990,"6.01",210,"RW","Plymouth Whalers",62,22,27,49,0.79,4,6,7,13,2,1,3,2,0,52,1
"Sean Jones","NO",18,1990-05-17,1990,"5.10",172,"LW","Kingston Frontenacs",67,22,26,48,0.72,-25,7,5,12,0,0,0,3,0,63,1
"Jamie Doornbosch","NO",26,1990-02-01,1990,"6.02",190,"D","Kitchener Rangers",68,19,29,48,0.71,-4,12,18,30,0,0,0,2,0,44,1
"Calvin de Haan","NO",24,1991-05-09,1991,"6.01",189,"D","Oshawa Generals",55,6,42,48,0.87,13,5,29,34,0,0,0,0,0,48,1
"Sean Monahan","YES",20,1994-10-12,1994,"6.02",193,"C","Ottawa 67's",65,20,27,47,0.72,24,3,4,7,0,0,0,2,0,32,1
"Scott Tanski","NO",11,1990-04-19,1990,"6.01",192,"RW","Brampton Battalion",67,18,29,47,0.7,-9,3,14,17,0,0,0,3,1,32,1
"Andrey Kuchin","NO",21,1991-02-11,1991,"5.10",201,"C","Sudbury Wolves",64,15,32,47,0.73,-10,4,9,13,0,0,0,1,0,28,1
"Jake Carrick","NO",71,1990-09-11,1990,"5.11",180,"RW","Windsor Spitfires",58,23,22,45,0.78,10,5,4,9,1,0,1,4,0,143,1
"Rickard Rakell","YES",24,1993-05-05,1993,"6.01",195,"C","Plymouth Whalers",49,20,25,45,0.92,14,10,8,18,1,0,1,5,1,12,1
"Stephen Sanza","NO",23,1990-03-08,1990,"5.09",186,"RW","London Knights",65,24,20,44,0.68,-13,3,8,11,4,0,4,2,0,34,1
"Eric O'Dell","NO",91,1990-06-21,1990,"6.01",181,"C","Sudbury Wolves",39,20,24,44,1.13,-13,10,12,22,0,2,2,4,1,34,1
"Brett Findlay","NO",19,1992-10-13,1992,"6.00",189,"LW","Sault Ste. Marie Greyhounds",57,20,24,44,0.77,-3,6,9,15,0,0,0,0,1,31,1
"Zack MacQueen","NO",21,1991-08-29,1991,"5.07",160,"C","Windsor Spitfires",68,15,29,44,0.65,8,6,6,12,0,0,0,2,0,66,1
"Mike Halmo","NO",28,1991-05-15,1991,"5.11",192,"LW","Owen Sound Attack",59,20,23,43,0.73,10,9,6,15,0,0,0,1,0,121,1
"Jason Wilson","NO",15,1990-04-15,1990,"6.03",208,"LW","Niagara IceDogs",64,18,25,43,0.67,20,2,3,5,0,0,0,5,1,94,1
"Matt Stanisz","NO",24,1990-05-19,1990,"6.01",200,"D","Owen Sound Attack",61,12,31,43,0.7,25,6,16,22,0,1,1,3,0,42,1
"Kalle Ekelund","NO",6,1990-07-25,1990,"6.04",215,"D","Peterborough Petes",68,8,35,43,0.63,-25,3,22,25,0,1,1,0,0,72,1
"Brett Flemming","NO",10,1991-02-26,1991,"5.11",184,"D","Mississauga St. Michaels Majors",68,4,39,43,0.63,60,1,10,11,0,3,3,0,0,79,1
"Ian Watters","NO",27,1991-12-27,1991,"6.00",190,"LW","Brampton Battalion",68,20,22,42,0.62,5,9,6,15,0,0,0,4,0,46,1
"Tanner Pearson","YES",14,1992-08-10,1992,"6.00",192,"LW","Barrie Colts",66,15,27,42,0.64,-12,4,4,8,0,0,0,0,0,35,1
"Michael D'Orazio","NO",6,1990-08-16,1990,"6.02",211,"D","Mississauga St. Michaels Majors",63,13,29,42,0.67,13,5,9,14,0,0,0,2,0,67,1
"Mathew Sisca","NO",81,1990-10-30,1990,"5.09",183,"C","Saginaw Spirit",58,12,30,42,0.72,3,3,8,11,0,0,0,3,0,42,1
"Brett Ritchie","NO",20,1993-07-01,1993,"6.04",215,"RW","Sarnia Sting",49,21,20,41,0.84,-1,5,7,12,1,2,3,1,0,47,1
"Colin Martin","NO",26,1991-06-12,1991,"6.02",196,"LW","London Knights",65,18,23,41,0.63,-9,4,7,11,0,1,1,1,0,84,1
"Nick Ebert","YES",22,1994-05-11,1994,"6.00",205,"D","Windsor Spitfires",64,11,30,41,0.64,-2,4,14,18,0,1,1,0,0,44,1
"Marc Cantin","NO",22,1990-03-27,1990,"6.01",201,"D","Mississauga St. Michaels Majors",61,10,31,41,0.67,44,2,17,19,0,2,2,0,0,78,1
"Garrett Meurs","NO",16,1993-01-12,1993,"6.00",175,"RW","Plymouth Whalers",68,10,31,41,0.6,7,2,10,12,0,0,0,1,0,61,1
"Ryan O'Connor","NO",21,1992-01-12,1992,"5.10",186,"D","Saginaw Spirit",53,9,32,41,0.77,25,2,14,16,0,3,3,1,0,38,1
"Carson Dubchak","NO",18,1991-03-01,1991,"5.11",182,"RW","Sault Ste. Marie Greyhounds",67,18,22,40,0.6,-9,2,3,5,3,0,3,3,0,125,1
"Barclay Goodrow","NO",23,1993-02-26,1993,"6.02",214,"LW","Brampton Battalion",65,24,15,39,0.6,-4,8,2,10,0,0,0,7,0,36,1
"Alex Aleardi","NO",18,1992-07-30,1992,"5.09",167,"C","Plymouth Whalers",57,20,19,39,0.68,9,2,1,3,1,1,2,0,0,53,1
"Sam Carrick","NO",16,1992-02-04,1992,"6.00",207,"C","Brampton Battalion",59,16,23,39,0.66,-15,3,10,13,0,0,0,2,1,74,1
"Derek Holden","NO",26,1991-01-21,1991,"5.10",190,"D","Erie Otters",68,4,35,39,0.57,11,3,17,20,0,0,0,0,0,28,1
"John McFarland","NO",6,1992-04-02,1992,"6.01",205,"C","Saginaw Spirit",49,25,13,38,0.78,-5,7,7,14,3,0,3,3,1,46,1
"Jordan Mayer","NO",19,1991-08-24,1991,"5.10",184,"C","Mississauga St. Michaels Majors",64,19,19,38,0.59,19,8,3,11,0,0,0,1,0,33,1
"Jamie Devane","NO",23,1991-02-20,1991,"6.05",220,"LW","Plymouth Whalers",63,18,20,38,0.6,6,7,2,9,2,0,2,1,1,131,1
"Charles Sarault","NO",12,1992-02-20,1992,"5.11",184,"C","Kingston Frontenacs",67,13,25,38,0.57,1,2,3,5,0,0,0,1,0,32,1
"Michael MacDonald","NO",13,1991-05-22,1991,"5.11",178,"LW","Sudbury Wolves",48,18,19,37,0.77,-6,4,7,11,2,1,3,3,3,30,1
"Corey Durocher","NO",22,1992-05-30,1992,"6.03",191,"LW","Kingston Frontenacs",63,14,23,37,0.59,-5,3,2,5,0,1,1,2,0,26,1
"Ben Chiarot","NO",7,1991-05-09,1991,"6.03",224,"D","Saginaw Spirit",64,10,27,37,0.58,6,4,10,14,1,3,4,3,1,113,1
"Matt Petgrave","NO",22,1992-01-29,1992,"6.01",190,"D","Owen Sound Attack",61,8,29,37,0.61,12,3,14,17,0,2,2,4,0,90,1
"Marc Zanetti","NO",10,1991-05-20,1991,"6.00",213,"D","Ottawa 67's",55,7,30,37,0.67,25,3,7,10,0,4,4,1,0,47,1
"Travis Gibbons","NO",55,1990-02-28,1990,"5.10",187,"D","Ottawa 67's",66,6,31,37,0.56,34,2,13,15,0,0,0,0,0,56,1
"Michael Santini","NO",28,1991-02-22,1991,"5.09",173,"RW","Brampton Battalion",56,19,17,36,0.64,-4,8,6,14,0,0,0,2,0,20,1
"Cody McNaughton","NO",22,1992-10-16,1992,"5.10",185,"RW","Guelph Storm",68,15,21,36,0.53,-9,8,5,13,0,2,2,3,0,122,1
"Brendan Gaunce","YES",16,1994-03-25,1994,"6.02",215,"C","Belleville Bulls",65,11,25,36,0.55,-31,2,11,13,0,0,0,0,0,40,1
"Sam Lofquist","NO",11,1990-03-10,1990,"6.02",200,"D","Guelph Storm",62,8,28,36,0.58,9,1,10,11,0,1,1,2,0,57,1
"Scott Valentine","NO",4,1991-05-02,1991,"6.01",213,"D","Oshawa Generals",62,4,32,36,0.58,17,2,5,7,1,1,2,1,0,106,1
"Stephen Silas","NO",26,1992-06-26,1992,"6.01",206,"D","Belleville Bulls",68,2,34,36,0.53,-16,2,19,21,0,1,1,0,0,52,1
"Tyler Carroll","NO",26,1990-02-10,1990,"6.02",202,"LW","Guelph Storm",56,23,12,35,0.63,7,7,5,12,1,0,1,1,1,74,1
"Mitch Lebar","NO",17,1991-01-29,1991,"5.11",191,"RW","Kingston Frontenacs",61,14,21,35,0.57,7,3,1,4,0,0,0,3,0,20,1
"Austen Brassard","NO",10,1993-01-14,1993,"6.02",207,"RW","Belleville Bulls",67,19,15,34,0.51,-19,6,2,8,0,0,0,3,0,78,1
"Philip Lane","NO",10,1992-05-29,1992,"6.03",205,"RW","Brampton Battalion",54,17,17,34,0.63,2,3,4,7,0,0,0,2,1,113,1
"David Broll","NO",17,1993-01-04,1993,"6.03",235,"LW","Sault Ste. Marie Greyhounds",65,13,21,34,0.52,-10,3,7,10,0,0,0,2,0,85,1
"Erik Gudbranson","NO",6,1992-01-07,1992,"6.04",217,"D","Kingston Frontenacs",44,12,22,34,0.77,-1,4,13,17,1,1,2,2,0,105,1
"Cody Ceci","NO",83,1993-12-21,1993,"6.03",215,"D","Ottawa 67's",68,9,25,34,0.5,11,3,12,15,0,1,1,2,0,28,1
"Stuart Percy","NO",5,1993-05-18,1993,"6.01",196,"D","Mississauga St. Michaels Majors",64,4,30,34,0.53,50,2,10,12,0,0,0,0,0,50,1
"Jeff Brown","NO",91,1990-06-02,1990,"6.01",202,"RW","Windsor Spitfires",56,15,18,33,0.59,-7,1,1,2,1,0,1,2,0,103,1
"Ryan Sproul","YES",5,1993-01-13,1993,"6.04",200,"D","Sault Ste. Marie Greyhounds",61,14,19,33,0.54,-15,8,13,21,0,0,0,2,0,36,1
"Tyler J. Brown","NO",20,1991-04-04,1991,"6.00",192,"LW","Kingston Frontenacs",67,10,23,33,0.49,-7,3,1,4,0,1,1,0,0,64,1
"Tyler Randell","NO",11,1991-06-15,1991,"6.01",197,"RW","Kitchener Rangers",68,20,12,32,0.47,-1,6,1,7,0,0,0,4,1,160,1
"Joseph Cramarossa","NO",16,1992-10-26,1992,"6.01",192,"C","Mississauga St. Michaels Majors",59,12,20,32,0.54,22,1,1,2,1,0,1,1,0,101,1
"Kristoff Kontos","NO",15,1993-12-06,1993,"6.02",214,"C","Sudbury Wolves",67,10,22,32,0.48,-15,2,7,9,0,0,0,0,0,4,1
"Joe Rogalski","NO",74,1991-11-29,1991,"6.02",199,"D","Sarnia Sting",63,7,25,32,0.51,-14,2,13,15,0,1,1,0,0,44,1
"Dylan Smoskowitz","YES",21,1993-02-11,1993,"6.00",183,"C","Barrie Colts",67,21,10,31,0.46,-18,5,1,6,0,0,0,2,0,44,1
"Riley Brace","NO",25,1992-03-07,1992,"5.11",182,"LW","Mississauga St. Michaels Majors",58,15,16,31,0.53,24,2,3,5,1,0,1,3,0,41,1
"Joey West","NO",19,1991-02-16,1991,"5.09",175,"C","Peterborough Petes",68,12,19,31,0.46,-3,1,4,5,1,1,2,1,1,21,1
"Francis Menard","NO",10,1992-03-02,1992,"6.00",192,"C","Guelph Storm",66,11,20,31,0.47,-7,2,2,4,0,0,0,1,0,32,1
"Dalton Prout","NO",55,1990-03-13,1990,"6.03",223,"D","Saginaw Spirit",52,9,22,31,0.6,-3,4,14,18,0,0,0,1,0,99,1
"Spencer Abraham","YES",5,1993-03-18,1993,"5.11",178,"D","Brampton Battalion",67,6,25,31,0.46,-10,4,17,21,0,0,0,1,0,20,1
"Brandon Francisco","NO",9,1993-02-11,1993,"5.10",166,"LW","Sarnia Sting",61,14,16,30,0.49,-25,1,4,5,0,0,0,3,0,6,1
"Joshua Leivo","YES",27,1993-05-26,1993,"6.01",191,"LW","Sudbury Wolves",64,13,17,30,0.47,-10,1,3,4,0,1,1,4,0,37,1
"Brandon Alderson","NO",18,1992-01-22,1992,"6.04",202,"RW","Sarnia Sting",68,11,19,30,0.44,-20,2,4,6,0,0,0,1,0,63,1
"Beau Schmitz","NO",17,1991-03-26,1991,"5.10",193,"D","Plymouth Whalers",48,7,23,30,0.63,8,3,9,12,0,2,2,1,0,65,1
"Tony DeHart","NO",7,1990-03-20,1990,"6.01",205,"D","Oshawa Generals",58,4,26,30,0.52,9,2,9,11,0,0,0,0,0,82,1
"Frank Corrado","NO",22,1993-03-26,1993,"6.01",191,"D","Sudbury Wolves",67,4,26,30,0.45,-10,1,13,14,0,4,4,1,0,94,1
"Dalton Smith","NO",33,1992-06-30,1992,"6.02",205,"LW","Ottawa 67's",64,12,17,29,0.45,9,2,5,7,1,1,2,1,2,124,1
"Adam Payerl","NO",18,1991-03-04,1991,"6.03",216,"C","Belleville Bulls",63,10,19,29,0.46,-18,3,9,12,0,0,0,1,0,79,1
"Conor Stokes","NO",26,1991-06-08,1991,"6.01",210,"LW","Kingston Frontenacs",64,7,22,29,0.45,-13,1,4,5,0,0,0,1,0,157,1
"Jerry D'Amigo","NO",29,1991-02-19,1991,"5.11",213,"LW","Kitchener Rangers",21,12,16,28,1.33,11,4,8,12,0,0,0,0,0,12,1
