"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Lino Martschini","YES",1993-01-21,"5.05",126,"RW","Peterborough Petes",61,20,38,58,0.95,-35,7,22,29,2,0,12
"Dougie Hamilton","NO",1993-06-17,"6.05",205,"D","Niagara IceDogs",67,12,46,58,0.87,35,9,22,31,3,0,77
"Brandon Saad","NO",1992-10-27,"6.03",206,"LW","Saginaw Spirit",59,27,28,55,0.93,8,12,6,18,2,2,47
"Lucas Lessio","YES",1993-01-23,"6.01",202,"LW","Oshawa Generals",66,27,27,54,0.82,8,7,7,14,3,1,66
"Alan Quine","NO",1993-02-25,"5.11",195,"C","Peterborough Petes",69,26,27,53,0.77,-36,13,13,26,3,1,8
"Tobias Rieder","YES",1993-01-10,"5.11",179,"RW","Kitchener Rangers",65,23,26,49,0.75,9,4,12,16,5,0,35
"Rickard Rakell","YES",1993-05-05,"6.01",195,"C","Plymouth Whalers",49,20,25,45,0.92,14,10,8,18,5,1,12
"Brett Findlay","NO",1992-10-13,"6.00",189,"LW","Sault Ste. Marie Greyhounds",57,20,24,44,0.77,-3,6,9,15,0,1,31
"Brett Ritchie","NO",1993-07-01,"6.04",215,"RW","Sarnia Sting",49,21,20,41,0.84,-1,5,7,12,1,0,47
"Garrett Meurs","NO",1993-01-12,"6.00",175,"RW","Plymouth Whalers",68,10,31,41,0.6,7,2,10,12,1,0,61
"Barclay Goodrow","NO",1993-02-26,"6.02",214,"LW","Brampton Battalion",65,24,15,39,0.6,-4,8,2,10,7,0,36
"Cody McNaughton","NO",1992-10-16,"5.10",185,"RW","Guelph Storm",68,15,21,36,0.53,-9,8,5,13,3,0,122
"Austen Brassard","NO",1993-01-14,"6.02",207,"RW","Belleville Bulls",67,19,15,34,0.51,-19,6,2,8,3,0,78
"David Broll","NO",1993-01-04,"6.03",235,"LW","Sault Ste. Marie Greyhounds",65,13,21,34,0.52,-10,3,7,10,2,0,85
"Stuart Percy","NO",1993-05-18,"6.01",196,"D","Mississauga St. Michaels Majors",64,4,30,34,0.53,50,2,10,12,0,0,50
"Ryan Sproul","YES",1993-01-13,"6.04",200,"D","Sault Ste. Marie Greyhounds",61,14,19,33,0.54,-15,8,13,21,2,0,36
"Joseph Cramarossa","NO",1992-10-26,"6.01",192,"C","Mississauga St. Michaels Majors",59,12,20,32,0.54,22,1,1,2,1,0,101
"Dylan Smoskowitz","YES",1993-02-11,"6.00",183,"C","Barrie Colts",67,21,10,31,0.46,-18,5,1,6,2,0,44
"Spencer Abraham","YES",1993-03-18,"5.11",178,"D","Brampton Battalion",67,6,25,31,0.46,-10,4,17,21,1,0,20
"Brandon Francisco","NO",1993-02-11,"5.10",166,"LW","Sarnia Sting",61,14,16,30,0.49,-25,1,4,5,3,0,6
"Joshua Leivo","YES",1993-05-26,"6.01",191,"LW","Sudbury Wolves",64,13,17,30,0.47,-10,1,3,4,4,0,37
"Frank Corrado","NO",1993-03-26,"6.01",191,"D","Sudbury Wolves",67,4,26,30,0.45,-10,1,13,14,1,0,94
"Dylan DeMelo","NO",1993-05-01,"6.00",200,"D","Mississauga St. Michaels Majors",67,3,24,27,0.4,31,3,9,12,1,0,70
"Petr Beranek","YES",1993-07-08,"6.02",200,"RW","Barrie Colts",54,11,15,26,0.48,-12,3,1,4,0,0,22
"Carter Sandlak","NO",1993-05-18,"6.02",200,"LW","Belleville Bulls",56,13,10,23,0.41,-15,3,3,6,1,0,69
"Craig Duininck","NO",1993-04-29,"6.01",190,"D","Windsor Spitfires",66,7,15,22,0.33,2,2,2,4,1,0,65
"Scott Harrington","NO",1993-03-10,"6.01",202,"D","London Knights",67,6,16,22,0.33,-14,0,7,7,0,1,51
"Colin Miller","NO",1992-10-29,"6.01",181,"D","Sault Ste. Marie Greyhounds",66,3,19,22,0.33,2,0,4,4,0,0,44
"Tyler Graovac","NO",1993-04-27,"6.04",203,"C","Ottawa 67's",66,10,11,21,0.32,-4,3,0,3,1,0,10
"Alex Basso","NO",1993-06-15,"6.01",184,"D","Belleville Bulls",57,5,16,21,0.37,-20,3,8,11,2,0,36
"Mitchell Theoret","NO",1993-06-08,"6.02",210,"LW","Niagara IceDogs",66,9,11,20,0.3,-1,1,1,2,0,0,52
"Mika Partanen","NO",1992-10-18,"6.02",202,"LW","Mississauga St. Michaels Majors",54,10,9,19,0.35,12,1,2,3,1,0,19
"Zack Mitchell","NO",1993-01-07,"6.00",184,"RW","Guelph Storm",61,9,10,19,0.31,-20,2,2,4,1,1,24
"Ben Thomson","NO",1993-01-16,"6.04",220,"LW","Kitchener Rangers",68,6,13,19,0.28,-7,1,1,2,0,0,107
"Dario Trutmann","NO",1992-09-17,"6.00",190,"D","Plymouth Whalers",62,6,13,19,0.31,17,3,4,7,2,1,61
"Michael Curtis","NO",1993-01-26,"6.00",193,"LW","Belleville Bulls",58,9,9,18,0.31,-25,3,2,5,1,0,32
"Cameron Brace","YES",1993-04-08,"5.10",175,"RW","Owen Sound Attack",61,11,6,17,0.28,-1,0,0,0,2,0,62
"Gregory Jambrosich","NO",1993-08-12,"6.01",182,"C","Sudbury Wolves",68,10,7,17,0.25,-25,0,0,0,0,0,24
"Anthony Camara","NO",1993-09-04,"6.01",194,"LW","Saginaw Spirit",64,8,9,17,0.27,-9,1,1,2,2,0,132
"Steven Trojanovic","YES",1993-08-04,"6.02",200,"D","Peterborough Petes",54,2,15,17,0.31,5,0,4,4,0,0,53
"Jordan Auld","YES",1993-01-16,"6.02",190,"D","Brampton Battalion",62,1,16,17,0.27,-12,1,14,15,0,0,20
"Alex Racino","YES",1993-06-04,"6.02",184,"LW","Sudbury Wolves",46,10,6,16,0.35,4,2,1,3,0,0,22
"Jeremy Gottzmann","NO",1993-04-02,"5.08",175,"C","Peterborough Petes",60,3,13,16,0.27,-1,1,0,1,0,0,8
"Keevin Cutting","NO",1992-09-22,"6.01",188,"D","Owen Sound Attack",68,2,14,16,0.24,23,0,1,1,1,0,61
"JC Campagna","NO",1993-06-11,"6.01",170,"LW","Sarnia Sting",51,8,7,15,0.29,-15,2,2,4,0,0,16
"Josh Graves","NO",1992-09-26,"6.02",188,"LW","Oshawa Generals",52,5,10,15,0.29,-14,1,0,1,0,0,37
"Charlie Dodero","NO",1992-10-01,"6.02",200,"D","Sudbury Wolves",67,2,13,15,0.22,-3,0,0,0,0,0,67
"Colin Suellentrop","NO",1993-06-10,"6.01",205,"D","Oshawa Generals",59,0,14,14,0.24,21,0,0,0,0,0,70
"Ryan Davidson","YES",1993-01-15,"5.11",181,"C","Kingston Frontenacs",53,6,7,13,0.25,-2,0,0,0,0,0,34
"Matt MacLeod","NO",1993-07-13,"6.03",209,"RW","Brampton Battalion",52,5,8,13,0.25,-7,1,0,1,0,0,34
"Kyle Hope","NO",1993-04-20,"6.02",197,"LW","Oshawa Generals",55,2,11,13,0.24,-1,0,2,2,1,0,96
"Brady Austin","NO",1993-06-16,"6.04",225,"D","Erie Otters",59,1,12,13,0.22,10,0,1,1,0,0,47
"Zach Hall","YES",1993-04-29,"5.11",185,"C","Barrie Colts",38,8,4,12,0.32,-24,3,1,4,0,0,9
"Mackenzie Braid","YES",1993-01-16,"6.01",165,"D","Barrie Colts",59,5,7,12,0.2,-14,1,1,2,1,0,53
"Nicholas Foglia","YES",1993-03-28,"5.09",181,"RW","Ottawa 67's",67,4,8,12,0.18,-8,1,1,2,1,0,22
"Zach Bell","NO",1993-02-13,"6.02",233,"D","Brampton Battalion",63,3,9,12,0.19,-2,0,0,0,0,0,86
"Andreas Tsogkas","YES",1993-08-13,"5.11",174,"C","Brampton Battalion",52,2,10,12,0.23,-3,0,1,1,0,0,26
"Andrey Pedan","YES",1993-07-03,"6.04",211,"D","Guelph Storm",51,2,10,12,0.24,-11,1,1,2,0,0,89
"Justin Sefton","NO",1993-04-14,"6.03",226,"D","Sudbury Wolves",66,5,6,11,0.17,-8,0,0,0,0,0,124
"Jimmy McDowell","NO",1993-04-23,"6.00",200,"D","Oshawa Generals",60,3,8,11,0.18,7,0,0,0,1,0,21
"Luke Hietkamp","NO",1993-08-15,"6.02",204,"RW","Peterborough Petes",55,6,4,10,0.18,-24,4,1,5,0,0,42
"Steven Strong","NO",1993-02-16,"6.01",188,"D","Belleville Bulls",63,1,9,10,0.16,-40,0,3,3,0,0,73
"Emerson Clark","NO",1992-12-17,"5.09",187,"LW","Oshawa Generals",46,6,3,9,0.2,3,0,0,0,2,0,106
"Zach Lorentz","YES",1993-01-19,"6.00",195,"C","Kitchener Rangers",53,6,3,9,0.17,-17,1,2,3,0,0,6
"Jordan Coccimiglio","NO",1993-02-27,"6.02",189,"C","Barrie Colts",54,5,4,9,0.17,-15,0,0,0,0,0,13
"Kurt Gowdy","YES",1993-03-29,"6.02",201,"RW","Peterborough Petes",55,3,6,9,0.16,-15,1,1,2,0,0,37
"Michael Moffat","YES",1993-06-12,"6.01",220,"D","London Knights",47,2,7,9,0.19,-6,0,1,1,0,0,37
"Scott Simmonds","YES",1993-08-29,"6.01",196,"LW","Belleville Bulls",55,2,7,9,0.16,-13,0,0,0,0,0,11
"Nick Malysa","NO",1993-04-11,"5.11",190,"D","Plymouth Whalers",65,1,8,9,0.14,11,0,0,0,0,0,102
"Eric Ming","YES",1993-03-31,"5.10",195,"RW","Kitchener Rangers",65,3,5,8,0.12,-16,1,2,3,0,0,18
"Brayden Rose","YES",1993-01-29,"5.11",193,"D","Owen Sound Attack",45,2,6,8,0.18,12,1,0,1,0,1,67
"Kris Grant","YES",1993-05-25,"5.10",160,"D","Erie Otters",52,1,7,8,0.15,-3,1,2,3,0,0,6
"Brett Morgan","YES",1993-08-12,"6.03",200,"LW","Kingston Frontenacs",38,4,3,7,0.18,6,0,0,0,0,0,2
"Justin Thomas","YES",1993-01-25,"6.02",207,"LW","Sault Ste. Marie Greyhounds",11,4,3,7,0.64,0,0,0,0,1,0,21
"Clark Seymour","NO",1993-05-18,"6.04",204,"D","Peterborough Petes",58,3,4,7,0.12,-11,0,0,0,0,0,59
"Kyler Nixon","YES",1993-04-01,"5.10",190,"D","Barrie Colts",45,0,7,7,0.16,-26,0,4,4,0,0,12
"Geoff Bezruchko","YES",1993-02-28,"6.04",210,"C","Peterborough Petes",56,5,1,6,0.11,-24,0,0,0,0,0,56
"Egor Omelyanenko","YES",1993-07-10,"5.11",169,"LW","Sault Ste. Marie Greyhounds",58,4,2,6,0.1,-1,0,0,0,0,0,26
"Steven Janes","NO",1993-02-24,"6.04",203,"RW","Ottawa 67's",17,4,2,6,0.35,0,1,0,1,1,1,13
"Michael Whaley","NO",1993-04-11,"5.10",160,"C","Plymouth Whalers",48,2,4,6,0.13,2,0,0,0,0,0,11
"Steven Broek","NO",1993-01-10,"6.01",216,"LW","Belleville Bulls",29,2,4,6,0.21,-3,0,0,0,0,0,4
"Alex Lepkowski","NO",1993-04-08,"6.04",214,"D","Barrie Colts",39,0,6,6,0.15,-3,0,0,0,0,0,75
"Danny Elser","YES",1993-03-18,"5.11",171,"LW","London Knights",34,1,4,5,0.15,-5,0,0,0,0,0,26
"Derek Mathers","YES",1993-08-04,"6.03",231,"RW","Peterborough Petes",55,1,4,5,0.09,-11,0,0,0,1,0,171
"Cole Murduff","YES",1993-09-15,"5.10",205,"D","Peterborough Petes",45,0,5,5,0.11,-20,0,1,1,0,0,36
"Chad Thibodeau","YES",1993-03-15,"6.01",220,"LW","Sault Ste. Marie Greyhounds",30,3,1,4,0.13,0,0,0,0,0,0,78
"Kurtis Gabriel","YES",1993-04-20,"6.04",218,"RW","Owen Sound Attack",40,1,3,4,0.1,-2,0,0,0,1,0,20
"Dalton Young","YES",1993-07-14,"6.02",170,"D","Saginaw Spirit",46,0,4,4,0.09,-2,0,1,1,0,0,10
"Tyler Ferry","NO",1992-12-09,"5.10",185,"D","London Knights",5,0,4,4,0.8,-1,0,0,0,0,0,4
"Kyle Shaw","YES",1993-02-05,"6.00",206,"RW","Sudbury Wolves",34,3,0,3,0.09,-14,0,0,0,0,0,15
"Remy Giftopoulos","YES",1993-01-13,"6.02",204,"LW","Ottawa 67's",28,3,0,3,0.11,0,0,0,0,0,0,11
"Brendan McCann","YES",1993-02-23,"6.00",175,"LW","Windsor Spitfires",15,1,2,3,0.2,-3,0,1,1,0,0,2
"Curtis Crombeen","NO",1993-02-12,"5.11",178,"D","Plymouth Whalers",20,0,3,3,0.15,-5,0,0,0,0,0,4
"Greg Staeger","YES",1993-04-21,"6.03",203,"D","Owen Sound Attack",35,0,3,3,0.09,4,0,0,0,0,0,0
"Justin Rasmussen","YES",1993-03-09,"6.01",194,"C","Mississauga St. Michaels Majors",14,1,1,2,0.14,-2,0,0,0,1,0,15
"Kevin Raine","YES",1993-05-28,"6.01",205,"D","London Knights",10,1,1,2,0.2,-1,0,0,0,1,0,11
"Mitchell Bursey","NO",1993-04-24,"6.03",215,"D","Barrie Colts",30,1,1,2,0.07,-12,0,0,0,0,0,36
"Dylan MacDonald","YES",1993-03-05,"6.00",190,"D","Plymouth Whalers",26,0,2,2,0.08,7,0,0,0,0,0,8
"Jan Kaminsky","NO",1992-10-05,"6.00",173,"RW","Belleville Bulls",21,0,2,2,0.1,-8,0,1,1,0,0,4
"Adam Restoule","YES",1993-02-21,"6.03",217,"LW","Plymouth Whalers",30,1,0,1,0.03,-2,0,0,0,0,0,27
"Johnny McGuire","YES",1993-08-28,"6.01",205,"RW","Erie Otters",10,1,0,1,0.1,-3,0,0,0,0,0,31
"Chris Albertini","YES",1993-01-16,"6.03",210,"RW","Plymouth Whalers",8,0,1,1,0.13,-1,0,0,0,0,0,0
"Greg Milner","NO",1993-02-24,"5.10",175,"C","London Knights",1,0,1,1,1,1,0,0,0,0,0,0
"Jake Worrad","NO",1993-01-10,"6.00",194,"D","London Knights",4,0,1,1,0.25,-2,0,1,1,0,0,0
"Mark Gazdic","YES",1993-06-26,"6.00",180,"D","Erie Otters",18,0,1,1,0.06,-3,0,0,0,0,0,7
"Reid Jackman","YES",1993-03-17,"6.02",193,"LW","Peterborough Petes",15,0,1,1,0.07,-4,0,0,0,0,0,9
"Adam Nanji","YES",1993-01-12,"5.11",185,"RW","Plymouth Whalers",4,0,0,0,0,-2,0,0,0,0,0,4
"Andre Comtois","YES",1993-01-02,"5.11",170,"RW","Sudbury Wolves",9,0,0,0,0,-3,0,0,0,0,0,20
"Brandon Scott","YES",1993-05-02,"6.02",195,"D","Sudbury Wolves",6,0,0,0,0,-2,0,0,0,0,0,9
"Brian Hughes","YES",1993-02-25,"5.11",195,"C","Oshawa Generals",2,0,0,0,0,-1,0,0,0,0,0,0
"Jason Lacroix","YES",1993-03-31,"6.01",205,"LW","Sudbury Wolves",4,0,0,0,0,-1,0,0,0,0,0,5
"Jimmy Sheehan","YES",1993-02-11,"6.00",170,"D","Sudbury Wolves",4,0,0,0,0,0,0,0,0,0,0,2
"Keli Grant","YES",1993-05-25,"5.11",160,"RW","Kitchener Rangers",4,0,0,0,0,0,0,0,0,0,0,0
"Mac Nichol","YES",1993-03-03,"5.11",177,"D","Guelph Storm",12,0,0,0,0,1,0,0,0,0,0,0
"Michael Mastrangelo","NO",1993-03-26,"6.04",210,"LW","Brampton Battalion",4,0,0,0,0,-3,0,0,0,0,0,2
"Milan Doudera","YES",1993-01-01,"6.00",186,"D","Niagara IceDogs",7,0,0,0,0,0,0,0,0,0,0,6
"Patrick Volpe","YES",1993-05-04,"6.03",189,"D","Sault Ste. Marie Greyhounds",32,0,0,0,0,-6,0,0,0,0,0,21
"Ryan Horvat","YES",1993-02-09,"6.00",197,"LW","Guelph Storm",9,0,0,0,0,-1,0,0,0,0,0,0
