"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Casey Cizikas","NO",1991-02-27,"6.00",185,"C","Mississauga St. Michael's Majors",55,16,20,36,0.65,-15,8,11,19,4,0,39
"Garrett Wilson","YES",1991-03-16,"6.03",206,"LW","Owen Sound Attack",53,17,18,35,0.66,-7,2,7,9,2,1,44
"Alex Friesen","NO",1991-01-30,"5.10",186,"C","Niagara IceDogs",64,11,22,33,0.52,-12,4,6,10,2,0,94
"Marcus Foligno","NO",1991-08-10,"6.03",216,"LW","Sudbury Wolves",65,12,18,30,0.46,-21,5,5,10,1,0,96
"Kyle Clifford","NO",1991-01-13,"6.02",210,"LW","Barrie Colts",60,16,12,28,0.47,1,2,2,4,2,1,133
"Peter Hermenegildo","NO",1991-02-15,"5.11",213,"D","Sudbury Wolves",60,11,17,28,0.47,-7,5,4,9,0,0,77
"Brett Flemming","NO",1991-02-26,"5.11",184,"D","Mississauga St. Michael's Majors",64,3,25,28,0.44,21,0,8,8,0,0,89
"Brett Thompson","NO",1991-01-31,"5.09",165,"C","Sault Ste. Marie Greyhounds",65,14,13,27,0.42,-10,6,2,8,1,0,40
"Tyler J. Brown","NO",1991-04-04,"6.00",192,"LW","Plymouth Whalers",68,13,14,27,0.4,8,0,3,3,1,0,76
"Mike Cazzola","YES",1991-03-08,"5.07",175,"C","Erie Otters",58,11,16,27,0.47,2,2,2,4,1,0,27
"Corey Bureau","YES",1991-04-23,"5.11",181,"RW","Mississauga St. Michael's Majors",66,12,14,26,0.39,0,1,4,5,2,0,45
"Andy Andreoff","NO",1991-05-17,"6.01",204,"LW","Oshawa Generals",66,11,14,25,0.38,-13,5,1,6,2,0,37
"Colt Kennedy","NO",1991-01-28,"6.02",180,"RW","Kingston Frontenacs",66,10,15,25,0.38,-12,4,2,6,2,0,35
"Luke Judson","YES",1991-02-14,"6.01",202,"RW","Belleville Bulls",67,10,14,24,0.36,8,1,0,1,3,0,62
"Ben O'Quinn","NO",1991-05-07,"6.01",185,"C","Sarnia Sting",55,9,14,23,0.42,6,4,1,5,3,0,28
"Tyler Hostetter","NO",1991-01-30,"5.11",200,"D","Erie Otters",61,6,17,23,0.38,-6,3,5,8,0,0,49
"Mathew Maione","NO",1990-11-21,"5.10",195,"D","Niagara IceDogs",53,4,19,23,0.43,-4,0,3,3,0,0,18
"Matt Clark","YES",1990-10-17,"6.04",218,"D","Brampton Battalion",63,3,20,23,0.37,21,0,2,2,1,0,91
"William Wallen","YES",1991-08-16,"5.08",170,"LW","Mississauga St. Michael's Majors",30,11,11,22,0.73,3,5,6,11,2,0,10
"Mitch Lebar","NO",1991-01-29,"5.11",191,"RW","Kingston Frontenacs",46,8,14,22,0.48,-14,4,6,10,1,2,12
"Robert Kousal","YES",1990-10-07,"6.01",188,"LW","Oshawa Generals",62,8,14,22,0.35,-24,4,3,7,0,0,41
"Miroslav Preisinger","YES",1991-02-03,"6.00",175,"C","Sarnia Sting",63,7,14,21,0.33,-12,3,5,8,0,0,47
"Jesse Blacker","NO",1991-04-19,"6.02",190,"D","Windsor Spitfires",67,4,17,21,0.31,46,0,1,1,0,0,54
"Jon Carnevale","NO",1991-06-21,"6.00",190,"RW","Ottawa 67's",65,9,11,20,0.31,-7,2,2,4,2,0,70
"Tomas Rachunek","YES",1991-02-21,"6.00",193,"LW","Sault Ste. Marie Greyhounds",64,5,15,20,0.31,-23,1,3,4,0,0,25
"Taylor Doherty","NO",1991-03-02,"6.08",230,"D","Kingston Frontenacs",68,2,18,20,0.29,-14,0,5,5,0,0,140
"Kyle Pereira","YES",1991-02-02,"6.01",204,"D","Brampton Battalion",57,2,17,19,0.33,9,1,12,13,0,0,44
"Jesse Stoughton","YES",1991-04-21,"5.09",160,"C","Sarnia Sting",62,6,12,18,0.29,3,1,0,1,0,0,26
"Andrew Shaw","YES",1991-07-20,"5.11",180,"C","Niagara IceDogs",56,8,9,17,0.3,-4,1,1,2,1,0,97
"Adam Payerl","NO",1991-03-04,"6.03",216,"C","Barrie Colts",68,7,10,17,0.25,-16,1,1,2,3,0,59
"Jamie Devane","YES",1991-02-20,"6.05",220,"LW","Plymouth Whalers",64,5,12,17,0.27,-3,0,4,4,0,0,92
"Marc Zanetti","YES",1991-05-20,"6.00",213,"D","Ottawa 67's",66,2,15,17,0.26,-21,1,10,11,0,0,102
"David Shields","NO",1991-01-27,"6.03",215,"D","Erie Otters",61,1,16,17,0.28,24,0,2,2,0,0,28
"Liam Heelis","NO",1990-09-28,"6.01",190,"C","Peterborough Petes",60,8,8,16,0.27,-2,1,0,1,0,0,33
"Andy Bathgate","YES",1991-02-26,"6.01",175,"C","Belleville Bulls",44,4,12,16,0.36,6,0,3,3,1,0,10
"Daniel Maggio","NO",1991-03-04,"6.03",204,"D","Sudbury Wolves",44,2,14,16,0.36,-8,2,5,7,0,0,60
"Derek Holden","NO",1991-01-21,"5.10",190,"D","Peterborough Petes",58,0,16,16,0.28,-12,0,10,10,0,0,19
"Ryan Lopes","YES",1991-02-25,"5.10",181,"C","Mississauga St. Michael's Majors",46,9,6,15,0.33,3,0,0,0,0,0,23
"Colin Behenna","YES",1991-06-06,"5.08",170,"C","Barrie Colts",57,6,9,15,0.26,-19,0,1,1,1,0,7
"Paul Bezzo","NO",1990-10-26,"6.01",208,"D","Owen Sound Attack",67,1,14,15,0.22,9,0,1,1,0,0,113
"Brian Birkhoff","YES",1991-05-22,"6.01",200,"D","Ottawa 67's",48,0,15,15,0.31,5,0,1,1,0,0,27
"Nick Esposto","YES",1991-01-05,"6.01",202,"RW","Oshawa Generals",51,7,7,14,0.27,3,0,1,1,1,0,19
"Joshua Ocampo","YES",1991-07-12,"5.09",168,"RW","Owen Sound Attack",46,5,9,14,0.3,-20,1,0,1,1,0,8
"Joey West","NO",1991-02-16,"5.09",175,"C","Peterborough Petes",59,2,12,14,0.24,-3,0,0,0,0,0,23
"Jordan Carroll","YES",1991-05-12,"5.09",173,"LW","Sault Ste. Marie Greyhounds",59,10,3,13,0.22,-22,1,1,2,0,0,12
"Michael Catenacci","YES",1991-02-12,"5.07",176,"C","Kitchener Rangers",59,5,7,12,0.2,-21,0,0,0,1,0,20
"Ben Chiarot","NO",1991-05-09,"6.03",224,"D","Guelph Storm",67,2,10,12,0.18,11,0,1,1,0,0,111
"David Corrente","NO",1991-05-03,"5.11",196,"D","Mississauga St. Michael's Majors",56,2,10,12,0.21,5,0,0,0,1,0,37
"Conor Stokes","NO",1991-06-08,"6.01",210,"LW","Oshawa Generals",47,7,4,11,0.23,-9,0,0,0,1,0,29
"Micky Sartoretto","YES",1991-03-07,"6.04",195,"RW","Kitchener Rangers",49,7,4,11,0.22,-4,1,0,1,2,0,25
"Richard Jarusek","YES",1991-08-08,"6.02",190,"LW","Saginaw Spirit",48,6,5,11,0.23,5,0,0,0,0,0,17
"Jamie Haines","NO",1991-06-09,"6.00",178,"LW","Sault Ste. Marie Greyhounds",48,5,6,11,0.23,-28,2,3,5,1,0,35
"Brett Cook","YES",1991-03-21,"6.00",200,"D","Erie Otters",68,2,9,11,0.16,-9,1,5,6,0,0,65
"Brett Appio","YES",1991-04-26,"6.01",203,"LW","Sarnia Sting",54,7,3,10,0.19,-9,1,0,1,1,0,87
"Craig Moore","YES",1991-02-14,"5.11",185,"LW","Brampton Battalion",52,6,3,9,0.17,-11,0,0,0,1,0,43
"Chad Lowry","NO",1991-01-24,"6.01",192,"D","Peterborough Petes",56,3,6,9,0.16,-6,1,1,2,0,0,66
"Josh Bemis","NO",1990-11-03,"6.02",205,"D","Plymouth Whalers",65,1,8,9,0.14,8,0,2,2,0,0,51
"Scott Valentine","YES",1991-05-02,"6.01",213,"D","Oshawa Generals",43,1,8,9,0.21,-6,1,3,4,1,0,71
"Simon Gronvaldt","YES",1991-01-30,"6.02",187,"D","Kitchener Rangers",63,1,8,9,0.14,-13,0,0,0,0,0,36
"Tim Campbell","YES",1991-02-15,"6.00",195,"D","Guelph Storm",55,1,8,9,0.16,10,1,4,5,1,0,26
"Mike Halmo","YES",1991-05-15,"5.11",192,"LW","Owen Sound Attack",62,5,3,8,0.13,-9,0,0,0,0,0,90
"Chris Beauchamp","YES",1991-01-02,"5.11",185,"RW","Sarnia Sting",58,4,4,8,0.14,-3,0,0,0,2,0,15
"Rob Flick","YES",1991-03-28,"6.02",208,"C","Mississauga St. Michael's Majors",48,4,4,8,0.17,-1,1,0,1,0,0,69
"Carson Dubchak","YES",1991-03-01,"5.11",182,"C","Sault Ste. Marie Greyhounds",45,3,5,8,0.18,-17,2,1,3,0,0,22
"Christian Stevens","YES",1991-09-05,"6.02",205,"D","Kitchener Rangers",54,2,6,8,0.15,-4,0,1,1,0,0,35
"John Kavanagh","YES",1991-01-21,"6.00",181,"C","Saginaw Spirit",32,2,5,7,0.22,4,0,0,0,0,0,2
"Cody Sol","YES",1991-02-11,"6.06",242,"D","Saginaw Spirit",66,1,6,7,0.11,4,1,1,2,0,0,128
"Daniel Broussard","YES",1991-01-09,"6.01",195,"D","Sarnia Sting",65,1,6,7,0.11,7,0,0,0,0,0,36
"Jay Gilbert","YES",1991-08-15,"6.02",203,"D","Niagara IceDogs",38,1,6,7,0.18,-8,0,1,1,0,0,40
"Josh McFadden","YES",1991-05-23,"6.01",207,"D","Mississauga St. Michael's Majors",47,1,6,7,0.15,-9,0,1,1,0,0,8
"Riley Sonnenburg","YES",1991-01-01,"6.01",186,"LW","Ottawa 67's",52,4,2,6,0.12,-11,0,0,0,0,0,15
"Josh Sidwell","YES",1991-03-28,"5.09",175,"RW","Erie Otters",43,3,3,6,0.14,-8,0,1,1,0,0,6
"Brad Walch","YES",1991-01-24,"6.01",207,"D","Saginaw Spirit",66,0,6,6,0.09,-3,0,0,0,0,0,46
"Evgeny Molotilov","YES",1991-06-07,"6.03",193,"D","Guelph Storm",55,0,6,6,0.11,7,0,1,1,0,0,44
"Myles McCauley","YES",1991-04-08,"6.01",180,"RW","Plymouth Whalers",33,4,1,5,0.15,-4,1,0,1,1,0,10
"Dominic DeSando","YES",1990-10-15,"5.11",183,"C","London Knights",14,2,3,5,0.36,2,0,0,0,0,0,36
"Adrian Robertson","YES",1991-05-31,"6.02",210,"D","Peterborough Petes",64,1,4,5,0.08,4,0,0,0,0,0,65
"Daniel Pachis","NO",1991-06-05,"6.00",193,"C","Saginaw Spirit",22,3,1,4,0.18,-1,0,0,0,1,0,10
"Brett Mackie","YES",1991-05-25,"5.09",163,"LW","Belleville Bulls",57,2,2,4,0.07,2,0,0,0,0,0,25
"Bjorn Krupp","YES",1991-03-06,"6.03",200,"D","Belleville Bulls",57,1,3,4,0.07,9,0,0,0,0,0,22
"David McMullen","YES",1991-01-01,"6.01",177,"D","Niagara IceDogs",54,1,3,4,0.07,-11,1,2,3,0,0,25
"Sam Nyberg","YES",1991-01-10,"5.08",158,"D","Brampton Battalion",2,1,3,4,2,0,1,2,3,0,0,4
"Dylan Anderson","YES",1991-02-25,"6.01",185,"C","Ottawa 67's",51,0,4,4,0.08,-10,0,2,2,0,0,12
"Ron Soucie","YES",1991-07-03,"6.04",205,"D","Windsor Spitfires",48,0,4,4,0.08,0,0,0,0,0,0,13
"Johnson Andrews","YES",1991-02-15,"6.01",205,"LW","Niagara IceDogs",22,2,1,3,0.14,-7,0,0,0,0,0,26
"Brad Gehl","YES",1991-01-27,"6.01",215,"LW","Peterborough Petes",17,1,2,3,0.18,-3,1,1,2,0,0,10
"Zach Tatrn","NO",1991-02-14,"6.02",215,"C","Peterborough Petes",28,1,2,3,0.11,-11,0,0,0,0,0,10
"Robert Stellick","NO",1991-05-22,"6.00",185,"D","Belleville Bulls",50,0,3,3,0.06,5,0,0,0,0,0,6
"Ben Dubois","YES",1991-03-17,"5.10",190,"C","Windsor Spitfires",35,1,1,2,0.06,0,0,0,0,1,0,39
"Jordan Ramsay","YES",1991-06-07,"5.11",163,"C","Sudbury Wolves",26,1,1,2,0.08,-1,0,0,0,0,0,22
"Stephen Gaskin","YES",1991-02-11,"6.01",199,"D","Barrie Colts",33,1,1,2,0.06,-1,0,0,0,0,0,14
"Barron Smith","YES",1991-04-02,"6.05",210,"D","Peterborough Petes",34,0,2,2,0.06,-9,0,0,0,0,0,57
"Tyler McGee","YES",1990-10-12,"6.00",178,"C","Sault Ste. Marie Greyhounds",53,0,2,2,0.04,-20,0,0,0,0,0,23
"Colin Martin","YES",1991-06-12,"6.02",196,"LW","London Knights",10,1,0,1,0.1,-1,0,0,0,0,0,7
"Joe Sarracini","YES",1991-06-28,"6.00",175,"D","Niagara IceDogs",9,1,0,1,0.11,2,0,0,0,0,0,4
"Edgar Rybakov","YES",1991-01-05,"6.01",187,"C","Erie Otters",23,0,1,1,0.04,-2,0,0,0,0,0,4
"Mark Ramkema","YES",1991-05-01,"6.00",208,"D","Owen Sound Attack",33,0,1,1,0.03,-6,0,0,0,0,0,49
"Vito Carnovale","YES",1990-11-26,"5.11",195,"LW","Brampton Battalion",4,0,1,1,0.25,-1,0,0,0,0,0,7
"Andrew Wilson","YES",1991-03-30,"6.01",200,"D","Kitchener Rangers",23,0,0,0,0,-5,0,0,0,0,0,6
"Brendan Barletta","YES",1991-02-05,"6.01",201,"D","Oshawa Generals",19,0,0,0,0,-4,0,0,0,0,0,4
"Brock Reynolds","YES",1991-07-15,"5.11",185,"LW","London Knights",5,0,0,0,0,0,0,0,0,0,0,4
"Cameron Bernier","YES",1991-04-28,"6.02",175,"D","Brampton Battalion",4,0,0,0,0,-3,0,0,0,0,0,0
"Matthew Paton","YES",1991-06-14,"6.00",200,"RW","Erie Otters",5,0,0,0,0,0,0,0,0,0,0,0
"Michael MacDonald","YES",1991-05-22,"5.11",178,"C","London Knights",1,0,0,0,0,0,0,0,0,0,0,0
"Philip Teri","YES",1990-10-30,"6.00",179,"C","Erie Otters",2,0,0,0,0,0,0,0,0,0,0,0
"Stefan Thompson","YES",1991-02-12,"6.01",190,"C","Kingston Frontenacs",1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Karius","YES",1991-02-12,"6.03",190,"LW","Kingston Frontenacs",13,0,0,0,0,-1,0,0,0,0,0,5
"Tyler Osborne","YES",1991-02-03,"6.00",209,"D","Guelph Storm",38,0,0,0,0,-1,0,0,0,0,0,11
"Tyson Isaac","YES",1990-10-28,"6.00",170,"LW","Windsor Spitfires",3,0,0,0,0,-1,0,0,0,0,0,0
