"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Matt Duchene","NO",9,1991-01-16,1991,"6.00",196,"C","Brampton Battalion",57,31,48,79,1.39,32,12,21,33,4,2,6,2,0,42,1
"Nazem Kadri","NO",91,1990-10-06,1990,"6.00",177,"C","London Knights",56,25,53,78,1.39,13,10,22,32,5,5,10,3,0,31,1
"Greg Nemisz","NO",64,1990-06-05,1990,"6.04",200,"RW","Windsor Spitfires",65,36,41,77,1.18,52,12,11,23,2,2,4,7,1,48,1
"Brett Parnham","NO",28,1989-01-30,1989,"5.10",187,"C","Oshawa Generals",65,50,26,76,1.17,-24,20,13,33,5,0,5,4,3,49,1
"Chris Chappell","NO",19,1988-03-21,1988,"6.04",212,"LW","Saginaw Spirit",68,38,38,76,1.12,1,18,16,34,2,2,4,6,1,88,1
"John Carlson","YES",11,1990-01-10,1990,"6.03",210,"D","London Knights",59,16,60,76,1.29,23,9,34,43,1,4,5,2,1,65,1
"P.K. Subban","NO",6,1989-05-13,1989,"6.00",202,"D","Belleville Bulls",56,14,62,76,1.36,47,4,29,33,0,2,2,2,0,94,1
"Jack Combs","NO",97,1988-01-26,1988,"6.00",201,"C","Saginaw Spirit",62,32,43,75,1.21,9,10,21,31,4,1,5,5,1,102,1
"Scott Timmins","NO",77,1989-09-11,1989,"6.00",193,"C","Windsor Spitfires",66,35,38,73,1.11,6,15,14,29,3,1,4,4,1,61,1
"Matt Kennedy","NO",15,1989-03-04,1989,"6.02",203,"RW","Guelph Storm",67,33,40,73,1.09,1,18,10,28,1,2,3,5,1,95,1
"Luke Pither","NO",11,1989-04-26,1989,"6.00",194,"C","Belleville Bulls",64,35,37,72,1.13,20,12,12,24,1,0,1,4,3,32,1
"Nathan Moon","NO",10,1990-01-04,1990,"5.11",185,"C","Kingston Frontenacs",62,32,40,72,1.16,-11,10,16,26,4,2,6,2,1,81,1
"Tony Romano","NO",8,1988-01-05,1988,"5.10",177,"RW","Peterborough Petes",65,36,33,69,1.06,-16,14,14,28,3,0,3,7,0,86,1
"Anthony Nigro","NO",21,1990-01-11,1990,"6.00",189,"LW","Ottawa 67's",67,30,39,69,1.03,17,9,13,22,1,1,2,6,0,59,1
"Alex Hutchings","NO",10,1990-11-07,1990,"5.10",179,"C","Barrie Colts",63,34,34,68,1.08,27,12,10,22,2,1,3,0,3,60,1
"Dale Mitchell","NO",71,1989-04-09,1989,"5.09",200,"RW","Windsor Spitfires",66,33,35,68,1.03,24,11,5,16,0,1,1,3,2,87,1
"Jamie Arniel","NO",11,1989-11-16,1989,"6.00",190,"C","Sarnia Sting",63,32,36,68,1.08,1,16,18,34,0,0,0,5,1,28,1
"Justin Taylor","NO",93,1989-02-08,1989,"6.00",184,"C","London Knights",64,37,30,67,1.05,19,16,8,24,4,3,7,7,3,104,1
"Peter Holland","NO",13,1991-01-14,1991,"6.02",198,"C","Guelph Storm",68,28,39,67,0.99,10,10,16,26,0,0,0,5,0,42,1
"Tyler Seguin","YES",9,1992-01-31,1992,"6.01",186,"C","Plymouth Whalers",61,21,46,67,1.1,14,8,12,20,0,0,0,3,0,28,1
"Rob Kwiet","NO",13,1988-08-02,1988,"6.01",218,"D","Windsor Spitfires",66,12,55,67,1.02,54,10,37,47,0,1,1,2,0,56,1
"Matt Dias","NO",15,1988-04-29,1988,"5.11",200,"RW","Sudbury Wolves",68,31,35,66,0.97,-9,7,16,23,4,1,5,5,0,58,1
"Andrei Loktionov","YES",90,1990-05-30,1990,"5.11",190,"C","Windsor Spitfires",51,24,42,66,1.29,28,9,21,30,0,0,0,4,0,16,1
"Justin Hodgman","NO",25,1988-06-27,1988,"6.01",196,"C","Erie Otters",66,24,42,66,1,-5,2,13,15,2,0,2,3,1,71,1
"Ryan O'Reilly","NO",9,1991-02-07,1991,"6.00",205,"C","Erie Otters",68,16,50,66,0.97,1,5,14,19,4,1,5,3,1,26,1
"Matt Martin","NO",17,1989-05-08,1989,"6.03",200,"LW","Sarnia Sting",61,35,30,65,1.07,6,17,11,28,1,0,1,6,2,142,1
"Thomas Kiriakou","NO",13,1988-01-24,1988,"5.11",201,"C","Ottawa 67's",62,29,36,65,1.05,-2,10,10,20,3,1,4,3,0,18,1
"Michael Pelech","NO",17,1989-10-06,1989,"6.02",212,"C","Mississauga St. Michael's Majors",68,19,46,65,0.96,7,6,19,25,3,1,4,2,1,121,1
"Ethan Werek","YES",25,1991-06-07,1991,"6.02",188,"C","Kingston Frontenacs",66,32,32,64,0.97,-5,12,7,19,0,2,2,4,0,83,1
"Brandon Buck","NO",9,1988-08-16,1988,"6.01",191,"LW","Guelph Storm",66,24,40,64,0.97,1,6,22,28,2,0,2,3,2,30,1
"Jason Akeson","YES",19,1990-06-03,1990,"5.11",183,"RW","Kitchener Rangers",56,20,44,64,1.14,5,5,10,15,1,0,1,3,1,16,1
"Cameron Gaunce","NO",28,1990-03-19,1990,"6.01",203,"D","Mississauga St. Michael's Majors",67,17,47,64,0.96,28,6,24,30,1,2,3,5,0,110,1
"Eric O'Dell","NO",91,1990-06-21,1990,"6.01",181,"C","Sudbury Wolves",65,33,30,63,0.97,-11,12,8,20,1,0,1,3,1,55,1
"Adam Henrique","NO",14,1990-02-06,1990,"6.00",196,"C","Windsor Spitfires",56,30,33,63,1.13,39,8,14,22,1,0,1,3,0,47,1
"Zack Torquato","NO",22,1989-06-08,1989,"5.11",205,"C","Erie Otters",66,29,34,63,0.95,1,3,13,16,2,2,4,1,5,78,1
"Tyler Murovich","NO",11,1989-12-04,1989,"5.08",178,"C","Saginaw Spirit",67,27,36,63,0.94,16,8,9,17,0,1,1,5,0,67,1
"Zack Kassian","NO",9,1991-01-24,1991,"6.03",215,"RW","Peterborough Petes",61,24,39,63,1.03,-14,13,15,28,1,1,2,2,1,136,1
"Michael Del Zotto","NO",4,1990-06-24,1990,"6.00",188,"D","London Knights",62,13,50,63,1.02,-3,6,32,38,0,4,4,3,0,78,1
"Calvin de Haan","YES",24,1991-05-09,1991,"6.01",189,"D","Oshawa Generals",68,8,55,63,0.93,3,3,36,39,0,0,0,1,0,40,1
"Jared Gomes","NO",20,1988-10-20,1988,"6.01",190,"LW","Mississauga St. Michael's Majors",68,31,31,62,0.91,11,13,8,21,4,1,5,7,2,40,1
"Brandon Biggers","NO",21,1988-08-21,1988,"6.02",191,"LW","Erie Otters",68,25,37,62,0.91,0,3,11,14,4,0,4,5,2,110,1
"Corey Cowick","NO",27,1989-01-08,1989,"6.02",205,"LW","Ottawa 67's",68,34,26,60,0.88,21,11,8,19,2,0,2,4,4,48,1
"Phil McRae","NO",90,1990-03-15,1990,"6.03",195,"C","London Knights",59,29,31,60,1.02,6,9,15,24,2,0,2,6,0,54,1
"Brandon Mashinter","NO",53,1988-09-20,1988,"6.04",232,"LW","Belleville Bulls",52,34,24,58,1.12,14,15,7,22,0,0,0,4,0,56,1
"Ryan Spooner","YES",23,1992-01-30,1992,"5.10",175,"C","Peterborough Petes",62,30,28,58,0.94,-23,12,10,22,0,0,0,5,0,8,1
"Taylor Beck","NO",19,1991-05-13,1991,"6.02",203,"RW","Guelph Storm",67,22,36,58,0.87,3,4,14,18,0,0,0,2,0,36,1
"Michael Latta","NO",17,1991-05-25,1991,"6.00",213,"C","Guelph Storm",65,22,35,57,0.88,-10,10,19,29,0,0,0,4,0,92,1
"Pat Daley","NO",10,1989-04-08,1989,"5.11",190,"RW","Peterborough Petes",64,15,42,57,0.89,-14,3,22,25,0,0,0,4,0,32,1
"Andrew Agozzino","NO",9,1991-01-03,1991,"5.10",187,"LW","Niagara IceDogs",67,27,29,56,0.84,-10,9,13,22,3,1,4,0,1,88,1
"Mike Lomas","NO",39,1990-08-16,1990,"5.11",212,"LW","Owen Sound Attack",68,25,31,56,0.82,-3,14,10,24,0,0,0,2,0,88,1
"Matt Kang","NO",10,1988-11-09,1988,"6.00",189,"LW","Brampton Battalion",69,24,32,56,0.81,3,5,10,15,0,0,0,1,0,66,1
"Kory Nagy","NO",17,1989-10-12,1989,"5.11",197,"LW","Oshawa Generals",63,17,38,55,0.87,-19,5,17,22,2,3,5,3,0,83,1
"Mathew Sisca","NO",25,1990-10-30,1990,"5.09",183,"C","Niagara IceDogs",66,21,33,54,0.82,-12,5,12,17,0,1,1,1,1,26,1
"John Kurtz","NO",12,1989-05-16,1989,"6.03",203,"LW","Sudbury Wolves",68,21,33,54,0.79,15,4,6,10,3,0,3,2,0,44,1
"Andrew Wilkins","NO",7,1988-07-25,1988,"5.10",162,"RW","Owen Sound Attack",65,17,37,54,0.83,4,1,15,16,4,1,5,3,1,30,1
"Mark Katic","NO",71,1989-05-09,1989,"5.11",185,"D","Sarnia Sting",63,13,41,54,0.86,12,7,30,37,0,1,1,3,0,45,1
"Shawn Lalonde","NO",9,1990-03-10,1990,"6.01",195,"D","Belleville Bulls",66,19,34,53,0.8,29,7,18,25,4,2,6,2,0,73,1
"Daniel Erlich","NO",92,1991-03-13,1991,"5.06",170,"RW","London Knights",67,18,35,53,0.79,16,8,12,20,0,0,0,3,0,39,1
"Josh Brittain","NO",22,1990-01-03,1990,"6.05",225,"LW","Barrie Colts",68,32,20,52,0.76,9,7,8,15,1,0,1,6,0,94,1
"Marcus Carroll","NO",21,1989-01-15,1989,"5.08",186,"C","Owen Sound Attack",66,27,25,52,0.79,0,7,13,20,3,0,3,5,2,64,1
"John McFarland","YES",18,1992-04-02,1992,"6.01",205,"C","Sudbury Wolves",58,21,31,52,0.9,-30,7,12,19,0,0,0,1,0,36,1
"AJ Jenks","NO",22,1990-06-27,1990,"6.02",200,"LW","Plymouth Whalers",61,21,31,52,0.85,-7,9,11,20,0,0,0,3,0,78,1
"Phil Varone","NO",71,1990-12-04,1990,"5.10",180,"C","London Knights",58,19,33,52,0.9,13,8,11,19,1,2,3,7,0,32,1
"Jared Staal","NO",27,1990-08-21,1990,"6.04",198,"RW","Sudbury Wolves",67,19,33,52,0.78,-17,7,6,13,0,0,0,3,0,38,1
"Chris DeSousa","NO",24,1990-10-19,1990,"5.09",196,"LW","Niagara IceDogs",67,33,18,51,0.76,-7,8,3,11,0,0,0,4,1,103,1
"Stefan Della Rovere","NO",19,1990-02-25,1990,"5.11",200,"LW","Barrie Colts",57,27,24,51,0.89,6,10,5,15,1,1,2,4,0,146,1
"Jeff Skinner","YES",53,1992-05-16,1992,"5.10",197,"C","Kitchener Rangers",63,27,24,51,0.81,-5,7,9,16,0,0,0,3,0,34,1
"Jordan Szwarz","NO",10,1991-05-14,1991,"6.00",189,"RW","Saginaw Spirit",67,17,34,51,0.76,17,6,11,17,0,0,0,4,1,76,1
"Cory Tanaka","NO",7,1988-05-17,1988,"5.10",188,"C","Belleville Bulls",67,17,33,50,0.75,11,1,7,8,2,3,5,4,2,44,1
"T.J. Brodie","NO",79,1990-06-07,1990,"6.01",173,"D","Saginaw Spirit",63,12,38,50,0.79,8,7,19,26,1,3,4,1,2,67,1
"Darren Archibald","YES",25,1990-02-09,1990,"6.03",210,"LW","Barrie Colts",68,25,24,49,0.72,13,1,6,7,1,0,1,1,0,35,1
"Cody Lindsay","NO",34,1990-05-29,1990,"5.09",180,"C","Ottawa 67's",68,24,25,49,0.72,-7,7,8,15,1,0,1,2,0,51,1
"Thomas Nesbitt","NO",9,1990-06-20,1990,"5.11",180,"RW","Ottawa 67's",67,23,26,49,0.73,-7,9,10,19,2,1,3,4,1,49,1
"Andris Dzerins","NO",9,1988-02-14,1988,"6.02",183,"LW","Kingston Frontenacs",65,21,27,48,0.74,3,8,7,15,0,0,0,3,1,33,1
"Robby Mignardi","NO",19,1990-06-28,1990,"6.00",186,"RW","Kingston Frontenacs",68,16,32,48,0.71,-13,1,12,13,1,1,2,0,0,58,1
"Drew Schiestel","NO",22,1989-03-09,1989,"6.02",193,"D","Niagara IceDogs",63,10,38,48,0.76,-29,4,20,24,1,0,1,2,0,75,1
"Ryan Martindale","NO",77,1991-10-27,1991,"6.04",204,"C","Ottawa 67's",53,23,24,47,0.89,-7,8,9,17,0,0,0,3,0,14,1
"Shawn Szydlowski","NO",19,1990-08-05,1990,"6.00",210,"RW","Erie Otters",61,23,23,46,0.75,-11,6,7,13,1,1,2,4,1,80,1
"David Kolomatis","NO",6,1989-02-25,1989,"5.11",190,"D","Owen Sound Attack",63,18,28,46,0.73,-5,9,18,27,0,1,1,3,0,52,1
"Scott Tanski","NO",11,1990-04-19,1990,"6.01",192,"RW","Brampton Battalion",63,18,28,46,0.73,24,5,4,9,1,0,1,4,0,37,1
"Tyler Toffoli","YES",16,1992-04-24,1992,"6.00",186,"RW","Ottawa 67's",54,17,29,46,0.85,0,5,11,16,0,0,0,2,0,16,1
"Ryan Hayes","NO",10,1989-06-04,1989,"5.10",185,"RW","Plymouth Whalers",55,26,19,45,0.82,12,8,8,16,0,0,0,5,0,52,1
"Jordan Skellett","NO",23,1989-11-22,1989,"5.11",203,"LW","Saginaw Spirit",55,14,31,45,0.82,-2,3,8,11,0,0,0,2,1,35,1
"Jordan Mayer","NO",19,1991-08-24,1991,"5.10",184,"C","Mississauga St. Michael's Majors",68,22,22,44,0.65,0,7,9,16,0,0,0,1,1,22,1
"Joe Pleckaitis","NO",15,1989-06-13,1989,"6.00",188,"LW","Saginaw Spirit",68,19,25,44,0.65,9,1,3,4,2,0,2,0,1,50,1
"Akim Aliu","NO",78,1989-04-24,1989,"6.03",216,"RW","Sudbury Wolves",45,18,26,44,0.98,-10,5,12,17,1,0,1,1,0,91,1
"Kale Kerbashian","NO",27,1990-04-07,1990,"5.11",173,"LW","Mississauga St. Michael's Majors",65,18,25,43,0.66,4,1,4,5,1,4,5,5,1,55,1
"Jason Dale","NO",17,1988-12-31,1988,"5.11",182,"RW","Brampton Battalion",68,18,25,43,0.63,21,2,4,6,2,3,5,3,1,24,1
"Jordan Nolan","NO",16,1989-06-23,1989,"6.02",211,"LW","Sault Ste. Marie Greyhounds",64,16,27,43,0.67,-17,6,12,18,1,1,2,3,0,158,1
"Michael Sgarbossa","YES",11,1992-07-25,1992,"5.11",175,"C","Barrie Colts",67,10,33,43,0.64,17,2,10,12,1,0,1,2,1,43,1
"Andrew Yogan","NO",12,1991-12-04,1991,"6.03",200,"C","Erie Otters",51,22,20,42,0.82,15,2,2,4,0,0,0,6,1,56,1
"Matthew Lyall","NO",11,1988-02-08,1988,"5.11",167,"C","Sault Ste. Marie Greyhounds",64,21,21,42,0.66,-26,4,12,16,4,0,4,3,0,52,1
"Brett Theberge","NO",25,1989-11-03,1989,"6.00",200,"C","Peterborough Petes",61,17,25,42,0.69,-10,1,8,9,1,0,1,2,0,51,1
"Patrick Lee","NO",11,1988-01-27,1988,"6.00",200,"RW","Niagara IceDogs",64,17,25,42,0.66,-15,1,7,8,1,0,1,3,1,41,1
"Michal Jordan","NO",32,1990-07-17,1990,"6.02",190,"D","Plymouth Whalers",58,12,30,42,0.72,28,4,13,17,0,0,0,2,0,39,1
"Julien Demers","NO",24,1989-09-25,1989,"6.01",215,"D","Ottawa 67's",61,7,35,42,0.69,28,5,20,25,0,1,1,1,0,60,1
"Nick Crawford","NO",4,1990-02-23,1990,"6.01",183,"D","Saginaw Spirit",65,7,35,42,0.65,6,4,19,23,0,1,1,0,0,41,1
"Nick Palmieri","NO",18,1989-07-12,1989,"6.02",215,"RW","Belleville Bulls",61,27,14,41,0.67,6,10,4,14,0,0,0,3,0,116,1
"Marco Insam","YES",17,1989-06-05,1989,"6.01",211,"LW","Niagara IceDogs",59,23,18,41,0.69,5,7,8,15,0,0,0,4,0,24,1
"Taylor Carnevale","NO",26,1991-03-15,1991,"6.00",190,"C","Barrie Colts",68,13,27,40,0.59,-7,6,10,16,0,0,0,1,1,17,1
"Matthew Tipoff","NO",27,1990-10-04,1990,"6.00",186,"LW","Belleville Bulls",68,13,27,40,0.59,11,5,6,11,2,2,4,1,1,26,1
"Steven Shipley","YES",19,1992-04-22,1992,"6.03",210,"C","Owen Sound Attack",63,16,23,39,0.62,-22,4,13,17,1,1,2,1,0,19,1
"Josh Moes","NO",29,1989-03-09,1989,"6.03",214,"RW","Owen Sound Attack",60,14,24,38,0.63,1,5,5,10,0,0,0,0,0,50,1
"Michael Quesnele","NO",5,1989-01-18,1989,"5.08",188,"D","Sault Ste. Marie Greyhounds",68,8,30,38,0.56,-26,4,18,22,0,0,0,0,0,114,1
"Steve Ferry","NO",16,1988-08-05,1988,"5.11",180,"D","Sarnia Sting",68,7,31,38,0.56,-6,3,19,22,0,0,0,5,0,62,1
"Tyler Randell","NO",11,1991-06-15,1991,"6.01",197,"RW","Kitchener Rangers",73,24,13,37,0.51,-12,11,2,13,0,0,0,3,0,99,1
"Anthony Peluso","NO",23,1989-04-18,1989,"6.04",235,"RW","Brampton Battalion",63,20,17,37,0.59,1,3,6,9,2,0,2,2,0,125,1
"James Livingston","NO",12,1990-03-08,1990,"6.01",210,"RW","Sault Ste. Marie Greyhounds",66,20,17,37,0.56,-26,9,5,14,0,2,2,0,1,98,1
"Vern Cooper","NO",19,1990-12-30,1990,"5.09",202,"C","Plymouth Whalers",68,17,20,37,0.54,-16,6,6,12,2,0,2,3,0,62,1
"Michael Fine","NO",19,1991-05-10,1991,"6.00",189,"C","Sault Ste. Marie Greyhounds",58,16,21,37,0.64,-17,6,11,17,0,0,0,1,0,59,1
"Jamie Doornbosch","NO",26,1990-02-01,1990,"6.02",190,"D","Peterborough Petes",64,8,29,37,0.58,-24,4,17,21,0,0,0,0,0,60,1
"Beau Schmitz","YES",17,1991-03-26,1991,"5.10",193,"D","Plymouth Whalers",66,6,31,37,0.56,3,3,13,16,0,2,2,1,0,97,1
"Casey Cizikas","NO",11,1991-02-27,1991,"6.00",185,"C","Mississauga St. Michael's Majors",55,16,20,36,0.65,-15,8,11,19,3,1,4,4,0,39,1
"Jeff Brown","YES",19,1990-06-02,1990,"6.01",202,"RW","Oshawa Generals",61,16,20,36,0.59,-18,6,1,7,1,0,1,0,0,60,1
"Stephen Johnston","NO",10,1990-02-24,1990,"6.01",190,"C","Belleville Bulls",58,14,22,36,0.62,18,4,3,7,0,2,2,1,0,38,1
"Sergey Korostin","YES",20,1989-07-05,1989,"5.11",185,"RW","Peterborough Petes",49,13,23,36,0.73,-6,5,8,13,0,0,0,1,0,33,1
"Kevin Montgomery","NO",23,1988-04-04,1988,"6.02",192,"D","London Knights",46,2,34,36,0.78,13,1,15,16,0,1,1,0,0,41,1
"Sean Jones","NO",18,1990-05-17,1990,"5.10",172,"LW","Erie Otters",66,22,13,35,0.53,-16,5,4,9,0,0,0,4,0,33,1
"Garrett Wilson","YES",17,1991-03-16,1991,"6.03",206,"LW","Owen Sound Attack",53,17,18,35,0.66,-7,2,7,9,1,0,1,2,1,44,1
"Lane MacDermid","NO",19,1989-08-25,1989,"6.03",204,"LW","Windsor Spitfires",64,15,20,35,0.55,22,1,1,2,2,2,4,2,1,197,1
"George Lovatsis","NO",24,1989-11-30,1989,"5.11",185,"RW","Kingston Frontenacs",67,12,23,35,0.52,-6,2,5,7,3,0,3,0,0,23,1
"Ryan O'Connor","YES",12,1992-01-12,1992,"5.10",186,"D","Barrie Colts",62,10,25,35,0.56,0,8,20,28,0,0,0,1,0,28,1
"Tyler Melancon","NO",23,1989-02-11,1989,"5.09",192,"RW","Guelph Storm",67,8,27,35,0.52,-5,4,10,14,1,0,1,1,0,34,1
"Ben Shutron","NO",42,1988-06-14,1988,"6.00",195,"D","Windsor Spitfires",67,6,29,35,0.52,16,3,15,18,0,1,1,1,0,82,1
"Patrik Lusnak","NO",41,1988-11-06,1988,"5.11",185,"LW","Sudbury Wolves",35,20,14,34,0.97,-15,5,8,13,2,0,2,2,0,14,1
"Eric Wellwood","NO",67,1990-03-06,1990,"5.11",179,"LW","Windsor Spitfires",61,16,18,34,0.56,27,0,0,0,5,1,6,1,1,12,1
"Thomas Stajan","NO",14,1989-01-07,1989,"6.00",177,"C","Brampton Battalion",68,14,20,34,0.5,-5,6,3,9,0,1,1,3,0,20,1
"Zach Harnden","NO",17,1989-09-23,1989,"6.02",208,"RW","Peterborough Petes",65,13,21,34,0.52,-3,3,3,6,0,0,0,2,1,45,1
"Blake Parlett","NO",13,1989-05-13,1989,"6.01",205,"D","Mississauga St. Michael's Majors",68,8,26,34,0.5,2,3,8,11,0,0,0,0,0,74,1
"Justin Shugg","NO",44,1991-12-24,1991,"5.11",185,"RW","Windsor Spitfires",68,17,16,33,0.49,21,0,2,2,0,0,0,6,0,48,1
"Daniel Michalsky","NO",20,1988-01-13,1988,"6.02",190,"LW","Barrie Colts",46,14,19,33,0.72,10,6,6,12,1,1,2,4,0,21,1
"Alex Friesen","NO",8,1991-01-30,1991,"5.10",186,"C","Niagara IceDogs",64,11,22,33,0.52,-12,4,6,10,0,0,0,2,0,94,1
"T.J. Battani","NO",26,1989-10-25,1989,"6.01",202,"RW","Kitchener Rangers",68,14,18,32,0.47,-20,6,6,12,0,0,0,2,2,71,1
"Mark Cundari","NO",51,1990-04-23,1990,"5.10",200,"D","Windsor Spitfires",60,10,22,32,0.53,27,0,1,1,1,0,1,2,0,143,1
"Steve Reese","NO",14,1989-01-09,1989,"5.11",170,"C","Sarnia Sting",66,9,23,32,0.48,5,2,2,4,3,1,4,1,0,27,1
"Brian Lashoff","NO",18,1990-07-16,1990,"6.03",204,"D","Kingston Frontenacs",60,7,25,32,0.53,-4,3,16,19,0,0,0,2,0,51,1
"Kaine Geldart","NO",7,1989-08-23,1989,"5.09",175,"RW","Plymouth Whalers",68,12,19,31,0.46,-1,4,4,8,1,1,2,0,1,143,1
"Ken Peroff","NO",2,1989-09-22,1989,"6.00",191,"D","Brampton Battalion",63,8,23,31,0.49,25,4,6,10,0,0,0,0,0,61,1
"Travis Gibbons","NO",55,1990-02-28,1990,"5.10",187,"D","Ottawa 67's",65,6,25,31,0.48,28,1,10,11,0,1,1,0,0,64,1
"Luke Gazdic","NO",23,1989-07-25,1989,"6.03",228,"LW","Erie Otters",63,20,10,30,0.48,-21,8,0,8,0,0,0,4,0,127,1
"Tim Priamo","NO",16,1988-04-07,1988,"6.02",195,"D","Guelph Storm",65,15,15,30,0.46,1,6,5,11,1,0,1,1,0,41,1
"Jared Knight","YES",97,1992-01-16,1992,"5.11",196,"C","London Knights",67,15,15,30,0.45,13,4,1,5,0,0,0,0,0,60,1
"Marcus Foligno","NO",71,1991-08-10,1991,"6.03",216,"LW","Sudbury Wolves",65,12,18,30,0.46,-21,5,5,10,0,0,0,1,0,96,1
"Matt Clarke","NO",15,1988-04-08,1988,"5.11",188,"D","London Knights",68,12,18,30,0.44,30,2,2,4,3,0,3,4,1,91,1
"Joe Gaynor","NO",24,1989-01-05,1989,"6.03",198,"LW","Plymouth Whalers",68,12,18,30,0.44,7,2,2,4,0,0,0,2,0,76,1
"Zac Rinaldo","NO",77,1990-06-15,1990,"5.11",180,"LW","London Knights",56,10,20,30,0.54,18,3,5,8,0,0,0,1,0,201,1
"Adam Comrie","NO",24,1990-07-31,1990,"6.04",213,"D","Saginaw Spirit",52,9,21,30,0.58,13,1,11,12,0,0,0,3,0,70,1
"Andrew Merrett","NO",22,1989-04-03,1989,"6.02",195,"RW","Brampton Battalion",65,9,21,30,0.46,-4,4,5,9,0,0,0,1,0,38,1
"Josh Day","NO",21,1988-04-02,1988,"6.01",190,"D","Brampton Battalion",50,4,26,30,0.6,25,3,14,17,0,0,0,1,0,44,1
"Austin Watson","YES",61,1992-01-13,1992,"6.03",187,"RW","Windsor Spitfires",63,10,19,29,0.46,15,2,3,5,1,0,1,2,0,41,1
"Ryan Gottschalk","NO",7,1989-12-16,1989,"5.11",199,"D","Barrie Colts",67,10,19,29,0.43,14,3,6,9,0,0,0,3,0,60,1
"Alex Pietrangelo","NO",10,1990-01-18,1990,"6.04",210,"D","Niagara IceDogs",36,8,21,29,0.81,1,2,9,11,0,1,1,3,0,32,1
"Jacob Muzzin","NO",6,1989-02-21,1989,"6.02",216,"D","Sault Ste. Marie Greyhounds",62,6,23,29,0.47,-30,4,11,15,0,0,0,0,0,57,1
"Kyle Clifford","NO",13,1991-01-13,1991,"6.02",210,"LW","Barrie Colts",60,16,12,28,0.47,1,2,2,4,0,1,1,2,1,133,1
"Kyle DeCoste","NO",23,1990-06-30,1990,"6.02",205,"RW","Sault Ste. Marie Greyhounds",63,15,13,28,0.44,-28,7,2,9,1,0,1,2,0,76,1
"Kaspars Daugavins","NO",16,1988-05-18,1988,"6.00",205,"LW","Mississauga St. Michael's Majors",30,11,17,28,0.93,3,4,1,5,0,0,0,3,0,35,1
"Peter Hermenegildo","NO",7,1991-02-15,1991,"5.11",213,"D","Sudbury Wolves",60,11,17,28,0.47,-7,5,4,9,0,1,1,0,0,77,1
"Freddie Hamilton","YES",13,1992-01-01,1992,"6.01",190,"C","Niagara IceDogs",65,10,18,28,0.43,-11,3,4,7,0,0,0,1,0,8,1
"Martin Paryzek","NO",23,1989-03-23,1989,"6.02",190,"D","Ottawa 67's",62,5,23,28,0.45,-8,3,14,17,0,1,1,0,0,46,1
"Brett Flemming","NO",10,1991-02-26,1991,"5.11",184,"D","Mississauga St. Michael's Majors",64,3,25,28,0.44,21,0,8,8,0,0,0,0,0,89,1
"Brett Thompson","NO",9,1991-01-31,1991,"5.09",165,"C","Sault Ste. Marie Greyhounds",65,14,13,27,0.42,-10,6,2,8,0,0,0,1,0,40,1
