"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Eric O'Dell",1990-06-21,"C","Sudbury Wolves",65,1,0,1,0.02,2
"Garrett Wilson",1991-03-16,"LW","Owen Sound Attack",53,1,0,1,0.02,3
"Harry Young",1989-11-12,"D","Windsor Spitfires",46,1,0,1,0.02,8
"Jason Akeson",1990-06-03,"RW","Kitchener Rangers",56,1,0,1,0.02,2
"Jason Wilson",1990-04-15,"LW","London Knights",52,1,0,1,0.02,6
"Jeff Brown",1990-06-02,"RW","Oshawa Generals",61,1,0,1,0.02,3
"Josh Brittain",1990-01-03,"LW","Barrie Colts",68,1,0,1,0.01,2
"Julian Cimadamore",1989-02-18,"C","Kitchener Rangers",40,1,0,1,0.03,4
"Kyle DeCoste",1990-06-30,"RW","Sault Ste. Marie Greyhounds",63,1,0,1,0.02,4
"Luke Judson",1991-02-14,"RW","Belleville Bulls",67,1,0,1,0.01,4
"Luke Pither",1989-04-26,"C","Belleville Bulls",64,1,0,1,0.02,1
"Mark Cundari",1990-04-23,"D","Windsor Spitfires",60,1,0,1,0.02,3
"Matt Martin",1989-05-08,"LW","Sarnia Sting",61,1,0,1,0.02,2
"Michael Sgarbossa",1992-07-25,"C","Barrie Colts",67,1,0,1,0.01,2
"Patrick Lee",1988-01-27,"RW","Niagara IceDogs",64,1,0,1,0.02,2
"Scott Tanski",1990-04-19,"RW","Brampton Battalion",63,1,0,1,0.02,2
"Stephen Francella",1990-01-16,"LW","Kingston Frontenacs",60,1,0,1,0.02,10
"Steven Tarasuk",1989-11-01,"D","London Knights",59,1,0,1,0.02,5
"Tim Priamo",1988-04-07,"D","Guelph Storm",65,1,0,1,0.02,3
"Tyler G. Brown",1990-02-07,"C","Plymouth Whalers",49,1,0,1,0.02,5
"Tyler Melancon",1989-02-11,"RW","Guelph Storm",67,1,0,1,0.01,3
"Tyler Taylor",1989-10-20,"LW","Oshawa Generals",59,1,0,1,0.02,5
"Adrian Robertson",1991-05-31,"D","Peterborough Petes",64,0,1,1,0.02,20
"Alex Pietrangelo",1990-01-18,"D","Niagara IceDogs",36,0,1,1,0.03,3
"Andrew Clouthier",1990-05-03,"LW","Barrie Colts",68,0,1,1,0.01,4
"Andrew Eastman",1988-12-16,"D","Barrie Colts",67,0,1,1,0.01,4
"Ben Alavie",1990-01-31,"D","Brampton Battalion",61,0,1,1,0.02,7
"Ben Shutron",1988-06-14,"D","Windsor Spitfires",67,0,1,1,0.01,3
"Brandon Greenside",1989-11-28,"D","London Knights",25,0,1,1,0.04,11
"Cameron Odam",1990-06-26,"D","Sault Ste. Marie Greyhounds",68,0,1,1,0.01,12
"Christopher Breen",1989-06-29,"D","Erie Otters",65,0,1,1,0.02,8
"Dale Mitchell",1989-04-09,"RW","Windsor Spitfires",66,0,1,1,0.02,1
"Daniel Lombardi",1989-03-12,"LW","Sarnia Sting",35,0,1,1,0.03,6
"Daniel Maggio",1991-03-04,"D","Sudbury Wolves",44,0,1,1,0.02,6
"David Corrente",1991-05-03,"D","Mississauga St. Michael's Majors",56,0,1,1,0.02,8
"David Kolomatis",1989-02-25,"D","Owen Sound Attack",63,0,1,1,0.02,2
"Dustin Ekelman",1989-03-29,"LW","Mississauga St. Michael's Majors",59,0,1,1,0.02,14
"Dylan MacEachern",1990-04-03,"LW","Niagara IceDogs",67,0,1,1,0.01,11
"Erik Gudbranson",1992-01-07,"D","Kingston Frontenacs",63,0,1,1,0.02,5
"Garett Hunter",1990-01-18,"LW","London Knights",47,0,1,1,0.02,10
"Gerome Giudice",1989-03-11,"C","Sudbury Wolves",55,0,1,1,0.02,4
"Jacob Lalonde",1988-01-08,"LW","Kitchener Rangers",66,0,1,1,0.02,6
"James DeLory",1988-03-03,"RW","Oshawa Generals",33,0,1,1,0.03,10
"Jamie Devane",1991-02-20,"LW","Plymouth Whalers",64,0,1,1,0.02,6
"Jesse Stoughton",1991-04-21,"C","Sarnia Sting",62,0,1,1,0.02,6
"John Quarrie",1988-07-10,"D","Oshawa Generals",68,0,1,1,0.01,11
"Julien Demers",1989-09-25,"D","Ottawa 67's",61,0,1,1,0.02,2
"Kevin Montgomery",1988-04-04,"D","London Knights",46,0,1,1,0.02,3
"Kyle Clifford",1991-01-13,"LW","Barrie Colts",60,0,1,1,0.02,4
"Kyle Tarini",1990-01-16,"RW","Sudbury Wolves",66,0,1,1,0.02,5
"Marc Cantin",1990-03-27,"D","Belleville Bulls",62,0,1,1,0.02,7
"Marc Zanetti",1991-05-20,"D","Ottawa 67's",66,0,1,1,0.02,6
"Mark Katic",1989-05-09,"D","Sarnia Sting",63,0,1,1,0.02,2
"Martin Paryzek",1989-03-23,"D","Ottawa 67's",62,0,1,1,0.02,4
"Mathew Sisca",1990-10-30,"C","Niagara IceDogs",66,0,1,1,0.02,2
"Matt Clark",1990-10-17,"D","Brampton Battalion",63,0,1,1,0.02,4
"Matt Stanisz",1990-05-19,"D","Barrie Colts",66,0,1,1,0.02,4
"Milan Doczy",1990-01-27,"D","Owen Sound Attack",59,0,1,1,0.02,7
"Mitch Gaulton",1990-04-25,"D","Erie Otters",22,0,1,1,0.05,17
"Nick Crawford",1990-02-23,"D","Saginaw Spirit",65,0,1,1,0.02,2
"Nick Pageau",1988-01-08,"D","Belleville Bulls",61,0,1,1,0.02,5
"Peter Hermenegildo",1991-02-15,"D","Sudbury Wolves",60,0,1,1,0.02,4
"RJ Mahalak",1991-12-23,"LW","Plymouth Whalers",61,0,1,1,0.02,5
"Rob Kwiet",1988-08-02,"D","Windsor Spitfires",66,0,1,1,0.02,1
"Ron Soucie",1991-07-03,"D","Windsor Spitfires",48,0,1,1,0.02,25
"Sam Carrick",1992-02-04,"C","Brampton Battalion",61,0,1,1,0.02,5
"Scott Aarssen",1988-05-10,"D","London Knights",46,0,1,1,0.02,8
"Stephen Blunden",1989-04-05,"LW","Ottawa 67's",63,0,1,1,0.02,4
"Taylor Doherty",1991-03-02,"D","Kingston Frontenacs",68,0,1,1,0.01,5
"Thomas Stajan",1989-01-07,"C","Brampton Battalion",68,0,1,1,0.01,3
"Tony DeHart",1990-03-20,"D","Oshawa Generals",63,0,1,1,0.02,4
"Travis Gibbons",1990-02-28,"D","Ottawa 67's",65,0,1,1,0.02,3
"Tyler Murovich",1989-12-04,"C","Saginaw Spirit",67,0,1,1,0.01,2
"Adam Comrie",1990-07-31,"D","Saginaw Spirit",52,0,0,0,0,0
"Adam Sedlak",1991-09-21,"D","Peterborough Petes",50,0,0,0,0,0
"Adam Wallace",1990-03-23,"D","Windsor Spitfires",56,0,0,0,0,0
"AJ Jenks",1990-06-27,"LW","Plymouth Whalers",61,0,0,0,0,0
"Alex Aleardi",1992-07-30,"C","Kitchener Rangers",65,0,0,0,0,0
"Alex Dzielski",1989-07-17,"D","Kitchener Rangers",61,0,0,0,0,0
"Alex Friesen",1991-01-30,"C","Niagara IceDogs",64,0,0,0,0,0
"Alexander Denezhkin",1991-10-14,"RW","Oshawa Generals",47,0,0,0,0,0
"Alexander Eriksson",1989-03-21,"D","Brampton Battalion",41,0,0,0,0,0
"Alexei Dostoinov",1989-07-17,"LW","Kitchener Rangers",5,0,0,0,0,NA
"Andrei Loktionov",1990-05-30,"C","Windsor Spitfires",51,0,0,0,0,0
"Andrew Merrett",1989-04-03,"RW","Brampton Battalion",65,0,0,0,0,0
"Andrew Shaw",1991-07-20,"C","Niagara IceDogs",56,0,0,0,0,0
"Andrew Wilson",1991-03-30,"D","Kitchener Rangers",23,0,0,0,0,NA
"Andrew Yogan",1991-12-04,"C","Erie Otters",51,0,0,0,0,0
"Andris Dzerins",1988-02-14,"LW","Kingston Frontenacs",65,0,0,0,0,0
"Andy Bathgate",1991-02-26,"C","Belleville Bulls",44,0,0,0,0,0
"Anthony Luciani",1990-05-13,"RW","Erie Otters",59,0,0,0,0,0
"Austin Levi",1992-02-16,"D","Plymouth Whalers",12,0,0,0,0,0
"Barron Smith",1991-04-02,"D","Peterborough Petes",34,0,0,0,0,0
"Barry Sanderson",1990-04-22,"C","Saginaw Spirit",66,0,0,0,0,0
"Ben Chiarot",1991-05-09,"D","Guelph Storm",67,0,0,0,0,0
"Ben Dubois",1991-03-17,"C","Windsor Spitfires",35,0,0,0,0,0
"Ben O'Quinn",1991-05-07,"C","Sarnia Sting",55,0,0,0,0,0
"Ben Skinner",1990-04-25,"RW","Kitchener Rangers",15,0,0,0,0,0
"Bjorn Krupp",1991-03-06,"D","Belleville Bulls",57,0,0,0,0,0
"Blake Parlett",1989-05-13,"D","Mississauga St. Michael's Majors",68,0,0,0,0,0
"Brad Gehl",1991-01-27,"LW","Peterborough Petes",17,0,0,0,0,0
"Brad Walch",1991-01-24,"D","Saginaw Spirit",66,0,0,0,0,0
"Branden Eden",1992-06-04,"C","Brampton Battalion",5,0,0,0,0,0
"Branden Morris",1992-03-31,"D","Kitchener Rangers",3,0,0,0,0,NA
"Brandon Archibald",1992-03-31,"D","Sault Ste. Marie Greyhounds",61,0,0,0,0,0
"Brandon Mashinter",1988-09-20,"LW","Belleville Bulls",52,0,0,0,0,0
"Brandon Stewart",1992-07-02,"RW","Belleville Bulls",1,0,0,0,0,NA
"Brendan Barletta",1991-02-05,"D","Oshawa Generals",19,0,0,0,0,NA
"Brendan Childerley",1992-06-22,"RW","Sault Ste. Marie Greyhounds",51,0,0,0,0,0
"Brent Sullivan",1990-01-08,"D","Sarnia Sting",26,0,0,0,0,0
"Brett Appio",1991-04-26,"LW","Sarnia Sting",54,0,0,0,0,0
"Brett Bellemore",1988-06-25,"D","Plymouth Whalers",29,0,0,0,0,0
"Brett Cook",1991-03-21,"D","Erie Otters",68,0,0,0,0,0
"Brett Flemming",1991-02-26,"D","Mississauga St. Michael's Majors",64,0,0,0,0,0
"Brett Mackie",1991-05-25,"LW","Belleville Bulls",57,0,0,0,0,0
"Brett Thompson",1991-01-31,"C","Sault Ste. Marie Greyhounds",65,0,0,0,0,0
"Brett Valliquette",1989-02-22,"LW","Oshawa Generals",45,0,0,0,0,0
"Brian Birkhoff",1991-05-22,"D","Ottawa 67's",48,0,0,0,0,0
"Brian Lashoff",1990-07-16,"D","Kingston Frontenacs",60,0,0,0,0,0
"Brian Shaw",1990-01-30,"LW","Erie Otters",67,0,0,0,0,0
"Brock Beukeboom",1992-04-01,"D","Sault Ste. Marie Greyhounds",55,0,0,0,0,0
"Brock Reynolds",1991-07-15,"LW","London Knights",5,0,0,0,0,NA
"Bryan Cameron",1989-02-25,"RW","Belleville Bulls",64,0,0,0,0,0
"Calvin de Haan",1991-05-09,"D","Oshawa Generals",68,0,0,0,0,0
"Cameron Bernier",1991-04-28,"D","Brampton Battalion",4,0,0,0,0,NA
"Cameron Wind",1992-01-25,"D","Brampton Battalion",28,0,0,0,0,0
"Carson Dubchak",1991-03-01,"C","Sault Ste. Marie Greyhounds",45,0,0,0,0,0
"Chad Lowry",1991-01-24,"D","Peterborough Petes",56,0,0,0,0,0
"Charles Sarault",1992-02-20,"C","Kingston Frontenacs",68,0,0,0,0,0
"Chase Clark",1990-05-03,"LW","London Knights",6,0,0,0,0,NA
"Chris Beauchamp",1991-01-02,"RW","Sarnia Sting",58,0,0,0,0,0
"Chris Buonomo",1992-04-23,"D","Peterborough Petes",19,0,0,0,0,0
"Chris DeSousa",1990-10-19,"LW","Niagara IceDogs",67,0,0,0,0,0
"Chris MacKay",1989-06-23,"RW","London Knights",6,0,0,0,0,NA
"Chris MacKinnon",1989-07-07,"LW","Kitchener Rangers",67,0,0,0,0,0
"Chris Van Laren",1990-06-04,"D","Sudbury Wolves",56,0,0,0,0,0
"Christian Steingraber",1989-08-07,"D","Plymouth Whalers",46,0,0,0,0,0
"Christian Stevens",1991-09-05,"D","Kitchener Rangers",54,0,0,0,0,0
"Christian Thomas",1992-05-26,"RW","Oshawa Generals",59,0,0,0,0,0
"Cody Alcock",1992-04-23,"C","Belleville Bulls",53,0,0,0,0,0
"Cody McNaughton",1992-10-16,"RW","Guelph Storm",62,0,0,0,0,0
"Cody Sol",1991-02-11,"D","Saginaw Spirit",66,0,0,0,0,0
"Colin Behenna",1991-06-06,"C","Barrie Colts",57,0,0,0,0,0
"Colin Martin",1991-06-12,"LW","London Knights",10,0,0,0,0,0
"Colt Kennedy",1991-01-28,"RW","Kingston Frontenacs",66,0,0,0,0,0
"Conor O'Donnell",1989-11-17,"LW","Windsor Spitfires",45,0,0,0,0,0
"Conor Stokes",1991-06-08,"LW","Oshawa Generals",47,0,0,0,0,0
"Corey Bureau",1991-04-23,"RW","Mississauga St. Michael's Majors",66,0,0,0,0,0
"Corey O'Brien",1990-03-06,"RW","Peterborough Petes",1,0,0,0,0,NA
"Corey Syvret",1989-02-19,"D","Guelph Storm",60,0,0,0,0,0
"Cory McGillis",1988-07-09,"LW","Sudbury Wolves",16,0,0,0,0,0
"Craig Moore",1991-02-14,"LW","Brampton Battalion",52,0,0,0,0,0
"Dalton Prout",1990-03-13,"D","Barrie Colts",65,0,0,0,0,0
"Dalton Smith",1992-06-30,"LW","Ottawa 67's",17,0,0,0,0,0
"Dan Kelly",1989-05-17,"D","Kitchener Rangers",44,0,0,0,0,0
"Daniel Broussard",1991-01-09,"D","Sarnia Sting",65,0,0,0,0,0
"Daniel Erlich",1991-03-13,"RW","London Knights",67,0,0,0,0,0
"Daniel Pachis",1991-06-05,"C","Saginaw Spirit",22,0,0,0,0,0
"David Mazurek",1992-02-23,"C","Barrie Colts",3,0,0,0,0,0
"David McMullen",1991-01-01,"D","Niagara IceDogs",54,0,0,0,0,0
"David Mead",1992-08-24,"D","Sault Ste. Marie Greyhounds",40,0,0,0,0,0
"David Quesnele",1992-06-12,"LW","Peterborough Petes",65,0,0,0,0,0
"David Searle",1992-06-25,"D","Guelph Storm",3,0,0,0,0,NA
"David Shields",1991-01-27,"D","Erie Otters",61,0,0,0,0,0
"Dean Howard",1990-06-20,"RW","Sudbury Wolves",63,0,0,0,0,0
"Denis Hollenstein",1989-10-15,"LW","Guelph Storm",56,0,0,0,0,0
"Denver Manderson",1989-04-22,"C","Kitchener Rangers",1,0,0,0,0,NA
"Derek Gregorack",1989-02-12,"LW","Brampton Battalion",48,0,0,0,0,0
"Derek Hartwick",1992-04-12,"D","Ottawa 67's",64,0,0,0,0,0
"Derek Holden",1991-01-21,"D","Peterborough Petes",58,0,0,0,0,0
"Devante Smith-Pelly",1992-06-14,"LW","Mississauga St. Michael's Majors",57,0,0,0,0,0
"Dominic DeSando",1990-10-15,"C","London Knights",14,0,0,0,0,0
"Dylan Anderson",1991-02-25,"C","Ottawa 67's",51,0,0,0,0,0
"Dylan Goddard",1992-04-03,"LW","Belleville Bulls",12,0,0,0,0,0
"Dylan King",1990-07-05,"D","Sault Ste. Marie Greyhounds",67,0,0,0,0,0
"Edgar Rybakov",1991-01-05,"C","Erie Otters",23,0,0,0,0,0
"Evgeny Molotilov",1991-06-07,"D","Guelph Storm",55,0,0,0,0,0
"Frank Grzeszczak",1989-08-31,"D","Erie Otters",10,0,0,0,0,0
"Frank Perna",1990-04-08,"D","Oshawa Generals",21,0,0,0,0,0
"Frankie Santini",1988-07-29,"D","Sudbury Wolves",56,0,0,0,0,0
"Freddie Hamilton",1992-01-01,"C","Niagara IceDogs",65,0,0,0,0,0
"Grant McGee",1989-06-06,"RW","Owen Sound Attack",61,0,0,0,0,0
"Greg McKegg",1992-06-17,"C","Erie Otters",64,0,0,0,0,0
"Gregg Sutch",1992-02-09,"RW","Sarnia Sting",60,0,0,0,0,0
"Ian Watters",1991-12-27,"LW","Brampton Battalion",2,0,0,0,0,NA
"J.K. Gill",1990-02-09,"LW","Sudbury Wolves",58,0,0,0,0,0
"J.P. Labardo",1992-02-24,"C","Guelph Storm",43,0,0,0,0,0
"Jack Walchessen",1990-04-11,"RW","Peterborough Petes",56,0,0,0,0,0
"Jacob Muzzin",1989-02-21,"D","Sault Ste. Marie Greyhounds",62,0,0,0,0,0
"Jake Cardwell",1992-05-24,"D","Sudbury Wolves",61,0,0,0,0,0
"Jake Carrick",1990-09-11,"RW","Sault Ste. Marie Greyhounds",53,0,0,0,0,0
"Jake Laplante",1989-03-24,"D","Peterborough Petes",39,0,0,0,0,0
"Jakub Svoboda",1989-12-27,"RW","Saginaw Spirit",58,0,0,0,0,0
"James Marsden",1990-05-11,"RW","Kingston Frontenacs",55,0,0,0,0,0
"James Woodcroft",1990-06-16,"LW","Windsor Spitfires",17,0,0,0,0,0
"Jamie Arniel",1989-11-16,"C","Sarnia Sting",63,0,0,0,0,0
"Jamie Doornbosch",1990-02-01,"D","Peterborough Petes",64,0,0,0,0,0
"Jamie Haines",1991-06-09,"LW","Sault Ste. Marie Greyhounds",48,0,0,0,0,0
"Jamie Howard",1989-03-27,"LW","Niagara IceDogs",4,0,0,0,0,0
"Jan Latal",1990-03-21,"D","Plymouth Whalers",28,0,0,0,0,0
"Jared Knight",1992-01-16,"C","London Knights",67,0,0,0,0,0
"Jared Staal",1990-08-21,"RW","Sudbury Wolves",67,0,0,0,0,0
"Jaroslav Kruzik",1990-03-26,"D","Kingston Frontenacs",65,0,0,0,0,0
"Jason McDonough",1989-06-17,"LW","Saginaw Spirit",5,0,0,0,0,0
"Jay Gilbert",1991-08-15,"D","Niagara IceDogs",38,0,0,0,0,0
"Jeff Braithwaite",1992-03-02,"D","Peterborough Petes",52,0,0,0,0,0
"Jeff Skinner",1992-05-16,"C","Kitchener Rangers",63,0,0,0,0,0
"Jeff Verreault",1990-07-18,"C","Sudbury Wolves",3,0,0,0,0,NA
"Jesse Brown",1990-06-19,"RW","Kingston Frontenacs",55,0,0,0,0,0
"Jesse Hebscher",1990-02-03,"D","Kingston Frontenacs",5,0,0,0,0,NA
"Jesse Messier",1988-03-05,"RW","Mississauga St. Michael's Majors",51,0,0,0,0,0
"Joe Gaynor",1989-01-05,"LW","Plymouth Whalers",68,0,0,0,0,0
"Joe Rogalski",1991-11-29,"D","Sarnia Sting",68,0,0,0,0,0
"Joe Sarracini",1991-06-28,"D","Niagara IceDogs",9,0,0,0,0,0
"Joe Vanni",1990-01-22,"RW","Owen Sound Attack",40,0,0,0,0,0
"Joey West",1991-02-16,"C","Peterborough Petes",59,0,0,0,0,0
"John Kavanagh",1991-01-21,"C","Saginaw Spirit",32,0,0,0,0,0
"John McFarland",1992-04-02,"C","Sudbury Wolves",58,0,0,0,0,0
"John Morea",1989-03-12,"RW","Mississauga St. Michael's Majors",5,0,0,0,0,NA
"John Padulo",1992-05-06,"C","Oshawa Generals",59,0,0,0,0,0
"Johnson Andrews",1991-02-15,"LW","Niagara IceDogs",22,0,0,0,0,0
"Jon Carnevale",1991-06-21,"RW","Ottawa 67's",65,0,0,0,0,0
"Jonathan Jasper",1991-10-07,"D","Kitchener Rangers",36,0,0,0,0,0
"Jordan Carroll",1991-05-12,"LW","Sault Ste. Marie Greyhounds",59,0,0,0,0,0
"Jordan Hill",1989-03-08,"D","Sarnia Sting",67,0,0,0,0,0
"Jordan Mayer",1991-08-24,"C","Mississauga St. Michael's Majors",68,0,0,0,0,0
"Jordan Ramsay",1991-06-07,"C","Sudbury Wolves",26,0,0,0,0,0
"Jordan Skellett",1989-11-22,"LW","Saginaw Spirit",55,0,0,0,0,0
"Jordan Szwarz",1991-05-14,"RW","Saginaw Spirit",67,0,0,0,0,0
"Jordon O'Neill",1990-01-11,"D","Plymouth Whalers",33,0,0,0,0,0
