"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Brady Martin","NO",44,2007-03-16,2007,"6.00",184,"C","Soo Greyhounds",57,33,39,72,1.26,25,8,5,13,3,4,7,2,4,68,1
"Luca Pinelli","NO",20,2005-04-05,2005,"5.09",169,"LW","Ottawa 67's",52,37,34,71,1.37,1,15,12,27,1,0,1,4,1,63,1
"Sam O'Reilly","NO",23,2006-03-30,2006,"6.01",190,"C","London Knights",62,28,43,71,1.15,56,7,12,19,2,5,7,5,0,40,1
"Charlie Paquette","NO",23,2005-12-06,2005,"6.02",207,"RW","Guelph Storm",68,37,33,70,1.03,-19,11,10,21,1,0,1,1,4,29,1
"Nathan Villeneuve","NO",89,2006-04-13,2006,"6.00",195,"C","Sudbury Wolves",57,34,36,70,1.23,-5,12,7,19,5,1,6,5,1,120,1
"Andrei Loshko","NO",27,2004-10-07,2004,"6.02",184,"C","Niagara IceDogs",67,34,36,70,1.04,-18,16,10,26,1,2,3,4,3,21,1
"Landen Hookey","NO",10,2004-01-29,2004,"6.05",222,"RW","Owen Sound Attack",68,34,36,70,1.03,5,10,14,24,3,0,3,7,3,77,1
"Cole Brown","NO",92,2005-04-27,2005,"6.03",189,"RW","Brantford Bulldogs",67,33,37,70,1.04,0,11,16,27,0,0,0,3,0,55,1
"Calum Ritchie","NO",21,2005-01-21,2005,"6.03",190,"C","Oshawa Generals",47,15,55,70,1.49,28,4,17,21,0,2,2,6,0,50,1
"Adrian Misaljevic","NO",10,2004-07-10,2004,"5.11",175,"LW","Kitchener Rangers",67,31,38,69,1.03,18,9,16,25,0,0,0,7,3,14,1
"Easton Cowan","NO",7,2005-05-20,2005,"6.00",185,"RW","London Knights",46,29,40,69,1.5,24,8,17,25,3,4,7,7,3,41,1
"Ryan Abraham","NO",12,2004-04-05,2004,"5.08",168,"C","Windsor Spitfires",66,29,37,66,1,12,10,9,19,1,0,1,2,1,53,1
"Ethan Procyszyn","NO",21,2006-07-11,2006,"6.03",192,"C","North Bay Battalion",68,34,30,64,0.94,-21,17,8,25,1,1,2,4,1,74,1
"Jack Nesbitt","NO",71,2007-01-12,2007,"6.04",189,"C","Windsor Spitfires",65,25,39,64,0.98,12,6,13,19,2,1,3,4,2,74,1
"Colby Barlow","NO",39,2005-02-14,2005,"6.01",190,"LW","Oshawa Generals",62,32,29,61,0.98,6,14,8,22,1,0,1,1,1,45,1
"Trent Swick","NO",57,2004-04-25,2004,"6.06",208,"LW","Kitchener Rangers",60,27,34,61,1.02,11,6,6,12,1,1,2,3,2,48,1
"Anthony Cristoforo","NO",44,2006-02-23,2006,"5.11",195,"D","Windsor Spitfires",65,12,49,61,0.94,53,7,19,26,0,2,2,3,1,45,1
"Emil Pieniniemi","NO",7,2005-03-02,2005,"6.03",177,"D","Kingston Frontenacs",60,10,50,60,1,6,5,26,31,0,1,1,2,0,18,1
"Quentin Musty","NO",27,2005-07-06,2005,"6.02",200,"LW","Sudbury Wolves",33,30,29,59,1.79,1,7,9,16,0,1,1,1,1,14,1
"Kashawn Aitcheson","NO",77,2006-09-21,2006,"6.02",203,"D","Barrie Colts",64,26,33,59,0.92,6,9,12,21,0,0,0,6,0,88,1
"Riley Patterson","NO",21,2006-03-22,2006,"6.00 ",194,"C","Barrie Colts",64,25,34,59,0.92,9,4,11,15,4,1,5,3,1,19,1
"Martin Misiak","NO",90,2004-09-30,2004,"6.02",200,"C","Erie Otters",60,23,36,59,0.98,-14,9,9,18,0,2,2,5,0,14,1
"Alex Pharand","NO",21,2005-01-05,2005,"6.03",198,"RW","Sudbury Wolves",65,17,42,59,0.91,-11,8,11,19,0,1,1,1,2,44,1
"Dalyn Wakely","NO",81,2004-03-05,2004,"6.01",198,"C","Barrie Colts",55,23,35,58,1.05,20,6,12,18,3,1,4,5,1,54,1
"Ethan Miedema","NO",15,2005-03-22,2005,"6.04",212,"LW","Kingston Frontenacs",66,23,34,57,0.86,13,4,2,6,0,0,0,7,0,71,1
"William Nicholl","NO",73,2006-05-24,2006,"6.00",184,"C","London Knights",66,21,36,57,0.86,38,3,2,5,1,1,2,1,0,33,1
"Finn Harding","NO",7,2005-03-02,2005,"6.01",206,"D","Brampton Steelheads",67,7,50,57,0.85,46,2,13,15,0,2,2,1,0,72,1
"Jett Luchanko","NO",7,2006-08-21,2006,"5.11",191,"C","Guelph Storm",46,21,35,56,1.22,-3,3,9,12,1,1,2,4,0,46,1
"Dylan Edwards","NO",11,2005-07-20,2005,"5.08",171,"RW","Erie Otters",66,20,36,56,0.85,-6,8,9,17,0,1,1,3,1,29,1
"Sam McCue","NO",12,2005-10-03,2005,"6.02",200,"LW","Flint Firebirds",55,36,19,55,1,4,11,4,15,1,0,1,1,0,67,1
"Ethan Czata","NO",12,2007-05-29,2007,"6.02",186,"C","Niagara IceDogs",68,21,34,55,0.81,-9,4,12,16,0,1,1,3,1,72,1
"Igor Chernyshov","NO",25,2005-11-30,2005,"6.03",225,"RW","Saginaw Spirit",23,19,36,55,2.39,10,3,16,19,0,0,0,1,1,6,1
"Tomáš Hamara","NO",9,2004-03-09,2004,"6.00",192,"D","Brantford Bulldogs",58,8,47,55,0.95,19,4,26,30,0,1,1,2,0,37,1
"Justin Cloutier","NO",24,2005-06-20,2005,"5.09",186,"RW","Soo Greyhounds",68,28,26,54,0.79,3,6,7,13,2,2,4,2,3,69,1
"Angus MacDonell","NO",17,2005-05-11,2005,"5.10",185,"C","Brampton Steelheads",46,27,27,54,1.17,7,11,9,20,1,0,1,3,2,76,1
"Jack Pridham","NO",24,2005-10-08,2005,"6.02",185,"RW","Kitchener Rangers",48,27,27,54,1.13,22,10,8,18,1,0,1,6,1,38,1
"Max Namestnikov","NO",26,2004-02-06,2004,"5.08",184,"LW","Guelph Storm",65,24,30,54,0.83,-35,7,7,14,0,0,0,4,0,54,1
"Kocha Delic","NO",13,2004-03-11,2004,"5.11",198,"C","Sudbury Wolves",46,22,32,54,1.17,-3,5,16,21,1,0,1,3,1,56,1
"Cameron Reid","NO",18,2007-04-08,2007,"6.00",175,"LD","Kitchener Rangers",67,14,40,54,0.81,39,3,22,25,0,1,1,3,0,44,1
"Jacob Julien","NO",13,2004-09-12,2004,"6.04",190,"C","London Knights",65,11,43,54,0.83,16,4,10,14,1,4,5,4,0,54,1
"Landon Sim","NO",90,2004-07-17,2004,"5.11",185,"LW","London Knights",54,30,23,53,0.98,29,6,4,10,0,0,0,4,1,105,1
"Luke Torrance","NO",17,2004-03-30,2004,"6.01",201,"LW","Oshawa Generals",64,24,29,53,0.83,17,8,11,19,0,0,0,4,0,29,1
"Owen Van Steensel","NO",19,2004-08-04,2004,"5.10",185,"LW","Barrie Colts",67,23,30,53,0.79,-8,5,8,13,0,0,0,5,0,40,1
"Kaden Pitre","NO",17,2006-02-08,2006,"6.00",185,"C","Flint Firebirds",57,22,31,53,0.93,1,1,4,5,0,1,1,4,1,57,1
"Noel Nordh","NO",43,2005-01-25,2005,"6.02",198,"LW","Soo Greyhounds",47,21,32,53,1.13,-1,7,12,19,2,0,2,2,0,6,1
"Cooper Foster","NO",29,2005-06-04,2005,"6.00",190,"C","Ottawa 67's",55,19,34,53,0.96,-4,5,14,19,2,0,2,3,3,62,1
"Tanner Lam","NO",37,2007-07-14,2007,"5.10",160,"RW","Kitchener Rangers",67,13,40,53,0.79,18,2,7,9,0,0,0,1,0,24,1
"Pierce Mbuyi","YES",21,2008-04-17,2008,"5.11",168,"LW","Owen Sound Attack",63,29,23,52,0.83,8,11,6,17,0,1,1,1,1,46,1
"Joey Willis","NO",14,2005-03-14,2005,"5.11",185,"LW","Kingston Frontenacs",46,27,25,52,1.13,9,6,9,15,0,0,0,5,1,43,1
"Beau Jelsma","NO",53,2004-04-28,2004,"5.10",180,"C","Barrie Colts",57,20,32,52,0.91,6,8,6,14,1,3,4,1,2,38,1
"Jacob LeBlanc","NO",18,2004-06-03,2004,"6.01",186,"D","North Bay Battalion",68,10,42,52,0.76,-39,3,22,25,0,0,0,0,0,32,1
"Luca Romano","NO",86,2007-06-25,2007,"5.11",170,"C","Kitchener Rangers",67,25,26,51,0.76,5,8,11,19,0,0,0,3,1,22,1
"Cole Beaudoin","NO",29,2006-04-24,2006,"6.02",211,"C","Barrie Colts",52,22,29,51,0.98,-4,7,10,17,0,2,2,5,1,4,1
"Owen Griffin","NO",96,2007-04-08,2007,"5.10",175,"C","Oshawa Generals",62,22,29,51,0.82,3,4,10,14,2,0,2,4,1,33,1
"Travis Hayes","NO",13,2007-09-03,2007,"5.11",172,"RW","Soo Greyhounds",65,21,30,51,0.78,8,2,4,6,2,0,2,1,0,61,1
"Tyler Hopkins","NO",91,2007-01-23,2007,"6.01",197,"C","Kingston Frontenacs",67,20,31,51,0.76,-1,4,9,13,1,0,1,5,0,18,1
"Blake Montgomery","NO",47,2005-05-04,2005,"6.04",195,"LW","London Knights",51,23,27,50,0.98,29,1,5,6,0,0,0,4,0,12,1
"Carson Harmer","YES",13,2007-01-13,2007,"5.10",195,"C","Saginaw Spirit",68,23,27,50,0.74,17,7,4,11,0,0,0,2,1,39,1
"Christopher Thibodeau","NO",9,2005-10-13,2005,"5.10",170,"RW","Flint Firebirds",57,22,28,50,0.88,6,3,10,13,2,2,4,3,3,19,1
"Quinton Burns","NO",41,2005-04-14,2005,"6.02",199,"D","Kingston Frontenacs",66,8,41,49,0.74,45,2,7,9,0,2,2,0,0,100,1
"Emil Hemming","NO",28,2006-06-27,2006,"6.01",205,"RW","Barrie Colts",60,18,30,48,0.8,5,9,10,19,1,0,1,3,0,20,1
"Lev Katzin","YES",33,2007-05-13,2007,"5.8",176,"C","Guelph Storm",44,16,32,48,1.09,-7,5,14,19,0,0,0,0,3,26,1
"Zach Filak","NO",11,2004-01-21,2004,"6.01",185,"C","Sarnia Sting",68,14,34,48,0.71,-11,4,7,11,0,0,0,0,1,71,1
"Shamar Moses","NO",24,2007-05-06,2007,"6.02",211,"LW","North Bay Battalion",66,12,36,48,0.73,-19,3,25,28,0,0,0,2,1,39,1
"Jacob Cloutier","YES",42,2007-03-22,2007,"5.11",180,"RW","Saginaw Spirit",67,23,24,47,0.7,15,5,1,6,0,0,0,1,1,41,1
"Gage Heyes","NO",9,2004-04-21,2004,"6.00",172,"RW","Kingston Frontenacs",68,22,25,47,0.69,12,2,2,4,1,3,4,2,2,67,1
"Nathan Aspinall","NO",76,2006-03-30,2006,"6.07",207,"LW","Flint Firebirds",62,17,30,47,0.76,-12,4,9,13,0,0,0,3,1,39,1
"Jack Brauti","NO",6,2006-05-24,2006,"6.00",165,"D","Niagara IceDogs",64,8,38,46,0.72,-11,1,16,17,0,0,0,2,0,47,1
"Matthew Mania","NO",19,2005-01-11,2005,"6.01",190,"D","Flint Firebirds",66,7,39,46,0.7,10,2,12,14,0,2,2,0,0,49,1
"Will Gerrior","NO",23,2004-03-02,2004,"5.10",179,"LW","Ottawa 67's",63,30,15,45,0.71,0,13,5,18,1,0,1,3,0,27,1
"Beckham Edwards","YES",81,2008-01-06,2008,"6.02",184,"C","Sarnia Sting",62,25,20,45,0.73,-9,7,5,12,0,0,0,1,0,6,1
"Cole Davis","NO",78,2006-06-22,2006,"5.11",188,"LW","Windsor Spitfires",57,21,24,45,0.79,13,2,4,6,1,2,3,3,2,46,1
"Filip Ekberg","YES",34,2007-04-14,2007,"5.10",180,"LW","Ottawa 67's",53,16,29,45,0.85,5,5,11,16,0,0,0,1,0,8,1
"Alex Kostov","NO",47,2006-06-03,2006,"6.04",208,"RW","Flint Firebirds",68,16,29,45,0.66,1,2,3,5,3,0,3,2,2,92,1
"Jimmy Lombardi","NO",10,2007-02-16,2007,"6.01",193,"C","Flint Firebirds",63,13,32,45,0.71,-4,2,9,11,1,3,4,0,1,42,1
"Cam Allen","NO",17,2005-01-07,2005,"6.00",197,"D","London Knights",49,11,34,45,0.92,15,3,6,9,0,0,0,1,0,68,1
"Mitch Young","NO",5,2005-04-29,2005,"6.02",190,"D","Sarnia Sting",60,8,37,45,0.75,-5,2,10,12,0,0,0,1,0,76,1
"Easton Wainwright","NO",12,2005-01-19,2005,"5.10",190,"C","Sarnia Sting",65,16,28,44,0.68,-6,4,5,9,1,0,1,4,0,48,1
"Chase Coughlan","NO",9,2005-06-17,2005,"5.11",201,"RW","Sudbury Wolves",65,24,19,43,0.66,-2,6,6,12,1,0,1,3,1,113,1
"Dima Zhilkin","YES",71,2008-10-21,2008,"5.11",195,"RW","Saginaw Spirit",54,16,27,43,0.8,15,2,5,7,1,0,1,1,0,55,1
"Marek Vanacker","NO",78,2006-04-12,2006,"6.01",188,"LW","Brantford Bulldogs",45,24,18,42,0.93,10,6,4,10,1,0,1,1,1,36,1
"Henry Brzustewicz","NO",2,2007-02-09,2007,"6.02",205,"D","London Knights",67,10,32,42,0.63,24,2,12,14,1,0,1,2,0,77,1
"Matthew Mayich","NO",22,2004-12-21,2004,"6.02",197,"D","Ottawa 67's",66,7,35,42,0.64,-17,1,8,9,0,0,0,0,0,81,1
"Kasper Halttunen","NO",12,2005-06-07,2005,"6.03",207,"RW","London Knights",38,21,20,41,1.08,13,10,5,15,0,0,0,4,0,38,1
"Evan Van Gorp","NO",14,2006-05-18,2006,"5.11",180,"LW","London Knights",64,19,22,41,0.64,13,2,3,5,0,0,0,4,4,12,1
"Ryan Brown","NO",23,2007-10-27,2007,"6.00",192,"LW","Sarnia Sting",68,16,25,41,0.6,-8,1,4,5,0,0,0,2,2,42,1
"James Petrovski","NO",28,2005-08-12,2005,"6.03",190,"D","Owen Sound Attack",68,4,37,41,0.6,-6,1,20,21,0,0,0,1,1,100,1
"Oliver Bonk","NO",59,2005-01-09,2005,"6.02",210,"D","London Knights",52,11,29,40,0.77,37,4,12,16,0,2,2,1,0,36,1
"Chase Reid","YES",25,2007-12-30,2007,"6.02",187,"D","Soo Greyhounds",39,7,33,40,1.03,4,2,11,13,0,1,1,1,0,32,1
"Carey Terrance","NO",10,2005-05-10,2005,"6.01",186,"C","Erie Otters",45,20,19,39,0.87,0,2,6,8,3,2,5,1,2,14,1
"Jack Van Volsen","NO",14,2006-01-12,2006,"6.02",190,"C","Brampton Steelheads",67,17,22,39,0.58,0,5,6,11,0,1,1,1,1,20,1
"Braidy Wassilyn","YES",66,2008-05-28,2008,"6.00",194,"C","Niagara IceDogs",62,8,31,39,0.63,-21,4,9,13,0,0,0,0,0,16,1
"Brad Gardiner","NO",25,2005-03-06,2005,"6.01",191,"C","Barrie Colts",66,18,20,38,0.58,11,3,2,5,0,0,0,4,0,25,1
"Jacob Therrien","NO",6,2006-02-08,2006,"5.08",165,"RW","North Bay Battalion",55,17,21,38,0.69,-39,11,13,24,0,0,0,1,0,90,1
"Ethan Belchetz","YES",61,2008-03-30,2008,"6.05",227,"LW","Windsor Spitfires",56,17,21,38,0.68,-3,4,6,10,2,0,2,2,0,48,1
"Gabriel Frasca","NO",86,2006-02-18,2006,"6.01",190,"C","Erie Otters",65,15,23,38,0.58,-21,3,6,9,0,0,0,0,1,36,1
"Alessandro Di Iorio","YES",17,2008-03-17,2008,"6.01",188,"C","Sarnia Sting",58,11,27,38,0.66,-24,3,13,16,0,0,0,1,1,14,1
"Nick DeAngelis","NO",95,2004-05-22,2004,"6.02",188,"D","Sudbury Wolves",66,6,32,38,0.58,10,3,20,23,0,3,3,0,1,44,1
"Carson Woodall","NO",24,2006-05-25,2006,"5.11",179,"D","Windsor Spitfires",66,3,35,38,0.58,3,0,16,16,0,1,1,0,0,25,1
"Jonathan Melee","NO",23,2004-01-15,2004,"6.00",184,"LW","Peterborough Petes",60,21,16,37,0.62,-33,5,7,12,5,0,5,0,2,51,1
"Luke Ellinas","NO",19,2006-03-12,2006,"6.01",186,"C","Kitchener Rangers",50,20,17,37,0.74,16,6,2,8,2,0,2,6,1,51,1
"AJ Spellacy","NO",8,2006-02-24,2006,"6.03",204,"C","Windsor Spitfires",62,18,19,37,0.6,3,4,2,6,2,2,4,2,2,76,1
"Lukas Fischer","NO",13,2006-09-09,2006,"6.03",184,"D","Sarnia Sting",51,15,22,37,0.73,-19,5,6,11,0,0,0,3,0,81,1
"Tristan Delisle","NO",40,2007-05-15,2007,"5.11",184,"C","Owen Sound Attack",63,11,26,37,0.59,9,1,5,6,0,1,1,3,0,51,1
"Tristan Bertucci","NO",12,2005-07-12,2005,"6.02",187,"D","Barrie Colts",52,7,30,37,0.71,28,2,11,13,0,3,3,1,1,47,1
"Anthony Romani","NO",15,2005-07-12,2005,"6.01",190,"RW","Barrie Colts",35,21,15,36,1.03,3,4,4,8,0,0,0,2,3,6,1
"Adam Zidlicky","NO",91,2005-01-28,2005,"6.00",170,"LW","Brampton Steelheads",53,20,16,36,0.68,12,0,2,2,3,0,3,2,2,58,1
"Tyson Doucette","NO",25,2004-01-30,2004,"6.00",181,"LW","Sarnia Sting",65,20,16,36,0.55,-29,6,8,14,1,0,1,1,0,23,1
"Alexis Daviault","NO",72,2005-06-17,2005,"6.00",184,"D","Erie Otters",64,5,31,36,0.56,-27,1,13,14,0,0,0,0,0,76,1
"Gabriel Chiarot","NO",20,2006-09-17,2006,"5.11",191,"RW","Brampton Steelheads",66,21,14,35,0.53,21,1,1,2,0,0,0,1,1,60,1
"Nic Sima","NO",92,2005-03-31,2005,"6.03",205,"RW","Saginaw Spirit",62,18,17,35,0.56,-9,3,6,9,0,0,0,3,1,97,1
"Connor Clattenburg","NO",23,2005-05-02,2005,"6.02",205,"LW","Flint Firebirds",46,16,19,35,0.76,2,4,3,7,0,0,0,4,1,108,1
"Vilmer Alriksson","NO",25,2005-02-18,2005,"6.06",234,"LW","Brampton Steelheads",43,15,20,35,0.81,-5,5,7,12,0,0,0,1,0,26,1
"Lucas Karmiris","NO",27,2006-09-27,2006,"6.00",187,"C","Brampton Steelheads",40,13,22,35,0.88,18,2,2,4,1,0,1,2,0,28,1
"Matthew Buckley","NO",11,2005-03-21,2005,"5.11",183,"RW","Oshawa Generals",67,13,22,35,0.52,4,5,2,7,0,1,1,0,0,33,1
"Luca D'Amato","NO",4,2004-08-18,2004,"5.09",160,"D","Oshawa Generals",67,8,27,35,0.52,5,0,9,9,0,0,0,0,1,31,1
"Bode Stewart","NO",71,2006-02-09,2006,"6.01",190,"LW","Barrie Colts",65,6,29,35,0.54,9,1,4,5,0,0,0,0,0,26,1
"Matthew Soto","NO",92,2005-08-31,2005,"6.00",185,"RW","Kingston Frontenacs",58,18,16,34,0.59,4,3,4,7,0,0,0,1,2,4,1
"Lauri Sinivuori","NO",42,2006-04-28,2006,"6.01",180,"C","Oshawa Generals",67,16,18,34,0.51,9,2,3,5,2,0,2,4,1,42,1
"Mike Levin","NO",16,2005-10-16,2005,"5.08",158,"LW","Niagara IceDogs",62,13,21,34,0.55,-14,1,5,6,1,0,1,1,1,48,1
"Jack Dever","NO",18,2005-09-05,2005,"5.10",183,"C","Ottawa 67's",57,9,25,34,0.6,-6,2,6,8,1,1,2,0,0,12,1
"James Guo","NO",73,2005-04-02,2005,"6.01",190,"D","Saginaw Spirit",62,8,26,34,0.55,29,0,3,3,0,0,0,1,0,38,1
"Carter Lowe","NO",85,2006-03-01,2006,"6.03",220,"LW","Barrie Colts",68,16,17,33,0.49,-3,1,5,6,0,1,1,1,1,10,1
"Aiden Young","NO",26,2007-04-18,2007,"5.11",181,"C","Peterborough Petes",65,13,20,33,0.51,-11,4,8,12,1,0,1,1,0,37,1
"Christian Humphreys","NO",48,2006-02-04,2006,"5.11",170,"C","Kitchener Rangers",28,11,22,33,1.18,8,3,7,10,0,0,0,3,0,8,1
"Jakub Fibigr","NO",5,2006-07-22,2006,"6.01",195,"D","Brampton Steelheads",58,3,30,33,0.57,7,1,11,12,0,0,0,0,0,18,1
"Lirim Amidovski","NO",29,2006-12-22,2006,"6.01",175,"RW","North Bay Battalion",67,19,13,32,0.48,-10,1,1,2,2,0,2,7,2,38,1
"Alex Assadourian","NO",8,2005-07-24,2005,"5.10",181,"C","Niagara IceDogs",38,14,18,32,0.84,6,2,5,7,1,2,3,2,1,37,1
"Evan Konyen","NO",91,2004-02-22,2004,"6.00",180,"RW","Flint Firebirds",52,14,18,32,0.62,-10,2,3,5,0,0,0,1,0,41,1
"Mason Zebeski","NO",19,2005-10-04,2005,"6.02",197,"LW","Brampton Steelheads",58,14,18,32,0.55,11,1,1,2,0,0,0,2,0,74,1
"Declan Waddick","NO",27,2005-01-24,2005,"5.09",172,"LW","Owen Sound Attack",61,14,18,32,0.52,-9,2,7,9,1,0,1,2,0,40,1
"Zach Wigle","NO",26,2004-01-12,2004,"6.00",193,"C","North Bay Battalion",68,12,20,32,0.47,-4,0,2,2,2,1,3,3,3,12,1
"Jake Karabela","NO",10,2004-03-07,2004,"5.11",188,"C","Guelph Storm",48,11,21,32,0.67,-23,2,11,13,0,0,0,0,0,38,1
"Blake Smith","NO",5,2004-10-05,2004,"6.05",225,"D","Flint Firebirds",64,10,22,32,0.5,15,2,4,6,1,2,3,1,1,54,1
"Nic Whitehead","NO",10,2007-02-11,2007,"5.11",167,"C","Ottawa 67's",65,9,23,32,0.49,-15,0,9,9,0,0,0,1,0,14,1
"Beau Akey","NO",86,2005-02-11,2005,"6.00",183,"D","Barrie Colts",52,6,26,32,0.62,10,1,11,12,0,1,1,0,1,30,1
"Spencer Sova","NO",22,2004-01-10,2004,"6.01",190,"D","Brampton Steelheads",58,5,27,32,0.55,18,2,7,9,0,0,0,1,0,26,1
"Owen Protz","NO",12,2006-02-07,2006,"6.02",207,"D","Brantford Bulldogs",67,5,27,32,0.48,11,0,1,1,0,2,2,2,0,57,1
"Jakub Chromiak","NO",3,2005-11-02,2005,"5.11",183,"RD","Kitchener Rangers",54,4,28,32,0.59,14,2,13,15,0,0,0,1,0,20,1
"Cole Zurawski","YES",17,2008-02-06,2008,"6.01",190,"RW","Owen Sound Attack",61,16,15,31,0.51,-2,1,1,2,0,0,0,2,0,22,1
"Ondrej Molnar","NO",96,2005-02-08,2005,"5.10",175,"LW","Sudbury Wolves",49,15,16,31,0.63,-12,4,6,10,0,0,0,1,0,34,1
"Caden Taylor","NO",19,2007-03-31,2007,"6.03",189,"LW","Peterborough Petes",68,15,16,31,0.46,-38,4,5,9,0,0,0,1,0,51,1
"Andrew Vermeulen","NO",27,2006-02-07,2006,"6.02",200,"C","Kitchener Rangers",64,14,17,31,0.48,13,3,2,5,0,0,0,1,1,22,1
"Ethan Hay","NO",68,2005-01-15,2005,"6.01",195,"C","Kingston Frontenacs",62,13,18,31,0.5,-7,4,1,5,1,0,1,0,1,96,1
"Chris Barlas","NO",9,2005-01-10,2005,"5.10",182,"C","Ottawa 67's",67,13,18,31,0.46,-24,4,2,6,0,0,0,0,1,39,1
"Braydon McCallum","NO",29,2006-05-03,2006,"5.10",192,"C","Peterborough Petes",56,9,22,31,0.55,-24,2,8,10,0,3,3,0,2,125,1
"Jesse Nurmi","NO",44,2005-03-07,2005,"6.00",180,"LW","London Knights",58,9,22,31,0.53,10,0,4,4,2,0,2,0,0,10,1
