"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Kevin  Labanc","NO",1995-12-12,"5.11",179,"LW","Barrie Colts",65,11,24,35,0.54,3,3,5,8,2,0,30
"Ryan Foss","YES",1996-01-27,"6.03",184,"C","Windsor Spitfires",58,13,19,32,0.55,7,2,3,5,2,1,10
"Connor Chatham","NO",1995-10-30,"6.02",225,"RW","Plymouth Whalers",54,13,18,31,0.57,-17,2,5,7,1,1,51
"Zach Bratina","NO",1996-01-06,"6.02",183,"LW","North Bay Battalion",58,12,18,30,0.52,8,1,1,2,1,1,75
"Blake Siebenaler","YES",1996-02-27,"6.01",190,"D","Niagara IceDogs",68,6,24,30,0.44,-16,3,10,13,0,0,24
"Cristiano DiGiacinto","YES",1996-01-10,"5.11",186,"LW","Windsor Spitfires",50,17,11,28,0.56,8,2,0,2,1,0,101
"Stefan LeBlanc","YES",1996-03-16,"6.00",199,"D","Mississauga Steelheads",64,5,23,28,0.44,-14,1,11,12,0,0,26
"David Tomasek","YES",1996-02-10,"6.02",190,"C","Belleville Bulls",58,13,14,27,0.47,-18,6,2,8,2,0,8
"Kyle Jenkins","NO",1996-04-22,"6.01",171,"D","Sault Ste. Marie Greyhounds",63,7,18,25,0.4,6,5,11,16,1,0,28
"Logan Schmidt","YES",1996-05-05,"5.11",175,"D","Kitchener Rangers",58,2,23,25,0.43,-17,1,12,13,0,0,12
"Ryan Verbeek","NO",1996-06-02,"6.00",198,"LW","Kingston Frontenacs",43,12,12,24,0.56,1,2,2,4,0,0,29
"Pius Suter","NO",1996-05-24,"5.11",165,"C","Guelph Storm",66,9,15,24,0.36,16,0,1,1,3,1,16
"Niki Petti","NO",1996-08-13,"6.00",204,"C","Belleville Bulls",59,12,11,23,0.39,-20,2,2,4,1,0,17
"Jacob Middleton","NO",1996-01-02,"6.03",212,"D","Ottawa 67's",65,2,21,23,0.35,-21,1,8,9,1,0,64
"Kevin Spinozzi","NO",1996-05-23,"6.02",204,"D","Sarnia Sting",69,5,17,22,0.32,-4,0,2,2,0,0,60
"Yannick Rathgeb","NO",1995-10-24,"6.00",185,"D","Plymouth Whalers",57,7,14,21,0.37,-14,3,6,9,1,0,48
"Jared Walsh","NO",1996-05-17,"5.10",181,"D","Mississauga Steelheads",66,5,16,21,0.32,-38,2,6,8,0,0,14
"Alex Lintuniemi","NO",1995-09-23,"6.03",214,"D","Ottawa 67's",68,4,17,21,0.31,-38,1,10,11,0,1,26
"Bobby MacIntyre","NO",1996-09-08,"5.09",191,"LW","Mississauga Steelheads",61,12,8,20,0.33,-21,3,0,3,1,0,38
"Tyler Hore","NO",1995-10-25,"6.03",215,"D","Sault Ste. Marie Greyhounds",63,7,13,20,0.32,-9,2,6,8,1,0,40
"Brook Hiddink","NO",1996-02-02,"5.10",200,"RW","Plymouth Whalers",45,2,18,20,0.44,-10,2,4,6,0,0,16
"Frank Hora","YES",1996-06-01,"6.02",207,"D","Kitchener Rangers",65,1,19,20,0.31,-18,1,8,9,0,0,53
"Jeff King","YES",1996-02-23,"5.11",171,"D","Sarnia Sting",61,4,15,19,0.31,-17,1,7,8,1,0,32
"Brandon Prophet","NO",1996-06-03,"6.03",217,"D","Saginaw Spirit",65,2,17,19,0.29,4,1,1,2,0,0,72
"Hayden Hodgson","NO",1996-03-02,"6.02",215,"RW","Sarnia Sting",52,9,9,18,0.35,-20,1,0,1,0,0,64
"Jaden Lindo","NO",1996-01-11,"6.02",215,"RW","Owen Sound Attack",40,9,9,18,0.45,-9,2,4,6,2,0,41
"Joe Manchurek","YES",1996-08-10,"6.02",195,"RW","Oshawa Generals",64,8,10,18,0.28,4,0,4,4,2,0,8
"Steven Lorentz","YES",1996-04-13,"6.03",191,"C","Peterborough Petes",64,7,11,18,0.28,-4,0,0,0,2,0,18
"Mathieu Henderson","YES",1996-01-07,"6.00",174,"D","Plymouth Whalers",60,6,12,18,0.3,-15,4,8,12,1,0,31
"Santino Centorame","YES",1996-04-28,"5.11",190,"D","Owen Sound Attack",61,3,15,18,0.3,2,1,7,8,1,0,50
"Michael Cramarossa","NO",1996-05-24,"6.00",190,"LW","Belleville Bulls",66,7,10,17,0.26,-21,0,0,0,1,0,24
"Chad Heffernan","NO",1996-03-22,"6.02",200,"LW","Belleville Bulls",53,10,6,16,0.3,-8,0,1,1,0,1,94
"Jacob Busch","YES",1996-07-10,"6.01",183,"RW","Oshawa Generals",53,9,7,16,0.3,-3,2,1,3,1,0,72
"Brandon Robinson","NO",1995-10-13,"6.03",216,"LW","Kitchener Rangers",40,7,9,16,0.4,-13,4,1,5,1,0,28
"Aaron Haydon","NO",1996-01-06,"6.03",213,"D","Niagara IceDogs",61,5,11,16,0.26,-39,4,8,12,0,0,112
"Damir Sharipzyanov","YES",1996-02-17,"6.02",205,"D","Owen Sound Attack",67,5,11,16,0.24,2,0,0,0,0,0,65
"Jeffrey Gilligan","YES",1996-04-22,"6.00",190,"C","Owen Sound Attack",63,3,12,15,0.24,-8,2,5,7,0,0,40
"Matt Gillard","YES",1996-08-30,"5.10",181,"LW","Niagara IceDogs",45,8,6,14,0.31,-9,0,0,0,2,0,2
"Aleksandar Mikulovich","YES",1996-07-01,"6.03",200,"D","Niagara IceDogs",57,7,7,14,0.25,-14,3,1,4,2,1,57
"Owen MacDonald","YES",1996-05-24,"5.09",182,"RW","London Knights",47,7,7,14,0.3,3,0,0,0,0,0,31
"Christian  Dvorak","YES",1996-02-02,"6.01",196,"LW","London Knights",33,6,8,14,0.42,8,1,0,1,2,0,0
"Jonathan Duchesne","NO",1996-02-12,"6.01",209,"D","Ottawa 67's",64,6,8,14,0.22,-30,1,1,2,1,0,83
"Brett Hargrave","NO",1996-01-16,"6.03",212,"RW","Owen Sound Attack",59,5,9,14,0.24,-14,1,4,5,2,0,51
"Damian Bourne","NO",1996-02-11,"6.04",220,"LW","Mississauga Steelheads",49,5,9,14,0.29,-17,0,2,2,1,0,74
"Artem Rasulov","YES",1996-06-09,"6.00",180,"RW","Mississauga Steelheads",51,2,12,14,0.27,-18,0,2,2,0,0,15
"Daniel De Sousa","NO",1996-03-14,"5.11",175,"D","Saginaw Spirit",43,2,12,14,0.33,18,0,1,1,0,0,32
"Greg DiTomaso","YES",1996-03-12,"6.00",195,"D","Mississauga Steelheads",64,2,12,14,0.22,-20,0,9,9,0,0,35
"Phil Baltisberger","NO",1995-11-13,"6.01",208,"D","Guelph Storm",57,1,13,14,0.25,25,1,0,1,0,0,36
"Cordell James","YES",1996-06-14,"6.02",221,"C","Barrie Colts",66,5,8,13,0.2,10,0,0,0,0,0,22
"Alexander Protapovich","YES",1996-08-16,"6.03",195,"C","Niagara IceDogs",47,4,9,13,0.28,-14,2,2,4,0,0,16
"Josh Maguire","NO",1996-06-30,"5.11",191,"LW","Peterborough Petes",59,4,9,13,0.22,-3,0,0,0,0,0,44
"Darren Raddysh","NO",1996-02-28,"6.01",200,"D","Erie Otters",60,3,10,13,0.22,26,1,1,2,0,0,27
"Jared Steege","NO",1996-01-07,"5.11",198,"C","North Bay Battalion",48,5,7,12,0.25,5,0,1,1,0,0,16
"Blake Clarke","NO",1996-01-24,"6.02",205,"LW","Saginaw Spirit",54,2,10,12,0.22,-2,0,2,2,0,0,26
"Kyle Wood","YES",1996-05-04,"6.05",223,"D","North Bay Battalion",33,2,10,12,0.36,15,2,2,4,1,0,21
"Trent Mallette","NO",1996-08-24,"5.10",186,"RW","Sault Ste. Marie Greyhounds",51,3,8,11,0.22,9,0,0,0,1,0,32
"Justin Bean","YES",1996-06-25,"6.01",190,"D","Belleville Bulls",44,1,10,11,0.25,-10,0,2,2,0,0,12
"Kyle Pettit","NO",1996-01-19,"6.04",200,"C","Erie Otters",53,5,5,10,0.19,3,0,0,0,2,0,24
"Everett Clark","YES",1996-01-22,"5.09",178,"C","Mississauga Steelheads",48,4,6,10,0.21,0,0,1,1,0,0,55
"Marc Stevens","NO",1996-03-01,"6.00",185,"RW","Guelph Storm",43,2,8,10,0.23,2,0,1,1,0,0,39
"Ben Hughes","NO",1996-04-11,"6.03",200,"C","Niagara IceDogs",52,4,5,9,0.17,-21,1,0,1,1,0,23
"Alex Peters","NO",1996-07-02,"6.04",220,"D","Plymouth Whalers",50,3,6,9,0.18,-3,0,1,1,1,0,44
"Travis Wood","NO",1995-11-22,"5.11",185,"LW","Erie Otters",29,3,6,9,0.31,4,0,0,0,0,0,8
"Dmitrii Sergeev","YES",1996-03-26,"6.02",207,"D","Kitchener Rangers",49,2,7,9,0.18,5,1,1,2,0,0,22
"C.J. Garcia","NO",1996-02-03,"5.11",195,"D","Barrie Colts",52,1,8,9,0.17,2,0,0,0,0,0,27
"Josh Wesley","YES",1996-04-09,"6.03",201,"D","Plymouth Whalers",68,1,8,9,0.13,-6,0,0,0,0,0,62
"Andrew Ming","YES",1996-06-13,"6.00",176,"LW","Belleville Bulls",54,4,4,8,0.15,-12,0,0,0,0,0,18
"Stephen Desrocher","YES",1996-01-26,"6.04",206,"D","Oshawa Generals",43,4,4,8,0.19,6,3,0,3,0,0,6
"Cody Caron","YES",1996-05-28,"6.02",194,"RW","Niagara IceDogs",57,3,5,8,0.14,-22,1,0,1,0,0,80
"Matt Schmalz","NO",1996-03-21,"6.06",217,"C","Sudbury Wolves",66,3,5,8,0.12,-23,0,0,0,2,0,60
"Jacob Jammes","NO",1995-11-30,"5.10",180,"LW","Mississauga Steelheads",42,2,6,8,0.19,-17,0,1,1,1,0,16
"Patrick Sanvido","NO",1996-06-28,"6.06",230,"D","Windsor Spitfires",64,1,7,8,0.13,-21,1,0,1,0,0,82
"Chandler Yakimowicz","YES",1996-01-26,"6.02",211,"C","London Knights",33,3,4,7,0.21,11,0,0,0,0,1,45
"Matt Watson","YES",1996-04-25,"5.10",173,"D","Kingston Frontenacs",30,2,5,7,0.23,2,0,2,2,0,0,13
"Charley Graaskamp","YES",1996-01-31,"6.01",182,"C","Sault Ste. Marie Greyhounds",11,1,5,6,0.55,8,0,0,0,1,0,8
"Zachary Core","YES",1996-04-24,"6.02",188,"D","Sarnia Sting",55,1,5,6,0.11,-33,0,0,0,0,0,33
"Adrian Sloboda","YES",1996-08-20,"6.00",182,"D","Ottawa 67's",45,0,6,6,0.13,-13,0,2,2,0,0,24
"Nick Pastorious","YES",1996-05-09,"6.01",215,"RW","Barrie Colts",36,3,2,5,0.14,1,0,0,0,0,0,46
"Alexandre Renaud","NO",1996-02-26,"6.05",225,"LW","Sarnia Sting",46,2,3,5,0.11,-17,0,1,1,0,0,30
"Brandon Hughes","YES",1996-01-06,"6.00",192,"LW","Sault Ste. Marie Greyhounds",31,1,4,5,0.16,3,0,0,0,0,0,8
"Aiden Jamieson","YES",1996-03-23,"6.02",200,"D","London Knights",24,0,5,5,0.21,3,0,0,0,0,0,4
"Patrick White","YES",1996-02-13,"5.11",196,"C","Sarnia Sting",37,4,0,4,0.11,-12,0,0,0,0,0,2
"Justin Brack","YES",1996-02-04,"5.11",205,"LW","Owen Sound Attack",67,2,2,4,0.06,-12,0,0,0,0,0,55
"Dylan Di Perna","NO",1996-04-26,"6.02",199,"D","Kitchener Rangers",57,1,3,4,0.07,-9,0,1,1,0,0,47
"Owen McDade","YES",1996-02-11,"5.11",190,"C","Oshawa Generals",44,1,3,4,0.09,-2,0,0,0,0,0,22
"Vincent Scognamiglio","YES",1996-09-01,"6.02",212,"RW","Plymouth Whalers",41,1,3,4,0.1,-8,1,0,1,1,0,74
"Graeme Brown","NO",1996-05-16,"6.00",198,"D","Windsor Spitfires",53,0,4,4,0.08,-5,0,1,1,0,0,35
"Conor Cummins","NO",1996-02-06,"6.03",205,"D","Sudbury Wolves",51,2,1,3,0.06,2,0,0,0,0,0,24
"Quentin Maksimovich","YES",1996-03-30,"6.03",201,"C","Erie Otters",33,2,1,3,0.09,-3,0,0,0,1,0,17
"Josh Carrick","YES",1996-01-24,"6.00",187,"D","Barrie Colts",31,0,3,3,0.1,5,0,0,0,0,0,26
"Keigan Goetz","YES",1996-09-07,"6.01",213,"RW","Sault Ste. Marie Greyhounds",26,0,3,3,0.12,0,0,0,0,0,0,27
"Andrew Abou-Assaly","NO",1996-05-18,"5.11",186,"LW","Ottawa 67's",38,2,0,2,0.05,-17,1,0,1,0,0,6
"Jordan Addesi","NO",1996-03-15,"6.02",194,"LW","Plymouth Whalers",22,2,0,2,0.09,-6,0,0,0,1,0,19
"Connor Graham","YES",1996-01-02,"6.00",189,"C","Ottawa 67's",48,1,1,2,0.04,-24,0,0,0,0,0,31
"Matt Hore","NO",1995-10-25,"6.02",190,"RW","Oshawa Generals",30,1,1,2,0.07,-6,0,0,0,0,0,6
"Brody Morris","NO",1996-04-30,"6.01",195,"D","Belleville Bulls",44,0,2,2,0.05,-10,0,0,0,0,0,29
"David Eccles","YES",1996-06-04,"6.03",198,"D","Sault Ste. Marie Greyhounds",25,0,2,2,0.08,-7,0,0,0,0,0,7
"James Mense-Dietrich","YES",1996-05-17,"5.11",182,"RW","Kitchener Rangers",8,0,2,2,0.25,-1,0,0,0,0,0,0
"Trevor Dulong","YES",1996-06-09,"5.11",193,"C","Ottawa 67's",18,0,2,2,0.11,-6,0,0,0,0,0,6
"Austin Veleke","YES",1996-04-09,"6.05",200,"LW","Sudbury Wolves",7,1,0,1,0.14,-2,0,0,0,0,0,6
"Chris Cobham","YES",1996-05-12,"6.02",199,"LW","Windsor Spitfires",40,1,0,1,0.03,-5,0,0,0,0,0,23
"Connor Burgess","NO",1996-02-13,"6.00",170,"LW","Sudbury Wolves",59,0,1,1,0.02,-12,0,0,0,0,0,17
"Justin Felker","NO",1996-01-23,"6.03",185,"D","Erie Otters",24,0,1,1,0.04,-5,0,0,0,0,0,6
"Kyle Locke","NO",1996-05-09,"6.01",217,"D","North Bay Battalion",40,0,1,1,0.03,10,0,0,0,0,0,54
"Marselis Subban","NO",1995-10-11,"6.00",193,"D","Saginaw Spirit",2,0,1,1,0.5,-2,0,0,0,0,0,0
"Calvin Gomes","NO",1996-03-13,"6.03",196,"RW","North Bay Battalion",12,0,0,0,0,1,0,0,0,0,0,2
"Cam Garrow","YES",1996-04-24,"6.01",218,"D","London Knights",1,0,0,0,0,-2,0,0,0,0,0,0
"Cameron Hughes","YES",1996-06-20,"6.02",187,"LW","Windsor Spitfires",34,0,0,0,0,-4,0,0,0,0,0,14
"Kegan Blasby","YES",1996-03-14,"6.01",192,"RW","Kitchener Rangers",11,0,0,0,0,-3,0,0,0,0,0,5
"Kris Bennett","YES",1996-01-06,"5.11",190,"C","Saginaw Spirit",8,0,0,0,0,0,0,0,0,0,0,0
"Shawn Tessier","YES",1996-05-10,"5.11",180,"D","North Bay Battalion",7,0,0,0,0,-2,0,0,0,0,0,2
"Tristen Elie","YES",1996-07-24,"5.10",175,"LW","London Knights",11,0,0,0,0,-3,0,0,0,0,0,0
"Ty Learn","YES",1996-04-19,"5.11",179,"LW","Kitchener Rangers",3,0,0,0,0,-2,0,0,0,0,0,2
