"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Sean Durzi","NO",1998-10-21,"6.00",187,"D","Owen Sound Attack",60,2,36,38,0.63,26,0,13,13,0,0,24
"Nate Schnarr","YES",1999-02-25,"6.03",190,"C","Guelph Storm",54,18,18,36,0.67,-19,8,6,14,1,0,27
"Adam Thilander","NO",1998-09-18,"6.00",187,"D","North Bay Battalion",64,6,29,35,0.55,-32,5,13,18,1,0,20
"Alex Formenton","YES",1999-09-13,"6.02",185,"LW","London Knights",65,16,18,34,0.52,21,4,3,7,1,1,50
"Maksim Sushko","YES",1999-02-10,"6.01",190,"RW","Owen Sound Attack",54,17,15,32,0.59,10,7,3,10,2,0,24
"Cole Coskey","NO",1999-06-01,"6.01",205,"RW","Saginaw Spirit",66,10,21,31,0.47,2,3,4,7,1,0,36
"Marian Studenic","NO",1998-10-28,"6.01",170,"RW","Hamilton Bulldogs",58,18,12,30,0.52,-11,3,2,5,3,0,23
"Daniil Vertiy","NO",1998-11-12,"5.11",205,"LW","North Bay Battalion",61,14,15,29,0.48,-13,3,1,4,0,0,22
"Luke Boka","NO",1999-06-12,"6.00",196,"RW","Windsor Spitfires",68,13,15,28,0.41,10,0,1,1,2,1,25
"Liam Hawel","NO",1999-04-18,"6.04",195,"C","Guelph Storm",66,9,19,28,0.42,-3,0,2,2,1,0,40
"Ryan McGregor","NO",1999-01-29,"6.01",177,"LW","Sarnia Sting",65,14,13,27,0.42,-1,1,2,3,1,0,16
"Danial Singer","YES",1999-02-10,"5.07",161,"RW","Niagara IceDogs",65,13,14,27,0.42,-21,1,3,4,3,0,20
"Brett Neumann","NO",1999-02-15,"5.09",171,"C","Kingston Frontenacs",68,13,13,26,0.38,-5,2,2,4,0,0,16
"MacKenzie Entwistle","NO",1999-07-14,"6.03",181,"RW","Hamilton Bulldogs",54,12,13,25,0.46,0,0,3,3,0,1,25
"Ondrej Machala","YES",1999-01-11,"6.00",180,"LW","Niagara IceDogs",56,8,17,25,0.45,-3,2,3,5,0,0,20
"Brady Lyle","NO",1999-06-06,"6.03",210,"D","North Bay Battalion",58,4,21,25,0.43,-14,1,11,12,0,0,16
"Jason Willms","YES",1999-02-08,"6.00",186,"C","Barrie Colts",68,13,11,24,0.35,-29,2,0,2,2,0,29
"C.J. Clarke","NO",1999-02-08,"6.00",202,"RW","Flint Firebirds",56,9,15,24,0.43,-6,1,2,3,0,0,19
"Renars Krastenbergs","NO",1998-12-26,"6.00",185,"LW","Oshawa Generals",63,9,15,24,0.38,-7,0,0,0,1,0,28
"Tom Hedberg","YES",1999-08-10,"5.11",161,"D","Barrie Colts",56,4,20,24,0.43,-13,1,11,12,0,0,21
"Nick McHugh","NO",1999-02-13,"5.10",155,"LW","Kitchener Rangers",58,13,10,23,0.4,-1,0,0,0,3,1,35
"Mac Hollowell","NO",1998-09-26,"5.10",163,"D","Sault Ste. Marie Greyhounds",63,3,20,23,0.37,28,0,1,1,0,0,19
"Kade Landry","YES",1999-05-03,"6.01",198,"D","Barrie Colts",61,1,22,23,0.38,-14,1,7,8,0,0,47
"Zachary Roberts","YES",1999-08-04,"6.00",184,"LW","Owen Sound Attack",61,10,12,22,0.36,14,0,0,0,2,1,46
"Ben Evans","YES",1999-01-16,"6.01",201,"LW","Ottawa 67's",60,8,14,22,0.37,-14,3,3,6,0,0,26
"Matthew Philip","YES",1999-05-31,"5.11",191,"C","Niagara IceDogs",45,11,10,21,0.47,2,1,3,4,2,0,10
"Sean Josling","YES",1999-03-22,"6.00",179,"RW","Sarnia Sting",60,11,10,21,0.35,-1,1,1,2,1,0,22
"Shane Bulitka","YES",1999-07-09,"5.11",184,"LW","Sudbury Wolves",60,5,16,21,0.35,4,0,0,0,0,0,16
"Nick Grima","NO",1999-03-07,"6.00",197,"D","Sarnia Sting",60,3,18,21,0.35,1,1,7,8,0,0,26
"Darian Pilon","NO",1998-10-02,"5.10",181,"LW","Sudbury Wolves",67,9,11,20,0.3,-8,1,0,1,2,0,97
"Gera Poddubnyi","YES",1999-06-09,"6.03",185,"C","Erie Otters",65,9,11,20,0.31,0,2,1,3,2,0,10
"Dmitri Samorukov","YES",1999-06-16,"6.02",179,"D","Guelph Storm",67,4,16,20,0.3,-24,2,4,6,0,1,41
"Nick Pryce","YES",1999-03-23,"5.11",180,"LW","Owen Sound Attack",48,7,12,19,0.4,2,0,1,1,0,1,12
"Cole Fraser","NO",1999-08-23,"6.02",201,"D","Peterborough Petes",61,6,13,19,0.31,4,0,0,0,1,0,82
"Joey Keane","YES",1999-07-02,"6.00",181,"D","Barrie Colts",67,1,18,19,0.28,-28,1,2,3,0,0,61
"Dylan Seitz","YES",1999-01-15,"6.02",179,"C","Kitchener Rangers",60,8,10,18,0.3,-5,3,0,3,0,0,72
"Reagan O'Grady","NO",1998-12-15,"6.02",200,"D","Sudbury Wolves",66,5,13,18,0.27,9,0,0,0,2,0,46
"Elijah Roberts","NO",1999-01-23,"5.09",175,"D","Kitchener Rangers",65,4,14,18,0.28,6,0,0,0,0,0,39
"Cole Purboo","YES",1999-06-18,"6.03",207,"RW","Windsor Spitfires",68,11,6,17,0.25,-6,3,0,3,3,0,19
"Shaw Boomhower","NO",1998-10-31,"5.11",195,"C","Mississauga Steelheads",60,7,10,17,0.28,-8,1,1,2,0,1,102
"Jake Durham","YES",1999-04-07,"5.10",188,"RW","Flint Firebirds",66,10,6,16,0.24,-4,0,0,0,1,1,38
"Aidan McFarland","NO",1999-04-05,"5.11",191,"LW","Mississauga Steelheads",67,8,8,16,0.24,-18,3,1,4,1,0,17
"Cedric Ralph","YES",1999-01-21,"5.09",176,"C","Guelph Storm",56,8,8,16,0.29,-15,0,2,2,0,0,6
"Brad Chenier","YES",1999-01-20,"6.00",186,"LW","North Bay Battalion",68,7,8,15,0.22,-21,0,0,0,0,0,60
"Liam Stevens","NO",1999-04-23,"5.09",191,"LW","Guelph Storm",64,7,8,15,0.23,-20,1,2,3,0,0,21
"Nick Deakin-Poot","NO",1999-01-28,"6.04",217,"C","Guelph Storm",52,7,8,15,0.29,-12,0,0,0,0,0,32
"Nick Isaacson","YES",1999-08-11,"6.03",195,"LW","Peterborough Petes",66,5,10,15,0.23,-1,0,0,0,0,0,36
"Hayden Davis","NO",1999-07-21,"6.03",210,"D","Saginaw Spirit",67,3,12,15,0.22,-15,2,1,3,0,0,74
"Zachary Jackson","YES",1999-01-11,"6.03",194,"LW","Hamilton Bulldogs",53,3,12,15,0.28,-3,0,1,1,0,0,11
"Fedor Gordeev","YES",1999-01-27,"6.07",224,"D","Flint Firebirds",64,4,10,14,0.22,-3,0,2,2,1,0,45
"Matyas Svoboda","YES",1999-01-02,"6.03",229,"LW","Peterborough Petes",62,8,5,13,0.21,-11,0,0,0,2,0,12
"Kyle MacLean","NO",1999-04-29,"6.01",183,"LW","Oshawa Generals",68,6,7,13,0.19,1,0,0,0,0,0,47
"Drake Pilon","NO",1998-10-02,"5.10",187,"RW","Sudbury Wolves",58,5,8,13,0.22,-11,0,0,0,0,0,87
"Scoley Dow","YES",1999-05-12,"6.01",189,"LW","Mississauga Steelheads",46,5,7,12,0.26,8,1,0,1,1,0,24
"Robbie Burt","NO",1999-05-29,"6.00",214,"RW","Oshawa Generals",46,7,4,11,0.24,-2,0,1,1,1,0,39
"Owen Lane","YES",1999-01-16,"5.09",183,"LW","Sudbury Wolves",43,5,5,10,0.23,-2,0,0,0,1,0,12
"Jacob Ball","NO",1999-01-16,"6.03",200,"LW","North Bay Battalion",42,4,6,10,0.24,-6,0,0,0,1,0,12
"Liam Ham","YES",1999-02-03,"5.10",195,"D","Niagara IceDogs",55,2,8,10,0.18,-14,1,3,4,0,0,47
"Jacob Paquette","NO",1999-05-26,"6.03",215,"D","Kingston Frontenacs",59,1,9,10,0.17,-18,0,0,0,0,0,36
"Josh Wainman","YES",1999-02-20,"6.00",183,"D","Erie Otters",42,1,9,10,0.24,-3,0,0,0,0,0,6
"Cedric Schiemenz","YES",1999-03-01,"5.11",170,"C","Kitchener Rangers",49,3,6,9,0.18,-8,0,2,2,2,0,10
"Sullivan Sparkes","NO",1999-05-04,"5.11",182,"C","Oshawa Generals",45,5,3,8,0.18,0,0,0,0,1,0,26
"Cole Tymkin","YES",1999-04-05,"6.01",188,"RW","London Knights",45,2,6,8,0.18,0,0,0,0,0,0,71
"Isaac Nurse","YES",1999-03-16,"5.11",185,"RW","Hamilton Bulldogs",54,2,6,8,0.15,0,0,0,0,0,0,24
"Drew Hunter","YES",1999-02-06,"6.03",191,"D","Niagara IceDogs",51,1,7,8,0.16,-7,0,2,2,0,0,29
"Kelton Hatcher","YES",1999-04-19,"6.03",191,"D","Sarnia Sting",58,0,8,8,0.14,-7,0,0,0,0,0,22
"Kyle Heitzner","YES",1999-07-17,"5.10",172,"C","Barrie Colts",52,5,2,7,0.13,-14,0,0,0,0,0,37
"Pavel Demin","YES",1999-04-19,"5.09",156,"C","Niagara IceDogs",57,4,3,7,0.12,-19,1,0,1,0,0,28
"Jack Phibbs","YES",1999-03-05,"6.00",182,"LW","Flint Firebirds",54,2,5,7,0.13,-2,0,0,0,0,0,4
"Jaden Peca","YES",1999-05-18,"5.11",172,"RW","Barrie Colts",56,1,6,7,0.13,-15,0,0,0,0,0,20
"Josh Nelson","YES",1999-05-27,"5.11",182,"C","London Knights",39,4,2,6,0.15,-3,0,0,0,0,0,8
"Tyler Burnie","YES",1999-02-09,"6.04",193,"C","Kingston Frontenacs",52,4,2,6,0.12,-8,1,1,2,0,0,10
"Kyle Auger","NO",1999-01-02,"5.10",183,"D","Ottawa 67's",46,2,4,6,0.13,-14,0,1,1,0,0,10
"Robert Proner","YES",1999-03-12,"6.02",210,"D","Barrie Colts",50,2,4,6,0.12,-23,1,0,1,0,0,51
"Anthony DeMeo","NO",1999-06-16,"6.01",191,"D","Sault Ste. Marie Greyhounds",63,0,6,6,0.1,-5,0,0,0,0,0,29
"Conor Ali","YES",1999-03-09,"6.00",204,"D","Sudbury Wolves",49,0,6,6,0.12,-1,0,1,1,0,0,2
"Jonathan Yantsis","YES",1999-04-28,"6.03",212,"RW","Kitchener Rangers",24,3,2,5,0.21,-7,0,0,0,0,0,10
"Matthew Titus","YES",1999-05-15,"6.02",183,"RW","Mississauga Steelheads",51,3,2,5,0.1,-9,0,0,0,1,0,11
"Ben Garagan","NO",1999-01-06,"5.11",180,"C","Hamilton Bulldogs",45,1,4,5,0.11,-1,0,0,0,0,0,29
"Christopher Cameron","YES",1999-05-29,"6.04",230,"D","Barrie Colts",43,1,4,5,0.12,-14,0,0,0,0,0,38
"Jakob Brahaney","YES",1999-03-26,"6.01",192,"D","Kingston Frontenacs",53,1,4,5,0.09,6,0,1,1,0,0,17
"Daniel Walker","YES",1999-05-18,"6.05",222,"LW","North Bay Battalion",56,0,5,5,0.09,-9,0,0,0,0,0,56
"Carson Edwardson","YES",1999-06-09,"5.11",165,"C","Erie Otters",36,2,2,4,0.11,2,0,0,0,1,0,43
"Brady Pataki","NO",1998-10-03,"6.02",217,"RW","London Knights",30,1,3,4,0.13,4,0,0,0,0,0,8
"Nolan Makkonen","YES",1999-02-07,"6.00",191,"D","Guelph Storm",28,1,3,4,0.14,-17,0,0,0,0,0,12
"Quinn Hanna","YES",1999-04-14,"6.03",192,"D","Guelph Storm",37,1,3,4,0.11,-3,0,0,0,0,0,9
"Andy Baker","YES",1999-05-15,"5.09",181,"RW","North Bay Battalion",10,2,1,3,0.3,-3,1,0,1,0,0,0
"Kyle Bollers","YES",1999-03-12,"5.11",178,"LW","Saginaw Spirit",63,1,2,3,0.05,-20,0,0,0,0,0,22
"Nick King","YES",1999-01-13,"6.01",188,"D","Owen Sound Attack",36,0,3,3,0.08,4,0,0,0,0,0,6
"Gianluca Fuoco","YES",1999-01-01,"6.02",190,"LW","Saginaw Spirit",53,2,0,2,0.04,-16,0,0,0,0,0,23
"Andrew Somerville","YES",1999-07-30,"5.10",172,"D","Niagara IceDogs",11,0,2,2,0.18,-1,0,0,0,0,0,2
"Brock Hill","YES",1999-01-27,"6.03",200,"D","Saginaw Spirit",47,0,2,2,0.04,-12,0,0,0,0,0,28
"Eric Allair","YES",1999-07-01,"6.00",209,"D","North Bay Battalion",16,0,2,2,0.13,-4,0,0,0,0,0,20
"Hudson Wilson","NO",1999-05-03,"6.03",193,"D","Ottawa 67's",39,0,2,2,0.05,-11,0,0,0,0,0,23
"Ian Blacker","YES",1999-05-27,"6.04",185,"D","Oshawa Generals",41,0,2,2,0.05,8,0,0,0,0,0,18
"Jacob Golden","YES",1999-03-20,"5.11",180,"D","London Knights",38,0,2,2,0.05,3,0,1,1,0,0,0
"Maddux Rychel","YES",1999-01-21,"6.03",222,"LW","Windsor Spitfires",8,0,2,2,0.25,1,0,0,0,0,0,2
"Samuel Duchesne","NO",1999-05-29,"6.02",177,"D","Flint Firebirds",44,0,2,2,0.05,-16,0,0,0,0,0,34
"Alex Peterson","YES",1999-05-26,"6.02",195,"D","Kitchener Rangers",33,1,0,1,0.03,2,0,0,0,0,0,8
"Alex Robert","YES",1999-07-06,"6.00",180,"RW","North Bay Battalion",6,1,0,1,0.17,-1,0,0,0,0,0,0
"Brett Hahkala","NO",1999-06-18,"6.00",176,"LW","North Bay Battalion",5,1,0,1,0.2,-3,0,0,0,0,0,0
"Alex Turko","YES",1999-01-07,"6.00.",183,"C","London Knights",10,0,1,1,0.1,-1,0,0,0,0,0,4
"Cal Davis","YES",1999-03-21,"6.01",165,"LW","Kingston Frontenacs",28,0,1,1,0.04,-1,0,0,0,0,0,7
"Curtis Egert","YES",1999-02-04,"6.01",206,"LW","Sarnia Sting",10,0,1,1,0.1,2,0,0,0,0,0,10
"Reilly Webb","YES",1999-05-04,"6.04",205,"D","Hamilton Bulldogs",12,0,1,1,0.08,3,0,0,0,0,0,5
"Ryan Martin","YES",1999-06-14,"6.00",197,"D","Erie Otters",34,0,1,1,0.03,0,0,0,0,0,0,0
"Harrison Cottam","YES",1999-06-16,"5.11",183,"RW","London Knights",4,0,0,0,0,-1,0,0,0,0,0,0
"Jasper Forgrave","YES",1999-03-13,"5.10",155,"RW","Windsor Spitfires",6,0,0,0,0,0,0,0,0,0,0,0
"Josh Barraclough","NO",1999-02-04,"6.01",194,"RW","Peterborough Petes",1,0,0,0,0,-1,0,0,0,0,0,0
"Riley Coome","YES",1999-07-07,"6.04",210,"D","London Knights",6,0,0,0,0,2,0,0,0,0,0,4
"Ryan Smith","YES",1999-06-04,"6.00",195,"C","Niagara IceDogs",18,0,0,0,0,-8,0,0,0,0,0,14
"Ryan Wells","YES",1999-08-18,"5.10",180,"D","Mississauga Steelheads",6,0,0,0,0,1,0,0,0,0,0,0
