"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Matthew Philip",1999-05-31,"C","Niagara IceDogs",45,11,10,21,0.47,2,1,3,2,0,10
"Sean Josling",1999-03-22,"RW","Sarnia Sting",60,11,10,21,0.35,-1,1,1,1,0,22
"Aidan Dudas",2000-06-15,"C","Owen Sound Attack",56,8,13,21,0.38,15,0,0,1,0,14
"Danil Antropov",2000-12-20,"LW","Oshawa Generals",60,8,13,21,0.35,-8,3,5,1,0,24
"Serron Noel",2000-08-08,"RW","Oshawa Generals",63,8,13,21,0.33,-3,0,1,0,0,52
"Giovanni Vallati",2000-02-21,"D","Kitchener Rangers",59,5,16,21,0.36,8,0,2,1,0,32
"Shane Bulitka",1999-07-09,"LW","Sudbury Wolves",60,5,16,21,0.35,4,0,0,0,0,16
"Gera Poddubnyi",1999-06-09,"C","Erie Otters",65,9,11,20,0.31,0,2,1,2,0,10
"Dmitri Samorukov",1999-06-16,"D","Guelph Storm",67,4,16,20,0.3,-24,2,4,0,1,41
"Kirill Nizhnikov",2000-03-29,"RW","Barrie Colts",43,12,7,19,0.44,-26,5,1,1,0,37
"Nick Pryce",1999-03-23,"LW","Owen Sound Attack",48,7,12,19,0.4,2,0,1,0,1,12
"Joey Keane",1999-07-02,"D","Barrie Colts",67,1,18,19,0.28,-28,1,2,0,0,61
"Dylan Seitz",1999-01-15,"C","Kitchener Rangers",60,8,10,18,0.3,-5,3,0,0,0,72
"Cole Purboo",1999-06-18,"RW","Windsor Spitfires",68,11,6,17,0.25,-6,3,0,3,0,19
"Jake Durham",1999-04-07,"RW","Flint Firebirds",66,10,6,16,0.24,-4,0,0,1,1,38
"Cedric Ralph",1999-01-21,"C","Guelph Storm",56,8,8,16,0.29,-15,0,2,0,0,6
"Dennis Busby",2000-01-06,"D","Flint Firebirds",62,2,14,16,0.26,0,0,1,1,0,20
"Liam Foudy",2000-02-04,"C","London Knights",58,9,6,15,0.26,1,0,0,4,0,19
"Connor Roberts",2000-02-22,"C","Hamilton Bulldogs",63,8,7,15,0.24,-7,1,0,0,0,29
"Brad Chenier",1999-01-20,"LW","North Bay Battalion",68,7,8,15,0.22,-21,0,0,0,0,60
"Nick Isaacson",1999-08-11,"LW","Peterborough Petes",66,5,10,15,0.23,-1,0,0,0,0,36
"Zachary Jackson",1999-01-11,"LW","Hamilton Bulldogs",53,3,12,15,0.28,-3,0,1,0,0,11
"Peter Stratis",2000-01-18,"D","Ottawa 67's",49,1,14,15,0.31,2,0,3,1,0,16
"DJ Busdeker",1999-09-25,"RW","Saginaw Spirit",39,7,7,14,0.36,-2,0,0,0,1,16
"Fedor Gordeev",1999-01-27,"D","Flint Firebirds",64,4,10,14,0.22,-3,0,2,1,0,45
"Tyler Tucker",2000-03-01,"D","Barrie Colts",62,1,13,14,0.23,-12,1,2,0,0,51
"Matyas Svoboda",1999-01-02,"LW","Peterborough Petes",62,8,5,13,0.21,-11,0,0,2,0,12
"Hunter Holmes",2000-01-25,"C","Flint Firebirds",67,5,8,13,0.19,-6,0,1,2,1,14
"Scoley Dow",1999-05-12,"LW","Mississauga Steelheads",46,5,7,12,0.26,8,1,0,1,0,24
"Owen Lalonde",2000-02-01,"D","Sudbury Wolves",64,2,10,12,0.19,-30,0,3,1,0,19
"Kody Clark",1999-10-13,"RW","Ottawa 67's",57,7,4,11,0.19,-17,0,1,2,0,35
"Max Grondin",2000-07-04,"C","Saginaw Spirit",68,6,5,11,0.16,-19,0,0,1,1,42
"Pavel Gogolev",2000-02-19,"RW","Peterborough Petes",53,5,6,11,0.21,-5,0,0,0,0,20
"Sergey Popov",2000-03-27,"LW","Kingston Frontenacs",65,4,7,11,0.17,-12,0,1,0,0,18
"Connor Corcoran",2000-08-07,"D","Windsor Spitfires",59,5,5,10,0.17,7,0,0,0,0,19
"Owen Lane",1999-01-16,"LW","Sudbury Wolves",43,5,5,10,0.23,-2,0,0,1,0,12
"Liam Ham",1999-02-03,"D","Niagara IceDogs",55,2,8,10,0.18,-14,1,3,0,0,47
"Josh Wainman",1999-02-20,"D","Erie Otters",42,1,9,10,0.24,-3,0,0,0,0,6
"Barret Kirwin",2000-02-18,"C","Guelph Storm",55,5,4,9,0.16,-29,1,0,0,0,8
"Curtis Douglas",2000-03-06,"C","Barrie Colts",53,4,5,9,0.17,-9,0,0,0,0,19
"Cedric Schiemenz",1999-03-01,"C","Kitchener Rangers",49,3,6,9,0.18,-8,0,2,2,0,10
"Carter Robertson",2000-01-15,"D","Ottawa 67's",44,1,8,9,0.2,-6,0,4,0,0,14
"Cole Tymkin",1999-04-05,"RW","London Knights",45,2,6,8,0.18,0,0,0,0,0,71
"Isaac Nurse",1999-03-16,"RW","Hamilton Bulldogs",54,2,6,8,0.15,0,0,0,0,0,24
"Drew Hunter",1999-02-06,"D","Niagara IceDogs",51,1,7,8,0.16,-7,0,2,0,0,29
"Michael Little",2000-02-21,"LW","Mississauga Steelheads",48,1,7,8,0.17,-6,0,2,0,0,26
"Kelton Hatcher",1999-04-19,"D","Sarnia Sting",58,0,8,8,0.14,-7,0,0,0,0,22
"Kyle Heitzner",1999-07-17,"C","Barrie Colts",52,5,2,7,0.13,-14,0,0,0,0,37
"Calvin Martin",1999-09-16,"LW","Sault Ste. Marie Greyhounds",39,4,3,7,0.18,8,0,0,0,0,4
"Pavel Demin",1999-04-19,"C","Niagara IceDogs",57,4,3,7,0.12,-19,1,0,0,0,28
"Jack Phibbs",1999-03-05,"LW","Flint Firebirds",54,2,5,7,0.13,-2,0,0,0,0,4
"Jaden Peca",1999-05-18,"RW","Barrie Colts",56,1,6,7,0.13,-15,0,0,0,0,20
"Justin MacPherson",2000-06-23,"D","Niagara IceDogs",40,1,6,7,0.18,-12,0,0,0,0,18
"Josh Nelson",1999-05-27,"C","London Knights",39,4,2,6,0.15,-3,0,0,0,0,8
"Tyler Burnie",1999-02-09,"C","Kingston Frontenacs",52,4,2,6,0.12,-8,1,1,0,0,10
"Justin Pringle",2000-03-08,"LW","Kingston Frontenacs",63,3,3,6,0.1,-6,0,0,0,0,10
"Eric Guest",2000-04-25,"C","Kitchener Rangers",43,2,4,6,0.14,0,0,1,0,0,10
"Rhys Forhan",2000-01-17,"RW","North Bay Battalion",44,2,4,6,0.14,-9,0,0,1,0,2
"Robert Proner",1999-03-12,"D","Barrie Colts",50,2,4,6,0.12,-23,1,0,0,0,51
"Conor Ali",1999-03-09,"D","Sudbury Wolves",49,0,6,6,0.12,-1,0,1,0,0,2
"Jacob LeGuerrier",2000-11-22,"D","Sault Ste. Marie Greyhounds",35,0,6,6,0.17,6,0,0,0,0,16
"Jonathan Yantsis",1999-04-28,"RW","Kitchener Rangers",24,3,2,5,0.21,-7,0,0,0,0,10
"Matthew Titus",1999-05-15,"RW","Mississauga Steelheads",51,3,2,5,0.1,-9,0,0,1,0,11
"Alex Gritz",2000-09-15,"LW","Sault Ste. Marie Greyhounds",37,2,3,5,0.14,-5,0,0,1,0,12
"Christopher Cameron",1999-05-29,"D","Barrie Colts",43,1,4,5,0.12,-14,0,0,0,0,38
"Declan Chisholm",2000-01-12,"D","Peterborough Petes",41,1,4,5,0.12,-1,0,0,0,0,6
"Jakob Brahaney",1999-03-26,"D","Kingston Frontenacs",53,1,4,5,0.09,6,0,1,0,0,17
"Daniel Walker",1999-05-18,"LW","North Bay Battalion",56,0,5,5,0.09,-9,0,0,0,0,56
"Luke Moncada",2000-05-29,"C","Guelph Storm",37,0,5,5,0.14,-9,0,0,0,0,16
"Carson Edwardson",1999-06-09,"C","Erie Otters",36,2,2,4,0.11,2,0,0,1,0,43
"Owen Gilhula",2000-05-11,"C","Sudbury Wolves",31,2,2,4,0.13,-11,1,0,0,0,6
"Tyler Angle",2000-09-30,"C","Windsor Spitfires",41,2,2,4,0.1,-5,0,0,0,0,6
"Kevin Bahl",2000-06-27,"D","Ottawa 67's",57,1,3,4,0.07,-14,0,0,0,0,53
"Nolan Makkonen",1999-02-07,"D","Guelph Storm",28,1,3,4,0.14,-17,0,0,0,0,12
"Quinn Hanna",1999-04-14,"D","Guelph Storm",37,1,3,4,0.11,-3,0,0,0,0,9
"Bradey Johnson",1999-12-24,"C","Niagara IceDogs",35,0,4,4,0.11,-12,0,0,0,0,2
"Andy Baker",1999-05-15,"RW","North Bay Battalion",10,2,1,3,0.3,-3,1,0,0,0,0
"Sam Bitten",2000-03-21,"C","Ottawa 67's",14,2,1,3,0.21,2,0,0,0,0,0
"Kyle Bollers",1999-03-12,"LW","Saginaw Spirit",63,1,2,3,0.05,-20,0,0,0,0,22
"Richard Whittaker",2000-04-08,"LW","London Knights",11,1,2,3,0.27,1,0,0,0,0,4
"Ryan Littlejohn",2000-02-11,"LW","Flint Firebirds",42,1,2,3,0.07,-5,0,0,0,0,39
"Nick King",1999-01-13,"D","Owen Sound Attack",36,0,3,3,0.08,4,0,0,0,0,6
"William Ennis",2000-05-31,"D","Oshawa Generals",48,0,3,3,0.06,-12,0,0,0,0,17
"Gianluca Fuoco",1999-01-01,"LW","Saginaw Spirit",53,2,0,2,0.04,-16,0,0,0,0,23
"Mitchell Hoelscher",2000-01-27,"C","Ottawa 67's",6,2,0,2,0.33,3,0,0,0,0,4
"Andrew Somerville",1999-07-30,"D","Niagara IceDogs",11,0,2,2,0.18,-1,0,0,0,0,2
"Billy Moskal",2000-03-22,"C","London Knights",13,0,2,2,0.15,3,0,0,0,0,6
"Brock Hill",1999-01-27,"D","Saginaw Spirit",47,0,2,2,0.04,-12,0,0,0,0,28
"Cade Robinson",1999-10-22,"RW","Erie Otters",44,0,2,2,0.05,-9,0,0,0,0,6
"Eric Allair",1999-07-01,"D","North Bay Battalion",16,0,2,2,0.13,-4,0,0,0,0,20
"Ian Blacker",1999-05-27,"D","Oshawa Generals",41,0,2,2,0.05,8,0,0,0,0,18
"Jacob Golden",1999-03-20,"D","London Knights",38,0,2,2,0.05,3,0,1,0,0,0
"Maddux Rychel",1999-01-21,"LW","Windsor Spitfires",8,0,2,2,0.25,1,0,0,0,0,2
"Alex Peterson",1999-05-26,"D","Kitchener Rangers",33,1,0,1,0.03,2,0,0,0,0,8
"Alex Robert",1999-07-06,"RW","North Bay Battalion",6,1,0,1,0.17,-1,0,0,0,0,0
"Daylon Groulx",2000-06-07,"RW","Owen Sound Attack",9,1,0,1,0.11,-3,0,0,0,0,6
"Liam Peyton",2000-03-30,"LW","Kitchener Rangers",1,1,0,1,1,-3,1,0,0,0,0
"Michal Steinocher",1999-12-02,"D","Flint Firebirds",40,1,0,1,0.03,-11,0,0,1,0,19
"Riley McCourt",2000-06-26,"D","Hamilton Bulldogs",9,1,0,1,0.11,2,0,0,1,0,6
"Alex Turko",1999-01-07,"C","London Knights",10,0,1,1,0.1,-1,0,0,0,0,4
"Cal Davis",1999-03-21,"LW","Kingston Frontenacs",28,0,1,1,0.04,-1,0,0,0,0,7
"Chet Phillips",2000-07-10,"D","Saginaw Spirit",11,0,1,1,0.09,-3,0,0,0,0,7
"Curtis Egert",1999-02-04,"LW","Sarnia Sting",10,0,1,1,0.1,2,0,0,0,0,10
"Emmett Gordon",2000-01-31,"D","Kingston Frontenacs",18,0,1,1,0.06,-1,0,0,0,0,2
"Jaimen Allison",1999-11-01,"D","Oshawa Generals",2,0,1,1,0.5,3,0,0,0,0,0
"Matt McNamara",2000-05-10,"D","Peterborough Petes",4,0,1,1,0.25,1,0,0,0,0,0
"Reilly Webb",1999-05-04,"D","Hamilton Bulldogs",12,0,1,1,0.08,3,0,0,0,0,5
"Ryan Martin",1999-06-14,"D","Erie Otters",34,0,1,1,0.03,0,0,0,0,0,0
"Aidan Timmermans",2000-04-27,"D","Erie Otters",1,0,0,0,0,0,0,0,0,0,0
"Braden Henderson",2000-05-14,"D","Sarnia Sting",6,0,0,0,0,-2,0,0,0,0,0
"Cameron Hough",2000-10-23,"LW","Sarnia Sting",12,0,0,0,0,-3,0,0,0,0,15
"Chad Denault",2000-04-17,"RW","Peterborough Petes",6,0,0,0,0,0,0,0,0,0,4
"Chris Playfair",2000-05-31,"LW","Windsor Spitfires",13,0,0,0,0,0,0,0,0,0,0
"Danny Katic",2000-08-04,"LW","Saginaw Spirit",11,0,0,0,0,-2,0,0,0,0,6
"Dawson Baker",2000-04-10,"RW","Sudbury Wolves",10,0,0,0,0,0,0,0,0,0,8
"Harrison Cottam",1999-06-16,"RW","London Knights",4,0,0,0,0,-1,0,0,0,0,0
"Holden Wale",2000-07-28,"D","Sault Ste. Marie Greyhounds",1,0,0,0,0,0,0,0,0,0,0
"Ian McKinnon",1998-03-05,"C","Peterborough Petes",2,0,0,0,0,0,0,0,0,0,0
"Jack Duff",2000-01-23,"D","Erie Otters",2,0,0,0,0,0,0,0,0,0,6
"Jasper Forgrave",1999-03-13,"RW","Windsor Spitfires",6,0,0,0,0,0,0,0,0,0,0
"Luke Beamish",2000-06-15,"D","Owen Sound Attack",9,0,0,0,0,-3,0,0,0,0,0
"Quinn Yule",2000-01-06,"LW","Ottawa 67's",1,0,0,0,0,-1,0,0,0,0,0
"Riley Coome",1999-07-07,"D","London Knights",6,0,0,0,0,2,0,0,0,0,4
"Ryan Smith",1999-06-04,"C","Niagara IceDogs",18,0,0,0,0,-8,0,0,0,0,14
"Ryan Wells",1999-08-18,"D","Mississauga Steelheads",6,0,0,0,0,1,0,0,0,0,0
