"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Tyler Hopkins",2007-01-23,"C","Kingston Frontenacs",59,6,7,13,0.22,-20,0,1,0,0,17
"Nathan Omeri",2006-06-15,"D","Sarnia Sting",59,5,8,13,0.22,-13,1,1,1,0,14
"Nico Addy",2007-08-17,"RW","Peterborough Petes",60,3,10,13,0.22,-27,0,3,0,0,38
"Evan Van Gorp",2006-05-18,"LW","London Knights",44,6,6,12,0.27,-7,0,0,0,0,14
"Wil McFadden",2007-02-15,"C","Guelph Storm",60,4,8,12,0.2,-3,2,2,0,0,11
"Artem Frolov",2007-05-05,"D","Niagara IceDogs",67,1,11,12,0.18,-37,0,0,0,0,43
"William Eggleton",2006-02-19,"LW","Mississauga Steelheads",64,8,3,11,0.17,0,0,0,1,1,41
"Spencer Evans",2006-05-12,"D","Soo Greyhounds",41,1,10,11,0.27,10,0,0,0,0,40
"Gabriel Chiarot",2006-09-17,"RW","Mississauga Steelheads",48,5,5,10,0.21,-1,0,0,1,0,38
"Lirim Amidovski",2006-12-22,"RW","North Bay Battalion",57,3,7,10,0.18,-11,0,0,0,0,20
"Vann Williamson",2006-07-19,"D","Kingston Frontenacs",38,3,7,10,0.26,5,0,0,0,0,17
"James Barr",2007-06-01,"D","Sarnia Sting",38,2,8,10,0.26,0,1,3,0,0,6
"Nic Whitehead",2007-02-11,"C","Ottawa 67's",53,2,8,10,0.19,-3,0,3,0,0,26
"Hughston Hurt",2007-07-10,"D","Sarnia Sting",67,0,10,10,0.15,-12,0,0,0,0,42
"Carson Hall",2006-04-29,"LW","Sarnia Sting",51,5,4,9,0.18,-21,0,1,0,0,31
"Rylan Singh",2007-10-04,"D","Guelph Storm",42,1,8,9,0.21,9,0,3,0,0,9
"Harry Nansi",2007-09-10,"RW","Owen Sound Attack",41,0,9,9,0.22,-10,0,0,0,0,6
"Parker Snelgrove",2007-01-20,"C","Guelph Storm",50,1,7,8,0.16,-5,0,0,0,0,14
"Luke Dragusica",2007-02-16,"D","Mississauga Steelheads",47,0,8,8,0.17,17,0,0,0,0,55
"Charlie Hilton",2006-09-15,"LW","Ottawa 67's",32,4,3,7,0.22,-2,0,0,0,0,29
"Brodie McConnell-Barker",2006-01-31,"D","Soo Greyhounds",41,3,4,7,0.17,5,0,0,0,0,28
"Ethan Toms",2006-01-19,"C","Oshawa Generals",59,3,4,7,0.12,-3,0,1,0,0,34
"Kieran Witkowski",2007-02-07,"LW","Mississauga Steelheads",58,3,4,7,0.12,-1,0,0,1,0,6
"Quinn Beauchesne",2007-03-01,"D","Guelph Storm",33,2,5,7,0.21,0,0,1,2,0,28
"Jaiden Newton",2007-10-13,"C","Barrie Colts",45,1,6,7,0.16,-11,0,0,0,0,15
"Grayden Strohack",2006-06-09,"D","Peterborough Petes",55,0,7,7,0.13,-13,0,0,0,0,76
"Rowan Topp",2006-04-02,"D","Guelph Storm",64,0,7,7,0.11,-2,0,0,0,0,29
"Ty Henry",2006-07-19,"D","Erie Otters",54,0,7,7,0.13,0,0,0,0,0,44
"Brett Hammond",2006-09-08,"RW","Erie Otters",58,2,4,6,0.1,-12,0,0,0,0,14
"Henry Brzustewicz",2007-02-09,"D","London Knights",52,2,4,6,0.12,7,0,0,1,0,20
"Josh Brady",2006-01-11,"D","Ottawa 67's",34,1,5,6,0.18,1,0,0,0,0,14
"Owen Griffin",2007-04-08,"C","Oshawa Generals",61,1,5,6,0.1,-16,0,0,1,0,13
"Daniel Chen",2006-08-04,"D","Brantford Bulldogs",47,0,6,6,0.13,-8,0,0,0,0,20
"Wesley Royston",2007-11-22,"RW","Erie Otters",45,4,1,5,0.11,-4,0,0,0,0,34
"Dennis Lominac",2006-01-11,"LW","Sarnia Sting",58,3,2,5,0.09,-25,0,0,0,0,65
"Jared Woolley",2006-02-27,"D","London Knights",37,3,2,5,0.14,5,0,1,0,0,21
"MacGregor Richmond",2006-08-06,"RW","Mississauga Steelheads",63,2,3,5,0.08,-14,0,1,1,0,25
"Ryder Boulton",2006-06-21,"LW","London Knights",45,2,3,5,0.11,-11,0,0,0,0,56
"Dylan Tsherna",2007-02-22,"RW","Brantford Bulldogs",37,1,4,5,0.14,-3,0,0,0,0,18
"Max Dirracolo",2006-06-29,"LD","Kitchener Rangers",31,1,4,5,0.16,3,0,0,0,0,16
"Lane Sim",2007-05-09,"LW","Sarnia Sting",43,0,5,5,0.12,-16,0,0,0,0,4
"Tate Vader",2006-01-09,"C","Soo Greyhounds",23,2,2,4,0.17,4,0,0,1,0,0
"Chase Yanni",2007-01-08,"LW","Ottawa 67's",10,1,3,4,0.4,-2,0,0,0,0,6
"Evan Passmore",2006-12-05,"D","Barrie Colts",53,0,4,4,0.08,-4,0,0,0,0,38
"Rylan Fellinger",2007-05-16,"D","Flint Firebirds",58,0,4,4,0.07,-11,0,0,0,0,10
"Brody Partridge",2006-09-14,"C","Peterborough Petes",60,3,0,3,0.05,-21,0,0,0,0,9
"Dylan Richter",2006-07-11,"C","North Bay Battalion",24,2,1,3,0.13,-6,0,0,0,0,6
"Matheas Stark",2007-01-14,"LW","Kitchener Rangers",41,2,1,3,0.07,3,0,0,2,0,0
"Cameron Arquette",2007-04-27,"RW","Kitchener Rangers",13,1,2,3,0.23,3,0,0,0,0,0
"Blake Arrowsmith",2007-04-17,"RW","London Knights",9,0,3,3,0.33,2,0,0,0,0,2
"Liam Ladds",2007-10-28,"D","Peterborough Petes",50,0,3,3,0.06,-28,0,0,0,0,26
"Nicholas Holomego",2006-05-19,"D","Erie Otters",43,0,3,3,0.07,-4,0,0,0,0,19
"Rafek Dianov",2007-02-25,"LW","Niagara IceDogs",16,2,0,2,0.13,-10,0,0,0,0,0
"Joseph Cadorin",2007-03-29,"LW","Peterborough Petes",52,1,1,2,0.04,-23,0,0,0,0,36
"Nolan Laird",2006-01-04,"C","North Bay Battalion",25,1,1,2,0.08,-5,0,0,0,0,6
"Jonathon Pylypuik",2006-03-25,"LW","Oshawa Generals",48,0,2,2,0.04,-8,0,0,0,0,21
"Liam Spencer",2006-01-19,"D","Mississauga Steelheads",4,0,2,2,0.5,-1,0,0,0,0,2
"Lucas Rodriguez",2006-04-26,"D","Oshawa Generals",18,0,2,2,0.11,6,0,0,0,0,13
"Matthew Andersen",2007-11-27,"D","Sarnia Sting",13,0,2,2,0.15,-7,0,0,0,0,4
"Niko Krmpotic",2007-04-19,"D","Brantford Bulldogs",9,0,2,2,0.22,-1,0,0,0,0,2
"Noah Smith",2006-02-27,"D","Barrie Colts",12,0,2,2,0.17,-9,0,0,0,0,4
"Adrian Manzo",2007-08-28,"D","Windsor Spitfires",5,1,0,1,0.2,3,0,0,0,0,2
"Cameron Bergeron",2006-04-16,"D","Kingston Frontenacs",7,1,0,1,0.14,-2,0,0,0,0,0
"Georgy Toroptsev",2006-04-22,"LW","Erie Otters",18,1,0,1,0.06,-3,0,0,0,0,11
"Jacob Cloutier",2007-03-22,"RW","Saginaw Spirit",4,1,0,1,0.25,-1,0,0,1,0,2
"Nolan Newton",2006-01-27,"RW","Barrie Colts",13,1,0,1,0.08,-4,0,0,0,0,4
"Reyth Smith",2007-07-27,"C","North Bay Battalion",3,1,0,1,0.33,0,0,0,0,0,0
"Xander Velliaris",2007-04-23,"D","Kingston Frontenacs",10,1,0,1,0.1,2,0,0,0,0,0
"Ben Radley",2007-07-29,"D","Brantford Bulldogs",4,0,1,1,0.25,5,0,0,0,0,0
"Caeden Heins",2006-02-06,"LW","Oshawa Generals",28,0,1,1,0.04,-3,0,0,0,0,6
"Darcy Dewachter",2007-03-01,"D","Niagara IceDogs",11,0,1,1,0.09,-1,0,0,0,0,0
"Dylan Woulds",2006-03-28,"D","Peterborough Petes",45,0,1,1,0.02,1,0,0,0,0,12
"Eric He",2007-10-17,"LW","Niagara IceDogs",12,0,1,1,0.08,0,0,0,0,0,0
"Harrison Franssen",2006-05-04,"C","Oshawa Generals",2,0,1,1,0.5,1,0,0,0,0,0
"Nolan Jackson",2007-01-02,"D","Sudbury Wolves",6,0,1,1,0.17,-1,0,0,0,0,2
"Rene Van Bommel",2006-05-14,"LW","London Knights",29,0,1,1,0.03,-7,0,0,0,0,17
"Andrew MacNiel",2007-07-25,"D","Kitchener Rangers",5,0,0,0,0,0,0,0,0,0,0
"Blake Clayton",2007-10-23,"C","Sudbury Wolves",1,0,0,0,0,1,0,0,0,0,0
"Braydon Bruce",2006-05-11,"D","Sudbury Wolves",6,0,0,0,0,1,0,0,0,0,4
"Brendan Gerber",2007-02-24,"LW","London Knights",2,0,0,0,0,0,0,0,0,0,0
"Briir Long",2007-07-22,"C","Brantford Bulldogs",1,0,0,0,0,0,0,0,0,0,0
"Casey Bridgewater",2007-02-07,"D","Sarnia Sting",9,0,0,0,0,-2,0,0,0,0,2
"Cole Dubowsky",2007-06-11,"LW","Barrie Colts",5,0,0,0,0,-3,0,0,0,0,0
"Ethan Weir",2007-01-10,"RW","Kingston Frontenacs",5,0,0,0,0,-3,0,0,0,0,0
"Evan Hjelholt",2006-12-14,"D","Windsor Spitfires",7,0,0,0,0,-3,0,0,0,0,0
"Fraser McDonell",2006-03-02,"D","Oshawa Generals",26,0,0,0,0,-10,0,0,0,0,14
"Gabriel Smith",2007-01-01,"D","Owen Sound Attack",11,0,0,0,0,-3,0,0,0,0,2
"Grant Spada",2007-06-24,"D","Guelph Storm",7,0,0,0,0,-1,0,0,0,0,0
"Hudson Chitaroni",2007-08-22,"C","Sudbury Wolves",5,0,0,0,0,-3,0,0,0,0,4
"Jack D'Arcy",2007-12-02,"D","Flint Firebirds",4,0,0,0,0,0,0,0,0,0,2
"Justin Handsor",2007-09-24,"D","Barrie Colts",13,0,0,0,0,-4,0,0,0,0,2
"Michael Lavigne",2007-01-17,"D","Windsor Spitfires",3,0,0,0,0,-1,0,0,0,0,0
"Noah Jenken",2007-03-08,"D","London Knights",7,0,0,0,0,1,0,0,0,0,2
"PJ Fagan II",2007-05-02,"D","London Knights",3,0,0,0,0,1,0,0,0,0,4
"Roman Buduev",2006-01-12,"D","Niagara IceDogs",3,0,0,0,0,-2,0,0,0,0,0
"Sam Ethier",2006-08-09,"D","Owen Sound Attack",11,0,0,0,0,-5,0,0,0,0,0
"Shawn Costello",2007-01-20,"C","Oshawa Generals",2,0,0,0,0,-1,0,0,0,0,2
"Trevor O’Dell",2006-07-17,"D","Sudbury Wolves",3,0,0,0,0,-1,0,0,0,0,0
"Tyler O'Toole",2006-07-28,"D","Sarnia Sting",8,0,0,0,0,-4,0,0,0,0,14
"Tyson Rismond",2006-03-30,"D","North Bay Battalion",14,0,0,0,0,-1,0,0,0,0,13
"Wyatt Jinman",2007-10-11,"LW","Mississauga Steelheads",3,0,0,0,0,-1,0,0,0,0,0
"Zach Wilson",2007-03-07,"D","North Bay Battalion",6,0,0,0,0,-2,0,0,0,0,2
