"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Larry Paleczny","NO",19,1978-04-02,1978,"6.01",198,"C","Owen Sound Platers",10,3,5,8,0.8,-3,2,1,3,1,0,1,0,0,10,1
"Ryan Christie","NO",20,1978-07-03,1978,"6.03",180,"LW","Owen Sound Platers",11,3,5,8,0.73,-7,1,2,3,0,1,1,0,0,13,1
"Aaron Fransen","NO",2,1978-09-23,1978,"6.02",209,"D","Kingston Frontenacs",11,2,6,8,0.73,-5,2,2,4,0,0,0,1,0,8,1
"Ryan Ready","NO",11,1978-11-07,1978,"6.01",192,"LW","Belleville Bulls",10,5,2,7,0.7,2,1,0,1,0,0,0,1,0,12,1
"Glenn Crawford","NO",21,1978-02-27,1978,"6.00",183,"C","Sudbury Wolves",10,4,3,7,0.7,-6,1,2,3,1,0,1,0,0,8,1
"Joe Talbot","NO",25,1980-04-23,1980,"5.10",170,"C","Ottawa 67's",14,4,3,7,0.5,3,0,0,0,0,0,0,1,0,4,1
"Krys Barch","NO",10,1980-03-26,1980,"6.02",200,"LW","London Knights",16,4,3,7,0.44,-1,0,1,1,0,0,0,1,0,16,1
"Jim Baxter","NO",26,1979-08-24,1979,"6.03",207,"D","Oshawa Generals",7,3,4,7,1,6,2,3,5,0,0,0,0,0,0,1
"Matt Bradley","NO",8,1978-06-13,1978,"6.02",190,"RW","Kingston Frontenacs",8,3,4,7,0.88,-1,1,3,4,0,0,0,2,0,7,1
"Colin Beardsmore","NO",7,1978-02-07,1978,"6.02",197,"LW","Owen Sound Platers",11,3,4,7,0.64,3,1,0,1,0,0,0,0,1,4,1
"Steve Wasylko","NO",22,1978-07-11,1978,"6.02",190,"C","Plymouth Whalers",14,3,4,7,0.5,2,1,3,4,1,0,1,0,0,8,1
"Maxim Spiridonov","NO",8,1978-04-07,1978,"5.11",181,"RW","London Knights",16,3,4,7,0.44,2,0,0,0,0,0,0,0,0,4,1
"Vadim Sharapov","NO",10,1978-01-13,1978,"5.10",179,"RW","Erie Otters",7,2,5,7,1,4,0,2,2,0,0,0,0,0,12,1
"Mike Dombkiewicz","NO",6,1979-02-11,1979,"6.00",210,"D","Owen Sound Platers",11,2,5,7,0.64,-2,1,1,2,0,0,0,0,0,0,1
"Tim Connolly","NO",17,1981-05-07,1981,"6.01",186,"C","Erie Otters",7,1,6,7,1,1,0,0,0,0,0,0,0,0,6,1
"Michael Zigomanis","NO",7,1981-01-17,1981,"6.00",175,"C","Kingston Frontenacs",12,1,6,7,0.58,-6,0,3,3,0,0,0,1,0,2,1
"Jonas Soling","NO",15,1978-09-07,1978,"6.03",195,"LW","Sudbury Wolves",10,0,7,7,0.7,1,0,0,0,0,0,0,0,0,10,1
"Peter Campbell","NO",14,1979-09-07,1979,"5.11",185,"C","Sudbury Wolves",10,5,1,6,0.6,1,0,0,0,1,0,1,1,0,8,1
"Shane Nash","NO",19,1979-01-24,1979,"5.09",185,"C","Erie Otters",7,4,2,6,0.86,0,1,1,2,2,0,2,1,0,4,1
"Chris Allen","NO",55,1978-05-08,1978,"6.02",200,"D","Kingston Frontenacs",10,4,2,6,0.6,-2,3,2,5,0,0,0,0,0,6,1
"Jonathan Cheechoo","NO",19,1980-07-15,1980,"6.01",208,"RW","Belleville Bulls",10,4,2,6,0.6,-2,3,1,4,0,0,0,0,0,10,1
"Eric Beaudoin","NO",27,1980-05-03,1980,"6.03",205,"LW","Guelph Storm",13,4,2,6,0.46,5,1,0,1,0,0,0,1,0,4,1
"David Bell","NO",4,1977-03-24,1977,"6.00",200,"D","Ottawa 67's",14,4,2,6,0.43,3,1,0,1,0,0,0,0,0,21,1
"Tyler Rennette","NO",11,1979-04-16,1979,"6.01",180,"C","Erie Otters",6,3,3,6,1,0,0,1,1,0,0,0,0,0,2,1
"Brandon Coalter","NO",10,1978-06-22,1978,"6.02",184,"LW","Oshawa Generals",7,3,3,6,0.86,0,0,0,0,1,1,2,0,0,6,1
"Andrew Long","NO",19,1978-08-10,1978,"6.03",197,"C","Guelph Storm",8,3,3,6,0.75,7,1,0,1,0,0,0,1,0,10,1
"Wes Goldie","NO",16,1979-04-05,1979,"6.01",178,"RW","Owen Sound Platers",11,3,3,6,0.55,-4,1,1,2,0,0,0,0,0,7,1
"Julian Smith","NO",10,1979-05-14,1979,"5.11",180,"C","Plymouth Whalers",15,3,3,6,0.4,-7,1,1,2,0,0,0,1,0,6,1
"Darcy Harris","NO",14,1978-12-22,1978,"6.01",185,"RW","Kitchener Rangers",6,2,4,6,1,-1,1,1,2,0,0,0,0,0,28,1
"Matt Elich","NO",24,1978-09-22,1978,"6.03",185,"RW","Kingston Frontenacs",12,2,4,6,0.5,-10,0,1,1,0,0,0,0,0,2,1
"Jesse Boulerice","NO",18,1978-08-10,1978,"6.03",215,"RW","Plymouth Whalers",13,2,4,6,0.46,0,0,3,3,0,0,0,0,0,40,1
"Mark McMahon","NO",6,1978-02-10,1978,"6.02",190,"D","Kitchener Rangers",6,1,5,6,1,-8,1,3,4,0,0,0,0,0,27,1
"Kevin Colley","NO",16,1979-01-04,1979,"5.08",174,"RW","Oshawa Generals",7,1,5,6,0.86,-2,1,3,4,0,0,0,0,0,14,1
"Mike Lankshear","NO",26,1978-09-08,1978,"6.03",190,"D","Owen Sound Platers",11,1,5,6,0.55,-1,1,2,3,0,0,0,1,0,4,1
"Chris Hajt","NO",5,1978-07-05,1978,"6.04",210,"D","Guelph Storm",13,1,5,6,0.46,13,1,2,3,0,0,0,0,0,11,1
"Sean Blanchard","NO",77,1978-03-29,1978,"6.00",201,"D","Ottawa 67's",14,0,6,6,0.43,8,0,3,3,0,0,0,0,0,29,1
"Jeff Heerema","NO",26,1980-01-17,1980,"6.01",190,"RW","Sarnia Sting",5,4,1,5,1,0,0,1,1,0,0,0,0,0,10,1
"Keith Delaney","NO",20,1979-05-07,1979,"6.01",200,"C","Barrie Colts",6,4,1,5,0.83,-2,0,1,1,0,0,0,2,0,2,1
"Matt Price","NO",17,1978-04-27,1978,"6.00",208,"LW","Kingston Frontenacs",8,3,2,5,0.63,-1,0,0,0,1,0,1,1,0,6,1
"Chris Stanley","NO",13,1979-06-18,1979,"6.01",200,"C","Belleville Bulls",10,3,2,5,0.5,1,1,0,1,0,0,0,0,0,4,1
"Sergei Fedotov","NO",29,1977-01-24,1977,"6.02",195,"D","Plymouth Whalers",15,3,2,5,0.33,1,2,0,2,0,0,0,0,0,10,1
"Daniel Tkaczuk","NO",10,1979-06-10,1979,"6.00",191,"C","Barrie Colts",6,2,3,5,0.83,-3,0,1,1,0,0,0,0,0,8,1
"Andrei Shurupov","NO",9,1978-02-28,1978,"6.02",192,"C","Belleville Bulls",10,2,3,5,0.5,4,1,2,3,0,0,0,0,0,4,1
"Dan Snyder","NO",14,1978-02-23,1978,"6.00",169,"C","Owen Sound Platers",10,2,3,5,0.5,1,0,0,0,1,0,1,0,0,16,1
"Joel Scherban","NO",7,1980-04-22,1980,"6.02",199,"C","London Knights",16,2,3,5,0.31,1,1,0,1,0,0,0,0,0,4,1
"Jon Sim","NO",14,1977-09-29,1977,"5.10",180,"C","Sarnia Sting",5,1,4,5,1,0,0,1,1,1,0,1,1,0,14,1
"Chris Wismer","NO",23,1977-09-23,1977,"6.02",205,"D","Owen Sound Platers",10,1,4,5,0.5,-6,0,2,2,0,0,0,1,0,16,1
"Jeff Brown","NO",21,1978-04-24,1978,"6.02",211,"D","London Knights",15,1,4,5,0.33,9,0,1,1,0,0,0,0,0,26,1
"Eric Gooldy","NO",37,1979-02-10,1979,"6.03",209,"LW","Plymouth Whalers",15,1,4,5,0.33,4,0,0,0,0,0,0,0,0,28,1
"Bryan Allen","NO",77,1980-08-21,1980,"6.04",217,"D","Oshawa Generals",5,0,5,5,1,-6,0,3,3,0,0,0,0,0,18,1
"Ryan Davis","NO",21,1978-02-16,1978,"6.02",190,"RW","Guelph Storm",13,0,5,5,0.38,5,0,1,1,0,0,0,0,0,8,1
"John Erskine","NO",55,1980-06-26,1980,"6.04",211,"D","London Knights",16,0,5,5,0.31,4,0,1,1,0,1,1,0,0,25,1
"Adam Campbell","NO",2,1980-01-05,1980,"5.11",185,"D","Owen Sound Platers",11,4,0,4,0.36,1,0,0,0,0,0,0,0,0,32,1
"Mike Christian","NO",18,1979-11-13,1979,"6.01",200,"LW","Barrie Colts",6,3,1,4,0.67,0,1,0,1,0,0,0,0,0,12,1
"Ben Schust","NO",10,1977-04-06,1977,"6.00",183,"LW","Kitchener Rangers",6,3,1,4,0.67,1,1,1,2,0,0,0,0,0,2,1
"Jeff Tetzlaff","NO",24,1978-01-22,1978,"6.02",200,"RW","Barrie Colts",6,3,1,4,0.67,0,0,0,0,1,0,1,0,0,0,1
"Brent Gauvreau","NO",28,1980-06-29,1980,"6.03",205,"RW","Oshawa Generals",7,3,1,4,0.57,2,0,0,0,0,0,0,0,0,2,1
"Michael Rupp","NO",27,1980-01-13,1980,"6.06",225,"LW","Erie Otters",7,3,1,4,0.57,3,1,0,1,0,0,0,1,0,6,1
"Taylor Pyatt","NO",11,1981-08-19,1981,"6.04",215,"LW","Sudbury Wolves",10,3,1,4,0.4,-3,2,0,2,0,0,0,1,0,6,1
"Dan Hinote","NO",13,1977-01-30,1977,"6.01",185,"RW","Oshawa Generals",5,2,2,4,0.8,-1,0,1,1,0,0,0,0,0,7,1
"Vratislav Cech","NO",77,1979-01-28,1979,"6.03",196,"D","Kitchener Rangers",6,2,2,4,0.67,3,0,1,1,0,0,0,0,0,13,1
"Mike Fisher","NO",12,1980-06-05,1980,"6.00",190,"C","Sudbury Wolves",9,2,2,4,0.44,-3,0,1,1,0,0,0,0,0,13,1
"Michael Henrich","NO",27,1980-03-04,1980,"6.04",214,"RW","Barrie Colts",5,1,3,4,0.8,-3,0,1,1,0,0,0,0,0,0,1
"Ryan Milanovic","NO",11,1980-09-03,1980,"6.02",195,"LW","Kitchener Rangers",6,1,3,4,0.67,-1,0,0,0,0,0,0,1,0,19,1
"Martin Skoula","NO",14,1979-10-28,1979,"6.02",202,"D","Barrie Colts",6,1,3,4,0.67,-6,0,1,1,0,1,1,0,0,4,1
"Brad Morgan","NO",28,1979-04-22,1979,"6.00",203,"D","Sudbury Wolves",8,1,3,4,0.5,-4,0,1,1,0,0,0,1,0,8,1
"Darryl Knight","NO",51,1979-04-14,1979,"6.01",171,"C","Sarnia Sting",5,0,4,4,0.8,1,0,3,3,0,0,0,0,0,0,1
"Jason Byrnes","NO",12,1977-05-09,1977,"6.00",195,"RW","Kitchener Rangers",6,0,4,4,0.67,0,0,0,0,0,0,0,0,0,14,1
"Ryan Cirillo","NO",15,1978-02-17,1978,"5.10",178,"LW","Oshawa Generals",7,0,4,4,0.57,-3,0,0,0,0,1,1,0,0,6,1
"Nick Boynton","NO",10,1979-01-14,1979,"6.02",210,"D","Ottawa 67's",14,0,4,4,0.29,1,0,2,2,0,0,0,0,0,24,1
"Serge Payer","NO",7,1979-05-09,1979,"6.00",180,"C","Kitchener Rangers",6,3,0,3,0.5,-1,1,0,1,0,0,0,1,0,7,1
"Greg Willers","NO",27,1979-08-08,1979,"6.01",197,"D","Sarnia Sting",5,2,1,3,0.6,-3,2,0,2,0,0,0,0,0,6,1
"Michal Dvorak","NO",23,1979-08-12,1979,"6.02",195,"LW","Kitchener Rangers",6,2,1,3,0.5,-2,0,1,1,0,0,0,0,0,15,1
"Steve Gallace","NO",21,1978-08-20,1978,"6.01",195,"D","Belleville Bulls",7,2,1,3,0.43,13,0,1,1,0,0,0,0,0,4,1
"Warren Holmes","NO",55,1978-10-24,1978,"6.01",181,"LW","Oshawa Generals",7,2,1,3,0.43,-2,0,0,0,0,0,0,2,0,4,1
"Brad Ralph","NO",21,1980-10-17,1980,"6.02",198,"C","Oshawa Generals",7,2,1,3,0.43,0,1,1,2,0,0,0,0,0,8,1
"Ryan VanBuskirk","NO",20,1980-01-12,1980,"6.02",205,"D","Sarnia Sting",5,1,2,3,0.6,1,1,1,2,0,0,0,0,0,4,1
"Luch Nasato","NO",6,1977-03-10,1977,"5.11",199,"D","Barrie Colts",6,1,2,3,0.5,-3,1,0,1,0,0,0,0,0,23,1
"Nick Smith","NO",32,1979-03-23,1979,"6.02",162,"C","Barrie Colts",6,1,2,3,0.5,0,0,0,0,0,1,1,0,0,4,1
"Arvid Rekis","NO",6,1979-01-01,1979,"6.00",212,"D","Erie Otters",7,1,2,3,0.43,7,0,0,0,0,0,0,0,0,2,1
"Randy Rowe","NO",18,1980-06-10,1980,"5.11",180,"LW","Belleville Bulls",10,1,2,3,0.3,0,0,0,0,1,0,1,1,0,2,1
"Lance Galbraith","NO",71,1980-02-21,1980,"5.10",180,"LW","Ottawa 67's",13,1,2,3,0.23,1,0,0,0,0,0,0,0,0,27,1
"Preston Mizzi","NO",15,1980-12-22,1980,"6.00",180,"C","Peterborough Petes",4,0,3,3,0.75,-6,0,2,2,0,0,0,0,0,12,1
"Jeff Zehr","NO",55,1978-12-10,1978,"6.04",215,"LW","Erie Otters",5,0,3,3,0.6,-2,0,0,0,0,0,0,0,0,24,1
"Jeff MacMillan","NO",24,1979-03-30,1979,"6.01",176,"D","Oshawa Generals",7,0,3,3,0.43,-6,0,2,2,0,0,0,0,0,11,1
"Michael Jacobsen","NO",6,1981-07-24,1981,"6.01",197,"D","Belleville Bulls",10,0,3,3,0.3,-1,0,0,0,0,0,0,0,0,0,1
"Mike Tilson","NO",14,1978-06-28,1978,"5.10",212,"D","Belleville Bulls",10,0,3,3,0.3,6,0,1,1,0,0,0,0,0,20,1
"Adam Collins","NO",27,1979-11-26,1979,"6.00",201,"D","Owen Sound Platers",11,0,3,3,0.27,1,0,2,2,0,0,0,0,0,8,1
"Eric Pacey","NO",12,1978-05-03,1978,"6.02",224,"C","London Knights",11,0,3,3,0.27,-3,0,1,1,0,0,0,0,0,12,1
"Dave Stephenson","NO",8,1981-04-03,1981,"6.02",220,"D","Owen Sound Platers",11,0,3,3,0.27,3,0,0,0,0,0,0,0,0,21,1
"Eric Braff","NO",33,1980-11-12,1980,"6.04",210,"D","Kingston Frontenacs",12,0,3,3,0.25,-6,0,0,0,0,0,0,0,0,2,1
"Lindsay Plunkett","NO",11,1980-05-12,1980,"6.02",195,"LW","Guelph Storm",13,0,3,3,0.23,-1,0,0,0,0,0,0,0,0,2,1
"Markus Pottinger","NO",2,1978-05-01,1978,"6.00",185,"D","Ottawa 67's",14,0,3,3,0.21,13,0,0,0,0,0,0,0,0,4,1
"Kevin Holdridge","NO",26,1980-09-09,1980,"6.03",200,"D","Plymouth Whalers",15,0,3,3,0.2,-2,0,0,0,0,0,0,0,0,30,1
"Alex Henry","NO",6,1979-10-18,1979,"6.05",200,"D","London Knights",16,0,3,3,0.19,-2,0,1,1,0,0,0,0,0,14,1
"Duncan Dalmao","NO",32,1978-12-23,1978,"6.01",198,"D","Peterborough Petes",4,2,0,2,0.5,-9,2,0,2,0,0,0,0,0,6,1
"Andrew Peters","NO",11,1980-05-05,1980,"6.04",208,"LW","Oshawa Generals",7,2,0,2,0.29,1,1,0,1,0,0,0,1,0,19,1
"Derek Campbell","NO",37,1980-04-14,1980,"6.01",185,"LW","Belleville Bulls",9,2,0,2,0.22,-1,0,0,0,0,0,0,0,0,14,1
"Brian Passmore","NO",27,1980-04-27,1980,"5.11",180,"C","Plymouth Whalers",15,2,0,2,0.13,-1,0,0,0,0,0,0,0,0,7,1
"Michael Hanson","NO",18,1978-05-26,1978,"5.11",194,"LW","Sarnia Sting",5,1,1,2,0.4,-3,0,0,0,0,0,0,0,0,11,1
"Ivan Novoseltsev","NO",25,1979-01-23,1979,"6.01",200,"RW","Sarnia Sting",5,1,1,2,0.4,-1,0,0,0,0,0,0,0,0,8,1
"Andrew Proskurnicki","NO",3,1978-07-24,1978,"6.04",197,"LW","Sarnia Sting",5,1,1,2,0.4,-5,0,0,0,0,0,0,0,1,28,1
"Josh Seabrook","NO",27,1980-03-05,1980,"6.00",180,"RW","Kitchener Rangers",5,1,1,2,0.4,0,0,0,0,0,0,0,0,0,9,1
"Brock Boucher","NO",19,1979-01-26,1979,"6.02",205,"LW","Barrie Colts",6,1,1,2,0.33,-1,0,0,0,0,0,0,0,0,10,1
"Darren Mortier","NO",29,1978-05-04,1978,"6.01",185,"C","Kitchener Rangers",6,1,1,2,0.33,-2,0,0,0,1,0,1,0,0,0,1
"Allan Rourke","NO",26,1980-03-06,1980,"6.02",195,"D","Kitchener Rangers",6,1,1,2,0.33,0,1,0,1,0,0,0,0,0,6,1
"Steve Montador","NO",12,1979-12-21,1979,"6.00",203,"D","Erie Otters",7,1,1,2,0.29,-5,1,0,1,0,0,0,0,0,8,1
"Joel Ward","NO",22,1980-12-02,1980,"6.01",206,"RW","Owen Sound Platers",11,1,1,2,0.18,0,0,0,0,0,0,0,0,0,5,1
"Jonathan Schill","NO",22,1979-06-28,1979,"6.01",176,"LW","Kingston Frontenacs",12,1,1,2,0.17,-4,0,0,0,0,0,0,0,0,4,1
"Kristopher Purdy","NO",25,1980-10-10,1980,"6.03",213,"LW","Plymouth Whalers",14,1,1,2,0.14,3,0,0,0,0,0,0,0,0,0,1
"Troy Smith","NO",7,1978-07-31,1978,"6.01",194,"D","Plymouth Whalers",15,1,1,2,0.13,-1,0,0,0,0,0,0,0,0,4,1
"Sean Dixon","NO",23,1981-02-22,1981,"6.02",185,"D","Erie Otters",4,0,2,2,0.5,1,0,2,2,0,0,0,0,0,0,1
"Mike Martone","NO",2,1977-09-26,1977,"6.02",200,"D","Peterborough Petes",4,0,2,2,0.5,-3,0,2,2,0,0,0,0,0,10,1
"Brian Barker","NO",16,1978-09-07,1978,"6.01",196,"LW","Barrie Colts",5,0,2,2,0.4,-4,0,0,0,0,0,0,0,0,2,1
"Marek Posmyk","NO",5,1978-09-15,1978,"6.06",225,"D","Sarnia Sting",5,0,2,2,0.4,-2,0,0,0,0,1,1,0,0,6,1
"Brandon Merli","NO",21,1979-03-16,1979,"6.00",200,"LW","Kitchener Rangers",6,0,2,2,0.33,-1,0,0,0,0,0,0,0,0,0,1
"Jeff Paul","NO",4,1978-03-01,1978,"6.03",210,"D","Erie Otters",7,0,2,2,0.29,2,0,0,0,0,0,0,0,0,13,1
"David Cornacchia","NO",5,1980-11-13,1980,"5.11",200,"D","Sudbury Wolves",8,0,2,2,0.25,-2,0,1,1,0,0,0,0,0,27,1
"Ryan Crowther","NO",15,1979-10-15,1979,"5.11",202,"D","Owen Sound Platers",8,0,2,2,0.25,4,0,0,0,0,0,0,0,0,9,1
"Branislav Mezei","NO",26,1980-08-10,1980,"6.03",210,"D","Belleville Bulls",8,0,2,2,0.25,-2,0,0,0,0,1,1,0,0,8,1
"Ryan Barnes","NO",25,1980-01-30,1980,"6.02",200,"LW","Sudbury Wolves",10,0,2,2,0.2,-2,0,1,1,0,0,0,0,0,24,1
"Wes Mason","NO",20,1977-12-12,1977,"6.02",192,"LW","Kingston Frontenacs",10,0,2,2,0.2,-7,0,1,1,0,0,0,0,0,4,1
"Ryan McKie","NO",7,1978-03-30,1978,"6.03",210,"D","Sudbury Wolves",10,0,2,2,0.2,3,0,1,1,0,0,0,0,0,17,1
