"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Brad Richardson",1985-02-04,"C","Owen Sound Attack",67,2,1,3,0.04,4
"Chris Robertson",1984-01-10,"C","Sudbury Wolves",66,2,1,3,0.05,12
"Darryl Boyce",1984-07-07,"C","Toronto St. Michael's Majors",64,2,1,3,0.05,8
"Derek Roy",1983-05-04,"C","Kitchener Rangers",49,2,1,3,0.06,4
"Drew Fata",1983-07-28,"D","Kingston Frontenacs",69,2,1,3,0.04,8
"Mark Langdon",1983-03-12,"C","Barrie Colts",68,2,1,3,0.04,7
"Paul Bissonnette",1985-03-11,"D","Saginaw Spirit",67,2,1,3,0.04,13
"Tyler Eady",1983-08-12,"RW","Mississauga IceDogs",68,2,1,3,0.04,12
"Chris Cook",1982-02-21,"LW","Kingston Frontenacs",68,1,2,3,0.04,7
"Eric Larochelle",1984-07-07,"D","Guelph Storm",62,1,2,3,0.05,14
"Frank Lukes",1982-09-25,"RW","Toronto St. Michael's Majors",62,1,2,3,0.05,4
"George Halkidis",1982-06-18,"D","Kitchener Rangers",60,1,2,3,0.05,10
"Kevin Klein",1984-12-13,"D","Toronto St. Michael's Majors",67,1,2,3,0.04,7
"Matt Passfield",1982-05-08,"RW","Owen Sound Attack",64,1,2,3,0.05,5
"Patrick Jarrett",1984-02-06,"C","Owen Sound Attack",63,1,2,3,0.05,5
"Peter Tsimikalis",1986-01-10,"C","Ottawa 67's",61,1,2,3,0.05,9
"Trevor Daley",1983-10-09,"D","Sault Ste. Marie Greyhounds",57,1,2,3,0.05,6
"Chris Curran",1983-07-24,"LW","Mississauga IceDogs",67,0,3,3,0.04,14
"Mike Stathopoulos",1982-07-12,"C","London Knights",54,0,3,3,0.06,4
"Danny Fritsche",1985-07-13,"C","Sarnia Sting",61,2,0,2,0.03,3
"Jean-Francois Seguin",1982-04-25,"D","Sudbury Wolves",62,2,0,2,0.03,5
"Justin McCutcheon",1983-02-03,"RW","Kingston Frontenacs",65,2,0,2,0.03,5
"Karl Stewart",1983-06-30,"C","Plymouth Whalers",68,2,0,2,0.03,2
"Nathan McIver",1985-01-06,"D","Toronto St. Michael's Majors",68,2,0,2,0.03,13
"Reg Thomas",1984-03-24,"C","Sarnia Sting",66,2,0,2,0.03,8
"Rick Steadman",1984-06-09,"D","London Knights",61,2,0,2,0.03,12
"Ryan Ramsay",1983-05-18,"C","Plymouth Whalers",59,2,0,2,0.03,2
"Adam Elzinga",1982-07-23,"D","Peterborough Petes",66,1,1,2,0.03,18
"Andre Benoit",1984-01-06,"D","Kitchener Rangers",65,1,1,2,0.03,3
"Bobby Chaumont",1984-11-21,"RW","Sudbury Wolves",68,1,1,2,0.03,4
"Chris Campoli",1984-07-09,"D","Erie Otters",60,1,1,2,0.03,4
"Jeff Carter",1985-01-01,"C","Sault Ste. Marie Greyhounds",61,1,1,2,0.03,3
"Miguel Delisle",1982-04-06,"RW","Kingston Frontenacs",65,1,1,2,0.03,3
"Rane Carnegie",1985-01-02,"RW","Belleville Bulls",60,1,1,2,0.03,4
"Sean Courtney",1985-10-16,"C","Erie Otters",67,1,1,2,0.03,6
"Sean Langdon",1984-04-12,"C","Sudbury Wolves",55,1,1,2,0.04,5
"Bryan Rodney",1984-04-22,"D","Kingston Frontenacs",67,0,2,2,0.03,3
"Carter Trevisani",1982-06-06,"D","Ottawa 67's",67,0,2,2,0.03,6
"Chris Clayton",1983-09-28,"RW","Brampton Battalion",67,0,2,2,0.03,4
"Jan Platil",1983-02-09,"D","Barrie Colts",61,0,2,2,0.03,4
"Jason Penner",1983-04-01,"C","Peterborough Petes",67,0,2,2,0.03,9
"Matt Puntureri",1985-06-17,"C","Sault Ste. Marie Greyhounds",47,0,2,2,0.04,13
"Niko Tuomi",1983-02-10,"D","Guelph Storm",70,0,2,2,0.03,5
"Scott Sheppard",1983-09-28,"RW","Ottawa 67's",67,0,2,2,0.03,3
"Shandor Alphonso",1984-05-24,"LW","Sudbury Wolves",66,0,2,2,0.03,6
"Tobias Whelan",1983-10-28,"C","Oshawa Generals",68,0,2,2,0.03,5
"Tyler Cook",1982-08-10,"D","Oshawa Generals",68,0,2,2,0.03,11
"Aaron Power",1982-02-04,"D","Sarnia Sting",65,1,0,1,0.02,2
"Brad Bonello",1984-04-15,"LW","Erie Otters",63,1,0,1,0.02,2
"Brad Horan",1983-05-15,"RW","Kingston Frontenacs",65,1,0,1,0.02,3
"Cory Stillman",1983-03-02,"C","Kingston Frontenacs",42,1,0,1,0.02,2
"Dene Poulin",1983-12-13,"D","Sudbury Wolves",68,1,0,1,0.01,6
"Dennis Wideman",1983-03-20,"D","London Knights",55,1,0,1,0.02,2
"Dustin VanBallegooie",1983-03-25,"D","Owen Sound Attack",59,1,0,1,0.02,4
"Evan Kotsopoulos",1984-03-24,"LW","Oshawa Generals",61,1,0,1,0.02,3
"Greg Jacina",1982-05-22,"C","Mississauga IceDogs",56,1,0,1,0.02,2
"Gregory Campbell",1983-12-17,"LW","Kitchener Rangers",55,1,0,1,0.02,2
"Jamie Tardif",1985-01-23,"C","Peterborough Petes",68,1,0,1,0.01,2
"Jeff Larsh",1985-01-24,"RW","Sault Ste. Marie Greyhounds",58,1,0,1,0.02,5
"Jimmy Gagnon",1982-09-16,"RW","Plymouth Whalers",64,1,0,1,0.02,8
"Jiri Drtina",1985-03-01,"D","Guelph Storm",63,1,0,1,0.02,4
"John Vigilante",1985-05-24,"LW","Plymouth Whalers",65,1,0,1,0.02,3
"Jonas Fiedler",1984-05-29,"LW","Plymouth Whalers",63,1,0,1,0.02,4
"Justin Renner",1984-05-02,"RW","Owen Sound Attack",27,1,0,1,0.04,50
"Marc Rancourt",1984-04-28,"LW","Belleville Bulls",68,1,0,1,0.01,4
"Marcus Smith",1983-01-14,"D","Kitchener Rangers",67,1,0,1,0.01,3
"Mark Giordano",1983-03-10,"D","Owen Sound Attack",68,1,0,1,0.01,2
"Matt Weir",1983-05-21,"LW","London Knights",63,1,0,1,0.02,6
"Mike Rice",1982-02-01,"LW","Erie Otters",67,1,0,1,0.01,2
"Nick Vernelli",1983-01-02,"RW","Plymouth Whalers",55,1,0,1,0.02,14
"Patrick Kaleta",1986-06-08,"RW","Peterborough Petes",67,1,0,1,0.01,6
"Paul Giallonardo",1984-02-29,"D","Windsor Spitfires",56,1,0,1,0.02,6
"Petr Taticek",1983-09-22,"C","Sault Ste. Marie Greyhounds",54,1,0,1,0.02,2
"Ryan Callahan",1985-03-21,"RW","Guelph Storm",59,1,0,1,0.02,3
"Scott Horvath",1984-07-19,"RW","Toronto St. Michael's Majors",67,1,0,1,0.01,3
"Tim Sestito",1984-08-28,"LW","Plymouth Whalers",61,1,0,1,0.02,6
"Anthony Stewart",1985-01-05,"RW","Kingston Frontenacs",68,0,1,1,0.01,1
"Anton Kadeykin",1984-05-17,"D","Sarnia Sting",55,0,1,1,0.02,10
"Bob McBride",1982-07-30,"C","Guelph Storm",54,0,1,1,0.02,2
"Brent Mahon",1984-04-27,"C","Plymouth Whalers",53,0,1,1,0.02,20
"Brian Lee",1984-07-05,"D","Erie Otters",68,0,1,1,0.01,9
"Bryan Rempel",1985-02-12,"LW","Sault Ste. Marie Greyhounds",29,0,1,1,0.03,33
"Chris Hawley",1985-03-18,"D","Mississauga IceDogs",65,0,1,1,0.02,20
"Cole Jarrett",1983-01-04,"D","Plymouth Whalers",58,0,1,1,0.02,2
"Colin Power",1984-03-02,"RW","Guelph Storm",68,0,1,1,0.01,4
"Connor Cameron",1985-05-11,"C","Toronto St. Michael's Majors",50,0,1,1,0.02,9
"Dan Rogers",1984-05-07,"D","Belleville Bulls",65,0,1,1,0.02,7
"Daniel Borges",1986-01-09,"C","Saginaw Spirit",56,0,1,1,0.02,5
"David Bowman",1983-09-23,"D","Windsor Spitfires",62,0,1,1,0.02,3
"David Pszenyczny",1985-02-18,"D","Sarnia Sting",68,0,1,1,0.01,4
"Drew Larman",1985-05-15,"C","Sarnia Sting",67,0,1,1,0.01,6
"Frank Burgio",1983-03-05,"D","Brampton Battalion",55,0,1,1,0.02,20
"Jeremy Swanson",1984-06-21,"D","Barrie Colts",68,0,1,1,0.01,2
"John Wheaton",1984-08-23,"RW","Owen Sound Attack",62,0,1,1,0.02,11
"Jordan Kennedy",1983-07-12,"D","Sault Ste. Marie Greyhounds",42,0,1,1,0.02,33
"Josh Gratton",1982-09-09,"LW","Windsor Spitfires",62,0,1,1,0.02,2
"Kevin Young",1982-07-16,"D","Brampton Battalion",47,0,1,1,0.02,2
"Marco Caprara",1984-06-14,"LW","Sarnia Sting",53,0,1,1,0.02,11
"Mark Flood",1984-09-29,"D","Peterborough Petes",68,0,1,1,0.01,3
"Martin Lojek",1985-08-19,"D","Brampton Battalion",65,0,1,1,0.02,7
"Matt Lynn",1983-07-07,"D","Erie Otters",41,0,1,1,0.02,8
"Matt Maccarone",1984-03-23,"C","Oshawa Generals",67,0,1,1,0.01,6
"Matt Seymour",1983-06-29,"C","Toronto St. Michael's Majors",68,0,1,1,0.01,3
"Mike Knight",1984-10-07,"D","Belleville Bulls",68,0,1,1,0.01,4
"Mike Melinko",1983-02-14,"RW","Erie Otters",73,0,1,1,0.01,3
"Mike Self",1983-03-18,"D","Windsor Spitfires",64,0,1,1,0.02,8
"Mitch Maunu",1986-07-30,"D","Windsor Spitfires",62,0,1,1,0.02,5
"Nate Kiser",1982-05-04,"D","Plymouth Whalers",52,0,1,1,0.02,7
"Nathan O'Nabigon",1983-05-09,"LW","Kitchener Rangers",65,0,1,1,0.02,2
"Pat Sutton",1984-04-26,"D","Owen Sound Attack",67,0,1,1,0.01,6
"Paul McFarland",1985-12-06,"LW","Kitchener Rangers",58,0,1,1,0.02,6
"Paul Ranger",1984-09-12,"D","Oshawa Generals",68,0,1,1,0.01,3
"Richard Power",1984-01-18,"D","Kingston Frontenacs",68,0,1,1,0.01,7
"Rob Shilton",1982-06-24,"C","Sudbury Wolves",55,0,1,1,0.02,3
"Russ Moyer",1982-08-09,"D","Ottawa 67's",47,0,1,1,0.02,3
"Ryan Card",1984-02-18,"D","Peterborough Petes",65,0,1,1,0.02,12
"Ryan Rorabeck",1985-02-27,"C","Toronto St. Michael's Majors",55,0,1,1,0.02,3
"Scott Dobben",1983-04-10,"LW","Sault Ste. Marie Greyhounds",63,0,1,1,0.02,2
"Scott Hotham",1984-07-19,"D","Mississauga IceDogs",64,0,1,1,0.02,8
"Sean Thompson",1984-01-31,"LW","Plymouth Whalers",62,0,1,1,0.02,9
"Steve Cooke",1983-07-21,"C","Belleville Bulls",57,0,1,1,0.02,8
"T.J. Eason",1982-05-18,"D","Kitchener Rangers",68,0,1,1,0.01,10
"Travis Parent",1983-08-15,"D","Mississauga IceDogs",36,0,1,1,0.03,100
"Trevor Hendrikx",1985-03-29,"D","Peterborough Petes",56,0,1,1,0.02,11
"Tyler Haskins",1986-05-26,"C","Guelph Storm",54,0,1,1,0.02,5
"Wojtek Wolski",1986-02-24,"LW","Brampton Battalion",64,0,1,1,0.02,2
"Aaron Dawson",1985-03-11,"D","Peterborough Petes",65,0,0,0,0,0
"Aaron Lewicki",1985-02-11,"RW","Belleville Bulls",56,0,0,0,0,0
"Aaron Lobb",1983-06-10,"RW","Guelph Storm",60,0,0,0,0,0
"Adam Berti",1986-07-01,"LW","Oshawa Generals",15,0,0,0,0,0
"Adam Chapman",1982-03-27,"LW","Saginaw Spirit",64,0,0,0,0,0
"Adam Gibson",1984-06-07,"D","Saginaw Spirit",49,0,0,0,0,0
"Adam Henrich",1984-01-19,"LW","Brampton Battalion",63,0,0,0,0,0
"Adam Keefe",1984-04-26,"RW","Kitchener Rangers",45,0,0,0,0,0
"Adam Nemeth",1986-02-22,"D","London Knights",37,0,0,0,0,0
"Adam Rhymer",1984-02-27,"RW","Kingston Frontenacs",15,0,0,0,0,0
"Adam Smyth",1983-09-08,"RW","Ottawa 67's",48,0,0,0,0,0
"Adam Sturgeon",1984-03-19,"D","Saginaw Spirit",67,0,0,0,0,0
"Ahren Nittel",1983-12-06,"C","Oshawa Generals",42,0,0,0,0,0
"Alan Nolan",1983-07-06,"LW","Toronto St. Michael's Majors",55,0,0,0,0,0
"Alex Butkus",1984-01-19,"LW","Guelph Storm",2,0,0,0,0,0
"Alex Lalonde",1983-06-21,"LW","Owen Sound Attack",34,0,0,0,0,0
"Alex MacDonell",1983-08-13,"D","Saginaw Spirit",64,0,0,0,0,0
"Alex Shevchenko",1984-10-11,"LW","Sudbury Wolves",61,0,0,0,0,0
"Alex White",1983-02-03,"LW","Windsor Spitfires",19,0,0,0,0,0
"Alexander Skorohod",1983-06-10,"D","Mississauga IceDogs",61,0,0,0,0,0
"Andre Deveaux",1984-02-23,"RW","Owen Sound Attack",63,0,0,0,0,0
"Andrew Archer",1983-05-15,"D","Guelph Storm",65,0,0,0,0,0
"Andrew Brown",1983-07-05,"RW","Belleville Bulls",63,0,0,0,0,0
"Andrew Gibbons",1986-08-12,"RW","Oshawa Generals",5,0,0,0,0,0
"Andrew Marshall",1986-08-07,"D","Barrie Colts",3,0,0,0,0,NA
"Andrew Shennan",1985-02-19,"RW","Barrie Colts",63,0,0,0,0,0
"Andrey Mikhnov",1983-11-26,"LW","Toronto St. Michael's Majors",65,0,0,0,0,0
"Anthony Aquino",1982-08-01,"RW","Oshawa Generals",14,0,0,0,0,0
"Anthony Butera",1984-09-14,"D","Sarnia Sting",57,0,0,0,0,0
"Austin Corredato",1985-03-01,"RW","Kingston Frontenacs",60,0,0,0,0,0
"Ben Eager",1984-01-22,"LW","Oshawa Generals",58,0,0,0,0,0
"Bill Kinkel",1984-02-27,"LW","Kingston Frontenacs",69,0,0,0,0,0
"Blair Jarrett",1984-10-25,"RW","Mississauga IceDogs",64,0,0,0,0,0
"Blake Allan",1984-06-10,"D","Belleville Bulls",41,0,0,0,0,NA
"Bobby Turner",1982-04-15,"D","Mississauga IceDogs",7,0,0,0,0,0
"Brad Staubitz",1984-07-28,"D","Sault Ste. Marie Greyhounds",55,0,0,0,0,0
"Brandon Dafoe",1985-04-06,"D","Erie Otters",43,0,0,0,0,0
"Brandon McBride",1984-02-22,"C","Kingston Frontenacs",47,0,0,0,0,0
"Brandon Prust",1984-03-16,"LW","London Knights",65,0,0,0,0,0
"Brett Connolly",1986-08-17,"C","Sudbury Wolves",51,0,0,0,0,0
"Brett Howden",1984-08-05,"D","Owen Sound Attack",18,0,0,0,0,0
"Brett McGrath",1983-08-04,"C","Oshawa Generals",37,0,0,0,0,0
"Brett Trudell",1984-02-15,"RW","Guelph Storm",63,0,0,0,0,0
"Brodie Beard",1986-06-12,"D","Ottawa 67's",4,0,0,0,0,NA
"Brody Todd",1984-02-25,"LW","Ottawa 67's",52,0,0,0,0,0
"Bryan Bickell",1986-03-09,"LW","Ottawa 67's",50,0,0,0,0,0
"Bryan Hamm",1984-01-01,"D","Erie Otters",54,0,0,0,0,0
"Bryan Thompson",1982-03-16,"RW","London Knights",3,0,0,0,0,0
"Bryan Young",1986-08-06,"D","Peterborough Petes",2,0,0,0,0,NA
"Cam Fergus",1986-09-29,"C","Kitchener Rangers",5,0,0,0,0,0
"Cam Janssen",1984-04-15,"RW","Windsor Spitfires",50,0,0,0,0,0
"Cameron Black",1985-03-12,"D","Sudbury Wolves",32,0,0,0,0,0
"Carlo Colaiacovo",1983-01-27,"D","Erie Otters",35,0,0,0,0,0
"Chad Elliott",1984-03-27,"D","Oshawa Generals",19,0,0,0,0,0
"Chad McCaffrey",1984-06-19,"C","Kitchener Rangers",46,0,0,0,0,0
"Chad Robinson",1985-01-18,"LW","Peterborough Petes",55,0,0,0,0,0
"Chanse Fitzpatrick",1984-08-14,"RW","Sarnia Sting",50,0,0,0,0,0
"Chris Bain",1984-11-27,"LW","London Knights",62,0,0,0,0,0
"Chris Eade",1982-04-20,"D","Erie Otters",60,0,0,0,0,0
"Chris Hulit",1985-01-15,"RW","Oshawa Generals",67,0,0,0,0,0
"Chris Petrow",1984-06-05,"D","Oshawa Generals",46,0,0,0,0,0
"Chris Rebernik",1985-10-27,"RW","Toronto St. Michael's Majors",43,0,0,0,0,0
"Chris Rowan",1982-07-12,"LW","Brampton Battalion",68,0,0,0,0,0
"Chris Thorburn",1983-06-02,"C","Plymouth Whalers",64,0,0,0,0,0
"Clay McFadden",1986-02-15,"C","Kingston Frontenacs",59,0,0,0,0,0
"Cody Thornton",1986-07-16,"RW","Belleville Bulls",63,0,0,0,0,0
"Colin Baker",1985-05-29,"C","Sarnia Sting",35,0,0,0,0,0
"Colt King",1983-03-04,"LW","Oshawa Generals",66,0,0,0,0,0
"Corey LeClair",1983-09-16,"D","Sault Ste. Marie Greyhounds",59,0,0,0,0,0
"Corey Perry",1985-05-16,"RW","London Knights",67,0,0,0,0,0
"Cory Vitarelli",1985-06-30,"LW","Toronto St. Michael's Majors",55,0,0,0,0,0
"Craig Foster",1984-02-10,"LW","Toronto St. Michael's Majors",47,0,0,0,0,0
"Craig Voakes",1986-01-02,"C","Sudbury Wolves",61,0,0,0,0,0
"D.J. Jelitto",1984-06-29,"LW","Saginaw Spirit",26,0,0,0,0,0
"Dan Buccella",1983-06-16,"LW","Mississauga IceDogs",65,0,0,0,0,0
"Dan Growden",1982-02-09,"D","Owen Sound Attack",27,0,0,0,0,0
"Dan Marziani",1986-02-10,"D","Brampton Battalion",10,0,0,0,0,NA
"Dan Speer",1984-12-05,"C","Barrie Colts",61,0,0,0,0,0
"Daniel Carcillo",1985-01-28,"LW","Sarnia Sting",68,0,0,0,0,0
"Daniel Girardi",1984-04-29,"D","Guelph Storm",67,0,0,0,0,0
"Danny Bois",1983-06-01,"RW","London Knights",56,0,0,0,0,0
"Danny McDonald",1984-02-15,"LW","Kingston Frontenacs",68,0,0,0,0,0
"Danny Revelle",1986-02-04,"LW","Mississauga IceDogs",47,0,0,0,0,0
"Danny Syvret",1985-06-13,"D","London Knights",68,0,0,0,0,0
"Darcy Tuplin",1985-12-31,"C","Belleville Bulls",39,0,0,0,0,0
"Daryl Knowles",1984-02-06,"LW","Toronto St. Michael's Majors",22,0,0,0,0,0
"David Bolland",1986-06-05,"RW","London Knights",64,0,0,0,0,0
"David Brown",1983-02-15,"RW","Brampton Battalion",51,0,0,0,0,0
"David Clarkson",1984-03-31,"C","Kitchener Rangers",57,0,0,0,0,0
"David Edgeworth",1985-03-18,"C","Belleville Bulls",43,0,0,0,0,0
"David Frawley",1984-01-26,"C","Kitchener Rangers",11,0,0,0,0,0
"David Herring",1984-02-22,"RW","Erie Otters",62,0,0,0,0,0
"David Liffiton",1984-10-18,"D","Plymouth Whalers",64,0,0,0,0,0
"David Lomas",1985-03-21,"RW","Windsor Spitfires",66,0,0,0,0,0
"David Lyall",1986-09-29,"D","Sarnia Sting",3,0,0,0,0,NA
"Dean Byvelds",1983-09-21,"LW","Sault Ste. Marie Greyhounds",7,0,0,0,0,0
"Denis Heroux",1983-11-11,"C","Saginaw Spirit",3,0,0,0,0,NA
"Denis Khudyakov",1984-03-08,"","Windsor Spitfires",10,0,0,0,0,NA
"Denis Yachmenev",1984-06-04,"RW","Saginaw Spirit",68,0,0,0,0,0
"Derek Hennessey",1982-07-08,"D","Sault Ste. Marie Greyhounds",11,0,0,0,0,0
"Derek Lyons",1985-07-15,"LW","Mississauga IceDogs",67,0,0,0,0,0
"Drew Kivell",1983-02-04,"D","Kingston Frontenacs",65,0,0,0,0,0
"Drew O'Connell",1984-10-24,"RW","Erie Otters",37,0,0,0,0,0
"Drew Petkoff",1985-03-17,"D","Brampton Battalion",48,0,0,0,0,0
"Dylan Hunter",1985-05-21,"LW","London Knights",68,0,0,0,0,0
"Emil Bucic",1984-02-07,"D","Guelph Storm",58,0,0,0,0,0
"Erik Lundmark",1985-03-22,"D","Plymouth Whalers",41,0,0,0,0,0
"Erik Schwanz",1984-02-18,"D","Brampton Battalion",68,0,0,0,0,0
"Evan Brophey",1986-12-03,"C","Barrie Colts",61,0,0,0,0,0
"Evan Lagace",1983-12-08,"LW","Erie Otters",21,0,0,0,0,NA
"Evan McGrath",1986-01-14,"C","Kitchener Rangers",64,0,0,0,0,0
"Evgeny Kadatskiy",1984-09-03,"LW","Peterborough Petes",59,0,0,0,0,0
"Felice Turano",1985-03-10,"D","Guelph Storm",1,0,0,0,0,0
"Frank Rediker",1985-03-15,"D","Windsor Spitfires",51,0,0,0,0,0
"Fred Hatziioannou",1983-03-10,"D","Oshawa Generals",64,0,0,0,0,0
"Gary Klapkowski",1985-02-13,"RW","Plymouth Whalers",28,0,0,0,0,0
"Geoff Patton",1983-09-21,"D","Owen Sound Attack",67,0,0,0,0,0
"George Bradley",1984-08-31,"D","Guelph Storm",9,0,0,0,0,NA
"Grant Buckley",1983-10-23,"D","Plymouth Whalers",33,0,0,0,0,0
"Greg Goodnough",1984-04-18,"RW","Saginaw Spirit",41,0,0,0,0,0
"Greg Williams",1985-01-22,"RW","Peterborough Petes",64,0,0,0,0,0
"Howie Martin",1986-11-18,"C","Sudbury Wolves",51,0,0,0,0,0
"Hunter Tremblay",1986-01-15,"LW","Barrie Colts",56,0,0,0,0,0
"Iain McPhee",1985-10-01,"D","Windsor Spitfires",51,0,0,0,0,0
"Ian Maracle",1985-02-27,"D","Mississauga IceDogs",52,0,0,0,0,0
"Ivan Svarny",1984-10-31,"D","Belleville Bulls",65,0,0,0,0,0
"Jacob Heller",1985-02-13,"D","Erie Otters",10,0,0,0,0,NA
"Jacob King",1986-01-04,"C","Sault Ste. Marie Greyhounds",1,0,0,0,0,NA
"Jake Gilmour",1984-07-19,"LW","Belleville Bulls",46,0,0,0,0,0
"Jakub Straus",1985-07-23,"","Barrie Colts",2,0,0,0,0,NA
"James Edgar",1983-04-30,"C","Saginaw Spirit",56,0,0,0,0,0
"James Wisniewski",1984-02-24,"D","Plymouth Whalers",52,0,0,0,0,0
"Jamie Fraser",1985-11-17,"C","Brampton Battalion",58,0,0,0,0,0
"Jamie VanderVeeken",1986-01-20,"LW","Guelph Storm",5,0,0,0,0,0
"Jason Dixon",1985-02-21,"C","Windsor Spitfires",34,0,0,0,0,0
"Jason Pitton",1986-05-23,"LW","Sault Ste. Marie Greyhounds",1,0,0,0,0,NA
"Jayme Helmer",1985-10-21,"LW","London Knights",10,0,0,0,0,0
"Jeff Leavitt",1986-04-16,"LW","Windsor Spitfires",39,0,0,0,0,0
"Jeff Luckovitch",1983-08-24,"D","Saginaw Spirit",32,0,0,0,0,0
"Jeff MacDermid",1984-03-01,"RW","Owen Sound Attack",57,0,0,0,0,0
"Jeff Phillips",1984-06-05,"RW","Plymouth Whalers",1,0,0,0,0,NA
"Jeff Shattler",1984-12-26,"C","London Knights",1,0,0,0,0,NA
"Jeff Shaw",1983-04-07,"D","Sudbury Wolves",4,0,0,0,0,NA
"Jeff Whitfield",1985-02-06,"D","Sarnia Sting",34,0,0,0,0,0
"Jeffrey Doyle",1983-01-10,"RW","Sault Ste. Marie Greyhounds",63,0,0,0,0,0
"Jeremy Akeson",1984-11-26,"LW","Ottawa 67's",63,0,0,0,0,0
"Jesse Boucher",1983-04-19,"LW","Kitchener Rangers",29,0,0,0,0,0
"Jesse Gimblett",1985-01-04,"LW","Owen Sound Attack",68,0,0,0,0,0
"Jesse Jenish",1985-07-26,"LW","Saginaw Spirit",49,0,0,0,0,0
"Jim Kehoe",1984-03-03,"D","Sudbury Wolves",67,0,0,0,0,0
"Jimmy Ball",1983-08-10,"","London Knights",34,0,0,0,0,0
