"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Stephen Desrocher","NO",37,1996-01-26,1996,"6.04",206,"D","Oshawa Generals",21,4,8,12,0.57,5,1,5,6,0,0,0,1,0,14,1
"Billy Jenkins","NO",8,1994-09-08,1994,"5.11",180,"LW","Niagara IceDogs",11,7,4,11,1,-2,0,0,0,0,0,0,0,1,2,1
"Matt Rupert","NO",46,1994-06-02,1994,"5.09",188,"LW","London Knights",10,5,6,11,1.1,2,1,1,2,0,0,0,0,1,10,1
"Kyle Wood","NO",3,1996-05-04,1996,"6.05",223,"D","North Bay Battalion",15,1,10,11,0.73,9,1,8,9,0,1,1,0,0,2,1
"Jeremiah Addison","NO",10,1996-10-21,1996,"6.00",190,"RW","Ottawa 67's",6,6,4,10,1.67,-1,2,2,4,0,0,0,0,0,7,1
"Vince Dunn","NO",4,1996-10-29,1996,"6.00",185,"D","Niagara IceDogs",8,6,4,10,1.25,1,2,2,4,0,0,0,0,0,22,1
"Andrew Mangiapane","NO",26,1996-04-04,1996,"5.10",182,"C","Barrie Colts",9,6,4,10,1.11,3,4,2,6,0,0,0,0,0,12,1
"Dante Salituro","NO",96,1996-11-15,1996,"5.09",175,"C","Ottawa 67's",6,5,5,10,1.67,1,1,0,1,0,0,0,0,1,2,1
"Travis Konecny","NO",17,1997-03-11,1997,"5.10",176,"RW","Ottawa 67's",5,3,7,10,2,4,1,2,3,0,0,0,0,0,6,1
"Anthony Cirelli","YES",22,1997-07-15,1997,"6.01",184,"C","Oshawa Generals",21,2,8,10,0.48,7,1,1,2,0,0,0,2,0,4,1
"Jordan Maletta","NO",9,1995-04-30,1995,"6.03",215,"C","Niagara IceDogs",11,6,3,9,0.82,-2,0,0,0,0,0,0,1,0,2,1
"Ryan Kujawinski","NO",17,1995-03-30,1995,"6.02",207,"C","North Bay Battalion",15,6,3,9,0.6,6,2,0,2,2,0,2,2,0,11,1
"Nick Betz","NO",29,1995-07-18,1995,"6.05",226,"RW","Erie Otters",16,6,3,9,0.56,6,0,0,0,0,1,1,2,0,10,1
"Max Domi","NO",16,1995-03-02,1995,"5.10",194,"LW","London Knights",9,5,4,9,1,0,0,2,2,2,0,2,2,0,16,1
"Gabe  Guertler","NO",33,1995-05-03,1995,"5.09",192,"C","Sault Ste. Marie Greyhounds",14,4,5,9,0.64,10,0,1,1,1,0,1,1,2,6,1
"Blake Speers","NO",18,1997-01-02,1997,"6.00",184,"RW","Sault Ste. Marie Greyhounds",14,3,6,9,0.64,-2,2,2,4,0,1,1,1,0,4,1
"Tyler  Ganly","NO",3,1995-03-22,1995,"6.01",200,"D","Sault Ste. Marie Greyhounds",14,2,7,9,0.64,14,0,0,0,0,0,0,0,0,4,1
"Darren Raddysh","NO",24,1996-02-28,1996,"6.01",200,"D","Erie Otters",20,2,7,9,0.45,12,1,1,2,0,1,1,0,0,18,1
"Ray Huether","NO",10,1994-03-16,1994,"6.02",200,"C","North Bay Battalion",15,5,3,8,0.53,6,0,0,0,1,0,1,1,0,8,1
"Ryan MacInnis","NO",72,1996-02-14,1996,"6.04",191,"C","Kitchener Rangers",6,3,5,8,1.33,-6,0,1,1,0,0,0,0,1,6,1
"Garrett Hooey","NO",25,1994-06-02,1994,"6.01",195,"C","Barrie Colts",9,3,5,8,0.89,3,1,2,3,0,0,0,0,0,15,1
"Darnell Nurse","NO",25,1995-02-04,1995,"6.04",205,"D","Sault Ste. Marie Greyhounds",14,3,5,8,0.57,9,2,1,3,1,0,1,0,1,26,1
"Bradley  Latour","NO",14,1995-09-13,1995,"5.11",192,"LW","Oshawa Generals",20,3,5,8,0.4,7,0,0,0,0,0,0,0,0,6,1
"Kyle Maksimovich","YES",9,1998-03-10,1998,"5.09",188,"LW","Erie Otters",20,3,5,8,0.4,1,0,1,1,0,0,0,0,0,6,1
"Nevin Guy","NO",24,1995-06-11,1995,"5.10",173,"D","Ottawa 67's",6,2,6,8,1.33,6,1,2,3,0,0,0,0,0,4,1
"Anthony DiFruscia","NO",10,1995-04-20,1995,"5.11",195,"LW","Niagara IceDogs",11,2,6,8,0.73,-6,0,1,1,0,1,1,0,0,20,1
"Zach Bratina","NO",19,1996-01-06,1996,"6.02",183,"LW","North Bay Battalion",15,2,6,8,0.53,1,0,1,1,0,0,0,0,0,24,1
"Brendan Bell","NO",27,1994-03-17,1994,"6.02",208,"LW","Ottawa 67's",6,1,7,8,1.33,1,0,2,2,0,0,0,0,0,9,1
"Victor Mete","YES",98,1998-06-07,1998,"5.10",189,"D","London Knights",10,1,7,8,0.8,-4,0,2,2,0,0,0,1,0,2,1
"Mathew Santos","NO",26,1995-03-16,1995,"6.00",209,"RW","North Bay Battalion",15,6,1,7,0.47,8,0,0,0,0,1,1,1,1,8,1
"Zachary Senyshyn","YES",9,1997-03-30,1997,"6.03",196,"RW","Sault Ste. Marie Greyhounds",14,4,3,7,0.5,5,1,1,2,0,0,0,0,0,2,1
"Marcus McIvor","NO",4,1994-05-20,1994,"6.02",224,"D","North Bay Battalion",15,2,5,7,0.47,2,2,1,3,0,0,0,0,0,16,1
"Justin Scott","NO",17,1995-08-13,1995,"6.01",195,"LW","Barrie Colts",9,1,6,7,0.78,3,0,2,2,0,0,0,0,0,10,1
"Brett McKenzie","NO",12,1997-03-12,1997,"6.01",194,"C","North Bay Battalion",15,0,7,7,0.47,7,0,0,0,0,0,0,0,0,8,1
"Julius Bergman","NO",33,1995-11-02,1995,"6.02",193,"D","London Knights",10,4,2,6,0.6,-5,0,1,1,0,0,0,0,0,6,1
"Jean Dupuy","NO",39,1994-10-06,1994,"6.03",201,"C","Sault Ste. Marie Greyhounds",10,4,2,6,0.6,2,0,1,1,0,0,0,1,0,9,1
"Mikkel Aagaard","NO",7,1995-10-18,1995,"6.00",180,"C","Niagara IceDogs",11,4,2,6,0.55,3,0,0,0,1,0,1,1,1,14,1
"Daniel Milne","NO",7,1994-03-24,1994,"6.00",192,"LW","Owen Sound Attack",5,3,3,6,1.2,0,1,1,2,0,0,0,0,0,2,1
"Taylor Raddysh","YES",17,1998-02-18,1998,"6.02",208,"RW","Erie Otters",20,3,3,6,0.3,-1,0,1,1,0,0,0,1,1,8,1
"Liam Maaskant","NO",2,1994-03-10,1994,"6.04",214,"D","Kitchener Rangers",6,2,4,6,1,-3,0,0,0,0,0,0,0,0,16,1
"Nathan Todd","NO",81,1995-12-02,1995,"6.00",194,"RW","Ottawa 67's",6,2,4,6,1,1,0,0,0,0,0,0,0,0,6,1
"Ben Harpur","NO",8,1995-01-12,1995,"6.06",217,"D","Barrie Colts",9,2,4,6,0.67,9,1,1,2,0,0,0,2,0,6,1
"Kevin  Labanc","NO",12,1995-12-12,1995,"5.11",179,"RW","Barrie Colts",9,2,4,6,0.67,0,1,1,2,0,0,0,0,0,8,1
"Jordan Kyrou","YES",25,1998-05-05,1998,"6.00",185,"RW","Sarnia Sting",5,1,5,6,1.2,-1,0,0,0,0,0,0,0,0,0,1
"Garrett McFadden","NO",27,1997-08-21,1997,"5.11",184,"D","Guelph Storm",9,1,5,6,0.67,-1,0,3,3,1,0,1,0,0,8,1
"Aiden Jamieson","NO",74,1996-03-23,1996,"6.02",200,"D","London Knights",10,1,5,6,0.6,4,0,0,0,0,0,0,0,0,0,1
"Josh Sterk","NO",20,1995-01-17,1995,"5.11",183,"C","London Knights",10,1,5,6,0.6,3,1,1,2,0,0,0,0,0,8,1
"Ryan Mantha","NO",22,1996-06-18,1996,"6.05",225,"D","Niagara IceDogs",11,1,5,6,0.55,3,0,1,1,0,0,0,0,0,6,1
"Alex Henriksson","NO",16,1995-02-07,1995,"6.02",207,"RW","North Bay Battalion",15,1,5,6,0.4,3,0,2,2,0,0,0,1,0,12,1
"Patrick Murphy","NO",6,1995-01-10,1995,"6.01",191,"D","Erie Otters",20,1,5,6,0.3,-2,1,0,1,0,0,0,0,0,2,1
"Pius Suter","NO",22,1996-05-24,1996,"5.11",165,"LW","Guelph Storm",9,3,2,5,0.56,1,0,1,1,2,0,2,1,0,10,1
"Jack Hidi","NO",12,1995-03-27,1995,"6.01",205,"LW","London Knights",10,3,2,5,0.5,-5,0,0,0,0,1,1,0,1,0,1
"David Miller","NO",71,1996-09-25,1996,"5.08",185,"C","Kitchener Rangers",6,2,3,5,0.83,-6,0,1,1,0,0,0,0,0,2,1
"Givani Smith","YES",24,1998-02-27,1998,"6.02",210,"RW","Guelph Storm",9,2,3,5,0.56,-3,1,0,1,0,0,0,1,0,18,1
"Kyle Platzer","NO",19,1995-03-04,1995,"6.00",180,"C","Owen Sound Attack",5,1,4,5,1,0,1,2,3,0,0,0,0,0,4,1
"Evan de Haan","NO",22,1995-02-15,1995,"6.00",172,"D","Ottawa 67's",6,1,4,5,0.83,1,0,2,2,0,0,0,0,0,0,1
"Mason Kohn","NO",17,1997-05-03,1997,"6.00",180,"LW","Kitchener Rangers",6,1,4,5,0.83,0,0,0,0,0,0,0,1,0,5,1
"Sam  Studnicka","NO",23,1995-01-15,1995,"6.01",203,"C","Ottawa 67's",6,1,4,5,0.83,-1,0,0,0,0,1,1,1,0,4,1
"Phil Baltisberger","NO",6,1995-11-13,1995,"6.01",208,"D","Guelph Storm",8,1,4,5,0.63,3,0,2,2,0,0,0,0,0,10,1
"Michael Webster","NO",24,1995-05-24,1995,"6.01",197,"D","Barrie Colts",9,1,4,5,0.56,3,0,2,2,0,0,0,0,0,10,1
"Aaron Berisha","NO",72,1995-03-05,1995,"5.10",190,"RW","London Knights",10,1,4,5,0.5,1,0,1,1,0,0,0,0,0,4,1
"Kurtis MacDermid","NO",23,1994-03-25,1994,"6.05",222,"D","Erie Otters",12,0,5,5,0.42,2,0,1,1,0,1,1,0,0,23,1
"Hayden Verbeek","YES",38,1997-10-17,1997,"5.09",181,"LW","Sault Ste. Marie Greyhounds",14,0,5,5,0.36,5,0,0,0,0,0,0,0,0,17,1
"Chris Carlisle","NO",7,1994-12-16,1994,"5.10",175,"D","Oshawa Generals",18,0,5,5,0.28,9,0,0,0,0,1,1,0,0,8,1
"Troy Donnay","NO",57,1994-02-18,1994,"6.07",205,"D","Erie Otters",19,0,5,5,0.26,-3,0,1,1,0,0,0,0,0,21,1
"Roy Radke","NO",22,1996-12-10,1996,"6.02",200,"RW","Barrie Colts",9,4,0,4,0.44,4,0,0,0,0,0,0,0,0,2,1
"Darby Llewellyn","NO",27,1996-07-19,1996,"6.00",183,"LW","Kitchener Rangers",6,3,1,4,0.67,-2,1,0,1,0,0,0,0,0,4,1
"Chris Marchese","NO",19,1994-02-23,1994,"6.00",198,"RW","Guelph Storm",9,3,1,4,0.44,-5,0,1,1,2,0,2,1,0,2,1
"Stephen Harper","NO",13,1995-03-25,1995,"6.03",215,"C","Belleville Bulls",4,2,2,4,1,-2,1,1,2,0,0,0,0,0,2,1
"Frank Hora","NO",44,1996-06-01,1996,"6.02",207,"D","Kitchener Rangers",6,2,2,4,0.67,-2,0,1,1,0,0,0,0,1,8,1
"C.J. Garcia","NO",5,1996-02-03,1996,"5.11",195,"D","Guelph Storm",8,2,2,4,0.5,-6,1,1,2,0,0,0,0,0,10,1
"Jonathan Laser","NO",3,1994-08-17,1994,"5.11",194,"D","Barrie Colts",9,2,2,4,0.44,7,0,0,0,0,0,0,1,0,17,1
"Graham Knott","NO",13,1997-01-13,1997,"6.04",195,"LW","Niagara IceDogs",11,2,2,4,0.36,4,0,0,0,0,0,0,0,1,2,1
"Sam Harding","NO",89,1997-03-31,1997,"6.00",185,"C","Oshawa Generals",16,2,2,4,0.25,-1,0,0,0,0,0,0,0,0,0,1
"Josh Brown","NO",3,1994-01-21,1994,"6.04",215,"D","Oshawa Generals",21,2,2,4,0.19,5,0,1,1,1,0,1,0,0,30,1
"Erik Bradford","NO",18,1994-10-19,1994,"6.00",191,"C","Owen Sound Attack",5,1,3,4,0.8,0,0,1,1,0,0,0,1,0,4,1
"Brandon Robinson","NO",19,1995-10-13,1995,"6.03",216,"LW","Kitchener Rangers",6,1,3,4,0.67,-6,0,2,2,0,0,0,1,0,10,1
"Rasmus Andersson","NO",19,1996-10-27,1996,"6.00",210,"D","Barrie Colts",9,1,3,4,0.44,-1,0,3,3,0,0,0,0,0,6,1
"Robby Fabbri","NO",9,1996-01-22,1996,"5.10",178,"C","Guelph Storm",9,1,3,4,0.44,-3,0,1,1,0,0,0,1,0,17,1
"Gustav Bouramman","YES",37,1997-01-24,1997,"6.00",184,"D","Sault Ste. Marie Greyhounds",11,1,3,4,0.36,4,1,1,2,0,0,0,0,0,4,1
"Brian Brosnan","NO",3,1995-04-22,1995,"6.03",211,"D","Niagara IceDogs",11,1,3,4,0.36,-2,0,0,0,0,0,0,0,0,4,1
"Luke Cairns","NO",20,1994-05-29,1994,"6.00",185,"LW","Guelph Storm",7,0,4,4,0.57,1,0,2,2,0,0,0,0,0,4,1
"Zach Wilkie","NO",20,1997-02-24,1997,"6.00",205,"D","Niagara IceDogs",9,0,4,4,0.44,3,0,0,0,0,0,0,0,0,12,1
"Jordan Subban","NO",14,1995-03-03,1995,"5.09",185,"D","Belleville Bulls",4,3,0,3,0.75,-6,2,0,2,0,0,0,0,0,2,1
"Artem Artemov","YES",88,1997-01-17,1997,"6.00",205,"RW","Saginaw Spirit",3,2,1,3,1,-2,1,1,2,0,0,0,0,0,0,1
"Lawson Crouse","NO",67,1997-06-23,1997,"6.04",210,"LW","Kingston Frontenacs",4,2,1,3,0.75,-7,1,0,1,0,0,0,0,0,18,1
"Stephen Pierog","NO",27,1994-06-07,1994,"5.11",190,"C","Sarnia Sting",5,2,1,3,0.6,-2,0,0,0,0,1,1,1,0,0,1
"Pavel Zacha","YES",14,1997-04-06,1997,"6.03",213,"C","Sarnia Sting",5,2,1,3,0.6,-4,0,1,1,0,0,0,0,0,10,1
"Cordell James","NO",27,1996-06-14,1996,"6.02",221,"C","Barrie Colts",9,2,1,3,0.33,2,1,0,1,0,0,0,0,0,4,1
"Michael Cramarossa","NO",11,1996-05-24,1996,"6.00",190,"LW","Belleville Bulls",4,1,2,3,0.75,-6,0,2,2,0,0,0,0,0,13,1
"Chris Bigras","NO",24,1995-02-22,1995,"6.02",194,"D","Owen Sound Attack",5,1,2,3,0.6,-1,0,2,2,0,0,0,0,0,4,1
"Jeff King","NO",4,1996-02-23,1996,"5.11",171,"D","Sarnia Sting",5,1,2,3,0.6,-6,1,1,2,0,0,0,0,0,2,1
"Nikita Korostelev","NO",35,1997-02-08,1997,"6.01",201,"RW","Sarnia Sting",5,1,2,3,0.6,-1,0,1,1,0,0,0,0,0,4,1
"Brendan Lemieux","NO",21,1996-03-15,1996,"6.01",210,"LW","Barrie Colts",5,1,2,3,0.6,-4,0,0,0,0,0,0,0,0,12,1
"Aleksandar Mikulovich","NO",29,1996-07-01,1996,"6.03",200,"D","Niagara IceDogs",5,1,2,3,0.6,-1,0,0,0,0,1,1,1,0,4,1
"Damir Sharipzyanov","NO",34,1996-02-17,1996,"6.02",205,"D","Owen Sound Attack",5,1,2,3,0.6,1,1,1,2,0,0,0,0,0,6,1
"Kevin Spinozzi","NO",24,1996-05-23,1996,"6.02",204,"D","Sarnia Sting",5,1,2,3,0.6,1,0,0,0,1,0,1,0,0,4,1
"Alex Lintuniemi","NO",40,1995-09-23,1995,"6.03",214,"D","Ottawa 67's",6,1,2,3,0.5,-7,0,2,2,0,0,0,0,0,2,1
"Nick Magyar","NO",20,1996-05-29,1996,"6.01",194,"RW","Kitchener Rangers",6,1,2,3,0.5,-2,1,0,1,0,0,0,0,0,2,1
"Matthew Kreis","NO",15,1997-08-01,1997,"5.11",170,"LW","Barrie Colts",8,1,2,3,0.38,4,0,0,0,0,0,0,0,0,0,1
"Owen MacDonald","NO",11,1996-05-24,1996,"5.09",182,"C","London Knights",10,1,2,3,0.3,-6,0,1,1,0,0,0,0,0,26,1
"Johnny Corneil","NO",23,1997-08-16,1997,"5.11",185,"C","Niagara IceDogs",11,1,2,3,0.27,3,0,0,0,0,0,0,0,0,2,1
"Cody Payne","NO",19,1994-01-14,1994,"6.02",220,"RW","Niagara IceDogs",11,1,2,3,0.27,5,0,0,0,0,0,0,0,0,6,1
"Sam Bennett","NO",93,1996-06-20,1996,"6.01",184,"C","Kingston Frontenacs",4,0,3,3,0.75,-4,0,1,1,0,1,1,0,0,4,1
"Daniel Nikandrov","NO",21,1995-02-03,1995,"6.02",190,"C","Sarnia Sting",5,0,3,3,0.6,-2,0,1,1,0,0,0,0,0,2,1
"Stephen Nosad","NO",14,1995-01-25,1995,"6.00",200,"RW","Barrie Colts",9,0,3,3,0.33,2,0,0,0,0,0,0,0,0,0,1
"Brandon Crawley","YES",14,1997-02-02,1997,"6.01",205,"D","London Knights",10,0,3,3,0.3,1,0,0,0,0,0,0,0,0,11,1
"Connor Boland","NO",24,1994-11-29,1994,"6.03",194,"D","Sault Ste. Marie Greyhounds",14,0,3,3,0.21,5,0,0,0,0,0,0,0,0,17,1
"Miles Liberati","NO",7,1995-06-21,1995,"6.00",203,"D","North Bay Battalion",15,0,3,3,0.2,-2,0,2,2,0,0,0,0,0,22,1
"Cory Genovese","NO",3,1994-10-14,1994,"6.02",206,"D","Erie Otters",20,0,3,3,0.15,7,0,0,0,0,1,1,0,0,7,1
"Brent Pedersen","NO",17,1995-07-05,1995,"6.02",213,"LW","Oshawa Generals",21,0,3,3,0.14,1,0,0,0,0,1,1,0,0,2,1
"Greg  Betzold","NO",17,1995-03-11,1995,"6.02",217,"LW","Peterborough Petes",5,2,0,2,0.4,-5,1,0,1,0,0,0,0,0,4,1
"Hayden Hodgson","NO",11,1996-03-02,1996,"6.02",215,"RW","Sarnia Sting",5,2,0,2,0.4,-4,1,0,1,0,0,0,0,0,9,1
"Gustaf Franzen","NO",15,1996-09-22,1996,"5.11",183,"C","Kitchener Rangers",6,2,0,2,0.33,-1,0,0,0,0,0,0,0,0,2,1
"Aidan Wallace","NO",10,1995-04-17,1995,"5.10",180,"C","Oshawa Generals",21,2,0,2,0.1,-4,0,0,0,1,0,1,0,1,21,1
"Vladislav Kodola","NO",21,1996-10-30,1996,"5.10",167,"C","Saginaw Spirit",4,1,1,2,0.5,-4,0,1,1,0,0,0,0,0,4,1
"Juho Lammikko","YES",82,1996-01-29,1996,"6.02",207,"LW","Kingston Frontenacs",4,1,1,2,0.5,-5,0,0,0,1,0,1,0,0,8,1
"Matt Luff","YES",25,1997-05-05,1997,"6.03",196,"RW","Belleville Bulls",4,1,1,2,0.5,-1,1,1,2,0,0,0,0,0,4,1
"Evan McEneny","NO",2,1994-05-22,1994,"6.02",213,"D","Kingston Frontenacs",4,1,1,2,0.5,-2,0,0,0,0,1,1,0,0,0,1
"Justin Brack","NO",28,1996-02-04,1996,"5.11",205,"LW","Owen Sound Attack",5,1,1,2,0.4,0,0,0,0,0,0,0,0,0,2,1
"Michael Clarke","NO",25,1994-04-29,1994,"6.00",186,"C","Peterborough Petes",5,1,1,2,0.4,-1,0,1,1,0,0,0,0,1,4,1
"Jeffrey Gilligan","NO",10,1996-04-22,1996,"6.00",190,"C","Owen Sound Attack",5,1,1,2,0.4,-1,0,1,1,0,0,0,0,0,0,1
"Kyle Jenkins","NO",6,1996-04-22,1996,"6.01",171,"D","Peterborough Petes",5,1,1,2,0.4,-2,0,1,1,0,0,0,1,0,2,1
"Matthew Timms","YES",4,1998-05-12,1998,"5.09",180,"D","Peterborough Petes",5,1,1,2,0.4,-4,1,1,2,0,0,0,0,0,2,1
"Travis Barron","YES",19,1998-08-17,1998,"6.01",193,"C","Ottawa 67's",6,1,1,2,0.33,-9,0,0,0,0,0,0,0,0,4,1
"Connor Bunnaman","YES",74,1998-04-16,1998,"6.02",220,"C","Kitchener Rangers",6,1,1,2,0.33,0,1,0,1,0,0,0,0,0,0,1
"Mike Davies","NO",93,1997-02-05,1997,"6.02",205,"LW","Kitchener Rangers",6,1,1,2,0.33,0,1,0,1,0,0,0,0,0,7,1
"Tim Gettinger","YES",26,1998-04-14,1998,"6.06",218,"LW","Sault Ste. Marie Greyhounds",6,1,1,2,0.33,2,0,0,0,0,0,0,0,0,2,1
"Trent Mallette","NO",26,1996-08-24,1996,"5.10",186,"RW","Ottawa 67's",6,1,1,2,0.33,-4,0,0,0,1,0,1,0,0,11,1
"Adam Mascherin","YES",23,1998-06-06,1998,"5.09",197,"LW","Kitchener Rangers",6,1,1,2,0.33,-1,0,0,0,0,0,0,0,0,4,1
"Jacob Middleton","NO",21,1996-01-02,1996,"6.03",212,"D","Ottawa 67's",6,1,1,2,0.33,-5,1,1,2,0,0,0,0,0,4,1
"Joel Wigle","NO",80,1994-02-14,1994,"6.02",205,"RW","London Knights",9,1,1,2,0.22,0,0,0,0,0,0,0,0,0,4,1
"Chandler Yakimowicz","NO",21,1996-01-26,1996,"6.02",211,"RW","London Knights",10,1,1,2,0.2,-8,0,0,0,0,0,0,0,0,20,1
"Keigan Goetz","NO",13,1996-09-07,1996,"6.01",213,"RW","Sault Ste. Marie Greyhounds",12,1,1,2,0.17,4,0,0,0,0,0,0,0,0,8,1
"Zach Poirier","YES",14,1998-05-12,1998,"5.11",202,"C","North Bay Battalion",15,1,1,2,0.13,1,0,0,0,0,0,0,0,0,9,1
"David Tomasek","NO",28,1996-02-10,1996,"6.02",190,"C","Belleville Bulls",2,0,2,2,1,1,0,1,1,0,0,0,0,0,4,1
"Cameron Lizotte","NO",3,1997-08-24,1997,"6.02",195,"D","Peterborough Petes",3,0,2,2,0.67,0,0,0,0,0,0,0,0,0,10,1
"Niki Petti","NO",23,1996-08-13,1996,"6.00",204,"C","Belleville Bulls",4,0,2,2,0.5,-1,0,1,1,0,0,0,0,0,2,1
"Brett Welychka","NO",8,1994-03-03,1994,"5.11",189,"RW","Belleville Bulls",4,0,2,2,0.5,-3,0,2,2,0,0,0,0,0,0,1
"Davis Brown","NO",16,1995-07-01,1995,"5.09",194,"LW","Sarnia Sting",5,0,2,2,0.4,-1,0,0,0,0,0,0,0,0,8,1
"Holden Cook","NO",15,1994-07-28,1994,"6.01",190,"C","Owen Sound Attack",5,0,2,2,0.4,-2,0,1,1,0,0,0,0,0,2,1
"Anthony Salinitri","NO",10,1998-03-05,1998,"5.11",171,"C","Sarnia Sting",5,0,2,2,0.4,-1,0,0,0,0,0,0,0,0,0,1
"Thomas Schemitsch","NO",4,1996-10-26,1996,"6.04",206,"D","Owen Sound Attack",5,0,2,2,0.4,-3,0,2,2,0,0,0,0,0,2,1
