"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Rasmus Andersson","NO",1996-10-27,"6.00",210,"D","Barrie Colts",9,1,3,4,0.44,-1,0,3,3,0,0,6
"Zach Wilkie","NO",1997-02-24,"6.00",205,"D","Niagara IceDogs",9,0,4,4,0.44,3,0,0,0,0,0,12
"Artem Artemov","YES",1997-01-17,"6.00",205,"RW","Saginaw Spirit",3,2,1,3,1,-2,1,1,2,0,0,0
"Lawson Crouse","NO",1997-06-23,"6.04",210,"LW","Kingston Frontenacs",4,2,1,3,0.75,-7,1,0,1,0,0,18
"Pavel Zacha","YES",1997-04-06,"6.03",213,"C","Sarnia Sting",5,2,1,3,0.6,-4,0,1,1,0,0,10
"Johnny Corneil","NO",1997-08-16,"5.11",185,"C","Niagara IceDogs",11,1,2,3,0.27,3,0,0,0,0,0,2
"Matthew Kreis","NO",1997-08-01,"5.11",170,"LW","Barrie Colts",8,1,2,3,0.38,4,0,0,0,0,0,0
"Nikita Korostelev","NO",1997-02-08,"6.01",201,"RW","Sarnia Sting",5,1,2,3,0.6,-1,0,1,1,0,0,4
"Brandon Crawley","YES",1997-02-02,"6.01",205,"D","London Knights",10,0,3,3,0.3,1,0,0,0,0,0,11
"Gustaf Franzen","NO",1996-09-22,"5.11",183,"C","Kitchener Rangers",6,2,0,2,0.33,-1,0,0,0,0,0,2
"Matt Luff","YES",1997-05-05,"6.03",196,"RW","Belleville Bulls",4,1,1,2,0.5,-1,1,1,2,0,0,4
"Mike Davies","NO",1997-02-05,"6.02",205,"LW","Kitchener Rangers",6,1,1,2,0.33,0,1,0,1,0,0,7
"Vladislav Kodola","NO",1996-10-30,"5.10",167,"C","Saginaw Spirit",4,1,1,2,0.5,-4,0,1,1,0,0,4
"Cameron Lizotte","NO",1997-08-24,"6.02",195,"D","Peterborough Petes",3,0,2,2,0.67,0,0,0,0,0,0,10
"Colton White","NO",1997-05-03,"6.01",193,"D","Sault Ste. Marie Greyhounds",14,0,2,2,0.14,4,0,0,0,0,0,0
"Thomas Schemitsch","NO",1996-10-26,"6.04",206,"D","Owen Sound Attack",5,0,2,2,0.4,-3,0,2,2,0,0,2
"Connor Walters","YES",1997-06-05,"6.01",206,"D","Owen Sound Attack",5,1,0,1,0.2,-1,1,0,1,0,0,0
"Ethan Szypula","NO",1997-01-28,"5.11",170,"C","Owen Sound Attack",4,1,0,1,0.25,0,0,0,0,0,0,5
"Matt  Spencer","NO",1997-03-24,"6.01",207,"D","Peterborough Petes",5,1,0,1,0.2,-4,1,0,1,0,0,2
"Michael Holmes","NO",1997-02-03,"6.03",185,"D","Saginaw Spirit",4,1,0,1,0.25,-2,0,0,0,0,0,4
"Petrus Palmu","YES",1997-07-16,"5.07",172,"RW","Owen Sound Attack",5,1,0,1,0.2,-2,1,0,1,0,0,0
"Riley Bruce","NO",1997-07-16,"6.07",200,"D","North Bay Battalion",15,1,0,1,0.07,-2,0,0,0,0,0,6
"Troy Lajeunesse","YES",1997-05-20,"5.08",170,"C","Sarnia Sting",5,1,0,1,0.2,0,0,0,0,0,0,4
"Adam Laishram","NO",1997-04-08,"5.09",166,"C","Belleville Bulls",4,0,1,1,0.25,-4,0,0,0,0,0,0
"Devon Paliani","NO",1996-10-10,"5.10",165,"C","Saginaw Spirit",4,0,1,1,0.25,-3,0,1,1,0,0,0
"Doug Blaisdell","NO",1997-02-20,"6.02",206,"D","Kitchener Rangers",6,0,1,1,0.17,0,0,1,1,0,0,2
"Jarett Meyer","NO",1996-10-13,"6.09",232,"D","Owen Sound Attack",3,0,1,1,0.33,0,0,0,0,0,0,2
"Josh Coyle","YES",1997-07-27,"6.04",216,"C","Peterborough Petes",5,0,1,1,0.2,0,0,0,0,0,0,2
"Josh Defarias","YES",1997-03-28,"5.11",190,"D","Sarnia Sting",1,0,1,1,1,1,0,0,0,0,0,0
"Liam Dunda","NO",1997-09-15,"6.05",215,"LW","Owen Sound Attack",5,0,1,1,0.2,-1,0,0,0,0,0,2
"Medric Mercier","NO",1996-10-17,"6.03",210,"D","Sault Ste. Marie Greyhounds",4,0,1,1,0.25,0,0,0,0,0,0,0
"Troy Henley","NO",1997-01-13,"6.00",210,"D","Saginaw Spirit",4,0,1,1,0.25,2,0,0,0,0,0,2
"Adam Craievich","NO",1997-05-09,"6.01",190,"RW","Ottawa 67's",6,0,0,0,0,-4,0,0,0,0,0,0
"Adrian Carbonara","YES",1997-03-12,"6.02",204,"RW","Barrie Colts",7,0,0,0,0,0,0,0,0,0,0,12
"Alex Black","YES",1997-09-12,"6.01",195,"D","Sarnia Sting",5,0,0,0,0,-2,0,0,0,0,0,7
"Artem Vladimirov","YES",1997-03-04,"6.03",218,"D","Peterborough Petes",5,0,0,0,0,-1,0,0,0,0,0,2
"Austin Hall","YES",1997-04-08,"6.00",195,"D","Guelph Storm",9,0,0,0,0,-7,0,0,0,0,0,12
"Ben Fanjoy","YES",1997-05-10,"6.02",184,"RW","Ottawa 67's",6,0,0,0,0,-3,0,0,0,0,0,0
"Brandon Lindberg","NO",1996-09-24,"6.00",209,"LW","Sarnia Sting",2,0,0,0,0,0,0,0,0,0,0,0
"Chase Stewart","YES",1997-04-19,"6.02",225,"D","Saginaw Spirit",4,0,0,0,0,-1,0,0,0,0,0,4
"Chiwetin Blacksmith","YES",1997-05-30,"6.02",194,"LW","Barrie Colts",1,0,0,0,0,0,0,0,0,0,0,0
"Chris Martenet","NO",1996-09-25,"6.07",212,"D","London Knights",10,0,0,0,0,-3,0,0,0,0,0,2
"Jacob Cascagnette","YES",1997-03-22,"6.03",209,"LW","Kitchener Rangers",6,0,0,0,0,-1,0,0,0,0,0,0
"Jake Bricknell","NO",1997-07-15,"6.01",211,"RW","Belleville Bulls",3,0,0,0,0,0,0,0,0,0,0,9
"James McEwan","YES",1997-03-15,"5.11",196,"LW","Guelph Storm",7,0,0,0,0,-2,0,0,0,0,0,0
"Jesse Barwell","NO",1997-05-08,"5.11",195,"C","Saginaw Spirit",4,0,0,0,0,-5,0,0,0,0,0,4
"Jesse Saban","YES",1997-01-14,"6.01",203,"D","Belleville Bulls",3,0,0,0,0,0,0,0,0,0,0,0
"Justin Lemcke","NO",1997-02-13,"6.02",203,"D","Belleville Bulls",4,0,0,0,0,-3,0,0,0,0,0,2
"Kenny Huether","NO",1997-08-06,"5.10",177,"RW","Oshawa Generals",2,0,0,0,0,0,0,0,0,0,0,0
"Marcus Crawford","YES",1997-03-21,"5.11",190,"D","Saginaw Spirit",3,0,0,0,0,-7,0,0,0,0,0,0
"Mark Bzowey","YES",1997-03-14,"5.09",172,"C","Kitchener Rangers",5,0,0,0,0,-2,0,0,0,0,0,5
"Maurizio Colella","NO",1997-03-21,"6.00",190,"LW","Belleville Bulls",3,0,0,0,0,-1,0,0,0,0,0,0
"Mike Baird","NO",1997-03-25,"6.03",176,"LW","North Bay Battalion",15,0,0,0,0,1,0,0,0,0,0,13
"Mitchell Stephens","NO",1997-02-05,"5.11",196,"C","Saginaw Spirit",4,0,0,0,0,-2,0,0,0,0,0,0
"Mitchell Webb","NO",1997-01-10,"6.01",190,"LW","Saginaw Spirit",4,0,0,0,0,-2,0,0,0,0,0,2
"Noah Bushnell","NO",1997-05-30,"6.02",220,"RW","Sarnia Sting",5,0,0,0,0,-1,0,0,0,0,0,11
"Patrick Fellows","YES",1997-06-17,"6.03",200,"LW","Erie Otters",17,0,0,0,0,2,0,0,0,0,0,4
"Stephen Templeton","YES",1997-01-26,"6.02",190,"D","Oshawa Generals",6,0,0,0,0,1,0,0,0,0,0,0
"Ted Nichol","YES",1997-01-04,"5.11",196,"C","Kingston Frontenacs",4,0,0,0,0,-1,0,0,0,0,0,0
"TJ Fergus","YES",1997-03-25,"5.11",186,"D","Erie Otters",10,0,0,0,0,0,0,0,0,0,0,0
"Trent Fox","YES",1997-07-16,"6.03",189,"C","Belleville Bulls",4,0,0,0,0,-2,0,0,0,0,0,13
"Tyler Boston","YES",1997-06-24,"5.11",160,"C","Guelph Storm",8,0,0,0,0,-3,0,0,0,0,0,0
"Tyler MacArthur","NO",1997-05-25,"6.04",195,"D","Owen Sound Attack",2,0,0,0,0,0,0,0,0,0,0,2
