"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Nicklas Jensen","NO",17,1993-03-06,1993,"6.03",187,"RW","Oshawa Generals",57,25,33,58,1.02,2,9,13,22,1,3,4,2,0,29,1
"Andy Andreoff","NO",15,1991-05-17,1991,"6.01",204,"LW","Oshawa Generals",57,22,36,58,1.02,1,8,17,25,1,0,1,4,2,88,1
"Mitchell Heard","NO",15,1992-03-12,1992,"6.01",194,"C","Plymouth Whalers",57,29,28,57,1,6,10,10,20,0,0,0,5,0,111,1
"Cameron Brace","NO",11,1993-04-08,1993,"5.10",175,"RW","Owen Sound Attack",68,29,27,56,0.82,19,4,11,15,8,1,9,5,3,60,1
"Lino Martschini","NO",27,1993-01-21,1993,"5.05",126,"RW","Peterborough Petes",63,21,35,56,0.89,-13,5,13,18,0,0,0,5,0,8,1
"Brett Findlay","NO",19,1992-10-13,1992,"6.00",189,"C","Sault Ste. Marie Greyhounds",68,20,36,56,0.82,-6,4,16,20,0,0,0,5,0,44,1
"Joey West","NO",19,1991-02-16,1991,"5.09",175,"C","Peterborough Petes",68,18,37,55,0.81,-19,6,9,15,1,0,1,1,0,16,1
"Garret Ross","NO",5,1992-05-26,1992,"6.01",185,"LW","Saginaw Spirit",60,25,29,54,0.9,13,5,3,8,1,2,3,3,1,93,1
"Ryan Sproul","NO",5,1993-01-13,1993,"6.04",200,"D","Sault Ste. Marie Greyhounds",61,23,31,54,0.89,16,8,14,22,2,0,2,3,1,53,1
"Dane Fox","NO",34,1993-10-13,1993,"6.00",185,"C","Erie Otters",62,23,31,54,0.87,-12,9,9,18,0,1,1,4,1,87,1
"Beau Schmitz","NO",17,1991-03-26,1991,"5.10",193,"D","Plymouth Whalers",62,14,40,54,0.87,37,9,19,28,0,0,0,1,0,91,1
"Ryan Murphy","NO",24,1993-03-31,1993,"5.11",179,"D","Kitchener Rangers",49,11,43,54,1.1,14,5,21,26,1,1,2,2,0,30,1
"Connor Brown","YES",28,1994-01-14,1994,"5.11",170,"RW","Erie Otters",68,25,28,53,0.78,-72,12,10,22,1,1,2,2,1,14,1
"Scott Laughton","NO",21,1994-05-30,1994,"6.01",190,"C","Oshawa Generals",64,21,32,53,0.83,8,6,10,16,1,2,3,3,1,101,1
"Garrett Meurs","NO",16,1993-01-12,1993,"6.00",175,"RW","Plymouth Whalers",67,20,33,53,0.79,19,3,4,7,1,0,1,3,2,67,1
"Darcy Greenaway","NO",22,1993-01-19,1993,"5.08",184,"C","Kingston Frontenacs",66,27,25,52,0.79,-15,9,9,18,0,0,0,3,0,25,1
"Jared Knight","NO",97,1992-01-16,1992,"5.11",196,"RW","London Knights",52,26,26,52,1,23,8,11,19,0,0,0,6,4,28,1
"Barclay Goodrow","NO",23,1993-02-26,1993,"6.02",214,"RW","Brampton Battalion",60,26,26,52,0.87,14,7,8,15,1,1,2,4,1,58,1
"Brady Vail","NO",97,1994-03-11,1994,"6.00",198,"C","Windsor Spitfires",68,22,30,52,0.76,1,5,6,11,2,0,2,2,1,55,1
"Austen Brassard","NO",10,1993-01-14,1993,"6.02",207,"RW","Belleville Bulls",64,27,24,51,0.8,6,7,4,11,0,0,0,2,1,71,1
"Steven Beyers","NO",12,1992-06-12,1992,"5.11",174,"RW","Barrie Colts",56,16,35,51,0.91,-2,10,19,29,1,0,1,4,0,23,1
"Reid Boucher","NO",14,1993-09-08,1993,"5.11",187,"LW","Sarnia Sting",67,28,22,50,0.75,-19,10,9,19,0,0,0,3,1,19,1
"Michael Schumacher",NA,NA,1993-08-25,1993,"6.05",210,"","Owen Sound Attack",65,26,24,50,0.77,-11,11,8,19,0,0,0,4,0,41,1
"Derek Schoenmakers","NO",8,1992-04-17,1992,"6.02",197,"RW","Sudbury Wolves",70,26,24,50,0.71,-3,9,8,17,0,0,0,4,0,119,1
"John McFarland","NO",21,1992-04-02,1992,"6.01",205,"RW","Ottawa 67's",48,24,26,50,1.04,-7,5,8,13,2,0,2,2,0,28,1
"Cody McNaughton","NO",22,1992-10-16,1992,"5.10",185,"RW","Guelph Storm",58,25,24,49,0.84,7,10,4,14,0,0,0,2,0,90,1
"Boone Jenner","NO",22,1993-06-15,1993,"6.02",204,"C","Oshawa Generals",43,22,27,49,1.14,12,7,5,12,4,1,5,3,1,59,1
"Steven Shipley","NO",10,1992-04-22,1992,"6.03",210,"C","Niagara IceDogs",63,22,27,49,0.78,-2,5,14,19,0,0,0,1,0,36,1
"Max Domi","YES",16,1995-03-02,1995,"5.10",194,"C","London Knights",62,21,28,49,0.79,13,6,9,15,0,0,0,1,0,48,1
"Jamie Wise","NO",18,1991-04-05,1991,"6.00",204,"LW","Mississauga St. Michael's Majors",59,31,17,48,0.81,4,9,4,13,3,2,5,5,1,70,1
"Tyler J. Brown","NO",27,1991-04-04,1991,"6.00",192,"LW","Sarnia Sting",67,21,27,48,0.72,-3,7,7,14,2,4,6,3,0,73,1
"Ryan Rupert","NO",64,1994-06-02,1994,"5.09",190,"C","London Knights",63,17,31,48,0.76,10,5,8,13,1,1,2,3,0,120,1
"Tanner Richard","NO",27,1993-04-06,1993,"6.00",186,"LW","Guelph Storm",43,13,35,48,1.12,4,2,15,17,1,1,2,1,1,46,1
"Matt Finn","NO",4,1994-02-24,1994,"6.01",204,"D","Guelph Storm",61,10,38,48,0.79,-13,5,25,30,1,0,1,0,0,58,1
"Andrew Crescenzi","NO",20,1992-07-29,1992,"6.05",213,"C","Kitchener Rangers",52,24,23,47,0.9,-3,10,10,20,0,0,0,2,3,74,1
"Cody Alcock","NO",9,1992-04-23,1992,"6.01",190,"LW","Kingston Frontenacs",64,24,23,47,0.73,-17,7,7,14,0,0,0,1,1,43,1
"Adam Payerl","NO",18,1991-03-04,1991,"6.03",216,"C","Belleville Bulls",61,22,25,47,0.77,2,2,5,7,0,1,1,4,3,106,1
"Jordan Mayer","NO",8,1991-08-24,1991,"5.10",184,"C","Belleville Bulls",64,17,30,47,0.73,2,2,8,10,0,3,3,3,0,34,1
"Kristoff Kontos","NO",16,1993-12-06,1993,"6.02",214,"C","Mississauga St. Michael's Majors",66,15,32,47,0.71,-8,4,12,16,0,0,0,0,0,32,1
"Dylan DeMelo","NO",2,1993-05-01,1993,"6.00",200,"D","Mississauga St. Michael's Majors",67,7,40,47,0.7,9,4,17,21,1,2,3,2,0,70,1
"Brett Ritchie","NO",20,1993-07-01,1993,"6.04",215,"RW","Niagara IceDogs",53,24,21,45,0.85,27,5,2,7,1,1,2,5,0,54,1
"Jamie Devane","NO",23,1991-02-20,1991,"6.05",220,"LW","Plymouth Whalers",59,23,22,45,0.76,15,5,7,12,0,1,1,7,1,104,1
"Mike Cazzola","NO",39,1991-03-08,1991,"5.07",175,"C","Ottawa 67's",40,11,34,45,1.13,1,2,11,13,0,0,0,0,1,28,1
"Matt Petgrave","NO",16,1992-01-29,1992,"6.01",190,"D","Oshawa Generals",65,10,35,45,0.69,11,3,18,21,0,1,1,0,0,96,1
"Nathan Pancel","YES",61,1994-01-05,1994,"6.00",191,"LW","Sudbury Wolves",63,23,21,44,0.7,15,6,3,9,1,0,1,0,1,29,1
"Ludvig Rensfeldt","NO",79,1992-01-29,1992,"6.03",198,"LW","Sarnia Sting",58,22,21,43,0.74,3,4,9,13,0,0,0,3,0,18,1
"Chris Marchese","NO",61,1994-02-23,1994,"6.00",198,"LW","Windsor Spitfires",58,18,25,43,0.74,-38,7,10,17,1,0,1,0,0,18,1
"Hunter Garlent","YES",19,1995-02-04,1995,"5.09",182,"C","Guelph Storm",60,16,26,42,0.7,7,4,4,8,0,1,1,1,0,34,1
"Ben Thomson","NO",15,1993-01-16,1993,"6.04",220,"LW","Kitchener Rangers",67,11,31,42,0.63,21,1,3,4,1,1,2,1,0,137,1
"Josh McFadden","NO",4,1991-05-23,1991,"6.01",207,"D","Sudbury Wolves",47,15,26,41,0.87,3,8,19,27,2,0,2,2,0,43,1
"Philip Lane","NO",10,1992-05-29,1992,"6.03",205,"RW","Brampton Battalion",53,15,26,41,0.77,11,2,9,11,3,0,3,2,1,94,1
"Jesse Graham","NO",2,1994-05-13,1994,"5.11",172,"D","Niagara IceDogs",68,4,37,41,0.6,25,2,15,17,0,0,0,0,0,36,1
"Eric Locke","NO",15,1993-11-21,1993,"5.09",182,"C","Saginaw Spirit",52,20,20,40,0.77,-2,5,7,12,0,0,0,2,0,34,1
"Andrey Pedan","NO",3,1993-07-03,1993,"6.04",211,"D","Guelph Storm",63,10,30,40,0.63,-8,6,19,25,0,0,0,1,0,152,1
"Luke Judson","NO",14,1991-02-14,1991,"6.01",202,"RW","Belleville Bulls",67,18,21,39,0.58,-16,3,8,11,1,0,1,3,0,57,1
"Brandon Alderson","NO",21,1992-01-22,1992,"6.04",202,"RW","Sault Ste. Marie Greyhounds",65,17,22,39,0.6,5,4,6,10,1,0,1,1,1,81,1
"Nick Ritchie","YES",20,1995-12-05,1995,"6.03",229,"LW","Peterborough Petes",62,16,23,39,0.63,-22,3,6,9,0,0,0,2,0,60,1
"Nick Ebert","NO",22,1994-05-11,1994,"6.00",205,"D","Windsor Spitfires",66,6,33,39,0.59,-2,2,14,16,0,0,0,0,1,58,1
"Mika Partanen","NO",27,1992-10-18,1992,"6.02",202,"LW","Mississauga St. Michael's Majors",66,22,16,38,0.58,-6,10,6,16,0,1,1,2,2,20,1
"Zack MacQueen","NO",21,1991-08-29,1991,"5.07",160,"C","Windsor Spitfires",56,18,20,38,0.68,-14,6,6,12,0,0,0,3,0,62,1
"Ben Johnson","YES",12,1994-06-07,1994,"6.00",190,"LW","Windsor Spitfires",68,18,20,38,0.56,-5,2,4,6,2,0,2,2,4,44,1
"Cody Sol","NO",41,1991-02-11,1991,"6.06",242,"D","Kitchener Rangers",62,15,23,38,0.61,35,6,6,12,1,0,1,1,1,178,1
"Adrian Robertson","NO",20,1991-05-31,1991,"6.02",210,"D","Sarnia Sting",52,10,28,38,0.73,13,5,12,17,0,1,1,1,0,73,1
"Andreas Athanasiou","NO",86,1994-08-06,1994,"6.02",200,"LW","London Knights",63,22,15,37,0.59,22,3,2,5,1,1,2,3,1,22,1
"Artur Gavrus","YES",19,1994-01-03,1994,"5.11",178,"C","Owen Sound Attack",45,15,22,37,0.82,-3,7,12,19,0,0,0,3,0,18,1
"Michael Curtis","NO",7,1993-01-26,1993,"6.00",193,"LW","Belleville Bulls",63,13,24,37,0.59,14,3,3,6,0,1,1,1,2,15,1
"Daniil Zharkov","YES",17,1994-02-06,1994,"6.04",212,"LW","Belleville Bulls",50,23,13,36,0.72,-5,9,5,14,0,0,0,2,0,25,1
"Steven Janes","NO",17,1993-02-24,1993,"6.04",203,"RW","Ottawa 67's",56,16,20,36,0.64,11,2,2,4,0,0,0,3,3,45,1
"Ryan Kujawinski","YES",17,1995-03-30,1995,"6.02",207,"C","Kingston Frontenacs",59,16,20,36,0.61,-13,3,2,5,0,0,0,1,1,17,1
"Michael Clarke","YES",17,1994-04-29,1994,"6.00",186,"C","Windsor Spitfires",68,15,21,36,0.53,-6,1,1,2,0,1,1,2,1,81,1
"Alex Basso","NO",52,1993-06-15,1993,"6.01",184,"D","Sarnia Sting",44,9,27,36,0.82,5,5,14,19,0,1,1,1,0,38,1
"Jake Cardwell","NO",27,1992-05-24,1992,"6.02",206,"D","Ottawa 67's",60,8,28,36,0.6,6,2,15,17,1,0,1,1,0,56,1
"Ryan O'Connor","NO",6,1992-01-12,1992,"5.10",186,"D","Barrie Colts",67,8,28,36,0.54,-7,4,14,18,0,0,0,2,0,54,1
"Julian Melchiori","NO",8,1991-12-06,1991,"6.04",217,"D","Oshawa Generals",61,2,34,36,0.59,10,0,15,15,0,1,1,1,0,64,1
"Stephen Harper","YES",10,1995-03-25,1995,"6.03",215,"LW","Erie Otters",63,24,11,35,0.56,-36,7,2,9,0,0,0,1,0,14,1
"Domenic Alberga","NO",8,1992-07-28,1992,"6.01",186,"C","Sarnia Sting",66,17,18,35,0.53,-7,2,0,2,2,1,3,4,0,44,1
"Jason Dickinson","YES",11,1995-07-04,1995,"6.02",191,"LW","Guelph Storm",63,13,22,35,0.56,-15,6,7,13,0,0,0,1,0,24,1
"Matt Rupert","NO",46,1994-06-02,1994,"5.09",188,"LW","London Knights",48,12,23,35,0.73,13,6,5,11,0,0,0,2,0,59,1
"Petr Beranek","NO",24,1993-07-08,1993,"6.02",200,"RW","Kingston Frontenacs",64,12,23,35,0.55,-11,5,7,12,0,0,0,0,0,18,1
"Kyle Hope","NO",26,1993-04-20,1993,"6.02",197,"D","Owen Sound Attack",56,4,31,35,0.63,-8,4,18,22,0,1,1,1,0,107,1
"Craig Hottot","NO",16,1992-02-15,1992,"5.11",175,"RW","Sarnia Sting",54,20,14,34,0.63,-5,5,3,8,1,1,2,1,0,122,1
"Chris Tierney","NO",71,1994-07-01,1994,"6.01",187,"C","London Knights",65,11,23,34,0.52,25,0,1,1,2,0,2,3,0,20,1
"Billy Jenkins","NO",10,1994-09-08,1994,"5.11",180,"LW","Kingston Frontenacs",64,10,24,34,0.53,-12,1,1,2,0,0,0,3,0,29,1
"Dylan Blujus","NO",6,1994-01-22,1994,"6.03",200,"D","Brampton Battalion",66,7,27,34,0.52,4,4,18,22,0,0,0,1,0,38,1
"Zach Lorentz","NO",14,1993-01-19,1993,"6.00",195,"LW","Kitchener Rangers",66,19,14,33,0.5,11,3,3,6,0,0,0,2,0,20,1
"Matt Puempel","NO",18,1993-01-24,1993,"6.00",208,"LW","Peterborough Petes",30,17,16,33,1.1,-3,5,5,10,0,2,2,4,0,31,1
"Anthony Camara","NO",15,1993-09-04,1993,"6.01",194,"LW","Barrie Colts",66,16,17,33,0.5,-8,2,4,6,0,0,0,1,0,135,1
"Luke Cairns","NO",40,1994-05-29,1994,"6.00",185,"C","Erie Otters",63,13,20,33,0.52,-57,4,13,17,1,0,1,1,0,28,1
"Jay Gilbert","NO",4,1991-08-15,1991,"6.02",203,"D","Owen Sound Attack",63,10,23,33,0.52,8,5,15,20,0,1,1,4,0,75,1
"David Broll","NO",17,1993-01-04,1993,"6.03",235,"LW","Sault Ste. Marie Greyhounds",59,8,25,33,0.56,6,2,3,5,0,0,0,0,0,81,1
"Carson Dubchak","NO",18,1991-03-01,1991,"5.11",182,"C","Sault Ste. Marie Greyhounds",59,16,16,32,0.54,-12,1,6,7,1,0,1,3,2,103,1
"Patrik Machac","YES",11,1994-04-23,1994,"5.10",172,"C","Brampton Battalion",61,14,18,32,0.52,0,3,6,9,4,0,4,1,1,26,1
"Andrew Fritsch","NO",7,1993-03-24,1993,"6.00",198,"RW","Sault Ste. Marie Greyhounds",35,13,19,32,0.91,-6,6,7,13,0,0,0,1,0,8,1
"Jamie Oleksiak","NO",3,1992-12-21,1992,"6.07",252,"D","Niagara IceDogs",59,12,20,32,0.54,31,3,2,5,1,0,1,1,2,47,1
"Sondre Olden","NO",13,1992-08-29,1992,"6.04",180,"LW","Erie Otters",48,11,21,32,0.67,-40,4,11,15,1,0,1,1,0,20,1
"Stephen Nosad","YES",21,1995-01-25,1995,"6.00",200,"RW","Peterborough Petes",62,7,25,32,0.52,-4,0,3,3,1,0,1,0,0,11,1
"Stephen Silas","NO",26,1992-06-26,1992,"6.01",206,"D","Belleville Bulls",67,6,26,32,0.48,-10,3,11,14,0,2,2,3,0,57,1
"Olli Maatta","YES",2,1994-08-22,1994,"6.02",198,"D","London Knights",58,5,27,32,0.55,25,1,12,13,0,0,0,1,0,25,1
"Joseph Blandisi","YES",10,1994-07-18,1994,"6.00",192,"C","Owen Sound Attack",68,17,14,31,0.46,4,5,5,10,1,0,1,1,1,72,1
"Corey Durocher","NO",22,1992-05-30,1992,"6.03",191,"LW","Sault Ste. Marie Greyhounds",62,16,15,31,0.5,-18,5,3,8,0,0,0,2,0,22,1
"Daniel Erlich","NO",17,1991-03-13,1991,"5.06",170,"LW","Barrie Colts",37,8,23,31,0.84,-5,1,8,9,1,1,2,1,1,22,1
"Mathew Campagna","NO",37,1994-03-09,1994,"5.11",185,"C","Sudbury Wolves",45,8,23,31,0.69,6,1,5,6,4,1,5,3,0,17,1
"Ian Watters","NO",27,1991-12-27,1991,"6.00",190,"LW","Brampton Battalion",34,16,14,30,0.88,8,6,8,14,1,0,1,1,0,38,1
"Nick Czinder","NO",88,1992-06-12,1992,"6.05",230,"RW","Windsor Spitfires",68,15,15,30,0.44,-9,2,5,7,0,0,0,1,0,59,1
"Bo Horvat","YES",53,1995-04-05,1995,"6.00",203,"LW","London Knights",64,11,19,30,0.47,27,0,0,0,0,0,0,2,0,8,1
"Eric Ming","NO",12,1993-03-31,1993,"5.10",195,"RW","Kitchener Rangers",62,10,20,30,0.48,13,0,1,1,0,0,0,3,0,45,1
"Brett Mackie","NO",18,1991-05-25,1991,"5.09",163,"LW","Brampton Battalion",66,10,20,30,0.45,15,1,1,2,0,1,1,1,1,74,1
"Austin Levi","NO",7,1992-02-16,1992,"6.04",205,"D","Plymouth Whalers",64,5,25,30,0.47,20,0,9,9,1,1,2,1,0,46,1
"Michael Moffat","NO",14,1993-06-12,1993,"6.01",220,"D","Kingston Frontenacs",65,5,25,30,0.46,-44,2,14,16,0,0,0,1,0,56,1
"Aaron Ekblad","YES",5,1996-02-07,1996,"6.04",217,"D","Barrie Colts",63,10,19,29,0.46,-5,7,16,23,0,0,0,1,0,34,1
"Tom Kuhnhackl","NO",19,1992-01-21,1992,"6.02",183,"LW","Niagara IceDogs",34,8,21,29,0.85,14,2,10,12,0,0,0,2,0,35,1
"Trevor Morbeck","NO",12,1993-11-21,1993,"6.02",193,"RW","Kingston Frontenacs",57,8,21,29,0.51,-4,3,1,4,0,0,0,0,0,43,1
"Michael Kantor","NO",20,1992-02-02,1992,"6.00",197,"RW","Sudbury Wolves",60,8,21,29,0.48,10,1,3,4,2,4,6,1,0,136,1
"Warren Steele","YES",7,1994-05-16,1994,"5.11",183,"D","Kingston Frontenacs",68,7,22,29,0.43,-18,2,7,9,0,0,0,0,0,79,1
"Mitchell Porowski","NO",21,1991-12-21,1991,"6.04",212,"LW","Brampton Battalion",65,17,11,28,0.43,-1,2,1,3,0,0,0,6,0,59,1
"Colin Miller","NO",6,1992-10-29,1992,"6.01",181,"D","Sault Ste. Marie Greyhounds",54,8,20,28,0.52,9,4,8,12,0,0,0,1,0,79,1
"Marc Zanetti","NO",10,1991-05-20,1991,"6.00",213,"D","Ottawa 67's",54,7,21,28,0.52,27,6,5,11,0,1,1,0,0,67,1
"Kyler Nixon","NO",15,1993-04-01,1993,"5.10",190,"D","Kingston Frontenacs",66,7,21,28,0.42,-24,2,13,15,0,1,1,1,0,30,1
"Joseph Cramarossa","NO",19,1992-10-26,1992,"6.01",192,"C","Belleville Bulls",44,14,13,27,0.61,-12,3,5,8,3,0,3,3,0,83,1
"Tom Wilson","NO",10,1994-03-29,1994,"6.04",210,"RW","Plymouth Whalers",49,9,18,27,0.55,17,3,4,7,0,0,0,2,0,141,1
