"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Matt Armstrong","YES",1982-09-08,"6.00",190,"LW","Kitchener Rangers",67,11,14,25,0.37,-17,1,1,2,4,0,71
"Ruslan Akhmadulin","YES",1982-01-26,"6.00",180,"LW","Kitchener Rangers",58,12,12,24,0.41,-5,2,4,6,1,0,33
"Kurtis Foster","NO",1981-11-24,"6.04",200,"D","Peterborough Petes",68,6,18,24,0.35,12,1,8,9,1,0,116
"Shayne Fryia","NO",1981-12-30,"6.00",180,"C","Oshawa Generals",35,12,10,22,0.63,-5,5,1,6,1,0,71
"Josh Tataryn","YES",1982-07-23,"6.00",185,"LW","Ottawa 67's",65,12,8,20,0.31,-2,1,2,3,2,0,10
"Bob McBride","YES",1982-07-30,"5.11",189,"C","Plymouth Whalers",58,8,12,20,0.34,6,1,0,1,3,0,31
"Jamie Johnson","YES",1982-01-23,"5.11",185,"C","Sarnia Sting",61,6,14,20,0.33,-1,2,4,6,0,1,24
"Chris Rowan","YES",1982-07-12,"6.04",220,"LW","Brampton Battalion",64,4,16,20,0.31,-3,0,2,2,1,0,60
"Josh Sands","YES",1982-01-27,"5.09",170,"LW","Belleville Bulls",52,11,8,19,0.37,0,1,0,1,2,0,23
"Adam Chapman","YES",1982-03-27,"6.00",195,"C","Ottawa 67's",61,10,9,19,0.31,2,2,2,4,1,0,12
"Chris Berti","NO",1981-10-06,"6.05",212,"C","Sarnia Sting",62,8,11,19,0.31,4,1,1,2,1,0,131
"Paul Ballantyne","NO",1982-07-16,"6.03",204,"D","Sault Ste. Marie Greyhounds",58,4,15,19,0.33,17,1,0,1,2,0,60
"Jean-Francois Seguin","YES",1982-04-25,"6.00",200,"D","Kingston Frontenacs",58,4,14,18,0.31,-6,1,5,6,1,0,36
"Jourdan Lagace","NO",1981-11-20,"5.11",185,"LW","Erie Otters",66,4,13,17,0.26,-18,0,2,2,2,0,80
"Chris Boucher","NO",1981-11-18,"6.02",215,"D","Toronto St. Michael's Majors",67,3,14,17,0.25,-12,0,2,2,0,0,154
"Aaron Power","YES",1982-02-04,"6.00",189,"D","Barrie Colts",64,2,15,17,0.27,26,1,6,7,1,0,70
"Jared Newman","NO",1982-03-07,"6.02",202,"D","Plymouth Whalers",50,1,15,16,0.32,11,0,3,3,0,0,123
"Rob Chapman","YES",1982-01-14,"6.01",178,"RW","Sault Ste. Marie Greyhounds",60,7,8,15,0.25,-7,1,0,1,0,0,61
"Scott Heffernan","YES",1982-03-09,"6.04",197,"D","Sarnia Sting",55,5,10,15,0.27,8,0,1,1,0,1,24
"Malcolm Hutt","YES",1982-05-31,"6.00",185,"D","Belleville Bulls",68,2,13,15,0.22,30,0,1,1,1,0,48
"Libor Ustrnul","YES",1982-02-20,"6.05",220,"D","Plymouth Whalers",68,0,15,15,0.22,24,0,1,1,0,0,208
"Adam Paiement","YES",1982-03-31,"6.02",212,"RW","Belleville Bulls",48,6,8,14,0.29,6,0,0,0,0,0,28
"Mike Rice","YES",1982-02-01,"6.04",222,"LW","Brampton Battalion",52,5,9,14,0.27,-13,0,0,0,0,0,51
"Nathan Herrington","NO",1982-04-18,"6.01",200,"LW","Brampton Battalion",65,4,10,14,0.22,-9,0,0,0,1,0,31
"Jon Hedberg","YES",1982-04-17,"6.00",205,"D","Guelph Storm",68,3,11,14,0.21,-14,0,0,0,1,0,68
"Troy Ilijow","YES",1982-08-25,"6.02",205,"RW","Erie Otters",59,5,8,13,0.22,-8,0,0,0,0,0,45
"Russ Moyer","YES",1982-08-09,"6.00",170,"D","Ottawa 67's",65,3,10,13,0.2,-9,1,5,6,0,0,59
"Michael Gough","NO",1982-09-09,"6.03",230,"RW","Toronto St. Michael's Majors",63,7,5,12,0.19,-13,0,0,0,1,0,95
"Steven Ellis","YES",1982-06-12,"5.11",160,"C","Sudbury Wolves",62,6,6,12,0.19,-6,2,1,3,0,0,13
"Greg Mizzi","YES",1982-05-09,"5.09",180,"C","Toronto St. Michael's Majors",49,5,7,12,0.24,-12,0,1,1,1,0,128
"Bill Zalba","YES",1982-09-14,"6.01",204,"RW","Owen Sound Platers",51,4,8,12,0.24,-5,0,0,0,0,0,46
"Erik Reitz","YES",1982-07-29,"6.01",200,"D","Barrie Colts",63,2,10,12,0.19,20,0,1,1,0,0,85
"Scott Rozendal","YES",1982-07-28,"6.02",200,"RW","Erie Otters",60,5,6,11,0.18,-7,0,1,1,2,0,75
"Justin Olden","YES",1982-04-18,"6.00",182,"RW","London Knights",40,4,7,11,0.28,-2,0,0,0,0,0,31
"Pat Montgomery","YES",1982-08-06,"6.01",200,"LW","Oshawa Generals",62,5,5,10,0.16,-9,1,0,1,1,0,90
"Mike Barrett","NO",1982-03-02,"6.02",215,"D","Owen Sound Platers",60,1,9,10,0.17,-8,0,2,2,1,0,101
"Tyler Coleman","NO",1982-06-07,"6.04",200,"RW","Sarnia Sting",59,4,5,9,0.15,-7,0,1,1,1,0,24
"Aran Myers","YES",1982-03-17,"6.01",190,"C","Guelph Storm",45,3,6,9,0.2,0,0,0,0,0,0,19
"Peter Flache","YES",1982-03-04,"6.05",220,"C","Guelph Storm",56,3,6,9,0.16,-9,0,0,0,0,0,40
"Matt Coughlin","NO",1981-11-06,"6.03",200,"D","Mississauga IceDogs",67,1,8,9,0.13,-46,0,3,3,1,0,163
"Tyler Cook","YES",1982-08-10,"6.02",185,"D","Toronto St. Michael's Majors",48,1,8,9,0.19,-3,0,0,0,0,0,58
"Darryl Thomson","NO",1982-01-16,"6.00",185,"LW","Kingston Frontenacs",45,5,3,8,0.18,-8,1,1,2,1,0,42
"Matt Herneisen","YES",1982-02-08,"6.00",188,"C","Peterborough Petes",21,4,4,8,0.38,2,0,0,0,0,0,21
"Riley Moher","YES",1982-06-27,"6.01",191,"D","Erie Otters",67,4,4,8,0.12,-11,1,0,1,1,0,104
"Nate Kiser","YES",1982-05-04,"6.01",207,"D","Plymouth Whalers",63,3,5,8,0.13,18,0,1,1,1,0,102
"Marc Lefebvre","YES",1982-05-25,"6.00",170,"LW","Ottawa 67's",61,1,7,8,0.13,0,1,1,2,0,0,21
"Phil Knapp","YES",1982-01-20,"5.11",175,"LW","Mississauga IceDogs",41,1,7,8,0.2,-14,0,0,0,0,0,26
"Steven Rawski","NO",1982-02-07,"6.02",209,"D","Windsor Spitfires",56,0,8,8,0.14,6,0,0,0,0,0,18
"Tyler Hanchuck","NO",1982-02-07,"6.03",200,"D","Brampton Battalion",58,0,8,8,0.14,-3,0,2,2,0,0,81
"Chris Cook","YES",1982-02-21,"6.00",200,"LW","Kingston Frontenacs",57,4,3,7,0.12,-7,0,0,0,0,0,28
"Adam Solnik","YES",1982-04-27,"6.01",185,"LW","Mississauga IceDogs",54,1,6,7,0.13,-19,1,0,1,0,0,19
"Bobby Turner","NO",1982-04-15,"6.02",187,"D","London Knights",68,1,6,7,0.1,-16,1,0,1,0,0,126
"Josh Chambers","YES",1982-04-04,"6.02",205,"D","Peterborough Petes",42,1,6,7,0.17,3,0,0,0,0,0,20
"Ian Courville","NO",1981-10-07,"6.00",198,"LW","Oshawa Generals",14,3,3,6,0.43,-2,2,0,2,0,0,13
"Chris Osborne","YES",1982-02-11,"6.04",198,"LW","London Knights",57,2,4,6,0.11,0,0,0,0,0,0,22
"Dan Growden","NO",1982-02-09,"6.01",190,"D","Windsor Spitfires",61,2,4,6,0.1,-28,1,0,1,0,0,41
"Frank Sinacori","NO",1982-07-01,"6.02",181,"LW","Windsor Spitfires",32,2,4,6,0.19,-4,0,0,0,0,0,17
"Bryan Thompson","YES",1982-03-16,"6.00",190,"D","Plymouth Whalers",29,1,5,6,0.21,-2,0,1,1,0,0,28
"Jarrett Richburg","YES",1982-06-20,"6.01",195,"LW","Erie Otters",63,1,5,6,0.1,-9,0,0,0,0,0,13
"Matt Junkins","YES",1982-02-13,"6.00",205,"D","Kingston Frontenacs",61,1,5,6,0.1,4,0,0,0,0,0,12
"Bobby Naylor","NO",1982-08-09,"6.03",180,"C","Kitchener Rangers",47,3,2,5,0.11,-14,0,0,0,0,0,48
"George Halkidis","YES",1982-06-18,"6.01",190,"D","North Bay Centennials",66,2,3,5,0.08,-8,0,0,0,0,0,15
"Mike Amodeo","YES",1982-05-05,"6.01",215,"LW","Kitchener Rangers",46,2,3,5,0.11,-2,0,0,0,0,0,84
"Radek Matalik","YES",1982-07-26,"6.03",190,"D","Guelph Storm",57,1,4,5,0.09,-6,0,0,0,0,0,44
"Greg McCauley","YES",1982-01-06,"5.09",165,"C","Mississauga IceDogs",19,2,2,4,0.21,0,0,0,0,0,0,4
"Adam Walsh","YES",1982-07-07,"",NA,"C","Oshawa Generals",11,1,3,4,0.36,0,0,0,0,0,0,4
"Brad Walford","YES",1982-03-10,"6.00",190,"C","North Bay Centennials",42,1,3,4,0.1,-4,0,0,0,0,0,17
"Ian Turner","NO",1981-10-13,"6.01",190,"D","London Knights",39,1,3,4,0.1,1,0,0,0,0,0,14
"Matt Passfield","YES",1982-05-08,"6.03",195,"RW","Barrie Colts",47,1,3,4,0.09,-5,0,1,1,0,0,19
"Josh Legge","NO",1981-09-25,"6.02",183,"D","North Bay Centennials",28,0,4,4,0.14,-2,0,0,0,0,0,29
"Derek Hennessey","YES",1982-07-08,"6.01",189,"D","Guelph Storm",26,3,0,3,0.12,1,0,0,0,0,0,11
"Steve Farquharson","YES",1982-06-07,"6.02",210,"RW","Toronto St. Michael's Majors",59,2,1,3,0.05,-16,0,0,0,0,0,163
"Brent Labre","YES",1982-06-30,"6.01",198,"D","Kitchener Rangers",31,1,2,3,0.1,-4,0,0,0,0,0,39
"Jason Harshaw","YES",1982-02-11,"5.10",177,"C","London Knights",51,1,2,3,0.06,-12,0,0,0,0,0,18
"John Jarram","YES",1982-07-26,"6.01",190,"D","Mississauga IceDogs",56,1,2,3,0.05,-19,0,0,0,0,0,70
"R.A. Mobile","YES",1982-05-04,"6.02",170,"LW","Sudbury Wolves",45,1,2,3,0.07,-1,0,0,0,0,0,17
"T.J. Eason","YES",1982-05-18,"6.03",200,"D","Peterborough Petes",60,1,2,3,0.05,9,0,0,0,0,0,66
"Travis Albers","NO",1981-11-18,"6.01",198,"LW","Sarnia Sting",11,1,2,3,0.27,0,0,0,0,0,0,18
"David Dalliday","YES",1982-05-06,"6.02",180,"D","Mississauga IceDogs",51,0,3,3,0.06,-22,0,0,0,0,0,21
"Neil Posillico","YES",1982-08-05,"6.03",221,"LW","Oshawa Generals",51,2,0,2,0.04,-9,0,0,0,0,0,116
"Blake Orr","NO",1982-04-11,"6.00",185,"D","Mississauga IceDogs",28,1,1,2,0.07,-14,0,0,0,0,0,14
"Jesse MacLeish","NO",1982-04-19,"6.02",185,"LW","Mississauga IceDogs",18,1,1,2,0.11,-4,0,0,0,0,0,9
"Sean McMorrow","YES",1982-01-19,"6.04",222,"D","Kitchener Rangers",62,0,2,2,0.03,-6,0,0,0,0,0,142
"Stephen Hoar","YES",1982-05-26,"6.01",205,"RW","Peterborough Petes",37,0,2,2,0.05,-10,0,0,0,0,0,41
"Paul Flache","YES",1982-03-04,"6.05",220,"D","Brampton Battalion",54,1,0,1,0.02,-6,0,0,0,0,0,59
"Marc Boisvert","NO",1981-10-15,"6.00",183,"RW","Ottawa 67's",3,0,1,1,0.33,0,0,1,1,0,0,0
"Michael Lymer","YES",1982-02-04,"6.02",185,"D","Owen Sound Platers",11,0,1,1,0.09,-7,0,0,0,0,0,10
"Mike Konieczny","YES",1982-05-18,"6.00",165,"C","Kingston Frontenacs",34,0,1,1,0.03,-9,0,0,0,0,0,6
"Scott Ransom","YES",1982-03-09,"5.10",160,"C","Oshawa Generals",1,0,1,1,1,0,0,0,0,0,0,0
"A.J. Howe","YES",1982-03-01,"6.02",180,"LW","Peterborough Petes",2,0,0,0,0,0,0,0,0,0,0,0
"Chris Alorie","YES",1982-02-05,"5.10",175,"C","Oshawa Generals",4,0,0,0,0,0,0,0,0,0,0,0
"Chris Moher","YES",1982-05-07,"6.00",190,"D","Oshawa Generals",4,0,0,0,0,-6,0,0,0,0,0,0
"Cody Glasper","YES",1981-10-30,"6.04",197,"D","Ottawa 67's",7,0,0,0,0,-3,0,0,0,0,0,6
"David Silverstone","YES",1982-02-22,"5.10",188,"LW","Belleville Bulls",1,0,0,0,0,-1,0,0,0,0,0,0
"Ivan Curic","NO",1981-10-02,"6.05",230,"D","London Knights",4,0,0,0,0,-4,0,0,0,0,0,0
"Jason Kowalski","YES",1982-03-20,"6.01",172,"RW","Owen Sound Platers",10,0,0,0,0,-3,0,0,0,0,0,5
"Jon Peters","YES",1982-01-28,"6.03",205,"D","Guelph Storm",39,0,0,0,0,-4,0,0,0,0,0,26
"Justin Grady","NO",1982-06-03,"5.11",178,"D","Belleville Bulls",5,0,0,0,0,0,0,0,0,0,0,6
"Marc Davison","YES",1982-08-18,"6.04",220,"D","Mississauga IceDogs",9,0,0,0,0,-2,0,0,0,0,0,0
"Marc Higginbotham","YES",1982-01-23,"6.02",185,"D","Erie Otters",49,0,0,0,0,-2,0,0,0,0,0,20
"Mathieu Shank","YES",1982-06-27,"5.11",190,"C","North Bay Centennials",1,0,0,0,0,0,0,0,0,0,0,0
"Matt Nichol","YES",1982-01-03,"6.06",200,"C","Barrie Colts",2,0,0,0,0,0,0,0,0,0,0,0
"Matt Sikora","YES",1982-04-27,"6.00",190,"RW","North Bay Centennials",1,0,0,0,0,0,0,0,0,0,0,0
"Mike Clarke","YES",1982-04-15,"6.06",220,"D","Peterborough Petes",14,0,0,0,0,1,0,0,0,0,0,2
"Mike James","YES",1982-02-21,"6.00",185,"LW","Windsor Spitfires",15,0,0,0,0,-1,0,0,0,0,0,16
"Rory Glaves","YES",1982-01-13,"6.02",195,"D","Toronto St. Michael's Majors",6,0,0,0,0,-2,0,0,0,0,0,0
"Ryan Delaney","YES",1982-07-29,"6.00",175,"RW","Toronto St. Michael's Majors",1,0,0,0,0,-1,0,0,0,0,0,0
"Scott Hazen","YES",1982-07-07,"6.00",186,"D","Sault Ste. Marie Greyhounds",4,0,0,0,0,-2,0,0,0,0,0,0
"Tim Hamel","YES",1982-01-07,"",NA,"D","Owen Sound Platers",2,0,0,0,0,1,0,0,0,0,0,0
"Trevor Luck","YES",1982-02-17,"6.05",191,"D","London Knights",31,0,0,0,0,-5,0,0,0,0,0,6
"Vladimir Chernenko","YES",1982-07-11,"6.02",190,"D","Sudbury Wolves",32,0,0,0,0,3,0,0,0,0,0,17
