"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Luke Sellars",1981-05-21,"D","Ottawa 67's",56,0,1,1,0.02,2
"Malcolm MacMillan",1982-02-08,"C","Sault Ste. Marie Greyhounds",61,0,1,1,0.02,4
"Manny Malhotra",1980-05-18,"C","Guelph Storm",5,0,1,1,0.2,25
"Mark Ridout",1980-12-19,"D","Windsor Spitfires",57,0,1,1,0.02,5
"Matt Coughlin",1981-11-06,"D","Mississauga IceDogs",67,0,1,1,0.01,11
"Matthew Dzieduszycki",1980-04-08,"C","Barrie Colts",46,0,1,1,0.02,2
"Michael Jacobsen",1981-07-24,"D","Belleville Bulls",68,0,1,1,0.01,2
"Nick Robinson",1979-10-10,"D","Barrie Colts",65,0,1,1,0.02,4
"Peter Flache",1982-03-04,"C","Guelph Storm",56,0,1,1,0.02,11
"Raffi Torres",1981-10-08,"LW","Brampton Battalion",68,0,1,1,0.01,1
"Rick Bertran",1980-03-12,"D","Belleville Bulls",62,0,1,1,0.02,7
"Robert Hillier",1980-09-25,"C","North Bay Centennials",10,0,1,1,0.1,14
"Russ Moyer",1982-08-09,"D","Ottawa 67's",65,0,1,1,0.02,8
"Ryan O'Keefe",1980-02-05,"D","Barrie Colts",67,0,1,1,0.01,3
"Sean Griffin",1980-04-18,"D","Kingston Frontenacs",40,0,1,1,0.03,9
"Shane Nash",1979-01-24,"C","Erie Otters",63,0,1,1,0.02,1
"Shaun Fisher",1979-06-02,"D","Plymouth Whalers",59,0,1,1,0.02,2
"Stacey Britstone",1980-04-11,"C","Oshawa Generals",55,0,1,1,0.02,4
"Steven Morris",1982-05-23,"RW","Plymouth Whalers",65,0,1,1,0.02,3
"Steven Rawski",1982-02-07,"D","Windsor Spitfires",56,0,1,1,0.02,12
"Trevor Daley",1983-10-09,"D","Sault Ste. Marie Greyhounds",54,0,1,1,0.02,2
"Tyler Cook",1982-08-10,"D","Toronto St. Michael's Majors",48,0,1,1,0.02,11
"Vince Grant",1979-01-27,"C","Windsor Spitfires",48,0,1,1,0.02,2
"A.J. Howe",1982-03-01,"LW","Peterborough Petes",2,0,0,0,0,NA
"Aaron Bailie",1981-01-21,"C","Oshawa Generals",2,0,0,0,0,NA
"Aaron Lobb",1983-06-10,"RW","London Knights",58,0,0,0,0,0
"Adam Campbell",1980-01-05,"D","Owen Sound Platers",53,0,0,0,0,0
"Adam Chapman",1982-03-27,"C","Ottawa 67's",61,0,0,0,0,0
"Adam Dewan",1979-10-18,"LW","Peterborough Petes",56,0,0,0,0,0
"Adam Paiement",1982-03-31,"RW","Belleville Bulls",48,0,0,0,0,0
"Adam Saffer",1980-04-04,"LW","London Knights",66,0,0,0,0,0
"Adam Solnik",1982-04-27,"LW","Mississauga IceDogs",54,0,0,0,0,0
"Adam Walsh",1982-07-07,"C","Oshawa Generals",11,0,0,0,0,0
"Agris Saviels",1982-01-15,"D","Owen Sound Platers",65,0,0,0,0,0
"Alain Chevrier",1981-08-09,"D","Oshawa Generals",51,0,0,0,0,0
"Alexei Salashenko",1981-03-08,"RW","Owen Sound Platers",59,0,0,0,0,0
"Andre Robichaud",1981-04-16,"D","Plymouth Whalers",58,0,0,0,0,0
"Andrew Archer",1983-05-15,"D","Oshawa Generals",47,0,0,0,0,0
"Andrew Davis",1981-06-11,"D","Mississauga IceDogs",51,0,0,0,0,0
"Andrew Peters",1980-05-05,"LW","Kitchener Rangers",42,0,0,0,0,0
"Andrew Yardy",1981-06-04,"D","Mississauga IceDogs",62,0,0,0,0,0
"Andy Burnham",1980-07-02,"RW","Sarnia Sting",57,0,0,0,0,0
"Aran Myers",1982-03-17,"C","Guelph Storm",45,0,0,0,0,0
"Arvid Rekis",1979-01-01,"D","Erie Otters",57,0,0,0,0,0
"B.J. Ketcheson",1980-01-29,"D","Mississauga IceDogs",62,0,0,0,0,0
"Barry Graham",1981-03-30,"D","Oshawa Generals",22,0,0,0,0,0
"Ben Brown",1980-07-08,"RW","Sault Ste. Marie Greyhounds",1,0,0,0,0,NA
"Bill Browne",1980-10-23,"D","Kitchener Rangers",66,0,0,0,0,0
"Bill Byers",1981-04-23,"LW","London Knights",2,0,0,0,0,NA
"Bill Zalba",1982-09-14,"RW","Owen Sound Platers",51,0,0,0,0,0
"Blair McLaughlin",1981-05-12,"C","Brampton Battalion",28,0,0,0,0,0
"Blair Stayzer",1980-10-04,"LW","Windsor Spitfires",44,0,0,0,0,0
"Blake Orr",1982-04-11,"D","Mississauga IceDogs",28,0,0,0,0,0
"Bob Crummer",1979-03-18,"RW","Peterborough Petes",51,0,0,0,0,0
"Bob McBride",1982-07-30,"C","Plymouth Whalers",58,0,0,0,0,0
"Bobby Naylor",1982-08-09,"C","Kitchener Rangers",47,0,0,0,0,0
"Bohuslav Subr",1980-05-25,"C","Guelph Storm",64,0,0,0,0,0
"Brad Horan",1983-05-15,"RW","Kingston Frontenacs",55,0,0,0,0,0
"Brad Ralph",1980-10-17,"C","Oshawa Generals",56,0,0,0,0,0
"Brad Walford",1982-03-10,"C","North Bay Centennials",42,0,0,0,0,0
"Brad Woods",1981-03-04,"D","Brampton Battalion",68,0,0,0,0,0
"Brad Yeo",1981-03-18,"RW","Erie Otters",65,0,0,0,0,0
"Brandon Cullen",1981-03-05,"RW","Oshawa Generals",52,0,0,0,0,0
"Brandon Verner",1981-01-13,"D","Peterborough Petes",57,0,0,0,0,0
"Brendan Bell",1983-03-31,"D","Ottawa 67's",48,0,0,0,0,0
"Brent Labre",1982-06-30,"D","Kitchener Rangers",31,0,0,0,0,0
"Brent Mulder",1980-08-28,"D","Toronto St. Michael's Majors",2,0,0,0,0,NA
"Brent Sullivan",1981-03-22,"C","Owen Sound Platers",64,0,0,0,0,0
"Brent Theobald",1980-01-19,"LW","Sault Ste. Marie Greyhounds",64,0,0,0,0,0
"Brett Angel",1981-04-29,"D","London Knights",64,0,0,0,0,0
"Brett Clouthier",1981-06-09,"LW","Kingston Frontenacs",65,0,0,0,0,0
"Brett Ormond",1980-02-04,"D","Mississauga IceDogs",39,0,0,0,0,0
"Brian McGrattan",1981-09-02,"RW","Mississauga IceDogs",67,0,0,0,0,0
"Brian Passmore",1980-04-27,"C","Oshawa Generals",58,0,0,0,0,0
"Brian Simpson",1980-01-08,"LW","Toronto St. Michael's Majors",44,0,0,0,0,0
"Bryan Allen",1980-08-21,"D","Oshawa Generals",3,0,0,0,0,0
"Bryan Thompson",1982-03-16,"D","Plymouth Whalers",29,0,0,0,0,0
"Cam McLaughlin",1981-05-12,"D","Brampton Battalion",32,0,0,0,0,0
"Chad Staats",1981-01-28,"D","Kitchener Rangers",28,0,0,0,0,0
"Chad Woollard",1979-09-18,"LW","Toronto St. Michael's Majors",26,0,0,0,0,0
"Chris Alorie",1982-02-05,"C","Oshawa Generals",4,0,0,0,0,NA
"Chris Boucher",1981-11-18,"D","Toronto St. Michael's Majors",67,0,0,0,0,0
"Chris Brannen",1980-03-12,"D","Kitchener Rangers",30,0,0,0,0,0
"Chris Cava",1980-10-14,"D","Plymouth Whalers",65,0,0,0,0,0
"Chris Eade",1982-04-20,"D","North Bay Centennials",58,0,0,0,0,0
"Chris Hopiavuori",1980-12-15,"D","Owen Sound Platers",28,0,0,0,0,0
"Chris McLean",NA,"LW","Sault Ste. Marie Greyhounds",1,0,0,0,0,NA
"Chris Moher",1982-05-07,"D","Oshawa Generals",4,0,0,0,0,NA
"Chris Osborne",1982-02-11,"LW","London Knights",57,0,0,0,0,0
"Chris Rowan",1982-07-12,"LW","Brampton Battalion",64,0,0,0,0,0
"Chris Thaler",1981-01-07,"C","Mississauga IceDogs",63,0,0,0,0,0
"Cleon Smith",1980-05-27,"C","Sault Ste. Marie Greyhounds",62,0,0,0,0,0
"Cody Glasper",1981-10-30,"D","Ottawa 67's",7,0,0,0,0,NA
"Cody McCormick",1983-04-18,"RW","Belleville Bulls",45,0,0,0,0,0
"Cole Jarrett",1983-01-04,"D","Plymouth Whalers",57,0,0,0,0,0
"Colin Scotland",1980-06-15,"C","Kingston Frontenacs",6,0,0,0,0,NA
"Colt King",1983-03-04,"LW","Guelph Storm",53,0,0,0,0,0
"Corey Brekelmans",1981-07-11,"D","Sarnia Sting",65,0,0,0,0,0
"Corey Sabourin",1981-04-09,"D","Ottawa 67's",51,0,0,0,0,0
"Cory Stillman",1983-03-02,"C","Kingston Frontenacs",61,0,0,0,0,0
"Craig Kennedy",1983-04-24,"RW","Windsor Spitfires",45,0,0,0,0,0
"Curtis Watson",1980-03-12,"RW","Windsor Spitfires",60,0,0,0,0,0
"D.J. Maracle",1980-05-14,"RW","London Knights",60,0,0,0,0,0
"Dan Growden",1982-02-09,"D","Windsor Spitfires",61,0,0,0,0,0
"Dan Jancevski",1981-06-15,"D","London Knights",59,0,0,0,0,0
"Dan Sullivan",1981-03-20,"RW","London Knights",53,0,0,0,0,0
"Daniel Sisca",1983-06-16,"C","Owen Sound Platers",68,0,0,0,0,0
"Danny Armstrong",1981-02-03,"D","Plymouth Whalers",4,0,0,0,0,0
"Darcy Morris",1981-04-21,"C","Peterborough Petes",34,0,0,0,0,0
"Darrell Cowen",1981-03-04,"RW","Mississauga IceDogs",46,0,0,0,0,0
"Darren McMillan",1980-04-23,"D","Erie Otters",66,0,0,0,0,0
"Darren Strilchuk",1981-07-29,"D","Sault Ste. Marie Greyhounds",47,0,0,0,0,0
"Darryl Knight",1979-04-14,"C","Kingston Frontenacs",46,0,0,0,0,0
"Darryl Thomson",1982-01-16,"LW","Kingston Frontenacs",45,0,0,0,0,0
"Dave Csumrik",1980-04-01,"D","Toronto St. Michael's Majors",48,0,0,0,0,0
"Dave Stephenson",1981-04-03,"D","Owen Sound Platers",28,0,0,0,0,0
"David Culham",NA,"C","North Bay Centennials",1,0,0,0,0,NA
"David Dalliday",1982-05-06,"D","Mississauga IceDogs",51,0,0,0,0,0
"David Silverstone",1982-02-22,"LW","Belleville Bulls",1,0,0,0,0,NA
"Denis Shvidki",1980-11-21,"RW","Barrie Colts",61,0,0,0,0,0
"Derek Fox",1981-02-17,"D","Sault Ste. Marie Greyhounds",58,0,0,0,0,0
"Derek Hennessey",1982-07-08,"D","Guelph Storm",26,0,0,0,0,0
"Derek McNamara",1980-06-15,"D","Erie Otters",6,0,0,0,0,0
"Devin Francon",1980-02-14,"LW","Barrie Colts",4,0,0,0,0,0
"Doug MacIver",1981-02-12,"D","Kingston Frontenacs",62,0,0,0,0,0
"Drew Kivell",1983-02-04,"D","Sudbury Wolves",64,0,0,0,0,0
"Dustin Wood",1981-05-21,"D","Peterborough Petes",66,0,0,0,0,0
"Dusty Jamieson",1981-05-26,"LW","Sarnia Sting",50,0,0,0,0,0
"Ed Hill",1980-10-24,"D","Barrie Colts",66,0,0,0,0,0
"Eric Gooldy",1979-02-10,"LW","Plymouth Whalers",53,0,0,0,0,0
"Erik Reitz",1982-07-29,"D","Barrie Colts",63,0,0,0,0,0
"Fedor Fedorov",1981-06-11,"LW","Windsor Spitfires",60,0,0,0,0,0
"Francois Jolette",1981-01-20,"RW","Guelph Storm",4,0,0,0,0,NA
"Frank Sinacori",1982-07-01,"LW","Windsor Spitfires",32,0,0,0,0,0
"Franz Fritzmeier",1980-04-18,"C","Ottawa 67's",8,0,0,0,0,0
"Fraser Clair",1981-01-07,"RW","Mississauga IceDogs",64,0,0,0,0,0
"George Halkidis",1982-06-18,"D","North Bay Centennials",66,0,0,0,0,0
"George Nistas",1981-03-16,"C","Plymouth Whalers",48,0,0,0,0,0
"Greg Jacina",1982-05-22,"C","Owen Sound Platers",66,0,0,0,0,0
"Greg McCauley",1982-01-06,"C","Mississauga IceDogs",19,0,0,0,0,0
"Greg Willers",1979-08-08,"D","Oshawa Generals",43,0,0,0,0,0
"Ian Courville",1981-10-07,"LW","Oshawa Generals",14,0,0,0,0,0
"Ian Turner",1981-10-13,"D","London Knights",39,0,0,0,0,0
"Ivan Curic",1981-10-02,"D","London Knights",4,0,0,0,0,NA
"Ivan Rachunek",1981-06-06,"LW","Windsor Spitfires",15,0,0,0,0,0
"Jake Gibson",1980-07-25,"D","Sault Ste. Marie Greyhounds",64,0,0,0,0,0
"James Ramsay",1981-02-24,"LW","Plymouth Whalers",53,0,0,0,0,0
"Jamie Johnson",1982-01-23,"C","Sarnia Sting",61,0,0,0,0,0
"Jamie Lovell",1982-12-27,"D","Belleville Bulls",22,0,0,0,0,0
"Jamie Young",1981-04-07,"LW","Kingston Frontenacs",1,0,0,0,0,NA
"Jared Newman",1982-03-07,"D","Plymouth Whalers",50,0,0,0,0,0
"Jarrett Richburg",1982-06-20,"LW","Erie Otters",63,0,0,0,0,0
"Jason Harshaw",1982-02-11,"C","London Knights",51,0,0,0,0,0
"Jason Kowalski",1982-03-20,"RW","Owen Sound Platers",10,0,0,0,0,NA
"Jason Penner",1983-04-01,"C","Sarnia Sting",57,0,0,0,0,0
"Jason Polera",1979-03-21,"RW","Kingston Frontenacs",65,0,0,0,0,0
"Jean-Francois Seguin",1982-04-25,"D","Kingston Frontenacs",58,0,0,0,0,0
"Jeff Bateman",1981-08-29,"C","Brampton Battalion",64,0,0,0,0,0
"Jeff Kaufman",1980-01-12,"D","London Knights",2,0,0,0,0,NA
"Jeff Kugel",1980-02-07,"LW","Sault Ste. Marie Greyhounds",2,0,0,0,0,NA
"Jeffrey Doyle",1983-01-10,"RW","Toronto St. Michael's Majors",65,0,0,0,0,0
"Jens Dubreuil",1981-02-15,"LW","Oshawa Generals",7,0,0,0,0,NA
"Jerry Connell",1981-02-25,"LW","Sudbury Wolves",58,0,0,0,0,0
"Jesse MacLeish",1982-04-19,"LW","Mississauga IceDogs",18,0,0,0,0,0
"Jim McGillivray",1981-06-14,"LW","Erie Otters",6,0,0,0,0,NA
"John Cilladi",1981-04-30,"D","Erie Otters",12,0,0,0,0,NA
"John Dean",1980-09-27,"LW","North Bay Centennials",55,0,0,0,0,0
"John Dunphy",1982-02-09,"RW","Kitchener Rangers",46,0,0,0,0,0
"John Eminger",1981-06-30,"D","Kitchener Rangers",46,0,0,0,0,0
"John Jarram",1982-07-26,"D","Mississauga IceDogs",56,0,0,0,0,0
"Jon Billy",1981-06-13,"RW","Plymouth Whalers",33,0,0,0,0,0
"Jon Hedberg",1982-04-17,"D","Guelph Storm",68,0,0,0,0,0
"Jon Howse",1983-09-04,"RW","Peterborough Petes",50,0,0,0,0,0
"Jon Peters",1982-01-28,"D","Guelph Storm",39,0,0,0,0,NA
"Jordan Brenner",1983-05-06,"LW","Barrie Colts",40,0,0,0,0,0
"Josh Bennett",1980-06-17,"LW","Sault Ste. Marie Greyhounds",32,0,0,0,0,0
"Josh Chambers",1982-04-04,"D","Peterborough Petes",42,0,0,0,0,0
"Josh Sands",1982-01-27,"LW","Belleville Bulls",52,0,0,0,0,0
"Josh Tataryn",1982-07-23,"LW","Ottawa 67's",65,0,0,0,0,0
"Jourdan Lagace",1981-11-20,"LW","Erie Otters",66,0,0,0,0,0
"Julius Halfkenny",1981-02-08,"D","Erie Otters",12,0,0,0,0,0
"Juri Golicic",1981-04-06,"LW","Owen Sound Platers",2,0,0,0,0,0
"Justin Grady",1982-06-03,"D","Belleville Bulls",5,0,0,0,0,NA
