"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Jamie McGinn","NO",88,1988-08-05,1988,"6.00",200,"LW","Ottawa 67's",68,46,43,89,1.31,-4,21,17,38,3,4,7,2,1,49,1
"Hunter Tremblay","NO",17,1986-01-15,1986,"5.11",185,"LW","Barrie Colts",64,35,54,89,1.39,28,19,23,42,1,4,5,8,1,54,1
"Cal Clutterbuck","NO",15,1987-11-18,1987,"5.11",185,"RW","Oshawa Generals",65,35,54,89,1.37,11,19,28,47,6,1,7,1,2,153,1
"Chris Lawrence","NO",9,1987-02-05,1987,"6.04",217,"RW","Mississauga IceDogs",64,47,41,88,1.38,29,15,12,27,0,0,0,6,0,113,1
"Nick Foligno","NO",16,1987-10-31,1987,"6.00",195,"C","Sudbury Wolves",66,31,57,88,1.33,13,8,34,42,3,3,6,3,3,135,1
"Adam Perry","NO",87,1987-01-12,1987,"6.00",195,"LW","London Knights",68,45,42,87,1.28,16,30,19,49,0,0,0,1,1,73,1
"Chris Stewart","NO",24,1987-10-30,1987,"6.02",226,"RW","Kingston Frontenacs",61,36,46,82,1.34,-8,14,14,28,3,3,6,7,1,108,1
"Scott Tregunna","NO",12,1987-06-12,1987,"6.02",210,"RW","Owen Sound Attack",68,31,51,82,1.21,2,14,22,36,3,2,5,5,0,28,1
"Tom Pyatt","NO",27,1987-02-14,1987,"5.11",181,"C","Saginaw Spirit",58,43,38,81,1.4,33,13,15,28,6,3,9,10,0,18,1
"Harrison Reed","NO",19,1988-01-18,1988,"6.01",175,"C","Sarnia Sting",67,29,52,81,1.21,-3,18,29,47,0,2,2,4,0,30,1
"Dale Mitchell","NO",7,1989-04-09,1989,"5.09",200,"RW","Oshawa Generals",67,43,37,80,1.19,3,12,8,20,1,1,2,4,1,81,1
"Tyler Doig","NO",26,1986-02-15,1986,"6.00",192,"C","Belleville Bulls",61,28,52,80,1.31,26,10,30,40,4,0,4,4,2,55,1
"Jan Mursak","YES",12,1988-01-20,1988,"5.11",173,"RW","Saginaw Spirit",62,27,53,80,1.29,27,9,16,25,3,3,6,1,0,50,1
"Jadran Beljo","NO",8,1987-02-25,1987,"5.11",168,"LW","Mississauga IceDogs",63,36,43,79,1.25,37,14,15,29,0,0,0,7,1,67,1
"John Hughes","NO",22,1988-01-06,1988,"5.10",177,"C","Brampton Battalion",62,24,55,79,1.27,-15,10,28,38,0,0,0,8,0,44,1
"Richard Clune","NO",22,1987-04-25,1987,"5.11",194,"LW","Barrie Colts",67,32,46,78,1.16,18,16,23,39,1,0,1,0,2,151,1
"Logan Couture","NO",89,1989-03-28,1989,"6.00",191,"C","Ottawa 67's",54,26,52,78,1.44,-1,10,29,39,3,3,6,5,1,24,1
"Cody Thornton","NO",9,1986-07-16,1986,"5.11",169,"RW","Sault Ste. Marie Greyhounds",68,36,40,76,1.12,3,19,21,40,0,1,1,7,0,108,1
"Stefan Legein","NO",7,1988-11-24,1988,"5.10",185,"RW","Mississauga IceDogs",64,43,32,75,1.17,31,5,10,15,9,4,13,3,1,115,1
"Matt Caria","NO",84,1988-08-16,1988,"6.00",201,"C","Toronto St. Michael's Majors",59,33,42,75,1.27,0,6,16,22,3,2,5,4,2,114,1
"Ryan Wilson","NO",51,1987-02-03,1987,"6.01",206,"D","Sarnia Sting",68,17,58,75,1.1,1,11,35,46,0,2,2,2,0,136,1
"Jordan Owens","NO",11,1986-05-01,1986,"6.00",180,"LW","Mississauga IceDogs",60,32,42,74,1.23,17,5,13,18,8,4,12,2,1,51,1
"Drew Doughty","NO",8,1989-12-08,1989,"6.00",213,"D","Guelph Storm",67,21,53,74,1.1,7,15,37,52,1,3,4,3,0,76,1
"Shawn Matthias","NO",12,1988-02-19,1988,"6.04",213,"C","Belleville Bulls",64,38,35,73,1.14,11,12,13,25,2,0,2,5,2,61,1
"David Meckler","NO",55,1987-07-09,1987,"6.00",200,"C","London Knights",67,38,35,73,1.09,2,23,27,50,1,0,1,5,1,53,1
"Trevor Kell","NO",59,1986-06-23,1986,"6.00",185,"RW","Sarnia Sting",66,37,36,73,1.11,4,18,19,37,1,0,1,8,1,74,1
"Trevor Lewis","YES",27,1987-01-08,1987,"6.01",195,"C","Owen Sound Attack",62,29,44,73,1.18,-9,11,26,37,2,1,3,4,0,51,1
"Tyler Haskins","NO",14,1986-05-26,1986,"6.01",187,"C","Saginaw Spirit",65,11,60,71,1.09,8,4,30,34,1,1,2,0,0,90,1
"Ryan McDonough","NO",29,1988-01-02,1988,"5.09",177,"C","Saginaw Spirit",66,34,36,70,1.06,7,16,16,32,0,0,0,1,0,67,1
"Peder Skinner","NO",12,1986-07-11,1986,"5.08",165,"C","Kingston Frontenacs",60,29,41,70,1.17,-10,10,22,32,0,2,2,3,1,4,1
"Zack Torquato","NO",22,1989-06-08,1989,"5.11",205,"C","Erie Otters",65,30,39,69,1.06,-24,10,22,32,3,2,5,2,0,93,1
"Matt Beleskey","NO",17,1988-06-07,1988,"6.00",207,"LW","Belleville Bulls",66,27,41,68,1.03,4,13,14,27,0,1,1,3,1,124,1
"Dan Collins","NO",17,1987-02-26,1987,"6.01",209,"RW","Plymouth Whalers",66,26,42,68,1.03,17,10,22,32,3,0,3,1,1,87,1
"Tomas Pospisil","NO",10,1987-08-25,1987,"6.00",185,"RW","Sarnia Sting",55,29,38,67,1.22,-1,12,19,31,0,0,0,4,0,38,1
"Matt Halischuk","NO",18,1988-06-01,1988,"5.11",177,"RW","Kitchener Rangers",67,33,33,66,0.99,11,12,17,29,4,1,5,6,0,20,1
"Cory Emmerton","NO",25,1988-06-01,1988,"6.00",190,"LW","Kingston Frontenacs",40,29,37,66,1.65,-13,13,21,34,3,2,5,2,0,22,1
"Chris Terry","NO",20,1989-04-07,1989,"5.10",190,"C","Plymouth Whalers",68,22,44,66,0.97,18,8,22,30,0,2,2,4,0,98,1
"Robbie Drummond","NO",17,1986-02-19,1986,"5.11",175,"RW","London Knights",56,21,45,66,1.18,11,9,27,36,2,1,3,3,0,48,1
"Luke Lynes","NO",15,1987-11-28,1987,"6.01",189,"LW","Brampton Battalion",68,34,31,65,0.96,-15,20,15,35,0,0,0,2,0,63,1
"James Neal","NO",19,1987-09-03,1987,"6.03",205,"LW","Plymouth Whalers",45,27,38,65,1.44,28,11,14,25,2,0,2,2,0,94,1
"Luca Caputi","NO",17,1988-10-01,1988,"6.03",185,"LW","Mississauga IceDogs",68,27,38,65,0.96,22,8,7,15,1,5,6,3,1,66,1
"Tom Sestito","NO",21,1987-09-28,1987,"6.05",212,"LW","Plymouth Whalers",60,42,22,64,1.07,6,21,8,29,4,0,4,7,2,135,1
"Justin DiBenedetto","NO",9,1988-08-25,1988,"6.00",195,"LW","Sarnia Sting",58,28,35,63,1.09,21,6,7,13,2,0,2,5,1,46,1
"Craig Voakes","NO",11,1986-01-02,1986,"5.11",185,"C","Sarnia Sting",66,21,42,63,0.95,-33,8,25,33,1,0,1,0,0,52,1
"Jamie Arniel","NO",11,1989-11-16,1989,"6.00",190,"C","Guelph Storm",68,31,31,62,0.91,7,10,15,25,1,0,1,3,4,51,1
"Bradley Snetsinger","NO",41,1987-04-08,1987,"6.02",187,"LW","Windsor Spitfires",63,29,33,62,0.98,-31,16,20,36,0,1,1,0,0,86,1
"Rafael Rotter","NO",20,1987-06-14,1987,"5.08",175,"C","Guelph Storm",61,16,46,62,1.02,11,6,24,30,2,3,5,0,0,90,1
"Joshua Bailey","NO",89,1989-10-02,1989,"6.01",195,"C","Windsor Spitfires",69,22,39,61,0.88,-25,4,20,24,4,2,6,2,0,24,1
"Victor Oreskovich","NO",71,1986-08-15,1986,"6.03",215,"C","Kitchener Rangers",62,28,32,60,0.97,15,14,14,28,0,2,2,5,1,48,1
"Howie Martin","NO",16,1986-11-18,1986,"5.11",202,"LW","Owen Sound Attack",69,26,34,60,0.87,-2,7,11,18,0,0,0,3,1,68,1
"Kaspars Daugavins","YES",16,1988-05-18,1988,"6.00",205,"LW","Toronto St. Michael's Majors",61,18,42,60,0.98,-19,7,15,22,2,1,3,2,1,64,1
"Jonathan D'Aversa","NO",8,1986-03-02,1986,"6.02",200,"D","Sudbury Wolves",67,13,47,60,0.9,14,9,26,35,0,2,2,0,0,53,1
"Nick Spaling","NO",11,1988-09-19,1988,"6.01",183,"C","Kitchener Rangers",61,23,36,59,0.97,24,8,14,22,0,1,1,1,1,41,1
"Bryan Cameron","NO",23,1989-02-25,1989,"5.10",183,"RW","Belleville Bulls",60,33,25,58,0.97,-6,20,9,29,0,0,0,3,0,50,1
"Mike McLean","NO",19,1986-01-06,1986,"6.01",189,"LW","Guelph Storm",67,29,29,58,0.87,6,14,12,26,3,3,6,6,2,26,1
"Kevin Baker","NO",91,1987-03-27,1987,"6.00",190,"C","Sudbury Wolves",64,23,35,58,0.91,-7,5,16,21,4,0,4,2,0,18,1
"Patrick McNeill","NO",8,1987-03-17,1987,"6.00",199,"D","Saginaw Spirit",58,22,36,58,1,8,16,22,38,0,0,0,1,0,49,1
"Matt Auffrey","NO",15,1986-01-03,1986,"6.02",198,"RW","Kingston Frontenacs",65,27,30,57,0.88,-10,8,9,17,1,0,1,2,1,120,1
"Josh Godfrey","NO",27,1988-01-15,1988,"6.02",200,"D","Sault Ste. Marie Greyhounds",68,24,33,57,0.84,-2,17,26,43,0,0,0,3,0,80,1
"Michael Del Zotto","YES",4,1990-06-24,1990,"6.00",188,"D","Oshawa Generals",64,10,47,57,0.89,-1,8,26,34,0,2,2,0,0,78,1
"Peter Tsimikalis","NO",91,1986-01-10,1986,"6.00",200,"C","Kitchener Rangers",37,19,37,56,1.51,20,6,18,24,2,0,2,3,0,14,1
"Justin Azevedo","NO",15,1988-04-01,1988,"5.08",180,"C","Kitchener Rangers",50,17,39,56,1.12,10,5,19,24,0,1,1,4,0,42,1
"P.K. Subban","NO",6,1989-05-13,1989,"6.00",202,"D","Belleville Bulls",68,15,41,56,0.82,13,11,29,40,0,0,0,4,0,89,1
"Jared Boll","NO",7,1986-05-13,1986,"6.03",195,"RW","Plymouth Whalers",66,28,27,55,0.83,23,8,6,14,0,2,2,6,0,198,1
"Brett Liscomb","NO",81,1986-01-28,1986,"5.09",186,"LW","Ottawa 67's",62,24,31,55,0.89,0,10,16,26,2,0,2,1,1,95,1
"Jakub Kindl","NO",9,1987-02-10,1987,"6.03",202,"D","Kitchener Rangers",54,11,44,55,1.02,23,8,30,38,1,1,2,5,0,142,1
"Kyle Raftis","NO",26,1986-05-28,1986,"6.03",201,"D","Peterborough Petes",68,11,44,55,0.81,-6,6,29,35,0,0,0,0,0,89,1
"Micheal Haley","NO",18,1986-03-30,1986,"5.10",210,"C","Toronto St. Michael's Majors",68,30,24,54,0.79,-18,12,8,20,2,1,3,1,0,174,1
"Jesse Messier","YES",71,1988-03-05,1988,"5.11",195,"RW","Toronto St. Michael's Majors",64,25,29,54,0.84,2,13,10,23,0,1,1,2,0,55,1
"Mickey Renaud","NO",18,1988-10-05,1988,"6.03",220,"C","Windsor Spitfires",68,22,32,54,0.79,-27,5,8,13,6,2,8,3,3,76,1
"Patrick Asselin","NO",23,1987-07-02,1987,"6.00",180,"LW","Saginaw Spirit",68,27,26,53,0.78,12,6,14,20,3,0,3,7,1,28,1
"Justin Soryal","NO",14,1987-06-29,1987,"6.02",200,"LW","Peterborough Petes",60,26,27,53,0.88,7,9,8,17,0,1,1,5,0,125,1
"David Kuchejda","NO",24,1987-06-12,1987,"5.11",194,"RW","Sault Ste. Marie Greyhounds",59,25,28,53,0.9,14,7,8,15,3,0,3,3,1,77,1
"Bobby Sanguinetti","NO",22,1988-02-29,1988,"6.02",183,"D","Owen Sound Attack",67,23,30,53,0.79,-16,18,22,40,0,0,0,4,0,48,1
"Matt Kang","NO",16,1988-11-09,1988,"6.00",189,"LW","Kingston Frontenacs",65,21,32,53,0.82,0,4,6,10,3,2,5,0,0,22,1
"Andrew Hotham","NO",24,1986-08-29,1986,"6.03",188,"D","Saginaw Spirit",59,17,35,52,0.88,-6,9,17,26,0,2,2,1,0,101,1
"Alex Pietrangelo","YES",10,1990-01-18,1990,"6.04",210,"D","Mississauga IceDogs",59,7,45,52,0.88,40,3,18,21,0,3,3,0,1,45,1
"Kris Sparre","NO",51,1987-01-12,1987,"5.10",185,"LW","Barrie Colts",68,29,22,51,0.75,23,5,8,13,0,0,0,6,0,34,1
"Ryan O'Marra","NO",22,1987-06-09,1987,"6.02",200,"RW","Saginaw Spirit",46,26,25,51,1.11,-2,9,10,19,0,0,0,6,1,74,1
"Vladimir Nikiforov","NO",71,1987-10-07,1987,"5.07",170,"RW","Barrie Colts",60,19,32,51,0.85,6,5,17,22,1,0,1,5,0,30,1
"Justin Hodgman","NO",25,1988-06-27,1988,"6.01",196,"C","Erie Otters",67,19,32,51,0.76,-29,6,9,15,5,0,5,1,1,63,1
"Sean O'Connor","NO",13,1987-01-31,1987,"5.11",171,"RW","Plymouth Whalers",48,17,34,51,1.06,15,0,18,18,1,2,3,2,0,46,1
"Bobby Bolt","NO",23,1987-04-29,1987,"6.04",216,"LW","Kingston Frontenacs",62,22,28,50,0.81,1,7,4,11,1,0,1,1,1,70,1
"Andrew Marshall","NO",55,1986-08-07,1986,"5.10",195,"D","Barrie Colts",63,10,40,50,0.79,8,9,30,39,0,2,2,0,0,55,1
"Wayne Simmonds","YES",17,1988-08-26,1988,"6.02",175,"RW","Owen Sound Attack",66,23,26,49,0.74,-10,7,10,17,3,0,3,0,0,112,1
"Derek Joslin","NO",77,1987-03-17,1987,"6.01",175,"D","Ottawa 67's",68,11,38,49,0.72,-12,8,27,35,0,1,1,1,0,66,1
"Kevin Henderson","NO",47,1986-12-03,1986,"6.03",210,"LW","Kitchener Rangers",56,33,15,48,0.86,8,18,5,23,0,1,1,5,0,67,1
"Brett Parnham","NO",28,1989-01-30,1989,"5.10",187,"C","Oshawa Generals",65,23,25,48,0.74,-3,5,7,12,3,0,3,2,0,60,1
"Travis Fuller","NO",25,1986-01-25,1986,"6.01",200,"LW","Mississauga IceDogs",43,15,32,47,1.09,15,5,6,11,0,4,4,2,0,28,1
"Michael Pelech","NO",17,1989-10-06,1989,"6.02",212,"C","Toronto St. Michael's Majors",65,12,35,47,0.72,-24,2,14,16,0,2,2,1,0,54,1
"Ben Shutron","NO",4,1988-06-14,1988,"6.00",195,"D","Kingston Frontenacs",68,5,42,47,0.69,-18,3,21,24,0,3,3,2,0,79,1
"Cody Hodgson","YES",19,1990-02-18,1990,"6.00",188,"C","Brampton Battalion",63,23,23,46,0.73,-21,15,8,23,0,1,1,3,0,24,1
"Matt Lahey","NO",8,1988-12-28,1988,"6.01",200,"RW","Ottawa 67's",61,21,25,46,0.75,-7,10,10,20,0,0,0,4,0,53,1
"Nick Palmieri","NO",39,1989-07-12,1989,"6.02",215,"RW","Erie Otters",56,24,21,45,0.8,-24,10,8,18,0,2,2,4,0,99,1
"John Armstrong","NO",11,1988-02-26,1988,"6.02",205,"C","Peterborough Petes",61,19,26,45,0.74,-5,5,9,14,2,1,3,1,0,60,1
"Steve Ward","NO",26,1986-02-13,1986,"6.00",197,"D","Plymouth Whalers",66,15,30,45,0.68,18,11,24,35,0,1,1,2,0,84,1
"Cody Bass","NO",16,1987-01-07,1987,"6.00",203,"C","Saginaw Spirit",53,10,35,45,0.85,14,5,12,17,0,1,1,1,0,86,1
"Eric Regan","NO",22,1988-05-20,1988,"6.03",201,"D","Oshawa Generals",64,3,42,45,0.7,1,3,25,28,0,2,2,0,0,64,1
"Adam Henrique","YES",14,1990-02-06,1990,"6.00",196,"C","Windsor Spitfires",62,23,21,44,0.71,-17,8,8,16,3,1,4,1,0,20,1
"Oskar Osala","NO",26,1987-12-26,1987,"6.04",220,"LW","Mississauga IceDogs",54,22,22,44,0.81,11,4,10,14,0,0,0,3,1,81,1
"Tomas Zaborsky","YES",10,1987-11-14,1987,"5.11",181,"LW","Saginaw Spirit",59,19,24,43,0.73,18,3,13,16,1,0,1,3,0,18,1
"Andrew Gibbons","NO",13,1986-08-12,1986,"6.02",200,"RW","Belleville Bulls",55,18,25,43,0.78,1,5,12,17,1,0,1,5,0,68,1
"Akim Aliu","NO",78,1989-04-24,1989,"6.03",216,"RW","Sudbury Wolves",53,20,22,42,0.79,0,9,11,20,2,0,2,2,0,104,1
"Patrik Lusnak","YES",41,1988-11-06,1988,"5.11",185,"LW","Sudbury Wolves",67,17,25,42,0.63,-4,7,12,19,0,0,0,3,0,33,1
"Andrew Desjardins","NO",22,1986-07-27,1986,"6.00",197,"C","Sault Ste. Marie Greyhounds",65,16,26,42,0.65,11,2,11,13,3,1,4,4,1,96,1
"Jason Cassidy","NO",25,1987-06-18,1987,"5.09",165,"RW","Toronto St. Michael's Majors",46,24,17,41,0.89,-4,6,5,11,0,0,0,2,0,49,1
"Graham McNabb","NO",16,1987-02-23,1987,"5.11",181,"C","Brampton Battalion",68,19,22,41,0.6,-4,3,6,9,0,0,0,1,0,28,1
"Aaron Snow","NO",19,1988-05-20,1988,"6.01",204,"LW","Belleville Bulls",60,18,23,41,0.68,2,4,6,10,0,0,0,0,0,82,1
"Ronny Rogers","YES",40,1987-05-09,1987,"6.00",171,"LW","Erie Otters",65,18,23,41,0.63,-29,4,7,11,0,0,0,0,1,97,1
"Yannick Weber","YES",5,1988-09-23,1988,"5.10",195,"D","Kitchener Rangers",51,13,28,41,0.8,5,11,17,28,0,0,0,3,1,42,1
"Nathan Martine","NO",5,1988-05-24,1988,"6.02",215,"D","Mississauga IceDogs",68,9,32,41,0.6,35,3,15,18,1,1,2,0,0,114,1
"Kyle Sonnenburg","NO",27,1986-05-07,1986,"6.01",192,"D","Brampton Battalion",68,8,33,41,0.6,-25,6,26,32,0,0,0,1,0,54,1
"Devin DiDiomete","NO",24,1988-05-09,1988,"6.01",190,"LW","Sudbury Wolves",62,21,19,40,0.65,1,8,7,15,1,0,1,5,0,205,1
"Mike Duco","NO",14,1987-07-08,1987,"5.09",197,"RW","Kitchener Rangers",54,20,20,40,0.74,16,4,7,11,1,0,1,1,1,121,1
"Tomas Marcinko","YES",6,1988-04-11,1988,"6.04",190,"C","Barrie Colts",56,19,21,40,0.71,9,11,9,20,0,0,0,2,0,56,1
"Arron Alphonso","NO",71,1988-11-14,1988,"6.01",191,"RW","Ottawa 67's",54,17,23,40,0.74,11,4,6,10,3,0,3,4,1,55,1
"Nathan Moon","YES",10,1990-01-04,1990,"5.11",185,"C","Kingston Frontenacs",56,13,27,40,0.71,2,3,5,8,0,1,1,2,0,39,1
"Nick Plastino","NO",8,1986-02-20,1986,"6.00",198,"D","Barrie Colts",66,5,35,40,0.61,33,2,9,11,0,2,2,0,0,69,1
"Mark Katic","NO",71,1989-05-09,1989,"5.11",185,"D","Sarnia Sting",68,5,35,40,0.59,8,2,20,22,1,0,1,0,0,31,1
"Igor Gongalsky","NO",11,1986-11-05,1986,"6.00",218,"LW","Oshawa Generals",67,18,21,39,0.58,-5,7,3,10,0,0,0,2,1,112,1
"Rob Kwiet","NO",13,1988-08-02,1988,"6.01",218,"D","Toronto St. Michael's Majors",57,9,30,39,0.68,-2,7,18,25,0,1,1,2,0,97,1
"Keaton Turkiewicz","NO",19,1988-03-02,1988,"5.11",180,"RW","Windsor Spitfires",56,20,18,38,0.68,-26,12,11,23,0,1,1,1,0,49,1
"Andrew Fournier","NO",15,1987-11-05,1987,"5.11",192,"C","Plymouth Whalers",58,20,18,38,0.66,29,5,5,10,1,0,1,3,2,58,1
"Brandon MacLean","NO",17,1987-09-04,1987,"6.01",182,"LW","Sault Ste. Marie Greyhounds",65,18,20,38,0.58,5,2,8,10,2,1,3,3,1,52,1
"Matt Piva","NO",61,1988-08-05,1988,"5.11",180,"C","Toronto St. Michael's Majors",47,16,22,38,0.81,-12,5,9,14,1,1,2,2,0,69,1
"Jordan Skellett","NO",5,1989-11-22,1989,"5.11",203,"LW","Erie Otters",57,19,18,37,0.65,-23,6,8,14,1,0,1,2,0,65,1
"Matt Dias","NO",15,1988-04-29,1988,"5.11",200,"RW","Sudbury Wolves",67,22,14,36,0.54,-1,6,5,11,3,1,4,3,0,31,1
"Cory McGillis","NO",61,1988-07-09,1988,"6.02",215,"LW","Barrie Colts",56,21,15,36,0.64,5,3,7,10,0,0,0,8,1,147,1
"Nigel Williams","YES",7,1988-04-18,1988,"6.04",225,"D","Saginaw Spirit",46,17,19,36,0.78,8,12,11,23,0,1,1,2,0,92,1
"Anton Hedman","NO",25,1986-05-15,1986,"6.03",215,"RW","Guelph Storm",67,17,19,36,0.54,-15,6,10,16,0,0,0,4,0,111,1
"Branislav Rehus","YES",24,1988-12-24,1988,"6.00",190,"RW","Peterborough Petes",67,17,19,36,0.54,-20,3,8,11,3,0,3,3,0,97,1
"Matthew Bragg","NO",45,1987-06-12,1987,"5.09",200,"C","Barrie Colts",64,14,22,36,0.56,20,2,2,4,1,3,4,1,1,88,1
"Justin Levac","NO",18,1989-04-25,1989,"6.01",196,"LW","Brampton Battalion",61,13,23,36,0.59,-5,4,6,10,2,0,2,1,0,36,1
"Tyler Melancon","YES",23,1989-02-11,1989,"5.09",192,"RW","Guelph Storm",65,13,23,36,0.55,6,6,7,13,0,1,1,4,0,38,1
"Joe Grimaldi","NO",4,1986-08-23,1986,"6.00",205,"D","Ottawa 67's",65,2,34,36,0.55,3,1,25,26,0,0,0,1,0,185,1
"Theo Peckham","NO",24,1987-11-10,1987,"6.02",223,"D","Owen Sound Attack",53,10,25,35,0.66,-12,7,17,24,2,2,4,2,0,173,1
"Matt Pelech","NO",16,1987-09-04,1987,"6.04",225,"D","Belleville Bulls",58,5,30,35,0.6,4,2,16,18,1,1,2,0,1,171,1
"Yves Bastien","NO",12,1989-08-02,1989,"5.10",185,"LW","Peterborough Petes",66,14,20,34,0.52,-4,4,3,7,2,0,2,1,0,10,1
"Jiri Tlusty","YES",20,1988-03-16,1988,"6.00",209,"LW","Sault Ste. Marie Greyhounds",37,13,21,34,0.92,1,6,9,15,0,0,0,2,0,28,1
"Bobby Nyholm","YES",17,1988-03-07,1988,"6.01",200,"RW","Kingston Frontenacs",66,13,21,34,0.52,0,0,3,3,0,0,0,0,0,29,1
"Greg Nemisz","YES",64,1990-06-05,1990,"6.04",200,"RW","Windsor Spitfires",62,11,23,34,0.55,-22,6,11,17,0,0,0,2,0,23,1
"Matt Smyth","NO",11,1989-06-12,1989,"5.10",181,"RW","Brampton Battalion",65,9,25,34,0.52,-22,6,14,20,0,0,0,1,0,31,1
"Kyle Lamb","NO",18,1987-04-13,1987,"6.00",190,"D","Mississauga IceDogs",68,7,27,34,0.5,23,4,17,21,1,1,2,1,0,68,1
"Mike Weber","NO",24,1987-12-16,1987,"6.02",205,"D","Barrie Colts",60,6,28,34,0.57,11,5,10,15,0,2,2,2,0,172,1
"Marc Staal","NO",14,1987-01-13,1987,"6.04",205,"D","Sudbury Wolves",53,5,29,34,0.64,7,2,18,20,0,0,0,1,1,68,1
"Tomas Stryncl","NO",7,1987-01-12,1987,"6.01",195,"D","Brampton Battalion",62,3,31,34,0.55,-25,3,18,21,0,1,1,1,0,53,1
"Tony Rizzi","NO",20,1987-01-06,1987,"6.02",190,"RW","Peterborough Petes",61,14,19,33,0.54,-23,6,8,14,0,0,0,0,0,25,1
"Elgin Reid","NO",10,1987-02-23,1987,"5.11",190,"D","Owen Sound Attack",60,12,21,33,0.55,5,4,11,15,0,1,1,0,0,88,1
"Jack Combs","NO",21,1988-01-26,1988,"6.00",201,"C","Saginaw Spirit",51,10,23,33,0.65,7,4,12,16,0,0,0,4,0,56,1
"Michael Quesnele","NO",5,1989-01-18,1989,"5.08",188,"D","Sault Ste. Marie Greyhounds",64,7,26,33,0.52,-6,6,21,27,0,0,0,1,1,94,1
"Zach Bogosian","YES",4,1990-07-15,1990,"6.02",200,"D","Peterborough Petes",67,7,26,33,0.49,-6,7,18,25,0,2,2,0,0,63,1
"Matthieu Methot","NO",63,1987-10-08,1987,"6.03",212,"LW","Ottawa 67's",60,21,11,32,0.53,-5,5,2,7,3,0,3,3,0,70,1
"Jean-Michel Rizk","NO",27,1986-03-24,1986,"6.00",198,"RW","Mississauga IceDogs",61,15,17,32,0.52,18,3,5,8,1,0,1,4,0,77,1
"Matthew Lyall","NO",11,1988-02-08,1988,"5.11",167,"C","Sault Ste. Marie Greyhounds",68,11,21,32,0.47,-4,3,9,12,1,1,2,0,0,36,1
"Peter Aston","NO",10,1986-02-24,1986,"6.01",205,"D","Oshawa Generals",41,8,24,32,0.78,-2,6,21,27,0,0,0,0,0,38,1
"Andrew Self","NO",9,1987-01-08,1987,"6.03",200,"LW","Sudbury Wolves",61,17,14,31,0.51,-1,5,5,10,0,0,0,2,0,119,1
"Michal Klejna","NO",26,1987-10-08,1987,"6.00",185,"RW","Brampton Battalion",51,14,17,31,0.61,-11,3,3,6,0,1,1,2,3,55,1
