"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"John Armstrong",1988-02-26,"C","Peterborough Petes",61,2,1,3,0.05,7
"Kaspars Daugavins",1988-05-18,"LW","Toronto St. Michael's Majors",61,2,1,3,0.05,5
"Keith Wynn",1987-02-25,"D","Windsor Spitfires",67,2,1,3,0.04,12
"Micheal Haley",1986-03-30,"C","Toronto St. Michael's Majors",68,2,1,3,0.04,6
"Robbie Drummond",1986-02-19,"RW","London Knights",56,2,1,3,0.05,5
"Ryan McGinnis",1987-03-03,"D","Plymouth Whalers",60,2,1,3,0.05,10
"Trevor Lewis",1987-01-08,"C","Owen Sound Attack",62,2,1,3,0.05,4
"Evan Brophey",1986-12-03,"C","Plymouth Whalers",68,1,2,3,0.04,3
"Michael Kolarz",1987-01-12,"D","Kingston Frontenacs",56,1,2,3,0.05,23
"Nick Crawford",1990-02-23,"D","Saginaw Spirit",63,1,2,3,0.05,38
"Sean O'Connor",1987-01-31,"RW","Plymouth Whalers",48,1,2,3,0.06,6
"Alex Pietrangelo",1990-01-18,"D","Mississauga IceDogs",59,0,3,3,0.05,6
"Ben Shutron",1988-06-14,"D","Kingston Frontenacs",68,0,3,3,0.04,6
"Josh Day",1988-04-02,"D","Mississauga IceDogs",59,0,3,3,0.05,10
"Todd Perry",1986-12-13,"D","London Knights",67,0,3,3,0.04,16
"Trevor Solomon",1987-11-04,"D","London Knights",58,0,3,3,0.05,30
"Akim Aliu",1989-04-24,"RW","Sudbury Wolves",53,2,0,2,0.04,5
"Brett Liscomb",1986-01-28,"LW","Ottawa 67's",62,2,0,2,0.03,4
"James Neal",1987-09-03,"LW","Plymouth Whalers",45,2,0,2,0.04,3
"Jeff Hayes",1989-04-15,"C","Guelph Storm",49,2,0,2,0.04,22
"Justin DiBenedetto",1988-08-25,"LW","Sarnia Sting",58,2,0,2,0.03,3
"Justin Levac",1989-04-25,"LW","Brampton Battalion",61,2,0,2,0.03,6
"Peter Tsimikalis",1986-01-10,"C","Kitchener Rangers",37,2,0,2,0.05,4
"Shawn Matthias",1988-02-19,"C","Belleville Bulls",64,2,0,2,0.03,3
"Shayne Taylor",1989-09-13,"C","Erie Otters",59,2,0,2,0.03,12
"Yves Bastien",1989-08-02,"LW","Peterborough Petes",66,2,0,2,0.03,6
"Adam Nemeth",1986-02-22,"D","Kingston Frontenacs",68,1,1,2,0.03,7
"Andrew Wilkins",1988-07-25,"D","London Knights",48,1,1,2,0.04,29
"Anthony Nigro",1990-01-11,"C","Guelph Storm",56,1,1,2,0.04,12
"Dale Mitchell",1989-04-09,"RW","Oshawa Generals",67,1,1,2,0.03,2
"Drew Schiestel",1989-03-09,"D","Mississauga IceDogs",66,1,1,2,0.03,10
"Garrett Sinfield",1987-03-26,"D","Saginaw Spirit",47,1,1,2,0.04,17
"Jakub Kindl",1987-02-10,"D","Kitchener Rangers",54,1,1,2,0.04,4
"Jared Gomes",1988-10-20,"C","Sarnia Sting",54,1,1,2,0.04,7
"John Kurtz",1989-05-16,"LW","Windsor Spitfires",58,1,1,2,0.03,13
"Kyle Lamb",1987-04-13,"D","Mississauga IceDogs",68,1,1,2,0.03,6
"Matt Pelech",1987-09-04,"D","Belleville Bulls",58,1,1,2,0.03,6
"Matt Piva",1988-08-05,"C","Toronto St. Michael's Majors",47,1,1,2,0.04,5
"Matthew Lyall",1988-02-08,"C","Sault Ste. Marie Greyhounds",68,1,1,2,0.03,6
"Nathan Martine",1988-05-24,"D","Mississauga IceDogs",68,1,1,2,0.03,5
"Tim Priamo",1988-04-07,"LW","Guelph Storm",49,1,1,2,0.04,10
"Tyler Haskins",1986-05-26,"C","Saginaw Spirit",65,1,1,2,0.03,3
"Andrew Hotham",1986-08-29,"D","Saginaw Spirit",59,0,2,2,0.03,4
"Andrew Marshall",1986-08-07,"D","Barrie Colts",63,0,2,2,0.03,4
"Chris Chappell",1988-03-21,"LW","Saginaw Spirit",66,0,2,2,0.03,8
"Chris Terry",1989-04-07,"C","Plymouth Whalers",68,0,2,2,0.03,3
"Eric Regan",1988-05-20,"D","Oshawa Generals",64,0,2,2,0.03,4
"Frankie Santini",1988-07-29,"D","Owen Sound Attack",46,0,2,2,0.04,29
"Harrison Reed",1988-01-18,"C","Sarnia Sting",67,0,2,2,0.03,2
"Jared Boll",1986-05-13,"RW","Plymouth Whalers",66,0,2,2,0.03,4
"Jonathan D'Aversa",1986-03-02,"D","Sudbury Wolves",67,0,2,2,0.03,3
"Mark Cundari",1990-04-23,"D","Windsor Spitfires",62,0,2,2,0.03,9
"Matt Seegmiller",1989-02-20,"D","Oshawa Generals",48,0,2,2,0.04,15
"Michael Del Zotto",1990-06-24,"D","Oshawa Generals",64,0,2,2,0.03,4
"Michael Pelech",1989-10-06,"C","Toronto St. Michael's Majors",65,0,2,2,0.03,4
"Mike Weber",1987-12-16,"D","Barrie Colts",60,0,2,2,0.03,6
"Nick Palmieri",1989-07-12,"RW","Erie Otters",56,0,2,2,0.04,4
"Nick Plastino",1986-02-20,"D","Barrie Colts",66,0,2,2,0.03,5
"Peder Skinner",1986-07-11,"C","Kingston Frontenacs",60,0,2,2,0.03,3
"Ryan Wilson",1987-02-03,"D","Sarnia Sting",68,0,2,2,0.03,3
"Thomas Kiriakou",1988-01-24,"C","Ottawa 67's",66,0,2,2,0.03,9
"Trevor Koverko",1987-03-22,"D","Oshawa Generals",63,0,2,2,0.03,11
"Tyson Aitcheson",1987-03-01,"D","Barrie Colts",67,0,2,2,0.03,10
"Victor Oreskovich",1986-08-15,"C","Kitchener Rangers",62,0,2,2,0.03,3
"Zach Bogosian",1990-07-15,"D","Peterborough Petes",67,0,2,2,0.03,6
"Andrew Fournier",1987-11-05,"C","Plymouth Whalers",58,1,0,1,0.02,3
"Andrew Gibbons",1986-08-12,"RW","Belleville Bulls",55,1,0,1,0.02,2
"Bobby Bolt",1987-04-29,"LW","Kingston Frontenacs",62,1,0,1,0.02,2
"Bobby Ryan",1987-03-17,"RW","Owen Sound Attack",63,1,0,1,0.02,1
"Byron Elliott",1988-06-22,"LW","Toronto St. Michael's Majors",58,1,0,1,0.02,6
"Craig Voakes",1986-01-02,"C","Sarnia Sting",66,1,0,1,0.02,2
"David Meckler",1987-07-09,"C","London Knights",67,1,0,1,0.01,1
"Devin DiDiomete",1988-05-09,"LW","Sudbury Wolves",62,1,0,1,0.02,2
"Jakub Vojta",1987-02-08,"D","Ottawa 67's",58,1,0,1,0.02,6
"Jamie Arniel",1989-11-16,"C","Guelph Storm",68,1,0,1,0.01,2
"Jean-Michel Rizk",1986-03-24,"RW","Mississauga IceDogs",61,1,0,1,0.02,3
"Jordan Skellett",1989-11-22,"LW","Erie Otters",57,1,0,1,0.02,3
"Kaine Geldart",1989-08-23,"RW","Plymouth Whalers",42,1,0,1,0.02,8
"Kyle Ramsay",1989-02-21,"C","Erie Otters",10,1,0,1,0.1,100
"Luke Gazdic",1989-07-25,"LW","Erie Otters",58,1,0,1,0.02,8
"Luke Pither",1989-04-26,"C","Guelph Storm",57,1,0,1,0.02,3
"Mark Katic",1989-05-09,"D","Sarnia Sting",68,1,0,1,0.01,2
"Matt Auffrey",1986-01-03,"RW","Kingston Frontenacs",65,1,0,1,0.02,2
"Mike Duco",1987-07-08,"RW","Kitchener Rangers",54,1,0,1,0.02,2
"Mike Roelofsen",1987-03-19,"C","Sarnia Sting",67,1,0,1,0.01,3
"Nick Pageau",1988-01-08,"D","Belleville Bulls",66,1,0,1,0.02,5
"Richard Clune",1987-04-25,"LW","Barrie Colts",67,1,0,1,0.01,1
"Ryan Berard",1987-04-08,"RW","Saginaw Spirit",68,1,0,1,0.01,3
"Ryan Martinelli",1986-09-02,"D","London Knights",68,1,0,1,0.01,7
"Sam Gagner",1989-08-10,"C","London Knights",53,1,0,1,0.02,1
"T.J. Battani",1989-10-25,"RW","Barrie Colts",51,1,0,1,0.02,9
"Tomas Zaborsky",1987-11-14,"LW","Saginaw Spirit",59,1,0,1,0.02,2
"Trevor Kell",1986-06-23,"RW","Sarnia Sting",66,1,0,1,0.02,1
"Vladimir Nikiforov",1987-10-07,"RW","Barrie Colts",60,1,0,1,0.02,2
"AJ Jenks",1990-06-27,"LW","Plymouth Whalers",68,0,1,1,0.01,4
"Andrew Campbell",1988-02-04,"D","Sault Ste. Marie Greyhounds",63,0,1,1,0.02,6
"Anthony Soboczynski",1989-10-15,"LW","Owen Sound Attack",56,0,1,1,0.02,7
"Blake Parlett",1989-05-13,"D","Windsor Spitfires",66,0,1,1,0.02,5
"Bradley Snetsinger",1987-04-08,"LW","Windsor Spitfires",63,0,1,1,0.02,2
"Chris Mifflen",1988-01-24,"D","Sarnia Sting",50,0,1,1,0.02,11
"Chris Purves",1987-10-21,"D","Barrie Colts",38,0,1,1,0.03,20
"Cody Bass",1987-01-07,"C","Saginaw Spirit",53,0,1,1,0.02,2
"Cody Hodgson",1990-02-18,"C","Brampton Battalion",63,0,1,1,0.02,2
"Cody Thornton",1986-07-16,"RW","Sault Ste. Marie Greyhounds",68,0,1,1,0.01,1
"Corey Cowick",1989-01-08,"LW","Oshawa Generals",67,0,1,1,0.01,12
"Corey Syvret",1989-02-19,"D","Guelph Storm",61,0,1,1,0.02,6
"Cory Tanaka",1988-05-17,"C","Belleville Bulls",68,0,1,1,0.01,5
"Curtis Cooper",1986-07-06,"D","Saginaw Spirit",31,0,1,1,0.03,20
"Dan Gyenes",1987-05-20,"D","Kitchener Rangers",58,0,1,1,0.02,12
"Darrell Simich",1986-04-06,"D","Toronto St. Michael's Majors",56,0,1,1,0.02,5
"David Kolomatis",1989-02-25,"D","Owen Sound Attack",67,0,1,1,0.01,5
"Derek Joslin",1987-03-17,"D","Ottawa 67's",68,0,1,1,0.01,2
"Derrick Bagshaw",1986-05-05,"LW","Erie Otters",57,0,1,1,0.02,20
"Elgin Reid",1987-02-23,"D","Owen Sound Attack",60,0,1,1,0.02,3
"Frank Grzeszczak",1989-08-31,"D","Erie Otters",61,0,1,1,0.02,6
"Gerome Giudice",1989-03-11,"LW","Sudbury Wolves",59,0,1,1,0.02,12
"Jacob Lalonde",1988-01-08,"LW","Sault Ste. Marie Greyhounds",28,0,1,1,0.04,17
"Jesse Messier",1988-03-05,"RW","Toronto St. Michael's Majors",64,0,1,1,0.02,2
"Joe Pleckaitis",1989-06-13,"LW","Barrie Colts",44,0,1,1,0.02,9
"John Seymour",1987-06-16,"C","Brampton Battalion",47,0,1,1,0.02,11
"Josh Kidd",1988-11-16,"D","Erie Otters",64,0,1,1,0.02,4
"Justin Azevedo",1988-04-01,"C","Kitchener Rangers",50,0,1,1,0.02,2
"Justin Soryal",1987-06-29,"LW","Peterborough Petes",60,0,1,1,0.02,2
"Justin Wallingford",1987-05-12,"D","Kingston Frontenacs",55,0,1,1,0.02,8
"Keaton Turkiewicz",1988-03-02,"RW","Windsor Spitfires",56,0,1,1,0.02,3
"Kevin Bodker",1990-04-04,"D","London Knights",33,0,1,1,0.03,33
"Kevin Henderson",1986-12-03,"LW","Kitchener Rangers",56,0,1,1,0.02,2
"Kriss Grundmanis",1989-02-13,"D","Toronto St. Michael's Majors",59,0,1,1,0.02,11
"Kyle van de Bospoort",1988-06-28,"D","Barrie Colts",43,0,1,1,0.02,25
"Marcus Carroll",1989-01-15,"C","Owen Sound Attack",68,0,1,1,0.01,3
"Marek Biro",1988-02-08,"D","Windsor Spitfires",64,0,1,1,0.02,8
"Matt Beleskey",1988-06-07,"LW","Belleville Bulls",66,0,1,1,0.02,1
"Matt Clarke",1988-04-08,"C","London Knights",54,0,1,1,0.02,8
"Matt Kennedy",1989-03-04,"RW","Guelph Storm",63,0,1,1,0.02,5
"Matt Pepe",1987-02-22,"D","Kitchener Rangers",51,0,1,1,0.02,7
"Michael Caruso",1988-07-05,"D","Guelph Storm",64,0,1,1,0.02,5
"Michael Swift",1987-03-26,"C","Mississauga IceDogs",67,0,1,1,0.01,1
"Michal Klejna",1987-10-08,"RW","Brampton Battalion",51,0,1,1,0.02,3
"Mitch Maunu",1986-07-30,"D","Saginaw Spirit",28,0,1,1,0.04,7
"Nathan Moon",1990-01-04,"C","Kingston Frontenacs",56,0,1,1,0.02,2
"Nick Spaling",1988-09-19,"C","Kitchener Rangers",61,0,1,1,0.02,2
"Nigel Williams",1988-04-18,"D","Saginaw Spirit",46,0,1,1,0.02,3
"Patrick Lee",1988-01-27,"RW","Erie Otters",57,0,1,1,0.02,6
"Paul Cianfrini",1989-04-20,"D","Belleville Bulls",57,0,1,1,0.02,25
"Rob Kwiet",1988-08-02,"D","Toronto St. Michael's Majors",57,0,1,1,0.02,3
"Ryan Bellows",1987-10-01,"LW","Barrie Colts",36,0,1,1,0.03,8
"Ryan Parent",1987-03-17,"D","Guelph Storm",43,0,1,1,0.02,10
"Ryan Pottruff",1986-07-11,"D","Guelph Storm",55,0,1,1,0.02,4
"Scott Aarssen",1988-05-10,"D","London Knights",53,0,1,1,0.02,4
"Scott Timmins",1989-09-11,"C","Kitchener Rangers",42,0,1,1,0.02,14
"Steve Ferry",1988-08-05,"D","Sarnia Sting",68,0,1,1,0.01,3
"Steve Ward",1986-02-13,"D","Plymouth Whalers",66,0,1,1,0.02,2
"Tomas Stryncl",1987-01-12,"D","Brampton Battalion",62,0,1,1,0.02,3
"Tyler Melancon",1989-02-11,"RW","Guelph Storm",65,0,1,1,0.02,3
"Zach McCullough",1987-08-15,"D","Sudbury Wolves",65,0,1,1,0.02,3
"Zack Shepley",1987-08-28,"D","Plymouth Whalers",44,0,1,1,0.02,10
"Aaron Snow",1988-05-20,"LW","Belleville Bulls",60,0,0,0,0,0
"Adam Hasani",1989-06-03,"LW","Erie Otters",32,0,0,0,0,0
"Adam MacArthur",1988-08-26,"D","Windsor Spitfires",55,0,0,0,0,0
"Adam McQuaid",1986-10-12,"D","Sudbury Wolves",65,0,0,0,0,0
"Adam Perry",1987-01-12,"LW","London Knights",68,0,0,0,0,0
"Adam Zamec",1989-09-22,"LW","Kitchener Rangers",65,0,0,0,0,0
"Alex Hutchings",1990-11-07,"C","Barrie Colts",30,0,0,0,0,0
"Andrew Clouthier",1990-05-03,"LW","Saginaw Spirit",53,0,0,0,0,0
"Andrew Kizito",1987-02-24,"D","Kingston Frontenacs",49,0,0,0,0,0
"Andrew Merrett",1989-04-03,"RW","Mississauga IceDogs",51,0,0,0,0,0
"Andrew Self",1987-01-08,"LW","Sudbury Wolves",61,0,0,0,0,0
"Andrew Shorkey",1989-06-14,"D","Owen Sound Attack",51,0,0,0,0,0
"Andrew Wilson",1989-01-27,"RW","Kingston Frontenacs",20,0,0,0,0,0
"Anthony Peluso",1989-04-18,"D","Erie Otters",52,0,0,0,0,0
"Anthony Tapper",1989-01-18,"C","Toronto St. Michael's Majors",63,0,0,0,0,0
"Anton Hedman",1986-05-15,"RW","Guelph Storm",67,0,0,0,0,0
"Arturs Kulda",1988-07-25,"D","Peterborough Petes",58,0,0,0,0,0
"Barry Sanderson",1990-04-22,"C","Mississauga IceDogs",61,0,0,0,0,0
"Ben O'Connor",1988-12-21,"D","Mississauga IceDogs",18,0,0,0,0,0
"Billy Siekris",1987-03-15,"D","Oshawa Generals",30,0,0,0,0,0
"Bobby Davey",1987-04-20,"D","Sarnia Sting",64,0,0,0,0,0
"Bobby Nyholm",1988-03-07,"RW","Kingston Frontenacs",66,0,0,0,0,0
"Bobby Sanguinetti",1988-02-29,"D","Owen Sound Attack",67,0,0,0,0,0
"Brad Albert",1989-03-06,"D","Brampton Battalion",48,0,0,0,0,0
"Brad Good",1986-03-10,"D","Sault Ste. Marie Greyhounds",67,0,0,0,0,0
"Brad Pawlowski",1989-01-17,"D","Oshawa Generals",7,0,0,0,0,0
"Brandon Biggers",1988-08-21,"LW","Sault Ste. Marie Greyhounds",66,0,0,0,0,0
"Brandon Buck",1988-08-16,"C","Guelph Storm",67,0,0,0,0,0
"Brandon Mashinter",1988-09-20,"LW","Sarnia Sting",55,0,0,0,0,0
"Brendan Taylor",1989-04-01,"C","Peterborough Petes",64,0,0,0,0,0
"Brett Bellemore",1988-06-25,"D","Plymouth Whalers",50,0,0,0,0,0
"Brett Halstead",1988-03-27,"D","Sault Ste. Marie Greyhounds",50,0,0,0,0,0
"Brett Oliphant",1988-02-26,"C","Mississauga IceDogs",64,0,0,0,0,0
"Brett Theberge",1989-11-03,"C","Peterborough Petes",58,0,0,0,0,0
"Brett Valliquette",1989-02-22,"LW","Plymouth Whalers",5,0,0,0,0,0
"Brian Lashoff",1990-07-16,"D","Barrie Colts",47,0,0,0,0,0
"Brian Shaw",1990-01-30,"D","Erie Otters",64,0,0,0,0,0
"Brian Soso",1987-04-27,"RW","Kitchener Rangers",67,0,0,0,0,0
"Brodie Beard",1986-06-12,"D","Ottawa 67's",56,0,0,0,0,0
"Bryan Cameron",1989-02-25,"RW","Belleville Bulls",60,0,0,0,0,0
"Burke MacDonald",1988-01-18,"D","Peterborough Petes",16,0,0,0,0,NA
"Cassidy Preston",1987-04-30,"LW","Toronto St. Michael's Majors",64,0,0,0,0,0
"Chris DeSousa",1990-10-19,"C","Mississauga IceDogs",10,0,0,0,0,0
"Chris Lawrence",1987-02-05,"RW","Mississauga IceDogs",64,0,0,0,0,0
"Chris MacKinnon",1989-07-07,"LW","Sault Ste. Marie Greyhounds",55,0,0,0,0,0
"Christian Olsen",1987-10-08,"LW","Erie Otters",16,0,0,0,0,0
"Christian Steingraber",1989-08-07,"D","Sarnia Sting",20,0,0,0,0,0
"Christopher Breen",1989-06-29,"D","Saginaw Spirit",39,0,0,0,0,0
"Cody Lindsay",1990-05-29,"C","Ottawa 67's",64,0,0,0,0,0
"Colin Hanley",1987-06-10,"RW","Owen Sound Attack",8,0,0,0,0,NA
"Collin Carwardine",1988-04-14,"D","Windsor Spitfires",3,0,0,0,0,NA
"Conor O'Donnell",1989-11-17,"LW","Brampton Battalion",53,0,0,0,0,0
"Corbin Crawford",1989-07-31,"D","London Knights",13,0,0,0,0,0
"Cory McGillis",1988-07-09,"LW","Barrie Colts",56,0,0,0,0,0
"Craig Cescon",1986-08-18,"D","Peterborough Petes",68,0,0,0,0,0
"Dalton Prout",1990-03-13,"D","Sarnia Sting",49,0,0,0,0,0
"Dalyn Flatt",1986-10-07,"D","Brampton Battalion",58,0,0,0,0,0
"Dan Kelly",1989-05-17,"D","Kitchener Rangers",59,0,0,0,0,0
"Dan Pinkney",1988-09-08,"D","Erie Otters",11,0,0,0,0,0
"Daniel Lombardi",1989-03-12,"LW","Sarnia Sting",46,0,0,0,0,0
"Daniel Minor",1989-01-30,"LW","Barrie Colts",28,0,0,0,0,0
"Danny Anger",1988-04-08,"RW","Sarnia Sting",65,0,0,0,0,0
"David Jarram",1987-10-23,"RW","London Knights",41,0,0,0,0,0
"Dean Howard",1990-06-20,"RW","Oshawa Generals",64,0,0,0,0,0
"Denver Manderson",1989-04-22,"C","Kitchener Rangers",19,0,0,0,0,0
"Derek Brochu",1987-05-06,"RW","Owen Sound Attack",53,0,0,0,0,0
"Devin Welsh",1986-08-15,"LW","Peterborough Petes",7,0,0,0,0,0
"Dmitri Levin",1988-05-21,"D","Oshawa Generals",1,0,0,0,0,NA
"Dustin Ekelman",1989-03-29,"LW","Toronto St. Michael's Majors",45,0,0,0,0,0
"Dylan MacEachern",1990-04-03,"LW","Mississauga IceDogs",9,0,0,0,0,NA
"Dylan O'Neil",1990-10-02,"C","Toronto St. Michael's Majors",52,0,0,0,0,0
"Eric Tangradi",1989-02-10,"LW","Belleville Bulls",65,0,0,0,0,0
"Eric Wellwood",1990-03-06,"LW","Windsor Spitfires",23,0,0,0,0,0
"Erik Caladi",1988-04-01,"RW","Belleville Bulls",52,0,0,0,0,0
"Frank Perna",1990-04-08,"D","Kitchener Rangers",1,0,0,0,0,NA
"Garett Hunter",1990-01-18,"LW","London Knights",2,0,0,0,0,NA
"Gary Friesen",1987-04-28,"C","Sudbury Wolves",26,0,0,0,0,0
"Geoff Guimond",1989-06-27,"LW","Sudbury Wolves",42,0,0,0,0,NA
"Geoff Killing",1987-08-22,"D","Belleville Bulls",59,0,0,0,0,0
"George Lovatsis",1989-11-30,"C","Barrie Colts",13,0,0,0,0,0
"Graham McNabb",1987-02-23,"C","Brampton Battalion",68,0,0,0,0,0
"Grant McGee",1989-06-06,"RW","Guelph Storm",50,0,0,0,0,0
"Greg Brown",1988-03-09,"D","Oshawa Generals",7,0,0,0,0,NA
"Greg Nemisz",1990-06-05,"RW","Windsor Spitfires",62,0,0,0,0,0
"Guy Carteciano",1990-04-04,"LW","Owen Sound Attack",16,0,0,0,0,NA
"Harry Young",1989-11-12,"D","Windsor Spitfires",54,0,0,0,0,0
"Howie Martin",1986-11-18,"LW","Owen Sound Attack",69,0,0,0,0,0
"Igor Gongalsky",1986-11-05,"LW","Oshawa Generals",67,0,0,0,0,0
"J.K. Gill",1990-02-09,"LW","Sudbury Wolves",47,0,0,0,0,0
"Jack Combs",1988-01-26,"C","Saginaw Spirit",51,0,0,0,0,0
"Jack Walchessen",1990-04-11,"RW","Peterborough Petes",49,0,0,0,0,0
"Jacob Muzzin",1989-02-21,"D","Sault Ste. Marie Greyhounds",37,0,0,0,0,0
"Jadran Beljo",1987-02-25,"LW","Mississauga IceDogs",63,0,0,0,0,0
"Jake Laplante",1989-03-24,"D","Peterborough Petes",61,0,0,0,0,0
"James DeLory",1988-03-03,"D","Oshawa Generals",61,0,0,0,0,0
"James Livingston",1990-03-08,"RW","Sault Ste. Marie Greyhounds",60,0,0,0,0,0
"James Marsden",1990-05-11,"RW","Kingston Frontenacs",7,0,0,0,0,0
"Jamie Commerford",1990-02-07,"LW","Kitchener Rangers",2,0,0,0,0,NA
"Jamie Doornbosch",1990-02-01,"D","Peterborough Petes",4,0,0,0,0,NA
"Jamie Klie",1987-03-25,"D","Saginaw Spirit",1,0,0,0,0,NA
"Jared Staal",1990-08-21,"RW","Sudbury Wolves",63,0,0,0,0,0
"Jason Bailey",1987-06-04,"RW","Ottawa 67's",35,0,0,0,0,0
"Jason Cassidy",1987-06-18,"RW","Toronto St. Michael's Majors",46,0,0,0,0,0
"Jason Dale",1988-12-31,"RW","Brampton Battalion",51,0,0,0,0,0
"Jeff Barletta",1988-07-22,"D","Toronto St. Michael's Majors",21,0,0,0,0,0
"Jesse Biduke",1988-02-01,"LW","Kingston Frontenacs",53,0,0,0,0,0
"Jiri Tlusty",1988-03-16,"LW","Sault Ste. Marie Greyhounds",37,0,0,0,0,0
"Joe Gaynor",1989-01-05,"LW","Plymouth Whalers",31,0,0,0,0,0
"Joe Grimaldi",1986-08-23,"D","Ottawa 67's",65,0,0,0,0,0
"Joe Underwood",1990-01-15,"D","Guelph Storm",60,0,0,0,0,0
