"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Jeff Heerema",1980-01-17,"RW","Sarnia Sting",7,0,0,0,0,0
"Jeff Martin",1979-04-26,"C","Windsor Spitfires",4,0,0,0,0,0
"Jeff Richards",1981-09-17,"LW","Sault Ste. Marie Greyhounds",13,0,0,0,0,0
"Jeremy Van Hoof",1981-08-12,"D","Ottawa 67's",11,0,0,0,0,0
"Jerry Connell",1981-02-25,"LW","Sudbury Wolves",12,0,0,0,0,0
"Jimmy Gagnon",1982-09-16,"RW","Kitchener Rangers",5,0,0,0,0,0
"Joe Gerbe",1979-04-12,"C","Guelph Storm",6,0,0,0,0,0
"Joey Sewell",1981-03-15,"RW","Windsor Spitfires",7,0,0,0,0,0
"John Brioux",1980-01-25,"RW","Peterborough Petes",5,0,0,0,0,0
"John Dean",1980-09-27,"LW","North Bay Centennials",6,0,0,0,0,0
"John Eminger",1981-06-30,"D","Kitchener Rangers",5,0,0,0,0,0
"John Kozoriz",1981-03-16,"C","Oshawa Generals",5,0,0,0,0,0
"Jon Billy",1981-06-13,"RW","Plymouth Whalers",14,0,0,0,0,0
"Jon Hedberg",1982-04-17,"D","Guelph Storm",6,0,0,0,0,NA
"Jon Howse",1983-09-04,"RW","Peterborough Petes",4,0,0,0,0,NA
"Jonah Leroux",1982-12-06,"C","Oshawa Generals",4,0,0,0,0,NA
"Jonas Andersson",1981-02-24,"RW","North Bay Centennials",6,0,0,0,0,0
"Jonathan Cheechoo",1980-07-15,"RW","Belleville Bulls",16,0,0,0,0,0
"Jonathan Schill",1979-06-28,"LW","Kingston Frontenacs",3,0,0,0,0,0
"Jonathan Zion",1981-05-21,"D","Ottawa 67's",11,0,0,0,0,0
"Josh Bennett",1980-06-17,"LW","Sault Ste. Marie Greyhounds",17,0,0,0,0,0
"Josh Legge",1981-09-25,"D","North Bay Centennials",4,0,0,0,0,0
"Josh Sands",1982-01-27,"LW","Belleville Bulls",9,0,0,0,0,0
"Josh Tataryn",1982-07-23,"LW","Ottawa 67's",11,0,0,0,0,0
"Jourdan Lagace",1981-11-20,"LW","Erie Otters",13,0,0,0,0,0
"Kelly Paddon",1980-06-05,"D","Sarnia Sting",7,0,0,0,0,0
"Kenny Jung",1983-01-07,"D","Erie Otters",13,0,0,0,0,0
"Kent McDonell",1979-03-01,"RW","Guelph Storm",6,0,0,0,0,0
"Kevin Baker",1979-06-15,"RW","Belleville Bulls",16,0,0,0,0,0
"Kevin Dallman",1981-02-26,"D","Guelph Storm",6,0,0,0,0,0
"Kevin Holdridge",1980-09-09,"D","Ottawa 67's",11,0,0,0,0,0
"Kevin Malcolm",1979-04-01,"RW","Ottawa 67's",3,0,0,0,0,0
"Kevin Mitchell",1980-06-05,"D","Guelph Storm",6,0,0,0,0,0
"Kip Brennan",1980-08-27,"LW","Sudbury Wolves",12,0,0,0,0,0
"Konrad McKay",1979-12-15,"C","North Bay Centennials",6,0,0,0,0,0
"Kris Newbury",1982-02-19,"C","Sarnia Sting",7,0,0,0,0,0
"Kurt MacSweyn",1981-01-19,"C","Brampton Battalion",6,0,0,0,0,0
"Kyle Chapman",1981-02-24,"LW","Windsor Spitfires",11,0,0,0,0,NA
"Kyle Dafoe",1979-01-11,"D","Sudbury Wolves",12,0,0,0,0,0
"Kyle Wailes",1983-10-19,"LW","Barrie Colts",21,0,0,0,0,0
"Kyle Wellwood",1983-05-16,"C","Belleville Bulls",16,0,0,0,0,0
"Kyle Werner",1980-05-28,"RW","North Bay Centennials",6,0,0,0,0,0
"Lindsay Plunkett",1980-05-12,"LW","Guelph Storm",6,0,0,0,0,0
"Luc Rioux",1979-03-16,"D","Windsor Spitfires",12,0,0,0,0,0
"Lukas Havel",1981-11-10,"RW","Brampton Battalion",6,0,0,0,0,0
"Luke Sellars",1981-05-21,"D","Ottawa 67's",11,0,0,0,0,0
"Malcolm Hutt",1982-05-31,"D","Belleville Bulls",16,0,0,0,0,0
"Malcolm MacMillan",1982-02-08,"C","Sault Ste. Marie Greyhounds",17,0,0,0,0,0
"Manny Malhotra",1980-05-18,"C","Guelph Storm",6,0,0,0,0,0
"Marc Lefebvre",1982-05-25,"LW","Ottawa 67's",11,0,0,0,0,0
"Marcel Rodman",1981-09-25,"RW","Peterborough Petes",5,0,0,0,0,0
"Mark Bell",1980-05-08,"C","Ottawa 67's",2,0,0,0,0,0
"Mark Chaplin",1979-06-04,"C","Belleville Bulls",15,0,0,0,0,0
"Mark Ridout",1980-12-19,"D","Windsor Spitfires",12,0,0,0,0,0
"Matt Armstrong",1982-09-08,"LW","Kitchener Rangers",5,0,0,0,0,0
"Matt Bacon",1983-05-23,"LW","North Bay Centennials",6,0,0,0,0,NA
"Matt Carkner",1980-11-03,"D","Peterborough Petes",5,0,0,0,0,0
"Matt Grennier",1983-03-20,"C","Brampton Battalion",6,0,0,0,0,NA
"Matt Herneisen",1982-02-08,"C","Peterborough Petes",5,0,0,0,0,0
"Matt Junkins",1982-02-13,"D","Kingston Frontenacs",4,0,0,0,0,NA
"Matt Passfield",1982-05-08,"RW","Barrie Colts",25,0,0,0,0,NA
"Matt Reynolds",1981-05-07,"LW","Brampton Battalion",4,0,0,0,0,NA
"Matt Zultek",1979-03-12,"LW","Ottawa 67's",11,0,0,0,0,0
"Matthew Dzieduszycki",1980-04-08,"C","Barrie Colts",25,0,0,0,0,0
"Matthew House",1980-05-28,"D","Guelph Storm",6,0,0,0,0,0
"Maxim Sharifijanov",1982-10-14,"C","Kitchener Rangers",3,0,0,0,0,NA
"Michael Henrich",1980-03-04,"RW","Barrie Colts",25,0,0,0,0,0
"Michael Jacobsen",1981-07-24,"D","Belleville Bulls",16,0,0,0,0,0
"Michael Rupp",1980-01-13,"LW","Erie Otters",13,0,0,0,0,0
"Michael Zigomanis",1981-01-17,"C","Kingston Frontenacs",5,0,0,0,0,0
"Miguel Delisle",1982-04-06,"C","Ottawa 67's",11,0,0,0,0,0
"Mike Amodeo",1982-05-05,"LW","Kitchener Rangers",5,0,0,0,0,0
"Mike Christian",1979-11-13,"LW","Barrie Colts",25,0,0,0,0,0
"Mike Cirillo",1979-09-05,"C","North Bay Centennials",6,0,0,0,0,0
"Mike Mazzuca",1979-07-01,"","London Knights",5,0,0,0,0,0
"Mike Nelson",1981-02-23,"C","Erie Otters",13,0,0,0,0,0
"Mike Renzi",1981-07-18,"C","Belleville Bulls",16,0,0,0,0,0
"Mike Rice",1982-02-01,"LW","Brampton Battalion",6,0,0,0,0,0
"Mike Vaillaincourt",1981-05-04,"RW","Sudbury Wolves",12,0,0,0,0,NA
"Mike Van Ryn",1979-05-14,"D","Sarnia Sting",7,0,0,0,0,0
"Mike Wehrstedt",1982-05-28,"RW","Kitchener Rangers",5,0,0,0,0,0
"Morgan McCormick",1981-02-21,"RW","Guelph Storm",6,0,0,0,0,0
"Nate Kiser",1982-05-04,"D","Plymouth Whalers",23,0,0,0,0,0
"Nathan Herrington",1982-04-18,"LW","Brampton Battalion",6,0,0,0,0,0
"Nathan Robinson",1981-12-31,"C","Belleville Bulls",15,0,0,0,0,0
"Nathan Tennant",1982-10-15,"D","Kingston Frontenacs",5,0,0,0,0,0
"Neil Posillico",1982-08-05,"LW","Oshawa Generals",2,0,0,0,0,NA
"Nick Jones",1980-07-25,"LW","Sault Ste. Marie Greyhounds",12,0,0,0,0,NA
"Nick Lees",1983-10-22,"C","Oshawa Generals",4,0,0,0,0,0
"Nick Policelli",1981-05-26,"D","Belleville Bulls",16,0,0,0,0,0
"Nick Robinson",1979-10-10,"D","Barrie Colts",25,0,0,0,0,0
"Nikita Alexeev",1981-12-27,"RW","Erie Otters",13,0,0,0,0,0
"Norm Milley",1980-02-14,"RW","Sudbury Wolves",12,0,0,0,0,0
"Pat Montgomery",1982-08-06,"LW","Oshawa Generals",4,0,0,0,0,NA
"Patrick Finnegan",1980-08-11,"D","Windsor Spitfires",10,0,0,0,0,0
"Paul Ballantyne",1982-07-16,"D","Sault Ste. Marie Greyhounds",17,0,0,0,0,0
"Paul Flache",1982-03-04,"D","Brampton Battalion",6,0,0,0,0,NA
"Pavel Shtefan",1980-03-26,"LW","Windsor Spitfires",6,0,0,0,0,0
"Peter Campbell",1979-09-07,"C","Erie Otters",13,0,0,0,0,0
"Peter Reynolds",1981-04-27,"D","North Bay Centennials",6,0,0,0,0,0
"Peter Veltman",1982-11-30,"C","North Bay Centennials",6,0,0,0,0,NA
"Radek Matalik",1982-07-26,"D","Guelph Storm",6,0,0,0,0,0
"Raffi Torres",1981-10-08,"LW","Brampton Battalion",6,0,0,0,0,0
"Richard Kearns",1981-03-21,"LW","Brampton Battalion",6,0,0,0,0,NA
"Richard Spence",1981-03-25,"D","Oshawa Generals",5,0,0,0,0,0
"Rick Bertran",1980-03-12,"D","Belleville Bulls",16,0,0,0,0,0
"Rick Hwodeky",1981-07-15,"D","Barrie Colts",22,0,0,0,0,0
"Riley Moher",1982-06-27,"D","Erie Otters",13,0,0,0,0,0
"Rob Chapman",1982-01-14,"RW","Sault Ste. Marie Greyhounds",12,0,0,0,0,0
"Rob Davison",1980-05-01,"D","North Bay Centennials",6,0,0,0,0,0
"Robin Boucher",1981-02-20,"C","Windsor Spitfires",12,0,0,0,0,0
"Rostislav Klesla",1982-03-21,"D","Brampton Battalion",6,0,0,0,0,0
"Ruslan Akhmadulin",1982-01-26,"LW","Kitchener Rangers",5,0,0,0,0,NA
"Russ Moyer",1982-08-09,"D","Ottawa 67's",11,0,0,0,0,0
"Ryan Armstrong",1981-04-06,"C","North Bay Centennials",6,0,0,0,0,0
"Ryan Courtney",1982-03-08,"C","Windsor Spitfires",12,0,0,0,0,0
"Ryan Fraser",1981-01-21,"D","Oshawa Generals",4,0,0,0,0,NA
"Ryan Hare",1982-04-03,"C","Sarnia Sting",7,0,0,0,0,0
"Ryan Healy",1981-03-10,"LW","Sault Ste. Marie Greyhounds",13,0,0,0,0,0
"Ryan Held",1980-01-30,"C","Kitchener Rangers",5,0,0,0,0,0
"Ryan Milanovic",1980-09-03,"LW","Sault Ste. Marie Greyhounds",15,0,0,0,0,0
"Ryan O'Keefe",1980-02-05,"D","Barrie Colts",1,0,0,0,0,NA
"Ryan Philips",1981-01-05,"D","Sudbury Wolves",12,0,0,0,0,NA
"Ryan Ramsay",1983-05-18,"LW","Peterborough Petes",5,0,0,0,0,0
"Ryan VanBuskirk",1980-01-12,"D","Sarnia Sting",7,0,0,0,0,0
"Sal Lettieri",1981-05-31,"D","Sarnia Sting",2,0,0,0,0,NA
"Samu Isosalo",1981-10-06,"RW","North Bay Centennials",3,0,0,0,0,NA
"Scott Cameron",1981-04-11,"LW","North Bay Centennials",6,0,0,0,0,0
"Scott Heffernan",1982-03-09,"D","Sarnia Sting",7,0,0,0,0,0
"Scott Neil",1981-06-10,"RW","Erie Otters",13,0,0,0,0,NA
"Scott Rozendal",1982-07-28,"RW","Erie Otters",13,0,0,0,0,0
"Scott Thompson",1980-02-04,"RW","Brampton Battalion",2,0,0,0,0,NA
"Sean Avery",1980-04-10,"C","Kingston Frontenacs",5,0,0,0,0,0
"Sean Dixon",1981-02-22,"D","Erie Otters",13,0,0,0,0,0
"Sean Griffin",1980-04-18,"D","Kingston Frontenacs",5,0,0,0,0,0
"Sean McMorrow",1982-01-19,"D","Kitchener Rangers",4,0,0,0,0,NA
"Sebastien Savage",1981-02-16,"RW","Sudbury Wolves",12,0,0,0,0,0
"Serge Payer",1979-05-09,"C","Kitchener Rangers",5,0,0,0,0,0
"Shane Nash",1979-01-24,"C","Erie Otters",10,0,0,0,0,0
"Shaun Peet",1980-10-13,"D","Kingston Frontenacs",2,0,0,0,0,NA
"Shawn Cation",1980-02-11,"D","Barrie Colts",25,0,0,0,0,0
"Shawn Mather",1980-03-11,"C","Windsor Spitfires",11,0,0,0,0,0
"Shayne Fryia",1981-12-30,"C","Oshawa Generals",5,0,0,0,0,0
"Sheldon Keefe",1980-09-17,"RW","Barrie Colts",25,0,0,0,0,0
"Stacey Britstone",1980-04-11,"C","Oshawa Generals",5,0,0,0,0,0
"Stephen Hoar",1982-05-26,"RW","Peterborough Petes",2,0,0,0,0,NA
"Steve Chabbert",1980-02-25,"D","North Bay Centennials",6,0,0,0,0,NA
"Steve Eminger",1983-10-31,"D","Kitchener Rangers",5,0,0,0,0,NA
"Steve Montador",1979-12-21,"D","Peterborough Petes",5,0,0,0,0,0
"Steve Ott",1982-08-19,"C","Windsor Spitfires",12,0,0,0,0,0
"Steven Ellis",1982-06-12,"C","Sudbury Wolves",12,0,0,0,0,0
"Steven Morris",1982-05-23,"RW","Plymouth Whalers",23,0,0,0,0,0
"Steven Rawski",1982-02-07,"D","Windsor Spitfires",11,0,0,0,0,NA
"T.J. Eason",1982-05-18,"D","Peterborough Petes",5,0,0,0,0,0
"T.J. Reynolds",1981-03-26,"D","Oshawa Generals",5,0,0,0,0,0
"Taylor Pyatt",1981-08-19,"LW","Sudbury Wolves",12,0,0,0,0,0
"Tim Branham",1981-05-10,"D","Barrie Colts",25,0,0,0,0,0
"Tim Gleason",1983-01-29,"D","Windsor Spitfires",12,0,0,0,0,0
"Tim Verbeek",1979-10-05,"C","Barrie Colts",25,0,0,0,0,0
"Tomas Skvaridlo",1981-06-19,"LW","Kingston Frontenacs",5,0,0,0,0,NA
"Travis Lisabeth",1980-04-01,"C","Kingston Frontenacs",5,0,0,0,0,0
"Trevor Daley",1983-10-09,"D","Sault Ste. Marie Greyhounds",15,0,0,0,0,0
"Troy Ilijow",1982-08-25,"RW","Erie Otters",13,0,0,0,0,0
"Tyler Coleman",1982-06-07,"RW","Sarnia Sting",4,0,0,0,0,0
"Tyler Durham",1981-01-24,"RW","Oshawa Generals",1,0,0,0,0,NA
"Tyler Hanchuck",1982-02-07,"D","Brampton Battalion",6,0,0,0,0,NA
"Tylor Dunford",1899-12-30,"C","North Bay Centennials",1,0,0,0,0,NA
"Vaclav Zavoral",1981-05-22,"D","Sault Ste. Marie Greyhounds",14,0,0,0,0,0
"Vince Grant",1979-01-27,"C","Windsor Spitfires",12,0,0,0,0,0
"Vladimir Chernenko",1982-07-11,"D","Sudbury Wolves",3,0,0,0,0,NA
"Vladimir Repnev",1980-03-07,"C","Oshawa Generals",5,0,0,0,0,0
"Zenon Konopka",1981-01-02,"C","Ottawa 67's",11,0,0,0,0,0
