"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Eric Gooldy","NO",37,1979-02-10,1979,"6.03",209,"LW","Plymouth Whalers",23,7,8,15,0.65,4,2,1,3,0,0,0,1,1,41,1
"Ryan Barnes","NO",10,1980-01-30,1980,"6.02",200,"LW","Barrie Colts",25,7,7,14,0.56,4,3,2,5,1,0,1,2,0,49,1
"Cory Pecker","NO",16,1981-03-20,1981,"6.00",195,"RW","Sault Ste. Marie Greyhounds",12,6,8,14,1.17,2,3,4,7,0,0,0,2,1,8,1
"Brad Boyes","NO",16,1982-04-17,1982,"6.00",168,"C","Erie Otters",13,6,8,14,1.08,-2,2,5,7,1,0,1,2,0,10,1
"Shawn Cation","NO",26,1980-02-11,1980,"6.00",195,"D","Barrie Colts",25,6,8,14,0.56,7,5,5,10,0,0,0,1,0,20,1
"Derek MacKenzie","NO",16,1981-06-11,1981,"5.10",170,"C","Sudbury Wolves",12,5,9,14,1.17,3,0,7,7,1,0,1,1,0,16,1
"Brad Morgan","NO",28,1979-04-22,1979,"6.00",203,"D","Sudbury Wolves",12,2,12,14,1.17,7,2,6,8,0,0,0,0,0,15,1
"Tomas Kurka","YES",19,1981-12-14,1981,"6.00",180,"LW","Plymouth Whalers",17,7,6,13,0.76,4,2,2,4,0,1,1,1,2,6,1
"Branko Radivojevic","NO",37,1980-11-24,1980,"6.00",186,"RW","Belleville Bulls",16,5,8,13,0.81,0,2,3,5,0,0,0,1,0,32,1
"Mike Henderson","NO",32,1980-11-22,1980,"5.11",190,"RW","Barrie Colts",25,5,8,13,0.52,9,0,1,1,1,0,1,2,0,8,1
"Jonathan Zion","NO",4,1981-05-21,1981,"6.00",180,"D","Ottawa 67's",11,3,10,13,1.18,-10,3,10,13,0,0,0,0,0,8,1
"George Nistas","NO",10,1981-03-16,1981,"5.10",180,"C","Plymouth Whalers",21,6,6,12,0.57,2,1,2,3,0,0,0,1,0,2,1
"Matthew Dzieduszycki","NO",19,1980-04-08,1980,"6.00",175,"C","Barrie Colts",25,5,7,12,0.48,13,2,0,2,0,0,0,2,0,16,1
"Ryan Milanovic","NO",29,1980-09-03,1980,"6.02",195,"LW","Sault Ste. Marie Greyhounds",15,4,8,12,0.8,5,0,1,1,0,0,0,1,0,22,1
"Joe Talbot","NO",25,1980-04-23,1980,"5.10",170,"C","Ottawa 67's",11,3,9,12,1.09,-6,3,5,8,0,1,1,0,0,16,1
"David Cornacchia","NO",43,1980-11-13,1980,"5.11",200,"D","Belleville Bulls",16,1,11,12,0.75,5,1,3,4,0,0,0,0,0,32,1
"Jason Baird","NO",33,1980-09-16,1980,"6.00",207,"LW","Erie Otters",13,7,4,11,0.85,-4,3,3,6,0,0,0,1,0,34,1
"Chris Stanley","NO",13,1979-06-18,1979,"6.01",200,"C","Belleville Bulls",16,4,7,11,0.69,4,1,1,2,0,0,0,2,0,2,1
"Tim Branham","NO",15,1981-05-10,1981,"6.02",195,"D","Barrie Colts",25,4,7,11,0.44,8,0,2,2,0,0,0,0,0,17,1
"Vince Grant","YES",33,1979-01-27,1979,"5.11",180,"C","Windsor Spitfires",12,5,5,10,0.83,-4,2,1,3,0,0,0,1,0,2,1
"Michael Rupp","NO",27,1980-01-13,1980,"6.06",225,"LW","Erie Otters",13,5,5,10,0.77,-1,2,1,3,0,0,0,0,1,22,1
"Tim Verbeek","NO",16,1979-10-05,1979,"5.11",180,"C","Barrie Colts",25,5,5,10,0.4,7,0,0,0,0,0,0,1,0,23,1
"Luke Sellars","NO",22,1981-05-21,1981,"6.01",185,"D","Ottawa 67's",11,4,6,10,0.91,-6,4,3,7,0,0,0,1,0,28,1
"Jason Jaspers","NO",22,1981-04-08,1981,"6.00",180,"C","Sudbury Wolves",12,4,6,10,0.83,6,1,2,3,1,0,1,0,0,27,1
"Trevor Daley","YES",6,1983-10-09,1983,"5.11",204,"D","Sault Ste. Marie Greyhounds",15,3,7,10,0.67,6,0,4,4,0,0,0,0,0,12,1
"Kyle Wellwood","YES",97,1983-05-16,1983,"5.11",190,"C","Belleville Bulls",16,3,7,10,0.63,5,0,4,4,0,0,0,0,0,6,1
"Daniel Passero","NO",5,1979-06-04,1979,"6.02",200,"D","Sault Ste. Marie Greyhounds",17,3,7,10,0.59,3,3,5,8,0,0,0,0,0,24,1
"Cole Jarrett","YES",2,1983-01-04,1983,"6.00",200,"D","Plymouth Whalers",23,3,7,10,0.43,5,2,1,3,0,0,0,1,0,19,1
"Mike Cirillo","NO",23,1979-09-05,1979,"6.00",210,"C","North Bay Centennials",6,6,3,9,1.5,5,0,3,3,0,0,0,1,1,20,1
"Mark Chaplin","NO",10,1979-06-04,1979,"5.11",180,"C","Belleville Bulls",15,6,3,9,0.6,3,3,0,3,0,0,0,0,2,15,1
"John Osborne","NO",18,1981-03-11,1981,"6.01",185,"LW","Sault Ste. Marie Greyhounds",17,6,3,9,0.53,4,2,1,3,0,1,1,2,0,26,1
"Lance Galbraith","NO",71,1980-02-21,1980,"5.10",180,"LW","Ottawa 67's",11,4,5,9,0.82,0,0,3,3,1,0,1,2,0,41,1
"Kristopher Vernarsky","NO",12,1982-04-05,1982,"6.02",207,"LW","Plymouth Whalers",19,3,6,9,0.47,3,0,1,1,1,0,1,1,0,24,1
"Robin Boucher","NO",19,1981-02-20,1981,"5.10",180,"C","Windsor Spitfires",12,5,3,8,0.67,-1,2,1,3,0,0,0,1,0,6,1
"Matt Zultek","NO",9,1979-03-12,1979,"6.04",218,"LW","Ottawa 67's",11,3,5,8,0.73,-3,0,3,3,0,0,0,0,0,12,1
"Steve Ott","YES",14,1982-08-19,1982,"6.01",184,"C","Windsor Spitfires",12,3,5,8,0.67,-10,2,1,3,0,0,0,0,0,21,1
"Raffi Torres","NO",10,1981-10-08,1981,"5.11",200,"LW","Brampton Battalion",6,5,2,7,1.17,-2,1,2,3,0,0,0,0,1,23,1
"Ryan Held","NO",18,1980-01-30,1980,"6.02",185,"C","Kitchener Rangers",5,4,3,7,1.4,-3,2,3,5,0,0,0,0,0,4,1
"Brandon Merli","NO",21,1979-03-16,1979,"6.00",200,"LW","Kitchener Rangers",5,4,3,7,1.4,-6,3,2,5,1,0,1,1,0,10,1
"Nikita Alexeev","NO",81,1981-12-27,1981,"6.05",194,"RW","Erie Otters",13,4,3,7,0.54,2,2,1,3,0,0,0,0,0,6,1
"Mike Renzi","NO",9,1981-07-18,1981,"5.09",150,"C","Belleville Bulls",16,4,3,7,0.44,-1,0,0,0,0,0,0,1,0,18,1
"Nathan Robinson","NO",77,1981-12-31,1981,"5.09",174,"C","Belleville Bulls",15,3,4,7,0.47,-3,1,0,1,0,0,0,1,0,10,1
"Michael Jacobsen","NO",5,1981-07-24,1981,"6.01",197,"D","Belleville Bulls",16,2,5,7,0.44,5,0,5,5,0,0,0,0,0,7,1
"Peter Campbell","NO",14,1979-09-07,1979,"5.11",185,"C","Erie Otters",13,1,6,7,0.54,-1,0,4,4,0,0,0,0,0,8,1
"Alexander Buturlin","YES",45,1981-09-03,1981,"5.11",185,"RW","Sarnia Sting",7,4,2,6,0.86,3,2,1,3,0,0,0,0,0,12,1
"Jeff Heerema","NO",26,1980-01-17,1980,"6.01",190,"RW","Sarnia Sting",7,4,2,6,0.86,2,1,1,2,0,0,0,0,0,10,1
"Kip Brennan","NO",10,1980-08-27,1980,"6.03",210,"LW","Sudbury Wolves",12,3,3,6,0.5,-4,2,0,2,0,0,0,0,0,67,1
"Shane Nash","NO",19,1979-01-24,1979,"5.09",185,"C","Erie Otters",10,2,4,6,0.6,-5,1,3,4,0,0,0,0,0,6,1
"Tim Gleason","YES",6,1983-01-29,1983,"6.01",205,"D","Windsor Spitfires",12,2,4,6,0.5,-9,1,1,2,0,0,0,0,0,14,1
"Sebastien Savage","NO",23,1981-02-16,1981,"6.00",175,"RW","Sudbury Wolves",12,2,4,6,0.5,1,0,1,1,0,0,0,1,0,13,1
"Carlo Colaiacovo","YES",8,1983-01-27,1983,"6.01",194,"D","Erie Otters",13,2,4,6,0.46,-2,2,2,4,0,0,0,1,0,9,1
"Nick Robinson","NO",4,1979-10-10,1979,"6.02",185,"D","Barrie Colts",25,1,5,6,0.24,5,0,4,4,0,0,0,1,0,8,1
"Allan Rourke","NO",26,1980-03-06,1980,"6.02",195,"D","Kitchener Rangers",5,0,6,6,1.2,-2,0,5,5,0,0,0,0,0,13,1
"Andrew Ianiero","NO",12,1981-01-10,1981,"6.00",201,"LW","Kingston Frontenacs",5,5,0,5,1,-2,3,0,3,0,0,0,0,1,4,1
"Derek Roy","YES",14,1983-05-04,1983,"5.09",185,"C","Kitchener Rangers",5,4,1,5,1,-5,2,1,3,0,0,0,0,0,6,1
"Brent Kelly","NO",21,1981-12-01,1981,"6.01",175,"C","Guelph Storm",6,4,1,5,0.83,-1,0,1,1,0,0,0,0,0,0,1
"Maxim Rybin","YES",39,1981-06-15,1981,"5.11",180,"C","Sarnia Sting",7,4,1,5,0.71,4,0,0,0,1,0,1,0,1,2,1
"Miguel Delisle","NO",23,1982-04-06,1982,"6.01",215,"C","Ottawa 67's",11,4,1,5,0.45,-1,2,1,3,0,0,0,1,0,28,1
"Mark Ridout","NO",34,1980-12-19,1980,"6.01",200,"D","Windsor Spitfires",12,4,1,5,0.42,1,0,1,1,0,0,0,1,0,10,1
"Lukas Havel","NO",15,1981-11-10,1981,"5.10",160,"RW","Brampton Battalion",6,3,2,5,0.83,-2,1,1,2,0,0,0,1,0,12,1
"Dusty Jamieson","NO",44,1981-05-26,1981,"6.02",174,"LW","Sarnia Sting",7,3,2,5,0.71,-7,1,2,3,0,0,0,1,0,0,1
"Mike Nelson","NO",21,1981-02-23,1981,"5.10",176,"C","Erie Otters",13,3,2,5,0.38,-1,1,0,1,0,0,0,0,0,15,1
"Travis Lisabeth","NO",27,1980-04-01,1980,"6.00",192,"C","Kingston Frontenacs",5,2,3,5,1,0,0,2,2,0,0,0,0,0,6,1
"Lindsay Plunkett","NO",11,1980-05-12,1980,"6.02",195,"LW","Guelph Storm",6,2,3,5,0.83,2,0,1,1,0,0,0,1,1,8,1
"Shawn Mather","NO",11,1980-03-11,1980,"5.11",170,"C","Windsor Spitfires",11,2,3,5,0.45,-8,0,2,2,0,0,0,1,0,2,1
"Paul Ballantyne","NO",24,1982-07-16,1982,"6.03",204,"D","Sault Ste. Marie Greyhounds",17,2,3,5,0.29,8,1,3,4,0,0,0,1,0,17,1
"Kent McDonell","NO",12,1979-03-01,1979,"6.01",180,"RW","Guelph Storm",6,1,4,5,0.83,-1,0,1,1,0,0,0,0,0,6,1
"Eric Himelfarb","YES",19,1983-01-01,1983,"5.10",166,"C","Sarnia Sting",7,1,4,5,0.71,1,0,1,1,0,0,0,0,0,4,1
"Patrick Finnegan","NO",20,1980-08-11,1980,"5.11",195,"D","Windsor Spitfires",10,1,4,5,0.5,-2,1,3,4,0,0,0,0,0,8,1
"Craig Kennedy","YES",12,1983-04-24,1983,"6.00",198,"RW","Windsor Spitfires",12,1,4,5,0.42,-5,0,1,1,0,0,0,0,0,6,1
"Tom Kotsopoulos","NO",27,1981-01-01,1981,"6.00",185,"LW","Sudbury Wolves",12,1,4,5,0.42,-4,0,0,0,0,1,1,1,0,28,1
"Troy Ilijow","YES",26,1982-08-25,1982,"6.02",205,"RW","Erie Otters",13,1,4,5,0.38,2,0,0,0,0,0,0,1,0,32,1
"Arvid Rekis","NO",6,1979-01-01,1979,"6.00",212,"D","Erie Otters",13,1,4,5,0.38,4,1,1,2,0,0,0,0,0,17,1
"Brian Passmore","NO",27,1980-04-27,1980,"5.11",180,"C","Oshawa Generals",5,0,5,5,1,-3,0,3,3,0,0,0,0,0,10,1
"Mike Van Ryn","NO",4,1979-05-14,1979,"6.02",191,"D","Sarnia Sting",7,0,5,5,0.71,0,0,2,2,0,0,0,0,0,4,1
"Jared Newman","NO",4,1982-03-07,1982,"6.02",202,"D","Plymouth Whalers",23,0,5,5,0.22,9,0,0,0,0,1,1,0,0,34,1
"Erik Reitz","YES",5,1982-07-29,1982,"6.01",200,"D","Barrie Colts",25,0,5,5,0.2,11,0,0,0,0,1,1,0,0,44,1
"Denis Shvidki","NO",35,1980-11-21,1980,"6.01",198,"RW","Barrie Colts",9,3,1,4,0.44,-1,1,0,1,0,0,0,0,0,2,1
"Ryan Healy","NO",17,1981-03-10,1981,"6.00",220,"LW","Sault Ste. Marie Greyhounds",13,3,1,4,0.31,2,2,0,2,0,0,0,0,0,27,1
"Matt Armstrong","YES",6,1982-09-08,1982,"6.00",190,"LW","Kitchener Rangers",5,2,2,4,0.8,0,1,0,1,0,0,0,0,0,10,1
"Sean Avery","NO",11,1980-04-10,1980,"5.10",188,"C","Kingston Frontenacs",5,2,2,4,0.8,-4,1,2,3,0,0,0,0,0,26,1
"Mike Wehrstedt","NO",16,1982-05-28,1982,"6.00",195,"RW","Kitchener Rangers",5,2,2,4,0.8,-1,0,1,1,0,0,0,0,0,5,1
"Greg Willers","NO",26,1979-08-08,1979,"6.01",197,"D","Oshawa Generals",5,2,2,4,0.8,-3,2,1,3,0,0,0,0,0,8,1
"Jonas Andersson","YES",8,1981-02-24,1981,"6.02",188,"RW","North Bay Centennials",6,2,2,4,0.67,-3,1,1,2,0,0,0,1,0,2,1
"Dan Tessier","NO",3,1979-01-03,1979,"5.07",186,"C","Ottawa 67's",6,2,2,4,0.67,-5,2,1,3,0,0,0,0,0,14,1
"Adam Chapman","YES",27,1982-03-27,1982,"6.00",195,"C","Ottawa 67's",11,2,2,4,0.36,1,2,0,2,0,0,0,0,0,8,1
"Randy Davidson","NO",17,1980-01-14,1980,"6.02",205,"LW","Ottawa 67's",11,2,2,4,0.36,-1,0,1,1,1,0,1,0,0,2,1
"Jerry Connell","NO",18,1981-02-25,1981,"6.04",210,"LW","Sudbury Wolves",12,2,2,4,0.33,0,0,0,0,0,0,0,0,0,13,1
"Cleon Smith","NO",26,1980-05-27,1980,"6.00",170,"C","Sault Ste. Marie Greyhounds",15,2,2,4,0.27,0,1,0,1,0,0,0,0,0,4,1
"Joe Gerbe","NO",9,1979-04-12,1979,"5.08",165,"C","Guelph Storm",6,1,3,4,0.67,0,0,0,0,0,0,0,0,0,6,1
"Peter Reynolds","NO",44,1981-04-27,1981,"6.03",188,"D","North Bay Centennials",6,1,3,4,0.67,0,1,1,2,0,0,0,0,0,10,1
"Charlie Stephens","NO",17,1981-04-05,1981,"6.03",212,"C","Guelph Storm",6,1,3,4,0.67,0,1,0,1,0,0,0,0,0,15,1
"Ian Jacobs","NO",24,1980-05-16,1980,"6.04",197,"RW","Ottawa 67's",11,1,3,4,0.36,-5,1,1,2,0,1,1,1,0,11,1
"Russ Moyer","YES",5,1982-08-09,1982,"6.00",170,"D","Ottawa 67's",11,1,3,4,0.36,1,0,1,1,0,0,0,0,0,4,1
"Blair Stayzer","NO",21,1980-10-04,1980,"6.03",205,"LW","Windsor Spitfires",11,1,3,4,0.36,-5,1,0,1,0,0,0,0,0,14,1
"Alexei Semenov","NO",13,1981-04-10,1981,"6.06",210,"D","Sudbury Wolves",12,1,3,4,0.33,0,1,2,3,0,0,0,0,0,23,1
"Ed Hill","NO",7,1980-10-24,1980,"6.02",215,"D","Barrie Colts",25,1,3,4,0.16,7,0,0,0,1,0,1,0,1,14,1
"Chris Brannen","YES",4,1980-03-12,1980,"6.02",190,"D","Kitchener Rangers",5,0,4,4,0.8,-7,0,3,3,0,0,0,0,0,6,1
"Sergei Kuznetzov","NO",36,1980-01-29,1980,"6.00",190,"C","Peterborough Petes",5,0,4,4,0.8,-3,0,0,0,0,1,1,0,0,2,1
"Michael Zigomanis","NO",7,1981-01-17,1981,"6.00",175,"C","Kingston Frontenacs",5,0,4,4,0.8,-4,0,3,3,0,0,0,0,0,0,1
"Jason Maleyko","NO",4,1980-05-24,1980,"6.03",210,"D","Brampton Battalion",6,0,4,4,0.67,-1,0,3,3,0,0,0,0,0,8,1
"Jay McClement","YES",18,1983-03-02,1983,"6.01",191,"C","Brampton Battalion",6,0,4,4,0.67,-2,0,1,1,0,0,0,0,0,8,1
"Konrad McKay","YES",28,1979-12-15,1979,"5.09",173,"C","North Bay Centennials",6,0,4,4,0.67,3,0,1,1,0,0,0,0,0,8,1
"Josh Tataryn","YES",10,1982-07-23,1982,"6.00",185,"LW","Ottawa 67's",11,0,4,4,0.36,-3,0,2,2,0,0,0,0,0,2,1
"Abe Herbst","NO",5,1980-02-21,1980,"6.02",196,"D","Sudbury Wolves",12,0,4,4,0.33,5,0,1,1,0,0,0,0,0,6,1
"Luc Rioux","NO",8,1979-03-16,1979,"6.01",180,"D","Windsor Spitfires",12,0,4,4,0.33,-8,0,3,3,0,0,0,0,0,6,1
"Darren McMillan","NO",3,1980-04-23,1980,"6.00",215,"D","Erie Otters",13,0,4,4,0.31,-4,0,1,1,0,0,0,0,0,10,1
"Malcolm MacMillan","YES",20,1982-02-08,1982,"5.11",190,"C","Sault Ste. Marie Greyhounds",17,0,4,4,0.24,-4,0,0,0,0,0,0,0,0,49,1
"Chris Cava","NO",6,1980-10-14,1980,"6.00",197,"D","Plymouth Whalers",23,0,4,4,0.17,-1,0,0,0,0,0,0,0,0,26,1
"Vladimir Repnev","NO",22,1980-03-07,1980,"6.00",165,"C","Oshawa Generals",5,3,0,3,0.6,-3,2,0,2,0,0,0,1,0,0,1
"Eric Beaudoin","NO",27,1980-05-03,1980,"6.03",205,"LW","Guelph Storm",6,3,0,3,0.5,-3,1,0,1,0,0,0,0,0,2,1
"Scott Cameron","NO",15,1981-04-11,1981,"6.00",175,"LW","North Bay Centennials",6,3,0,3,0.5,-2,2,0,2,0,0,0,0,0,4,1
"Jason Williams","NO",11,1980-08-11,1980,"5.11",170,"C","Peterborough Petes",5,2,1,3,0.6,-4,2,0,2,0,0,0,0,0,2,1
"Jeff Bateman","NO",25,1981-08-29,1981,"6.00",182,"C","Brampton Battalion",6,2,1,3,0.5,-1,1,0,1,0,0,0,0,0,4,1
"Aaron Van Leusen","NO",21,1981-10-28,1981,"6.00",180,"RW","Brampton Battalion",6,2,1,3,0.5,1,1,0,1,0,0,0,0,0,6,1
"Robb Palahnuk","NO",22,1980-06-19,1980,"6.01",191,"LW","Sarnia Sting",7,2,1,3,0.43,1,2,0,2,0,1,1,0,0,15,1
"Rob Chapman","YES",11,1982-01-14,1982,"6.01",178,"RW","Sault Ste. Marie Greyhounds",12,2,1,3,0.25,0,0,0,0,0,0,0,0,0,11,1
"Steven Morris","NO",7,1982-05-23,1982,"5.11",188,"RW","Plymouth Whalers",23,2,1,3,0.13,0,0,0,0,0,0,0,0,0,8,1
"Brandon Cullen","NO",19,1981-03-05,1981,"6.00",212,"RW","Oshawa Generals",5,1,2,3,0.6,0,1,1,2,0,0,0,0,0,13,1
"Kurtis Foster","NO",6,1981-11-24,1981,"6.04",200,"D","Peterborough Petes",5,1,2,3,0.6,-2,0,1,1,1,0,1,0,0,4,1
"Brent Gauvreau","NO",28,1980-06-29,1980,"6.03",205,"RW","Oshawa Generals",5,1,2,3,0.6,-3,0,2,2,0,0,0,0,0,4,1
"Marcel Rodman","YES",22,1981-09-25,1981,"6.01",175,"RW","Peterborough Petes",5,1,2,3,0.6,-2,0,1,1,0,0,0,0,0,0,1
"Kevin Mitchell","NO",2,1980-06-05,1980,"5.11",165,"D","Guelph Storm",6,1,2,3,0.5,-4,0,1,1,0,0,0,1,0,10,1
"Ryan VanBuskirk","NO",2,1980-01-12,1980,"6.02",205,"D","Sarnia Sting",7,1,2,3,0.43,1,1,1,2,0,0,0,0,0,16,1
"Zenon Konopka","NO",20,1981-01-02,1981,"6.00",190,"C","Ottawa 67's",11,1,2,3,0.27,-1,0,0,0,0,0,0,0,0,8,1
"Curtis Watson","NO",36,1980-03-12,1980,"6.00",185,"RW","Windsor Spitfires",11,1,2,3,0.27,0,0,0,0,0,0,0,0,0,14,1
"Dennis Wideman","YES",7,1983-03-20,1983,"6.00",202,"D","Sudbury Wolves",12,1,2,3,0.25,0,0,1,1,0,0,0,0,0,22,1
"Adam Paiement","YES",25,1982-03-31,1982,"6.02",212,"RW","Belleville Bulls",16,1,2,3,0.19,-1,0,0,0,0,0,0,0,0,20,1
"Josh Bennett","NO",27,1980-06-17,1980,"6.00",200,"LW","Sault Ste. Marie Greyhounds",17,1,2,3,0.18,1,1,0,1,0,0,0,0,0,44,1
"Andre Robichaud","NO",3,1981-04-16,1981,"6.01",209,"D","Plymouth Whalers",17,1,2,3,0.18,4,0,0,0,0,0,0,0,0,2,1
"Serge Payer","NO",7,1979-05-09,1979,"6.00",180,"C","Kitchener Rangers",5,0,3,3,0.6,-1,0,0,0,0,0,0,0,0,6,1
"Nathan Tennant","NO",4,1982-10-15,1982,"6.00",196,"D","Kingston Frontenacs",5,0,3,3,0.6,-3,0,3,3,0,0,0,0,0,8,1
"Brandon Verner","NO",2,1981-01-13,1981,"6.01",205,"D","Peterborough Petes",5,0,3,3,0.6,0,0,0,0,0,0,0,0,0,10,1
"Branislav Mezei","NO",24,1980-08-10,1980,"6.03",210,"D","Belleville Bulls",6,0,3,3,0.5,5,0,1,1,0,0,0,0,0,10,1
"Kris Newbury","NO",17,1982-02-19,1982,"5.11",192,"C","Sarnia Sting",7,0,3,3,0.43,1,0,2,2,0,0,0,0,0,16,1
"Kelly Paddon","NO",5,1980-06-05,1980,"6.01",177,"D","Sarnia Sting",7,0,3,3,0.43,2,0,1,1,0,0,0,0,0,9,1
"Joey Sewell","NO",7,1981-03-15,1981,"5.11",190,"RW","Windsor Spitfires",7,0,3,3,0.43,-2,0,1,1,0,0,0,0,0,7,1
"Derek Fox","NO",12,1981-02-17,1981,"6.02",195,"D","Sault Ste. Marie Greyhounds",16,0,3,3,0.19,9,0,1,1,0,0,0,0,0,29,1
"Libor Ustrnul","YES",23,1982-02-20,1982,"6.05",220,"D","Plymouth Whalers",23,0,3,3,0.13,10,0,0,0,0,1,1,0,0,29,1
"Nick Lees","YES",16,1983-10-22,1983,"5.11",195,"C","Oshawa Generals",4,2,0,2,0.5,1,0,0,0,0,0,0,0,0,2,1
"Jamie Chamberlain","NO",9,1981-08-02,1981,"6.01",190,"RW","Peterborough Petes",5,2,0,2,0.4,-4,0,0,0,0,0,0,0,0,6,1
"Brett Clouthier","NO",16,1981-06-09,1981,"6.03",211,"LW","Kingston Frontenacs",5,2,0,2,0.4,-4,2,0,2,0,0,0,1,0,17,1
"Brad Self","NO",18,1981-02-27,1981,"5.11",165,"C","Peterborough Petes",5,2,0,2,0.4,0,1,0,1,0,0,0,0,0,0,1
"Brad Yeo","NO",25,1981-03-18,1981,"6.01",190,"RW","Erie Otters",13,2,0,2,0.15,-2,0,0,0,0,0,0,2,0,49,1
"Malcolm Hutt","YES",6,1982-05-31,1982,"6.00",185,"D","Belleville Bulls",16,2,0,2,0.13,0,0,0,0,0,0,0,0,0,10,1
"Jonathan Schill","NO",22,1979-06-28,1979,"6.01",176,"LW","Kingston Frontenacs",3,1,1,2,0.67,-3,0,1,1,0,0,0,0,0,6,1
"Jeff Martin","NO",22,1979-04-26,1979,"6.03",180,"C","Windsor Spitfires",4,1,1,2,0.5,3,0,0,0,0,0,0,1,0,2,1
"Bob Crummer","NO",8,1979-03-18,1979,"5.11",195,"RW","Peterborough Petes",5,1,1,2,0.4,-4,0,0,0,0,0,0,0,0,6,1
"John Kozoriz","NO",17,1981-03-16,1981,"5.11",190,"C","Oshawa Generals",5,1,1,2,0.4,0,0,0,0,0,0,0,0,0,2,1
"Preston Mizzi","NO",15,1980-12-22,1980,"6.00",180,"C","Peterborough Petes",5,1,1,2,0.4,-2,0,0,0,0,1,1,1,0,6,1
"Brad Ralph","NO",21,1980-10-17,1980,"6.02",198,"C","Oshawa Generals",5,1,1,2,0.4,-1,1,1,2,0,0,0,0,0,4,1
"Matthew House","YES",26,1980-05-28,1980,"6.01",190,"D","Guelph Storm",6,1,1,2,0.33,-2,0,0,0,0,0,0,0,0,2,1
"Rostislav Klesla","YES",7,1982-03-21,1982,"6.02",200,"D","Brampton Battalion",6,1,1,2,0.33,-3,1,0,1,0,0,0,1,0,21,1
"Bohuslav Subr","NO",10,1980-05-25,1980,"6.02",205,"C","Guelph Storm",6,1,1,2,0.33,1,0,0,0,0,0,0,0,0,4,1
"Kevin Holdridge","NO",6,1980-09-09,1980,"6.03",200,"D","Ottawa 67's",11,1,1,2,0.18,-4,1,0,1,0,0,0,1,0,20,1
