"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Matt Maccarone","NO",1984-03-23,"6.07",229,"C","Oshawa Generals",3,0,0,0,0,0,0,0,0,0,0,2
"Matt Manias","YES",1984-08-03,"6.02",195,"D","Kitchener Rangers",1,0,0,0,0,0,0,0,0,0,0,0
"Michael Krelove","YES",1984-06-04,"5.11",175,"LW","Guelph Storm",4,0,0,0,0,0,0,0,0,0,0,0
"Michael Nelson","NO",1984-01-17,"6.01",175,"RW","North Bay Centennials",1,0,0,0,0,0,0,0,0,0,0,0
"Mike Thompson","YES",1984-06-01,"6.01",185,"LW","North Bay Centennials",3,0,0,0,0,0,0,0,0,0,0,0
"Neil Smith","YES",1984-05-24,"6.03",205,"D","Belleville Bulls",4,0,0,0,0,1,0,0,0,0,0,0
"Oliver Maron","YES",1983-09-30,"6.00",190,"D","Belleville Bulls",10,0,0,0,0,-3,0,0,0,0,0,6
"Pat Sutton","YES",1984-04-26,"6.01",181,"D","Sault Ste. Marie Greyhounds",1,0,0,0,0,0,0,0,0,0,0,0
"Paul Ranger","NO",1984-09-12,"6.03",210,"D","Oshawa Generals",5,0,0,0,0,-5,0,0,0,0,0,4
"Phil Gibson","YES",1984-03-26,"6.00",200,"RW","Windsor Spitfires",2,0,0,0,0,0,0,0,0,0,0,2
"Rafal Martynowski","YES",1984-08-07,"5.09",183,"C","Kitchener Rangers",4,0,0,0,0,-1,0,0,0,0,0,4
"Ryan Card","NO",1984-02-18,"6.01",198,"D","Peterborough Petes",6,0,0,0,0,3,0,0,0,0,0,4
"Sean Langdon","NO",1984-04-12,"6.00",193,"C","Kingston Frontenacs",1,0,0,0,0,0,0,0,0,0,0,0
"Sean Thompson","YES",1984-01-31,"6.00",173,"LW","Plymouth Whalers",4,0,0,0,0,0,0,0,0,0,0,0
"Shandor Alphonso","YES",1984-05-24,"5.11",187,"LW","Sudbury Wolves",5,0,0,0,0,-2,0,0,0,0,0,2
"Thomas Harrison","YES",1984-03-11,"6.02",222,"D","Kitchener Rangers",4,0,0,0,0,0,0,0,0,0,0,9
"Tim Sestito","YES",1984-08-28,"5.11",195,"LW","Plymouth Whalers",6,0,0,0,0,0,0,0,0,0,0,0
"Tobias Whelan","NO",1983-10-28,"6.00",185,"C","Oshawa Generals",5,0,0,0,0,-3,0,0,0,0,0,0
"Vladimir Skoda","YES",1983-10-10,"6.00",190,"RW","Sault Ste. Marie Greyhounds",5,0,0,0,0,0,0,0,0,0,0,0
