"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Nathan Horton",1985-05-02,"C","Oshawa Generals",5,1,2,3,0.6,-2,1,2,0,0,10
"Denis Yachmenev",1984-06-04,"RW","North Bay Centennials",5,2,0,2,0.4,0,0,0,0,0,0
"B.J. Crombeen",1985-07-10,"RW","Barrie Colts",20,1,1,2,0.1,-2,0,0,0,0,31
"David Clarkson",1984-03-31,"C","Belleville Bulls",8,1,1,2,0.25,2,0,0,0,0,6
"Dylan Hunter",1985-05-21,"LW","London Knights",6,1,1,2,0.33,0,0,0,1,0,10
"Lubos Velebny",1982-02-09,"D","Belleville Bulls",10,1,1,2,0.2,7,0,0,0,0,30
"Chris Petrow",1984-06-05,"D","Oshawa Generals",5,0,2,2,0.4,-2,0,2,0,0,0
"Petr Kanko",1984-02-07,"RW","Kitchener Rangers",4,0,2,2,0.5,1,0,0,0,0,0
"Rane Carnegie",1985-01-02,"C","Belleville Bulls",11,0,2,2,0.18,1,0,0,0,0,4
"Ryan Donally",1985-02-04,"LW","Windsor Spitfires",16,0,2,2,0.13,-1,0,0,0,0,6
"Andrew Shennan",1985-02-19,"RW","Barrie Colts",16,1,0,1,0.06,-1,1,0,0,0,10
"Daryl Knowles",1984-02-06,"LW","Toronto St. Michael's Majors",15,1,0,1,0.07,-9,1,0,0,0,10
"Evan Kotsopoulos",1984-03-24,"LW","Oshawa Generals",4,1,0,1,0.25,-1,1,0,0,0,6
"Jeff Szwez",1981-07-16,"RW","Kitchener Rangers",4,1,0,1,0.25,-1,1,0,0,0,8
"John Mitchell",1985-01-22,"C","Plymouth Whalers",6,1,0,1,0.17,-1,0,0,0,0,4
"Zack Stortini",1985-09-11,"RW","Sudbury Wolves",5,1,0,1,0.2,-1,0,0,0,0,24
"Chris Robertson",1984-01-10,"C","Sudbury Wolves",5,0,1,1,0.2,-1,0,0,0,0,4
"Colin Power",1984-03-02,"RW","Guelph Storm",9,0,1,1,0.11,0,0,0,0,0,4
"Danny McDonald",1984-02-15,"LW","Kingston Frontenacs",1,0,1,1,1,-1,0,0,0,0,2
"David Herring",1984-02-22,"RW","Erie Otters",17,0,1,1,0.06,1,0,1,0,0,27
"Jamie Tardif",1985-01-23,"C","Peterborough Petes",6,0,1,1,0.17,-4,0,1,0,0,2
"Jonas Fiedler",1984-05-29,"LW","Plymouth Whalers",6,0,1,1,0.17,-1,0,0,0,0,4
"Jordan Freeland",1984-06-04,"C","Toronto St. Michael's Majors",10,0,1,1,0.1,1,0,0,0,0,10
"Juris Stals",1982-08-04,"RW","Sarnia Sting",5,0,1,1,0.2,-4,0,1,0,0,2
"Kyle Spurr",1984-08-10,"RW","Toronto St. Michael's Majors",13,0,1,1,0.08,-2,0,0,0,0,18
"Marc Rancourt",1984-04-28,"LW","Belleville Bulls",10,0,1,1,0.1,-1,0,0,0,0,0
"Mark Mancari",1985-07-11,"RW","Ottawa 67's",2,0,1,1,0.5,0,0,1,0,0,0
"Matt Weir",1983-05-21,"LW","London Knights",12,0,1,1,0.08,1,0,0,0,0,6
"Michael Richards",1985-02-11,"C","Kitchener Rangers",4,0,1,1,0.25,-1,0,0,0,0,6
"Mike Ramsay",1984-09-13,"RW","Peterborough Petes",3,0,1,1,0.33,0,0,0,0,0,0
"Tyler Leggo",1984-02-13,"C","Sudbury Wolves",5,0,1,1,0.2,-1,0,0,0,0,8
"Alex Karaulchuk",1983-07-27,"C","Erie Otters",21,0,0,0,0,-1,0,0,0,0,22
"Anthony Butera",1984-09-14,"D","Sarnia Sting",4,0,0,0,0,1,0,0,0,0,0
"Anthony Stewart",1985-01-05,"RW","Kingston Frontenacs",1,0,0,0,0,-1,0,0,0,0,0
"Bill Kinkel",1984-02-27,"LW","Kitchener Rangers",1,0,0,0,0,-2,0,0,0,0,0
"Brad Staubitz",1984-07-28,"D","Sault Ste. Marie Greyhounds",3,0,0,0,0,-1,0,0,0,0,2
"Brandon McBride",1984-02-22,"C","Kingston Frontenacs",1,0,0,0,0,0,0,0,0,0,0
"Bryan Hamm",1984-01-01,"D","Peterborough Petes",4,0,0,0,0,0,0,0,0,0,2
"Bryan Sansom",1984-04-15,"LW","North Bay Centennials",1,0,0,0,0,-1,0,0,0,0,0
"Cam Janssen",1984-04-15,"RW","Windsor Spitfires",10,0,0,0,0,-1,0,0,0,0,13
"Chad McCaffrey",1984-06-19,"C","Kitchener Rangers",4,0,0,0,0,-1,0,0,0,0,0
"Chad Thompson",1984-06-29,"D","London Knights",11,0,0,0,0,2,0,0,0,0,11
"Chanse Fitzpatrick",1984-08-14,"RW","Sarnia Sting",1,0,0,0,0,0,0,0,0,0,2
"Chris Bain",1984-11-27,"LW","London Knights",11,0,0,0,0,0,0,0,0,0,9
"Chris Hulit",1985-01-15,"RW","Oshawa Generals",1,0,0,0,0,0,0,0,0,0,0
"David Liffiton",1984-10-18,"D","Plymouth Whalers",6,0,0,0,0,-1,0,0,0,0,0
"Frank Rediker",1985-03-15,"D","Windsor Spitfires",8,0,0,0,0,3,0,0,0,0,22
"Geoff Platt",1985-07-10,"C","North Bay Centennials",5,0,0,0,0,-3,0,0,0,0,6
"Greg Goodnough",1984-04-18,"RW","North Bay Centennials",4,0,0,0,0,-3,0,0,0,0,4
"Jake Gilmour",1984-07-19,"LW","Belleville Bulls",10,0,0,0,0,0,0,0,0,0,8
"Jeff Carter",1985-01-01,"C","Sault Ste. Marie Greyhounds",4,0,0,0,0,-2,0,0,0,0,2
"Jeff Shaw",1983-04-07,"D","Sudbury Wolves",5,0,0,0,0,0,0,0,0,0,0
"Jeff Whitfield",1985-02-06,"D","Sarnia Sting",5,0,0,0,0,-3,0,0,0,0,6
"Jerrod Smith",1984-05-04,"C","Toronto St. Michael's Majors",6,0,0,0,0,-2,0,0,0,0,2
"Jim Kehoe",1984-03-03,"D","Sudbury Wolves",5,0,0,0,0,0,0,0,0,0,2
"Jordan Beirnes",1984-04-08,"LW","Oshawa Generals",5,0,0,0,0,-1,0,0,0,0,0
"Jordan Smith",1985-11-04,"D","Sault Ste. Marie Greyhounds",2,0,0,0,0,1,0,0,0,0,2
"Josh Manning",1984-06-17,"D","Oshawa Generals",4,0,0,0,0,0,0,0,0,0,0
"Justin Suda",1984-09-29,"D","Kingston Frontenacs",1,0,0,0,0,-1,0,0,0,0,0
"Leonid Zvachkin",1983-02-24,"D","Guelph Storm",9,0,0,0,0,0,0,0,0,0,5
"Mark Flood",1984-09-29,"D","Peterborough Petes",6,0,0,0,0,-4,0,0,0,0,2
"Mathew Iannetta",1982-04-16,"D","London Knights",9,0,0,0,0,-3,0,0,0,0,4
"Matt Manias",1984-08-03,"D","Kitchener Rangers",1,0,0,0,0,0,0,0,0,0,0
"Matt Puntureri",1985-06-17,"C","Guelph Storm",4,0,0,0,0,0,0,0,0,0,0
"Michael Krelove",1984-06-04,"LW","Guelph Storm",4,0,0,0,0,0,0,0,0,0,0
"Michal Kokavec",1983-03-01,"LW","Erie Otters",21,0,0,0,0,1,0,0,0,0,4
"Mike Knight",1984-10-07,"D","Belleville Bulls",11,0,0,0,0,-1,0,0,0,0,8
"Mike Thompson",1984-06-01,"LW","North Bay Centennials",3,0,0,0,0,0,0,0,0,0,0
"Neil Smith",1984-05-24,"D","Belleville Bulls",4,0,0,0,0,1,0,0,0,0,0
"Noel Coultice",1985-01-05,"D","Erie Otters",12,0,0,0,0,0,0,0,0,0,0
"Oliver Maron",1983-09-30,"D","Belleville Bulls",10,0,0,0,0,-3,0,0,0,0,6
"Pat Sutton",1984-04-26,"D","Sault Ste. Marie Greyhounds",1,0,0,0,0,0,0,0,0,0,0
"Paul Bissonnette",1985-03-11,"D","North Bay Centennials",5,0,0,0,0,0,0,0,0,0,2
"Phil Gibson",1984-03-26,"RW","Windsor Spitfires",2,0,0,0,0,0,0,0,0,0,2
"Rafal Martynowski",1984-08-07,"C","Kitchener Rangers",4,0,0,0,0,-1,0,0,0,0,4
"Rob Hisey",1984-09-24,"C","Sault Ste. Marie Greyhounds",6,0,0,0,0,-3,0,0,0,0,6
"Ruslan Borysenko",1983-04-22,"D","Windsor Spitfires",15,0,0,0,0,1,0,0,0,0,2
"Ryan Hastings",1985-08-03,"D","Sudbury Wolves",5,0,0,0,0,-2,0,0,0,0,2
"Ryan Rorabeck",1985-02-27,"C","Toronto St. Michael's Majors",9,0,0,0,0,-1,0,0,0,0,4
"Ryan Stokes",1983-06-23,"D","Barrie Colts",20,0,0,0,0,0,0,0,0,0,16
"Sean Thompson",1984-01-31,"LW","Plymouth Whalers",4,0,0,0,0,0,0,0,0,0,0
"Shandor Alphonso",1984-05-24,"LW","Sudbury Wolves",5,0,0,0,0,-2,0,0,0,0,2
"Steve Dix",1983-04-07,"D","North Bay Centennials",2,0,0,0,0,0,0,0,0,0,7
"Steve Phillips",1985-07-18,"C","Plymouth Whalers",2,0,0,0,0,0,0,0,0,0,0
"Thomas Harrison",1984-03-11,"D","Kitchener Rangers",4,0,0,0,0,0,0,0,0,0,9
"Tim Sestito",1984-08-28,"LW","Plymouth Whalers",6,0,0,0,0,0,0,0,0,0,0
"Trevor Hendrikx",1985-03-29,"D","Peterborough Petes",5,0,0,0,0,-1,0,0,0,0,4
"Tyson Gimblett",1985-04-01,"D","Toronto St. Michael's Majors",7,0,0,0,0,1,0,0,0,0,0
"Vladimir Skoda",1983-10-10,"RW","Sault Ste. Marie Greyhounds",5,0,0,0,0,0,0,0,0,0,0
