"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Matthew Maggio","NO",81,2002-11-25,2002,"6.00",185,"RW","Windsor Spitfires",66,54,57,111,1.68,41,4,17,21,3,0,3,5,5,32,1
"Ty Voit","NO",96,2003-06-10,2003,"5.09",151,"RW","Sarnia Sting",67,24,81,105,1.57,16,5,37,42,0,0,0,6,0,22,1
"Amadeus Lombardi","NO",93,2003-06-05,2003,"5.11",171,"C","Flint Firebirds",67,45,57,102,1.52,23,10,14,24,2,0,2,5,0,18,1
"Sasha Pastujov","NO",36,2003-07-15,2003,"6.01",187,"LW","Sarnia Sting",60,41,57,98,1.63,25,16,20,36,0,0,0,7,1,39,1
"Evan Vierling","NO",41,2002-06-20,2002,"6.00",176,"C","Barrie Colts",60,35,60,95,1.58,18,10,22,32,2,1,3,7,2,12,1
"Matthew Poitras","NO",19,2004-03-10,2004,"5.11",170,"C","Guelph Storm",63,16,79,95,1.51,2,2,38,40,0,1,1,3,2,40,1
"Logan Morrison","NO",16,2002-07-09,2002,"6.00",180,"C","Ottawa 67's",56,40,54,94,1.68,33,9,21,30,1,0,1,4,3,12,1
"Matvey Petrov","NO",22,2003-03-12,2003,"6.02",195,"LW","North Bay Battalion",65,27,66,93,1.43,31,5,28,33,0,0,0,1,1,32,1
"David Goyette","NO",88,2004-03-27,2004,"5.11",181,"C","Sudbury Wolves",63,41,51,92,1.46,3,9,14,23,1,3,4,7,0,43,1
"Francesco Arcuri","NO",13,2003-06-13,2003,"6.01",200,"LW","Kitchener Rangers",71,48,43,91,1.28,0,18,15,33,0,0,0,8,1,28,1
"Ethan Cardwell","NO",11,2002-08-30,2002,"5.11",196,"C","Barrie Colts",62,43,47,90,1.45,23,6,13,19,1,1,2,6,3,21,1
"Francesco Pinelli","NO",71,2003-04-11,2003,"6.01",185,"C","Kitchener Rangers",60,41,49,90,1.5,20,9,16,25,5,3,8,6,0,56,1
"Tucker Robertson","NO",22,2003-06-22,2003,"5.10",184,"C","Peterborough Petes",68,36,54,90,1.32,21,13,13,26,3,2,5,9,2,34,1
"Pavel Mintyukov","NO",4,2003-11-25,2003,"6.03",195,"D","Ottawa 67's",69,24,64,88,1.28,33,8,23,31,1,2,3,6,1,26,1
"Luca Del Bel Belluz","NO",73,2003-11-10,2003,"6.01",178,"C","Sarnia Sting",66,40,47,87,1.32,10,13,19,32,2,1,3,5,1,14,1
"Kyle Jackson","NO",26,2002-10-17,2002,"6.03",201,"C","North Bay Battalion",67,31,52,83,1.24,17,9,19,28,0,0,0,5,0,12,1
"Sean McGurn","NO",16,2002-07-30,2002,"5.11",182,"C","London Knights",67,27,56,83,1.24,22,5,13,18,4,4,8,4,2,20,1
"Nolan Burke","NO",86,2002-12-09,2002,"6.01",185,"C","Sarnia Sting",56,50,32,82,1.46,27,23,8,31,1,2,3,5,2,35,1
"James Hardie","NO",14,2002-01-18,2002,"5.11",180,"LW","Mississauga Steelheads",66,38,44,82,1.24,6,9,14,23,1,3,4,4,3,25,1
"Gavin Hayes","NO",29,2004-05-14,2004,"6.02",178,"RW","Flint Firebirds",66,41,40,81,1.23,11,9,11,20,0,3,3,4,5,32,1
"Colby Barlow","NO",39,2005-02-14,2005,"6.01",190,"LW","Owen Sound Attack",59,46,33,79,1.34,14,13,10,23,1,2,3,12,4,29,1
"Connor Lockhart","NO",18,2003-01-21,2003,"5.09",171,"RW","Peterborough Petes",66,29,50,79,1.2,19,6,22,28,0,2,2,3,3,47,1
"Quentin Musty","NO",27,2005-07-06,2005,"6.02",200,"LW","Sudbury Wolves",53,26,52,78,1.47,16,3,14,17,0,0,0,4,0,71,1
"Avery Hayes","NO",29,2002-10-10,2002,"5.10",175,"RW","Peterborough Petes",65,43,34,77,1.18,20,20,10,30,3,2,5,7,4,52,1
"Bryce McConnell-Barker","NO",18,2004-06-04,2004,"6.02",188,"C","Soo Greyhounds",68,30,47,77,1.13,-27,13,16,29,1,1,2,1,3,16,1
"Christian Kyrou","NO",61,2003-09-16,2003,"5.11",182,"D","Sarnia Sting",64,20,57,77,1.2,13,6,27,33,0,0,0,5,1,44,1
"George Diaco","NO",14,2002-02-14,2002,"5.07",170,"LW","London Knights",66,28,48,76,1.15,22,10,17,27,0,0,0,4,0,25,1
"Jacob Maillet","NO",16,2003-03-13,2003,"6.01",193,"C","Windsor Spitfires",67,24,52,76,1.13,37,2,12,14,3,1,4,3,1,6,1
"Ty Nelson","NO",24,2004-03-30,2004,"5.10",206,"D","North Bay Battalion",67,24,52,76,1.13,21,13,18,31,0,1,1,5,1,60,1
"Alex Christopoulos","NO",48,2003-03-26,2003,"6.00",195,"RW","Windsor Spitfires",68,49,25,74,1.09,15,11,6,17,1,0,1,10,2,29,1
"Cameron Tolnai","NO",10,2002-02-14,2002,"6.01",185,"C","Ottawa 67's",67,24,49,73,1.09,28,3,16,19,5,2,7,3,1,24,1
"Braeden Bowman","NO",15,2003-06-26,2003,"6.02",195,"RW","Guelph Storm",54,33,39,72,1.33,1,16,20,36,1,1,2,4,1,28,1
"Josh Bloom","NO",18,2003-06-08,2003,"6.02",185,"LW","North Bay Battalion",68,32,39,71,1.04,19,8,11,19,4,1,5,3,4,48,1
"Riley Piercey","NO",19,2002-03-20,2002,"6.03",194,"RW","Flint Firebirds",67,22,48,70,1.04,24,8,6,14,0,0,0,3,1,65,1
"Brett Harrison","NO",44,2003-06-07,2003,"6.03",184,"C","Windsor Spitfires",57,34,35,69,1.21,6,9,15,24,0,0,0,2,2,16,1
"Ryan Gagnier","NO",67,2002-07-16,2002,"6.00",186,"C","Oshawa Generals",66,31,38,69,1.05,-2,11,12,23,4,1,5,4,2,20,1
"Sahil Panwar","NO",28,2002-01-26,2002,"6.00",185,"C","Hamilton Bulldogs",68,31,38,69,1.01,9,6,9,15,1,2,3,2,2,40,1
"Jacob Frasca","NO",15,2003-03-19,2003,"6.05",216,"C","Barrie Colts",68,27,42,69,1.01,16,9,14,23,0,1,1,9,2,45,1
"Cedrick Guindon","NO",11,2004-04-21,2004,"5.10",182,"C","Owen Sound Attack",68,22,47,69,1.01,-4,3,14,17,3,0,3,5,1,14,1
"Deni Goure","NO",7,2003-07-15,2003,"5.11",170,"C","Owen Sound Attack",61,31,36,67,1.1,-4,11,13,24,1,1,2,4,0,48,1
"Brennan Othmann","NO",78,2003-01-05,2003,"6.00",180,"LW","Peterborough Petes",56,29,38,67,1.2,6,6,17,23,1,0,1,4,1,79,1
"Oliver Peer","NO",94,2003-03-09,2003,"6.00",170,"RW","Windsor Spitfires",63,22,45,67,1.06,17,6,6,12,2,2,4,3,2,16,1
"Michael Buchinger","NO",4,2004-04-25,2004,"6.00",191,"D","Guelph Storm",61,15,52,67,1.1,-5,5,33,38,1,0,1,2,0,62,1
"Kalvyn Watson","NO",28,2002-05-15,2002,"5.10",163,"RW","Soo Greyhounds",68,35,31,66,0.97,-44,14,12,26,0,0,0,4,0,45,1
"Owen Beck","NO",16,2004-02-03,2004,"6.00",190,"C","Peterborough Petes",60,24,42,66,1.1,8,5,13,18,1,0,1,3,0,35,1
"Nick Lardis","NO",16,2005-07-08,2005,"5.11",185,"RW","Hamilton Bulldogs",69,37,28,65,0.94,18,9,8,17,1,0,1,4,0,6,1
"Luca Pinelli","NO",20,2005-04-05,2005,"5.09",169,"LW","Ottawa 67's",67,29,34,63,0.94,30,10,7,17,0,0,0,6,0,60,1
"Max Namestnikov","NO",26,2004-02-06,2004,"5.08",184,"C","Guelph Storm",65,39,22,61,0.94,4,12,8,20,0,0,0,2,3,47,1
"Stuart Rolofs","NO",89,2003-03-28,2003,"6.03",201,"LW","Oshawa Generals",62,32,29,61,0.98,6,13,8,21,0,0,0,2,1,37,1
"Beau Jelsma","NO",53,2004-04-28,2004,"5.10",180,"C","Barrie Colts",67,31,30,61,0.91,12,10,6,16,2,1,3,5,2,20,1
"Brandt Clarke","NO",55,2003-02-09,2003,"6.02",188,"D","Barrie Colts",31,23,38,61,1.97,40,4,13,17,1,0,1,0,3,28,1
"Landon McCallum","NO",11,2003-09-05,2003,"5.11",175,"RW","Sudbury Wolves",68,17,44,61,0.9,24,4,8,12,1,1,2,3,0,77,1
"J.R. Avon","NO",10,2003-07-04,2003,"6.00",182,"LW","Peterborough Petes",59,29,31,60,1.02,21,8,6,14,4,1,5,3,2,28,1
"Coulson Pitre","NO",11,2004-12-13,2004,"6.01",185,"RW","Flint Firebirds",59,25,35,60,1.02,20,4,10,14,1,0,1,3,0,42,1
"Hunter Haight","NO",37,2004-04-04,2004,"5.11",180,"C","Saginaw Spirit",62,21,39,60,0.97,-8,8,10,18,0,1,1,3,1,14,1
"Carson Rehkopf","NO",16,2005-01-07,2005,"6.02",202,"C","Kitchener Rangers",68,30,29,59,0.87,-9,16,12,28,0,0,0,5,0,40,1
"Calum Ritchie","NO",21,2005-01-21,2005,"6.03",190,"C","Oshawa Generals",59,24,35,59,1,1,6,13,19,0,0,0,2,2,35,1
"Denver Barkey","NO",86,2005-04-27,2005,"5.10",171,"RW","London Knights",61,22,37,59,0.97,17,5,8,13,2,1,3,5,2,34,1
"Brenden Sirizzotti","NO",22,2003-04-14,2003,"6.00",193,"RW","Soo Greyhounds",62,21,38,59,0.95,-33,4,10,14,0,0,0,4,0,33,1
"Dmitry Kuzmin","NO",79,2003-04-23,2003,"5.10",188,"D","Flint Firebirds",65,14,45,59,0.91,5,2,7,9,2,4,6,1,0,96,1
"Ethan Del Mastro","NO",77,2003-01-15,2003,"6.04",206,"D","Sarnia Sting",52,7,52,59,1.13,16,3,22,25,0,2,2,1,0,82,1
"Brady Stonehouse","NO",17,2004-08-06,2004,"5.10",194,"RW","Ottawa 67's",68,37,20,57,0.84,28,11,5,16,3,2,5,4,4,66,1
"Zakary Lavoie","NO",27,2004-03-13,2004,"5.11",194,"RW","Niagara IceDogs",69,29,28,57,0.83,-24,9,7,16,1,1,2,2,0,39,1
"Hunter Brzustewicz","NO",4,2004-11-29,2004,"6.00",188,"D","Kitchener Rangers",68,6,51,57,0.84,8,0,23,23,0,0,0,0,0,12,1
"Danny Zhilkin","NO",17,2003-12-19,2003,"6.02",185,"C","Kitchener Rangers",60,29,27,56,0.93,-2,7,8,15,1,1,2,5,3,37,1
"Matyas Sapovaliv","NO",24,2004-02-12,2004,"6.04",195,"C","Saginaw Spirit",61,27,29,56,0.92,8,9,9,18,2,1,3,2,1,24,1
"Matthew Sop","NO",91,2003-02-04,2003,"6.00",182,"LW","Kitchener Rangers",67,23,33,56,0.84,22,0,4,4,3,4,7,3,2,34,1
"Michael Misa","YES",77,2007-02-16,2007,"6.01",185,"LW","Saginaw Spirit",45,22,34,56,1.24,7,6,10,16,0,0,0,3,0,10,1
"Dean Loukus","NO",12,2003-02-12,2003,"5.10",180,"RW","Saginaw Spirit",65,17,39,56,0.86,16,5,13,18,1,1,2,4,2,43,1
"Patrick Thomas","NO",93,2004-08-21,2004,"6.00",178,"C","Hamilton Bulldogs",66,17,39,56,0.85,10,2,5,7,0,2,2,3,0,19,1
"Sam Sedley","NO",9,2003-06-08,2003,"5.11",192,"D","Owen Sound Attack",66,7,49,56,0.85,-6,0,18,18,0,2,2,0,0,47,1
"Cameron Butler","NO",42,2002-06-09,2002,"6.04",212,"RW","Oshawa Generals",63,27,28,55,0.87,-5,7,7,14,0,0,0,3,3,119,1
"Servac Petrovsky","NO",18,2004-08-10,2004,"5.11",177,"C","Owen Sound Attack",62,24,31,55,0.89,4,6,9,15,2,2,4,1,2,14,1
"Beckett Sennecke","YES",45,2006-01-28,2006,"6.04",195,"RW","Oshawa Generals",61,20,35,55,0.9,-7,4,12,16,0,0,0,2,0,44,1
"Logan Mailloux","NO",24,2003-04-15,2003,"6.03",208,"D","London Knights",59,25,28,53,0.9,15,12,13,25,1,3,4,4,0,77,1
"Zacharie Giroux","NO",77,2003-04-05,2003,"5.06",162,"C","Flint Firebirds",67,21,32,53,0.79,5,3,6,9,3,2,5,3,2,46,1
"Easton Cowan","YES",7,2005-05-20,2005,"6.00",185,"LW","London Knights",68,20,33,53,0.78,9,3,4,7,3,3,6,1,3,47,1
"Dylan Roobroeck","NO",25,2004-07-27,2004,"6.07",205,"C","Oshawa Generals",68,15,38,53,0.78,1,2,7,9,0,1,1,4,0,60,1
"Jack Beck","NO",19,2003-04-12,2003,"6.00",180,"LW","Ottawa 67's",45,12,41,53,1.18,34,2,15,17,0,0,0,2,1,16,1
"Kyle McDonald","NO",19,2002-02-05,2002,"6.04",217,"RW","North Bay Battalion",43,34,18,52,1.21,23,7,6,13,1,1,2,8,2,42,1
"Braeden Kressler","NO",13,2003-01-05,2003,"5.09",170,"C","Flint Firebirds",47,25,27,52,1.11,0,6,6,12,3,1,4,3,1,18,1
"Kocha Delic","NO",13,2004-03-11,2004,"5.11",198,"C","Sudbury Wolves",46,22,30,52,1.13,19,4,4,8,1,2,3,2,0,27,1
"Ethan Miedema","NO",15,2005-03-22,2005,"6.04",212,"LW","Kingston Frontenacs",68,20,32,52,0.76,-8,6,5,11,0,0,0,2,0,42,1
"Mitchell Smith","NO",22,2002-09-15,2002,"5.11",175,"D","Saginaw Spirit",66,14,38,52,0.79,-7,4,13,17,1,0,1,2,1,52,1
"Cooper Walker","NO",28,2002-07-11,2002,"6.00",178,"C","Guelph Storm",66,21,30,51,0.77,-2,5,5,10,3,1,4,2,2,21,1
"Filip Mešár","NO",48,2004-01-03,2004,"5.10",168,"RW","Kitchener Rangers",52,17,34,51,0.98,-9,5,13,18,0,0,0,3,0,8,1
"Nick DeGrazia","NO",16,2002-12-03,2002,"6.01",181,"LW","Sudbury Wolves",53,25,25,50,0.94,7,3,6,9,2,1,3,1,1,15,1
