"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Alex Assadourian","NO",2005-07-24,"5.10",181,"C","Niagara IceDogs",66,12,29,41,0.62,-21,4,15,19,1,0,36
"Oliver Bonk","YES",2005-01-09,"6.02",210,"D","London Knights",67,10,30,40,0.6,16,2,15,17,1,0,38
"Brad Gardiner","NO",2005-03-06,"6.01",191,"C","Ottawa 67's",68,19,20,39,0.57,19,4,6,10,3,1,33
"Alex Pharand","NO",2005-01-05,"6.03",198,"RW","Sudbury Wolves",67,18,21,39,0.58,9,6,2,8,1,0,23
"Matthew Mania","NO",2005-01-11,"6.01",190,"D","Sudbury Wolves",67,10,28,38,0.57,21,0,7,7,1,0,42
"Marco Mignosa","NO",2005-04-13,"5.11",170,"RW","Soo Greyhounds",68,10,27,37,0.54,-24,1,8,9,0,0,10
"Cooper Foster","YES",2005-06-04,"6.00",190,"LW","Ottawa 67's",63,19,17,36,0.57,26,3,2,5,4,0,38
"Valentin Zhugin","NO",2004-12-13,"5.11",180,"LW","Guelph Storm",60,17,17,34,0.57,-5,4,5,9,1,0,12
"Easton Wainwright","NO",2005-01-19,"5.10",190,"C","Sarnia Sting",68,13,20,33,0.49,11,0,0,0,1,0,33
"Quinton Burns","NO",2005-04-14,"6.02",199,"D","Kingston Frontenacs",54,2,27,29,0.54,-13,1,10,11,0,0,106
"Ethan Hay","NO",2005-01-15,"6.01",195,"C","Flint Firebirds",64,17,11,28,0.44,-11,2,1,3,1,1,61
"Justin Cloutier","NO",2005-06-20,"5.09",186,"RW","Soo Greyhounds",68,16,12,28,0.41,-19,0,0,0,1,1,52
"Lucas Moore","NO",2005-06-07,"5.10",197,"D","Hamilton Bulldogs",65,3,25,28,0.43,-7,1,9,10,0,0,75
"Luke McNamara","NO",2005-03-02,"6.03",182,"C","Saginaw Spirit",67,8,19,27,0.4,-3,0,2,2,0,0,28
"Cam Allen","NO",2005-01-07,"6.00",197,"D","Guelph Storm",62,5,20,25,0.4,-22,2,4,6,0,1,72
"Sebastien Gervais","NO",2005-04-11,"6.00",200,"LW","Saginaw Spirit",68,10,14,24,0.35,-9,1,5,6,3,0,28
"Adam Zidlicky","NO",2005-01-28,"6.00",170,"LW","Mississauga Steelheads",62,9,15,24,0.39,-3,0,2,2,1,0,45
"James Petrovski","NO",2005-08-12,"6.03",190,"D","Owen Sound Attack",65,4,19,23,0.35,-14,0,3,3,0,0,32
"Matthew Mayich","NO",2004-12-21,"6.02",197,"D","Ottawa 67's",64,5,17,22,0.34,22,0,0,0,2,0,56
"Alexis Daviault","NO",2005-06-17,"6.00",184,"D","Erie Otters",71,4,18,22,0.31,-32,0,6,6,0,0,36
"Juan Copeland","NO",2005-09-03,"5.11",169,"LW","Niagara IceDogs",57,10,11,21,0.37,-36,3,2,5,0,0,34
"Chris Barlas","NO",2005-01-10,"5.10",182,"LW","Ottawa 67's",51,9,12,21,0.41,4,0,3,3,3,0,28
"Andrew Gibson","YES",2005-02-13,"6.04",210,"D","Soo Greyhounds",45,7,14,21,0.47,-4,1,3,4,1,0,30
"Ondrej Molnar","YES",2005-02-08,"5.10",175,"LW","Erie Otters",34,4,15,19,0.56,-27,0,6,6,1,0,14
"Bruce McDonald","NO",2004-12-18,"6.00",177,"C","Erie Otters",67,7,11,18,0.27,-7,0,1,1,1,0,25
"Nic Sima","NO",2005-03-31,"6.03",205,"RW","Saginaw Spirit",61,6,10,16,0.26,-15,1,0,1,0,0,26
"Bronson Ride","NO",2005-01-14,"6.07",212,"D","Niagara IceDogs",71,4,12,16,0.23,-42,2,5,7,0,0,71
"Matthew Andonovski","NO",2005-03-14,"6.02",200,"D","Kitchener Rangers",67,0,16,16,0.24,25,0,0,0,0,0,85
"Chris Grisolia","NO",2005-04-30,"6.00",187,"C","Barrie Colts",65,9,6,15,0.23,-6,0,0,0,1,0,33
"PJ Forgione","NO",2004-11-12,"6.02",215,"D","Saginaw Spirit",53,7,8,15,0.28,-10,0,0,0,1,0,52
"Michael Podolioukh","NO",2004-11-28,"6.01",198,"C","Niagara IceDogs",60,4,11,15,0.25,-27,0,2,2,0,0,27
"Konnor Smith","NO",2004-11-06,"6.06",217,"D","Peterborough Petes",65,3,12,15,0.23,12,0,0,0,0,0,68
"Chris O'Flaherty","NO",2005-03-12,"6.01",204,"LW","Niagara IceDogs",69,7,7,14,0.2,-28,1,1,2,0,0,54
"Matthew Buckley","NO",2005-03-21,"5.11",183,"RW","Oshawa Generals",48,8,5,13,0.27,-22,2,2,4,0,0,10
"Noah Nelson","YES",2005-03-28,"6.01",183,"C","Hamilton Bulldogs",56,5,8,13,0.23,-9,0,0,0,1,1,11
"Donovan McCoy","NO",2004-11-10,"6.01",205,"D","Peterborough Petes",65,2,11,13,0.2,13,1,1,2,0,0,76
"Jack Dever","YES",2005-09-05,"5.10",183,"RW","Ottawa 67's",44,2,11,13,0.3,14,1,0,1,0,0,0
"Cal Uens","NO",2005-02-11,"5.09",168,"D","Kingston Frontenacs",65,1,12,13,0.2,-6,0,1,1,0,0,50
"Chase Coughlan","NO",2005-06-17,"5.11",201,"RW","Sudbury Wolves",40,10,2,12,0.3,4,0,0,0,1,0,49
"Braeden O'Keefe","NO",2005-06-08,"5.09",170,"C","Hamilton Bulldogs",62,4,8,12,0.19,-25,1,3,4,0,0,2
"James Guo","NO",2005-04-02,"6.01",190,"D","Saginaw Spirit",60,1,11,12,0.2,-8,0,2,2,0,0,16
"Taeo Artichuk","NO",2005-02-15,"5.10",175,"LW","Erie Otters",65,7,4,11,0.17,-24,0,0,0,0,0,14
"Mitchell Brooks","NO",2005-03-23,"5.08",154,"LW","Kingston Frontenacs",45,5,6,11,0.24,1,0,0,0,0,0,6
"Thomas Chafe","NO",2005-04-19,"5.10",163,"RW","Owen Sound Attack",58,5,6,11,0.19,-5,0,0,0,0,0,16
"Tomislav Brennan","YES",2005-03-15,"6.00",171,"C","Owen Sound Attack",31,5,5,10,0.32,-2,0,0,0,0,0,2
"Connor Clattenburg","YES",2005-05-02,"6.02",205,"LW","Soo Greyhounds",56,2,8,10,0.18,-10,0,0,0,0,0,115
"Finn Harding","YES",2005-03-02,"6.01",206,"D","Mississauga Steelheads",63,2,8,10,0.16,8,0,0,0,0,0,41
"Wyatt Kennedy","YES",2005-05-27,"6.05",204,"D","North Bay Battalion",63,2,7,9,0.14,21,0,0,0,1,0,30
"Olivier Savard","NO",2005-01-14,"6.02",196,"D","Saginaw Spirit",62,3,5,8,0.13,-15,0,0,0,1,0,47
"Mathieu Paris","YES",2005-01-01,"6.00",182,"C","London Knights",45,2,6,8,0.18,-4,0,0,0,0,0,6
"Blake Smith","NO",2004-10-05,"6.05",225,"D","Flint Firebirds",60,1,7,8,0.13,-4,0,1,1,0,0,55
"Jordyn Ertel","NO",2005-05-16,"6.00",180,"LW","Oshawa Generals",43,4,3,7,0.16,-19,0,0,0,1,0,25
"Ethan Quick","YES",2005-01-27,"6.01",196,"RW","Barrie Colts",34,3,4,7,0.21,-3,0,0,0,0,0,8
"Dylan Edwards","YES",2005-07-20,"5.08",171,"C","Erie Otters",44,2,5,7,0.16,-11,0,0,0,0,0,10
"Nathan Sauder","NO",2005-02-01,"6.01",202,"D","Erie Otters",53,2,5,7,0.13,-9,0,0,0,0,0,32
"Grayson Tiller","NO",2005-02-20,"5.10",190,"D","Barrie Colts",47,0,7,7,0.15,-1,0,0,0,0,0,16
"Gavin Ewles","YES",2005-03-01,"6.01",193,"D","Ottawa 67's",47,5,1,6,0.13,16,0,0,0,1,0,35
"Adam Cavallin","YES",2005-03-04,"5.11",182,"C","Kingston Frontenacs",47,4,2,6,0.13,-10,0,0,0,1,0,17
"Cameron Mercer","NO",2005-05-27,"6.00",180,"C","Kitchener Rangers",51,3,3,6,0.12,3,0,0,0,0,0,10
"Owen Pitters","NO",2005-08-28,"6.00",200,"C","Flint Firebirds",55,3,3,6,0.11,-12,0,0,0,0,0,26
"Valdemar William Hull","YES",2005-01-02,"6.02",193,"LW","Niagara IceDogs",60,2,4,6,0.1,-22,0,1,1,0,0,8
"Quinton Pagé","NO",2005-08-03,"5.07",172,"LW","Peterborough Petes",46,4,1,5,0.11,-8,0,0,0,1,0,21
"Alex Messier","YES",2005-03-23,"6.03",213,"LW","Erie Otters",43,3,2,5,0.12,-8,0,0,0,1,0,20
"Andrew Wycisk","NO",2005-07-01,"5.11",170,"D","Niagara IceDogs",24,2,2,4,0.17,-14,0,0,0,0,0,2
"Daylen Moses","YES",2005-06-13,"6.02",180,"C","Soo Greyhounds",35,2,2,4,0.11,-8,1,0,1,0,0,11
"Ethan Montroy","YES",2005-08-30,"6.00",187,"LW","Soo Greyhounds",19,2,2,4,0.21,-10,0,0,0,0,0,11
"Caleb Van De Ven","NO",2004-11-24,"6.02",177,"D","Soo Greyhounds",38,1,3,4,0.11,-11,0,0,0,0,0,15
"Duncan Schneider","YES",2005-07-05,"6.02",201,"D","Kingston Frontenacs",53,1,3,4,0.08,1,0,0,0,1,0,16
"Kyle Morey","YES",2005-06-27,"5.11",160,"C","Kitchener Rangers",51,0,4,4,0.08,-3,0,0,0,0,0,17
"Will Bishop","YES",2005-03-17,"6.06",209,"D","Sudbury Wolves",32,0,4,4,0.13,3,0,0,0,0,0,2
"Kimo Gruber","YES",2005-04-11,"6.01",190,"RW","Oshawa Generals",42,3,0,3,0.07,-10,0,0,0,0,0,19
"Maleek McGowan","YES",2005-06-13,"6.00",192,"D","Kingston Frontenacs",25,1,2,3,0.12,-4,0,0,0,0,0,19
"Mitch Young","YES",2005-04-29,"6.02",190,"D","Sarnia Sting",25,0,3,3,0.12,0,0,0,0,0,0,12
"Daks Klinkhammer","YES",2005-08-14,"6.01",186,"LW","Flint Firebirds",34,1,1,2,0.06,-5,0,0,0,0,0,9
"Ben Pickell","NO",2005-07-20,"5.09",187,"C","Barrie Colts",4,1,0,1,0.25,-1,0,0,0,0,0,2
"Brett Bouchard","YES",2005-01-18,"6.00",167,"RW","North Bay Battalion",21,1,0,1,0.05,0,0,0,0,0,0,17
"Ethan Martin","YES",2005-03-25,"6.06",222,"C","Windsor Spitfires",13,1,0,1,0.08,1,0,0,0,0,0,4
"Gabriel Runco","YES",2005-01-08,"6.01",204,"D","Niagara IceDogs",23,0,1,1,0.04,-10,0,0,0,0,0,10
"George Alboim","YES",2005-03-15,"6.02",192,"D","Erie Otters",48,0,1,1,0.02,-22,0,0,0,0,0,16
"Kaeden Johnston","YES",2005-02-03,"6.01",175,"RW","London Knights",6,0,1,1,0.17,1,0,0,0,0,0,0
"Noah VandenBrink","YES",2005-01-06,"5.11",150,"RW","Hamilton Bulldogs",8,0,1,1,0.13,1,0,0,0,0,0,0
"William Stewart","YES",2005-02-23,"6.02",180,"RW","Niagara IceDogs",19,0,1,1,0.05,-5,0,0,0,0,0,2
"Alec Stewart","YES",2005-04-02,"6.00",186,"C","Windsor Spitfires",9,0,0,0,0,-1,0,0,0,0,0,0
"Blair Scott","YES",2005-04-14,"6.02",190,"D","Kitchener Rangers",14,0,0,0,0,-11,0,0,0,0,0,4
"Bradley Horner","YES",2005-06-16,"6.00",195,"D","Ottawa 67's",12,0,0,0,0,-2,0,0,0,0,0,23
"Carson Christy","NO",2004-10-15,"5.11",160,"RW","Saginaw Spirit",1,0,0,0,0,0,0,0,0,0,0,0
"Chase MacQueen-Spence","YES",2005-01-09,"5.09",169,"LW","North Bay Battalion",2,0,0,0,0,1,0,0,0,0,0,0
"David Brown","YES",2005-03-19,"5.11",170,"LW","Saginaw Spirit",4,0,0,0,0,-3,0,0,0,0,0,0
"Dustin Good","YES",2005-01-01,"6.01",167,"RW","Soo Greyhounds",12,0,0,0,0,-4,0,0,0,0,0,2
"Riley Pope","NO",2004-10-23,"5.09",152,"C","Sudbury Wolves",3,0,0,0,0,-1,0,0,0,0,0,0
