"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Chris Curran","NO",11,1983-07-24,1983,"6.00",160,"LW","Mississauga IceDogs",24,4,5,9,0.38,3,0,0,0,0,0,0,2,0,34,1
"Cory Vitarelli","NO",25,1985-06-30,1985,"5.10",204,"LW","Toronto St. Michael's Majors",18,2,7,9,0.5,3,0,4,4,0,0,0,0,0,8,1
"Dan Rudisuela","NO",12,1983-01-10,1983,"5.09",170,"C","Mississauga IceDogs",24,2,7,9,0.38,-1,1,1,2,0,0,0,1,0,10,1
"Peter Tsimikalis","NO",19,1986-01-10,1986,"6.00",200,"C","Ottawa 67's",7,1,8,9,1.29,0,0,4,4,0,0,0,0,0,4,1
"Mark Mancari","NO",25,1985-07-11,1985,"6.03",225,"RW","Ottawa 67's",7,5,3,8,1.14,0,2,2,4,1,0,1,0,1,11,1
"Wojtek Wolski","NO",17,1986-02-24,1986,"6.03",202,"LW","Brampton Battalion",12,5,3,8,0.67,-4,2,1,3,0,0,0,2,0,8,1
"Eric Himelfarb","NO",19,1983-01-01,1983,"5.10",166,"C","Kingston Frontenacs",5,4,4,8,1.6,-2,0,3,3,1,0,1,1,0,8,1
"Danny Bois","NO",15,1983-06-01,1983,"6.01",208,"RW","London Knights",7,4,4,8,1.14,9,2,0,2,0,0,0,0,0,29,1
"Chad Robinson","NO",16,1985-01-18,1985,"6.01",195,"LW","Barrie Colts",12,4,4,8,0.67,7,0,0,0,0,0,0,2,0,35,1
"Dan Speer","NO",72,1984-12-05,1984,"6.02",180,"C","Barrie Colts",12,4,4,8,0.67,-1,3,0,3,0,0,0,0,0,12,1
"Cal Clutterbuck","YES",12,1987-11-18,1987,"5.11",185,"RW","Toronto St. Michael's Majors",18,3,5,8,0.44,7,0,1,1,0,0,0,1,0,20,1
"John Vigilante","NO",9,1985-05-24,1985,"6.00",195,"LW","Plymouth Whalers",9,1,7,8,0.89,2,0,3,3,0,0,0,0,0,8,1
"Tyler Harrison","NO",22,1984-12-24,1984,"6.05",191,"LW","Brampton Battalion",12,0,8,8,0.67,-2,0,3,3,0,0,0,0,0,11,1
"Ryan Card","NO",22,1984-02-18,1984,"6.01",198,"D","Guelph Storm",22,0,8,8,0.36,14,0,3,3,0,0,0,0,0,14,1
"Patrick Jarrett","NO",8,1984-02-06,1984,"5.11",182,"C","Owen Sound Attack",7,6,1,7,1,0,1,1,2,0,0,0,1,0,4,1
"Connor Cameron","NO",17,1985-05-11,1985,"5.11",180,"C","Toronto St. Michael's Majors",18,5,2,7,0.39,-2,4,1,5,0,0,0,3,0,10,1
"Evan Brophey","NO",7,1986-12-03,1986,"6.01",202,"C","Barrie Colts",12,4,3,7,0.58,4,0,0,0,0,0,0,1,0,4,1
"Anthony Butera","NO",55,1984-09-14,1984,"5.11",195,"D","Mississauga IceDogs",21,4,3,7,0.33,-1,3,2,5,0,0,0,0,0,12,1
"Anthony Stewart","NO",13,1985-01-05,1985,"6.02",228,"RW","Kingston Frontenacs",5,3,4,7,1.4,-3,2,1,3,0,0,0,0,0,7,1
"Rodney Bauman","NO",21,1983-03-16,1983,"6.02",225,"LW","Ottawa 67's",7,3,4,7,1,-1,1,2,3,0,0,0,1,0,4,1
"Ryan Rorabeck","NO",9,1985-02-27,1985,"6.01",185,"C","Toronto St. Michael's Majors",18,3,4,7,0.39,-6,2,2,4,0,0,0,0,0,10,1
"Brad Efthimiou","NO",15,1984-10-12,1984,"5.11",175,"RW","Mississauga IceDogs",13,2,5,7,0.54,-4,1,2,3,0,0,0,0,0,4,1
"Stefan Ruzicka","YES",23,1985-02-17,1985,"5.11",205,"RW","Owen Sound Attack",7,1,6,7,1,3,1,4,5,0,0,0,0,0,8,1
"Jonas Fiedler","NO",34,1984-05-29,1984,"6.02",190,"LW","Plymouth Whalers",9,1,6,7,0.78,-1,0,2,2,0,0,0,0,0,16,1
"Derek Merlini","YES",24,1985-07-06,1985,"6.07",248,"D","Erie Otters",9,1,6,7,0.78,3,0,2,2,0,0,0,0,0,12,1
"Danny Syvret","NO",25,1985-06-13,1985,"6.00",206,"D","London Knights",15,1,6,7,0.47,15,1,3,4,0,0,0,1,0,4,1
"Dustin VanBallegooie","NO",27,1983-03-25,1983,"6.00",200,"D","Toronto St. Michael's Majors",18,1,6,7,0.39,1,0,4,4,1,0,1,0,0,36,1
"Niko Tuomi","NO",10,1983-02-10,1983,"6.01",198,"D","Guelph Storm",22,0,7,7,0.32,7,0,2,2,0,0,0,0,0,33,1
"Adam Henrich","NO",9,1984-01-19,1984,"6.04",216,"LW","Brampton Battalion",12,5,1,6,0.5,-1,3,0,3,0,0,0,0,0,24,1
"Andre Deveaux","NO",21,1984-02-23,1984,"6.04",233,"RW","Owen Sound Attack",7,3,3,6,0.86,-7,2,2,4,0,0,0,0,0,21,1
"Cam Janssen","NO",14,1984-04-15,1984,"6.00",215,"RW","Guelph Storm",22,3,3,6,0.27,-2,0,0,0,0,0,0,0,0,49,1
"Rafal Martynowski","NO",9,1984-08-07,1984,"5.09",183,"LW","Sudbury Wolves",7,2,4,6,0.86,-1,2,1,3,0,0,0,2,0,10,1
"Danny Fritsche","NO",9,1985-07-13,1985,"6.01",194,"C","Sarnia Sting",5,1,5,6,1.2,0,1,1,2,0,0,0,0,0,0,1
"Logan Hunter","NO",21,1984-08-30,1984,"5.10",190,"LW","London Knights",15,1,5,6,0.4,4,0,2,2,0,0,0,0,0,17,1
"Chris Campoli","NO",14,1984-07-09,1984,"6.00",190,"D","Erie Otters",8,0,6,6,0.75,-3,0,3,3,0,1,1,0,0,16,1
"Mike Angelidis","NO",28,1985-06-27,1985,"6.01",215,"LW","Owen Sound Attack",7,4,1,5,0.71,-3,0,0,0,0,0,0,2,0,4,1
"Tim Sestito","NO",11,1984-08-28,1984,"5.11",195,"LW","Plymouth Whalers",9,4,1,5,0.56,-1,1,1,2,0,0,0,1,0,14,1
"Evan Kotsopoulos","NO",16,1984-03-24,1984,"5.11",180,"LW","Kingston Frontenacs",5,3,2,5,1,0,1,2,3,0,0,0,0,0,14,1
"John Hecimovic","NO",8,1984-03-31,1984,"6.02",215,"RW","Sarnia Sting",5,2,3,5,1,-2,0,2,2,0,0,0,0,0,6,1
"Daniel Sisca","NO",97,1983-06-16,1983,"5.09",165,"C","Sarnia Sting",5,2,3,5,1,-5,1,3,4,0,0,0,0,0,6,1
"Ben Eager","NO",25,1984-01-22,1984,"6.02",215,"LW","Oshawa Generals",7,2,3,5,0.71,0,0,1,1,0,0,0,2,0,31,1
"Sean Langdon","NO",10,1984-04-12,1984,"6.00",193,"C","Sudbury Wolves",7,2,3,5,0.71,0,1,2,3,0,0,0,0,0,10,1
"Kyle Wharton","NO",20,1986-03-03,1986,"6.02",189,"D","Ottawa 67's",7,2,3,5,0.71,-1,1,2,3,0,0,0,0,0,4,1
"Rob Hisey","NO",26,1984-09-24,1984,"5.10",175,"C","Erie Otters",8,2,3,5,0.63,-5,0,2,2,0,0,0,0,0,8,1
"Brian Lee","NO",5,1984-07-05,1984,"6.02",200,"D","Erie Otters",9,2,3,5,0.56,-3,2,2,4,0,0,0,0,0,10,1
"Michael Vernace","YES",2,1986-05-26,1986,"6.00",208,"D","Brampton Battalion",11,2,3,5,0.45,-4,1,1,2,0,0,0,0,0,8,1
"Mark Langdon","NO",20,1983-03-12,1983,"6.02",195,"C","Barrie Colts",12,2,3,5,0.42,-2,2,0,2,0,0,0,0,0,2,1
"Adam Abraham","YES",4,1987-03-27,1987,"5.11",200,"D","Mississauga IceDogs",24,2,3,5,0.21,3,0,1,1,0,0,0,0,0,8,1
"Cody Bass","YES",16,1987-01-07,1987,"6.00",203,"C","Mississauga IceDogs",24,2,3,5,0.21,0,0,0,0,0,1,1,0,0,21,1
"Nathan O'Nabigon","NO",38,1983-05-09,1983,"6.02",202,"LW","Kitchener Rangers",5,1,4,5,1,0,0,1,1,1,0,1,0,0,8,1
"Bryan Rodney","NO",74,1984-04-22,1984,"6.00",204,"D","Kingston Frontenacs",5,1,4,5,1,-3,0,0,0,0,1,1,0,0,8,1
"Matthew Albiani","NO",10,1983-02-14,1983,"6.01",195,"C","Ottawa 67's",7,1,4,5,0.71,0,0,0,0,0,0,0,0,0,12,1
"Julian Talbot","NO",27,1985-03-24,1985,"5.11",178,"C","Ottawa 67's",7,1,4,5,0.71,4,0,1,1,0,0,0,0,0,6,1
"Sean O'Connor","YES",10,1987-01-31,1987,"5.11",171,"RW","Erie Otters",9,1,4,5,0.56,2,0,1,1,0,0,0,0,0,6,1
"Scott Hotham","NO",19,1984-07-19,1984,"6.02",200,"D","Barrie Colts",12,0,5,5,0.42,4,0,2,2,0,0,0,0,0,12,1
"Jeremy Swanson","NO",22,1984-06-21,1984,"6.00",210,"D","Barrie Colts",12,0,5,5,0.42,6,0,1,1,0,0,0,0,0,16,1
"Colin Power","NO",13,1984-03-02,1984,"5.10",213,"RW","Toronto St. Michael's Majors",17,4,0,4,0.24,-4,0,0,0,0,0,0,1,0,24,1
"Peter Franchin","YES",21,1986-05-09,1986,"6.04",215,"C","Kitchener Rangers",5,3,1,4,0.8,0,0,1,1,0,0,0,0,0,4,1
"Chris Hulit","NO",17,1985-01-15,1985,"6.01",195,"RW","Oshawa Generals",7,3,1,4,0.57,-1,1,0,1,1,0,1,0,0,4,1
"Mike Knight","NO",25,1984-10-07,1984,"6.01",210,"D","Plymouth Whalers",9,3,1,4,0.44,8,1,0,1,0,0,0,1,0,16,1
"Mike Letizia","NO",22,1985-02-15,1985,"6.01",200,"D","Plymouth Whalers",9,3,1,4,0.44,1,0,1,1,0,0,0,0,0,4,1
"Jamie Fraser","NO",15,1985-11-17,1985,"6.01",199,"C","Brampton Battalion",12,3,1,4,0.33,4,0,0,0,0,0,0,0,0,6,1
"Ivan Khomutov","YES",14,1985-03-11,1985,"6.03",200,"C","London Knights",15,3,1,4,0.27,1,0,0,0,0,0,0,0,0,7,1
"Mark Versteeg-Lytwyn","YES",11,1986-11-27,1986,"5.11",190,"LW","Guelph Storm",17,3,1,4,0.24,1,0,0,0,0,0,0,1,0,12,1
"Joey Tenute","NO",14,1983-04-02,1983,"5.09",180,"C","Sarnia Sting",3,2,2,4,1.33,-1,1,2,3,0,0,0,1,0,17,1
"Petr Kanko","NO",9,1984-02-07,1984,"5.10",204,"RW","Kitchener Rangers",5,2,2,4,0.8,-3,0,1,1,0,1,1,1,0,10,1
"Bobby Chaumont","NO",12,1984-11-21,1984,"6.00",200,"RW","Sudbury Wolves",7,2,2,4,0.57,-1,0,2,2,0,0,0,0,0,2,1
"Howie Martin","NO",14,1986-11-18,1986,"5.11",202,"C","Brampton Battalion",12,2,2,4,0.33,2,0,0,0,0,0,0,0,0,10,1
"Thomas Waugh","YES",19,1985-05-31,1985,"5.10",185,"LW","Toronto St. Michael's Majors",14,2,2,4,0.29,2,0,0,0,0,0,0,1,0,4,1
"Scott Lehman","NO",11,1986-01-05,1986,"6.01",200,"D","Toronto St. Michael's Majors",18,2,2,4,0.22,0,1,0,1,0,0,0,0,0,38,1
"Kyle Spurr","NO",25,1984-08-10,1984,"6.00",190,"RW","Guelph Storm",22,2,2,4,0.18,0,0,0,0,0,0,0,1,0,15,1
"Adam Keefe","NO",27,1984-04-26,1984,"5.10",195,"RW","Kitchener Rangers",5,1,3,4,0.8,-2,1,0,1,0,1,1,0,0,12,1
"Mark Giordano","NO",7,1983-03-10,1983,"6.00",193,"D","Owen Sound Attack",7,1,3,4,0.57,-2,1,2,3,0,0,0,0,0,5,1
"Sean Stefanski","NO",67,1983-09-10,1983,"5.10",181,"RW","Sudbury Wolves",7,1,3,4,0.57,0,1,2,3,0,0,0,0,0,19,1
"Travis Fuller","YES",25,1986-01-25,1986,"6.01",200,"LW","Barrie Colts",11,1,3,4,0.36,3,0,0,0,0,0,0,0,0,9,1
"Hunter Tremblay","NO",17,1986-01-15,1986,"5.11",185,"LW","Barrie Colts",11,1,3,4,0.36,1,0,0,0,0,0,0,1,0,2,1
"Darryl Boyce","NO",21,1984-07-07,1984,"5.11",188,"C","Toronto St. Michael's Majors",18,1,3,4,0.22,1,1,2,3,0,0,0,0,0,23,1
"Daryl Knowles","NO",27,1984-02-06,1984,"6.02",190,"LW","Mississauga IceDogs",22,1,3,4,0.18,2,0,0,0,0,0,0,1,0,23,1
"Will Colbert","NO",4,1985-02-06,1985,"6.02",190,"D","Ottawa 67's",7,0,4,4,0.57,2,0,0,0,0,0,0,0,0,0,1
"Pierre Mitsou","NO",6,1983-01-06,1983,"6.00",190,"D","Ottawa 67's",7,0,4,4,0.57,-2,0,3,3,0,0,0,0,0,22,1
"Martin Lojek","NO",6,1985-08-19,1985,"6.04",234,"D","Brampton Battalion",12,0,4,4,0.33,4,0,3,3,0,0,0,0,0,2,1
"John Scott Dickson","NO",40,1984-04-10,1984,"6.02",210,"LW","Windsor Spitfires",4,3,0,3,0.75,-4,2,0,2,0,0,0,0,0,0,1
"Bryan Bickell","NO",17,1986-03-09,1986,"6.04",215,"LW","Ottawa 67's",7,3,0,3,0.43,-1,0,0,0,0,0,0,0,0,11,1
"Tomas Galasek","NO",20,1985-09-09,1985,"6.02",225,"LW","Erie Otters",9,3,0,3,0.33,3,0,0,0,1,0,1,1,0,10,1
"Patrick Sweeney","YES",21,1986-05-04,1986,"5.10",195,"RW","Brampton Battalion",12,3,0,3,0.25,0,0,0,0,0,0,0,0,0,4,1
"Benoit Pouliot","YES",18,1986-09-29,1986,"6.03",190,"LW","Sudbury Wolves",4,2,1,3,0.75,-1,1,1,2,0,0,0,0,0,0,1
"Evan McGrath","NO",19,1986-01-14,1986,"6.00",192,"C","Kitchener Rangers",5,2,1,3,0.6,-4,2,0,2,0,0,0,0,0,2,1
"Tobias Whelan","NO",28,1983-10-28,1983,"6.00",185,"C","Oshawa Generals",7,2,1,3,0.43,-3,0,0,0,0,0,0,0,0,6,1
"Chad Thompson","NO",12,1984-06-29,1984,"5.11",195,"D","Barrie Colts",11,2,1,3,0.27,-5,0,0,0,0,0,0,0,0,9,1
"Jamie VanderVeeken","YES",4,1986-01-20,1986,"6.03",223,"LW","Toronto St. Michael's Majors",18,2,1,3,0.17,0,0,0,0,0,0,0,1,0,4,1
"Daniel Carcillo","NO",13,1985-01-28,1985,"5.11",191,"LW","Sarnia Sting",4,1,2,3,0.75,-3,1,2,3,0,0,0,0,0,12,1
"Rob Hennigar","NO",11,1983-04-04,1983,"6.00",190,"C","Windsor Spitfires",4,1,2,3,0.75,-5,1,2,3,0,0,0,0,0,0,1
"Marco Caprara","NO",20,1984-06-14,1984,"5.09",180,"LW","Sarnia Sting",5,1,2,3,0.6,1,0,2,2,0,0,0,0,0,6,1
"Brad Horan","NO",21,1983-05-15,1983,"6.04",222,"RW","Kingston Frontenacs",5,1,2,3,0.6,-3,0,0,0,0,0,0,0,0,2,1
"Jonathan Lehun","NO",19,1984-02-22,1984,"6.00",182,"C","Owen Sound Attack",5,1,2,3,0.6,-2,1,1,2,0,0,0,0,0,4,1
"Stefan Blaho","YES",22,1985-06-22,1985,"6.01",195,"LW","Sudbury Wolves",6,1,2,3,0.5,1,0,1,1,0,0,0,0,0,2,1
"Tyler Donati","YES",10,1986-10-17,1986,"5.10",190,"RW","Oshawa Generals",7,1,2,3,0.43,-4,1,1,2,0,0,0,0,0,2,1
"Justin Donati","YES",12,1986-10-17,1986,"5.10",174,"C","Oshawa Generals",7,1,2,3,0.43,-5,1,1,2,0,0,0,1,0,2,1
"Bobby Ryan","YES",9,1987-03-17,1987,"6.02",211,"RW","Owen Sound Attack",7,1,2,3,0.43,0,0,0,0,0,0,0,0,0,2,1
"Marc Staal","YES",14,1987-01-13,1987,"6.04",205,"D","Sudbury Wolves",7,1,2,3,0.43,4,1,0,1,0,0,0,0,0,2,1
"Matt Lynn","NO",2,1983-07-07,1983,"6.02",193,"D","Erie Otters",9,1,2,3,0.33,-2,1,1,2,0,0,0,0,0,8,1
"Rob Smith","NO",7,1983-03-11,1983,"6.03",212,"D","Brampton Battalion",12,1,2,3,0.25,-5,0,1,1,0,0,0,1,0,8,1
"Mark O'Leary","YES",61,1985-01-21,1985,"5.10",195,"RW","Mississauga IceDogs",19,1,2,3,0.16,0,0,0,0,0,0,0,0,0,11,1
"Drew Kivell","NO",2,1983-02-04,1983,"6.03",220,"D","Kingston Frontenacs",5,0,3,3,0.6,1,0,0,0,0,0,0,0,0,24,1
"Eric Larochelle","NO",2,1984-07-07,1984,"6.00",200,"D","Sudbury Wolves",7,0,3,3,0.43,1,0,1,1,0,0,0,0,0,13,1
"Jeff MacDermid","NO",24,1984-03-01,1984,"5.11",176,"RW","Owen Sound Attack",7,0,3,3,0.43,1,0,0,0,0,0,0,0,0,6,1
"Bret Nasby","YES",6,1986-03-22,1986,"6.03",191,"D","Oshawa Generals",7,0,3,3,0.43,-1,0,1,1,0,0,0,0,0,6,1
"Brent Mahon","NO",39,1984-04-27,1984,"5.11",179,"C","Plymouth Whalers",9,0,3,3,0.33,3,0,0,0,0,0,0,0,0,2,1
"Vaclav Meidl","YES",12,1986-05-27,1986,"6.05",215,"LW","Plymouth Whalers",9,0,3,3,0.33,-2,0,3,3,0,0,0,0,0,4,1
"Gino Pisellini","YES",24,1986-08-05,1986,"6.01",210,"RW","Plymouth Whalers",9,0,3,3,0.33,-1,0,3,3,0,0,0,0,0,23,1
"Chris Clayton","NO",12,1983-09-28,1983,"6.03",191,"RW","Brampton Battalion",12,0,3,3,0.25,-1,0,1,1,0,0,0,0,0,8,1
"Dale Good","YES",6,1984-01-13,1984,"6.03",213,"D","Toronto St. Michael's Majors",15,0,3,3,0.2,3,0,0,0,0,0,0,0,0,24,1
"Marc Methot","NO",3,1985-06-21,1985,"6.03",228,"D","London Knights",15,0,3,3,0.2,12,0,0,0,0,0,0,0,0,18,1
"Ryan Kitchen","NO",32,1985-02-06,1985,"5.10",183,"C","Guelph Storm",22,0,3,3,0.14,2,0,0,0,0,0,0,0,0,4,1
"Andrew Fournier","YES",15,1987-11-05,1987,"5.11",192,"LW","Plymouth Whalers",7,2,0,2,0.29,-3,1,0,1,0,0,0,0,0,2,1
"Paul Bortignon","NO",2,1985-05-15,1985,"6.02",200,"D","Windsor Spitfires",4,1,1,2,0.5,-2,0,0,0,0,0,0,0,0,4,1
"Andre Benoit","NO",16,1984-01-06,1984,"6.00",199,"D","Kitchener Rangers",5,1,1,2,0.4,-7,1,1,2,0,0,0,0,0,6,1
"Danny McDonald","NO",7,1984-02-15,1984,"6.01",185,"LW","Kingston Frontenacs",5,1,1,2,0.4,1,1,0,1,0,0,0,0,0,8,1
"Kevin Harvey","YES",17,1984-09-14,1984,"6.01",165,"LW","Owen Sound Attack",7,1,1,2,0.29,0,0,0,0,0,0,0,0,0,2,1
"Brandon McBride","NO",23,1984-02-22,1984,"6.02",207,"C","Oshawa Generals",7,1,1,2,0.29,-3,0,0,0,0,0,0,0,0,8,1
"Zack Stortini","NO",21,1985-09-11,1985,"6.04",215,"RW","Sudbury Wolves",7,1,1,2,0.29,-1,0,0,0,0,0,0,1,0,14,1
"Ryan Ramsay","NO",21,1983-05-18,1983,"5.11",188,"C","Plymouth Whalers",9,1,1,2,0.22,-3,0,0,0,0,0,0,0,0,18,1
"Nick Duff","NO",5,1985-12-12,1985,"6.00",194,"D","Brampton Battalion",12,1,1,2,0.17,1,0,0,0,0,0,0,0,0,23,1
"Michael Root","YES",24,1985-04-13,1985,"6.02",225,"D","Barrie Colts",12,1,1,2,0.17,3,0,0,0,0,0,0,1,0,27,1
"Craig Kennedy","NO",44,1983-04-24,1983,"6.00",198,"RW","Windsor Spitfires",4,0,2,2,0.5,-3,0,2,2,0,0,0,0,0,4,1
"Todd Griffith","NO",11,1985-01-27,1985,"5.11",184,"LW","Owen Sound Attack",5,0,2,2,0.4,-2,0,0,0,0,0,0,0,0,2,1
"Adam Berti","NO",21,1986-07-01,1986,"6.03",192,"LW","Oshawa Generals",7,0,2,2,0.29,-5,0,0,0,0,1,1,0,0,4,1
"Georgy Ryazantsev","YES",61,1986-02-18,1986,"6.00",190,"RW","Barrie Colts",7,0,2,2,0.29,-1,0,0,0,0,0,0,0,0,0,1
"Brody Todd","NO",12,1984-02-25,1984,"6.02",225,"LW","Ottawa 67's",7,0,2,2,0.29,-1,0,0,0,0,0,0,0,0,6,1
"Pavel Voroshnin","NO",20,1984-03-23,1984,"6.02",195,"D","Owen Sound Attack",7,0,2,2,0.29,-1,0,1,1,0,0,0,0,0,4,1
"David Herring","NO",37,1984-02-22,1984,"6.01",205,"RW","Erie Otters",9,0,2,2,0.22,0,0,0,0,0,0,0,0,0,2,1
"Richard Power","NO",4,1984-01-18,1984,"6.02",206,"D","Plymouth Whalers",9,0,2,2,0.22,-2,0,0,0,0,0,0,0,0,2,1
"Lukas Bolf","YES",33,1985-02-20,1985,"6.01",203,"D","Barrie Colts",12,0,2,2,0.17,3,0,0,0,0,0,0,0,0,26,1
"Phil Oreskovic","YES",4,1987-01-26,1987,"6.03",225,"D","Brampton Battalion",12,0,2,2,0.17,-5,0,0,0,0,0,0,0,0,16,1
"Stuart Simmons","NO",3,1984-09-26,1984,"6.00",220,"D","Brampton Battalion",12,0,2,2,0.17,4,0,0,0,0,0,0,0,0,25,1
