"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Adam Nemec","NO",2007-10-18,"6.01",176,"LW","Sudbury Wolves",31,14,21,35,1.13,-9,9,9,18,1,0,15
"Matthew Manza","NO",2007-09-22,"6.00",178,"RW","Sarnia Sting",67,13,21,34,0.51,-28,10,10,20,3,1,14
"Yanis Lutz","YES",2008-05-11,"5.11",160,"C","Peterborough Petes",62,13,21,34,0.55,8,6,11,17,2,0,50
"Caden Harvey","YES",2008-02-13,"6.01",195,"RW","Windsor Spitfires",68,11,23,34,0.5,26,0,6,6,3,0,10
"Colin Fitzgerald","NO",2008-04-01,"6.02",196,"C","Soo Greyhounds",63,15,18,33,0.52,-23,8,9,17,1,1,64
"Parker Vaughan","NO",2008-03-06,"6.01",200,"RW","North Bay Battalion",68,14,19,33,0.49,1,3,4,7,3,0,63
"Kent Greer","NO",2008-02-07,"5.09",163,"D","North Bay Battalion",58,10,23,33,0.57,-6,4,12,16,1,0,8
"Rowan Henderson","NO",2007-12-10,"6.00",183,"LW","Sudbury Wolves",62,12,20,32,0.52,-13,2,0,2,2,2,40
"Alessandro Di Iorio","NO",2008-03-17,"6.01",188,"C","Sarnia Sting",45,12,19,31,0.69,-37,2,5,7,1,1,16
"Cole Emerton","YES",2008-03-04,"5.11",185,"D","Barrie Colts",66,4,27,31,0.47,6,3,15,18,2,0,14
"Ryder Carey","NO",2008-08-02,"6.01",199,"RW","North Bay Battalion",59,15,15,30,0.51,8,1,5,6,4,0,37
"Nathan Amidovski","NO",2008-04-06,"6.02",184,"LW","Brampton Steelheads",57,11,19,30,0.53,2,2,4,6,0,0,24
"Layne Gallacher","YES",2008-02-16,"6.01",180,"C","Guelph Storm",53,10,20,30,0.57,4,0,1,1,1,1,6
"Brody Pepoy","YES",2008-05-16,"6.01",190,"RW","Saginaw Spirit",67,16,13,29,0.43,-17,1,2,3,1,0,22
"Alexander Bilecki","NO",2008-05-09,"6.02",180,"LD","Kitchener Rangers",66,9,20,29,0.44,16,1,7,8,2,0,43
"Ondrej Ruml","YES",2008-03-25,"5.11",167,"D","Ottawa 67's",66,10,18,28,0.42,27,0,8,8,4,0,4
"Blake Clayton","NO",2007-10-23,"6.01",175,"C","Sudbury Wolves",68,9,19,28,0.41,-14,0,0,0,0,3,68
"Vladimir Dravecky","NO",2007-12-19,"6.00",192,"D","Brantford Bulldogs",58,9,19,28,0.48,24,0,4,4,0,0,24
"Robin Kuzma","YES",2008-01-29,"6.00",190,"LW","Kingston Frontenacs",68,14,13,27,0.4,-2,0,1,1,2,1,10
"Mclean Agrette","NO",2007-11-23,"5.08",167,"LW","Erie Otters",67,8,19,27,0.4,-35,3,8,11,0,0,10
"Aiden O'Donnell","NO",2008-01-03,"6.02",183,"LW","Oshawa Generals",45,11,14,25,0.56,-8,1,5,6,1,1,20
"Vladimir Provorov","YES",2008-02-09,"5.11",172,"C","Sudbury Wolves",67,7,18,25,0.37,-23,0,4,4,0,0,22
"Troy Patton","NO",2008-06-12,"5.10",178,"C","Brampton Steelheads",65,10,14,24,0.37,-11,1,3,4,2,1,96
"Andrew Robinson","YES",2008-01-08,"6.00",200,"D","Windsor Spitfires",63,9,15,24,0.38,36,2,4,6,0,0,19
"Luka Graziano","NO",2007-10-24,"5.10",180,"D","Flint Firebirds",62,3,21,24,0.39,33,1,5,6,0,0,44
"Matej Stankoven","YES",2008-02-28,"6.00",185,"C","Brampton Steelheads",63,11,12,23,0.37,-23,2,4,6,1,2,22
"Caleb Mitchell","YES",2008-03-17,"6.00",180,"D","London Knights",57,5,18,23,0.4,19,0,2,2,2,0,35
"Rylan Singh","NO",2007-10-04,"6.00",172,"D","Guelph Storm",52,4,19,23,0.44,-5,0,2,2,0,0,23
"Vadim Smirnov","YES",2008-01-16,"6.01",181,"LW","Oshawa Generals",61,10,11,21,0.34,-10,2,0,2,1,0,8
"Logan Hawery","NO",2008-03-15,"5.10",170,"C","Sarnia Sting",49,4,17,21,0.43,3,2,3,5,1,0,21
"Avry Anstis","YES",2008-03-05,"6.00",165,"RW","Kitchener Rangers",62,9,11,20,0.32,6,0,1,1,2,0,30
"Lucas Ambrosio","NO",2008-01-06,"6.04",198,"D","Erie Otters",64,1,19,20,0.31,-36,0,4,4,1,0,63
"Wesley Royston","NO",2007-11-22,"6.04",190,"RW","Owen Sound Attack",59,12,7,19,0.32,-9,1,1,2,1,1,100
"Nolan Buttar","NO",2008-05-23,"6.02",205,"LW","Kingston Frontenacs",62,11,8,19,0.31,1,0,1,1,0,1,21
"Jaiden Newton","NO",2007-10-13,"5.11",178,"C","Barrie Colts",67,7,12,19,0.28,-3,0,2,2,1,0,43
"Ulysses Lombardi","YES",2008-07-02,"6.01",183,"C","Erie Otters",32,6,13,19,0.59,-1,1,2,3,0,0,14
"Tyler Challenger","NO",2008-04-13,"6.02",202,"LW","Sarnia Sting",68,11,7,18,0.26,-22,3,4,7,0,1,39
"Brady Smith","NO",2008-04-13,"6.00",190,"RW","Flint Firebirds",63,10,8,18,0.29,11,2,0,2,1,0,16
"Callum Croskery","YES",2008-01-29,"6.01",182,"D","Soo Greyhounds",43,3,15,18,0.42,17,0,1,1,0,0,25
"Kayden Edwards","YES",2008-04-24,"5.09",161,"LW","Erie Otters",53,8,9,17,0.32,-27,0,1,1,1,0,28
"Weston Cameron","YES",2008-01-01,"6.04",188,"LW","Kitchener Rangers",44,6,10,16,0.36,-4,1,2,3,1,0,44
"Carter Hicks","NO",2008-02-20,"6.01",182,"D","Brampton Steelheads",63,5,11,16,0.25,-13,2,6,8,0,0,36
"Ivan Galiyanov","NO",2007-10-16,"5.10",179,"C","Niagara IceDogs",67,4,12,16,0.24,-11,0,0,0,0,0,54
"Elliot Arnett","NO",2008-03-12,"6.02",190,"LD","Owen Sound Attack",65,3,13,16,0.25,-5,0,0,0,1,0,84
"Nicholas Desiderio","YES",2008-06-16,"6.00",200,"LW","Barrie Colts",64,7,8,15,0.23,5,0,0,0,1,0,47
"Ethan Dean","NO",2008-03-11,"5.11",182,"LW","Sudbury Wolves",67,6,9,15,0.22,-19,0,0,0,0,0,12
"Carson Andrew","NO",2008-03-10,"6.03",196,"LW","Soo Greyhounds",50,7,7,14,0.28,2,0,0,0,2,0,19
"Eric Frossard","NO",2008-01-12,"6.04",212,"D","Guelph Storm",51,5,9,14,0.27,-8,0,0,0,0,0,51
"Alexander Hage","YES",2008-02-05,"5.08",151,"RW","Niagara IceDogs",48,4,10,14,0.29,4,0,0,0,0,0,16
"Justin Handsor","NO",2007-09-24,"6.01",202,"D","Barrie Colts",59,4,10,14,0.24,5,0,0,0,2,0,33
"Harris Pangretitsch","YES",2008-03-29,"6.05",208,"D","Soo Greyhounds",67,2,12,14,0.21,20,0,0,0,1,0,53
"Jacob Xu","YES",2008-03-13,"6.02",195,"LD","London Knights",59,1,13,14,0.24,4,0,0,0,0,0,40
"Blake Gowan","NO",2008-04-29,"6.01",185,"D","Erie Otters",62,0,14,14,0.23,-11,0,1,1,0,0,37
"Evan Headrick","NO",2008-01-08,"5.08",171,"RW","Erie Otters",68,9,4,13,0.19,-18,2,0,2,1,0,14
"Anthony Figliomeni","YES",2008-09-09,"5.11",208,"RW","Oshawa Generals",55,6,7,13,0.24,-6,0,0,0,0,0,60
"Max Crete","NO",2008-04-24,"5.09",182,"LW","London Knights",54,5,8,13,0.24,-3,1,0,1,0,0,35
"Brady Blaseg","YES",2008-07-21,"6.04",209,"D","Oshawa Generals",64,2,11,13,0.2,-43,0,0,0,0,0,25
"Leo Laschon","YES",2008-03-19,"6.02",198,"D","Oshawa Generals",50,2,11,13,0.26,-2,0,0,0,0,0,22
"Tobias Zvolensky","YES",2008-04-07,"6.04",218,"LW","Soo Greyhounds",51,6,6,12,0.24,8,0,0,0,3,0,8
"Kase Kamzik","YES",2008-04-15,"6.02",210,"RW","Erie Otters",62,3,9,12,0.19,-24,0,1,1,0,0,42
"Manuel Amado","YES",2008-02-04,"6.02",175,"C","Brampton Steelheads",59,3,9,12,0.2,-9,0,1,1,0,0,55
"Zach Nyman","YES",2008-02-12,"5.09",178,"D","Brampton Steelheads",34,3,9,12,0.35,-28,1,5,6,0,0,10
"Brayden Krawczyk","YES",2008-02-14,"6.02",192,"C","Ottawa 67's",52,4,7,11,0.21,3,0,0,0,0,0,12
"Ryland Cunningham","YES",2008-06-28,"5.11",190,"LW","Flint Firebirds",47,4,6,10,0.21,-3,0,0,0,1,0,30
"Bryson Morgan","YES",2008-03-20,"6.00",182,"C","Flint Firebirds",51,3,7,10,0.2,2,1,1,2,2,0,0
"Chase Gaughan","YES",2008-07-17,"6.03",190,"RW","Sarnia Sting",49,3,7,10,0.2,2,0,2,2,0,0,6
"Hunter Solomon","NO",2007-12-04,"6.01",192,"D","Sarnia Sting",60,3,7,10,0.17,-11,0,0,0,0,0,40
"Nikolas Rossetto","NO",2008-08-02,"5.09",162,"RW","Brantford Bulldogs",49,6,3,9,0.18,-9,0,0,0,0,0,4
"Mason Roy","NO",2008-07-15,"6.01",172,"D","Brampton Steelheads",45,4,5,9,0.2,-21,3,2,5,0,0,26
"Xavier Tessier","YES",2008-05-09,"6.01",205,"LW","Flint Firebirds",37,7,1,8,0.22,7,0,0,0,2,0,6
"Jaxon Williams","YES",2008-07-03,"5.10",170,"RW","Brampton Steelheads",52,2,6,8,0.15,-3,0,1,1,0,0,12
"Maksim Sokolovskii","YES",2008-07-12,"6.08",238,"D","London Knights",44,2,6,8,0.18,10,0,0,0,0,0,49
"Philip Govedaris","NO",2007-12-06,"6.00",192,"LW","Brantford Bulldogs",26,1,7,8,0.31,5,0,1,1,0,0,0
"Sean Matthew Goyette","YES",2008-05-15,"5.11",186,"D","Brampton Steelheads",29,1,7,8,0.28,-5,1,2,3,0,0,10
"Colin Feeley","YES",2008-03-07,"6.07",190,"D","Oshawa Generals",55,0,8,8,0.15,-24,0,0,0,0,0,35
"Rowen Sang","YES",2008-03-03,"6.03",198,"LW","Oshawa Generals",59,5,2,7,0.12,-17,0,0,0,0,0,8
"Mykhailo Haponenko","NO",2007-11-28,"6.02",190,"LW","Guelph Storm",45,3,4,7,0.16,-7,0,0,0,0,0,8
"Owen Cartwright","NO",2008-03-28,"6.01",172,"D","Brampton Steelheads",47,3,4,7,0.15,-11,0,3,3,0,0,23
"Jalen Lobo","YES",2008-02-09,"6.01",184,"LW","Oshawa Generals",27,2,5,7,0.26,-4,1,1,2,0,0,18
"Brady Murnane","YES",2008-04-23,"6.03",198,"D","Oshawa Generals",55,1,6,7,0.13,-14,0,0,0,0,0,47
"Patrick Babin","NO",2008-01-30,"5.11",188,"D","Guelph Storm",48,0,7,7,0.15,-9,0,1,1,0,0,16
"Camden McCuaig","YES",2008-06-19,"6.02",195,"LW","Kingston Frontenacs",17,3,3,6,0.35,1,0,0,0,0,0,11
"Liam Ladds","NO",2007-10-28,"6.02",171,"D","Sudbury Wolves",24,3,2,5,0.21,0,0,0,0,0,0,21
"Judd Knauft","YES",2008-03-18,"5.11",191,"LW","Niagara IceDogs",46,2,2,4,0.09,-6,0,0,0,0,0,31
"Ty Daniels","YES",2008-04-07,"5.08",165,"LW","Brampton Steelheads",48,2,1,3,0.06,-8,0,0,0,0,0,17
"Brady Smith","YES",2008-03-27,"6.02",196,"D","Sudbury Wolves",46,0,3,3,0.07,-10,0,0,0,0,0,38
"George Komadoski","YES",2008-08-03,"6.04",210,"D","Flint Firebirds",50,0,3,3,0.06,-4,0,0,0,0,0,34
"Brody Najim","NO",2008-07-16,"6.00",180,"LW","Saginaw Spirit",20,1,1,2,0.1,-12,0,0,0,0,0,8
"Alexander Karmanov","YES",2008-03-22,"7.00",272,"D","North Bay Battalion",20,0,2,2,0.1,6,0,0,0,0,0,29
"James Paul","NO",2007-10-27,"6.02",185,"D","Flint Firebirds",35,0,2,2,0.06,11,0,0,0,0,0,6
"Ryan Chamberlain","NO",2008-04-22,"6.01",190,"LW","Brantford Bulldogs",17,0,2,2,0.12,0,0,0,0,0,0,6
"Trevor Theuer","YES",2008-02-12,"5.10",190,"C","Saginaw Spirit",25,0,2,2,0.08,-11,0,0,0,0,0,6
"Blake Barnes","YES",2008-05-14,"5.11",190,"D","Saginaw Spirit",60,1,0,1,0.02,-30,0,0,0,1,0,47
"Henry Doucet","YES",2008-08-11,"6.00",187,"LW","Sudbury Wolves",23,1,0,1,0.04,-3,0,0,0,0,0,23
"Jack Yates","NO",2008-05-02,"6.00",187,"LW","Brampton Steelheads",5,1,0,1,0.2,1,0,0,0,0,0,2
"Charlie Ashcroft","NO",2008-03-01,"6.00",193,"D","Soo Greyhounds",8,0,1,1,0.13,-2,0,0,0,0,0,2
"Ethan Kindree","NO",2008-06-02,"5.10",177,"RW","Owen Sound Attack",13,0,1,1,0.08,-5,0,0,0,0,0,2
"Finn Kearns","NO",2008-06-08,"6.03",218,"D","Sudbury Wolves",15,0,1,1,0.07,-6,0,0,0,0,0,17
"Joey Banas","YES",2008-03-31,"5.08",170,"RW","Brantford Bulldogs",12,0,1,1,0.08,-3,0,0,0,0,0,0
"Luca Diplacido","NO",2008-09-11,"6.01",194,"D","Oshawa Generals",9,0,1,1,0.11,-3,0,0,0,0,0,4
"Nick Frasca","NO",2008-05-04,"6.01",185,"D","Erie Otters",34,0,1,1,0.03,-10,0,0,0,0,0,2
"Zack Bleick","YES",2008-09-04,"6.05",200,"D","Flint Firebirds",8,0,1,1,0.13,1,0,0,0,0,0,6
"Bodhi Ryan","YES",2008-07-08,"5.11",146,"C","Sudbury Wolves",4,0,0,0,0,-1,0,0,0,0,0,0
"Brennan Huyck","YES",2008-04-30,"6.05",197,"RW","Oshawa Generals",6,0,0,0,0,-2,0,0,0,0,0,0
"Callan Newton","YES",2008-01-02,"6.00",170,"LW","Guelph Storm",2,0,0,0,0,0,0,0,0,0,0,2
"Cody Wood","NO",2008-06-13,"6.02",195,"D","London Knights",4,0,0,0,0,1,0,0,0,0,0,2
"David Greene","NO",2008-03-03,"5'10",180,"D","Erie Otters",1,0,0,0,0,-1,0,0,0,0,0,0
"Devran Brown","YES",2008-04-23,"6.02",193,"D","North Bay Battalion",2,0,0,0,0,2,0,0,0,0,0,0
"Easton Poe","YES",2008-03-06,"6.06",219,"D","North Bay Battalion",1,0,0,0,0,1,0,0,0,0,0,0
"Elijah Chavez","YES",2008-09-15,"6.00",184,"LW","Peterborough Petes",3,0,0,0,0,0,0,0,0,0,0,0
"Eric He","NO",2007-10-17,"6.00",187,"LW","Niagara IceDogs",2,0,0,0,0,0,0,0,0,0,0,2
"Grady Spicer","YES",2008-07-17,"6.03",200,"D","Windsor Spitfires",3,0,0,0,0,1,0,0,0,0,0,2
"Heath Bogart","YES",2008-06-02,"5.11",175,"D","Brantford Bulldogs",4,0,0,0,0,1,0,0,0,0,0,2
"Jacob Bultje","NO",2008-03-24,"5.09",165,"RW","Brampton Steelheads",1,0,0,0,0,0,0,0,0,0,0,2
"Jacob Vandeven","NO",2008-03-03,"6.07",211,"D","London Knights",8,0,0,0,0,-1,0,0,0,0,0,0
"Jared Harding","NO",2007-12-05,"5.08",162,"D","Brampton Steelheads",5,0,0,0,0,-1,0,0,0,0,0,8
"Jonny Brooks","NO",2008-08-21,"6.00",183,"LW","Peterborough Petes",1,0,0,0,0,0,0,0,0,0,0,0
"Kaden Sienko","NO",2008-04-19,"6.01",190,"D","Saginaw Spirit",4,0,0,0,0,-1,0,0,0,0,0,2
"Kaden Wicklander","YES",2008-01-27,"5.08",161,"C","Brantford Bulldogs",2,0,0,0,0,-1,0,0,0,0,0,2
"Kaiden Harmon","NO",2007-10-30,"5.09",164,"C","Windsor Spitfires",1,0,0,0,0,0,0,0,0,0,0,0
"Quinn Kipfer","YES",2008-03-22,"5.09",174,"C","North Bay Battalion",2,0,0,0,0,0,0,0,0,0,0,0
"Ryker Young","NO",2008-05-22,"6.01",181,"D","Kitchener Rangers",1,0,0,0,0,1,0,0,0,0,0,0
