"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Liam Ladds",2007-10-28,"D","Sudbury Wolves",2,0,0,0,0,NA
"Lincoln Edwards",2009-09-12,"LW","North Bay Battalion",1,0,0,0,0,NA
"Logan Hawery",2008-03-15,"C","Sarnia Sting",1,0,0,0,0,0
"Logan Massimi",2009-01-05,"RD","Kitchener Rangers",2,0,0,0,0,NA
"Logan Prud'homme",2010-08-02,"C","Kingston Frontenacs",2,0,0,0,0,NA
"Luc Gauvreau",2007-08-08,"LW","Barrie Colts",2,0,0,0,0,NA
"Luca Blonda",2008-11-25,"D","Sudbury Wolves",2,0,0,0,0,0
"Luca Santala",2009-07-28,"C","London Knights",1,0,0,0,0,NA
"Luca Testa",2006-04-10,"C","Barrie Colts",2,0,0,0,0,NA
"Lucas DeMiglio",2008-10-26,"LW","Brampton Steelheads",2,0,0,0,0,0
"Lucas Matheson",2010-02-24,"D","Barrie Colts",2,0,0,0,0,NA
"Lucas Nutting",2009-04-05,"D","Flint Firebirds",1,0,0,0,0,NA
"Lucas Prud'homme",2007-04-10,"LW","Owen Sound Attack",2,0,0,0,0,NA
"Luka Graziano",2007-10-24,"D","Flint Firebirds",1,0,0,0,0,0
"Lukas Moore",2007-04-20,"D","Soo Greyhounds",2,0,0,0,0,NA
"MacGregor Richmond",2006-08-06,"RW","Brampton Steelheads",2,0,0,0,0,NA
"Manuel Amado",2008-02-04,"C","Brampton Steelheads",1,0,0,0,0,NA
"Mark Pape",2009-01-24,"LW","Oshawa Generals",2,0,0,0,0,0
"Martins Klaucans",2008-07-08,"C","Flint Firebirds",1,0,0,0,0,NA
"Mason Minsky",2007-07-03,"C","Peterborough Petes",2,0,0,0,0,NA
"Mason Roy",2008-07-15,"D","Brampton Steelheads",2,0,0,0,0,NA
"Mason Walker",2008-11-26,"LW","Sudbury Wolves",2,0,0,0,0,0
"Matej Stankoven",2008-02-28,"C","Brampton Steelheads",2,0,0,0,0,0
"Matt Zilinski",2010-02-21,"C","Owen Sound Attack",2,0,0,0,0,NA
"Matthew Henderson",2009-03-20,"D","Kingston Frontenacs",2,0,0,0,0,NA
"Matthew Hlacar",2006-05-31,"LW","Brantford Bulldogs",2,0,0,0,0,0
"Matthew Manza",2007-09-22,"RW","Sarnia Sting",1,0,0,0,0,0
"Matthew Miller",2008-05-28,"C","Guelph Storm",2,0,0,0,0,0
"Matthew Perreault",2009-07-28,"D","Peterborough Petes",2,0,0,0,0,0
"Max Brocklehurst",2008-12-30,"RW","Windsor Spitfires",2,0,0,0,0,0
"Max Crete",2008-04-24,"LW","North Bay Battalion",2,0,0,0,0,0
"Max Delisle",2009-07-06,"C","Owen Sound Attack",2,0,0,0,0,NA
"Max Fransen",2010-03-29,"D","Owen Sound Attack",2,0,0,0,0,NA
"Max Lappan",2010-03-17,"D","Niagara IceDogs",2,0,0,0,0,0
"Mclean Agrette",2007-11-23,"LW","Erie Otters",1,0,0,0,0,0
"Micah Della Croce",2008-01-17,"C","Guelph Storm",2,0,0,0,0,NA
"Michael Dec",2007-01-29,"RW","Erie Otters",1,0,0,0,0,NA
"Michael Tang",2009-04-15,"RW","Barrie Colts",2,0,0,0,0,NA
"Michal Svrcek",2007-01-26,"LW","Windsor Spitfires",2,0,0,0,0,0
"Mikhail Zakharov",2007-07-06,"C","London Knights",2,0,0,0,0,NA
"Myles Dunn",2009-06-18,"RW","Sarnia Sting",1,0,0,0,0,NA
"Nasean Faria",2008-05-25,"D","Flint Firebirds",1,0,0,0,0,NA
"Nathan Amidovski",2008-04-06,"LW","Brampton Steelheads",2,0,0,0,0,0
"Nic Whitehead",2007-02-11,"C","Ottawa 67's",1,0,0,0,0,0
"Nicholas Desiderio",2008-06-16,"LW","Barrie Colts",2,0,0,0,0,NA
"Nick Bogas",2008-07-23,"D","Flint Firebirds",1,0,0,0,0,0
"Noah Lapointe",2006-06-05,"D","Brantford Bulldogs",1,0,0,0,0,NA
"Noah Laus",2009-02-10,"LW","Soo Greyhounds",2,0,0,0,0,0
"Noah Read",2007-01-06,"LW","Niagara IceDogs",2,0,0,0,0,0
"Nolan Buttar",2008-05-23,"LW","Kingston Frontenacs",2,0,0,0,0,0
"Nolan Jackson",2007-01-02,"D","Ottawa 67's",1,0,0,0,0,NA
"Nolan Laird",2006-01-04,"C","North Bay Battalion",2,0,0,0,0,0
"Nolan Long",2008-05-22,"LW","Soo Greyhounds",1,0,0,0,0,NA
"Nolan Snyder",2009-04-13,"RW","Kingston Frontenacs",2,0,0,0,0,0
"Nolan Turnbull",2007-03-03,"D","Kingston Frontenacs",2,0,0,0,0,NA
"Norman Greene",2009-02-02,"RW","Sudbury Wolves",2,0,0,0,0,0
"Oliver Turner",2007-03-18,"D","Erie Otters",1,0,0,0,0,NA
"Oskar Konobelj",2009-05-29,"D","North Bay Battalion",2,0,0,0,0,NA
"Owen Miniotas",2009-05-02,"RW","London Knights",1,0,0,0,0,NA
"Pacey Adduono",2008-09-01,"C","Peterborough Petes",1,0,0,0,0,NA
"Parker Smith",2009-04-17,"LW","Sudbury Wolves",2,0,0,0,0,0
"Parker Snelgrove",2007-01-20,"C","Guelph Storm",2,0,0,0,0,NA
"Parker Vaughan",2008-03-06,"RW","North Bay Battalion",2,0,0,0,0,0
"Patrick Babin",2008-01-30,"D","Guelph Storm",2,0,0,0,0,NA
"Patrik Ula",2009-11-28,"LW","Sudbury Wolves",2,0,0,0,0,0
"Peter Green",2009-07-21,"D","Brampton Steelheads",2,0,0,0,0,NA
"Philip Govedaris",2007-12-06,"LW","Brantford Bulldogs",2,0,0,0,0,NA
"Pierce Mbuyi",2008-04-17,"LW","Owen Sound Attack",2,0,0,0,0,0
"Quinn McKenzie",2007-11-28,"C","Soo Greyhounds",2,0,0,0,0,0
"Reid Hayes",2009-07-16,"RW","Ottawa 67's",1,0,0,0,0,NA
"Rene Van Bommel",2006-05-14,"LW","North Bay Battalion",2,0,0,0,0,NA
"Reyth Smith",2007-07-27,"LW","Niagara IceDogs",2,0,0,0,0,0
"Robin Kuzma",2008-01-29,"LW","Kingston Frontenacs",2,0,0,0,0,0
"Rocco Olek",2009-07-07,"RW","Barrie Colts",2,0,0,0,0,NA
"Roderik Cernak",2008-03-19,"D","Owen Sound Attack",2,0,0,0,0,NA
"Roman Andreev",2010-07-10,"RW","Kitchener Rangers",2,0,0,0,0,NA
"Roman Vanacker",2010-05-08,"LW","Kingston Frontenacs",2,0,0,0,0,NA
"Ryan Beaulieu",2010-01-10,"D","London Knights",2,0,0,0,0,NA
"Ryan Hanrahan",2009-11-10,"C","Saginaw Spirit",2,0,0,0,0,NA
"Ryan Hedley",2007-08-09,"C","Oshawa Generals",2,0,0,0,0,0
"Ryan Kaczynski",2009-07-08,"LW","Soo Greyhounds",2,0,0,0,0,0
"Ryan Yurkiw",2008-07-27,"D","Barrie Colts",2,0,0,0,0,NA
"Ryder Carey",2008-08-02,"RW","North Bay Battalion",2,0,0,0,0,NA
"Ryder Roberson",2008-02-18,"RW","Kitchener Rangers",2,0,0,0,0,0
"Ryerson Edgar",2009-07-30,"C","Niagara IceDogs",2,0,0,0,0,NA
"Ryker Kesler",2010-12-19,"C","London Knights",2,0,0,0,0,NA
"Rylan Fellinger",2007-05-16,"D","Flint Firebirds",1,0,0,0,0,0
"Ryland Cunningham",2008-06-28,"LW","Flint Firebirds",1,0,0,0,0,NA
"Sam Roberts",2009-05-21,"RW","Oshawa Generals",2,0,0,0,0,0
"Sam Wathier",2008-05-17,"D","Windsor Spitfires",2,0,0,0,0,NA
"Sarvir Jaworski",2009-02-24,"LW","Sarnia Sting",1,0,0,0,0,NA
