"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Emmet Pierce",2001-05-30,"RW","Flint Firebirds",24,8,2,10,0.42,-8,1,0,2,0,10
"Zayde Wisdom",2002-07-07,"C","Kingston Frontenacs",60,3,7,10,0.17,-36,0,0,0,0,33
"Nolan Seed",2002-04-24,"D","Owen Sound Attack",60,2,8,10,0.17,-12,1,3,0,0,12
"Justin McCombs",2001-06-27,"C","Sarnia Sting",49,3,6,9,0.18,-21,0,2,1,0,14
"Jake Uberti",2002-03-07,"C","Niagara IceDogs",59,2,7,9,0.15,-6,0,0,0,0,2
"Marcus Gillard",2001-10-15,"D","Erie Otters",56,0,9,9,0.16,-1,0,0,0,0,25
"Sahil Panwar",2002-01-26,"LW","London Knights",26,5,3,8,0.31,2,0,0,1,0,10
"Alec Belanger",2002-05-29,"D","Ottawa 67's",27,3,5,8,0.3,10,0,1,1,0,10
"Jake Murray",2002-04-11,"D","Kingston Frontenacs",62,2,6,8,0.13,-44,1,3,0,0,14
"Manuel Alberg",2001-03-06,"RW","Owen Sound Attack",55,2,6,8,0.15,-8,0,0,0,0,12
"Matthew Maggio",2002-11-25,"RW","Ottawa 67's",35,4,3,7,0.2,1,0,0,0,0,8
"Peter Fleming",2001-03-06,"LW","Barrie Colts",58,4,3,7,0.12,-1,0,0,0,0,4
"William Portokalis",2002-04-04,"C","Mississauga Steelheads",55,3,4,7,0.13,-1,0,1,0,0,6
"Dylan Robinson",2002-07-01,"LW","Oshawa Generals",34,2,5,7,0.21,5,0,0,0,0,22
"Robert Calisti",2001-01-25,"D","Sault Ste. Marie Greyhounds",59,2,5,7,0.12,-8,0,0,0,0,14
"Payton Vescio",2001-03-20,"D","Hamilton Bulldogs",42,0,7,7,0.17,-9,0,1,0,0,10
"Theo Hill",2002-04-04,"C","Sarnia Sting",60,3,3,6,0.1,-15,0,0,0,0,20
"Cameron Peters",2002-07-09,"C","North Bay Battalion",50,2,4,6,0.12,-16,0,0,0,0,8
"Jake Partridge",2001-04-18,"LW","Barrie Colts",46,1,5,6,0.13,2,0,0,0,0,6
"Michael Bianconi",2002-05-19,"D","Flint Firebirds",50,1,5,6,0.12,-26,0,2,0,0,18
"Ethan Cardwell",2002-08-30,"RW","Saginaw Spirit",15,5,0,5,0.33,-3,0,0,2,0,2
"Jonah De Simone",2002-02-24,"RW","Niagara IceDogs",47,3,2,5,0.11,-8,0,0,1,0,6
"Bryce Caruk",2001-01-08,"C","Owen Sound Attack",31,2,3,5,0.16,-3,0,0,1,0,9
"Zack Terry",2002-04-05,"D","Guelph Storm",51,2,3,5,0.1,5,1,0,0,0,0
"Charlie Callaghan",2002-06-11,"D","Mississauga Steelheads",49,0,5,5,0.1,-19,0,1,0,0,19
"Gerard Keane",2002-01-30,"D","London Knights",29,3,1,4,0.14,5,0,0,1,0,32
"Dylan Robinson",2002-05-03,"D","Windsor Spitfires",8,1,3,4,0.5,-3,0,0,0,0,0
"Frank Jenkins",2002-09-25,"D","Hamilton Bulldogs",44,1,3,4,0.09,-14,0,0,0,0,16
"Arber Xhekaj",2001-01-30,"D","Kitchener Rangers",59,2,1,3,0.05,-28,0,0,0,0,39
"Dennis Golovatchev",2001-02-19,"LW","Kingston Frontenacs",59,2,1,3,0.05,-23,0,0,1,1,8
"Dominic Mufarreh",2002-02-25,"RW","Sault Ste. Marie Greyhounds",9,2,1,3,0.33,1,0,0,0,0,2
"Kyle Jackson",2002-10-17,"LW","North Bay Battalion",12,2,1,3,0.25,-1,0,0,1,0,2
"Nolan Burke",2002-12-09,"C","Sarnia Sting",13,2,1,3,0.23,-2,0,0,0,0,2
"Shawn Spearing",2002-07-26,"D","Peterborough Petes",36,2,1,3,0.08,1,0,0,0,0,12
"Brendan Kischnick",2001-03-27,"D","Erie Otters",51,1,2,3,0.06,-19,0,0,0,0,49
"Graham Dickerson",2001-02-19,"RW","Kitchener Rangers",43,1,2,3,0.07,-12,0,1,0,0,8
"Mason Howard",2001-02-03,"D","Niagara IceDogs",52,1,2,3,0.06,5,0,0,0,0,25
"Michael Renwick",2002-01-26,"D","Hamilton Bulldogs",18,1,2,3,0.17,0,0,0,0,0,6
"Callan Christner",2001-12-08,"LW","Mississauga Steelheads",25,0,3,3,0.12,-1,0,0,0,0,25
"Pacey Schlueting",2002-01-02,"D","North Bay Battalion",60,0,3,3,0.05,-11,0,0,0,0,8
"Danyk Drouin",2001-02-21,"C","Oshawa Generals",33,2,0,2,0.06,0,0,0,1,0,4
"Kallaway Mercer",2002-07-17,"LW","Kingston Frontenacs",47,2,0,2,0.04,-30,0,0,1,0,20
"Nolan DeGurse",2001-10-08,"LW","Sarnia Sting",10,1,1,2,0.2,-1,0,0,0,0,2
"Ben McFarlane",2002-08-09,"RW","Guelph Storm",13,0,2,2,0.15,2,0,0,0,0,2
"Luka Profaca",2002-03-30,"D","Guelph Storm",13,0,2,2,0.15,2,0,0,0,0,4
"Luke Evangelista",2002-02-21,"RW","London Knights",27,0,2,2,0.07,-5,0,0,0,0,4
"Steven Grant",2001-05-08,"LW","Guelph Storm",9,0,2,2,0.22,0,0,0,0,0,0
"Yanic Crete",2002-05-07,"C","Ottawa 67's",14,0,2,2,0.14,-1,0,0,0,0,6
"Matthew Sredl",2002-04-22,"D","Barrie Colts",24,1,0,1,0.04,-8,0,0,0,0,11
"Daniel Nardi",2001-03-27,"D","Hamilton Bulldogs",13,0,1,1,0.08,-5,0,0,0,0,2
"Dustin Hutton",2001-09-22,"LW","Peterborough Petes",10,0,1,1,0.1,2,0,0,0,0,0
"Ian Lemieux",2002-02-13,"D","Saginaw Spirit",19,0,1,1,0.05,1,0,0,0,0,6
"Joseph Serpa",2002-03-23,"C","Kitchener Rangers",9,0,1,1,0.11,-1,0,0,0,0,0
"Mat Hardwick",2001-03-23,"RW","North Bay Battalion",5,0,1,1,0.2,0,0,0,0,0,0
"Matthew Papais",2002-01-29,"LW","Guelph Storm",12,0,1,1,0.08,-1,0,0,0,0,0
"Tyler Deline",2002-09-07,"D","Flint Firebirds",9,0,1,1,0.11,3,0,0,0,0,10
"Ben Roger",2002-11-03,"D","London Knights",1,0,0,0,0,0,0,0,0,0,0
"Carson Whitson",2002-01-28,"RW","Mississauga Steelheads",9,0,0,0,0,-2,0,0,0,0,0
"Dawson McKinney",2002-06-23,"C","Oshawa Generals",2,0,0,0,0,-1,0,0,0,0,0
"Liam Whittaker",2001-06-06,"D","London Knights",1,0,0,0,0,-1,0,0,0,0,0
"Matt Gordon",2001-02-27,"C","Kitchener Rangers",6,0,0,0,0,-1,0,0,0,0,0
"Noah Sedore",2002-02-24,"LW","Erie Otters",4,0,0,0,0,-1,0,0,0,0,0
"Nolan Dillingham",2002-06-22,"D","Sarnia Sting",18,0,0,0,0,-10,0,0,0,0,4
"Owen Saye",2002-01-05,"RW","Sarnia Sting",4,0,0,0,0,-4,0,0,0,0,0
"Ryan Gagnier",2002-07-16,"LW","Oshawa Generals",1,0,0,0,0,0,0,0,0,0,0
