"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Jacob Winterton","YES",2001-01-09,"5.11",166,"LW","Flint Firebirds",67,11,10,21,0.31,-27,1,0,1,0,0,12
"Harrison Caines","YES",2001-02-14,"6.00",173,"LW","North Bay Battalion",56,9,12,21,0.38,4,0,0,0,1,0,32
"Tim Fleischer","NO",2000-09-29,"6.00",180,"C","Hamilton Bulldogs",68,8,13,21,0.31,-16,1,0,1,1,0,30
"Nathan Allensen","NO",2001-05-03,"6.00",202,"D","Barrie Colts",67,4,16,20,0.3,-9,1,3,4,0,0,54
"Liam Van Loon","YES",2001-08-17,"6.00",185,"LW","Hamilton Bulldogs",54,9,10,19,0.35,-3,3,0,3,1,0,18
"Luke Bignell","NO",2000-11-03,"6.01",178,"C","Barrie Colts",68,9,10,19,0.28,-16,1,0,1,1,0,62
"Mitchell Brewer","NO",2001-03-20,"6.01",199,"D","Oshawa Generals",67,4,14,18,0.27,8,0,1,1,1,0,49
"Grayson Ladd","NO",2001-03-01,"6.02",181,"D","Windsor Spitfires",48,2,16,18,0.38,15,0,1,1,0,0,6
"Kyle Harris","NO",2001-04-12,"6.00",178,"LW","Flint Firebirds",66,8,9,17,0.26,-18,1,0,1,0,0,24
"Mike Petizian","NO",2001-02-20,"5.06",167,"LW","Kitchener Rangers",59,6,11,17,0.29,-15,0,0,0,0,0,29
"Lucas Peric","NO",2001-01-08,"6.00",180,"D","Ottawa 67's",53,3,14,17,0.32,21,0,1,1,0,0,28
"Nikita Okhotyuk","NO",2000-12-04,"6.01",198,"D","Ottawa 67's",56,2,15,17,0.3,30,0,0,0,1,0,43
"Cullen McLean","YES",2001-02-10,"6.02",174,"LW","Sault Ste. Marie Greyhounds",54,6,10,16,0.3,3,0,0,0,1,0,14
"Jacob LeGuerrier","NO",2000-11-22,"6.02",202,"D","Sault Ste. Marie Greyhounds",68,6,10,16,0.24,33,0,0,0,1,0,52
"Anthony Aguanno","YES",2001-03-18,"5.08",172,"D","Kingston Frontenacs",57,2,14,16,0.28,-30,0,8,8,1,0,41
"Adam Varga","NO",2001-06-07,"6.01",181,"RW","Mississauga Steelheads",63,6,9,15,0.24,-12,2,2,4,1,0,12
"Daniel D'Amato","YES",2001-04-08,"6.01",177,"RW","Erie Otters",63,4,11,15,0.24,-23,0,0,0,1,0,13
"Andrew Perrott","NO",2001-08-24,"6.00",212,"D","Owen Sound Attack",53,3,12,15,0.28,-16,0,0,0,1,0,40
"Navrin Mutter","NO",2001-03-15,"6.04",198,"LW","Hamilton Bulldogs",67,6,7,13,0.19,-19,1,0,1,0,0,96
"Brendan Sellan","YES",2001-01-23,"5.09",172,"LW","Erie Otters",64,4,9,13,0.2,-22,0,0,0,0,0,28
"Griffin Wilson","YES",2001-05-30,"6.00",193,"C","Owen Sound Attack",63,4,9,13,0.21,-13,0,0,0,0,0,8
"Mathew Hill","NO",2001-05-01,"6.04",211,"D","Barrie Colts",65,2,11,13,0.2,7,0,0,0,0,0,46
"Ashton Reesor","YES",2001-01-12,"6.04",203,"D","Sarnia Sting",65,2,10,12,0.18,9,0,0,0,0,0,35
"Alexandre Hogue","NO",2001-02-14,"5.09",180,"D","Sarnia Sting",55,5,6,11,0.2,-22,2,4,6,0,0,10
"Emmet Pierce","YES",2001-05-30,"6.06",214,"RW","Flint Firebirds",24,8,2,10,0.42,-8,1,0,1,2,0,10
"Lucas Rowe","NO",2001-08-13,"5.10",166,"RW","Kingston Frontenacs",46,2,8,10,0.22,-46,0,1,1,0,0,28
"Tag Bertuzzi","NO",2001-02-18,"6.01",199,"C","Hamilton Bulldogs",30,4,5,9,0.3,-13,1,1,2,1,0,25
"Justin McCombs","YES",2001-06-27,"5.09",144,"C","Sarnia Sting",49,3,6,9,0.18,-21,0,2,2,1,0,14
"Duncan Penman","NO",2001-07-05,"6.00",191,"D","Mississauga Steelheads",59,2,7,9,0.15,-2,0,0,0,0,0,19
"Ian Martin","NO",2001-01-27,"5.11",175,"RW","Kingston Frontenacs",54,2,7,9,0.17,-26,0,0,0,0,0,46
"Manuel Alberg","YES",2001-03-06,"5.10",162,"RW","Owen Sound Attack",55,2,6,8,0.15,-8,0,0,0,0,0,12
"Peter Fleming","YES",2001-03-06,"6.03",195,"LW","Barrie Colts",58,4,3,7,0.12,-1,0,0,0,0,0,4
"Robert Calisti","YES",2001-01-25,"5.09",189,"D","Sault Ste. Marie Greyhounds",59,2,5,7,0.12,-8,0,0,0,0,0,14
"Victor Hadfield","NO",2000-09-21,"6.00",179,"D","Barrie Colts",51,2,5,7,0.14,-14,0,0,0,1,0,13
"Marko Jakovljevic","NO",2000-11-24,"6.04",208,"D","Sarnia Sting",57,0,7,7,0.12,-8,0,0,0,0,0,50
"Payton Vescio","YES",2001-03-20,"6.01",180,"D","Hamilton Bulldogs",42,0,7,7,0.17,-9,0,1,1,0,0,10
"Jake Partridge","YES",2001-04-18,"5.09",183,"LW","Barrie Colts",46,1,5,6,0.13,2,0,0,0,0,0,6
"Bryce Caruk","YES",2001-01-08,"6.04",190,"C","Owen Sound Attack",31,2,3,5,0.16,-3,0,0,0,1,0,9
"Evan Brand","NO",2001-03-14,"6.06",205,"D","Kingston Frontenacs",61,0,4,4,0.07,-22,0,0,0,0,0,38
"Arber Xhekaj","YES",2001-01-30,"6.04",204,"D","Kitchener Rangers",59,2,1,3,0.05,-28,0,0,0,0,0,39
"Dennis Golovatchev","YES",2001-02-19,"6.00",188,"LW","Kingston Frontenacs",59,2,1,3,0.05,-23,0,0,0,1,1,8
"Brendan Kischnick","YES",2001-03-27,"5.08",170,"D","Erie Otters",51,1,2,3,0.06,-19,0,0,0,0,0,49
"Drew Wawrow","NO",2001-02-02,"5.11",180,"D","Sault Ste. Marie Greyhounds",21,1,2,3,0.14,-3,0,1,1,0,0,7
"Graham Dickerson","YES",2001-02-19,"6.00",185,"RW","Kitchener Rangers",43,1,2,3,0.07,-12,0,1,1,0,0,8
"Kurtis Evans","NO",2001-04-21,"6.02",183,"RW","North Bay Battalion",21,1,2,3,0.14,-11,0,0,0,0,0,9
"Mason Howard","YES",2001-02-03,"6.04",240,"D","Niagara IceDogs",52,1,2,3,0.06,5,0,0,0,0,0,25
"Danyk Drouin","YES",2001-02-21,"6.01",187,"C","Oshawa Generals",33,2,0,2,0.06,0,0,0,0,1,0,4
"Cameron Hough","NO",2000-10-23,"6.01",178,"LW","Kingston Frontenacs",46,0,2,2,0.04,-24,0,0,0,0,0,43
"Steven Grant","YES",2001-05-08,"6.00",168,"LW","Guelph Storm",9,0,2,2,0.22,0,0,0,0,0,0,0
"Daniel Nardi","YES",2001-03-27,"5.11",175,"D","Hamilton Bulldogs",13,0,1,1,0.08,-5,0,0,0,0,0,2
"Mat Hardwick","YES",2001-03-23,"6.01",179,"RW","North Bay Battalion",5,0,1,1,0.2,0,0,0,0,0,0,0
"Carter Tresoor","NO",2001-02-15,"6.00",176,"LW","Kitchener Rangers",26,0,0,0,0,-8,0,0,0,0,0,10
"Liam Whittaker","YES",2001-06-06,"6.00",178,"D","London Knights",1,0,0,0,0,-1,0,0,0,0,0,0
"Matt Gordon","YES",2001-02-27,"6.01",158,"C","Kitchener Rangers",6,0,0,0,0,-1,0,0,0,0,0,0
