"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Mark Fraser","YES",1986-09-26,"6.03",206,"D","Kitchener Rangers",15,0,3,3,0.2,-3,0,0,0,0,0,26
"Matt Lashoff","NO",1986-09-29,"6.02",207,"D","Kitchener Rangers",13,0,3,3,0.23,4,0,1,1,0,0,18
"Tomas Sample","YES",1987-01-06,"6.01",195,"D","Sudbury Wolves",10,0,3,3,0.3,-1,0,2,2,0,0,10
"Adam Abraham","NO",1987-03-27,"5.11",200,"D","Mississauga IceDogs",5,1,1,2,0.4,1,1,0,1,0,1,0
"Adam Perry","YES",1987-01-12,"6.00",195,"LW","London Knights",8,1,1,2,0.25,3,0,0,0,0,0,0
"Cody Bass","NO",1987-01-07,"6.00",203,"C","Mississauga IceDogs",5,1,1,2,0.4,0,0,0,0,0,0,8
"James Neal","YES",1987-09-03,"6.03",205,"LW","Plymouth Whalers",4,1,1,2,0.5,0,1,0,1,0,0,6
"Sean O'Connor","NO",1987-01-31,"5.11",171,"RW","Erie Otters",6,1,1,2,0.33,-1,0,0,0,0,0,8
"Adam McQuaid","NO",1986-10-12,"6.04",205,"D","Sudbury Wolves",8,0,2,2,0.25,1,0,0,0,0,0,10
"Howie Martin","NO",1986-11-18,"5.11",202,"C","Brampton Battalion",6,0,2,2,0.33,0,0,1,1,0,0,10
"Justin Caruana","YES",1987-07-17,"6.02",210,"LW","Peterborough Petes",14,0,2,2,0.14,1,0,0,0,0,0,17
"Matt D'Agostini","YES",1986-10-23,"6.00",176,"RW","Guelph Storm",4,0,2,2,0.5,-2,0,2,2,0,0,8
"Scott Todd","NO",1986-11-11,"6.04",216,"D","Windsor Spitfires",10,0,2,2,0.2,-1,0,0,0,0,0,25
"Trevor Koverko","YES",1987-03-22,"6.03",217,"D","Owen Sound Attack",8,0,2,2,0.25,1,0,0,0,0,0,2
"Brian Soso","NO",1987-04-27,"6.05",217,"RW","Windsor Spitfires",11,1,0,1,0.09,-4,0,0,0,0,0,6
"Mike Montgomery","YES",1987-07-22,"5.11",185,"C","Peterborough Petes",3,1,0,1,0.33,1,0,0,0,0,0,2
"Vladimir Svacina","YES",1987-04-28,"5.10",183,"RW","Mississauga IceDogs",5,1,0,1,0.2,-1,0,0,0,0,0,4
"Bobby Davey","YES",1987-04-20,"6.01",195,"D","Belleville Bulls",5,0,1,1,0.2,-2,0,0,0,0,0,12
"Brandon MacLean","YES",1987-09-04,"6.01",182,"C","Sault Ste. Marie Greyhounds",7,0,1,1,0.14,0,0,0,0,0,0,0
"Chad Loikets","NO",1987-05-28,"6.03",195,"D","Erie Otters",6,0,1,1,0.17,1,0,0,0,0,0,0
"Justin Soryal","YES",1987-06-29,"6.02",200,"LW","Peterborough Petes",14,0,1,1,0.07,1,0,0,0,0,0,21
"Matthew Bragg","YES",1987-06-12,"5.09",200,"C","Barrie Colts",5,0,1,1,0.2,1,0,0,0,0,0,4
"Pat Ouellette","YES",1987-04-21,"5.11",177,"LW","Ottawa 67's",21,0,1,1,0.05,0,0,0,0,0,0,8
"Ryan Berard","NO",1987-04-08,"6.02",200,"RW","Belleville Bulls",5,0,1,1,0.2,-2,0,0,0,0,0,5
"Ryan McGinnis","NO",1987-03-03,"6.02",206,"D","Plymouth Whalers",4,0,1,1,0.25,0,0,0,0,0,0,2
"Ryan Parent","NO",1987-03-17,"6.02",205,"D","Guelph Storm",4,0,1,1,0.25,-1,0,1,1,0,0,4
"Scott Lavigne","YES",1987-02-13,"5.11",185,"D","Toronto St. Michael's Majors",8,0,1,1,0.13,1,0,0,0,0,0,2
"Tyson Aitcheson","NO",1987-03-01,"6.01",200,"D","Sault Ste. Marie Greyhounds",7,0,1,1,0.14,0,0,0,0,0,0,4
"Wes Cunningham","NO",1987-03-09,"5.11",180,"D","Belleville Bulls",5,0,1,1,0.2,-3,0,0,0,0,0,8
"Andrew Self","YES",1987-01-08,"6.03",200,"LW","Windsor Spitfires",8,0,0,0,0,-1,0,0,0,0,0,5
"Bradley Snetsinger","YES",1987-04-08,"6.02",187,"LW","Mississauga IceDogs",5,0,0,0,0,0,0,0,0,0,0,0
"Chris Bryson","YES",1987-08-20,"5.07",166,"RW","Kitchener Rangers",5,0,0,0,0,0,0,0,0,0,0,0
"Colin Hanley","YES",1987-06-10,"6.02",224,"RW","Owen Sound Attack",6,0,0,0,0,2,0,0,0,0,0,0
"Dan Collins","NO",1987-02-26,"6.01",209,"RW","Plymouth Whalers",4,0,0,0,0,0,0,0,0,0,0,6
"Dan Gyenes","YES",1987-05-20,"6.00",200,"D","Kitchener Rangers",5,0,0,0,0,0,0,0,0,0,0,0
"Darryl Smith","YES",1987-03-03,"5.11",187,"C","Guelph Storm",1,0,0,0,0,0,0,0,0,0,0,0
"Derek Brochu","NO",1987-05-06,"5.09",186,"RW","Owen Sound Attack",6,0,0,0,0,0,0,0,0,0,0,0
"Graham McNabb","YES",1987-02-23,"5.11",181,"LW","Brampton Battalion",3,0,0,0,0,2,0,0,0,0,0,0
"J.F. Houle","YES",1987-06-21,"6.00",175,"RW","Brampton Battalion",2,0,0,0,0,-1,0,0,0,0,0,0
"Jakub Kindl","YES",1987-02-10,"6.03",202,"D","Kitchener Rangers",12,0,0,0,0,-6,0,0,0,0,0,22
"Jason Cassidy","YES",1987-06-18,"5.09",165,"RW","Brampton Battalion",4,0,0,0,0,0,0,0,0,0,0,11
"Jeff Christison","NO",1987-02-08,"5.09",170,"RW","Sudbury Wolves",4,0,0,0,0,-3,0,0,0,0,0,2
"John Seymour","NO",1987-06-16,"6.03",190,"C","Brampton Battalion",6,0,0,0,0,0,0,0,0,0,0,0
"Matt McCready","YES",1987-07-01,"5.11",182,"D","London Knights",12,0,0,0,0,0,0,0,0,0,0,7
"Matt Pepe","NO",1987-02-22,"5.11",212,"D","Kitchener Rangers",15,0,0,0,0,-1,0,0,0,0,0,14
"Matthew Leszczynski","NO",1987-01-15,"6.01",190,"RW","Sault Ste. Marie Greyhounds",1,0,0,0,0,1,0,0,0,0,0,0
"Michael Blunden","NO",1986-12-15,"6.04",210,"RW","Erie Otters",2,0,0,0,0,-3,0,0,0,0,0,2
"Michael Swift","YES",1987-03-26,"5.09",165,"C","Mississauga IceDogs",5,0,0,0,0,0,0,0,0,0,0,4
"Mike Bushby","YES",1987-05-22,"6.01",195,"D","Windsor Spitfires",1,0,0,0,0,0,0,0,0,0,0,0
"Mike Duco","YES",1987-07-08,"5.09",197,"LW","Kitchener Rangers",15,0,0,0,0,-3,0,0,0,0,0,11
"Mike Roelofsen","NO",1987-03-19,"5.11",190,"C","Barrie Colts",6,0,0,0,0,-7,0,0,0,0,0,7
"Phil Oreskovic","NO",1987-01-26,"6.03",225,"D","Brampton Battalion",6,0,0,0,0,-4,0,0,0,0,0,4
"Scott Baker","YES",1987-05-15,"5.11",170,"LW","Belleville Bulls",3,0,0,0,0,-2,0,0,0,0,0,2
"Scott Judson","YES",1987-03-11,"6.02",209,"D","Windsor Spitfires",1,0,0,0,0,0,0,0,0,0,0,0
"Stephen Miller","YES",1987-07-18,"6.02",210,"D","Sudbury Wolves",9,0,0,0,0,-5,0,0,0,0,0,2
"Todd Perry","YES",1986-12-13,"6.03",230,"D","Barrie Colts",6,0,0,0,0,-8,0,0,0,0,0,13
"Travis Elder","YES",1987-03-27,"6.02",201,"LW","Toronto St. Michael's Majors",8,0,0,0,0,1,0,0,0,0,0,5
"Troy Murray","YES",1987-04-22,"6.03",210,"D","Sudbury Wolves",4,0,0,0,0,1,0,0,0,0,0,4
"Tyler Cuthbert","YES",1987-05-05,"6.05",211,"D","Sault Ste. Marie Greyhounds",7,0,0,0,0,2,0,0,0,0,0,0
"Tyler McKinley","YES",1987-05-02,"6.00",195,"D","Sault Ste. Marie Greyhounds",4,0,0,0,0,0,0,0,0,0,0,0
"Zack Shepley","YES",1987-08-28,"6.04",218,"D","Plymouth Whalers",4,0,0,0,0,-4,0,0,0,0,0,0
