"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Nolan Seed","NO",2002-04-24,"6.00",184,"D","Owen Sound Attack",54,1,6,7,0.13,1,0,3,3,0,0,24
"Anthony Costantini","YES",2002-08-04,"6.01",181,"D","Ottawa 67's",59,0,7,7,0.12,21,0,0,0,0,0,22
"Zack Terry","NO",2002-04-05,"6.02",200,"D","Guelph Storm",49,0,7,7,0.14,-3,0,0,0,0,0,16
"Dawson McKinney","YES",2002-06-23,"6.00",181,"RW","Oshawa Generals",37,5,1,6,0.16,-3,0,0,0,1,0,22
"Ian Lemieux","NO",2002-02-13,"6.00",187,"D","Barrie Colts",49,1,5,6,0.12,-18,0,0,0,0,0,6
"Pacey Schlueting","NO",2002-01-02,"6.01",190,"D","North Bay Battalion",56,0,6,6,0.11,-33,0,0,0,0,0,32
"Tyler Deline","YES",2002-09-07,"5.10",173,"D","Flint Firebirds",43,0,6,6,0.14,-9,0,0,0,0,0,23
"Michael Stubbs","YES",2002-04-01,"5.08",178,"C","Mississauga Steelheads",40,4,1,5,0.13,-1,1,0,1,0,0,13
"Matthew Sredl","NO",2002-04-22,"6.01",191,"D","Barrie Colts",51,3,2,5,0.1,-21,1,1,2,0,0,30
"Kallaway Mercer","NO",2002-07-17,"5.11",170,"LW","Kingston Frontenacs",36,2,3,5,0.14,-11,0,0,0,0,0,6
"Shawn Spearing","NO",2002-07-26,"6.02",195,"D","Peterborough Petes",45,0,5,5,0.11,5,0,0,0,0,0,21
"Davis Young","YES",2002-01-03,"6.00",175,"C","Hamilton Bulldogs",12,3,1,4,0.33,-1,0,0,0,0,0,0
"David Campbell","YES",2002-04-12,"6.01",195,"LW","North Bay Battalion",27,2,2,4,0.15,-7,0,0,0,0,0,4
"Logan LeSage","YES",2002-01-04,"6.01",195,"LW","Owen Sound Attack",21,1,3,4,0.19,0,0,0,0,0,0,15
"Owen Saye","YES",2002-01-05,"5.11",170,"RW","Sarnia Sting",41,1,3,4,0.1,-3,0,0,0,0,0,45
"Kalvyn Watson","YES",2002-05-15,"5.10",163,"RW","Soo Greyhounds",39,3,0,3,0.08,-3,0,0,0,0,0,15
"Niki Korpialho","YES",2002-02-15,"6.01",175,"LW","North Bay Battalion",15,2,1,3,0.2,-6,0,0,0,0,0,0
"Christian Stevens","YES",2002-05-16,"6.01",193,"C","North Bay Battalion",22,1,2,3,0.14,-4,0,0,0,0,0,11
"Dylan Robinson","NO",2002-07-01,"6.02",171,"LW","Ottawa 67's",11,1,2,3,0.27,-2,0,0,0,1,0,8
"Marcus Gretz","NO",2001-11-22,"6.03",190,"D","Flint Firebirds",42,1,2,3,0.07,6,0,0,0,0,0,15
"Nathan Ribau","YES",2002-04-07,"6.01",185,"D","Sudbury Wolves",40,1,2,3,0.08,-11,0,0,0,0,0,18
"Sahil Panwar","NO",2002-01-26,"6.00",185,"LW","London Knights",48,1,2,3,0.06,-3,0,0,0,0,0,10
"Sean McGurn","YES",2002-07-30,"5.11",182,"C","London Knights",38,1,2,3,0.08,-1,0,0,0,0,0,2
"Nolan DeGurse","NO",2001-10-08,"5.10",178,"LW","Sarnia Sting",3,1,1,2,0.67,1,0,0,0,0,0,2
"Jack Harper","YES",2002-01-14,"5.10",184,"D","Flint Firebirds",39,0,2,2,0.05,-4,0,0,0,0,0,4
"Matthew Halushak","YES",2002-07-28,"6.03",197,"D","Soo Greyhounds",26,0,2,2,0.08,-5,0,1,1,0,0,14
"Giordano Biondi","YES",2002-08-13,"5.11",174,"C","Sudbury Wolves",13,1,0,1,0.08,0,0,0,0,0,0,0
"Rylan Bowers","YES",2002-03-28,"5.10",180,"RW","Mississauga Steelheads",3,1,0,1,0.33,0,1,0,1,0,0,0
"Sebastian Bulovs","YES",2002-06-15,"6.00",180,"LW","Saginaw Spirit",16,1,0,1,0.06,1,0,0,0,0,0,2
"Jacob Chantler","NO",2002-08-15,"6.01",188,"C","London Knights",1,0,0,0,0,0,0,0,0,0,0,0
"Ryan Smith","NO",2002-05-18,"5.10",165,"C","Sudbury Wolves",2,0,0,0,0,0,0,0,0,0,0,0
