"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Matt Puntureri",1985-06-17,"C","Sault Ste. Marie Greyhounds",68,1,1,2,0.03,8
"Matthew Albiani",1983-02-14,"C","Ottawa 67's",64,1,1,2,0.03,4
"Nick Vernelli",1983-01-02,"RW","Plymouth Whalers",63,1,1,2,0.03,17
"Rodney Bauman",1983-03-16,"LW","Ottawa 67's",49,1,1,2,0.04,4
"Ryan Callahan",1985-03-21,"RW","Guelph Storm",68,1,1,2,0.03,3
"Sal Peralta",1983-07-11,"C","Toronto St. Michael's Majors",68,1,1,2,0.03,4
"Sean Courtney",1985-10-16,"C","Saginaw Spirit",60,1,1,2,0.03,5
"Sean Stefanski",1983-09-10,"RW","Sudbury Wolves",63,1,1,2,0.03,6
"Tim Brent",1984-03-10,"C","Toronto St. Michael's Majors",53,1,1,2,0.04,3
"Wojtek Wolski",1986-02-24,"LW","Brampton Battalion",66,1,1,2,0.03,3
"Alex Karaulchuk",1983-07-27,"C","Erie Otters",64,0,2,2,0.03,4
"Daniel Girardi",1984-04-29,"D","Guelph Storm",68,0,2,2,0.03,4
"Drew Kivell",1983-02-04,"D","Kingston Frontenacs",65,0,2,2,0.03,12
"Dylan Hunter",1985-05-21,"LW","London Knights",64,0,2,2,0.03,3
"Jon Howse",1983-09-04,"C","Peterborough Petes",67,0,2,2,0.03,6
"Kevin Klein",1984-12-13,"D","Guelph Storm",51,0,2,2,0.04,7
"Marc Methot",1985-06-21,"D","London Knights",63,0,2,2,0.03,18
"Marc Rancourt",1984-04-28,"LW","Belleville Bulls",66,0,2,2,0.03,3
"Milan Hluchy",1985-01-13,"RW","Belleville Bulls",26,0,2,2,0.08,18
"Nathan O'Nabigon",1983-05-09,"LW","Kitchener Rangers",68,0,2,2,0.03,4
"Ryan Card",1984-02-18,"D","Guelph Storm",60,0,2,2,0.03,7
"Adam Berti",1986-07-01,"LW","Oshawa Generals",66,1,0,1,0.02,2
"Adam Keefe",1984-04-26,"RW","Kitchener Rangers",67,1,0,1,0.01,3
"Andrew Brown",1983-07-05,"RW","Belleville Bulls",60,1,0,1,0.02,4
"Brad Horan",1983-05-15,"RW","Kingston Frontenacs",65,1,0,1,0.02,2
"Brandon McBride",1984-02-22,"C","Oshawa Generals",63,1,0,1,0.02,2
"Brett Connolly",1986-08-17,"C","Sault Ste. Marie Greyhounds",53,1,0,1,0.02,8
"Chad Painchaud",1986-05-27,"RW","Mississauga IceDogs",68,1,0,1,0.01,2
"Colt King",1983-03-04,"LW","Sarnia Sting",57,1,0,1,0.02,2
"Craig Foster",1984-02-10,"LW","Sarnia Sting",54,1,0,1,0.02,6
"David Clarkson",1984-03-31,"C","Kitchener Rangers",55,1,0,1,0.02,3
"Drew Larman",1985-05-15,"C","Sarnia Sting",68,1,0,1,0.01,4
"Dustin VanBallegooie",1983-03-25,"D","Toronto St. Michael's Majors",53,1,0,1,0.02,3
"Evan Kotsopoulos",1984-03-24,"LW","Kingston Frontenacs",68,1,0,1,0.01,3
"Frank Rediker",1985-03-15,"D","London Knights",25,1,0,1,0.04,10
"Greg Goodnough",1984-04-18,"RW","Ottawa 67's",61,1,0,1,0.02,3
"Hunter Tremblay",1986-01-15,"LW","Barrie Colts",67,1,0,1,0.01,4
"James Wisniewski",1984-02-24,"D","Plymouth Whalers",50,1,0,1,0.02,1
"Jason Dixon",1985-02-21,"C","Windsor Spitfires",65,1,0,1,0.02,8
"Jeff MacDermid",1984-03-01,"RW","Owen Sound Attack",64,1,0,1,0.02,6
"Joey Tenute",1983-04-02,"C","Sarnia Sting",58,1,0,1,0.02,1
"Jordan Prevost",1986-09-18,"LW","Sudbury Wolves",45,1,0,1,0.02,9
"Kamil Kreps",1984-11-18,"C","Brampton Battalion",57,1,0,1,0.02,2
"Kyle Lamb",1987-04-13,"D","Sudbury Wolves",58,1,0,1,0.02,5
"Mark Giordano",1983-03-10,"D","Owen Sound Attack",65,1,0,1,0.02,2
"Matt Lashoff",1986-09-29,"D","Kitchener Rangers",62,1,0,1,0.02,4
"Michael Blunden",1986-12-15,"RW","Erie Otters",52,1,0,1,0.02,3
"Mike Roelofsen",1987-03-19,"C","Belleville Bulls",67,1,0,1,0.01,2
"Paul Bissonnette",1985-03-11,"D","Saginaw Spirit",67,1,0,1,0.01,5
"Paul McFarland",1985-12-06,"LW","Kitchener Rangers",59,1,0,1,0.02,3
"Pavel Voroshnin",1984-03-23,"D","Owen Sound Attack",58,1,0,1,0.02,4
"Pierre Mitsou",1983-01-06,"D","Ottawa 67's",62,1,0,1,0.02,2
"Ryan Oulahen",1985-03-26,"C","Brampton Battalion",57,1,0,1,0.02,3
"Taylor Raszka",1986-10-22,"LW","Saginaw Spirit",54,1,0,1,0.02,10
"Todd Griffith",1985-01-27,"LW","Owen Sound Attack",65,1,0,1,0.02,5
"Tyler Harrison",1984-12-24,"LW","Brampton Battalion",57,1,0,1,0.02,3
"Aaron Lewicki",1985-02-11,"RW","Sault Ste. Marie Greyhounds",43,0,1,1,0.02,7
"Adam Gibson",1984-06-07,"D","Saginaw Spirit",68,0,1,1,0.01,3
"Adam Sturgeon",1984-03-19,"D","Saginaw Spirit",58,0,1,1,0.02,12
"Andrew Maksym",1986-02-16,"RW","Owen Sound Attack",53,0,1,1,0.02,11
"Brad Good",1986-03-10,"D","Sault Ste. Marie Greyhounds",65,0,1,1,0.02,50
"Brad Richardson",1985-02-04,"C","Owen Sound Attack",15,0,1,1,0.07,6
"Brent Mahon",1984-04-27,"C","Plymouth Whalers",58,0,1,1,0.02,6
"Bryan Rodney",1984-04-22,"D","Kingston Frontenacs",67,0,1,1,0.01,1
"Bryan Young",1986-08-06,"D","Peterborough Petes",60,0,1,1,0.02,12
"Chad Thompson",1984-06-29,"D","Barrie Colts",41,0,1,1,0.02,8
"Chris Petrow",1984-06-05,"D","Oshawa Generals",62,0,1,1,0.02,4
"Chris Robertson",1984-01-10,"C","Sudbury Wolves",48,0,1,1,0.02,8
"Danny Syvret",1985-06-13,"D","London Knights",68,0,1,1,0.01,3
"David Halasz",1986-09-08,"D","Ottawa 67's",53,0,1,1,0.02,8
"Eric Larochelle",1984-07-07,"D","Sudbury Wolves",15,0,1,1,0.07,12
"Erik Lundmark",1985-03-22,"D","Plymouth Whalers",51,0,1,1,0.02,25
"Geoff Killing",1987-08-22,"D","Belleville Bulls",29,0,1,1,0.03,50
"Geoff Platt",1985-07-10,"C","Erie Otters",55,0,1,1,0.02,2
"Iain McPhee",1985-10-01,"D","Windsor Spitfires",64,0,1,1,0.02,8
"Ivan Svarny",1984-10-31,"D","Belleville Bulls",64,0,1,1,0.02,5
"Jeremy Akeson",1984-11-26,"LW","Ottawa 67's",53,0,1,1,0.02,3
"Jim Kehoe",1984-03-03,"D","Owen Sound Attack",58,0,1,1,0.02,10
"Jonas Fiedler",1984-05-29,"LW","Plymouth Whalers",63,0,1,1,0.02,2
"Jordan Morrison",1986-06-06,"C","Peterborough Petes",66,0,1,1,0.02,2
"Jordan Smith",1985-11-04,"D","Sault Ste. Marie Greyhounds",68,0,1,1,0.01,4
"Kevin Baker",1987-03-27,"C","Owen Sound Attack",60,0,1,1,0.02,7
"Kyle Quincey",1985-08-12,"D","Mississauga IceDogs",64,0,1,1,0.02,3
"Lukas Bolf",1985-02-20,"D","Barrie Colts",56,0,1,1,0.02,5
"Marc Staal",1987-01-13,"D","Sudbury Wolves",61,0,1,1,0.02,7
"Mark Mancari",1985-07-11,"RW","Ottawa 67's",67,0,1,1,0.01,2
"Mike Letizia",1985-02-15,"D","Plymouth Whalers",60,0,1,1,0.02,6
"Mike McKeown",1983-07-28,"D","Peterborough Petes",68,0,1,1,0.01,8
"Mike Melinko",1983-02-14,"RW","Peterborough Petes",58,0,1,1,0.02,4
"Nathan McIver",1985-01-06,"D","Toronto St. Michael's Majors",57,0,1,1,0.02,7
"Paul Giallonardo",1984-02-29,"D","Windsor Spitfires",68,0,1,1,0.01,4
"Peter Tsimikalis",1986-01-10,"C","Ottawa 67's",60,0,1,1,0.02,2
"Rick Caughell",1986-03-27,"D","Mississauga IceDogs",43,0,1,1,0.02,20
"Rick Steadman",1984-06-09,"LW","London Knights",68,0,1,1,0.01,4
"Ryan Ramsay",1983-05-18,"C","Plymouth Whalers",61,0,1,1,0.02,1
"Ryan Rorabeck",1985-02-27,"C","Toronto St. Michael's Majors",64,0,1,1,0.02,2
"Ryan Stephenson",1986-04-09,"LW","Kingston Frontenacs",68,0,1,1,0.01,6
"Scott Lehman",1986-01-05,"D","Toronto St. Michael's Majors",66,0,1,1,0.02,3
"Sean Langdon",1984-04-12,"C","Sudbury Wolves",62,0,1,1,0.02,3
"Thomas Harrison",1984-03-11,"D","Kitchener Rangers",44,0,1,1,0.02,11
"Tobias Whelan",1983-10-28,"C","Oshawa Generals",68,0,1,1,0.01,2
"Tom Zanoski",1984-03-03,"LW","Mississauga IceDogs",63,0,1,1,0.02,2
"Travis Chapman",1983-04-16,"D","Sault Ste. Marie Greyhounds",56,0,1,1,0.02,5
"Trevor Hendrikx",1985-03-29,"D","Peterborough Petes",63,0,1,1,0.02,3
"Tyler Kennedy",1986-07-15,"C","Sault Ste. Marie Greyhounds",63,0,1,1,0.02,2
"Aaron Dawson",1985-03-11,"D","Peterborough Petes",24,0,0,0,0,0
"Aaron Lobb",1983-06-10,"RW","Brampton Battalion",64,0,0,0,0,0
"Adam Abraham",1987-03-27,"D","Mississauga IceDogs",64,0,0,0,0,0
"Adam Henrich",1984-01-19,"LW","Brampton Battalion",65,0,0,0,0,0
"Adam McQuaid",1986-10-12,"D","Sudbury Wolves",47,0,0,0,0,0
"Adam Nemeth",1986-02-22,"D","London Knights",68,0,0,0,0,0
"Adam Rhymer",1984-02-27,"RW","Belleville Bulls",54,0,0,0,0,0
"Adam Smyth",1983-09-08,"RW","Owen Sound Attack",50,0,0,0,0,0
"Alex Lalonde",1983-06-21,"LW","Owen Sound Attack",2,0,0,0,0,NA
"Alex MacDonell",1983-08-13,"D","Kitchener Rangers",23,0,0,0,0,0
"Alexander Eaton",1985-07-02,"LW","Sudbury Wolves",64,0,0,0,0,0
"Andre Benoit",1984-01-06,"D","Kitchener Rangers",65,0,0,0,0,0
"Andrew Dennis",1985-09-06,"D","Barrie Colts",49,0,0,0,0,0
"Andrew Desjardins",1986-07-27,"C","Sault Ste. Marie Greyhounds",55,0,0,0,0,0
"Andrew Fournier",1987-11-05,"LW","Plymouth Whalers",3,0,0,0,0,0
"Andrew Gibbons",1986-08-12,"RW","Oshawa Generals",55,0,0,0,0,0
"Andrew Hotham",1986-08-29,"D","Barrie Colts",4,0,0,0,0,0
"Andrew Marshall",1986-08-07,"D","Barrie Colts",2,0,0,0,0,NA
"Andrew Shennan",1985-02-19,"RW","Barrie Colts",60,0,0,0,0,0
"Andy Hyvarinen",1987-12-29,"C","Guelph Storm",10,0,0,0,0,NA
"Andy Reiss",1986-05-17,"LW","Oshawa Generals",42,0,0,0,0,0
"Anthony Butera",1984-09-14,"D","Mississauga IceDogs",54,0,0,0,0,0
"Anthony Pototschnik",1986-10-17,"RW","Kitchener Rangers",26,0,0,0,0,0
"Anton Kadeykin",1984-05-17,"D","Sarnia Sting",39,0,0,0,0,0
"Austin Corredato",1985-03-01,"RW","Guelph Storm",22,0,0,0,0,0
"Ben Eager",1984-01-22,"LW","Oshawa Generals",61,0,0,0,0,0
"Benoit Pouliot",1986-09-29,"LW","Sudbury Wolves",4,0,0,0,0,0
"Bill Kinkel",1984-02-27,"LW","Kingston Frontenacs",62,0,0,0,0,0
"Blair Jarrett",1984-10-25,"RW","Mississauga IceDogs",59,0,0,0,0,0
"Blake Pronk",1986-07-18,"C","Kingston Frontenacs",50,0,0,0,0,0
"Bobby Bolt",1987-04-29,"LW","London Knights",8,0,0,0,0,0
"Bobby Ryan",1987-03-17,"RW","Owen Sound Attack",65,0,0,0,0,0
"Boris Valabik",1986-02-14,"D","Kitchener Rangers",68,0,0,0,0,0
"Brad Bonello",1984-04-15,"LW","Peterborough Petes",61,0,0,0,0,0
"Brad Efthimiou",1984-10-12,"RW","Mississauga IceDogs",68,0,0,0,0,0
"Brad Hartley",1986-04-29,"RW","Ottawa 67's",48,0,0,0,0,0
"Brad Sharpe",1986-06-13,"D","Owen Sound Attack",4,0,0,0,0,NA
"Brad Staubitz",1984-07-28,"D","Sault Ste. Marie Greyhounds",66,0,0,0,0,0
"Brad White",1986-07-01,"LW","Ottawa 67's",2,0,0,0,0,NA
"Bradley Snetsinger",1987-04-08,"LW","Mississauga IceDogs",8,0,0,0,0,0
"Brandon Dafoe",1985-04-06,"RW","Belleville Bulls",2,0,0,0,0,NA
"Brandon Elliott",1984-03-08,"D","Mississauga IceDogs",30,0,0,0,0,0
"Brendan Duncan",1986-10-08,"LW","Kingston Frontenacs",33,0,0,0,0,0
"Brent Small",1986-03-11,"LW","Toronto St. Michael's Majors",26,0,0,0,0,0
"Bret Nasby",1986-03-22,"D","Oshawa Generals",56,0,0,0,0,0
"Brett Liscomb",1986-01-28,"LW","Windsor Spitfires",63,0,0,0,0,0
"Brett Trudell",1984-02-15,"RW","Guelph Storm",68,0,0,0,0,0
"Brian Lee",1984-07-05,"D","Erie Otters",68,0,0,0,0,0
"Brian Penney",1987-02-19,"D","Peterborough Petes",3,0,0,0,0,NA
"Brian Soso",1987-04-27,"C","Windsor Spitfires",10,0,0,0,0,0
"Brock McPherson",1985-07-24,"RW","Brampton Battalion",64,0,0,0,0,0
"Brodie Beard",1986-06-12,"D","Ottawa 67's",59,0,0,0,0,0
"Brody Todd",1984-02-25,"LW","Ottawa 67's",56,0,0,0,0,0
"Bryan Bickell",1986-03-09,"LW","Ottawa 67's",59,0,0,0,0,0
"Bryan Hamm",1984-01-01,"D","Erie Otters",59,0,0,0,0,0
"Cal Clutterbuck",1987-11-18,"RW","Toronto St. Michael's Majors",60,0,0,0,0,0
"Cal O'Reilly",1986-09-30,"C","Windsor Spitfires",61,0,0,0,0,0
"Cam Fergus",1986-09-29,"RW","Kitchener Rangers",24,0,0,0,0,0
"Cam Janssen",1984-04-15,"RW","Guelph Storm",64,0,0,0,0,0
"Chad Loikets",1987-05-28,"D","Erie Otters",61,0,0,0,0,0
"Chad McCaffrey",1984-06-19,"C","Belleville Bulls",62,0,0,0,0,0
"Chad Robinson",1985-01-18,"LW","Barrie Colts",54,0,0,0,0,0
"Charles Amodeo",1985-07-14,"RW","Sarnia Sting",50,0,0,0,0,0
"Chase Crowder",1987-10-27,"RW","Saginaw Spirit",54,0,0,0,0,0
"Chris Bain",1984-11-27,"LW","Mississauga IceDogs",58,0,0,0,0,0
"Chris Campoli",1984-07-09,"D","Erie Otters",67,0,0,0,0,0
"Chris Chimienti",1986-06-03,"D","Mississauga IceDogs",47,0,0,0,0,0
"Chris Clayton",1983-09-28,"RW","Brampton Battalion",56,0,0,0,0,0
"Chris Cunningham",1985-04-22,"D","Toronto St. Michael's Majors",44,0,0,0,0,0
"Chris Curran",1983-07-24,"LW","Mississauga IceDogs",57,0,0,0,0,0
"Chris Gravelding",1987-12-07,"D","Kitchener Rangers",54,0,0,0,0,0
"Chris Hawley",1985-03-18,"D","Peterborough Petes",49,0,0,0,0,0
"Chris Lawrence",1987-02-05,"C","Sault Ste. Marie Greyhounds",62,0,0,0,0,0
"Chris Morrison",1986-04-16,"RW","Barrie Colts",61,0,0,0,0,0
"Chris Rebernik",1985-10-27,"RW","Toronto St. Michael's Majors",7,0,0,0,0,NA
"Clay McFadden",1986-02-15,"C","Oshawa Generals",46,0,0,0,0,0
"Cody Bass",1987-01-07,"C","Mississauga IceDogs",61,0,0,0,0,0
"Cody Thornton",1986-07-16,"RW","Belleville Bulls",65,0,0,0,0,0
"Colin Power",1984-03-02,"RW","Toronto St. Michael's Majors",65,0,0,0,0,0
"Connor Cameron",1985-05-11,"C","Toronto St. Michael's Majors",61,0,0,0,0,0
"Corey Gault",1986-03-19,"RW","Peterborough Petes",63,0,0,0,0,0
"Cory Vitarelli",1985-06-30,"LW","Toronto St. Michael's Majors",66,0,0,0,0,0
"Craig Cescon",1986-08-18,"D","Plymouth Whalers",55,0,0,0,0,0
"Craig Voakes",1986-01-02,"C","Kitchener Rangers",68,0,0,0,0,0
"Dale Good",1984-01-13,"D","Toronto St. Michael's Majors",42,0,0,0,0,0
"Dan Collins",1987-02-26,"RW","Plymouth Whalers",59,0,0,0,0,0
"Dan Marziani",1986-02-10,"D","Brampton Battalion",2,0,0,0,0,NA
"Dan Rogers",1984-05-07,"D","Belleville Bulls",61,0,0,0,0,0
"Dan Rudisuela",1983-01-10,"C","Mississauga IceDogs",61,0,0,0,0,0
"Dan Speer",1984-12-05,"C","Barrie Colts",54,0,0,0,0,0
"Dan Viljevac",1987-05-10,"D","Barrie Colts",3,0,0,0,0,NA
"Daniel Borges",1986-01-09,"C","Saginaw Spirit",54,0,0,0,0,0
"Daniel Carcillo",1985-01-28,"LW","Sarnia Sting",61,0,0,0,0,0
"Daniel Sisca",1983-06-16,"C","Sarnia Sting",67,0,0,0,0,0
"Daniel Torres",1986-04-16,"LW","London Knights",5,0,0,0,0,NA
"Danny Bois",1983-06-01,"RW","London Knights",52,0,0,0,0,0
"Danny Fritsche",1985-07-13,"C","Sarnia Sting",27,0,0,0,0,0
"Danny Revelle",1986-02-04,"LW","Mississauga IceDogs",28,0,0,0,0,0
"Danny Richmond",1984-08-01,"D","London Knights",59,0,0,0,0,0
"Darrell Simich",1986-04-06,"D","Guelph Storm",3,0,0,0,0,NA
"Darryl Boyce",1984-07-07,"C","Toronto St. Michael's Majors",64,0,0,0,0,0
"Darryl Smith",1987-03-03,"C","Guelph Storm",6,0,0,0,0,NA
"Daryl Knowles",1984-02-06,"LW","Mississauga IceDogs",26,0,0,0,0,0
"David Bowman",1983-09-23,"D","Windsor Spitfires",68,0,0,0,0,0
"David Edgeworth",1985-03-18,"C","Belleville Bulls",59,0,0,0,0,0
"David Herring",1984-02-22,"RW","Erie Otters",43,0,0,0,0,0
"David Jarram",1987-10-23,"D","Sault Ste. Marie Greyhounds",35,0,0,0,0,0
"David Liffiton",1984-10-18,"D","Plymouth Whalers",44,0,0,0,0,0
"David Lomas",1985-03-21,"RW","Windsor Spitfires",68,0,0,0,0,0
"David Lyall",1986-09-29,"D","Sarnia Sting",2,0,0,0,0,NA
"David Pszenyczny",1985-02-18,"D","Sarnia Sting",64,0,0,0,0,0
"David Shaw",1987-03-08,"D","Ottawa 67's",2,0,0,0,0,NA
"Dene Poulin",1983-12-13,"D","Sudbury Wolves",57,0,0,0,0,0
"Dennis Dewar",1986-04-23,"RW","Belleville Bulls",28,0,0,0,0,0
"Derek Brochu",1987-05-06,"RW","Owen Sound Attack",7,0,0,0,0,NA
"Derek Joslin",1987-03-17,"D","Ottawa 67's",7,0,0,0,0,NA
"Derek Merlini",1985-07-06,"D","Erie Otters",64,0,0,0,0,0
"Derrick Bagshaw",1986-05-05,"LW","Erie Otters",58,0,0,0,0,0
"Devereaux Heshmatpour",1987-02-15,"D","Kitchener Rangers",55,0,0,0,0,0
"Drew O'Connell",1984-10-24,"RW","Erie Otters",6,0,0,0,0,NA
"Drew Petkoff",1985-03-17,"D","Brampton Battalion",11,0,0,0,0,0
"Elgin Reid",1987-02-23,"D","Ottawa 67's",54,0,0,0,0,0
"Eliott McCormick",1986-03-17,"RW","Brampton Battalion",44,0,0,0,0,0
"Erik Schwanz",1984-02-18,"D","Brampton Battalion",68,0,0,0,0,0
"Evan Brophey",1986-12-03,"C","Barrie Colts",67,0,0,0,0,0
"Evan McGrath",1986-01-14,"C","Kitchener Rangers",68,0,0,0,0,0
"Evgeny Kadatskiy",1984-09-03,"LW","Toronto St. Michael's Majors",40,0,0,0,0,0
"Fred Hatziioannou",1983-03-10,"D","Oshawa Generals",68,0,0,0,0,0
"Gary Friesen",1987-04-28,"C","Oshawa Generals",37,0,0,0,0,0
"Geoff Patton",1983-09-21,"D","Belleville Bulls",66,0,0,0,0,0
"Geordie Michie",1986-03-13,"RW","Brampton Battalion",44,0,0,0,0,0
"George Bradley",1984-08-31,"D","Guelph Storm",42,0,0,0,0,0
"Georgi Misharin",1985-05-11,"D","Saginaw Spirit",65,0,0,0,0,0
"Georgy Ryazantsev",1986-02-18,"RW","Barrie Colts",38,0,0,0,0,0
"Gino Pisellini",1986-08-05,"RW","Plymouth Whalers",68,0,0,0,0,0
"Greg Stewart",1986-05-21,"LW","Peterborough Petes",58,0,0,0,0,0
"Howie Martin",1986-11-18,"C","Brampton Battalion",60,0,0,0,0,0
"Ian Maracle",1985-02-27,"D","Toronto St. Michael's Majors",21,0,0,0,0,0
"Ivan Khomutov",1985-03-11,"C","London Knights",40,0,0,0,0,0
"J.F. Houle",1987-06-21,"RW","Brampton Battalion",4,0,0,0,0,NA
"Jacob Heller",1985-02-13,"D","Erie Otters",67,0,0,0,0,0
"Jacob King",1986-01-04,"C","Sault Ste. Marie Greyhounds",53,0,0,0,0,0
"Jadran Beljo",1987-02-25,"LW","Peterborough Petes",37,0,0,0,0,0
"Jake Gilmour",1984-07-19,"LW","Belleville Bulls",4,0,0,0,0,NA
"James Neal",1987-09-03,"LW","Plymouth Whalers",9,0,0,0,0,0
"Jamie Fraser",1985-11-17,"C","Brampton Battalion",61,0,0,0,0,0
"Jamie Klie",1987-03-25,"D","Saginaw Spirit",10,0,0,0,0,0
"Jamie Tardif",1985-01-23,"C","Peterborough Petes",64,0,0,0,0,0
"Jamie VanderVeeken",1986-01-20,"LW","Toronto St. Michael's Majors",48,0,0,0,0,0
"Jared Cipparone",1986-02-14,"LW","Windsor Spitfires",25,0,0,0,0,0
"Jason Pitton",1986-05-23,"LW","Sault Ste. Marie Greyhounds",67,0,0,0,0,0
"Jason Price",1985-01-08,"D","Saginaw Spirit",3,0,0,0,0,NA
"Jason Speight",1986-07-07,"RW","Erie Otters",56,0,0,0,0,0
"Jean-Michel Rizk",1986-03-24,"RW","Saginaw Spirit",68,0,0,0,0,0
"Jeff Christison",1987-02-08,"RW","Sarnia Sting",8,0,0,0,0,NA
"Jeff Larsh",1985-01-24,"RW","Sault Ste. Marie Greyhounds",58,0,0,0,0,0
"Jeff Leavitt",1986-04-16,"LW","Windsor Spitfires",57,0,0,0,0,0
"Jeff Whitfield",1985-02-06,"D","Sarnia Sting",54,0,0,0,0,0
"Jeffrey Doyle",1983-01-10,"RW","Sault Ste. Marie Greyhounds",56,0,0,0,0,0
"Jeremy Reese",1987-04-08,"RW","Sarnia Sting",3,0,0,0,0,NA
"Jeremy Swanson",1984-06-21,"D","Barrie Colts",66,0,0,0,0,0
"Jesse Boucher",1983-04-19,"LW","Kitchener Rangers",61,0,0,0,0,0
"Jesse Gimblett",1985-01-04,"LW","Saginaw Spirit",66,0,0,0,0,0
"Jesse Jenish",1985-07-26,"LW","Saginaw Spirit",39,0,0,0,0,0
"Jiri Drtina",1985-03-01,"D","Guelph Storm",14,0,0,0,0,0
"Jiri Paska",1983-08-15,"D","Owen Sound Attack",20,0,0,0,0,0
"Joe McCann",1987-03-02,"RW","Kitchener Rangers",5,0,0,0,0,NA
"Joe Rand",1986-04-28,"LW","Toronto St. Michael's Majors",35,0,0,0,0,0
"Joel Maas",1984-06-29,"RW","Barrie Colts",9,0,0,0,0,0
"John Adams",1986-07-03,"C","Belleville Bulls",65,0,0,0,0,0
"John Hecimovic",1984-03-31,"RW","Sarnia Sting",68,0,0,0,0,0
"John Mitchell",1985-01-22,"C","Plymouth Whalers",65,0,0,0,0,0
