"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"David Nemecek",1995-06-29,"D","Sarnia Sting",3,0,0,0,0,-3,0,0,0,0,2
"Davis Brown",1995-07-01,"LW","Sarnia Sting",4,0,0,0,0,-4,0,0,0,0,2
"Dylan Di Perna",1996-04-26,"D","Kingston Frontenacs",4,0,0,0,0,2,0,0,0,0,4
"Hunter Smith",1995-09-11,"RW","Oshawa Generals",3,0,0,0,0,0,0,0,0,0,0
"Jared McCann",1996-05-31,"C","Sault Ste. Marie Greyhounds",1,0,0,0,0,0,0,0,0,0,0
"Jeremiah Addison",1996-10-21,"RW","Saginaw Spirit",4,0,0,0,0,-3,0,0,0,0,0
"Jordan Addesi",1996-03-15,"LW","Sarnia Sting",4,0,0,0,0,-6,0,0,0,0,2
"Justin Scott",1995-08-13,"RW","Barrie Colts",7,0,0,0,0,-3,0,0,0,0,0
"Kevin Spinozzi",1996-05-23,"D","Sault Ste. Marie Greyhounds",1,0,0,0,0,0,0,0,0,0,0
"Kyle Wood",1996-05-04,"D","Brampton Battalion",5,0,0,0,0,0,0,0,0,0,2
"Marc Beckstead",1995-04-18,"LW","Kingston Frontenacs",2,0,0,0,0,0,0,0,0,0,0
"Mathew Santos",1995-03-16,"RW","Brampton Battalion",5,0,0,0,0,-3,0,0,0,0,0
"Michael Cramarossa",1996-05-24,"C","Belleville Bulls",5,0,0,0,0,0,0,0,0,0,0
"Mike Amadio",1996-05-13,"RW","Brampton Battalion",5,0,0,0,0,-1,0,0,0,0,0
"Mike Robinson",1993-05-06,"LW","Niagara IceDogs",4,0,0,0,0,-1,0,0,0,0,0
"Mitchell Fitzmorris",1995-04-21,"C","Niagara IceDogs",3,0,0,0,0,0,0,0,0,0,0
"Nick Zottl",1995-01-11,"D","Mississauga Steelheads",1,0,0,0,0,0,0,0,0,0,0
"Ondrej Kopta",1995-04-17,"LW","Niagara IceDogs",1,0,0,0,0,0,0,0,0,0,5
"Ramon Lopez",1995-04-04,"D","Saginaw Spirit",1,0,0,0,0,1,0,0,0,0,0
"Ryan Kirkup",1995-05-14,"C","Sault Ste. Marie Greyhounds",5,0,0,0,0,-1,0,0,0,0,0
"Trent Mallette",1996-08-24,"RW","Sault Ste. Marie Greyhounds",6,0,0,0,0,0,0,0,0,0,0
"Tyler  Ganly",1995-03-22,"D","Sault Ste. Marie Greyhounds",6,0,0,0,0,-3,0,0,0,0,0
"Tyler Hore",1995-10-25,"D","Sarnia Sting",4,0,0,0,0,-7,0,0,0,0,0
"Will Petschenig",1995-02-03,"D","Oshawa Generals",1,0,0,0,0,0,0,0,0,0,0
