"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Anthony DiFruscia","YES",1995-04-20,"5.11",195,"LW","Niagara IceDogs",5,2,1,3,0.6,1,0,0,0,1,0,10
"Aaron Berisha","YES",1995-03-05,"5.10",190,"RW","Belleville Bulls",17,1,2,3,0.18,2,1,0,1,0,0,7
"Alex Yuill","NO",1995-05-27,"5.08",170,"D","Barrie Colts",18,1,2,3,0.17,3,0,0,0,1,0,7
"Evan de Haan","YES",1995-02-15,"6.00",172,"D","Sudbury Wolves",9,1,2,3,0.33,-4,0,1,1,1,0,2
"Jimmy Lodge","NO",1995-03-05,"6.01",172,"C","Saginaw Spirit",4,1,2,3,0.75,-4,1,2,3,0,0,7
"Justin Bailey","YES",1995-07-01,"6.03",202,"C","Kitchener Rangers",10,1,2,3,0.3,-2,0,1,1,0,0,4
"Ryan Kujawinski","NO",1995-03-30,"6.02",207,"C","Kingston Frontenacs",4,2,0,2,0.5,-4,0,0,0,0,0,2
"Jacob Harris","NO",1995-02-02,"6.00",198,"C","Sudbury Wolves",9,1,1,2,0.22,-6,0,0,0,0,0,6
"Jason Dickinson","NO",1995-07-04,"6.02",191,"LW","Guelph Storm",5,1,1,2,0.4,0,0,0,0,0,0,0
"Chris Bigras","NO",1995-02-22,"6.02",194,"D","Owen Sound Attack",12,0,2,2,0.17,-6,0,1,1,0,0,8
"Chris Carlisle","NO",1994-12-16,"5.10",175,"D","Oshawa Generals",9,0,2,2,0.22,2,0,0,0,0,0,4
"Andrey Alexeev","YES",1995-03-01,"5.09",180,"RW","Saginaw Spirit",4,1,0,1,0.25,-1,0,0,0,0,0,4
"Cole Cassels","NO",1995-05-04,"6.00",180,"C","Oshawa Generals",9,1,0,1,0.11,-2,0,0,0,0,0,14
"David Perklin","NO",1995-03-03,"6.04",191,"LW","Saginaw Spirit",1,1,0,1,1,0,0,0,0,0,0,0
"Gilbert Gabor","YES",1995-09-11,"6.04",206,"LW","Owen Sound Attack",10,1,0,1,0.1,1,0,0,0,1,0,6
"Jordan Maletta","NO",1995-04-30,"6.03",215,"RW","Niagara IceDogs",5,1,0,1,0.2,-7,1,0,1,0,0,0
"Josh Sterk","NO",1995-01-17,"5.11",183,"C","Kitchener Rangers",4,1,0,1,0.25,1,0,0,0,0,0,4
"Jared Gilbert","NO",1995-01-10,"6.00",193,"D","Kitchener Rangers",10,0,1,1,0.1,0,0,0,0,0,0,0
"Miles Liberati","YES",1995-06-21,"6.00",203,"D","London Knights",10,0,1,1,0.1,0,0,0,0,0,0,0
"Nick Paul",NA,1995-03-20,"6.03",221,"","Sault Ste. Marie Greyhounds",5,0,1,1,0.2,-4,0,0,0,0,0,0
"Aidan Wallace","YES",1995-04-17,"5.10",180,"LW","Oshawa Generals",4,0,0,0,0,0,0,0,0,0,0,0
"Alex Carnevale","NO",1995-01-14,"5.11",170,"LW","Sarnia Sting",1,0,0,0,0,-1,0,0,0,0,0,2
"Andrew Goldberg","NO",1994-11-09,"6.00",200,"RW","Mississauga Steelheads",5,0,0,0,0,-1,0,0,0,0,0,5
"Ben Harpur","NO",1995-01-12,"6.06",217,"D","Guelph Storm",5,0,0,0,0,-2,0,0,0,0,0,2
"Brent Pedersen","NO",1995-07-05,"6.02",213,"LW","Kitchener Rangers",8,0,0,0,0,-3,0,0,0,0,0,2
"Broderick Kelly","YES",1995-09-01,"5.11",195,"D","Niagara IceDogs",4,0,0,0,0,0,0,0,0,0,0,0
"Brody Silk","NO",1994-11-30,"6.00",185,"LW","Sudbury Wolves",3,0,0,0,0,-3,0,0,0,0,0,2
"Chadd Bauman","YES",1995-08-08,"6.03",228,"D","Guelph Storm",3,0,0,0,0,-1,0,0,0,0,0,0
"Connor Sills","YES",1995-05-21,"6.04",210,"RW","Plymouth Whalers",5,0,0,0,0,0,0,0,0,0,0,0
"Cory Genovese","NO",1994-10-14,"6.02",206,"D","Sudbury Wolves",9,0,0,0,0,-2,0,0,0,0,0,14
"Daniel Nikandrov","YES",1995-02-03,"6.02",190,"C","Sarnia Sting",4,0,0,0,0,-4,0,0,0,0,0,0
"Danny Desrochers","YES",1995-08-22,"6.00",195,"LW","Sudbury Wolves",6,0,0,0,0,-3,0,0,0,0,0,11
"Danny Vanderwiel","NO",1995-02-17,"6.00",200,"LW","Plymouth Whalers",8,0,0,0,0,-1,0,0,0,0,0,5
"David Nemecek","YES",1995-06-29,"6.04",206,"D","Sarnia Sting",3,0,0,0,0,-3,0,0,0,0,0,2
"Davis Brown","YES",1995-07-01,"5.09",194,"LW","Sarnia Sting",4,0,0,0,0,-4,0,0,0,0,0,2
"Hunter Garlent","NO",1995-02-04,"5.09",182,"C","Guelph Storm",5,0,0,0,0,1,0,0,0,0,0,4
"Hunter Smith","YES",1995-09-11,"6.06",210,"RW","Oshawa Generals",3,0,0,0,0,0,0,0,0,0,0,0
"Jacob  Graves","NO",1995-03-28,"6.02",194,"D","Mississauga Steelheads",6,0,0,0,0,-3,0,0,0,0,0,11
"Jean Dupuy","NO",1994-10-06,"6.03",201,"RW","Kingston Frontenacs",4,0,0,0,0,-1,0,0,0,0,0,9
"Jeff Corbett","NO",1994-09-20,"6.02",183,"D","Sudbury Wolves",2,0,0,0,0,-1,0,0,0,0,0,2
"Joshua Chapman","NO",1994-11-17,"6.04",214,"D","Sarnia Sting",3,0,0,0,0,-1,0,0,0,0,0,2
"Justin Scott","YES",1995-08-13,"6.01",195,"RW","Barrie Colts",7,0,0,0,0,-3,0,0,0,0,0,0
"Mack Lemmon","NO",1995-01-12,"5.11",195,"RW","Niagara IceDogs",5,0,0,0,0,-3,0,0,0,0,0,19
"Marc Beckstead","YES",1995-04-18,"6.00",174,"LW","Kingston Frontenacs",2,0,0,0,0,0,0,0,0,0,0,0
"Mathew Santos","YES",1995-03-16,"6.00",209,"RW","Brampton Battalion",5,0,0,0,0,-3,0,0,0,0,0,0
"Mitchell Fitzmorris","YES",1995-04-21,"5.11",190,"C","Niagara IceDogs",3,0,0,0,0,0,0,0,0,0,0,0
"Nick Halagian","NO",1995-02-03,"6.01",199,"LW","Sault Ste. Marie Greyhounds",6,0,0,0,0,-4,0,0,0,0,0,0
"Nick Moutrey","NO",1995-06-24,"6.03",220,"RW","Saginaw Spirit",4,0,0,0,0,-5,0,0,0,0,0,12
"Nick Zottl","YES",1995-01-11,"6.05",230,"D","Mississauga Steelheads",1,0,0,0,0,0,0,0,0,0,0,0
"Ondrej Kopta","YES",1995-04-17,"6.02",180,"LW","Niagara IceDogs",1,0,0,0,0,0,0,0,0,0,0,5
"Ramon Lopez","YES",1995-04-04,"5.11",197,"D","Saginaw Spirit",1,0,0,0,0,1,0,0,0,0,0,0
"Ryan Kirkup","YES",1995-05-14,"5.09",180,"C","Sault Ste. Marie Greyhounds",5,0,0,0,0,-1,0,0,0,0,0,0
"Sam Babintsev","NO",1994-10-08,"6.00",174,"RW","Mississauga Steelheads",5,0,0,0,0,-2,0,0,0,0,0,0
"Sam Povorozniouk","NO",1995-02-11,"5.10",193,"LW","Kingston Frontenacs",4,0,0,0,0,-7,0,0,0,0,0,0
"Scott Teskey","NO",1995-05-04,"6.00",195,"RW","Mississauga Steelheads",1,0,0,0,0,-1,0,0,0,0,0,0
"Trevor Petersen","NO",1994-10-09,"5.11",200,"LW","Niagara IceDogs",5,0,0,0,0,-4,0,0,0,0,0,0
"Tyler  Ganly","YES",1995-03-22,"6.01",200,"D","Sault Ste. Marie Greyhounds",6,0,0,0,0,-3,0,0,0,0,0,0
"Tyler Bertuzzi","NO",1995-02-24,"6.01",190,"LW","Guelph Storm",5,0,0,0,0,0,0,0,0,0,0,14
"Will Petschenig","YES",1995-02-03,"6.03",205,"D","Oshawa Generals",1,0,0,0,0,0,0,0,0,0,0,0
