"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Jake Uberti",2002-03-07,"C","Niagara IceDogs",8,0,0,0,0,1,0,0,0,0,2
"Jordan Frasca",2001-07-05,"LW","Windsor Spitfires",4,0,0,0,0,-2,0,0,0,0,0
"Liam Van Loon",2001-08-17,"LW","Hamilton Bulldogs",4,0,0,0,0,-1,0,0,0,0,2
"Manuel Alberg",2001-03-06,"RW","Owen Sound Attack",2,0,0,0,0,0,0,0,0,0,0
"Nolan Burke",2002-12-09,"C","Sarnia Sting",3,0,0,0,0,-1,0,0,0,0,2
"Nolan DeGurse",2001-10-08,"LW","Sarnia Sting",3,0,0,0,0,-2,0,0,0,0,2
"Pacey Schlueting",2002-01-02,"D","North Bay Battalion",1,0,0,0,0,0,0,0,0,0,0
"Payton Vescio",2001-03-20,"D","Hamilton Bulldogs",4,0,0,0,0,-3,0,0,0,0,0
"Reid Valade",2002-03-14,"RW","Kitchener Rangers",4,0,0,0,0,1,0,0,0,0,6
"Rory Kerins",2002-04-12,"LW","Sault Ste. Marie Greyhounds",10,0,0,0,0,-1,0,0,0,0,2
"Shawn Spearing",2002-07-26,"D","Peterborough Petes",5,0,0,0,0,-2,0,0,0,0,2
"Theo Hill",2002-04-04,"C","Sarnia Sting",1,0,0,0,0,0,0,0,0,0,0
"Ty Collins",2002-06-11,"RW","Guelph Storm",4,0,0,0,0,0,0,0,0,0,0
"William Portokalis",2002-04-04,"C","Mississauga Steelheads",3,0,0,0,0,0,0,0,0,0,0
