"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Jared Woolley","NO",51,2006-02-27,2006,"6.05",215,"D","London Knights",16,2,7,9,0.56,18,0,0,0,0,0,0,1,0,31,1
"Carson Rehkopf","NO",16,2005-01-07,2005,"6.02",202,"RW","Brampton Steelheads",6,7,1,8,1.33,-4,4,1,5,0,0,0,2,0,10,1
"Luke Torrance","NO",17,2004-03-30,2004,"6.01",201,"LW","Oshawa Generals",21,5,3,8,0.38,4,0,0,0,0,0,0,2,0,4,1
"Cal Uens","NO",44,2005-02-11,2005,"5.09",168,"D","Kingston Frontenacs",11,4,4,8,0.73,4,0,0,0,0,0,0,0,1,4,1
"Tanner Lam","NO",37,2007-07-14,2007,"5.10",160,"RW","Kitchener Rangers",16,4,4,8,0.5,9,1,0,1,0,0,0,1,0,6,1
"Jesse Nurmi","NO",44,2005-03-07,2005,"6.00",180,"LW","London Knights",17,3,5,8,0.47,5,0,0,0,0,1,1,1,0,7,1
"Matthew Virgilio","NO",48,2006-03-24,2006,"5.11",200,"D","Niagara IceDogs",5,1,7,8,1.6,4,0,1,1,0,0,0,0,0,6,1
"Jakub Chromiak","NO",3,2005-11-02,2005,"5.11",183,"RD","Kitchener Rangers",16,1,7,8,0.5,3,0,3,3,0,0,0,0,0,9,1
"William Nicholl","NO",73,2006-05-24,2006,"6.00",184,"C","London Knights",17,1,7,8,0.47,5,0,0,0,0,0,0,0,0,2,1
"Lauri Sinivuori","NO",42,2006-04-28,2006,"6.01",180,"C","Oshawa Generals",21,0,8,8,0.38,-7,0,2,2,0,0,0,0,0,6,1
"Matthew Buckley","NO",11,2005-03-21,2005,"5.11",183,"RW","Oshawa Generals",21,6,1,7,0.33,-6,1,1,2,0,0,0,2,1,4,1
"Calvin Crombie","NO",14,2005-09-03,2005,"6.00",195,"RW","Brantford Bulldogs",11,4,3,7,0.64,6,0,0,0,0,0,0,0,0,21,1
"Calem Mangone","NO",7,2004-11-04,2004,"5.09",165,"LW","Saginaw Spirit",5,2,5,7,1.4,-4,0,2,2,0,0,0,0,0,10,1
"Alex Assadourian","NO",8,2005-07-24,2005,"5.10",181,"C","Niagara IceDogs",5,4,2,6,1.2,-4,1,2,3,0,0,0,1,0,0,1
"Ben Pickell","NO",12,2005-07-20,2005,"5.09",187,"LW","Kingston Frontenacs",11,4,2,6,0.55,3,0,0,0,0,0,0,0,1,16,1
"Noah Read","YES",92,2007-01-06,2007,"6.00",170,"LW","London Knights",17,4,2,6,0.35,3,0,0,0,0,0,0,0,0,9,1
"Ryan Roobroeck","NO",25,2007-09-25,2007,"6.03",218,"LW","Niagara IceDogs",5,3,3,6,1.2,1,1,1,2,0,0,0,0,0,0,1
"Gabriel Frasca","NO",86,2006-02-18,2006,"6.01",190,"C","Erie Otters",9,3,3,6,0.67,2,2,0,2,0,0,0,0,0,6,1
"Andrew Vermeulen","NO",27,2006-02-07,2006,"6.02",200,"C","Kitchener Rangers",16,3,3,6,0.38,0,0,0,0,0,0,0,0,0,6,1
"Cam Allen","NO",17,2005-01-07,2005,"6.00",197,"D","London Knights",17,3,3,6,0.35,11,0,0,0,0,0,0,0,0,19,1
"Brooks Rogowski","YES",10,2008-06-24,2008,"6.07",238,"RW","Oshawa Generals",19,3,3,6,0.32,-6,0,0,0,0,0,0,0,0,0,1
"Igor Chernyshov","NO",25,2005-11-30,2005,"6.03",225,"RW","Saginaw Spirit",5,2,4,6,1.2,-12,1,3,4,0,0,0,0,0,6,1
"Andrei Loshko","NO",27,2004-10-07,2004,"6.02",184,"C","Niagara IceDogs",5,2,4,6,1.2,-4,1,2,3,0,0,0,0,0,2,1
"Mathieu Paris","NO",54,2005-01-01,2005,"6.00",182,"RW","Niagara IceDogs",5,2,4,6,1.2,2,1,2,3,0,0,0,0,0,0,1
"Mason Zebeski","NO",19,2005-10-04,2005,"6.02",197,"LW","Brampton Steelheads",6,2,4,6,1,1,0,2,2,0,0,0,0,1,6,1
"Noah Nelson","NO",11,2005-03-28,2005,"6.01",183,"C","Brantford Bulldogs",11,2,4,6,0.55,6,0,0,0,0,0,0,0,1,4,1
"Anthony Cristoforo","NO",44,2006-02-23,2006,"5.11",195,"D","Windsor Spitfires",10,1,5,6,0.6,-2,0,3,3,0,0,0,1,0,8,1
"Quinton Burns","NO",41,2005-04-14,2005,"6.02",199,"D","Kingston Frontenacs",11,1,5,6,0.55,6,0,1,1,0,0,0,0,0,19,1
"Owen Protz","NO",12,2006-02-07,2006,"6.02",207,"D","Brantford Bulldogs",11,1,5,6,0.55,10,0,0,0,0,0,0,0,0,8,1
"Tomáš Hamara","NO",9,2004-03-09,2004,"6.00",192,"D","Brantford Bulldogs",11,0,6,6,0.55,-1,0,6,6,0,0,0,0,0,10,1
"Nathan Villeneuve","NO",89,2006-04-13,2006,"6.00",195,"C","Sudbury Wolves",4,4,1,5,1.25,-1,2,0,2,0,0,0,0,0,15,1
"Kevin He","NO",11,2006-04-30,2006,"6.00",182,"LW","Niagara IceDogs",5,3,2,5,1,-6,2,0,2,0,0,0,0,1,4,1
"Carter Lowe","NO",85,2006-03-01,2006,"6.03",220,"LW","Barrie Colts",15,3,2,5,0.33,1,0,0,0,0,0,0,1,0,2,1
"Ben Danford","NO",77,2006-02-06,2006,"6.02",200,"D","Oshawa Generals",21,2,3,5,0.24,3,0,0,0,0,1,1,1,0,4,1
"Kieron Walton","NO",22,2006-04-22,2006,"6.06",227,"LW","Sudbury Wolves",4,1,4,5,1.25,-2,0,2,2,0,0,0,0,0,0,1
"Wesley Royston","NO",77,2007-11-22,2007,"6.04",190,"RW","Erie Otters",9,1,4,5,0.56,-3,0,0,0,0,0,0,0,0,17,1
"Cole Davis","NO",78,2006-06-22,2006,"5.11",188,"LW","Windsor Spitfires",10,1,4,5,0.5,0,0,0,0,0,0,0,0,0,10,1
"Thomas Budnick","NO",24,2004-02-14,2004,"6.01",210,"D","Brantford Bulldogs",11,1,4,5,0.45,3,0,2,2,0,0,0,0,0,22,1
"Ethan Garden","YES",77,2008-04-13,2008,"5.08",178,"LW","Windsor Spitfires",12,1,4,5,0.42,0,0,0,0,0,0,0,0,0,6,1
"Cameron Arquette","YES",11,2007-04-27,2007,"5.08",170,"RW","Kitchener Rangers",16,1,4,5,0.31,2,1,0,1,0,0,0,0,0,2,1
"Henry Brzustewicz","NO",2,2007-02-09,2007,"6.02",205,"D","London Knights",17,1,4,5,0.29,9,0,1,1,0,0,0,0,0,17,1
"Marco Mignosa","NO",26,2005-04-13,2005,"5.11",170,"RW","Soo Greyhounds",5,0,5,5,1,0,0,1,1,0,0,0,0,0,2,1
"Finn Harding","NO",7,2005-03-02,2005,"6.01",206,"D","Brampton Steelheads",6,0,5,5,0.83,-4,0,4,4,0,0,0,0,0,2,1
"Ethan Hay","NO",68,2005-01-15,2005,"6.01",195,"C","Kingston Frontenacs",11,0,5,5,0.45,2,0,0,0,0,0,0,0,0,24,1
"Tyler Hopkins","NO",91,2007-01-23,2007,"6.01",197,"C","Kingston Frontenacs",11,0,5,5,0.45,0,0,0,0,0,0,0,0,0,10,1
"Evan Van Gorp","NO",14,2006-05-18,2006,"5.11",180,"LW","London Knights",13,0,5,5,0.38,5,0,0,0,0,0,0,0,0,0,1
"Cameron Reid","NO",18,2007-04-08,2007,"6.00",175,"LD","Kitchener Rangers",14,0,5,5,0.36,-5,0,2,2,0,0,0,0,0,2,1
"Beau Akey","NO",86,2005-02-11,2005,"6.00",183,"D","Barrie Colts",16,0,5,5,0.31,-6,0,2,2,0,0,0,0,0,8,1
"Jacob Therrien","NO",6,2006-02-08,2006,"5.08",165,"RW","North Bay Battalion",5,4,0,4,0.8,-4,2,0,2,0,0,0,0,1,8,1
"Masen Wray","NO",22,2006-05-15,2006,"6.04",194,"C","Owen Sound Attack",4,3,1,4,1,-5,1,0,1,0,0,0,0,0,0,1
"Kristian Epperson","NO",86,2006-05-16,2006,"6.00",185,"LW","Saginaw Spirit",5,3,1,4,0.8,-8,1,0,1,0,0,0,0,0,18,1
"Travis Hayes","NO",13,2007-09-03,2007,"5.11",172,"RW","Soo Greyhounds",5,3,1,4,0.8,0,1,0,1,0,1,1,0,0,8,1
"Liam Storch","NO",21,2006-01-20,2006,"5.09",160,"RW","Saginaw Spirit",5,3,1,4,0.8,5,0,0,0,1,0,1,0,0,0,1
"Owen Allard","NO",14,2004-01-13,2004,"6.02",200,"C","Soo Greyhounds",5,2,2,4,0.8,-6,2,2,4,0,0,0,0,0,0,1
"Brady Martin","NO",44,2007-03-16,2007,"6.00",184,"C","Soo Greyhounds",5,2,2,4,0.8,-5,2,0,2,0,0,0,0,0,8,1
"Nick Wellenreiter","NO",28,2006-02-17,2006,"5.11",167,"RW","North Bay Battalion",5,2,2,4,0.8,0,0,0,0,0,0,0,0,0,0,1
"Carson Woodall","NO",24,2006-05-25,2006,"5.11",179,"D","Windsor Spitfires",5,2,2,4,0.8,6,0,1,1,0,0,0,0,0,4,1
"Dylan Tsherna","NO",18,2007-02-22,2007,"6.00",185,"RW","Brantford Bulldogs",10,2,2,4,0.4,4,0,0,0,0,0,0,1,0,8,1
"Brad Gardiner","NO",25,2005-03-06,2005,"6.01",191,"C","Barrie Colts",12,2,2,4,0.33,0,0,0,0,0,0,0,0,0,2,1
"Carter Hicks","YES",58,2008-02-20,2008,"6.01",182,"D","Windsor Spitfires",12,2,2,4,0.33,2,0,2,2,0,0,0,1,0,6,1
"Cameron Mercer","NO",14,2005-05-27,2005,"6.00",180,"C","Kitchener Rangers",16,2,2,4,0.25,-6,0,0,0,0,0,0,1,0,15,1
"Quentin Musty","NO",27,2005-07-06,2005,"6.02",200,"LW","Sudbury Wolves",3,1,3,4,1.33,1,0,2,2,0,0,0,0,0,0,1
"Nikolas Rossetto","YES",19,2008-08-02,2008,"5.09",162,"RW","Brantford Bulldogs",11,1,3,4,0.36,1,0,0,0,0,0,0,0,0,2,1
"Joey Willis","NO",14,2005-03-14,2005,"5.11",185,"LW","Kingston Frontenacs",11,1,3,4,0.36,0,0,0,0,0,0,0,0,0,0,1
"Luke McNamara","NO",29,2005-03-02,2005,"6.03",182,"C","Windsor Spitfires",12,1,3,4,0.33,0,0,0,0,0,0,0,0,0,4,1
"Zackary Sandhu","NO",72,2005-12-20,2005,"6.02",206,"D","Oshawa Generals",20,1,3,4,0.2,3,0,0,0,0,1,1,0,0,25,1
"Jack Brauti","NO",6,2006-05-24,2006,"6.00",165,"D","Niagara IceDogs",5,0,4,4,0.8,-7,0,3,3,0,0,0,0,0,2,1
"Quinn McCall","NO",37,2005-01-12,2005,"5.11",181,"D","Erie Otters",9,0,4,4,0.44,-5,0,2,2,0,0,0,0,0,16,1
"Nathan Sauder","NO",5,2005-02-01,2005,"6.01",202,"D","Erie Otters",9,0,4,4,0.44,5,0,0,0,0,2,2,0,0,9,1
"Bode Stewart","NO",71,2006-02-09,2006,"6.01",190,"LW","Barrie Colts",14,0,4,4,0.29,-11,0,0,0,0,0,0,0,0,6,1
"Matthew Andonovski","NO",5,2005-03-14,2005,"6.02",200,"LD","Kitchener Rangers",16,0,4,4,0.25,8,0,0,0,0,0,0,0,0,33,1
"Angus MacDonell","NO",17,2005-05-11,2005,"5.10",185,"C","Brampton Steelheads",4,3,0,3,0.75,-2,1,0,1,0,0,0,0,0,0,1
"Lirim Amidovski","NO",29,2006-12-22,2006,"6.01",175,"LW","North Bay Battalion",5,3,0,3,0.6,-1,0,0,0,0,0,0,0,0,2,1
"Michael Misa","NO",77,2007-02-16,2007,"6.01",185,"C","Saginaw Spirit",4,2,1,3,0.75,-10,2,0,2,0,1,1,0,0,0,1
"Nathan Aspinall","NO",76,2006-03-30,2006,"6.07",207,"LW","Flint Firebirds",5,2,1,3,0.6,0,0,0,0,0,0,0,0,0,4,1
"Carson Harmer","YES",13,2007-01-13,2007,"5.10",195,"C","Saginaw Spirit",5,2,1,3,0.6,-2,0,0,0,0,0,0,0,0,0,1
"Maleek McGowan","NO",11,2005-06-13,2005,"6.00",192,"D","Kingston Frontenacs",5,2,1,3,0.6,4,0,0,0,0,0,0,1,0,0,1
"Matthew Soto","NO",92,2005-08-31,2005,"6.00",185,"RW","Kingston Frontenacs",11,2,1,3,0.27,2,1,0,1,0,0,0,0,0,0,1
"Jacob Cloutier","YES",42,2007-03-22,2007,"5.11",180,"RW","Saginaw Spirit",3,1,2,3,1,1,1,0,1,0,0,0,0,0,2,1
"Landen Hookey","NO",10,2004-01-29,2004,"6.05",222,"RW","Owen Sound Attack",4,1,2,3,0.75,-8,1,0,1,0,0,0,0,0,13,1
"Alex Kostov","NO",47,2006-06-03,2006,"6.04",208,"RW","Flint Firebirds",5,1,2,3,0.6,0,0,0,0,0,0,0,0,0,8,1
"AJ Spellacy","NO",8,2006-02-24,2006,"6.03",204,"C","Windsor Spitfires",5,1,2,3,0.6,2,0,0,0,1,0,1,0,0,4,1
"Braidy Wassilyn","YES",66,2008-05-28,2008,"6.00",194,"LW","Niagara IceDogs",5,1,2,3,0.6,-2,0,1,1,0,0,0,0,0,4,1
"Konnor Smith","NO",84,2004-11-06,2004,"6.06",217,"D","Brampton Steelheads",6,1,2,3,0.5,2,0,0,0,0,0,0,0,1,15,1
"Kieren Dervin","YES",10,2007-03-31,2007,"6.01",183,"C","Kingston Frontenacs",11,1,2,3,0.27,1,0,1,1,0,0,0,0,0,2,1
"Lucas Moore","NO",4,2005-06-07,2005,"5.10",197,"D","Brantford Bulldogs",11,1,2,3,0.27,-1,1,0,1,0,0,0,0,0,8,1
"Andrew Robinson","YES",13,2008-01-08,2008,"6.00",200,"D","Windsor Spitfires",12,1,2,3,0.25,0,0,0,0,0,0,0,0,0,0,1
"Josh Glavin","NO",5,2006-09-24,2006,"6.02",200,"D","Saginaw Spirit",5,0,3,3,0.6,0,0,0,0,0,0,0,0,0,7,1
"Graydon Jones","YES",9,2007-01-01,2007,"6.00",175,"D","Saginaw Spirit",5,0,3,3,0.6,-2,0,0,0,0,0,0,0,0,0,1
"Andrew LeBlanc","NO",27,2004-06-03,2004,"6.00",183,"LW","North Bay Battalion",5,0,3,3,0.6,-4,0,3,3,0,0,0,0,0,6,1
"Adrian Misaljevic","NO",10,2004-07-10,2004,"5.11",175,"LW","Kitchener Rangers",5,0,3,3,0.6,0,0,1,1,0,0,0,0,0,0,1
"Shamar Moses","NO",24,2007-05-06,2007,"6.02",211,"LW","North Bay Battalion",5,0,3,3,0.6,-3,0,2,2,0,0,0,0,0,2,1
"Noel Nordh","NO",43,2005-01-25,2005,"6.02",198,"LW","Soo Greyhounds",5,0,3,3,0.6,-7,0,2,2,0,0,0,0,0,2,1
"Chase Reid","YES",25,2007-12-30,2007,"6.02",187,"D","Soo Greyhounds",5,0,3,3,0.6,-1,0,2,2,0,0,0,0,0,2,1
"Dima Zhilkin","YES",71,2008-10-21,2008,"5.11",195,"RW","Saginaw Spirit",5,0,3,3,0.6,-2,0,1,1,0,0,0,0,0,4,1
"Michael Derbidge","NO",91,2005-04-04,2005,"6.01",199,"LW","Barrie Colts",13,0,3,3,0.23,1,0,0,0,0,0,0,0,0,9,1
"Andoni Fimis","NO",4,2006-07-11,2006,"6.01",185,"D","London Knights",17,0,3,3,0.18,5,0,0,0,0,0,0,0,0,2,1
"Haoxi Wang","YES",7,2007-07-27,2007,"6.05",223,"D","Oshawa Generals",21,0,3,3,0.14,3,0,0,0,0,0,0,0,0,8,1
"Ivan Galiyanov","NO",92,2007-10-16,2007,"5.10",179,"C","Niagara IceDogs",3,2,0,2,0.67,0,1,0,1,0,0,0,0,0,2,1
"Tristan Delisle","NO",40,2007-05-15,2007,"5.11",184,"C","Owen Sound Attack",4,2,0,2,0.5,-6,0,0,0,0,0,0,0,0,2,1
"Ethan Procyszyn","NO",21,2006-07-11,2006,"6.03",192,"C","North Bay Battalion",5,2,0,2,0.4,-5,2,0,2,0,0,0,1,0,8,1
"Matthew Wang","NO",28,2005-08-22,2005,"6.02",204,"LW","Flint Firebirds",5,2,0,2,0.4,1,0,0,0,1,0,1,0,0,4,1
"Luca Testa","NO",91,2006-04-10,2006,"6.01",190,"C","Brantford Bulldogs",11,2,0,2,0.18,-2,0,0,0,0,0,0,1,0,6,1
"Declan Waddick","NO",27,2005-01-24,2005,"5.09",172,"LW","Owen Sound Attack",3,1,1,2,0.67,-1,0,0,0,0,0,0,0,0,6,1
"Ben Cormier","NO",8,2006-07-20,2006,"6.00",180,"C","Owen Sound Attack",4,1,1,2,0.5,-1,0,0,0,0,0,0,0,0,2,1
"Pierce Mbuyi","YES",21,2008-04-17,2008,"5.11",168,"LW","Owen Sound Attack",4,1,1,2,0.5,-7,1,1,2,0,0,0,0,0,2,1
"Bruce McDonald","NO",29,2004-12-18,2004,"6.00",177,"C","Owen Sound Attack",4,1,1,2,0.5,-5,0,1,1,1,0,1,0,0,0,1
"Carson Andrew","YES",71,2008-03-10,2008,"6.03",196,"RW","Soo Greyhounds",5,1,1,2,0.4,-4,0,1,1,1,0,1,0,0,2,1
"Connor Clattenburg","NO",23,2005-05-02,2005,"6.02",205,"LW","Flint Firebirds",5,1,1,2,0.4,0,0,0,0,0,1,1,0,0,11,1
"Kaden Pitre","NO",17,2006-02-08,2006,"6.00",185,"C","Flint Firebirds",5,1,1,2,0.4,0,0,0,0,0,0,0,1,0,0,1
"Alexis Daviault","NO",72,2005-06-17,2005,"6.00",184,"D","Erie Otters",9,1,1,2,0.22,-1,0,0,0,0,0,0,0,0,12,1
"Ty Henry","NO",2,2006-07-19,2006,"6.04",201,"D","Erie Otters",9,1,1,2,0.22,5,0,0,0,0,0,0,0,0,16,1
"Adam Jiricek","NO",5,2006-06-28,2006,"6.03",185,"D","Brantford Bulldogs",9,1,1,2,0.22,2,0,0,0,0,0,0,0,0,2,1
"Vann Williamson","NO",27,2006-07-19,2006,"6.02",196,"D","Kingston Frontenacs",11,1,1,2,0.18,-2,0,0,0,0,0,0,1,0,2,1
"Conor Walton","NO",28,2006-04-22,2006,"6.05",207,"D","Windsor Spitfires",12,1,1,2,0.17,3,0,0,0,0,0,0,1,0,4,1
"Carson Campbell","NO",8,2006-06-08,2006,"6.01",180,"RD","Kitchener Rangers",13,1,1,2,0.15,4,0,0,0,0,1,1,0,0,8,1
"Michael Dec","NO",15,2007-01-29,2007,"5.10",161,"RW","Owen Sound Attack",4,0,2,2,0.5,-3,0,2,2,0,0,0,0,0,0,1
"Henry Mews","NO",88,2006-03-09,2006,"6.01",183,"D","Sudbury Wolves",4,0,2,2,0.5,-1,0,1,1,0,0,0,0,0,4,1
"Braedyn Rogers","NO",2,2006-11-22,2006,"6.01",185,"D","Owen Sound Attack",4,0,2,2,0.5,-1,0,0,0,0,0,0,0,0,5,1
"Callum Cheynowski","NO",7,2006-08-04,2006,"6.00",195,"D","Niagara IceDogs",5,0,2,2,0.4,0,0,0,0,0,0,0,0,0,0,1
"Ethan Czata","NO",12,2007-05-29,2007,"6.02",186,"C","Niagara IceDogs",5,0,2,2,0.4,-4,0,1,1,0,0,0,0,0,4,1
