"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Kieren Dervin","YES",2007-03-31,"6.01",183,"C","Kingston Frontenacs",11,1,2,3,0.27,1,0,1,1,0,0,2
"Graydon Jones","YES",2007-01-01,"6.00",175,"D","Saginaw Spirit",5,0,3,3,0.6,-2,0,0,0,0,0,0
"Haoxi Wang","YES",2007-07-27,"6.05",223,"D","Oshawa Generals",21,0,3,3,0.14,3,0,0,0,0,0,8
"Josh Glavin","NO",2006-09-24,"6.02",200,"D","Saginaw Spirit",5,0,3,3,0.6,0,0,0,0,0,0,7
"Shamar Moses","NO",2007-05-06,"6.02",211,"LW","North Bay Battalion",5,0,3,3,0.6,-3,0,2,2,0,0,2
"Tristan Delisle","NO",2007-05-15,"5.11",184,"C","Owen Sound Attack",4,2,0,2,0.5,-6,0,0,0,0,0,2
"Braedyn Rogers","NO",2006-11-22,"6.01",185,"D","Owen Sound Attack",4,0,2,2,0.5,-1,0,0,0,0,0,5
"Ethan Czata","NO",2007-05-29,"6.02",186,"C","Niagara IceDogs",5,0,2,2,0.4,-4,0,1,1,0,0,4
"Michael Dec","NO",2007-01-29,"5.10",161,"RW","Owen Sound Attack",4,0,2,2,0.5,-3,0,2,2,0,0,0
"Blake Arrowsmith","YES",2007-04-17,"6.01",195,"RW","Niagara IceDogs",5,1,0,1,0.2,-1,0,0,0,0,0,2
"Brady Smith","YES",2007-04-12,"6.00",187,"C","Soo Greyhounds",5,1,0,1,0.2,-1,0,0,0,0,0,6
"David Bedkowski","NO",2006-12-07,"6.06",220,"D","Owen Sound Attack",4,1,0,1,0.25,-8,0,0,0,0,0,15
"Ethan Weir","YES",2007-01-10,"5.11",185,"RW","Saginaw Spirit",5,1,0,1,0.2,-1,0,0,0,0,0,0
"Gabriel Chiarot","NO",2006-09-17,"5.11",191,"RW","Brampton Steelheads",6,1,0,1,0.17,-2,0,0,0,0,0,0
"Hayden Barch","YES",2007-04-14,"6.02",194,"D","Saginaw Spirit",5,1,0,1,0.2,-2,0,0,0,0,0,4
"Ihnat Pazii","NO",2006-12-04,"5.09",156,"C","North Bay Battalion",5,1,0,1,0.2,-3,0,0,0,0,0,2
"Aidan Lane","YES",2007-02-04,"6.01",193,"RW","Brampton Steelheads",6,0,1,1,0.17,-2,0,0,0,0,0,2
"Artem Frolov","NO",2007-05-05,"6.00",194,"D","Flint Firebirds",5,0,1,1,0.2,-2,0,0,0,0,0,4
"Briir Long","NO",2007-07-22,"5.11",154,"LW","North Bay Battalion",3,0,1,1,0.33,1,0,0,0,0,0,4
"Harry Nansi","NO",2007-09-10,"6.03",201,"RW","Owen Sound Attack",2,0,1,1,0.5,0,0,0,0,0,0,0
"Jake Crawford","NO",2007-05-05,"6.03",190,"C","Owen Sound Attack",4,0,1,1,0.25,-1,0,0,0,0,0,2
"Jimmy Lombardi","NO",2007-02-16,"6.01",193,"C","Flint Firebirds",5,0,1,1,0.2,-1,0,0,0,0,0,2
"Jordan Charron","YES",2007-06-21,"6.02",208,"RW","Soo Greyhounds",5,0,1,1,0.2,-3,0,1,1,0,0,13
"Joshua Avery","YES",2007-01-30,"6.01",187,"C","Brantford Bulldogs",11,0,1,1,0.09,-7,0,1,1,0,0,2
"Keegan Gillen","YES",2007-04-24,"5.11",185,"D","Soo Greyhounds",5,0,1,1,0.2,-5,0,0,0,0,0,2
"Matheas Stark","NO",2007-01-14,"6.00",161,"LW","Kitchener Rangers",7,0,1,1,0.14,-1,0,1,1,0,0,0
"Shawn Costello","NO",2007-01-20,"6.01",195,"C","Windsor Spitfires",10,0,1,1,0.1,1,0,0,0,0,0,12
"Adrian Manzo","NO",2007-08-28,"6.01",190,"D","North Bay Battalion",5,0,0,0,0,-1,0,0,0,0,0,0
"Andrew MacNiel","YES",2007-07-25,"6.02",204,"RD","Kitchener Rangers",12,0,0,0,0,-1,0,0,0,0,0,11
"Darcy Dewachter","YES",2007-03-01,"5.11",173,"D","Niagara IceDogs",5,0,0,0,0,1,0,0,0,0,0,0
"David Holub","YES",2007-04-11,"5.09",180,"D","Soo Greyhounds",4,0,0,0,0,-2,0,0,0,0,0,2
"Easton Mikus","YES",2007-06-19,"6.01",191,"C","Owen Sound Attack",1,0,0,0,0,0,0,0,0,0,0,0
"Evan Passmore","NO",2006-12-05,"6.05",217,"D","Barrie Colts",16,0,0,0,0,3,0,0,0,0,0,5
"Gabriel Smith","YES",2007-01-01,"6.04",204,"D","Owen Sound Attack",4,0,0,0,0,-4,0,0,0,0,0,7
"Haeden Ellis","YES",2007-03-07,"5.10",161,"RW","Kitchener Rangers",8,0,0,0,0,-3,0,0,0,0,0,2
"Hudson Chitaroni","YES",2007-08-22,"5.10",191,"C","Sudbury Wolves",4,0,0,0,0,-2,0,0,0,0,0,2
"Jeremy Martin","NO",2007-02-06,"6.01",195,"LW","Flint Firebirds",5,0,0,0,0,-2,0,0,0,0,0,0
"Jonathan Kapageridis","YES",2007-05-08,"6.00",182,"D","North Bay Battalion",3,0,0,0,0,0,0,0,0,0,0,0
"Kieran Witkowski","NO",2007-02-07,"5.11",176,"LW","Brampton Steelheads",6,0,0,0,0,1,0,0,0,0,0,5
"Lucas Karmiris","NO",2006-09-27,"6.00",187,"C","Brampton Steelheads",6,0,0,0,0,-5,0,0,0,0,0,4
"Lukas Moore","YES",2007-04-20,"6.03",201,"D","Kingston Frontenacs",6,0,0,0,0,1,0,0,0,0,0,0
"Luke Dragusica","NO",2007-02-16,"6.01",178,"D","Brampton Steelheads",2,0,0,0,0,0,0,0,0,0,0,2
"Niko Krmpotic","YES",2007-04-19,"6.01",191,"D","Brantford Bulldogs",2,0,0,0,0,-1,0,0,0,0,0,0
"Reyth Smith","YES",2007-07-27,"6.02",179,"LW","North Bay Battalion",2,0,0,0,0,0,0,0,0,0,0,2
"Rylan Fellinger","NO",2007-05-16,"6.04",214,"D","Flint Firebirds",5,0,0,0,0,-3,0,0,0,0,0,0
"Sam Black","YES",2007-03-08,"6.01",186,"LW","Barrie Colts",4,0,0,0,0,-3,0,0,0,0,0,4
"Xander Velliaris","YES",2007-04-23,"6.04",215,"D","Saginaw Spirit",5,0,0,0,0,0,0,0,0,0,0,2
"Zach Wilson","YES",2007-03-07,"6.06",195,"D","North Bay Battalion",2,0,0,0,0,0,0,0,0,0,0,0
