"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Ben Dubois",1991-03-17,"LW","Ottawa 67's",4,1,1,2,0.5,100
"Brad Walch",1991-01-24,"D","Saginaw Spirit",12,1,1,2,0.17,100
"Charles Sarault",1992-02-20,"C","Kingston Frontenacs",5,1,1,2,0.4,100
"Charlie Dodero",1992-10-01,"D","Sudbury Wolves",8,1,1,2,0.25,100
"Cody Sol",1991-02-11,"D","Kitchener Rangers",7,0,2,2,0.29,67
"Colin Martin",1991-06-12,"LW","London Knights",4,0,2,2,0.5,100
"Conor Stokes",1991-06-08,"LW","Kingston Frontenacs",5,1,1,2,0.4,100
"Craig Duininck",1993-04-29,"D","Windsor Spitfires",18,0,2,2,0.11,50
"Dalton Smith",1992-06-30,"LW","Ottawa 67's",4,1,1,2,0.5,50
"Daniel Zweep",1992-04-22,"LW","Owen Sound Attack",21,0,2,2,0.1,100
"Dylan MacEachern",1990-04-03,"LW","London Knights",6,0,2,2,0.33,100
"Erik Gudbranson",1992-01-07,"D","Kingston Frontenacs",5,0,2,2,0.4,50
"Frank Schumacher",1993-10-12,"D","Sudbury Wolves",8,1,1,2,0.25,100
"Gregory Jambrosich",1993-08-12,"C","Sudbury Wolves",8,0,2,2,0.25,67
"J.P. Labardo",1992-02-24,"C","Oshawa Generals",10,1,1,2,0.2,100
"Jamie Doornbosch",1990-02-01,"D","Kitchener Rangers",7,1,1,2,0.29,100
"Jamie Wise",1991-04-05,"LW","Mississauga St. Michaels Majors",19,1,1,2,0.11,67
"Johnson Andrews",1991-02-15,"RW","Niagara IceDogs",12,2,0,2,0.17,100
"Josh McFadden",1991-05-23,"D","Sudbury Wolves",8,2,0,2,0.25,33
"Keevin Cutting",1992-09-22,"D","Owen Sound Attack",22,2,0,2,0.09,100
"Marc Cantin",1990-03-27,"D","Mississauga St. Michaels Majors",20,0,2,2,0.1,33
"Milan Doudera",1993-01-01,"D","Niagara IceDogs",11,0,2,2,0.18,67
"Mitchell Theoret",1993-06-08,"LW","Niagara IceDogs",14,2,0,2,0.14,67
"Nathan Moon",1990-01-04,"C","Kingston Frontenacs",5,1,1,2,0.4,40
"RJ Mahalak",1991-12-23,"LW","Plymouth Whalers",11,2,0,2,0.18,100
"Ryan Spooner",1992-01-30,"C","Kingston Frontenacs",5,2,0,2,0.4,33
"Scott Valentine",1991-05-02,"D","Oshawa Generals",9,1,1,2,0.22,100
"Stephen Sanza",1990-03-08,"RW","London Knights",4,1,1,2,0.5,50
"Stephon Thorne",1990-05-13,"LW","Brampton Battalion",4,2,0,2,0.5,100
"Steven Janes",1993-02-24,"RW","Ottawa 67's",4,1,1,2,0.5,100
"Tobias Rieder",1993-01-10,"RW","Kitchener Rangers",7,0,2,2,0.29,100
"Tyler Toffoli",1992-04-24,"RW","Ottawa 67's",4,0,2,2,0.5,25
"Adam Sedlak",1991-09-21,"D","Ottawa 67's",4,0,1,1,0.25,100
"Alex Gudbranson",1994-09-03,"D","Kingston Frontenacs",5,0,1,1,0.2,100
"Andrew Crescenzi",1992-07-29,"C","Kitchener Rangers",7,1,0,1,0.14,50
"Anthony Camara",1993-09-04,"LW","Saginaw Spirit",12,0,1,1,0.08,100
"Austen Brassard",1993-01-14,"RW","Belleville Bulls",4,1,0,1,0.25,100
"Ben Thomson",1993-01-16,"LW","Kitchener Rangers",7,0,1,1,0.14,100
"Brett Appio",1991-04-26,"LW","Erie Otters",7,0,1,1,0.14,100
"Brett Cook",1991-03-21,"D","Erie Otters",7,1,0,1,0.14,50
"Cameron Wind",1992-01-25,"D","Brampton Battalion",4,0,1,1,0.25,100
"Carter Sandlak",1993-05-18,"LW","Belleville Bulls",4,0,1,1,0.25,100
"Chris Tierney",1994-07-01,"C","London Knights",4,0,1,1,0.25,100
"Cody Donnay",1992-04-19,"RW","London Knights",6,0,1,1,0.17,100
"Cody Lindsay",1990-05-29,"C","Ottawa 67's",4,0,1,1,0.25,100
"Cody McNaughton",1992-10-16,"RW","Guelph Storm",4,1,0,1,0.25,33
"Colin Suellentrop",1993-06-10,"D","Oshawa Generals",10,0,1,1,0.1,50
"Corey Durocher",1992-05-30,"LW","Kingston Frontenacs",5,0,1,1,0.2,100
"Dalton Prout",1990-03-13,"D","Saginaw Spirit",12,1,0,1,0.08,50
"Dane Fox",1993-10-13,"C","London Knights",6,1,0,1,0.17,100
"Danny Elser",1993-03-18,"LW","London Knights",2,0,1,1,0.5,100
"Domenic Alberga",1992-07-28,"C","Brampton Battalion",4,0,1,1,0.25,100
"Dylan Staples",1994-04-01,"RW","Kingston Frontenacs",2,0,1,1,0.5,100
"Jake Cardwell",1992-05-24,"D","Ottawa 67's",4,0,1,1,0.25,100
"Justin Kea",1994-02-07,"C","Saginaw Spirit",10,0,1,1,0.1,100
"Justin Sefton",1993-04-14,"D","Sudbury Wolves",8,0,1,1,0.12,100
"Kristoff Kontos",1993-12-06,"C","Sudbury Wolves",8,0,1,1,0.12,50
"Kyle Hope",1993-04-20,"LW","Oshawa Generals",9,0,1,1,0.11,100
"Kyle Pereira",1991-02-02,"D","Guelph Storm",6,1,0,1,0.17,100
"Marcus Foligno",1991-08-10,"LW","Sudbury Wolves",8,0,1,1,0.12,33
"Matt Rupert",1994-06-02,"LW","London Knights",6,1,0,1,0.17,50
"Michael Curtis",1993-01-26,"LW","Belleville Bulls",2,0,1,1,0.5,100
"Michael Fine",1991-05-10,"RW","Kingston Frontenacs",5,1,0,1,0.2,50
"Michael MacDonald",1991-05-22,"LW","Sudbury Wolves",6,0,1,1,0.17,33
"Michael Whaley",1993-04-11,"C","Plymouth Whalers",11,1,0,1,0.09,100
"Michal Cajkovsky",1992-05-06,"D","Kingston Frontenacs",5,0,1,1,0.2,100
"Micky Sartoretto",1991-03-07,"RW","Saginaw Spirit",12,1,0,1,0.08,100
"Mike Schwindt",1991-10-17,"D","Niagara IceDogs",14,0,1,1,0.07,100
"Mitch Gaulton",1990-04-25,"D","Kingston Frontenacs",5,0,1,1,0.2,100
"Nick Czinder",1992-06-12,"RW","Windsor Spitfires",13,0,1,1,0.08,100
"Nick Ebert",1994-05-11,"D","Windsor Spitfires",18,0,1,1,0.06,33
"Peter Hermenegildo",1991-02-15,"D","Saginaw Spirit",12,0,1,1,0.08,33
"Philip Lane",1992-05-29,"RW","Brampton Battalion",4,0,1,1,0.25,100
"Richard Panik",1991-02-07,"RW","Guelph Storm",6,0,1,1,0.17,33
"Ryan Davidson",1993-01-15,"C","Kingston Frontenacs",2,0,1,1,0.5,100
"Ryan Hanes",1992-01-29,"D","Sudbury Wolves",8,0,1,1,0.12,100
"Ryan Martindale",1991-10-27,"C","Ottawa 67's",4,0,1,1,0.25,20
"Sacha Guimond",1991-03-28,"D","London Knights",6,0,1,1,0.17,33
"Sam Carrick",1992-02-04,"C","Brampton Battalion",4,0,1,1,0.25,100
"Scott Harrington",1993-03-10,"D","London Knights",6,0,1,1,0.17,100
"Scott Kosmachuk",1994-01-24,"RW","Guelph Storm",6,1,0,1,0.17,100
"Scott Laughton",1994-05-30,"C","Oshawa Generals",10,1,0,1,0.1,50
"Scott Tanski",1990-04-19,"RW","Brampton Battalion",4,0,1,1,0.25,100
"Seth Griffith",1993-01-04,"RW","London Knights",6,0,1,1,0.17,14
"Shane Prince",1992-11-16,"LW","Ottawa 67's",3,1,0,1,0.33,100
"Shayne Rover",1992-01-13,"D","Niagara IceDogs",11,0,1,1,0.09,100
"Stephen Gaskin",1991-02-11,"D","Guelph Storm",6,0,1,1,0.17,100
"Taylor Doherty",1991-03-02,"D","Kingston Frontenacs",5,0,1,1,0.2,33
"Terry Trafford",1994-02-14,"C","Saginaw Spirit",6,0,1,1,0.17,100
"Vladislav Namestnikov",1992-11-22,"C","London Knights",6,1,0,1,0.17,20
"Zach Bell",1993-02-13,"D","Brampton Battalion",4,1,0,1,0.25,100
"Zack MacQueen",1991-08-29,"C","Windsor Spitfires",18,0,1,1,0.06,33
"Adam Bignell",1994-03-24,"D","Belleville Bulls",4,0,0,0,0,NA
"Adam Lloyd",1994-02-13,"RW","Brampton Battalion",1,0,0,0,0,NA
"Adam Payerl",1991-03-04,"C","Belleville Bulls",4,0,0,0,0,NA
"Adam Restoule",1993-02-21,"LW","Plymouth Whalers",7,0,0,0,0,NA
"Alex Basso",1993-06-15,"D","Belleville Bulls",4,0,0,0,0,NA
"Alex O'Neil",1992-06-04,"LW","Brampton Battalion",4,0,0,0,0,NA
"Andreas Athanasiou",1994-08-06,"LW","London Knights",6,0,0,0,0,NA
"Andreas Tsogkas",1993-08-13,"C","Brampton Battalion",2,0,0,0,0,NA
"Andy Bathgate",1991-02-26,"C","Belleville Bulls",4,0,0,0,0,NA
"Barclay Goodrow",1993-02-26,"LW","Brampton Battalion",4,0,0,0,0,NA
"Bjorn Krupp",1991-03-06,"D","Belleville Bulls",4,0,0,0,0,NA
"Brady Austin",1993-06-16,"D","Erie Otters",7,0,0,0,0,NA
"Braeden Corbeth",1992-06-14,"C","Belleville Bulls",3,0,0,0,0,NA
"Branden Morris",1992-03-31,"D","Belleville Bulls",4,0,0,0,0,NA
"Brandon Archibald",1992-03-31,"D","Saginaw Spirit",8,0,0,0,0,NA
"Brayden Rose",1993-01-29,"D","Owen Sound Attack",2,0,0,0,0,NA
"Brendan Gaunce",1994-03-25,"C","Belleville Bulls",4,0,0,0,0,NA
"Brett Gustavsen",1994-03-13,"LW","Ottawa 67's",3,0,0,0,0,NA
"Brett Mackie",1991-05-25,"LW","Belleville Bulls",4,0,0,0,0,NA
"Brock McGinn",1994-02-02,"LW","Guelph Storm",6,0,0,0,0,NA
"Brody Silk",1994-11-30,"C","Sudbury Wolves",8,0,0,0,0,NA
"Chad Lowry",1991-01-24,"D","Kitchener Rangers",7,0,0,0,0,NA
"Chris Marchese",1994-02-23,"LW","Erie Otters",1,0,0,0,0,NA
"Chris Van Laren",1990-06-04,"D","Guelph Storm",6,0,0,0,0,NA
"Cody Ceci",1993-12-21,"D","Ottawa 67's",4,0,0,0,0,0
"Cody Payne",1994-01-14,"C","Oshawa Generals",2,0,0,0,0,0
"Connor Crisp",1994-04-08,"C","Erie Otters",7,0,0,0,0,NA
"Connor Jarvis",1994-08-27,"LW","Brampton Battalion",1,0,0,0,0,NA
"Craig Moore",1991-02-14,"C","Brampton Battalion",4,0,0,0,0,NA
"Curtis Crombeen",1993-02-12,"D","Plymouth Whalers",11,0,0,0,0,NA
"Dalton Young",1993-07-14,"D","Saginaw Spirit",4,0,0,0,0,NA
"Darryl Snelling",1994-03-13,"D","Belleville Bulls",3,0,0,0,0,NA
"David Corrente",1991-05-03,"D","Mississauga St. Michaels Majors",20,0,0,0,0,NA
"Derek Lanoue",1991-04-05,"RW","Windsor Spitfires",10,0,0,0,0,NA
"Dylan Blujus",1994-01-22,"D","Brampton Battalion",4,0,0,0,0,NA
"Dylan Corson",1994-03-01,"C","Belleville Bulls",2,0,0,0,0,NA
"Dylan MacDonald",1993-03-05,"D","Plymouth Whalers",1,0,0,0,0,NA
"Emerson Clark",1992-12-17,"LW","Oshawa Generals",7,0,0,0,0,NA
"Eric Ming",1993-03-31,"RW","Kitchener Rangers",7,0,0,0,0,NA
"Evan McEneny",1994-05-22,"D","Kitchener Rangers",4,0,0,0,0,NA
"Grant Webermin",1994-02-24,"D","Windsor Spitfires",9,0,0,0,0,NA
"Gregg Sutch",1992-02-09,"RW","Mississauga St. Michaels Majors",9,0,0,0,0,NA
"Ian Watters",1991-12-27,"LW","Brampton Battalion",4,0,0,0,0,NA
"Jake Worrad",1993-01-10,"D","London Knights",6,0,0,0,0,NA
"Jan Kaminsky",1992-10-05,"RW","Belleville Bulls",2,0,0,0,0,NA
"Jarred Tinordi",1992-02-20,"D","London Knights",6,0,0,0,0,NA
"Jeff Braithwaite",1992-03-02,"D","Kingston Frontenacs",5,0,0,0,0,NA
"Jimmy McDowell",1993-04-23,"D","Oshawa Generals",9,0,0,0,0,0
"Joe Underwood",1990-01-15,"D","Belleville Bulls",4,0,0,0,0,NA
"Joel Wigle",1994-02-14,"RW","Niagara IceDogs",2,0,0,0,0,NA
"Jonathan Johansson",1991-06-30,"C","Brampton Battalion",4,0,0,0,0,NA
"Jordan Auld",1993-01-16,"D","Brampton Battalion",4,0,0,0,0,NA
"Julian Luciani",1992-02-11,"D","Ottawa 67's",4,0,0,0,0,NA
"Julian Melchiori",1991-12-06,"D","Kitchener Rangers",3,0,0,0,0,NA
"Kris Grant",1993-05-25,"D","Erie Otters",4,0,0,0,0,NA
"Luke Cairns",1994-05-29,"C","Erie Otters",6,0,0,0,0,0
"Luke Mercer",1994-04-30,"D","Niagara IceDogs",3,0,0,0,0,NA
"Mac McDonnell",1992-09-09,"RW","Erie Otters",7,0,0,0,0,NA
"Marcus McIvor",1994-05-20,"D","Brampton Battalion",4,0,0,0,0,NA
"Matia Marcantuoni",1994-02-22,"C","Kitchener Rangers",7,0,0,0,0,NA
"Matthew Paton",1991-06-14,"RW","Erie Otters",7,0,0,0,0,NA
"Max Iafrate",1994-03-28,"D","Plymouth Whalers",2,0,0,0,0,NA
"Michael Clarke",1994-04-29,"C","Windsor Spitfires",1,0,0,0,0,NA
"Michael Hasson",1991-10-29,"C","Kitchener Rangers",3,0,0,0,0,NA
"Michael Moffat",1993-06-12,"D","London Knights",2,0,0,0,0,NA
"Michael Santini",1991-02-22,"RW","Brampton Battalion",4,0,0,0,0,NA
"Mike MacIntyre",1991-06-30,"D","Windsor Spitfires",7,0,0,0,0,NA
"Mike Mascioli",1990-03-18,"RW","Belleville Bulls",2,0,0,0,0,NA
"Nathan Pancel",1994-01-05,"LW","Sudbury Wolves",2,0,0,0,0,NA
"Nicholas Foglia",1993-03-28,"RW","Ottawa 67's",3,0,0,0,0,NA
"Nick Malysa",1993-04-11,"D","Plymouth Whalers",11,0,0,0,0,NA
"Nick Quinn",1992-06-12,"D","Oshawa Generals",5,0,0,0,0,0
"Patrick Harrison",1992-01-30,"D","Kingston Frontenacs",3,0,0,0,0,NA
"Patrick Watling",1993-09-26,"C","Guelph Storm",1,0,0,0,0,NA
"Peter Neal",1991-10-02,"C","Plymouth Whalers",11,0,0,0,0,NA
"Reid McNeill",1992-04-29,"D","London Knights",6,0,0,0,0,NA
"Remy Giftopoulos",1993-01-13,"LW","Ottawa 67's",1,0,0,0,0,NA
"Rickard Rakell",1993-05-05,"C","Plymouth Whalers",1,0,0,0,0,NA
"Riley Sonnenburg",1991-01-01,"C","Guelph Storm",3,0,0,0,0,NA
"Ryan Lopes",1991-02-25,"C","Kitchener Rangers",3,0,0,0,0,NA
"Ryan Rupert",1994-06-02,"C","London Knights",6,0,0,0,0,0
"Samuel Schutt",1994-04-13,"RW","Sudbury Wolves",8,0,0,0,0,NA
"Scott Simmonds",1993-08-29,"LW","Belleville Bulls",4,0,0,0,0,NA
"Sloan Stewart",1991-04-16,"RW","Saginaw Spirit",8,0,0,0,0,NA
"Spencer Abraham",1993-03-18,"D","Brampton Battalion",4,0,0,0,0,NA
"Stephen Silas",1992-06-26,"D","Belleville Bulls",4,0,0,0,0,NA
"Steven Strong",1993-02-16,"D","Belleville Bulls",2,0,0,0,0,NA
"Taylor Fielding",1994-01-01,"D","Ottawa 67's",3,0,0,0,0,NA
"Tim Billingsley",1990-01-17,"D","Niagara IceDogs",7,0,0,0,0,0
"Tim Campbell",1991-02-15,"D","Guelph Storm",5,0,0,0,0,NA
"Tommy Hughes",1992-04-07,"D","London Knights",6,0,0,0,0,NA
"Tyler Carroll",1990-02-10,"LW","Guelph Storm",6,0,0,0,0,0
"Tyler Ferry",1992-12-09,"D","London Knights",2,0,0,0,0,NA
"Tyler J. Brown",1991-04-04,"LW","Kingston Frontenacs",5,0,0,0,0,0
"Tyler Randell",1991-06-15,"RW","Kitchener Rangers",7,0,0,0,0,NA
"Zach Lorentz",1993-01-19,"C","Kitchener Rangers",1,0,0,0,0,NA
