"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Curtis Crombeen",1993-02-12,"D","Owen Sound Attack",33,1,3,4,0.12,-2,0,2,0,0,8
"Shayne Rover",1992-01-13,"D","Niagara IceDogs",56,0,4,4,0.07,3,0,0,0,0,18
"Chris Brown",1992-04-15,"RW","Owen Sound Attack",52,3,0,3,0.06,-8,0,0,0,0,4
"Mitchell Heard",1992-03-12,"LW","Plymouth Whalers",16,2,1,3,0.19,0,0,0,1,0,4
"Seth Griffith",1993-01-04,"RW","London Knights",17,2,1,3,0.18,-5,0,0,0,0,2
"Alex O'Neil",1992-06-04,"LW","Brampton Battalion",56,1,2,3,0.05,-2,0,1,0,0,129
"Brett Catto",1992-02-08,"RW","Belleville Bulls",51,1,2,3,0.06,-12,0,0,0,0,50
"Dean Pawlaczyk",1992-02-04,"LW","Barrie Colts",43,1,2,3,0.07,0,0,0,0,0,117
"Emerson Clark",1992-12-17,"LW","Oshawa Generals",51,1,2,3,0.06,-11,0,0,0,0,159
"Greg Trichilo",1992-01-02,"RW","Sudbury Wolves",60,1,2,3,0.05,-14,0,0,0,0,23
"James Woodcroft",1990-06-16,"LW","Windsor Spitfires",16,1,2,3,0.19,0,0,0,1,0,0
"Sean Myers",1992-02-12,"C","Plymouth Whalers",8,1,2,3,0.38,1,0,0,0,0,0
"Cameron Brace",1993-04-08,"RW","Owen Sound Attack",15,0,3,3,0.2,-2,0,0,0,0,7
"Dylan Fitze",1992-11-28,"RW","Saginaw Spirit",6,0,3,3,0.5,2,0,0,0,0,4
"Gregory Jambrosich",1993-08-12,"C","Sudbury Wolves",60,0,3,3,0.05,-15,0,0,0,0,4
"Nick Malysa",1993-04-11,"D","Plymouth Whalers",42,0,3,3,0.07,2,0,2,0,0,40
"Brendan McCann",1993-02-23,"LW","Mississauga St. Michael's Majors",11,2,0,2,0.18,1,0,0,0,0,2
"Ryan MacLean",1992-02-14,"C","Sault Ste. Marie Greyhounds",30,2,0,2,0.07,-7,0,0,1,0,2
"Jake Worrad",1993-01-10,"D","London Knights",19,1,1,2,0.11,-2,0,0,0,0,4
"Jan Kaminsky",1992-10-05,"RW","Belleville Bulls",44,1,1,2,0.05,-13,0,0,0,0,12
"Mitch Bennett",1992-01-04,"RD","Barrie Colts",25,1,1,2,0.08,0,0,0,0,0,26
"Zach Hall",1993-04-29,"C","Barrie Colts",5,1,1,2,0.4,2,0,0,0,0,0
"Charlie Dodero",1992-10-01,"D","Kitchener Rangers",48,0,2,2,0.04,2,0,0,0,0,15
"Jason Kelly",1992-02-08,"C","Peterborough Petes",5,0,2,2,0.4,1,0,0,0,0,2
"Marshall Fox",1992-02-03,"D","Sault Ste. Marie Greyhounds",28,0,2,2,0.07,1,0,0,0,0,5
"Saverio Posa",1992-01-05,"D","Windsor Spitfires",48,0,2,2,0.04,-2,0,0,0,0,35
"Steven Trojanovic",1993-08-04,"D","Windsor Spitfires",10,0,2,2,0.2,2,0,0,0,0,2
"Adam Nanji",1993-01-12,"RW","Plymouth Whalers",2,1,0,1,0.5,1,0,0,0,0,0
"Anton Zupancic",1991-11-11,"D","Sarnia Sting",8,1,0,1,0.13,0,0,0,0,0,6
"Justin Thomas",1993-01-25,"LW","Sault Ste. Marie Greyhounds",8,1,0,1,0.13,0,0,0,0,0,13
"Remy Giftopoulos",1993-01-13,"LW","Ottawa 67's",6,1,0,1,0.17,0,0,0,0,0,5
"Aaron Dartch",1992-05-14,"LW","London Knights",5,0,1,1,0.2,-1,0,0,0,0,0
"Alex Lepkowski",1993-04-08,"D","Saginaw Spirit",53,0,1,1,0.02,7,0,0,0,0,39
"Ben Fanelli",1993-03-09,"D","Kitchener Rangers",7,0,1,1,0.14,2,0,0,0,0,0
"Daniel Zweep",1992-04-22,"LW","Owen Sound Attack",52,0,1,1,0.02,0,0,0,0,0,39
"Dylan DeMelo",1993-05-01,"D","Mississauga St. Michael's Majors",20,0,1,1,0.05,3,0,0,0,0,12
"Dylan Seguin",1993-02-23,"C","Windsor Spitfires",4,0,1,1,0.25,0,0,0,0,0,2
"Kyle Flemington",1992-03-26,"D","Sarnia Sting",31,0,1,1,0.03,-10,0,0,0,0,78
"Kyle Hope",1993-04-20,"D","Oshawa Generals",41,0,1,1,0.02,-14,0,0,0,0,22
"Matt Braun",1992-07-05,"D","Saginaw Spirit",11,0,1,1,0.09,-2,0,0,0,0,7
"Patrick Murphy",1992-07-07,"D","Windsor Spitfires",13,0,1,1,0.08,-3,0,0,0,0,13
"Ryan Horvat",1993-02-09,"LW","Guelph Storm",4,0,1,1,0.25,-1,0,0,0,0,0
"Scott Sabourin",1992-07-30,"RW","Oshawa Generals",4,0,1,1,0.25,0,0,0,0,0,2
"Stefan Stepanov",1992-09-23,"D","Sudbury Wolves",7,0,1,1,0.14,1,0,1,0,0,4
"Alex Cord",1992-04-17,"D","Mississauga St. Michael's Majors",10,0,0,0,0,-5,0,0,0,0,18
"Brett Morgan",1993-08-12,"LW","Kingston Frontenacs",2,0,0,0,0,-1,0,0,0,0,2
"Brian Hughes",1993-02-25,"C","Oshawa Generals",9,0,0,0,0,-4,0,0,0,0,0
"Charles Cooper",1992-02-11,"D","London Knights",1,0,0,0,0,1,0,0,0,0,0
"David Searle",1992-06-25,"D","Guelph Storm",10,0,0,0,0,0,0,0,0,0,9
"Drew Collinson",1992-03-04,"LW","Sudbury Wolves",8,0,0,0,0,-1,0,0,0,0,0
"Dustin Faith",1990-09-27,"D","Kitchener Rangers",5,0,0,0,0,0,0,0,0,0,4
"Dylan Goddard",1992-04-03,"LW","Belleville Bulls",1,0,0,0,0,-2,0,0,0,0,0
"Frank Schumacher",1993-10-12,"D","Saginaw Spirit",15,0,0,0,0,-2,0,0,0,0,9
"Greg Milner",1993-02-24,"C","London Knights",5,0,0,0,0,0,0,0,0,0,0
"Jake Unsworth",1992-03-18,"RW","London Knights",2,0,0,0,0,1,0,0,0,0,0
"Jeff Swift",1992-07-07,"RW","Peterborough Petes",10,0,0,0,0,-1,0,0,0,0,0
"Jiri Sekac",1992-06-10,"RW","Peterborough Petes",8,0,0,0,0,-3,0,0,0,0,0
"Keith Maisonville",1992-02-18,"D","Niagara IceDogs",23,0,0,0,0,-3,0,0,0,0,15
"Kurt Zdrilich",1990-11-25,"RW","Barrie Colts",3,0,0,0,0,-2,0,0,0,0,0
"Kyle Lekun",1992-03-30,"C","Sudbury Wolves",3,0,0,0,0,0,0,0,0,0,0
"Kyle Shaw",1993-02-05,"RW","Sudbury Wolves",9,0,0,0,0,0,0,0,0,0,2
"Mac Nichol",1993-03-03,"D","Guelph Storm",4,0,0,0,0,0,0,0,0,0,0
"Mitchell McIntosh",1993-04-12,"C","Erie Otters",4,0,0,0,0,-1,0,0,0,0,0
"Nicholas Foglia",1993-03-28,"RW","Ottawa 67's",4,0,0,0,0,-1,0,0,0,0,2
"Philip Teri",1990-10-30,"C","Sudbury Wolves",2,0,0,0,0,-2,0,0,0,0,0
"Ryan Davidson",1993-01-15,"C","Kingston Frontenacs",5,0,0,0,0,1,0,0,0,0,4
"Scott Mitchell",1992-06-07,"RW","Erie Otters",10,0,0,0,0,-1,0,0,0,0,12
"Scott Sandercock",1991-02-08,"RW","Oshawa Generals",2,0,0,0,0,0,0,0,0,0,5
"Tommy Hughes",1992-04-07,"D","London Knights",7,0,0,0,0,-1,0,0,0,0,0
"Valery Knyazev",1992-06-11,"RW","Brampton Battalion",10,0,0,0,0,-2,0,0,0,0,0
