"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Linus Nyman","YES",75,1999-07-11,1999,"5.10",160,"RW","Kingston Frontenacs",4,3,7,10,2.5,3,3,1,4,0,0,0,1,0,0,1
"Adam Mascherin","NO",23,1998-06-06,1998,"5.09",197,"LW","Kitchener Rangers",4,3,4,7,1.75,4,1,2,3,0,0,0,0,0,0,1
"Cedric Schiemenz","YES",48,1999-03-01,1999,"5.11",170,"C","Kitchener Rangers",4,3,4,7,1.75,2,3,3,6,0,0,0,1,0,6,1
"Mitchell Vande Sompel","NO",58,1997-02-11,1997,"5.10",190,"D","Oshawa Generals",4,3,4,7,1.75,-1,2,3,5,0,0,0,1,0,4,1
"Ben Fanjoy","NO",8,1997-05-10,1997,"6.02",184,"C","Ottawa 67's",3,1,6,7,2.33,3,0,1,1,0,0,0,0,0,2,1
"Boris Katchouk","NO",12,1998-06-18,1998,"6.02",210,"LW","Sault Ste. Marie Greyhounds",4,1,6,7,1.75,-1,1,3,4,0,0,0,0,0,0,1
"Nathan Dunkley","YES",9,2000-03-05,2000,"5.11",181,"C","Kingston Frontenacs",4,6,0,6,1.5,5,1,0,1,0,0,0,2,1,2,1
"Travis Konecny","NO",17,1997-03-11,1997,"5.10",176,"RW","Sarnia Sting",2,4,2,6,3,4,0,1,1,0,1,1,1,0,0,1
"Jack Kopacka","NO",52,1998-03-05,1998,"6.02",200,"LW","Sault Ste. Marie Greyhounds",4,4,2,6,1.5,3,0,1,1,0,0,0,0,1,0,1
"Tim Gettinger","NO",26,1998-04-14,1998,"6.06",218,"LW","Sault Ste. Marie Greyhounds",4,3,3,6,1.5,1,2,1,3,1,0,1,1,0,11,1
"James McEwan","NO",21,1997-03-15,1997,"5.11",196,"C","Guelph Storm",4,1,5,6,1.5,2,0,3,3,1,1,2,0,0,2,1
"Isaac Ratcliffe","NO",19,1999-02-15,1999,"6.06",204,"LW","Guelph Storm",4,1,5,6,1.5,4,0,2,2,0,0,0,0,0,4,1
"Austen Keating","NO",9,1999-03-07,1999,"6.00",175,"LW","Ottawa 67's",3,5,0,5,1.67,1,1,0,1,0,0,0,0,0,0,1
"Alex Formenton","YES",80,1999-09-13,1999,"6.02",185,"LW","London Knights",4,4,1,5,1.25,6,0,1,1,0,0,0,0,0,2,1
"Ivan Lodnia","NO",43,1999-08-31,1999,"6.00",194,"C","Erie Otters",4,4,1,5,1.25,1,1,1,2,0,0,0,1,1,2,1
"Janne Kuokkanen","NO",72,1998-05-25,1998,"6.01",190,"C","London Knights",2,3,2,5,2.5,3,1,0,1,0,0,0,0,0,0,1
"Bobby MacIntyre","NO",24,1996-09-08,1996,"5.09",191,"LW","Sault Ste. Marie Greyhounds",2,3,2,5,2.5,1,2,0,2,0,0,0,0,0,2,1
"Kole Sherwood","NO",67,1997-01-22,1997,"6.01",202,"RW","London Knights",3,3,2,5,1.67,3,0,1,1,0,0,0,1,0,2,1
"Ryan McLeod","NO",91,1999-09-21,1999,"6.03",205,"C","Mississauga Steelheads",4,3,2,5,1.25,-1,3,1,4,0,0,0,0,0,4,1
"Adam McMaster","YES",27,2000-02-24,2000,"5.11",170,"C","North Bay Battalion",4,3,2,5,1.25,2,1,1,2,0,0,0,0,0,0,1
"Nate Schnarr","YES",16,1999-02-25,1999,"6.03",190,"C","Guelph Storm",4,3,2,5,1.25,2,1,1,2,0,0,0,0,1,0,1
"Mitchell Stephens","NO",27,1997-02-05,1997,"5.11",196,"C","Saginaw Spirit",4,3,2,5,1.25,3,1,0,1,1,0,1,0,0,6,1
"Luke Boka","NO",61,1999-06-12,1999,"6.00",196,"RW","Windsor Spitfires",4,2,3,5,1.25,1,0,1,1,0,0,0,0,0,2,1
"Riley Damiani","YES",13,2000-03-20,2000,"5.10",170,"C","Kitchener Rangers",4,2,3,5,1.25,1,1,1,2,0,0,0,1,0,6,1
"Eric Guest","YES",89,2000-04-25,2000,"5.08",166,"C","Kitchener Rangers",4,2,3,5,1.25,3,0,2,2,0,0,0,0,0,0,1
"Jason Robertson","NO",19,1999-07-22,1999,"6.02",200,"LW","Kingston Frontenacs",4,2,3,5,1.25,3,0,1,1,0,0,0,0,1,0,1
"Logan Brown","NO",21,1998-03-05,1998,"6.06",214,"C","Windsor Spitfires",2,1,4,5,2.5,4,0,2,2,0,0,0,0,0,0,1
"Anthony Cirelli","NO",22,1997-07-15,1997,"6.01",184,"C","Oshawa Generals",3,1,4,5,1.67,4,1,3,4,0,0,0,1,0,0,1
"Steven Lorentz","NO",16,1996-04-13,1996,"6.03",191,"C","Peterborough Petes",3,1,4,5,1.67,1,0,2,2,0,0,0,1,0,0,1
"Matt Schmalz","NO",23,1996-03-21,1996,"6.06",217,"RW","Owen Sound Attack",3,1,4,5,1.67,2,0,3,3,0,0,0,1,0,0,1
"Shaun Bily","NO",10,1998-02-22,1998,"5.10",185,"C","Erie Otters",4,1,4,5,1.25,-1,0,1,1,0,0,0,0,0,0,1
"Lucas Chiodo","NO",8,1998-10-31,1998,"5.06",168,"LW","Barrie Colts",6,1,4,5,0.83,3,0,1,1,0,1,1,1,0,0,1
"Evan Bouchard","NO",2,1999-10-20,1999,"6.02",198,"D","London Knights",4,0,5,5,1.25,2,0,1,1,0,0,0,0,0,2,1
"Ty Dellandrea","YES",53,2000-07-21,2000,"6.01",190,"C","Flint Firebirds",4,0,5,5,1.25,3,0,2,2,0,0,0,0,0,0,1
"Petrus Palmu","NO",25,1997-07-16,1997,"5.07",172,"RW","Owen Sound Attack",4,4,0,4,1,5,1,0,1,0,0,0,1,0,0,1
"Givani Smith","NO",24,1998-02-27,1998,"6.02",210,"RW","Guelph Storm",4,4,0,4,1,1,2,0,2,1,0,1,2,0,4,1
"Kyle Heitzner","YES",15,1999-07-17,1999,"5.10",172,"C","Barrie Colts",6,4,0,4,0.67,1,0,0,0,1,0,1,0,0,6,1
"Gera Poddubnyi","YES",39,1999-06-09,1999,"6.03",185,"C","Erie Otters",1,3,1,4,4,3,0,0,0,0,0,0,0,0,0,1
"Ryan Cranford","NO",21,1998-04-09,1998,"6.01",204,"RW","Kingston Frontenacs",4,3,1,4,1,2,0,1,1,0,0,0,0,0,2,1
"Eric Henderson","NO",19,1998-04-23,1998,"6.02",185,"LW","Oshawa Generals",4,3,1,4,1,0,1,1,2,0,0,0,0,1,4,1
"Jeremiah Addison","NO",10,1996-10-21,1996,"6.00",190,"LW","Windsor Spitfires",2,2,2,4,2,4,1,1,2,0,0,0,1,0,2,1
"Semyon Der-Arguchintsev","YES",19,2000-09-15,2000,"5.10",163,"C","Peterborough Petes",4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,1
"Dylan Di Perna","NO",8,1996-04-26,1996,"6.02",199,"D","Kitchener Rangers",4,2,2,4,1,2,1,2,3,0,0,0,0,0,2,1
"Liam Hawel","NO",22,1999-04-18,1999,"6.04",195,"C","Sault Ste. Marie Greyhounds",4,2,2,4,1,2,1,2,3,0,0,0,1,0,0,1
"Jack Studnicka","NO",23,1999-02-18,1999,"6.02",175,"C","Oshawa Generals",4,2,2,4,1,-3,1,0,1,0,0,0,0,0,2,1
"Matthew Timms","NO",4,1998-05-12,1998,"5.09",180,"D","Peterborough Petes",4,2,2,4,1,0,2,0,2,0,0,0,0,0,2,1
"Jakob Chychrun","NO",5,1998-03-31,1998,"6.02",202,"D","Sarnia Sting",2,1,3,4,2,4,1,0,1,0,0,0,0,0,2,1
"Warren Foegele","NO",3,1996-04-01,1996,"6.02",190,"C","Kingston Frontenacs",2,1,3,4,2,1,0,2,2,0,0,0,0,0,0,1
"Cole Candella","NO",20,1998-02-13,1998,"6.02",195,"D","Hamilton Bulldogs",3,1,3,4,1.33,1,1,1,2,0,0,0,0,0,4,1
"Liam Dunda","NO",63,1997-09-15,1997,"6.05",215,"LW","Sudbury Wolves",3,1,3,4,1.33,2,0,2,2,0,0,0,0,0,2,1
"Hudson Wilson","NO",18,1999-05-03,1999,"6.03",193,"D","Ottawa 67's",3,1,3,4,1.33,-2,1,1,2,0,0,0,0,0,2,1
"Nathan Bastian","NO",14,1997-12-06,1997,"6.04",219,"RW","Mississauga Steelheads",4,1,3,4,1,1,0,2,2,0,0,0,0,0,6,1
"Trent Fox","NO",16,1997-07-16,1997,"6.03",189,"LW","Hamilton Bulldogs",4,1,3,4,1,-3,0,2,2,0,0,0,0,0,2,1
"Tom Hedberg","YES",25,1999-08-10,1999,"5.11",161,"D","Barrie Colts",4,1,3,4,1,-2,1,2,3,0,0,0,0,0,0,1
"Jordan Kyrou","NO",25,1998-05-05,1998,"6.00",185,"RW","Sarnia Sting",4,1,3,4,1,-2,1,1,2,0,0,0,0,0,6,1
"Sam Miletic","NO",48,1997-05-04,1997,"6.01",201,"LW","London Knights",4,1,3,4,1,5,0,0,0,0,0,0,0,0,2,1
"Owen Lalonde","YES",21,2000-02-01,2000,"6.01",186,"D","Sudbury Wolves",5,1,3,4,0.8,1,1,1,2,0,0,0,0,0,2,1
"Roy Radke","NO",22,1996-12-10,1996,"6.02",200,"RW","Barrie Colts",5,1,3,4,0.8,2,0,1,1,0,0,0,0,0,4,1
"Zachary Roberts","YES",7,1999-08-04,1999,"6.00",184,"LW","Owen Sound Attack",5,1,3,4,0.8,4,0,0,0,0,0,0,0,0,11,1
"Nick Suzuki","NO",37,1999-08-10,1999,"5.11",183,"C","Owen Sound Attack",5,1,3,4,0.8,2,0,1,1,0,0,0,0,0,2,1
"Allan McShane","YES",26,2000-02-14,2000,"6.00",181,"C","Erie Otters",3,0,4,4,1.33,1,0,2,2,0,0,0,0,0,0,1
"Ian Blacker","YES",24,1999-05-27,1999,"6.04",185,"D","London Knights",4,0,4,4,1,5,0,1,1,0,0,0,0,0,2,1
"C.J. Clarke","NO",12,1999-02-08,1999,"6.00",202,"RW","Peterborough Petes",4,0,4,4,1,0,0,0,0,0,0,0,0,0,0,1
"Morgan Frost","NO",16,1999-05-14,1999,"6.00",185,"C","Sault Ste. Marie Greyhounds",4,0,4,4,1,3,0,1,1,0,0,0,0,0,2,1
"Elijah Roberts","NO",98,1999-01-23,1999,"5.09",175,"D","Kitchener Rangers",4,0,4,4,1,2,0,4,4,0,0,0,0,0,4,1
"Michael Cramarossa","NO",43,1996-05-24,1996,"6.00",190,"LW","Hamilton Bulldogs",3,3,0,3,1,-1,2,0,2,0,0,0,0,0,2,1
"Cordell James","NO",27,1996-06-14,1996,"6.02",221,"C","Barrie Colts",4,3,0,3,0.75,2,2,0,2,0,0,0,0,0,7,1
