"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Zach Shankar",1997-01-28,"D","North Bay Battalion",54,0,3,3,0.06,23
"Bradley  Latour",1995-09-13,"LW","Windsor Spitfires",65,2,0,2,0.03,4
"Danny Desrochers",1995-08-22,"LW","Sudbury Wolves",68,2,0,2,0.03,7
"Givani Smith",1998-02-27,"RW","Guelph Storm",65,2,0,2,0.03,5
"Jake Marchment",1995-05-20,"C","Erie Otters",60,2,0,2,0.03,4
"Jordan Maletta",1995-04-30,"C","Niagara IceDogs",68,2,0,2,0.03,3
"Michael Dal Colle",1996-06-20,"LW","Kingston Frontenacs",60,2,0,2,0.03,2
"Pavel Zacha",1997-04-06,"LW","Sarnia Sting",51,2,0,2,0.04,3
"Trent Fox",1997-07-16,"LW","Hamilton Bulldogs",67,2,0,2,0.03,4
"Adam Laishram",1997-04-08,"C","Hamilton Bulldogs",64,1,1,2,0.03,8
"Bobby MacIntyre",1996-09-08,"LW","Sault Ste. Marie Greyhounds",62,1,1,2,0.03,4
"Damian Bourne",1996-02-11,"LW","Mississauga Steelheads",57,1,1,2,0.04,8
"Jeff King",1996-02-23,"D","Sarnia Sting",64,1,1,2,0.03,6
"Joe Manchurek",1996-08-10,"LW","Oshawa Generals",66,1,1,2,0.03,5
"Josh Burnside",1995-02-11,"LW","Mississauga Steelheads",55,1,1,2,0.04,4
"Keigan Goetz",1996-09-07,"RW","Barrie Colts",51,1,1,2,0.04,11
"MacKenzie Entwistle",1999-07-14,"RW","Hamilton Bulldogs",60,1,1,2,0.03,14
"Matt Luff",1997-05-05,"RW","Hamilton Bulldogs",61,1,1,2,0.03,4
"Matthew Tkachuk",1997-12-11,"LW","London Knights",57,1,1,2,0.04,2
"Miles Liberati",1995-06-21,"D","Kitchener Rangers",66,1,1,2,0.03,4
"Nicholas Caamano",1998-09-07,"LW","Flint Firebirds",64,1,1,2,0.03,5
"Roy Radke",1996-12-10,"RW","Barrie Colts",66,1,1,2,0.03,5
"Ryan Verbeek",1996-06-02,"LW","Kingston Frontenacs",63,1,1,2,0.03,9
"Victor Mete",1998-06-07,"D","London Knights",68,1,1,2,0.03,5
"Zach Bratina",1996-01-06,"LW","North Bay Battalion",12,1,1,2,0.17,13
"Cameron Lizotte",1997-08-24,"D","Barrie Colts",60,0,2,2,0.03,29
"Jalen Smereck",1997-01-15,"D","Oshawa Generals",63,0,2,2,0.03,8
"JJ Piccinich",1996-06-12,"RW","London Knights",66,0,2,2,0.03,3
"Josh Carrick",1996-01-24,"D","Barrie Colts",63,0,2,2,0.03,13
"Nathan Bastian",1997-12-06,"RW","Mississauga Steelheads",64,0,2,2,0.03,3
"Stefan LeBlanc",1996-03-16,"D","Mississauga Steelheads",64,0,2,2,0.03,7
"Vince Dunn",1996-10-29,"D","Niagara IceDogs",52,0,2,2,0.04,5
"Aaron Berisha",1995-03-05,"RW","London Knights",66,1,0,1,0.02,1
"Aaron Luchuk",1997-04-05,"C","Windsor Spitfires",68,1,0,1,0.01,2
"Alexander Nylander",1998-03-02,"LW","Mississauga Steelheads",57,1,0,1,0.02,1
"Anthony Cirelli",1997-07-15,"C","Oshawa Generals",62,1,0,1,0.02,2
"Boris Katchouk",1998-06-18,"LW","Sault Ste. Marie Greyhounds",63,1,0,1,0.02,2
"Brett Neumann",1999-02-15,"C","Erie Otters",52,1,0,1,0.02,7
"Bryson Cianfrone",1995-02-14,"C","Owen Sound Attack",58,1,0,1,0.02,2
"Cliff Pu",1998-06-03,"C","London Knights",63,1,0,1,0.02,3
"Cody Caron",1996-05-28,"RW","Kingston Frontenacs",50,1,0,1,0.02,7
"Connor Bunnaman",1998-04-16,"C","Kitchener Rangers",68,1,0,1,0.01,3
"Eddie Schulz",1998-04-19,"C","Peterborough Petes",61,1,0,1,0.02,25
"Everett Clark",1996-01-22,"C","Mississauga Steelheads",59,1,0,1,0.02,3
"Frank Hora",1996-06-01,"D","Kitchener Rangers",57,1,0,1,0.02,6
"Graham Knott",1997-01-13,"LW","Niagara IceDogs",68,1,0,1,0.01,2
"Hayden McCool",1997-04-11,"C","Windsor Spitfires",68,1,0,1,0.01,3
"Hayden Verbeek",1997-10-17,"C","Sault Ste. Marie Greyhounds",63,1,0,1,0.02,3
"Hunter Garlent",1995-02-04,"C","Peterborough Petes",68,1,0,1,0.01,1
"Jared Steege",1996-01-07,"LW","Kingston Frontenacs",58,1,0,1,0.02,3
"Jared Walsh",1996-05-17,"D","Mississauga Steelheads",26,1,0,1,0.04,11
"Jonathan Ang",1998-01-31,"C","Peterborough Petes",68,1,0,1,0.01,2
"Julius  Nattinen",1997-01-14,"C","Barrie Colts",52,1,0,1,0.02,1
"Kevin Hancock",1998-03-02,"LW","Owen Sound Attack",66,1,0,1,0.02,4
"Liam Stevens",1999-04-23,"LW","Guelph Storm",63,1,0,1,0.02,8
"Mark Shoemaker",1997-09-28,"D","North Bay Battalion",67,1,0,1,0.01,8
"Michael Pezzetta",1998-03-13,"C","Sudbury Wolves",64,1,0,1,0.02,4
"Mitchell Byrne",1998-03-04,"D","Erie Otters",55,1,0,1,0.02,12
"Mitchell Vande Sompel",1997-02-11,"D","Oshawa Generals",46,1,0,1,0.02,3
"Nick Betz",1995-07-18,"RW","Erie Otters",68,1,0,1,0.01,2
"Nick McHugh",1999-02-13,"LW","Kitchener Rangers",46,1,0,1,0.02,8
"Nick Suzuki",1999-08-10,"C","Owen Sound Attack",63,1,0,1,0.02,3
"Patrick White",1996-02-13,"LW","Sarnia Sting",62,1,0,1,0.02,3
"Ryan Cranford",1998-04-09,"RW","Kingston Frontenacs",68,1,0,1,0.01,5
"Ryan McLeod",1999-09-21,"C","Mississauga Steelheads",62,1,0,1,0.02,5
"Ryan Moore",1997-04-09,"C","Flint Firebirds",68,1,0,1,0.01,2
"Sam  Studnicka",1995-01-15,"C","Sarnia Sting",60,1,0,1,0.02,2
"Sean Day",1998-01-09,"D","Mississauga Steelheads",57,1,0,1,0.02,5
"Troy Lajeunesse",1997-05-20,"C","Sarnia Sting",62,1,0,1,0.02,3
"Tyler Boston",1997-06-24,"C","Niagara IceDogs",59,1,0,1,0.02,5
"Will Bitten",1998-07-10,"RW","Flint Firebirds",67,1,0,1,0.01,2
"Zach Wilkie",1997-02-24,"D","Sudbury Wolves",55,1,0,1,0.02,6
"Zachary Senyshyn",1997-03-30,"RW","Sault Ste. Marie Greyhounds",66,1,0,1,0.02,2
"Aaron Haydon",1996-01-06,"D","Niagara IceDogs",65,0,1,1,0.02,6
"Aiden Jamieson",1996-03-23,"D","London Knights",45,0,1,1,0.02,10
"Benjamin Gleason",1998-03-25,"D","Hamilton Bulldogs",66,0,1,1,0.02,3
"Brandon Crawley",1997-02-02,"D","London Knights",62,0,1,1,0.02,6
"Brett Hargrave",1996-01-16,"C","North Bay Battalion",59,0,1,1,0.02,5
"Chris Martenet",1996-09-25,"D","London Knights",67,0,1,1,0.01,8
"Cole Mayo",1997-01-18,"D","Sudbury Wolves",68,0,1,1,0.01,14
"Connor Walters",1997-06-05,"D","Hamilton Bulldogs",60,0,1,1,0.02,6
"Cullen Mercer",1997-05-02,"C","Flint Firebirds",66,0,1,1,0.02,5
"Daniel  Beaudoin",1996-03-19,"C","Windsor Spitfires",36,0,1,1,0.03,12
"Daniil Vertiy",1998-11-12,"LW","North Bay Battalion",54,0,1,1,0.02,4
"Erik Cernak",1997-05-28,"D","Erie Otters",41,0,1,1,0.02,7
"Francesco Vilardi",1996-01-09,"C","Flint Firebirds",67,0,1,1,0.01,5
"Garrett McFadden",1997-08-21,"D","Guelph Storm",68,0,1,1,0.01,2
"Jalen Chatfield",1996-05-16,"D","Windsor Spitfires",68,0,1,1,0.01,3
"Josh Ho-Sang",1996-01-22,"RW","Niagara IceDogs",66,0,1,1,0.02,1
"Kyle Capobianco",1997-08-13,"D","Sudbury Wolves",68,0,1,1,0.01,2
"Kyle Pettit",1996-01-19,"C","Erie Otters",58,0,1,1,0.02,5
"Kyle Wood",1996-05-04,"D","North Bay Battalion",49,0,1,1,0.02,3
"Macauley Carson",1999-03-12,"LW","Sudbury Wolves",61,0,1,1,0.02,9
"Marc Stevens",1996-03-01,"C","Guelph Storm",34,0,1,1,0.03,12
"Markus Niemelainen",1998-06-08,"D","Saginaw Spirit",65,0,1,1,0.02,4
"Mason Kohn",1997-05-03,"C","Kitchener Rangers",60,0,1,1,0.02,2
"Mikhail Sergachev",1998-06-25,"D","Windsor Spitfires",67,0,1,1,0.01,2
"Nathan Billitier",1996-05-20,"D","Kingston Frontenacs",53,0,1,1,0.02,14
"Noah Carroll",1997-12-02,"D","Guelph Storm",67,0,1,1,0.01,7
"Rasmus Andersson",1996-10-27,"D","Barrie Colts",64,0,1,1,0.02,2
"Sam Field",1998-02-04,"RW","Kingston Frontenacs",37,0,1,1,0.03,25
"Spencer Watson",1996-04-25,"RW","Kingston Frontenacs",64,0,1,1,0.02,1
"Stephen Desrocher",1996-01-26,"D","Kingston Frontenacs",69,0,1,1,0.01,2
"Stephen Harper",1995-03-25,"C","Niagara IceDogs",68,0,1,1,0.01,1
"Stephen Templeton",1997-01-26,"D","Oshawa Generals",55,0,1,1,0.02,14
"Travis  Dermott",1996-12-22,"D","Erie Otters",51,0,1,1,0.02,2
"Travis Konecny",1997-03-11,"RW","Sarnia Sting",60,0,1,1,0.02,1
"Aaron Dart",1996-11-24,"RW","North Bay Battalion",2,0,0,0,0,0
"Adam Kozlowski",1998-03-23,"LW","Oshawa Generals",3,0,0,0,0,NA
"Adam Mascherin",1998-06-06,"LW","Kitchener Rangers",65,0,0,0,0,0
"Adam Timleck",1998-02-26,"RW","Peterborough Petes",59,0,0,0,0,0
"Adrian Carbonara",1997-03-12,"RW","Barrie Colts",51,0,0,0,0,0
"Aidan Brown",1999-09-23,"RW","Barrie Colts",34,0,0,0,0,0
"Alan Lyszczarczyk",1998-02-17,"C","Sudbury Wolves",67,0,0,0,0,0
"Aleksandar Mikulovich",1996-07-01,"D","Niagara IceDogs",55,0,0,0,0,0
"Alex Black",1997-09-12,"D","Sarnia Sting",57,0,0,0,0,0
"Alex Di Carlo",1997-03-25,"D","Flint Firebirds",54,0,0,0,0,0
"Alex Peters",1996-07-02,"D","Flint Firebirds",55,0,0,0,0,0
"Alexandre Renaud",1996-02-26,"LW","Oshawa Generals",64,0,0,0,0,0
"Andrew Burns",1997-02-02,"D","Windsor Spitfires",65,0,0,0,0,0
"Anthony DeMeo",1999-06-16,"D","Sault Ste. Marie Greyhounds",37,0,0,0,0,0
"Anthony DiFruscia",1995-04-20,"RW","Niagara IceDogs",67,0,0,0,0,0
"Anthony Salinitri",1998-03-05,"C","Sarnia Sting",62,0,0,0,0,0
"Austin  Kemp",1996-09-17,"RW","London Knights",1,0,0,0,0,NA
"Austin  Kosack",1995-03-22,"D","North Bay Battalion",6,0,0,0,0,0
"Austin Grzenia",1998-05-21,"RW","Kingston Frontenacs",26,0,0,0,0,0
"Austin Hall",1997-04-08,"D","Guelph Storm",52,0,0,0,0,0
"Austin Osmanski",1998-04-30,"D","Mississauga Steelheads",65,0,0,0,0,0
"Ben Garagan",1999-01-06,"C","Sudbury Wolves",60,0,0,0,0,0
"Ben Hawerchuk",1998-03-27,"LW","Barrie Colts",60,0,0,0,0,0
"Ben Jones",1999-02-26,"C","Niagara IceDogs",61,0,0,0,0,0
"Blake Siebenaler",1996-02-27,"D","Niagara IceDogs",65,0,0,0,0,0
"Blake Speers",1997-01-02,"RW","Sault Ste. Marie Greyhounds",68,0,0,0,0,0
"Brad Chenier",1999-01-20,"LW","North Bay Battalion",9,0,0,0,0,0
"Brady Gilmour",1999-04-18,"C","Saginaw Spirit",61,0,0,0,0,0
"Brady Lyle",1999-06-06,"D","North Bay Battalion",44,0,0,0,0,0
"Brady Pataki",1998-10-03,"RW","Sudbury Wolves",64,0,0,0,0,0
"Brandon Bastasin",1998-11-05,"D","Sudbury Wolves",32,0,0,0,0,0
"Brandon Prophet",1996-06-03,"D","Peterborough Petes",66,0,0,0,0,0
"Brandon Robinson",1995-10-13,"LW","Kitchener Rangers",55,0,0,0,0,0
"Brandon Saigeon",1998-06-14,"C","Hamilton Bulldogs",43,0,0,0,0,0
"Brandon Yeamans",1998-05-26,"C","Mississauga Steelheads",5,0,0,0,0,NA
"Brendan  Perlini",1996-04-27,"LW","Niagara IceDogs",57,0,0,0,0,0
"Brendan Harrogate",1998-02-13,"RW","Mississauga Steelheads",57,0,0,0,0,0
"Brendan Lemieux",1996-03-15,"LW","Windsor Spitfires",45,0,0,0,0,0
"Brian Brosnan",1995-04-22,"D","Kitchener Rangers",29,0,0,0,0,0
"Brock Perry",1998-01-20,"LW","Sarnia Sting",3,0,0,0,0,NA
"Brock Philips",1998-03-10,"RW","Guelph Storm",49,0,0,0,0,0
"Brock Welsh",1998-04-09,"RW","Oshawa Generals",13,0,0,0,0,0
"Brody Morris",1996-04-30,"D","Hamilton Bulldogs",60,0,0,0,0,0
"Bryce Yetman",1997-02-21,"RW","Sault Ste. Marie Greyhounds",45,0,0,0,0,0
"C.J. Clarke",1999-02-08,"RW","Peterborough Petes",53,0,0,0,0,0
"Cal Davis",1999-03-21,"RW","Niagara IceDogs",17,0,0,0,0,0
"Calvin Martin",1999-09-16,"RW","Sault Ste. Marie Greyhounds",9,0,0,0,0,0
"Cedric Ralph",1999-01-21,"C","Guelph Storm",6,0,0,0,0,NA
"Chad Duchesne",1995-05-31,"D","Kingston Frontenacs",58,0,0,0,0,0
"Chad Heffernan",1996-03-22,"LW","London Knights",63,0,0,0,0,0
"Chandler Yakimowicz",1996-01-26,"RW","London Knights",52,0,0,0,0,0
"Charley Graaskamp",1996-01-31,"C","Sudbury Wolves",3,0,0,0,0,0
"Christian  Fischer",1997-04-15,"RW","Windsor Spitfires",66,0,0,0,0,0
"Christian Girhiny",1998-08-21,"LW","Erie Otters",50,0,0,0,0,0
"Christian Mieritz",1997-09-30,"D","Guelph Storm",44,0,0,0,0,0
"Christopher Paquette",1998-03-27,"C","Niagara IceDogs",57,0,0,0,0,0
"Cole Candella",1998-02-13,"D","Hamilton Bulldogs",37,0,0,0,0,0
"Cole Carter",1998-07-06,"RW","Windsor Spitfires",68,0,0,0,0,0
"Cole Coskey",1999-06-01,"RW","Saginaw Spirit",54,0,0,0,0,0
"Cole Fraser",1999-08-23,"D","Peterborough Petes",50,0,0,0,0,0
"Colton White",1997-05-03,"D","Sault Ste. Marie Greyhounds",68,0,0,0,0,0
"Connor Chatham",1995-10-30,"RW","Windsor Spitfires",64,0,0,0,0,0
"Connor Hall",1998-02-21,"D","Kitchener Rangers",39,0,0,0,0,0
"Connor Schlichting",1997-05-17,"D","Sarnia Sting",44,0,0,0,0,0
"Connor Sills",1995-05-21,"RW","Flint Firebirds",60,0,0,0,0,0
"Conor Ali",1999-03-09,"D","Sudbury Wolves",2,0,0,0,0,0
"Conor Cummins",1996-02-06,"D","Sudbury Wolves",67,0,0,0,0,0
"Conor McGlynn",1995-06-19,"C","Kingston Frontenacs",53,0,0,0,0,0
"Conor Timmins",1998-09-18,"D","Sault Ste. Marie Greyhounds",60,0,0,0,0,0
"Cristiano DiGiacinto",1996-01-10,"LW","Windsor Spitfires",63,0,0,0,0,0
"Damir Sharipzyanov",1996-02-17,"D","Owen Sound Attack",46,0,0,0,0,0
"Dane Johnstone",1998-03-04,"RW","Flint Firebirds",56,0,0,0,0,0
"Daniel  Bernhardt",1996-04-11,"LW","London Knights",29,0,0,0,0,0
"Daniel De Sousa",1996-03-14,"D","Mississauga Steelheads",33,0,0,0,0,0
"Daniel Muzito-Bagenda",1996-06-16,"RW","Mississauga Steelheads",63,0,0,0,0,0
"Daniel Robertson",1997-06-04,"D","Oshawa Generals",65,0,0,0,0,0
"Darren Raddysh",1996-02-28,"D","Erie Otters",66,0,0,0,0,0
"David Levin",1999-09-16,"LW","Sudbury Wolves",47,0,0,0,0,0
"David Miller",1996-09-25,"C","Kitchener Rangers",52,0,0,0,0,0
"David Sherman",1998-05-17,"LW","North Bay Battalion",33,0,0,0,0,0
"Derrick Johnson",1998-03-08,"D","Sarnia Sting",3,0,0,0,0,0
"Devon Paliani",1996-10-10,"C","Sarnia Sting",65,0,0,0,0,0
"Dmitrii Sergeev",1996-03-26,"D","Kitchener Rangers",35,0,0,0,0,0
"Dmitry Sokolov",1998-04-14,"RW","Sudbury Wolves",68,0,0,0,0,0
"Domenico Commisso",1998-02-19,"C","Oshawa Generals",66,0,0,0,0,0
"Dominik Masin",1996-02-01,"D","Peterborough Petes",57,0,0,0,0,0
"Doug Blaisdell",1997-02-20,"D","Kitchener Rangers",61,0,0,0,0,0
"Dylan Di Perna",1996-04-26,"D","Kitchener Rangers",68,0,0,0,0,0
"Elijah Roberts",1999-01-23,"D","Kitchener Rangers",59,0,0,0,0,0
"Eric  Cornel",1996-04-11,"RW","Peterborough Petes",68,0,0,0,0,0
"Eric Henderson",1998-04-23,"LW","Oshawa Generals",46,0,0,0,0,0
"Ethan Szypula",1997-01-28,"C","Owen Sound Attack",65,0,0,0,0,0
"Evan Bouchard",1999-10-20,"D","London Knights",43,0,0,0,0,0
"Evan Krassey",1998-04-01,"RW","Hamilton Bulldogs",44,0,0,0,0,0
"Franco Sproviero",1998-08-05,"D","Sarnia Sting",10,0,0,0,0,0
"Frankie Pucci",1997-01-18,"LW","Sault Ste. Marie Greyhounds",1,0,0,0,0,NA
"Gabe  Guertler",1995-05-03,"C","Sault Ste. Marie Greyhounds",68,0,0,0,0,0
"Gabriel Vilardi",1999-08-16,"C","Windsor Spitfires",62,0,0,0,0,0
"Giordano Finoro",1998-05-17,"C","Barrie Colts",52,0,0,0,0,0
"Graeme Brown",1996-05-16,"D","Kingston Frontenacs",53,0,0,0,0,0
"Greg  Betzold",1995-03-11,"LW","Peterborough Petes",65,0,0,0,0,0
"Gustaf Franzen",1996-09-22,"C","Kitchener Rangers",66,0,0,0,0,0
"Gustav Bouramman",1997-01-24,"D","Sault Ste. Marie Greyhounds",68,0,0,0,0,0
"Hakon Nilsen",1998-02-04,"D","Flint Firebirds",45,0,0,0,0,0
"Hayden Davis",1999-07-21,"D","Niagara IceDogs",40,0,0,0,0,0
"Hayden Hodgson",1996-03-02,"RW","Saginaw Spirit",56,0,0,0,0,0
"Haydn Hopkins",1997-03-07,"C","Erie Otters",31,0,0,0,0,0
"Ian McKinnon",1998-03-05,"C","Peterborough Petes",5,0,0,0,0,0
"Isaac Ratcliffe",1999-02-15,"LW","Guelph Storm",46,0,0,0,0,0
"Ivan Lodnia",1999-08-31,"C","Erie Otters",62,0,0,0,0,0
"Jack Hanley",1998-04-20,"D","Hamilton Bulldogs",58,0,0,0,0,0
"Jack Hidi",1995-03-27,"LW","Hamilton Bulldogs",55,0,0,0,0,0
"Jack Kopacka",1998-03-05,"LW","Sault Ste. Marie Greyhounds",67,0,0,0,0,0
"Jack Studnicka",1999-02-18,"C","Oshawa Generals",62,0,0,0,0,0
"Jacob  Graves",1995-03-28,"D","London Knights",69,0,0,0,0,0
"Jacob Ball",1999-01-16,"LW","North Bay Battalion",49,0,0,0,0,0
"Jacob Busch",1996-07-10,"RW","Owen Sound Attack",50,0,0,0,0,0
"Jacob Cascagnette",1997-03-22,"C","Kitchener Rangers",59,0,0,0,0,0
"Jacob Collins",1998-04-20,"LW","Flint Firebirds",55,0,0,0,0,0
"Jacob Friend",1997-07-28,"D","Owen Sound Attack",54,0,0,0,0,0
"Jacob Harris",1995-02-02,"C","Guelph Storm",40,0,0,0,0,0
"Jacob Paquette",1999-05-26,"D","Kingston Frontenacs",56,0,0,0,0,0
"Jacob Stos",1998-06-01,"LW","Sarnia Sting",2,0,0,0,0,NA
"Jaden Lindo",1996-01-11,"RW","Owen Sound Attack",67,0,0,0,0,0
"Jaimen Allison",1999-11-01,"D","Oshawa Generals",6,0,0,0,0,NA
"Jake  Harrison",1996-06-17,"RW","Mississauga Steelheads",8,0,0,0,0,NA
"Jake Bricknell",1997-07-15,"RW","Guelph Storm",66,0,0,0,0,0
"Jake Henderson",1997-02-12,"RW","Kitchener Rangers",58,0,0,0,0,0
"Jake O'Donnell",1998-06-05,"D","Mississauga Steelheads",32,0,0,0,0,0
"Jake Ramalho",1998-05-25,"D","North Bay Battalion",37,0,0,0,0,0
"Jakob Chychrun",1998-03-31,"D","Sarnia Sting",62,0,0,0,0,0
"Jakob Mayenschein",1997-04-01,"C","Erie Otters",56,0,0,0,0,0
"James Newland",1997-07-20,"D","London Knights",1,0,0,0,0,NA
"Jarett Meyer",1996-10-13,"D","Sudbury Wolves",66,0,0,0,0,0
"Jason Robertson",1999-07-22,"LW","Kingston Frontenacs",54,0,0,0,0,0
"Jason Smith",1997-04-27,"C","Mississauga Steelheads",60,0,0,0,0,0
"Jeremy Bracco",1997-03-17,"RW","Kitchener Rangers",49,0,0,0,0,0
"Jesse Barwell",1997-05-08,"C","Saginaw Spirit",68,0,0,0,0,0
"Jesse Saban",1997-01-14,"D","Hamilton Bulldogs",62,0,0,0,0,0
"John  Warren",1997-01-10,"LW","London Knights",4,0,0,0,0,NA
"Johnny Corneil",1997-08-16,"C","Niagara IceDogs",68,0,0,0,0,0
"Jonah Gadjovich",1998-10-12,"LW","Owen Sound Attack",66,0,0,0,0,0
"Jonathan Duchesne",1996-02-12,"D","Sudbury Wolves",9,0,0,0,0,NA
"Jordan Kyrou",1998-05-05,"RW","Sarnia Sting",65,0,0,0,0,0
"Jordan Sambrook",1998-04-11,"D","Erie Otters",67,0,0,0,0,0
"Joseph Garreffa",1999-08-09,"RW","Kitchener Rangers",41,0,0,0,0,0
"Joseph Mizzi",1998-04-19,"RW","Hamilton Bulldogs",54,0,0,0,0,0
"Josh Coyle",1997-07-27,"C","Peterborough Petes",64,0,0,0,0,0
"Josh Jacobs",1996-02-15,"D","Sarnia Sting",67,0,0,0,0,0
"Josh Maguire",1996-06-30,"LW","Peterborough Petes",63,0,0,0,0,0
"Josh Sterk",1995-01-17,"C","Owen Sound Attack",64,0,0,0,0,0
"Josh Wainman",1999-02-20,"D","Erie Otters",22,0,0,0,0,NA
"Josh Wesley",1996-04-09,"D","Niagara IceDogs",57,0,0,0,0,0
"Justin Bean",1996-06-25,"D","Mississauga Steelheads",2,0,0,0,0,NA
"Justin Brack",1996-02-04,"LW","Owen Sound Attack",67,0,0,0,0,0
"Justin Brazeau",1998-02-02,"RW","North Bay Battalion",65,0,0,0,0,0
"Justin Lemcke",1997-02-13,"D","Hamilton Bulldogs",19,0,0,0,0,0
"Justin Murray",1998-08-22,"D","Barrie Colts",65,0,0,0,0,0
"Keenan Reynolds",1998-03-31,"LW","Flint Firebirds",47,0,0,0,0,0
"Kenny Huether",1997-08-06,"RW","Oshawa Generals",64,0,0,0,0,0
"Kevin Spinozzi",1996-05-23,"D","Sarnia Sting",59,0,0,0,0,0
"Kirill Maksimov",1999-06-01,"RW","Saginaw Spirit",54,0,0,0,0,0
"Kody Gagnon",1997-01-02,"D","Barrie Colts",17,0,0,0,0,0
"Kole Sherwood",1997-01-22,"RW","London Knights",63,0,0,0,0,0
"Konstantin Chernyuk",1998-02-13,"D","Kingston Frontenacs",37,0,0,0,0,0
"Kyle  Moore",1998-01-20,"RW","North Bay Battalion",16,0,0,0,0,NA
"Kyle Auger",1999-01-02,"","Barrie Colts",28,0,0,0,0,0
"Kyle Jenkins",1996-04-22,"D","Peterborough Petes",62,0,0,0,0,0
"Kyle Langdon",1998-08-26,"C","Niagara IceDogs",50,0,0,0,0,0
"Kyle MacLean",1999-04-29,"LW","Oshawa Generals",47,0,0,0,0,0
"Kyle Maksimovich",1998-03-10,"LW","Erie Otters",68,0,0,0,0,0
"Kyle Potts",1998-05-26,"C","North Bay Battalion",59,0,0,0,0,0
"Kyle Rhodes",1997-12-25,"D","Guelph Storm",39,0,0,0,0,0
"Kyle West",1998-03-28,"LW","Guelph Storm",45,0,0,0,0,0
"Levi Tetrault",1998-02-05,"D","Guelph Storm",63,0,0,0,0,0
"Liam Buckley",1997-12-16,"LW","Guelph Storm",11,0,0,0,0,NA
"Liam Dunda",1997-09-15,"LW","Owen Sound Attack",64,0,0,0,0,0
"Liam Hawel",1999-04-18,"C","Sault Ste. Marie Greyhounds",65,0,0,0,0,0
"Liam Murray",1997-06-28,"D","Kingston Frontenacs",62,0,0,0,0,0
"Logan Brown",1998-03-05,"C","Windsor Spitfires",59,0,0,0,0,0
"Logan DeNoble",1997-10-15,"C","Peterborough Petes",63,0,0,0,0,0
"Logan Stanley",1998-05-26,"D","Windsor Spitfires",64,0,0,0,0,0
"Lucas Chiodo",1998-10-31,"LW","Barrie Colts",50,0,0,0,0,0
"Lukas Lofquist",1996-01-16,"LW","Oshawa Generals",54,0,0,0,0,0
"Luke Boka",1999-06-12,"RW","Windsor Spitfires",58,0,0,0,0,0
"Luke Kirwan",1997-09-23,"LW","Flint Firebirds",63,0,0,0,0,0
"Luke Kutkevicius",1998-03-25,"C","Hamilton Bulldogs",70,0,0,0,0,0
"Mac Hollowell",1998-09-26,"D","Sault Ste. Marie Greyhounds",58,0,0,0,0,0
"Mads Eller",1995-06-25,"LW","Windsor Spitfires",22,0,0,0,0,0
