"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"David Brown",1983-02-15,"RW","Brampton Battalion",9,1,1,2,0.22,0,0,0,0,0,0
"Jiri Drtina",1985-03-01,"D","Guelph Storm",11,1,1,2,0.18,2,1,1,0,0,0
"Martin Cizek",1984-05-17,"D","Plymouth Whalers",18,1,1,2,0.11,1,0,0,0,0,0
"Mike Angelidis",1985-06-27,"LW","Owen Sound Attack",4,1,1,2,0.5,1,0,0,0,0,0
"Ryan Garlock",1986-04-24,"C","Guelph Storm",11,1,1,2,0.18,1,1,1,0,0,0
"Aaron Lewicki",1985-02-11,"RW","Belleville Bulls",7,0,2,2,0.29,2,0,0,0,0,0
"Connor Cameron",1985-05-11,"C","Toronto St. Michael's Majors",17,0,2,2,0.12,-2,0,0,0,0,18
"Greg Williams",1985-01-22,"RW","Peterborough Petes",7,0,2,2,0.29,-2,0,0,0,0,0
"Jamie Fraser",1985-11-17,"C","Brampton Battalion",10,0,2,2,0.2,0,0,0,0,0,0
"Derek Lyons",1985-07-15,"LW","Mississauga IceDogs",5,1,0,1,0.2,-1,0,0,0,0,0
"Hunter Tremblay",1986-01-15,"LW","Barrie Colts",6,1,0,1,0.17,1,0,0,0,0,0
"Ian Maracle",1985-02-27,"D","Mississauga IceDogs",4,1,0,1,0.25,0,0,0,0,0,0
"Rob Schremp",1986-07-01,"C","Mississauga IceDogs",2,1,0,1,0.5,0,0,0,0,0,0
"Steve Ward",1986-02-13,"D","Sarnia Sting",3,1,0,1,0.33,-1,0,0,0,0,0
"Anton Kadeykin",1984-05-17,"D","Sarnia Sting",6,0,1,1,0.17,-4,0,0,0,0,0
"Brent Mahon",1984-04-27,"C","Plymouth Whalers",18,0,1,1,0.06,-1,0,0,0,0,0
"Danny Revelle",1986-02-04,"LW","Mississauga IceDogs",5,0,1,1,0.2,-1,0,0,0,0,0
"Evgeny Kadatskiy",1984-09-03,"LW","Peterborough Petes",5,0,1,1,0.2,-1,0,0,0,0,0
"Jesse Boucher",1983-04-19,"LW","Kitchener Rangers",20,0,1,1,0.05,-3,0,0,0,0,0
"Marco Caprara",1984-06-14,"LW","Sarnia Sting",6,0,1,1,0.17,-4,0,0,0,0,0
"Martin Lojek",1985-08-19,"D","Brampton Battalion",11,0,1,1,0.09,0,0,0,0,0,0
"Mitch Maunu",1986-07-30,"D","Windsor Spitfires",7,0,1,1,0.14,0,0,0,0,0,0
"Todd Griffith",1985-01-27,"LW","Belleville Bulls",7,0,1,1,0.14,0,0,0,0,0,0
"Aaron Dawson",1985-03-11,"D","Peterborough Petes",7,0,0,0,0,-2,0,0,0,0,8
"Adam Nemeth",1986-02-22,"D","London Knights",13,0,0,0,0,3,0,0,0,0,0
"Alex Lalonde",1983-06-21,"LW","Owen Sound Attack",4,0,0,0,0,0,0,0,0,0,4
"Andrew Maksym",1986-02-16,"RW","Owen Sound Attack",4,0,0,0,0,-1,0,0,0,0,0
"Chris Rebernik",1985-10-27,"RW","Toronto St. Michael's Majors",11,0,0,0,0,-2,0,0,0,0,0
"David Edgeworth",1985-03-18,"C","Belleville Bulls",3,0,0,0,0,1,0,0,0,0,0
"David Lomas",1985-03-21,"RW","Windsor Spitfires",7,0,0,0,0,0,0,0,0,0,11
"David Pszenyczny",1985-02-18,"D","Sarnia Sting",6,0,0,0,0,0,0,0,0,0,0
"Drew Petkoff",1985-03-17,"D","Brampton Battalion",4,0,0,0,0,0,0,0,0,0,0
"Emil Bucic",1984-02-07,"D","Guelph Storm",11,0,0,0,0,0,0,0,0,0,4
"Erik Lundmark",1985-03-22,"D","Plymouth Whalers",10,0,0,0,0,2,0,0,0,0,0
"Evan Brophey",1986-12-03,"C","Barrie Colts",6,0,0,0,0,0,0,0,0,0,0
"Jason Dixon",1985-02-21,"C","Windsor Spitfires",5,0,0,0,0,-1,0,0,0,0,2
"Jeff Leavitt",1986-04-16,"LW","Windsor Spitfires",3,0,0,0,0,0,0,0,0,0,0
"Jiri Paska",1983-08-15,"D","Owen Sound Attack",4,0,0,0,0,0,0,0,0,0,0
"John Neal",1985-05-29,"D","Oshawa Generals",11,0,0,0,0,2,0,0,0,0,0
"Kyle Raftis",1986-05-28,"D","Oshawa Generals",4,0,0,0,0,0,0,0,0,0,0
"Lucas Schott",1984-01-22,"LW","Mississauga IceDogs",3,0,0,0,0,0,0,0,0,0,0
"Marek Chvatal",1984-01-27,"D","Sarnia Sting",6,0,0,0,0,-6,0,0,0,0,0
"Matt Kelly",1985-03-23,"D","Belleville Bulls",4,0,0,0,0,0,0,0,0,0,0
"Matt Manias",1984-08-03,"D","Kitchener Rangers",7,0,0,0,0,0,0,0,0,0,2
"Matt Smyth",1985-07-03,"D","Owen Sound Attack",1,0,0,0,0,0,0,0,0,0,0
"Michael Tuomi",1985-01-26,"C","Barrie Colts",6,0,0,0,0,0,0,0,0,0,0
"Micheal Haley",1986-03-30,"C","Sarnia Sting",6,0,0,0,0,-3,0,0,0,0,0
"Mike Letizia",1985-02-15,"D","Plymouth Whalers",18,0,0,0,0,0,0,0,0,0,6
"Nick Thomas",1985-06-19,"LW","Sarnia Sting",6,0,0,0,0,-2,0,0,0,0,0
"Patrick Kaleta",1986-06-08,"RW","Peterborough Petes",7,0,0,0,0,-2,0,0,0,0,6
"Paul Bortignon",1985-05-15,"D","Sarnia Sting",3,0,0,0,0,-1,0,0,0,0,0
"Paul McFarland",1985-12-06,"LW","Kitchener Rangers",12,0,0,0,0,-3,0,0,0,0,4
"Pavel Voroshnin",1984-03-23,"D","Mississauga IceDogs",1,0,0,0,0,0,0,0,0,0,0
"Robbie Drummond",1986-02-19,"C","London Knights",2,0,0,0,0,-1,0,0,0,0,0
"Ryan Kitchen",1985-02-06,"RW","Sault Ste. Marie Greyhounds",4,0,0,0,0,-1,0,0,0,0,0
"Ryan MacKay",1983-04-22,"D","Sault Ste. Marie Greyhounds",4,0,0,0,0,-4,0,0,0,0,0
"Sal Malandrino",NA,"C","Mississauga IceDogs",2,0,0,0,0,-1,0,0,0,0,2
"Shawn Futers",1985-09-02,"D","Peterborough Petes",7,0,0,0,0,-2,0,0,0,0,4
"Steve Phillips",1985-07-18,"C","Plymouth Whalers",5,0,0,0,0,0,0,0,0,0,0
"Tim Filin",1984-06-18,"LW","Oshawa Generals",4,0,0,0,0,0,0,0,0,0,0
"Tomas Linhart",1984-02-16,"D","London Knights",1,0,0,0,0,0,0,0,0,0,0
"Troy Hazzard",1985-05-03,"LW","Mississauga IceDogs",3,0,0,0,0,0,0,0,0,0,0
"Tyler Dutchyshen",1985-06-02,"C","Sault Ste. Marie Greyhounds",2,0,0,0,0,0,0,0,0,0,0
"Tyler Kennedy",1986-07-15,"C","Sault Ste. Marie Greyhounds",4,0,0,0,0,-1,0,0,0,0,0
