"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"David Bowman",1983-09-23,"D","Windsor Spitfires",7,0,0,0,0,0
"David Brown",1983-02-15,"RW","Brampton Battalion",9,0,0,0,0,0
"David Clarkson",1984-03-31,"C","Kitchener Rangers",21,0,0,0,0,0
"David Edgeworth",1985-03-18,"C","Belleville Bulls",3,0,0,0,0,NA
"David Liffiton",1984-10-18,"D","Plymouth Whalers",18,0,0,0,0,0
"David Lomas",1985-03-21,"RW","Windsor Spitfires",7,0,0,0,0,NA
"David Pszenyczny",1985-02-18,"D","Sarnia Sting",6,0,0,0,0,NA
"Derek Lyons",1985-07-15,"LW","Mississauga IceDogs",5,0,0,0,0,0
"Drew Petkoff",1985-03-17,"D","Brampton Battalion",4,0,0,0,0,NA
"Dustin VanBallegooie",1983-03-25,"D","Owen Sound Attack",4,0,0,0,0,0
"Dylan Hunter",1985-05-21,"LW","London Knights",14,0,0,0,0,0
"Emil Bucic",1984-02-07,"D","Guelph Storm",11,0,0,0,0,NA
"Eric Himelfarb",1983-01-01,"C","Barrie Colts",6,0,0,0,0,0
"Eric Larochelle",1984-07-07,"D","Guelph Storm",11,0,0,0,0,0
"Erik Lundmark",1985-03-22,"D","Plymouth Whalers",10,0,0,0,0,NA
"Erik Schwanz",1984-02-18,"D","Brampton Battalion",11,0,0,0,0,NA
"Evan Brophey",1986-12-03,"C","Barrie Colts",6,0,0,0,0,NA
"Evan Kotsopoulos",1984-03-24,"LW","Oshawa Generals",13,0,0,0,0,0
"Evan McGrath",1986-01-14,"C","Kitchener Rangers",21,0,0,0,0,0
"Evgeny Kadatskiy",1984-09-03,"LW","Peterborough Petes",5,0,0,0,0,0
"Frank Burgio",1983-03-05,"D","Brampton Battalion",7,0,0,0,0,0
"Frank Lukes",1982-09-25,"RW","Toronto St. Michael's Majors",19,0,0,0,0,0
"Frank Rediker",1985-03-15,"D","Windsor Spitfires",7,0,0,0,0,0
"Fred Hatziioannou",1983-03-10,"D","Oshawa Generals",13,0,0,0,0,0
"Geoff Patton",1983-09-21,"D","Owen Sound Attack",3,0,0,0,0,NA
"Greg Jacina",1982-05-22,"C","Mississauga IceDogs",5,0,0,0,0,0
"Greg Williams",1985-01-22,"RW","Peterborough Petes",7,0,0,0,0,0
"Hunter Tremblay",1986-01-15,"LW","Barrie Colts",6,0,0,0,0,0
"Ian Maracle",1985-02-27,"D","Mississauga IceDogs",4,0,0,0,0,0
"Ivan Svarny",1984-10-31,"D","Belleville Bulls",7,0,0,0,0,0
"Jake Gilmour",1984-07-19,"LW","Belleville Bulls",7,0,0,0,0,0
"James Wisniewski",1984-02-24,"D","Plymouth Whalers",18,0,0,0,0,0
"Jamie Fraser",1985-11-17,"C","Brampton Battalion",10,0,0,0,0,0
"Jamie Johnson",1982-01-23,"C","Oshawa Generals",13,0,0,0,0,0
"Jamie Tardif",1985-01-23,"C","Peterborough Petes",7,0,0,0,0,0
"Jan Platil",1983-02-09,"D","Barrie Colts",6,0,0,0,0,0
"Jason Dixon",1985-02-21,"C","Windsor Spitfires",5,0,0,0,0,NA
"Jason Penner",1983-04-01,"C","Peterborough Petes",7,0,0,0,0,0
"Jay McClement",1983-03-02,"C","Brampton Battalion",11,0,0,0,0,0
"Jeff Carter",1985-01-01,"C","Sault Ste. Marie Greyhounds",4,0,0,0,0,0
"Jeff Larsh",1985-01-24,"RW","Sault Ste. Marie Greyhounds",4,0,0,0,0,NA
"Jeff Leavitt",1986-04-16,"LW","Windsor Spitfires",3,0,0,0,0,NA
"Jeff MacDermid",1984-03-01,"RW","Owen Sound Attack",4,0,0,0,0,0
"Jeff Whitfield",1985-02-06,"D","Sarnia Sting",6,0,0,0,0,NA
"Jeffrey Doyle",1983-01-10,"RW","Sault Ste. Marie Greyhounds",4,0,0,0,0,0
"Jeremy Swanson",1984-06-21,"D","Barrie Colts",6,0,0,0,0,0
"Jesse Boucher",1983-04-19,"LW","Kitchener Rangers",20,0,0,0,0,0
"Jesse Gimblett",1985-01-04,"LW","Owen Sound Attack",4,0,0,0,0,0
"Jimmy Ball",1983-08-10,"LD","London Knights",14,0,0,0,0,0
"Jimmy Gagnon",1982-09-16,"RW","Plymouth Whalers",18,0,0,0,0,0
"Jiri Drtina",1985-03-01,"D","Guelph Storm",11,0,0,0,0,0
"Jiri Paska",1983-08-15,"D","Owen Sound Attack",4,0,0,0,0,NA
"Joey Tenute",1983-04-02,"C","Sarnia Sting",3,0,0,0,0,0
"John Hecimovic",1984-03-31,"RW","Sarnia Sting",6,0,0,0,0,0
"John Mitchell",1985-01-22,"C","Plymouth Whalers",18,0,0,0,0,0
"John Neal",1985-05-29,"D","Oshawa Generals",11,0,0,0,0,NA
"John Scott Dickson",1984-04-10,"LW","Windsor Spitfires",7,0,0,0,0,0
"John Vigilante",1985-05-24,"LW","Plymouth Whalers",18,0,0,0,0,0
"John Wheaton",1984-08-23,"RW","Owen Sound Attack",4,0,0,0,0,NA
"Jon Howse",1983-09-04,"RW","Peterborough Petes",7,0,0,0,0,0
"Jonas Fiedler",1984-05-29,"LW","Plymouth Whalers",18,0,0,0,0,0
"Jordan Beirnes",1984-04-08,"LW","Oshawa Generals",13,0,0,0,0,0
"Jordan Kennedy",1983-07-12,"D","Sault Ste. Marie Greyhounds",3,0,0,0,0,NA
"Jordan Morrison",1986-06-06,"C","Peterborough Petes",7,0,0,0,0,0
"Jordan Smith",1985-11-04,"D","Sault Ste. Marie Greyhounds",4,0,0,0,0,NA
"Josh Gratton",1982-09-09,"LW","Windsor Spitfires",6,0,0,0,0,0
"Josh Manning",1984-06-17,"D","Belleville Bulls",7,0,0,0,0,NA
"Josh Patterson",1983-01-22,"LW","Peterborough Petes",7,0,0,0,0,0
"Julian Talbot",1985-03-24,"C","Ottawa 67's",23,0,0,0,0,0
"Juris Stals",1982-08-04,"RW","Owen Sound Attack",4,0,0,0,0,0
"Kamil Kreps",1984-11-18,"C","Brampton Battalion",11,0,0,0,0,0
"Kenny Jung",1983-01-07,"D","Barrie Colts",6,0,0,0,0,0
"Kevin Klein",1984-12-13,"D","Toronto St. Michael's Majors",17,0,0,0,0,0
"Kevin Young",1982-07-16,"D","Brampton Battalion",11,0,0,0,0,0
"Kris Newbury",1982-02-19,"C","Sarnia Sting",6,0,0,0,0,0
"Kyle Piwowarczyk",1983-08-14,"C","London Knights",14,0,0,0,0,0
"Kyle Quincey",1985-08-12,"D","London Knights",14,0,0,0,0,0
"Kyle Raftis",1986-05-28,"D","Oshawa Generals",4,0,0,0,0,NA
"Kyle Spurr",1984-08-10,"RW","Toronto St. Michael's Majors",2,0,0,0,0,NA
"Ladislav Kolda",1983-10-16,"D","Oshawa Generals",13,0,0,0,0,0
"Leonid Zvachkin",1983-02-24,"D","Barrie Colts",6,0,0,0,0,NA
"Logan Hunter",1984-08-30,"C","London Knights",14,0,0,0,0,0
"Lou Dickenson",1982-08-15,"C","Ottawa 67's",23,0,0,0,0,0
"Luc Chiasson",1982-10-08,"LW","Barrie Colts",6,0,0,0,0,0
"Lucas Schott",1984-01-22,"LW","Mississauga IceDogs",3,0,0,0,0,NA
"Lukas Krajicek",1983-11-03,"D","Peterborough Petes",7,0,0,0,0,0
"Malcolm Hutt",1982-05-31,"D","Belleville Bulls",7,0,0,0,0,0
"Malcolm MacMillan",1982-02-08,"C","Barrie Colts",6,0,0,0,0,0
"Marc Methot",1985-06-21,"D","London Knights",14,0,0,0,0,0
"Marco Caprara",1984-06-14,"LW","Sarnia Sting",6,0,0,0,0,0
"Marek Chvatal",1984-01-27,"D","Sarnia Sting",6,0,0,0,0,NA
"Mark Flood",1984-09-29,"D","Peterborough Petes",7,0,0,0,0,0
"Mark Giordano",1983-03-10,"D","Owen Sound Attack",4,0,0,0,0,0
"Mark Langdon",1983-03-12,"C","Barrie Colts",6,0,0,0,0,0
"Mark Mancari",1985-07-11,"RW","Ottawa 67's",11,0,0,0,0,0
"Martin Cizek",1984-05-17,"D","Plymouth Whalers",18,0,0,0,0,0
"Martin Lojek",1985-08-19,"D","Brampton Battalion",11,0,0,0,0,0
"Matt Bacon",1983-05-23,"LW","Toronto St. Michael's Majors",19,0,0,0,0,0
"Matt Grennier",1983-03-20,"C","Kitchener Rangers",21,0,0,0,0,0
"Matt Herneisen",1982-02-08,"RW","Sault Ste. Marie Greyhounds",4,0,0,0,0,0
"Matt Kelly",1985-03-23,"D","Belleville Bulls",4,0,0,0,0,NA
"Matt Maccarone",1984-03-23,"C","Oshawa Generals",13,0,0,0,0,NA
"Matt Manias",1984-08-03,"D","Kitchener Rangers",7,0,0,0,0,NA
"Matt Passfield",1982-05-08,"RW","Owen Sound Attack",4,0,0,0,0,0
"Matt Puntureri",1985-06-17,"C","Sault Ste. Marie Greyhounds",2,0,0,0,0,NA
"Matt Seymour",1983-06-29,"C","Toronto St. Michael's Majors",19,0,0,0,0,0
"Matt Smyth",1985-07-03,"D","Owen Sound Attack",1,0,0,0,0,NA
"Matt Weir",1983-05-21,"LW","London Knights",13,0,0,0,0,0
"Michael Gough",1982-09-09,"RW","Oshawa Generals",13,0,0,0,0,0
"Michael Krelove",1984-06-04,"LW","Sault Ste. Marie Greyhounds",4,0,0,0,0,NA
"Michael Nelson",1984-01-17,"RW","Plymouth Whalers",4,0,0,0,0,NA
"Michael Tuomi",1985-01-26,"C","Barrie Colts",6,0,0,0,0,NA
"Micheal Haley",1986-03-30,"C","Sarnia Sting",6,0,0,0,0,NA
"Mike Amodeo",1982-05-05,"LW","Sault Ste. Marie Greyhounds",4,0,0,0,0,0
"Mike Angelidis",1985-06-27,"LW","Owen Sound Attack",4,0,0,0,0,0
"Mike James",1982-02-21,"LW","Windsor Spitfires",7,0,0,0,0,0
"Mike Knight",1984-10-07,"D","Belleville Bulls",7,0,0,0,0,0
"Mike Letizia",1985-02-15,"D","Plymouth Whalers",18,0,0,0,0,NA
"Mike Looby",1985-01-28,"D","Brampton Battalion",11,0,0,0,0,0
"Mike McKeown",1983-07-28,"D","Peterborough Petes",7,0,0,0,0,NA
"Mike Self",1983-03-18,"D","Windsor Spitfires",7,0,0,0,0,NA
"Mike Sellan",1983-07-08,"D","Oshawa Generals",13,0,0,0,0,0
"Mitch Maunu",1986-07-30,"D","Windsor Spitfires",7,0,0,0,0,0
"Nate Kiser",1982-05-04,"D","Plymouth Whalers",18,0,0,0,0,0
"Nathan Horton",1985-05-02,"C","Oshawa Generals",13,0,0,0,0,0
"Nathan McIver",1985-01-06,"D","Toronto St. Michael's Majors",19,0,0,0,0,0
"Nathan O'Nabigon",1983-05-09,"LW","Kitchener Rangers",21,0,0,0,0,0
"Nick Lees",1983-10-22,"C","Barrie Colts",6,0,0,0,0,0
"Nick Thomas",1985-06-19,"LW","Sarnia Sting",6,0,0,0,0,NA
"Nick Vernelli",1983-01-02,"RW","Plymouth Whalers",14,0,0,0,0,0
"Niko Tuomi",1983-02-10,"D","Guelph Storm",11,0,0,0,0,0
"Pat Sutton",1984-04-26,"D","Owen Sound Attack",4,0,0,0,0,0
"Patrick Jarrett",1984-02-06,"C","Owen Sound Attack",4,0,0,0,0,0
"Patrick Kaleta",1986-06-08,"RW","Peterborough Petes",7,0,0,0,0,NA
"Patrick O'Sullivan",1985-02-01,"C","Mississauga IceDogs",5,0,0,0,0,0
"Paul Bortignon",1985-05-15,"D","Sarnia Sting",3,0,0,0,0,NA
"Paul Giallonardo",1984-02-29,"D","Windsor Spitfires",7,0,0,0,0,0
"Paul McFarland",1985-12-06,"LW","Kitchener Rangers",12,0,0,0,0,NA
"Paul Ranger",1984-09-12,"D","Oshawa Generals",13,0,0,0,0,0
"Pavel Voroshnin",1984-03-23,"D","Mississauga IceDogs",1,0,0,0,0,NA
"Peter Tsimikalis",1986-01-10,"C","Ottawa 67's",23,0,0,0,0,0
"Petr Taticek",1983-09-22,"C","Sault Ste. Marie Greyhounds",4,0,0,0,0,0
"Phil Gibson",1984-03-26,"RW","Windsor Spitfires",7,0,0,0,0,NA
"Pierre Mitsou",1983-01-06,"D","Ottawa 67's",23,0,0,0,0,0
"Rafal Martynowski",1984-08-07,"LW","Kitchener Rangers",20,0,0,0,0,0
"Reg Thomas",1984-03-24,"C","Sarnia Sting",6,0,0,0,0,0
"Rick Steadman",1984-06-09,"D","London Knights",14,0,0,0,0,0
"Riley Moher",1982-06-27,"D","Barrie Colts",6,0,0,0,0,NA
"Rob Dmytruk",1983-05-28,"D","Sault Ste. Marie Greyhounds",4,0,0,0,0,NA
"Rob Schremp",1986-07-01,"C","Mississauga IceDogs",2,0,0,0,0,0
"Robbie Drummond",1986-02-19,"C","London Knights",2,0,0,0,0,NA
"Rodney Bauman",1983-03-16,"D","Ottawa 67's",22,0,0,0,0,0
"Ryan Bowness",1983-08-05,"LW","Brampton Battalion",3,0,0,0,0,NA
"Ryan Callahan",1985-03-21,"RW","Guelph Storm",11,0,0,0,0,0
"Ryan Card",1984-02-18,"D","Peterborough Petes",5,0,0,0,0,NA
"Ryan Del Monte",1983-09-13,"C","Sarnia Sting",6,0,0,0,0,0
"Ryan Donally",1985-02-04,"LW","Windsor Spitfires",7,0,0,0,0,0
"Ryan Garlock",1986-04-24,"C","Guelph Storm",11,0,0,0,0,0
"Ryan Hamilton",1985-04-15,"LW","Barrie Colts",6,0,0,0,0,0
"Ryan Hare",1982-04-03,"C","London Knights",14,0,0,0,0,0
"Ryan Kitchen",1985-02-06,"RW","Sault Ste. Marie Greyhounds",4,0,0,0,0,NA
"Ryan MacKay",1983-04-22,"D","Sault Ste. Marie Greyhounds",4,0,0,0,0,NA
"Ryan Oulahen",1985-03-26,"C","Brampton Battalion",11,0,0,0,0,0
"Ryan Ramsay",1983-05-18,"C","Plymouth Whalers",11,0,0,0,0,0
"Ryan Rorabeck",1985-02-27,"C","Toronto St. Michael's Majors",19,0,0,0,0,0
"Ryan Stokes",1983-06-23,"D","Mississauga IceDogs",5,0,0,0,0,0
"Ryan Thompson",1983-02-10,"RW","Guelph Storm",11,0,0,0,0,0
"Sal Malandrino",NA,"C","Mississauga IceDogs",2,0,0,0,0,NA
"Sal Peralta",1983-07-11,"C","Toronto St. Michael's Majors",19,0,0,0,0,0
"Scott Dobben",1983-04-10,"LW","Sault Ste. Marie Greyhounds",4,0,0,0,0,0
"Scott Hotham",1984-07-19,"D","Mississauga IceDogs",5,0,0,0,0,0
"Scott Lehman",1986-01-05,"D","Toronto St. Michael's Majors",19,0,0,0,0,0
"Scott Rozendal",1982-07-28,"RW","Brampton Battalion",11,0,0,0,0,0
"Sean Scully",1983-01-13,"RW","Ottawa 67's",17,0,0,0,0,0
"Sean Stefanski",1983-09-10,"RW","Sault Ste. Marie Greyhounds",4,0,0,0,0,NA
"Shane O'Brien",1983-08-09,"D","Toronto St. Michael's Majors",19,0,0,0,0,0
"Shawn Futers",1985-09-02,"D","Peterborough Petes",7,0,0,0,0,NA
"Steve Cooke",1983-07-21,"C","Belleville Bulls",7,0,0,0,0,0
"Steve Eminger",1983-10-31,"D","Kitchener Rangers",21,0,0,0,0,0
"Steve Phillips",1985-07-18,"C","Plymouth Whalers",5,0,0,0,0,NA
"Steve Ward",1986-02-13,"D","Sarnia Sting",3,0,0,0,0,0
"Steven Rawski",1982-02-07,"D","Toronto St. Michael's Majors",7,0,0,0,0,0
"Stuart Simmons",1984-09-26,"D","Brampton Battalion",11,0,0,0,0,0
"T.J. Eason",1982-05-18,"D","Kitchener Rangers",21,0,0,0,0,0
"Thomas Harrison",1984-03-11,"D","Kitchener Rangers",21,0,0,0,0,0
"Tim Filin",1984-06-18,"LW","Oshawa Generals",4,0,0,0,0,NA
"Tim Gleason",1983-01-29,"D","Windsor Spitfires",7,0,0,0,0,0
"Tim Sestito",1984-08-28,"LW","Plymouth Whalers",18,0,0,0,0,0
"Tobias Whelan",1983-10-28,"C","Oshawa Generals",13,0,0,0,0,0
"Todd Griffith",1985-01-27,"LW","Belleville Bulls",7,0,0,0,0,0
"Tom Zanoski",1984-03-03,"LW","Owen Sound Attack",4,0,0,0,0,0
"Tomas Linhart",1984-02-16,"D","London Knights",1,0,0,0,0,NA
"Travis Parent",1983-08-15,"D","Mississauga IceDogs",5,0,0,0,0,NA
"Trevor Daley",1983-10-09,"D","Sault Ste. Marie Greyhounds",1,0,0,0,0,NA
"Trevor Hendrikx",1985-03-29,"D","Peterborough Petes",7,0,0,0,0,NA
"Troy Hazzard",1985-05-03,"LW","Mississauga IceDogs",3,0,0,0,0,NA
"Tyler Cook",1982-08-10,"D","Oshawa Generals",12,0,0,0,0,0
"Tyler Dutchyshen",1985-06-02,"C","Sault Ste. Marie Greyhounds",2,0,0,0,0,NA
"Tyler Eady",1983-08-12,"RW","Mississauga IceDogs",5,0,0,0,0,NA
"Tyler Gubler",1984-02-16,"D","Mississauga IceDogs",2,0,0,0,0,NA
"Tyler Hanchuck",1982-02-07,"D","Sarnia Sting",6,0,0,0,0,NA
"Tyler Harrison",1984-12-24,"LW","Brampton Battalion",11,0,0,0,0,0
"Tyler Haskins",1986-05-26,"C","Guelph Storm",11,0,0,0,0,0
"Tyler Kennedy",1986-07-15,"C","Sault Ste. Marie Greyhounds",4,0,0,0,0,NA
"Tyson Gimblett",1985-04-01,"D","Owen Sound Attack",1,0,0,0,0,NA
"Will Colbert",1985-02-06,"D","Ottawa 67's",23,0,0,0,0,0
"Wojtek Wolski",1986-02-24,"LW","Brampton Battalion",11,0,0,0,0,0
