"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Cameron Gaunce",1990-03-19,"D","Mississauga St. Michael's Majors",63,0,3,3,0.05,8
"Joey Hishon",1991-10-20,"C","Owen Sound Attack",63,0,3,3,0.05,6
"Stephen Miller",1987-07-18,"D","Guelph Storm",66,0,3,3,0.05,21
"Alex Hutchings",1990-11-07,"C","Barrie Colts",68,2,0,2,0.03,4
"Andrew Fournier",1987-11-05,"C","Plymouth Whalers",64,2,0,2,0.03,3
"Bradley Snetsinger",1987-04-08,"LW","Windsor Spitfires",68,2,0,2,0.03,2
"Brandon Biggers",1988-08-21,"LW","Sault Ste. Marie Greyhounds",68,2,0,2,0.03,7
"Casey Cizikas",1991-02-27,"C","Mississauga St. Michael's Majors",62,2,0,2,0.03,5
"Eric Wellwood",1990-03-06,"LW","Windsor Spitfires",68,2,0,2,0.03,12
"John Armstrong",1988-02-26,"C","Peterborough Petes",65,2,0,2,0.03,4
"Jordan Nolan",1989-06-23,"LW","Windsor Spitfires",62,2,0,2,0.03,7
"Josh Moes",1989-03-09,"RW","Owen Sound Attack",57,2,0,2,0.04,9
"Kyle Paige",1988-06-14,"LW","Kingston Frontenacs",68,2,0,2,0.03,6
"Matthieu Methot",1987-10-08,"LW","Ottawa 67's",66,2,0,2,0.03,5
"Michael Pelech",1989-10-06,"C","Mississauga St. Michael's Majors",68,2,0,2,0.03,4
"Vern Cooper",1990-12-30,"C","Plymouth Whalers",64,2,0,2,0.03,6
"Wayne Simmonds",1988-08-26,"RW","Sault Ste. Marie Greyhounds",60,2,0,2,0.03,3
"Anthony Nigro",1990-01-11,"C","Guelph Storm",67,1,1,2,0.03,4
"Brett Parnham",1989-01-30,"C","Oshawa Generals",68,1,1,2,0.03,3
"Dan Kelly",1989-05-17,"D","Kitchener Rangers",65,1,1,2,0.03,11
"Harrison Reed",1988-01-18,"C","Guelph Storm",69,1,1,2,0.03,4
"Jack Combs",1988-01-26,"C","Saginaw Spirit",67,1,1,2,0.03,2
"Jan Mursak",1988-01-20,"C","Belleville Bulls",57,1,1,2,0.04,3
"Joe Gaynor",1989-01-05,"LW","Plymouth Whalers",66,1,1,2,0.03,11
"Justin Levac",1989-04-25,"RW","Kingston Frontenacs",41,1,1,2,0.05,10
"Kelly Geoffrey",1990-01-25,"LW","Erie Otters",67,1,1,2,0.03,5
"Kyle Bochek",1988-03-11,"C","Kingston Frontenacs",54,1,1,2,0.04,10
"Logan Couture",1989-03-28,"C","Ottawa 67's",51,1,1,2,0.04,3
"Matt Dias",1988-04-29,"RW","Sudbury Wolves",66,1,1,2,0.03,5
"Nick Pageau",1988-01-08,"D","Belleville Bulls",53,1,1,2,0.04,7
"Peter Hermenegildo",1991-02-15,"D","Sudbury Wolves",55,1,1,2,0.04,8
"Phil Varone",1990-12-04,"C","London Knights",67,1,1,2,0.03,3
"Rafael Rotter",1987-06-14,"C","Guelph Storm",68,1,1,2,0.03,3
"Ryan Berard",1987-04-08,"RW","Barrie Colts",56,1,1,2,0.04,8
"Scott Timmins",1989-09-11,"C","Kitchener Rangers",62,1,1,2,0.03,7
"Tim Priamo",1988-04-07,"LW","Guelph Storm",56,1,1,2,0.04,8
"Tomas Zaborsky",1987-11-14,"LW","Saginaw Spirit",68,1,1,2,0.03,3
"Andrew Campbell",1988-02-04,"D","Sault Ste. Marie Greyhounds",68,0,2,2,0.03,6
"Harry Young",1989-11-12,"D","Windsor Spitfires",68,0,2,2,0.03,14
"Jason Dale",1988-12-31,"RW","Brampton Battalion",66,0,2,2,0.03,6
"Jeff Barletta",1988-07-22,"D","Mississauga St. Michael's Majors",29,0,2,2,0.07,29
"Josh Bemis",1990-11-03,"D","Plymouth Whalers",27,0,2,2,0.07,33
"Josh Day",1988-04-02,"D","Niagara IceDogs",67,0,2,2,0.03,6
"Julien Demers",1989-09-25,"D","Ottawa 67's",65,0,2,2,0.03,6
"Ryan McGinnis",1987-03-03,"D","Oshawa Generals",64,0,2,2,0.03,4
"Steve Ferry",1988-08-05,"D","Sarnia Sting",68,0,2,2,0.03,8
"Zach Bogosian",1990-07-15,"D","Peterborough Petes",60,0,2,2,0.03,3
"Adam Zamec",1989-09-22,"LW","Ottawa 67's",59,1,0,1,0.02,4
"AJ Jenks",1990-06-27,"LW","Plymouth Whalers",68,1,0,1,0.01,2
"Akim Aliu",1989-04-24,"RW","London Knights",60,1,0,1,0.02,2
"Alex Dzielski",1989-07-17,"D","Kitchener Rangers",65,1,0,1,0.02,8
"Alexander Eriksson",1989-03-21,"D","Brampton Battalion",25,1,0,1,0.04,17
"Andrew Wilkins",1988-07-25,"RW","London Knights",54,1,0,1,0.02,5
"Bobby Sanguinetti",1988-02-29,"D","Brampton Battalion",61,1,0,1,0.02,1
"Brett Oliphant",1988-02-26,"RW","Sarnia Sting",64,1,0,1,0.02,14
"Bryan Cameron",1989-02-25,"RW","Belleville Bulls",68,1,0,1,0.01,1
"Chris DeSousa",1990-10-19,"C","Niagara IceDogs",64,1,0,1,0.02,3
"Daniel Erlich",1991-03-13,"RW","London Knights",27,1,0,1,0.04,8
"Daniel Lombardi",1989-03-12,"LW","Sarnia Sting",52,1,0,1,0.02,4
"Derek Brochu",1987-05-06,"RW","Guelph Storm",57,1,0,1,0.02,5
"Eric Tangradi",1989-02-10,"LW","Belleville Bulls",56,1,0,1,0.02,2
"J.K. Gill",1990-02-09,"LW","Sudbury Wolves",66,1,0,1,0.02,4
"Jason Bailey",1987-06-04,"RW","Ottawa 67's",34,1,0,1,0.03,6
"Joe McCann",1987-03-02,"RW","Plymouth Whalers",56,1,0,1,0.02,3
"Joe Pleckaitis",1989-06-13,"LW","Saginaw Spirit",68,1,0,1,0.01,5
"John de Gray",1988-03-14,"D","Brampton Battalion",67,1,0,1,0.01,6
"Jordan Davis",1990-04-12,"LW","Owen Sound Attack",62,1,0,1,0.02,6
"Josh Godfrey",1988-01-15,"D","Sault Ste. Marie Greyhounds",60,1,0,1,0.02,2
"Justin Larson",1990-03-23,"C","Mississauga St. Michael's Majors",63,1,0,1,0.02,7
"Kory Nagy",1989-10-12,"LW","Oshawa Generals",57,1,0,1,0.02,6
"Kris Sparre",1987-01-12,"LW","Mississauga St. Michael's Majors",59,1,0,1,0.02,3
"Lane MacDermid",1989-08-25,"LW","Owen Sound Attack",66,1,0,1,0.02,4
"Matt Duchene",1991-01-16,"C","Brampton Battalion",64,1,0,1,0.02,2
"Matt Halischuk",1988-06-01,"RW","Kitchener Rangers",40,1,0,1,0.03,2
"Matt Kennedy",1989-03-04,"RW","Guelph Storm",45,1,0,1,0.02,5
"Mikkel Boedker",1989-12-16,"RW","Kitchener Rangers",62,1,0,1,0.02,1
"Nick Palmieri",1989-07-12,"RW","Erie Otters",50,1,0,1,0.02,2
"Robyn Sertic",1990-03-14,"D","Erie Otters",54,1,0,1,0.02,5
"Sean Jones",1990-05-17,"LW","Erie Otters",67,1,0,1,0.01,3
"Shea Kewin",1988-02-25,"RW","Oshawa Generals",62,1,0,1,0.02,3
"Tomas Marcinko",1988-04-11,"C","Barrie Colts",48,1,0,1,0.02,2
"Tyler Murovich",1989-12-04,"C","Saginaw Spirit",68,1,0,1,0.01,3
"Zach Harnden",1989-09-23,"RW","Peterborough Petes",65,1,0,1,0.02,2
"Adam Comrie",1990-07-31,"D","Saginaw Spirit",58,0,1,1,0.02,4
"Adam Henrique",1990-02-06,"C","Windsor Spitfires",66,0,1,1,0.02,2
"Barry Sanderson",1990-04-22,"C","Niagara IceDogs",60,0,1,1,0.02,4
"Brad Smith",1988-04-18,"C","Saginaw Spirit",67,0,1,1,0.01,5
"Brett Bellemore",1988-06-25,"D","Plymouth Whalers",56,0,1,1,0.02,4
"Chris Mifflen",1988-01-24,"D","Belleville Bulls",51,0,1,1,0.02,8
"Chris Van Laren",1990-06-04,"D","Sudbury Wolves",55,0,1,1,0.02,14
"Christian Steingraber",1989-08-07,"D","Plymouth Whalers",68,0,1,1,0.01,5
"Cory Emmerton",1988-06-01,"LW","Brampton Battalion",54,0,1,1,0.02,2
"Devin DiDiomete",1988-05-09,"LW","Sarnia Sting",56,0,1,1,0.02,2
"Eric Regan",1988-05-20,"D","Oshawa Generals",67,0,1,1,0.01,2
"Frank Perna",1990-04-08,"D","Kitchener Rangers",5,0,1,1,0.2,100
"Frankie Santini",1988-07-29,"D","Owen Sound Attack",64,0,1,1,0.02,3
"Garett Hunter",1990-01-18,"LW","London Knights",62,0,1,1,0.02,33
"Garrett Sinfield",1987-03-26,"D","Saginaw Spirit",50,0,1,1,0.02,8
"George Lovatsis",1989-11-30,"C","Barrie Colts",67,0,1,1,0.01,7
"Greg Nemisz",1990-06-05,"RW","Windsor Spitfires",68,0,1,1,0.01,1
"Jack Walchessen",1990-04-11,"RW","Peterborough Petes",63,0,1,1,0.02,8
"Jacob Muzzin",1989-02-21,"D","Sault Ste. Marie Greyhounds",67,0,1,1,0.01,6
"James DeLory",1988-03-03,"D","Oshawa Generals",54,0,1,1,0.02,5
"Jeff Hayes",1989-04-15,"C","Oshawa Generals",63,0,1,1,0.02,9
"Joey West",1991-02-16,"C","Peterborough Petes",64,0,1,1,0.02,5
"Justin Azevedo",1988-04-01,"C","Kitchener Rangers",67,0,1,1,0.01,1
"Justin Soryal",1987-06-29,"LW","Peterborough Petes",59,0,1,1,0.02,3
"Justin Taylor",1989-02-08,"C","London Knights",68,0,1,1,0.01,2
"Mark Cundari",1990-04-23,"D","Windsor Spitfires",63,0,1,1,0.02,4
"Mark Katic",1989-05-09,"D","Sarnia Sting",45,0,1,1,0.02,3
"Matt Ashman",1990-05-09,"D","London Knights",57,0,1,1,0.02,17
"Matthew Lyall",1988-02-08,"C","Sault Ste. Marie Greyhounds",67,0,1,1,0.01,2
"Matthew Tipoff",1990-10-04,"RW","Belleville Bulls",64,0,1,1,0.02,9
"Milan Doczy",1990-01-27,"D","Owen Sound Attack",62,0,1,1,0.02,6
"Mitch Gaulton",1990-04-25,"D","Erie Otters",20,0,1,1,0.05,14
"Nathan Martine",1988-05-24,"D","Guelph Storm",61,0,1,1,0.02,6
"Nigel Williams",1988-04-18,"D","Belleville Bulls",67,0,1,1,0.01,2
"Patrick Moran",1990-05-18,"D","Guelph Storm",38,0,1,1,0.03,20
"Reggie Traccitto",1989-07-05,"RW","Niagara IceDogs",63,0,1,1,0.02,11
"Ryan Crouch",1988-01-11,"D","Sudbury Wolves",63,0,1,1,0.02,7
"Ryan Ellis",1991-01-03,"D","Windsor Spitfires",63,0,1,1,0.02,2
"Ryan Gottschalk",1989-12-16,"D","Barrie Colts",49,0,1,1,0.02,6
"Scott Aarssen",1988-05-10,"D","London Knights",40,0,1,1,0.03,9
"Shawn Szydlowski",1990-08-05,"RW","Erie Otters",66,0,1,1,0.02,4
"Spencer Anderson",1988-04-09,"LW","Kitchener Rangers",47,0,1,1,0.02,6
"Stephane Chabot",1988-08-31,"D","Kingston Frontenacs",47,0,1,1,0.02,11
"Stephen Francella",1990-01-16,"LW","Kingston Frontenacs",65,0,1,1,0.02,8
"Steve Reese",1989-01-09,"C","Sarnia Sting",68,0,1,1,0.01,5
"T.J. Brodie",1990-06-07,"D","Saginaw Spirit",68,0,1,1,0.01,3
"Thomas Nesbitt",1990-06-20,"RW","Ottawa 67's",66,0,1,1,0.02,4
"Tyler Arps",1989-08-14,"D","Sudbury Wolves",41,0,1,1,0.02,33
"Tyler Cuthbert",1987-05-05,"D","Sault Ste. Marie Greyhounds",68,0,1,1,0.01,7
"Vladimir Roth",1990-06-25,"D","London Knights",59,0,1,1,0.02,5
"Zack Fenwick",1989-05-19,"D","Kingston Frontenacs",38,0,1,1,0.03,11
"Aaron Snow",1988-05-20,"LW","Sarnia Sting",43,0,0,0,0,0
"Adam Martin",NA,"D","Brampton Battalion",5,0,0,0,0,NA
"Adam Payerl",1991-03-04,"C","Barrie Colts",47,0,0,0,0,0
"Adam Perry",1987-01-12,"LW","Belleville Bulls",68,0,0,0,0,0
"Adam Wallace",1990-03-23,"D","Windsor Spitfires",8,0,0,0,0,NA
"Adrian Robertson",1991-05-31,"D","Peterborough Petes",2,0,0,0,0,NA
"Alex Friesen",1991-01-30,"C","Niagara IceDogs",46,0,0,0,0,0
"Alexei Dostoinov",1989-07-17,"LW","Kitchener Rangers",36,0,0,0,0,0
"Andrew Clouthier",1990-05-03,"LW","Barrie Colts",59,0,0,0,0,0
"Andrew Merrett",1989-04-03,"RW","Niagara IceDogs",65,0,0,0,0,0
"Andrew Self",1987-01-08,"LW","Belleville Bulls",56,0,0,0,0,0
"Andrew Yogan",1991-12-04,"C","Windsor Spitfires",50,0,0,0,0,0
"Andris Dzerins",1988-02-14,"C","Kingston Frontenacs",61,0,0,0,0,0
"Andy Andreoff",1991-05-17,"C","Oshawa Generals",25,0,0,0,0,0
"Andy Bathgate",1991-02-26,"C","Belleville Bulls",5,0,0,0,0,0
"Anthony Donati",1991-09-19,"D","Plymouth Whalers",6,0,0,0,0,NA
"Anthony Iaquinto",1989-10-01,"RW","London Knights",10,0,0,0,0,0
"Anthony Peluso",1989-04-18,"RW","Sault Ste. Marie Greyhounds",63,0,0,0,0,0
"Anthony Soboczynski",1989-10-15,"LW","London Knights",7,0,0,0,0,NA
"Anthony Tapper",1989-01-18,"C","Mississauga St. Michael's Majors",65,0,0,0,0,0
"Arron Alphonso",1988-11-14,"RW","Sault Ste. Marie Greyhounds",57,0,0,0,0,0
"Arturs Kulda",1988-07-25,"D","Peterborough Petes",55,0,0,0,0,0
"Behn Robertson",1990-02-05,"LW","Sault Ste. Marie Greyhounds",6,0,0,0,0,NA
"Ben Alavie",1990-01-31,"D","Brampton Battalion",43,0,0,0,0,0
"Ben Chiarot",1991-05-09,"D","Guelph Storm",31,0,0,0,0,NA
"Ben O'Quinn",1991-05-07,"C","Sarnia Sting",31,0,0,0,0,NA
"Ben Pearson",1990-08-01,"D","Kingston Frontenacs",2,0,0,0,0,NA
"Ben Shutron",1988-06-14,"D","Kitchener Rangers",33,0,0,0,0,0
"Blake Parlett",1989-05-13,"D","Mississauga St. Michael's Majors",61,0,0,0,0,0
"Bobby Davey",1987-04-20,"D","Peterborough Petes",53,0,0,0,0,0
"Bobby Nyholm",1988-03-07,"RW","Kingston Frontenacs",27,0,0,0,0,0
"Brad Albert",1989-03-06,"D","Brampton Battalion",45,0,0,0,0,0
"Brad Humberstone",1990-02-27,"D","Owen Sound Attack",1,0,0,0,0,NA
"Brandon Greenside",1989-11-28,"D","Sudbury Wolves",59,0,0,0,0,0
"Brandon Mashinter",1988-09-20,"LW","Kitchener Rangers",62,0,0,0,0,0
"Branislav Rehus",1988-12-24,"RW","Peterborough Petes",68,0,0,0,0,0
"Brendan Taylor",1989-04-01,"C","Saginaw Spirit",56,0,0,0,0,0
"Brennan Wright",1991-01-17,"LW","Owen Sound Attack",60,0,0,0,0,0
"Brent Sullivan",1990-01-08,"D","Sarnia Sting",27,0,0,0,0,0
"Brett Cook",1991-03-21,"D","Erie Otters",6,0,0,0,0,0
"Brett Flemming",1991-02-26,"D","Mississauga St. Michael's Majors",47,0,0,0,0,0
"Brett Halstead",1988-03-27,"D","Barrie Colts",57,0,0,0,0,0
"Brett Thompson",1991-01-31,"C","Sudbury Wolves",50,0,0,0,0,0
"Brett Valliquette",1989-02-22,"LW","Ottawa 67's",66,0,0,0,0,0
"Brian Lashoff",1990-07-16,"D","Barrie Colts",50,0,0,0,0,0
"Brian Shaw",1990-01-30,"D","Erie Otters",51,0,0,0,0,0
"Bruce Crawford",1988-01-01,"LW","Mississauga St. Michael's Majors",1,0,0,0,0,NA
"Byron Elliott",1988-06-22,"LW","Mississauga St. Michael's Majors",13,0,0,0,0,0
"Cameron Odam",1990-06-26,"D","Sault Ste. Marie Greyhounds",39,0,0,0,0,0
"Chad Beal",1989-02-23,"LW","London Knights",5,0,0,0,0,0
"Chad Lowry",1991-01-24,"D","Peterborough Petes",47,0,0,0,0,0
"Chris Chappell",1988-03-21,"LW","Saginaw Spirit",54,0,0,0,0,0
"Chris Dunham",1990-01-09,"RW","London Knights",4,0,0,0,0,NA
"Chris Kangas",1989-07-07,"RW","Sudbury Wolves",3,0,0,0,0,NA
"Chris Leeming",1990-01-12,"RW","Oshawa Generals",4,0,0,0,0,NA
"Chris MacKay",1989-06-23,"RW","London Knights",4,0,0,0,0,NA
"Chris MacKinnon",1989-07-07,"LW","Owen Sound Attack",64,0,0,0,0,0
"Chris Pontes",NA,"LW","Sudbury Wolves",8,0,0,0,0,NA
"Christopher Breen",1989-06-29,"D","Saginaw Spirit",55,0,0,0,0,0
"Cody Lindsay",1990-05-29,"C","Ottawa 67's",66,0,0,0,0,0
"Cody Smith",1988-11-03,"LW","London Knights",1,0,0,0,0,NA
"Cody Sol",1991-02-11,"D","Saginaw Spirit",12,0,0,0,0,NA
"Cole Weedmark",1990-02-05,"LW","Kingston Frontenacs",8,0,0,0,0,0
"Colt Kennedy",1991-01-28,"RW","Barrie Colts",51,0,0,0,0,0
"Connor Smee",1989-08-01,"C","Saginaw Spirit",1,0,0,0,0,NA
"Conor O'Donnell",1989-11-17,"LW","Windsor Spitfires",50,0,0,0,0,0
"Conor Stokes",1991-06-08,"C","Guelph Storm",38,0,0,0,0,0
"Corbin Crawford",1989-07-31,"D","Kingston Frontenacs",52,0,0,0,0,0
"Corey Bureau",1991-04-23,"RW","Mississauga St. Michael's Majors",3,0,0,0,0,0
"Corey Cowick",1989-01-08,"LW","Oshawa Generals",63,0,0,0,0,0
"Corey Syvret",1989-02-19,"D","Guelph Storm",50,0,0,0,0,0
"Cory McGillis",1988-07-09,"LW","Barrie Colts",48,0,0,0,0,0
"Curtis Longland",1991-05-17,"RW","Barrie Colts",5,0,0,0,0,NA
"Dale Mitchell",1989-04-09,"RW","Oshawa Generals",63,0,0,0,0,0
"Dalton Prout",1990-03-13,"D","Barrie Colts",57,0,0,0,0,0
"Dan Pinkney",1988-09-08,"D","Erie Otters",1,0,0,0,0,NA
"Daniel Maggio",1991-03-04,"D","Sudbury Wolves",64,0,0,0,0,0
"Daniel Pachis",1991-06-05,"C","Saginaw Spirit",59,0,0,0,0,0
"David Corrente",1991-05-03,"D","Oshawa Generals",40,0,0,0,0,0
"David Jarram",1987-10-23,"RW","Saginaw Spirit",63,0,0,0,0,0
"David Kolomatis",1989-02-25,"D","Owen Sound Attack",68,0,0,0,0,0
"David Shields",1991-01-27,"D","Erie Otters",60,0,0,0,0,0
"Dean Howard",1990-06-20,"RW","Sudbury Wolves",67,0,0,0,0,0
"Denis Hollenstein",1989-10-15,"LW","Guelph Storm",37,0,0,0,0,0
"Derek Holden",1991-01-21,"D","Peterborough Petes",22,0,0,0,0,0
"Dmitri Levin",1988-05-21,"D","Oshawa Generals",4,0,0,0,0,NA
"Doug Clarkson",1988-11-21,"RW","Erie Otters",48,0,0,0,0,0
"Drew Doughty",1989-12-08,"D","Guelph Storm",58,0,0,0,0,0
"Drew Schiestel",1989-03-09,"D","Niagara IceDogs",68,0,0,0,0,0
"Dustin Ekelman",1989-03-29,"LW","Mississauga St. Michael's Majors",14,0,0,0,0,0
"Dylan King",1990-07-05,"D","Sault Ste. Marie Greyhounds",37,0,0,0,0,0
"Dylan MacEachern",1990-04-03,"LW","Niagara IceDogs",65,0,0,0,0,0
"Dylan O'Neil",1990-10-02,"C","Mississauga St. Michael's Majors",16,0,0,0,0,0
"Elgin Reid",1987-02-23,"D","Windsor Spitfires",54,0,0,0,0,0
"Eric O'Dell",1990-06-21,"C","Sudbury Wolves",26,0,0,0,0,0
"Frank Grzeszczak",1989-08-31,"D","Erie Otters",35,0,0,0,0,0
"Garrett Wilson",1991-03-16,"LW","Windsor Spitfires",7,0,0,0,0,0
"Geoff Guimond",1989-06-27,"LW","Sudbury Wolves",10,0,0,0,0,NA
"Geoff Killing",1987-08-22,"D","Belleville Bulls",68,0,0,0,0,0
"Gerome Giudice",1989-03-11,"C","Sudbury Wolves",64,0,0,0,0,0
"Glen McCarron",1988-07-09,"LW","London Knights",5,0,0,0,0,0
"Grant McGee",1989-06-06,"RW","Owen Sound Attack",11,0,0,0,0,0
"Greg Zavitz",1989-05-16,"D","London Knights",7,0,0,0,0,NA
"Jacob Lalonde",1988-01-08,"LW","Sault Ste. Marie Greyhounds",68,0,0,0,0,0
"Jake Carrick",1990-09-11,"RW","Sault Ste. Marie Greyhounds",51,0,0,0,0,0
"Jake Guindon",1990-06-19,"RW","Sarnia Sting",20,0,0,0,0,0
"Jake Laplante",1989-03-24,"D","Peterborough Petes",68,0,0,0,0,0
"James Livingston",1990-03-08,"RW","Sault Ste. Marie Greyhounds",68,0,0,0,0,0
"James Marsden",1990-05-11,"RW","Kingston Frontenacs",67,0,0,0,0,0
"James Woodcroft",1990-06-16,"RW","Windsor Spitfires",4,0,0,0,0,NA
"Jamie Arniel",1989-11-16,"C","Sarnia Sting",60,0,0,0,0,0
"Jamie Doornbosch",1990-02-01,"D","Peterborough Petes",60,0,0,0,0,0
"Jamie Haines",1991-06-09,"C","Sault Ste. Marie Greyhounds",31,0,0,0,0,0
"Jared Staal",1990-08-21,"RW","Sudbury Wolves",60,0,0,0,0,0
"Jaroslav Hertl",1989-10-28,"D","Brampton Battalion",52,0,0,0,0,0
"Jaroslav Kruzik",1990-03-26,"D","Barrie Colts",50,0,0,0,0,0
"Jason Akeson",1990-06-03,"RW","Kitchener Rangers",13,0,0,0,0,0
"Jason Bergeron",1988-02-20,"RW","Niagara IceDogs",62,0,0,0,0,0
"Jason Cassidy",1987-06-18,"RW","Mississauga St. Michael's Majors",9,0,0,0,0,0
"Jason McDonough",1989-06-17,"LW","Saginaw Spirit",23,0,0,0,0,0
"Jay Gilbert",1991-08-15,"D","Niagara IceDogs",12,0,0,0,0,0
"Jeff Verreault",1990-07-18,"C","Sudbury Wolves",6,0,0,0,0,NA
"Jesse Blacker",1991-04-19,"D","Windsor Spitfires",17,0,0,0,0,0
"Jesse Brown",1990-06-19,"RW","Kingston Frontenacs",67,0,0,0,0,0
"Joe Underwood",1990-01-15,"D","Saginaw Spirit",56,0,0,0,0,0
"Joe Vanni",1990-01-22,"RW","Owen Sound Attack",60,0,0,0,0,0
"John Hughes",1988-01-06,"RW","Brampton Battalion",68,0,0,0,0,0
"John Quarrie",1988-07-10,"D","Oshawa Generals",40,0,0,0,0,0
"Johnson Andrews",1991-02-15,"LW","Niagara IceDogs",9,0,0,0,0,NA
"Jon Carnevale",1991-06-21,"RW","Ottawa 67's",55,0,0,0,0,0
"Jonathan Sciacca",1988-04-16,"D","Oshawa Generals",54,0,0,0,0,0
"Jordan Gallea",1989-01-15,"D","Ottawa 67's",6,0,0,0,0,NA
"Jordan Hardy",1989-11-26,"C","Kitchener Rangers",5,0,0,0,0,NA
"Jordan Hill",1989-03-08,"D","Sarnia Sting",65,0,0,0,0,0
"Jordan Mayer",1991-08-24,"C","Mississauga St. Michael's Majors",32,0,0,0,0,0
"Jordan Ogilvie",1989-03-03,"D","Saginaw Spirit",49,0,0,0,0,0
"Jordan Shine",1988-12-14,"LW","London Knights",26,0,0,0,0,0
"Jordan Skellett",1989-11-22,"LW","Erie Otters",65,0,0,0,0,0
"Jordan Szwarz",1991-05-14,"RW","Saginaw Spirit",65,0,0,0,0,0
"Jordon O'Neill",1990-01-11,"D","Plymouth Whalers",25,0,0,0,0,0
"Josh Brittain",1990-01-03,"LW","Kingston Frontenacs",68,0,0,0,0,0
"Josh Kidd",1988-11-16,"D","Erie Otters",43,0,0,0,0,0
"Josh McQuade",1989-03-06,"RW","Peterborough Petes",1,0,0,0,0,0
"Josh Schram",1990-03-30,"LW","Kitchener Rangers",9,0,0,0,0,0
"Josh Shalla",1991-09-25,"LW","Brampton Battalion",6,0,0,0,0,NA
