"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Caleb Malhotra","YES",2008-06-02,"6.02",182,"C","Brantford Bulldogs",15,13,13,26,1.73,10,7,5,12,1,0,4
"Alexander Bilecki","NO",2008-05-09,"6.02",180,"LD","Kitchener Rangers",18,2,9,11,0.61,7,0,1,1,0,0,8
"Spencer Bowes","NO",2007-09-19,"6.00",177,"LW","Ottawa 67's",9,4,4,8,0.89,5,0,1,1,0,0,2
"Andrew Robinson","YES",2008-01-08,"6.00",200,"D","Windsor Spitfires",13,2,6,8,0.62,9,0,0,0,1,0,0
"Cole Emerton","YES",2008-03-04,"5.11",185,"D","Barrie Colts",20,0,8,8,0.4,-3,0,5,5,0,0,2
"Parker Vaughan","NO",2008-03-06,"6.01",200,"RW","North Bay Battalion",10,5,2,7,0.7,2,1,0,1,2,0,6
"Quinn McKenzie","NO",2007-11-28,"5.09",171,"C","Soo Greyhounds",10,5,2,7,0.7,-4,1,0,1,0,0,10
"Ethan Garden","NO",2008-04-13,"5.08",178,"C","Windsor Spitfires",13,4,3,7,0.54,6,1,0,1,1,1,4
"Thomas Vandenberg","YES",2008-09-08,"6.00",180,"C","Ottawa 67's",9,4,3,7,0.78,4,2,1,3,1,0,0
"Jaiden Newton","NO",2007-10-13,"5.11",178,"C","Barrie Colts",20,3,4,7,0.35,-7,0,0,0,0,0,8
"Caden Harvey","YES",2008-02-13,"6.01",195,"RW","Windsor Spitfires",13,3,3,6,0.46,2,0,0,0,0,0,2
"Chase Reid","NO",2007-12-30,"6.02",187,"D","Soo Greyhounds",10,3,3,6,0.6,3,1,0,1,0,0,10
"Joe Salandra","YES",2008-02-15,"5.10",198,"RW","Barrie Colts",18,2,4,6,0.33,1,2,2,4,1,0,10
"Brady Smith","NO",2008-04-13,"6.00",190,"RW","Flint Firebirds",8,3,2,5,0.63,5,1,0,1,0,0,4
"Ryan Brown","NO",2007-10-27,"6.00",192,"LW","London Knights",5,3,2,5,1,-3,1,1,2,1,1,2
"Ryland Cunningham","YES",2008-06-28,"5.11",190,"LW","Flint Firebirds",8,2,3,5,0.63,3,0,1,1,0,0,5
"Callum Croskery","YES",2008-01-29,"6.01",182,"D","Soo Greyhounds",10,1,4,5,0.5,0,0,0,0,0,0,4
"Nikita Klepov","YES",2008-06-27,"6.00",180,"RW","Saginaw Spirit",4,1,4,5,1.25,1,1,1,2,0,0,6
"Adam Levac","NO",2008-06-27,"6.00",183,"C","Peterborough Petes",6,2,2,4,0.67,2,0,0,0,0,0,0
"James Paul","NO",2007-10-27,"6.02",185,"D","Flint Firebirds",8,1,3,4,0.5,5,0,1,1,0,0,2
"Kent Greer","NO",2008-02-07,"5.09",163,"D","North Bay Battalion",10,1,3,4,0.4,1,0,2,2,0,0,4
"Ryder Cali","YES",2008-09-06,"6.02",209,"C","North Bay Battalion",10,1,3,4,0.4,-4,0,0,0,0,0,4
"Evgeny Dubrovtsev","YES",2008-03-18,"5.11",188,"C","North Bay Battalion",10,0,4,4,0.4,2,0,1,1,0,0,4
"Justin Handsor","NO",2007-09-24,"6.01",202,"D","Barrie Colts",21,0,4,4,0.19,-4,0,0,0,0,0,17
"Jaxon Cover","YES",2008-02-13,"6.02",185,"LW","London Knights",5,2,1,3,0.6,-1,1,1,2,0,0,6
"Jean-Cristoph Lemieux","NO",2008-06-19,"6.00",197,"RW","Sudbury Wolves",4,2,1,3,0.75,1,1,0,1,0,0,0
"Xavier Tessier","YES",2008-05-09,"6.01",205,"LW","Flint Firebirds",8,2,1,3,0.38,2,0,0,0,0,0,2
"Avry Anstis","YES",2008-03-05,"6.00",165,"RW","Kitchener Rangers",17,1,2,3,0.18,2,0,0,0,0,0,4
"Blake Clayton","NO",2007-10-23,"6.01",175,"C","Sudbury Wolves",4,1,2,3,0.75,3,0,0,0,0,0,2
"Vladimir Dravecky","NO",2007-12-19,"6.00",192,"D","Brantford Bulldogs",11,0,3,3,0.27,-2,0,1,1,0,0,2
"Ryder Carey","NO",2008-08-02,"6.01",199,"RW","North Bay Battalion",10,2,0,2,0.2,-1,0,0,0,0,0,5
"Alex McLean","NO",2008-08-08,"5.10",185,"LW","Kingston Frontenacs",4,1,1,2,0.5,-6,0,1,1,0,0,2
"Carson Andrew","NO",2008-03-10,"6.03",196,"LW","Soo Greyhounds",10,1,1,2,0.2,0,0,0,0,1,0,0
"Cole Zurawski","NO",2008-02-06,"6.01",190,"RW","Owen Sound Attack",3,1,1,2,0.67,-1,0,1,1,0,0,0
"Robin Kuzma","YES",2008-01-29,"6.00",190,"LW","Kingston Frontenacs",4,1,1,2,0.5,0,0,0,0,0,0,2
"Rowan Henderson","NO",2007-12-10,"6.00",183,"LW","Sudbury Wolves",4,1,1,2,0.5,3,0,0,0,0,0,2
"Yanis Lutz","YES",2008-05-11,"5.11",160,"C","Peterborough Petes",6,1,1,2,0.33,-3,0,0,0,0,0,0
"Adam Nemec","NO",2007-10-18,"6.01",176,"LW","Sudbury Wolves",4,0,2,2,0.5,0,0,2,2,0,0,6
"Luka Graziano","NO",2007-10-24,"5.10",180,"D","Flint Firebirds",7,0,2,2,0.29,2,0,0,0,0,0,0
"Carter Stevens","NO",2008-01-11,"6.03",195,"RW","Guelph Storm",4,1,0,1,0.25,-6,0,0,0,0,0,0
"Ivan Galiyanov","NO",2007-10-16,"5.10",179,"C","Niagara IceDogs",5,1,0,1,0.2,-2,0,0,0,0,0,13
"Jacob Vandeven","NO",2008-03-03,"6.07",211,"D","London Knights",4,1,0,1,0.25,0,0,0,0,0,0,2
"Leon Kolarik","NO",2007-09-23,"5.11",175,"LW","Peterborough Petes",6,1,0,1,0.17,-1,0,0,0,0,0,2
"Nicholas Desiderio","YES",2008-06-16,"6.00",200,"LW","Barrie Colts",17,1,0,1,0.06,1,0,0,0,0,0,2
"Philip Govedaris","NO",2007-12-06,"6.00",192,"LW","Brantford Bulldogs",4,1,0,1,0.25,1,0,0,0,1,0,0
"Pierce Mbuyi","NO",2008-04-17,"5.11",168,"LW","Owen Sound Attack",4,1,0,1,0.25,-8,1,0,1,0,0,0
"Rylan Singh","NO",2007-10-04,"6.00",172,"D","Guelph Storm",4,1,0,1,0.25,-7,0,0,0,0,0,2
"Adam Novotný","NO",2007-11-13,"6.01",204,"LW","Peterborough Petes",6,0,1,1,0.17,-7,0,1,1,0,0,0
"Beksultan Makysh","YES",2008-05-24,"5.09",170,"LW","Windsor Spitfires",7,0,1,1,0.14,-1,0,0,0,0,0,0
"Caleb Mitchell","YES",2008-03-17,"6.00",180,"D","London Knights",4,0,1,1,0.25,1,0,0,0,0,0,2
"Eric Frossard","NO",2008-01-12,"6.04",212,"D","Guelph Storm",4,0,1,1,0.25,-1,0,0,0,0,0,6
"Finn Kearns","NO",2008-06-08,"6.03",218,"D","Sudbury Wolves",4,0,1,1,0.25,1,0,0,0,0,0,0
"Harris Pangretitsch","YES",2008-03-29,"6.05",208,"D","Soo Greyhounds",10,0,1,1,0.1,-4,0,0,0,0,0,15
"Layne Gallacher","YES",2008-02-16,"6.01",180,"C","Guelph Storm",4,0,1,1,0.25,-2,0,0,0,0,0,2
"Nolan Buttar","NO",2008-05-23,"6.02",205,"LW","Kingston Frontenacs",4,0,1,1,0.25,1,0,0,0,0,0,2
"Ondrej Ruml","YES",2008-03-25,"5.11",167,"D","Ottawa 67's",9,0,1,1,0.11,-1,0,0,0,0,0,0
"Alexander Hage","YES",2008-02-05,"5.08",151,"RW","Niagara IceDogs",5,0,0,0,0,0,0,0,0,0,0,0
"Ben Reisnecker","YES",2008-02-21,"6.03",185,"RD","Niagara IceDogs",2,0,0,0,0,-1,0,0,0,0,0,10
"Blake Barnes","YES",2008-05-14,"5.11",190,"D","Saginaw Spirit",4,0,0,0,0,-5,0,0,0,0,0,0
"Brady Smith","YES",2008-03-27,"6.02",196,"D","Sudbury Wolves",1,0,0,0,0,0,0,0,0,0,0,0
"Braidy Wassilyn","NO",2008-05-28,"6.00",194,"LW","London Knights",5,0,0,0,0,-1,0,0,0,0,0,2
"Brayden Krawczyk","YES",2008-02-14,"6.02",192,"C","Ottawa 67's",2,0,0,0,0,0,0,0,0,0,0,0
"Brody Najim","NO",2008-07-16,"6.00",180,"LW","Saginaw Spirit",4,0,0,0,0,-2,0,0,0,0,0,0
"Brody Pepoy","YES",2008-05-16,"6.01",190,"RW","Saginaw Spirit",3,0,0,0,0,-8,0,0,0,0,0,0
"Camden McCuaig","YES",2008-06-19,"6.02",195,"LW","Kingston Frontenacs",1,0,0,0,0,0,0,0,0,0,0,0
"Colin Fitzgerald","NO",2008-04-01,"6.02",196,"C","Soo Greyhounds",10,0,0,0,0,-2,0,0,0,0,0,2
"Elliot Arnett","NO",2008-03-12,"6.02",190,"LD","Owen Sound Attack",4,0,0,0,0,-4,0,0,0,0,0,6
"Ethan Dean","NO",2008-03-11,"5.11",182,"LW","Sudbury Wolves",4,0,0,0,0,-1,0,0,0,0,0,2
"George Komadoski","YES",2008-08-03,"6.04",210,"D","Flint Firebirds",4,0,0,0,0,0,0,0,0,0,0,5
"Henry Doucet","YES",2008-08-11,"6.00",187,"LW","Sudbury Wolves",2,0,0,0,0,-1,0,0,0,0,0,2
"Jacob Monks","YES",2008-05-19,"5.10",160,"C","Niagara IceDogs",5,0,0,0,0,-2,0,0,0,0,0,0
