"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Cole Emerton","YES",41,2008-03-04,2008,"5.11",185,"D","Barrie Colts",20,0,8,8,0.4,-3,0,5,5,0,0,0,0,0,2,1
"Quinn McKenzie","NO",24,2007-11-28,2007,"5.09",171,"C","Soo Greyhounds",10,5,2,7,0.7,-4,1,0,1,0,0,0,0,0,10,1
"Parker Vaughan","NO",16,2008-03-06,2008,"6.01",200,"RW","North Bay Battalion",10,5,2,7,0.7,2,1,0,1,1,0,1,2,0,6,1
"Cooper Dennis","NO",24,2007-05-07,2007,"5.06",151,"RW","Brantford Bulldogs",15,5,2,7,0.47,7,1,0,1,0,0,0,0,0,2,1
"Jeremy Martin","NO",9,2007-02-06,2007,"6.01",195,"LW","Soo Greyhounds",8,4,3,7,0.88,4,1,2,3,0,0,0,0,0,4,1
"Thomas Vandenberg","YES",37,2008-09-08,2008,"6.00",180,"C","Ottawa 67's",9,4,3,7,0.78,4,2,1,3,0,0,0,1,0,0,1
"Ethan Garden","NO",77,2008-04-13,2008,"5.08",178,"C","Windsor Spitfires",13,4,3,7,0.54,6,1,0,1,0,0,0,1,1,4,1
"Jaiden Newton","NO",84,2007-10-13,2007,"5.11",178,"C","Barrie Colts",20,3,4,7,0.35,-7,0,0,0,0,0,0,0,0,8,1
"Jasper Kuhta","NO",22,2006-10-28,2006,"6.02",199,"C","Ottawa 67's",9,2,5,7,0.78,-2,1,2,3,0,1,1,1,0,0,1
"Jett Luchanko","NO",17,2006-08-21,2006,"5.11",191,"C","Brantford Bulldogs",15,2,5,7,0.47,7,0,1,1,0,0,0,2,0,10,1
"Tanner Lam","NO",37,2007-07-14,2007,"5.10",160,"RW","Kitchener Rangers",18,2,5,7,0.39,-3,0,1,1,0,0,0,0,0,6,1
"Jared Woolley","NO",51,2006-02-27,2006,"6.05",215,"LD","Kitchener Rangers",18,1,6,7,0.39,-1,0,0,0,0,1,1,1,0,42,1
"Nic Sima","NO",16,2005-03-31,2005,"6.03",205,"RW","Ottawa 67's",9,5,1,6,0.67,2,2,0,2,1,0,1,0,2,10,1
"Cam Warren","YES",14,2009-05-07,2009,"5.10",168,"RW","North Bay Battalion",10,4,2,6,0.6,1,1,1,2,0,0,0,1,0,0,1
"Kieron Walton","NO",22,2006-04-22,2006,"6.06",227,"LW","Peterborough Petes",6,3,3,6,1,0,1,0,1,0,0,0,2,0,0,1
"Chase Reid","NO",25,2007-12-30,2007,"6.02",187,"D","Soo Greyhounds",10,3,3,6,0.6,3,1,0,1,0,0,0,0,0,10,1
"Caden Harvey","YES",11,2008-02-13,2008,"6.01",195,"RW","Windsor Spitfires",13,3,3,6,0.46,2,0,0,0,0,0,0,0,0,2,1
"Joe Salandra","YES",15,2008-02-15,2008,"5.10",198,"RW","Barrie Colts",18,2,4,6,0.33,1,2,2,4,0,0,0,1,0,10,1
"Lukas Fischer","NO",6,2006-09-09,2006,"6.03",184,"D","Soo Greyhounds",10,1,5,6,0.6,-4,0,4,4,0,0,0,1,0,14,1
"Wyatt Kennedy","NO",2,2005-05-27,2005,"6.05",204,"D","Windsor Spitfires",13,1,5,6,0.46,7,0,0,0,0,0,0,0,0,2,1
"Kohyn Eshkawkogan","NO",19,2008-11-19,2008,"5.10",179,"D","Ottawa 67's",9,0,6,6,0.67,-3,0,3,3,0,0,0,0,0,8,1
"Owen Protz","NO",12,2006-02-07,2006,"6.02",207,"D","Brantford Bulldogs",15,0,6,6,0.4,6,0,0,0,0,0,0,0,0,12,1
"Ethan Procyszyn","NO",21,2006-07-11,2006,"6.03",192,"C","North Bay Battalion",10,4,1,5,0.5,-3,1,0,1,0,0,0,0,1,6,1
"Luca Testa","NO",91,2006-04-10,2006,"6.01",190,"C","Brantford Bulldogs",15,4,1,5,0.33,0,0,0,0,0,0,0,0,0,12,1
"Ryan Brown","NO",43,2007-10-27,2007,"6.00",192,"LW","London Knights",5,3,2,5,1,-3,1,1,2,0,0,0,1,1,2,1
"Brady Smith","NO",77,2008-04-13,2008,"6.00",190,"RW","Flint Firebirds",8,3,2,5,0.63,5,1,0,1,0,0,0,0,0,4,1
"Gabriel Frasca","NO",86,2006-02-18,2006,"6.01",190,"C","Brantford Bulldogs",15,3,2,5,0.33,-3,0,0,0,0,0,0,0,1,10,1
"Hayden Reid","NO",16,2006-06-21,2006,"6.00",195,"LW","Niagara IceDogs",5,2,3,5,1,-5,1,2,3,0,0,0,1,0,4,1
"Ryland Cunningham","YES",88,2008-06-28,2008,"5.11",190,"LW","Flint Firebirds",8,2,3,5,0.63,3,0,1,1,1,0,1,0,0,5,1
"Nikita Klepov","YES",98,2008-06-27,2008,"6.00",180,"RW","Saginaw Spirit",4,1,4,5,1.25,1,1,1,2,0,0,0,0,0,6,1
"Callum Croskery","YES",14,2008-01-29,2008,"6.01",182,"D","Soo Greyhounds",10,1,4,5,0.5,0,0,0,0,0,0,0,0,0,4,1
"Edison Engle","NO",15,2007-02-15,2007,"6.02",172,"D","Brantford Bulldogs",15,1,4,5,0.33,5,0,1,1,0,0,0,1,0,0,1
"Jakub Chromiak","NO",33,2005-11-02,2005,"5.11",183,"RD","Niagara IceDogs",5,0,5,5,1,-5,0,4,4,0,0,0,0,0,0,1
"Darels Uljanskis","NO",8,2006-08-25,2006,"6.02",205,"D","Flint Firebirds",8,0,5,5,0.63,6,0,3,3,0,0,0,0,0,4,1
"Dima Zhilkin","NO",71,2008-10-21,2008,"5.11",195,"LW","Saginaw Spirit",4,3,1,4,1,0,1,0,1,0,0,0,0,0,2,1
"Jordan Charron","NO",27,2007-06-21,2007,"6.02",208,"RW","Soo Greyhounds",10,3,1,4,0.4,2,0,0,0,0,0,0,0,0,24,1
"Nathan Villeneuve","NO",89,2006-04-13,2006,"6.00",195,"C","Windsor Spitfires",13,3,1,4,0.31,4,0,0,0,0,0,0,0,0,34,1
"Adam Levac","NO",10,2008-06-27,2008,"6.00",183,"C","Peterborough Petes",6,2,2,4,0.67,2,0,0,0,0,0,0,0,0,0,1
"Braydon McCallum","NO",29,2006-05-03,2006,"5.10",192,"RW","Peterborough Petes",6,2,2,4,0.67,-1,0,0,0,0,0,0,0,0,13,1
"Alex Pharand","NO",72,2005-01-05,2005,"6.03",198,"RW","Windsor Spitfires",13,2,2,4,0.31,4,0,0,0,0,0,0,0,0,2,1
"Egor Barabanov","NO",14,2006-05-16,2006,"6.00",175,"C","Saginaw Spirit",4,1,3,4,1,2,0,1,1,0,0,0,0,0,2,1
"Dryden Allen","NO",19,2007-07-09,2007,"6.02",200,"D","Flint Firebirds",8,1,3,4,0.5,8,1,1,2,0,1,1,0,0,0,1
"James Paul","NO",7,2007-10-27,2007,"6.02",185,"D","Flint Firebirds",8,1,3,4,0.5,5,0,1,1,0,0,0,0,0,2,1
"Ryder Cali","YES",17,2008-09-06,2008,"6.02",209,"C","North Bay Battalion",10,1,3,4,0.4,-4,0,0,0,0,0,0,0,0,4,1
"Kent Greer","NO",5,2008-02-07,2008,"5.09",163,"D","North Bay Battalion",10,1,3,4,0.4,1,0,2,2,0,0,0,0,0,4,1
"Artem Gonchar","NO",84,2006-10-25,2006,"6.01",177,"D","Sudbury Wolves",4,0,4,4,1,0,0,2,2,0,0,0,0,0,4,1
"Urban Podrekar","NO",98,2005-02-14,2005,"6.00",205,"D","Flint Firebirds",8,0,4,4,0.5,2,0,2,2,0,0,0,0,0,4,1
"Evgeny Dubrovtsev","YES",18,2008-03-18,2008,"5.11",188,"C","North Bay Battalion",10,0,4,4,0.4,2,0,1,1,0,0,0,0,0,4,1
"Justin Handsor","NO",16,2007-09-24,2007,"6.01",202,"D","Barrie Colts",21,0,4,4,0.19,-4,0,0,0,0,0,0,0,0,17,1
"Chase Coughlan","NO",9,2005-06-17,2005,"5.11",201,"RW","Sudbury Wolves",4,2,1,3,0.75,0,0,0,0,0,0,0,0,0,12,1
"Jean-Cristoph Lemieux","NO",66,2008-06-19,2008,"6.00",197,"RW","Sudbury Wolves",4,2,1,3,0.75,1,1,0,1,0,0,0,0,0,0,1
"Jaxon Cover","YES",87,2008-02-13,2008,"6.02",185,"LW","London Knights",5,2,1,3,0.6,-1,1,1,2,0,0,0,0,0,6,1
"Xavier Tessier","YES",81,2008-05-09,2008,"6.01",205,"LW","Flint Firebirds",8,2,1,3,0.38,2,0,0,0,0,0,0,0,0,2,1
"Lirim Amidovski","NO",29,2006-12-22,2006,"6.01",175,"RW","North Bay Battalion",10,2,1,3,0.3,-6,0,0,0,0,1,1,1,0,4,1
"Riley Clark","NO",17,2006-05-03,2006,"6.01",187,"LW","Kingston Frontenacs",4,1,2,3,0.75,1,0,0,0,0,0,0,0,0,5,1
"Blake Clayton","NO",19,2007-10-23,2007,"6.01",175,"C","Sudbury Wolves",4,1,2,3,0.75,3,0,0,0,0,0,0,0,0,2,1
"James Guo","NO",73,2005-04-02,2005,"6.01",190,"D","Saginaw Spirit",4,1,2,3,0.75,-1,0,0,0,0,0,0,0,0,8,1
"Levi Harper","YES",4,2008-10-03,2008,"6.00",185,"D","Saginaw Spirit",4,1,2,3,0.75,-1,0,1,1,0,0,0,0,0,0,1
"Blake Barnes","NO",72,2006-07-31,2006,"6.01",185,"LD","Niagara IceDogs",5,1,2,3,0.6,-5,1,0,1,0,0,0,0,0,6,1
"Luke Ellinas","NO",19,2006-03-12,2006,"6.01",186,"LW","Kitchener Rangers",5,1,2,3,0.6,4,0,0,0,0,0,0,0,0,6,1
"Noah Read","NO",93,2007-01-06,2007,"6.00",170,"LW","Niagara IceDogs",5,1,2,3,0.6,-3,0,0,0,0,0,0,0,0,2,1
"Evan Van Gorp","NO",14,2006-05-18,2006,"5.11",180,"LW","London Knights",5,1,2,3,0.6,0,0,0,0,0,0,0,0,0,2,1
"Brennan Faulkner","NO",28,2005-12-28,2005,"6.00",176,"LW","Peterborough Petes",6,1,2,3,0.5,0,0,0,0,0,0,0,0,0,0,1
"Connor Bewick","NO",23,2006-04-05,2006,"6.00",180,"D","Ottawa 67's",9,1,2,3,0.33,4,0,0,0,1,0,1,0,1,2,1
"Sebastien Gervais","NO",26,2005-04-11,2005,"6.00",200,"LW","North Bay Battalion",10,1,2,3,0.3,-6,0,0,0,1,0,1,0,0,0,1
"Travis Hayes","NO",13,2007-09-03,2007,"5.11",172,"RW","Soo Greyhounds",10,1,2,3,0.3,-5,0,0,0,0,0,0,1,0,8,1
"Nick Wellenreiter","NO",28,2006-02-17,2006,"5.11",167,"LW","North Bay Battalion",10,1,2,3,0.3,-3,0,1,1,0,0,0,0,0,6,1
"Nathan Gaymes","NO",19,2006-02-03,2006,"5.11",170,"RW","Windsor Spitfires",11,1,2,3,0.27,2,0,0,0,0,0,0,1,0,0,1
"Ben Danford","NO",77,2006-02-06,2006,"6.02",200,"D","Brantford Bulldogs",13,1,2,3,0.23,0,0,0,0,0,0,0,1,0,9,1
"Conor Walton","NO",28,2006-04-22,2006,"6.05",207,"D","Windsor Spitfires",13,1,2,3,0.23,7,0,0,0,0,0,0,1,0,17,1
"Eamon Edgar","YES",37,2009-11-05,2009,"5.10",175,"C","Barrie Colts",15,1,2,3,0.2,1,0,0,0,0,0,0,0,0,4,1
"Avry Anstis","YES",9,2008-03-05,2008,"6.00",165,"RW","Kitchener Rangers",17,1,2,3,0.18,2,0,0,0,0,0,0,0,0,4,1
"Illia Shybinskyi","NO",81,2007-05-14,2007,"6.00",178,"LW","Guelph Storm",4,0,3,3,0.75,-1,0,0,0,0,0,0,0,0,0,1
"William Nicholl","NO",73,2006-05-24,2006,"6.00",184,"C","London Knights",5,0,3,3,0.6,-1,0,1,1,0,0,0,0,0,2,1
"Haoxi Wang","NO",61,2007-07-27,2007,"6.05",223,"LD","Niagara IceDogs",5,0,3,3,0.6,-5,0,1,1,0,0,0,0,0,4,1
"Kaleb Dietsch","NO",4,2007-01-03,2007,"6.03",197,"D","Ottawa 67's",9,0,3,3,0.33,0,0,0,0,0,1,1,0,0,7,1
"Aaron Enright","NO",4,2007-03-28,2007,"6.00",213,"D","North Bay Battalion",10,0,3,3,0.3,1,0,0,0,0,0,0,0,0,0,1
"Vladimir Dravecky","NO",29,2007-12-19,2007,"6.00",192,"D","Brantford Bulldogs",11,0,3,3,0.27,-2,0,1,1,0,0,0,0,0,2,1
"Evan Passmore","NO",88,2006-12-05,2006,"6.05",217,"D","Barrie Colts",21,0,3,3,0.14,8,0,0,0,0,0,0,0,0,13,1
"Jan Chovan","NO",26,2007-01-09,2007,"6.03",198,"C","Sudbury Wolves",4,2,0,2,0.5,-2,1,0,1,0,0,0,0,0,0,1
"Tyler Hopkins","NO",91,2007-01-23,2007,"6.01",197,"C","Guelph Storm",4,2,0,2,0.5,-1,0,0,0,0,0,0,0,0,2,1
"Max Brocklehurst","YES",42,2008-12-30,2008,"5.09",170,"RW","Windsor Spitfires",8,2,0,2,0.25,1,0,0,0,0,0,0,0,0,2,1
"Ihnat Pazii","NO",95,2006-12-04,2006,"5.09",156,"LW","Flint Firebirds",8,2,0,2,0.25,1,0,0,0,0,0,0,0,0,2,1
"Sam McCue","NO",28,2005-10-03,2005,"6.02",200,"LW","Ottawa 67's",9,2,0,2,0.22,-8,0,0,0,0,0,0,0,0,9,1
"Ryder Carey","NO",11,2008-08-02,2008,"6.01",199,"RW","North Bay Battalion",10,2,0,2,0.2,-1,0,0,0,0,0,0,0,0,5,1
"Andrew MacNiel","NO",43,2007-07-25,2007,"6.02",204,"RD","Kitchener Rangers",10,2,0,2,0.2,2,0,0,0,0,0,0,1,0,4,1
"Tomas Pobezal","NO",10,2006-09-18,2006,"5.11",182,"C","Kingston Frontenacs",2,1,1,2,1,0,0,0,0,0,0,0,0,0,7,1
"Cole Zurawski","NO",17,2008-02-06,2008,"6.01",190,"RW","Owen Sound Attack",3,1,1,2,0.67,-1,0,1,1,0,0,0,0,0,0,1
"Will Bishop","NO",6,2005-03-17,2005,"6.06",209,"D","Kingston Frontenacs",4,1,1,2,0.5,2,0,0,0,0,0,0,0,0,7,1
"Hudson Chitaroni","NO",91,2007-08-22,2007,"5.10",191,"LW","Sudbury Wolves",4,1,1,2,0.5,-1,0,1,1,0,0,0,0,0,2,1
"Matthew Frost","NO",14,2006-09-11,2006,"5.11",172,"C","Kingston Frontenacs",4,1,1,2,0.5,2,0,0,0,0,0,0,0,0,2,1
"Rowan Henderson","NO",77,2007-12-10,2007,"6.00",183,"LW","Sudbury Wolves",4,1,1,2,0.5,3,0,0,0,0,0,0,0,0,2,1
"Matthew Henderson","YES",77,2009-03-20,2009,"6.00",175,"D","Kingston Frontenacs",4,1,1,2,0.5,-2,1,0,1,0,0,0,0,0,2,1
"Robin Kuzma","YES",13,2008-01-29,2008,"6.00",190,"LW","Kingston Frontenacs",4,1,1,2,0.5,0,0,0,0,0,0,0,0,0,2,1
"Alex McLean","NO",19,2008-08-08,2008,"5.10",185,"LW","Kingston Frontenacs",4,1,1,2,0.5,-6,0,1,1,0,0,0,0,0,2,1
"Alex Misiak","NO",86,2007-06-22,2007,"6.01",195,"LW","Kingston Frontenacs",4,1,1,2,0.5,-2,0,0,0,0,0,0,0,0,0,1
"Shamar Moses","NO",24,2007-05-06,2007,"6.02",211,"LW","North Bay Battalion",4,1,1,2,0.5,-3,0,0,0,0,0,0,0,0,4,1
"Sean Doherty","NO",44,2006-03-23,2006,"6.01",185,"RW","Niagara IceDogs",5,1,1,2,0.4,0,0,1,1,0,0,0,0,0,0,1
"Ryerson Edgar","YES",17,2009-07-30,2009,"5.10",165,"C","Niagara IceDogs",5,1,1,2,0.4,-8,1,0,1,0,0,0,0,0,0,1
"Reyth Smith","NO",43,2007-07-27,2007,"6.02",179,"LW","Niagara IceDogs",5,1,1,2,0.4,-1,0,0,0,0,0,0,0,0,14,1
"Yanis Lutz","YES",44,2008-05-11,2008,"5.11",160,"C","Peterborough Petes",6,1,1,2,0.33,-3,0,0,0,0,0,0,0,0,0,1
"Francis Parish","NO",18,2007-03-06,2007,"5.09",160,"RW","Peterborough Petes",6,1,1,2,0.33,1,0,0,0,0,0,0,0,0,7,1
"David Bedkowski","NO",38,2006-12-07,2006,"6.06",220,"D","Ottawa 67's",7,1,1,2,0.29,0,0,0,0,0,0,0,1,0,14,1
"Brandt Harper","NO",6,2006-07-20,2006,"5.11",192,"D","North Bay Battalion",8,1,1,2,0.25,-3,0,1,1,0,0,0,0,0,0,1
"Shaan Kingwell","NO",11,2007-02-07,2007,"6.00",164,"LW","Ottawa 67's",9,1,1,2,0.22,2,0,0,0,0,0,0,0,0,10,1
"Carson Andrew","NO",71,2008-03-10,2008,"6.03",196,"LW","Soo Greyhounds",10,1,1,2,0.2,0,0,0,0,0,0,0,1,0,0,1
"Adrian Manzo","NO",2,2007-08-28,2007,"6.01",190,"D","North Bay Battalion",10,1,1,2,0.2,-3,0,0,0,0,1,1,0,0,6,1
"Ryder Boulton","NO",11,2006-06-21,2006,"5.10",195,"LW","Brantford Bulldogs",15,1,1,2,0.13,2,0,0,0,0,0,0,0,0,11,1
"Kieren Dervin","NO",9,2007-03-31,2007,"6.01",183,"C","Kingston Frontenacs",4,0,2,2,0.5,-4,0,1,1,0,0,0,0,0,0,1
"Hudson Martin","NO",13,2007-06-20,2007,"5.10",179,"D","Sudbury Wolves",4,0,2,2,0.5,-2,0,1,1,0,0,0,0,0,0,1
"Adam Nemec","NO",71,2007-10-18,2007,"6.01",176,"LW","Sudbury Wolves",4,0,2,2,0.5,0,0,2,2,0,0,0,0,0,6,1
"Genc Ula","NO",88,2008-10-26,2008,"6.01",198,"D","Sudbury Wolves",4,0,2,2,0.5,0,0,0,0,0,0,0,0,0,2,1
"Henry Brzustewicz","NO",2,2007-02-09,2007,"6.02",205,"D","London Knights",5,0,2,2,0.4,-2,0,2,2,0,0,0,0,0,20,1
"Garrett Frazer","NO",8,2006-02-10,2006,"6.00",188,"D","Peterborough Petes",6,0,2,2,0.33,7,0,0,0,0,0,0,0,0,2,1
"Kaden Pitre","NO",12,2006-02-08,2006,"6.00",185,"C","North Bay Battalion",6,0,2,2,0.33,0,0,0,0,0,0,0,0,0,8,1
"Aiden Young","NO",26,2007-04-18,2007,"5.11",181,"C","Peterborough Petes",6,0,2,2,0.33,-1,0,0,0,0,0,0,0,0,4,1
"Luka Graziano","NO",14,2007-10-24,2007,"5.10",180,"D","Flint Firebirds",7,0,2,2,0.29,2,0,0,0,0,0,0,0,0,0,1
"Rylan Fellinger","NO",65,2007-05-16,2007,"6.04",214,"D","Flint Firebirds",8,0,2,2,0.25,7,0,0,0,0,0,0,0,0,0,1
"Nolan Laird","NO",19,2006-01-04,2006,"6.01",200,"LW","North Bay Battalion",9,0,2,2,0.22,-4,0,0,0,0,0,0,0,0,2,1
"Dylan Tsherna","NO",18,2007-02-22,2007,"6.00",185,"RW","Brantford Bulldogs",9,0,2,2,0.22,2,0,0,0,0,0,0,0,0,11,1
"Brady Smith","NO",12,2007-04-12,2007,"6.00",187,"C","Soo Greyhounds",10,0,2,2,0.2,2,0,0,0,0,0,0,0,0,4,1
"Andrew Vermeulen","NO",27,2006-02-07,2006,"6.02",200,"C","Kitchener Rangers",18,0,2,2,0.11,2,0,0,0,0,0,0,0,0,0,1
