"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Ryerson Edgar",2009-07-30,"C","Niagara IceDogs",5,1,1,2,0.4,-8,1,0,0,0,0
"Yanis Lutz",2008-05-11,"C","Peterborough Petes",6,1,1,2,0.33,-3,0,0,0,0,0
"Aleks Kulemin",2009-03-20,"C","Kingston Frontenacs",4,1,0,1,0.25,-4,1,0,0,0,4
"Nicholas Desiderio",2008-06-16,"LW","Barrie Colts",17,1,0,1,0.06,1,0,0,0,0,2
"Nolan Snyder",2009-04-13,"RW","Kingston Frontenacs",4,1,0,1,0.25,-4,0,0,0,0,4
"Beksultan Makysh",2008-05-24,"LW","Windsor Spitfires",7,0,1,1,0.14,-1,0,0,0,0,0
"Caleb Mitchell",2008-03-17,"D","London Knights",4,0,1,1,0.25,1,0,0,0,0,2
"Harris Pangretitsch",2008-03-29,"D","Soo Greyhounds",10,0,1,1,0.1,-4,0,0,0,0,15
"Jaakko Wycisk",2009-03-16,"C","Guelph Storm",4,0,1,1,0.25,-1,0,0,0,0,0
"Layne Gallacher",2008-02-16,"C","Guelph Storm",4,0,1,1,0.25,-2,0,0,0,0,2
"Noah Laus",2009-02-10,"LW","Soo Greyhounds",10,0,1,1,0.1,-4,0,0,0,0,6
"Ondrej Ruml",2008-03-25,"D","Ottawa 67's",9,0,1,1,0.11,-1,0,0,0,0,0
"Alex Campeau",2009-03-23,"C","London Knights",1,0,0,0,0,0,0,0,0,0,0
"Alexander Hage",2008-02-05,"RW","Niagara IceDogs",5,0,0,0,0,0,0,0,0,0,0
"Ben Reisnecker",2008-02-21,"RD","Niagara IceDogs",2,0,0,0,0,-1,0,0,0,0,10
"Blake Barnes",2008-05-14,"D","Saginaw Spirit",4,0,0,0,0,-5,0,0,0,0,0
"Blake Munnings",2009-01-23,"LD","Owen Sound Attack",2,0,0,0,0,-2,0,0,0,0,2
"Brady Smith",2008-03-27,"D","Sudbury Wolves",1,0,0,0,0,0,0,0,0,0,0
"Brayden Bennett",2009-02-05,"C","Sudbury Wolves",3,0,0,0,0,-2,0,0,0,0,0
"Brayden Krawczyk",2008-02-14,"C","Ottawa 67's",2,0,0,0,0,0,0,0,0,0,0
"Brock Chitaroni",2009-01-27,"RW","Ottawa 67's",7,0,0,0,0,0,0,0,0,0,2
"Brody Pepoy",2008-05-16,"RW","Saginaw Spirit",3,0,0,0,0,-8,0,0,0,0,0
"Camden McCuaig",2008-06-19,"LW","Kingston Frontenacs",1,0,0,0,0,0,0,0,0,0,0
"Carter Kunopaski",2009-02-14,"D","North Bay Battalion",9,0,0,0,0,-2,0,0,0,0,2
"Charlie Murata",2009-02-15,"RW","Flint Firebirds",3,0,0,0,0,0,0,0,0,0,0
"Cooper McAslan",2009-03-16,"D","London Knights",4,0,0,0,0,-2,0,0,0,0,0
"Drew Roscoe",2009-03-05,"D","Saginaw Spirit",4,0,0,0,0,-2,0,0,0,0,2
"Gensen Geldart",2009-05-05,"C","Saginaw Spirit",4,0,0,0,0,-5,0,0,0,0,0
"George Komadoski",2008-08-03,"D","Flint Firebirds",4,0,0,0,0,0,0,0,0,0,5
"Henry Doucet",2008-08-11,"LW","Sudbury Wolves",2,0,0,0,0,-1,0,0,0,0,2
"Jack Johnson",2009-04-21,"D","Ottawa 67's",2,0,0,0,0,0,0,0,0,0,0
"Jacob Monks",2008-05-19,"C","Niagara IceDogs",5,0,0,0,0,-2,0,0,0,0,0
"Jacob Xu",2008-03-13,"LD","London Knights",5,0,0,0,0,-1,0,0,0,0,0
"Jonah McCormick",2008-10-08,"LW","Barrie Colts",16,0,0,0,0,0,0,0,0,0,8
"Judd Knauft",2008-03-18,"LW","Niagara IceDogs",5,0,0,0,0,-2,0,0,0,0,0
"Juraj Rausa",2008-10-03,"LW","Saginaw Spirit",1,0,0,0,0,0,0,0,0,0,0
"Landon Jackman",2009-06-23,"C","Owen Sound Attack",1,0,0,0,0,0,0,0,0,0,0
"Maksim Sokolovskii",2008-07-12,"D","London Knights",5,0,0,0,0,-1,0,0,0,0,4
"Mark Pape",2009-01-24,"LW","Guelph Storm",2,0,0,0,0,-4,0,0,0,0,0
"Matthew Perreault",2009-07-28,"D","Peterborough Petes",6,0,0,0,0,-2,0,0,0,0,2
"Max Delisle",2009-07-06,"C","Owen Sound Attack",4,0,0,0,0,-4,0,0,0,0,0
"Ryan Hanrahan",2009-11-10,"LW","Saginaw Spirit",4,0,0,0,0,-3,0,0,0,0,0
"Ryan Kaczynski",2009-07-08,"LW","Soo Greyhounds",5,0,0,0,0,-1,0,0,0,0,2
"Sawyer Schmidt",2009-12-29,"LW","Saginaw Spirit",4,0,0,0,0,0,0,0,0,0,0
"Simon Belohorsky",2008-10-18,"LW","Guelph Storm",3,0,0,0,0,-2,0,0,0,0,0
"Tobias Zvolensky",2008-04-07,"LW","Soo Greyhounds",2,0,0,0,0,-1,0,0,0,0,0
"Vladimir Provorov",2008-02-09,"C","Sudbury Wolves",4,0,0,0,0,-2,0,0,0,0,2
"Weston Cameron",2008-01-01,"LW","Kitchener Rangers",1,0,0,0,0,0,0,0,0,0,4
