"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Andrew Merrett","NO",1989-04-03,"6.02",195,"RW","Mississauga IceDogs",5,0,0,0,0,0,0,0,0,0,0,0
"Ben O'Connor","NO",1988-12-21,"6.00",212,"D","Mississauga IceDogs",1,0,0,0,0,0,0,0,0,0,0,0
"Christopher Breen","NO",1989-06-29,"6.07",225,"D","Saginaw Spirit",2,0,0,0,0,0,0,0,0,0,0,2
"Corey Cowick","YES",1989-01-08,"6.02",205,"LW","Oshawa Generals",9,0,0,0,0,-3,0,0,0,0,0,2
"Corey Syvret","NO",1989-02-19,"6.03",202,"D","Guelph Storm",4,0,0,0,0,-1,0,0,0,0,0,2
"David Kolomatis","YES",1989-02-25,"5.11",190,"D","Owen Sound Attack",4,0,0,0,0,-8,0,0,0,0,0,0
"Grant McGee","YES",1989-06-06,"6.02",200,"RW","Guelph Storm",2,0,0,0,0,-1,0,0,0,0,0,2
"Jared Gomes","NO",1988-10-20,"6.01",190,"C","Sarnia Sting",4,0,0,0,0,-1,0,0,0,0,0,2
"Jeff Hayes","YES",1989-04-15,"5.08",175,"C","Guelph Storm",3,0,0,0,0,-5,0,0,0,0,0,0
"Jordan Shine","NO",1988-12-14,"6.02",195,"LW","London Knights",8,0,0,0,0,-1,0,0,0,0,0,21
"Josh Moes","NO",1989-03-09,"6.03",214,"RW","Sault Ste. Marie Greyhounds",8,0,0,0,0,-3,0,0,0,0,0,2
"Julian Cimadamore","YES",1989-02-18,"5.11",200,"LW","Ottawa 67's",5,0,0,0,0,0,0,0,0,0,0,2
"Justin Levac","NO",1989-04-25,"6.01",196,"LW","Brampton Battalion",4,0,0,0,0,0,0,0,0,0,0,4
"Kaine Geldart","YES",1989-08-23,"5.09",175,"RW","Plymouth Whalers",1,0,0,0,0,0,0,0,0,0,0,0
"Kevin Christmas","YES",1989-06-28,"6.03",212,"RW","Brampton Battalion",1,0,0,0,0,0,0,0,0,0,0,0
"Kevin Mole","YES",1989-01-25,"6.00",185,"D","Kingston Frontenacs",1,0,0,0,0,0,0,0,0,0,0,2
"Leigh Salters","NO",1989-03-27,"6.04",225,"LW","Guelph Storm",3,0,0,0,0,0,0,0,0,0,0,6
"Marcus Carroll","NO",1989-01-15,"5.08",186,"C","Owen Sound Attack",4,0,0,0,0,-4,0,0,0,0,0,0
"Matt Martin","YES",1989-05-08,"6.03",200,"LW","Sarnia Sting",4,0,0,0,0,0,0,0,0,0,0,0
"Matt Seegmiller","YES",1989-02-20,"6.01",198,"D","Oshawa Generals",8,0,0,0,0,-3,0,0,0,0,0,2
"Paul Cianfrini","YES",1989-04-20,"6.00",210,"D","Belleville Bulls",14,0,0,0,0,-3,0,0,0,0,0,6
"Peter Stevens","YES",1989-02-10,"6.03",219,"D","Kingston Frontenacs",1,0,0,0,0,0,0,0,0,0,0,0
"Shawn Frank","YES",1989-01-06,"5.10",190,"C","Barrie Colts",1,0,0,0,0,0,0,0,0,0,0,0
"Steve Reese","YES",1989-01-09,"5.11",170,"C","Sarnia Sting",4,0,0,0,0,0,0,0,0,0,0,0
"Thomas Stajan","YES",1989-01-07,"6.00",177,"C","Brampton Battalion",2,0,0,0,0,0,0,0,0,0,0,0
"Tom Craig","NO",1989-03-09,"6.03",218,"RW","Saginaw Spirit",5,0,0,0,0,1,0,0,0,0,0,4
"Tyler Arps","YES",1989-08-14,"6.04",204,"D","Sudbury Wolves",5,0,0,0,0,-1,0,0,0,0,0,0
"Ziga Pance","YES",1989-01-01,"6.01",175,"LW","Oshawa Generals",1,0,0,0,0,0,0,0,0,0,0,0
