"Name","Rookie","BD","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","GWG","ENG","PIM"
"Blake Clarke","NO",1996-01-24,"6.02",205,"LW","Saginaw Spirit",2,1,0,1,0.5,-1,0,0,0,0,0,0
"Kyle Jenkins","NO",1996-04-22,"6.01",171,"D","Sault Ste. Marie Greyhounds",9,1,0,1,0.11,0,0,0,0,0,0,8
"Owen MacDonald","YES",1996-05-24,"5.09",182,"RW","London Knights",9,1,0,1,0.11,-1,0,0,0,0,0,8
"Ryan Verbeek","NO",1996-06-02,"6.00",198,"LW","Kingston Frontenacs",7,1,0,1,0.14,-2,0,0,0,0,0,7
"Anthony Stefano","YES",1996-01-04,"5.10",180,"C","Peterborough Petes",11,0,1,1,0.09,0,0,0,0,0,0,6
"Brendan  Perlini","NO",1996-04-27,"6.03",205,"LW","Niagara IceDogs",7,0,1,1,0.14,-2,0,0,0,0,0,6
"Damian Bourne","NO",1996-02-11,"6.04",220,"LW","Mississauga Steelheads",4,0,1,1,0.25,-1,0,1,1,0,0,5
"Damir Sharipzyanov","YES",1996-02-17,"6.02",205,"D","Owen Sound Attack",5,0,1,1,0.2,-1,0,0,0,0,0,0
"Daniel De Sousa","NO",1996-03-14,"5.11",175,"D","Saginaw Spirit",4,0,1,1,0.25,2,0,0,0,0,0,4
"Francesco Vilardi","YES",1996-01-09,"5.11",200,"C","Plymouth Whalers",5,0,1,1,0.2,-3,0,0,0,0,0,2
"Greg DiTomaso","YES",1996-03-12,"6.00",195,"D","Mississauga Steelheads",4,0,1,1,0.25,-2,0,1,1,0,0,0
"Jeffrey Gilligan","YES",1996-04-22,"6.00",190,"C","Owen Sound Attack",5,0,1,1,0.2,-4,0,0,0,0,0,8
"Josh Wesley","YES",1996-04-09,"6.03",201,"D","Plymouth Whalers",5,0,1,1,0.2,-1,0,0,0,0,0,2
"Tyler Hore","NO",1995-10-25,"6.03",215,"D","Sault Ste. Marie Greyhounds",9,0,1,1,0.11,-1,0,0,0,0,0,8
"Aaron Haydon","NO",1996-01-06,"6.03",213,"D","Niagara IceDogs",7,0,0,0,0,-4,0,0,0,0,0,10
"Aiden Jamieson","YES",1996-03-23,"6.02",200,"D","London Knights",5,0,0,0,0,-1,0,0,0,0,0,4
"Alex Peters","NO",1996-07-02,"6.04",220,"D","Plymouth Whalers",5,0,0,0,0,-6,0,0,0,0,0,10
"Alexander Protapovich","YES",1996-08-16,"6.03",195,"C","Niagara IceDogs",1,0,0,0,0,1,0,0,0,0,0,0
"Artem Rasulov","YES",1996-06-09,"6.00",180,"RW","Mississauga Steelheads",2,0,0,0,0,1,0,0,0,0,0,0
"Bobby MacIntyre","NO",1996-09-08,"5.09",191,"LW","Mississauga Steelheads",1,0,0,0,0,-1,0,0,0,0,0,0
"Brandon Prophet","NO",1996-06-03,"6.03",217,"D","Saginaw Spirit",5,0,0,0,0,0,0,0,0,0,0,4
"Brett Hargrave","NO",1996-01-16,"6.03",212,"RW","Owen Sound Attack",1,0,0,0,0,-1,0,0,0,0,0,0
"Charley Graaskamp","YES",1996-01-31,"6.01",182,"C","Sault Ste. Marie Greyhounds",1,0,0,0,0,0,0,0,0,0,0,0
"Cody Caron","YES",1996-05-28,"6.02",194,"RW","Niagara IceDogs",6,0,0,0,0,-2,0,0,0,0,0,11
"Connor Burgess","NO",1996-02-13,"6.00",170,"LW","Sudbury Wolves",4,0,0,0,0,0,0,0,0,0,0,0
"Cordell James","YES",1996-06-14,"6.02",221,"C","Barrie Colts",11,0,0,0,0,0,0,0,0,0,0,7
"Cristiano DiGiacinto","YES",1996-01-10,"5.11",186,"LW","Windsor Spitfires",2,0,0,0,0,-1,0,0,0,0,0,9
"Darren Raddysh","NO",1996-02-28,"6.01",200,"D","Erie Otters",2,0,0,0,0,0,0,0,0,0,0,2
"Everett Clark","YES",1996-01-22,"5.09",178,"C","Mississauga Steelheads",3,0,0,0,0,-2,0,0,0,0,0,2
"Jared Steege","NO",1996-01-07,"5.11",198,"C","North Bay Battalion",10,0,0,0,0,0,0,0,0,0,0,0
"Joe Manchurek","YES",1996-08-10,"6.02",195,"RW","Oshawa Generals",11,0,0,0,0,-1,0,0,0,0,0,2
"Josh Carrick","YES",1996-01-24,"6.00",187,"D","Barrie Colts",11,0,0,0,0,0,0,0,0,0,0,4
"Josh Maguire","NO",1996-06-30,"5.11",191,"LW","Peterborough Petes",6,0,0,0,0,-2,0,0,0,0,0,4
"Keigan Goetz","YES",1996-09-07,"6.01",213,"RW","Sault Ste. Marie Greyhounds",1,0,0,0,0,0,0,0,0,0,0,0
"Kris Bennett","YES",1996-01-06,"5.11",190,"C","Saginaw Spirit",5,0,0,0,0,-5,0,0,0,0,0,0
"Kyle Locke","NO",1996-05-09,"6.01",217,"D","North Bay Battalion",12,0,0,0,0,-5,0,0,0,0,0,2
"Kyle Pettit","NO",1996-01-19,"6.04",200,"C","Erie Otters",9,0,0,0,0,-3,0,0,0,0,0,2
"Marc Stevens","NO",1996-03-01,"6.00",185,"RW","Guelph Storm",7,0,0,0,0,-1,0,0,0,0,0,2
"Mathieu Henderson","YES",1996-01-07,"6.00",174,"D","Plymouth Whalers",4,0,0,0,0,-1,0,0,0,0,0,0
"Matt Schmalz","NO",1996-03-21,"6.06",217,"C","Sudbury Wolves",5,0,0,0,0,-2,0,0,0,0,0,0
"Matt Watson","YES",1996-04-25,"5.10",173,"D","Kingston Frontenacs",3,0,0,0,0,0,0,0,0,0,0,0
"Nick Pastorious","YES",1996-05-09,"6.01",215,"RW","Barrie Colts",5,0,0,0,0,0,0,0,0,0,0,2
"Owen McDade","YES",1996-02-11,"5.11",190,"C","Oshawa Generals",2,0,0,0,0,0,0,0,0,0,0,0
"Patrick Sanvido","NO",1996-06-28,"6.06",230,"D","Windsor Spitfires",4,0,0,0,0,-2,0,0,0,0,0,7
"Quentin Maksimovich","YES",1996-03-30,"6.03",201,"C","Erie Otters",2,0,0,0,0,-1,0,0,0,0,0,0
"Travis Wood","NO",1995-11-22,"5.11",185,"LW","Erie Otters",9,0,0,0,0,0,0,0,0,0,0,4
"Trent Mallette","NO",1996-08-24,"5.10",186,"RW","Sault Ste. Marie Greyhounds",2,0,0,0,0,0,0,0,0,0,0,0
"Vincent Scognamiglio","YES",1996-09-01,"6.02",212,"RW","Plymouth Whalers",5,0,0,0,0,0,0,0,0,0,0,9
"Yannick Rathgeb","NO",1995-10-24,"6.00",185,"D","Plymouth Whalers",1,0,0,0,0,-1,0,0,0,0,0,5
