"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Vincent Trocheck","NO",25,1993-07-11,1993,"6.00",190,"C","Plymouth Whalers",63,50,59,109,1.73,49,10,16,26,5,2,7,5,1,58,1
"Charles Sarault","NO",12,1992-02-20,1992,"5.11",184,"C","Sarnia Sting",68,22,86,108,1.59,16,6,33,39,5,2,7,1,2,28,1
"Nick Cousins","NO",27,1993-07-20,1993,"5.11",177,"C","Sault Ste. Marie Greyhounds",64,27,76,103,1.61,19,6,26,32,3,4,7,4,2,83,1
"Eric Locke","NO",15,1993-11-21,1993,"5.09",182,"C","Saginaw Spirit",68,44,53,97,1.43,37,8,18,26,3,2,5,4,1,84,1
"Reid Boucher","NO",14,1993-09-08,1993,"5.11",187,"LW","Sarnia Sting",68,62,33,95,1.4,13,21,7,28,1,4,5,9,1,53,1
"Ryan Strome","NO",18,1993-07-11,1993,"6.01",192,"C","Niagara IceDogs",53,34,60,94,1.77,43,5,17,22,2,4,6,3,5,59,1
"Garret Ross","NO",5,1992-05-26,1992,"6.01",185,"LW","Saginaw Spirit",61,44,46,90,1.48,31,12,14,26,4,2,6,5,2,114,1
"Kerby Rychel","NO",16,1994-10-07,1994,"6.01",202,"LW","Windsor Spitfires",68,40,47,87,1.28,-21,16,21,37,0,1,1,4,3,94,1
"Max Domi","NO",16,1995-03-02,1995,"5.10",194,"C","London Knights",64,39,48,87,1.36,33,14,21,35,1,0,1,3,2,71,1
"Boone Jenner","NO",22,1993-06-15,1993,"6.02",204,"C","Oshawa Generals",56,45,37,82,1.46,23,12,15,27,0,2,2,8,5,58,1
"Seth Griffith","NO",17,1993-01-04,1993,"5.11",185,"RW","London Knights",54,33,48,81,1.5,18,10,22,32,3,1,4,5,0,52,1
"Zach Hall","NO",28,1993-04-29,1993,"5.11",185,"C","Barrie Colts",63,24,57,81,1.29,9,12,29,41,1,0,1,2,1,38,1
"Mark Scheifele","NO",19,1993-03-15,1993,"6.03",187,"C","Barrie Colts",45,39,40,79,1.76,27,14,16,30,2,2,4,5,4,30,1
"Daniel Catenacci","NO",7,1993-03-09,1993,"5.10",191,"C","Owen Sound Attack",67,38,41,79,1.18,31,11,18,29,4,2,6,5,4,115,1
"Sean Monahan","NO",20,1994-10-12,1994,"6.02",193,"C","Ottawa 67's",58,31,47,78,1.34,-18,15,23,38,1,0,1,1,2,24,1
"Brett Ritchie","NO",20,1993-07-01,1993,"6.04",215,"RW","Niagara IceDogs",53,41,35,76,1.43,35,12,2,14,3,2,5,5,2,40,1
"Cameron Brace","NO",11,1993-04-08,1993,"5.10",175,"RW","Owen Sound Attack",66,35,39,74,1.12,32,7,13,20,5,1,6,8,3,74,1
"Tyler Graovac","NO",20,1993-04-27,1993,"6.04",203,"C","Belleville Bulls",60,38,35,73,1.22,7,10,14,24,2,1,3,8,1,18,1
"Joshua Leivo","NO",17,1993-05-26,1993,"6.01",191,"LW","Kitchener Rangers",63,29,44,73,1.16,20,5,9,14,1,0,1,5,1,52,1
"Riley Brace","NO",25,1992-03-07,1992,"5.11",182,"LW","Mississauga Steelheads",66,21,52,73,1.11,0,7,26,33,1,0,1,1,2,89,1
"Alex Aleardi","NO",42,1992-07-30,1992,"5.09",167,"RW","Windsor Spitfires",67,27,44,71,1.06,0,7,15,22,1,1,2,1,1,64,1
"Connor Brown","NO",28,1994-01-14,1994,"5.11",170,"RW","Erie Otters",63,28,41,69,1.1,-11,15,10,25,1,1,2,3,1,39,1
"Steven Beyers","NO",12,1992-06-12,1992,"5.11",174,"RW","Barrie Colts",66,16,53,69,1.05,21,2,32,34,1,2,3,3,0,22,1
"Nikolay Goldobin","YES",71,1995-10-07,1995,"6.00",185,"RW","Sarnia Sting",68,30,38,68,1,-7,13,10,23,0,0,0,3,1,12,1
"Mathew Campagna","NO",37,1994-03-09,1994,"5.11",185,"C","Sudbury Wolves",66,24,44,68,1.03,2,6,26,32,0,1,1,1,0,46,1
"Steven Shipley","NO",10,1992-04-22,1992,"6.03",210,"LW","Niagara IceDogs",66,32,35,67,1.02,2,16,11,27,0,2,2,2,0,18,1
"Andreas Athanasiou","NO",22,1994-08-06,1994,"6.02",200,"LW","Barrie Colts",66,29,38,67,1.02,13,8,13,21,0,0,0,10,1,30,1
"Jimmy Lodge","NO",21,1995-03-05,1995,"6.01",172,"C","Saginaw Spirit",64,28,39,67,1.05,4,13,10,23,0,0,0,2,0,28,1
"Alan Quine","NO",12,1993-02-25,1993,"5.11",195,"C","Belleville Bulls",54,23,44,67,1.24,15,6,14,20,0,0,0,2,0,20,1
"Connor McDavid","YES",97,1997-01-13,1997,"6.01",187,"C","Erie Otters",63,25,41,66,1.05,-24,2,19,21,1,1,2,2,1,36,1
"Ryan Sproul","NO",55,1993-01-13,1993,"6.04",200,"D","Sault Ste. Marie Greyhounds",50,20,46,66,1.32,0,11,22,33,0,2,2,5,0,45,1
"Scott Kosmachuk","NO",24,1994-01-24,1994,"6.00",189,"RW","Guelph Storm",68,35,30,65,0.96,3,11,13,24,1,2,3,3,2,105,1
"Garrett Meurs","NO",16,1993-01-12,1993,"6.00",175,"RW","Plymouth Whalers",68,32,33,65,0.96,18,13,13,26,0,0,0,6,0,66,1
"Brandon Alderson","NO",21,1992-01-22,1992,"6.04",202,"RW","Sault Ste. Marie Greyhounds",67,28,36,64,0.96,13,6,4,10,3,0,3,3,4,64,1
"Cody Ceci","NO",8,1993-12-21,1993,"6.03",215,"D","Owen Sound Attack",69,19,45,64,0.93,-8,13,33,46,0,0,0,5,0,12,1
"Alex Broadhurst","NO",18,1993-03-07,1993,"5.11",174,"C","London Knights",65,23,40,63,0.97,30,4,18,22,0,1,1,9,0,36,1
"Joseph Cramarossa","NO",19,1992-10-26,1992,"6.01",192,"C","Belleville Bulls",68,19,44,63,0.93,19,4,9,13,2,2,4,3,0,89,1
"J.P. Labardo","NO",22,1992-02-24,1992,"5.08",180,"C","Erie Otters",67,24,38,62,0.93,-31,5,12,17,2,2,4,0,1,36,1
"Tanner Richard","NO",27,1993-04-06,1993,"6.00",186,"C","Guelph Storm",52,11,51,62,1.19,18,2,21,23,3,3,6,1,3,94,1
"Bo Horvat","NO",53,1995-04-05,1995,"6.00",203,"LW","London Knights",67,33,28,61,0.91,3,17,9,26,1,2,3,5,1,29,1
"Alex Galchenyuk","NO",94,1994-02-12,1994,"6.02",205,"C","Sarnia Sting",33,27,34,61,1.85,16,7,11,18,1,0,1,2,2,22,1
"Anthony Camara","NO",15,1993-09-04,1993,"6.01",194,"LW","Barrie Colts",50,36,24,60,1.2,17,15,9,24,0,1,1,5,1,91,1
"Matt Mistele","NO",22,1995-10-17,1995,"6.02",190,"LW","Plymouth Whalers",68,34,26,60,0.88,32,5,4,9,0,0,0,4,1,69,1
"Brendan Gaunce","NO",16,1994-03-25,1994,"6.02",215,"C","Belleville Bulls",60,33,27,60,1,10,10,6,16,1,1,2,1,2,44,1
"Mitchell Theoret","NO",10,1993-06-08,1993,"6.02",210,"C","Barrie Colts",60,25,35,60,1,33,3,10,13,1,1,2,4,1,25,1
"Ryan Hartman","NO",21,1994-09-20,1994,"5.11",190,"LW","Plymouth Whalers",56,23,37,60,1.07,29,5,8,13,2,1,3,3,1,120,1
"Tom Wilson","NO",10,1994-03-29,1994,"6.04",210,"RW","Plymouth Whalers",48,23,35,58,1.21,36,6,5,11,0,0,0,4,2,104,1
"Anthony DeAngelo","NO",7,1995-10-24,1995,"5.11",177,"D","Sarnia Sting",62,9,49,58,0.94,-13,3,27,30,0,1,1,1,0,60,1
"Chris Tierney","NO",71,1994-07-01,1994,"6.01",187,"C","London Knights",68,18,39,57,0.84,6,5,12,17,1,0,1,2,1,12,1
"Tobias Rieder","NO",9,1993-01-10,1993,"5.11",179,"RW","Kitchener Rangers",52,27,29,56,1.08,9,8,16,24,2,0,2,6,3,12,1
"Nathan Pancel","NO",61,1994-01-05,1994,"6.00",191,"LW","Sudbury Wolves",68,26,30,56,0.82,0,14,10,24,1,0,1,6,1,44,1
"Scott Laughton","NO",21,1994-05-30,1994,"6.01",190,"C","Oshawa Generals",49,23,33,56,1.14,22,7,15,22,1,0,1,6,1,72,1
"Zack Mitchell","NO",23,1993-01-07,1993,"6.00",184,"RW","Guelph Storm",68,22,34,56,0.82,7,7,13,20,3,2,5,3,0,34,1
"Dylan Smoskowitz","NO",23,1993-02-11,1993,"6.00",183,"C","Mississauga Steelheads",62,33,22,55,0.89,4,13,6,19,0,1,1,4,0,37,1
"Colin Miller","NO",6,1992-10-29,1992,"6.01",181,"D","Sault Ste. Marie Greyhounds",54,20,35,55,1.02,13,8,20,28,1,1,2,1,0,78,1
"Brady Vail","NO",97,1994-03-11,1994,"6.00",198,"C","Windsor Spitfires",68,20,35,55,0.81,-23,7,12,19,2,0,2,4,0,47,1
"Brock McGinn","NO",21,1994-02-02,1994,"6.00",180,"LW","Guelph Storm",68,28,26,54,0.79,7,9,6,15,3,0,3,4,0,71,1
"David Broll","NO",17,1993-01-04,1993,"6.03",235,"LW","Sault Ste. Marie Greyhounds",67,17,37,54,0.81,2,5,10,15,0,0,0,1,2,77,1
"Tyler Biggs","NO",16,1993-04-30,1993,"6.03",224,"RW","Oshawa Generals",60,26,27,53,0.88,11,6,6,12,1,0,1,3,4,55,1
