"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Matt Rupert",1994-06-02,"LW","London Knights",56,0,1,1,0.02,2
"Michael Curtis",1993-01-26,"LW","Belleville Bulls",55,0,1,1,0.02,5
"Michael Whaley",1993-04-11,"C","Plymouth Whalers",64,0,1,1,0.02,9
"Nathan Chiarlitti",1992-02-04,"D","Owen Sound Attack",68,0,1,1,0.01,3
"Nelson Armstrong",1993-12-09,"D","Peterborough Petes",25,0,1,1,0.04,8
"Nicholas Foglia",1993-03-28,"C","Brampton Battalion",67,0,1,1,0.01,5
"Nick Paul",1995-03-20,"","Windsor Spitfires",66,0,1,1,0.02,4
"Ryan Hutchinson",1995-03-30,"D","Kingston Frontenacs",46,0,1,1,0.02,17
"Scott Harrington",1993-03-10,"D","London Knights",50,0,1,1,0.02,5
"Scott Simmonds",1993-08-29,"LW","Belleville Bulls",66,0,1,1,0.02,4
"Spencer Abraham",1993-03-18,"D","Erie Otters",67,0,1,1,0.01,5
"Stefan Noesen",1993-02-12,"LW","Plymouth Whalers",51,0,1,1,0.02,2
"Troy Donnay",1994-02-18,"D","Erie Otters",68,0,1,1,0.01,12
"Tyler  Ganly",1995-03-22,"D","Sault Ste. Marie Greyhounds",62,0,1,1,0.02,6
"Zac Leslie",1994-01-31,"D","Guelph Storm",68,0,1,1,0.01,2
"Aaron Berisha",1995-03-05,"RW","Belleville Bulls",59,0,0,0,0,0
"Aaron Haydon",1996-01-06,"D","Niagara IceDogs",42,0,0,0,0,0
"Adam Bateman",1995-01-05,"D","Windsor Spitfires",56,0,0,0,0,0
"Adam Bignell",1994-03-24,"D","Belleville Bulls",61,0,0,0,0,0
"Adam Lloyd",1994-02-13,"LW","Oshawa Generals",39,0,0,0,0,0
"Adam Restoule",1993-02-21,"LW","London Knights",9,0,0,0,0,0
"Aidan Wallace",1995-04-17,"LW","Oshawa Generals",6,0,0,0,0,0
"Alan Quine",1993-02-25,"C","Belleville Bulls",54,0,0,0,0,0
"Alex Annecchiarico",1995-03-05,"D","Owen Sound Attack",18,0,0,0,0,NA
"Alex Carnevale",1995-01-14,"LW","Sarnia Sting",59,0,0,0,0,0
"Alex Cord",1992-04-17,"D","Mississauga Steelheads",68,0,0,0,0,0
"Alex Lepkowski",1993-04-08,"D","Barrie Colts",60,0,0,0,0,0
"Alex Yuill",1995-05-27,"D","Barrie Colts",49,0,0,0,0,0
"Alexander Khokhlachev",1993-09-09,"C","Windsor Spitfires",29,0,0,0,0,0
"Alexandre Renaud",1996-02-26,"LW","Sarnia Sting",63,0,0,0,0,0
"Andreas Athanasiou",1994-08-06,"LW","Barrie Colts",66,0,0,0,0,0
"Andres Kopstals",1994-02-14,"C","Mississauga Steelheads",44,0,0,0,0,0
"Andrew Abou-Assaly",1996-05-18,"LW","Ottawa 67's",66,0,0,0,0,0
"Andrew Goldberg",1994-11-09,"RW","Mississauga Steelheads",61,0,0,0,0,0
"Andrey Alexeev",1995-03-01,"RW","Saginaw Spirit",62,0,0,0,0,0
"Anthony DiFruscia",1995-04-20,"LW","Niagara IceDogs",68,0,0,0,0,0
"Artem Kuleshov",1995-04-20,"D","Erie Otters",50,0,0,0,0,0
"Artur Gavrus",1994-01-03,"C","Owen Sound Attack",21,0,0,0,0,0
"Austen Brassard",1993-01-14,"RW","Belleville Bulls",62,0,0,0,0,0
"Austin Boulard",1995-05-03,"LW","Oshawa Generals",2,0,0,0,0,NA
"Ben Hughes",1996-04-11,"C","Niagara IceDogs",40,0,0,0,0,0
"Ben Johnson",1994-06-07,"LW","Windsor Spitfires",64,0,0,0,0,0
"Blake Clarke",1996-01-24,"LW","Brampton Battalion",68,0,0,0,0,0
"Bobby MacIntyre",1996-09-08,"LW","Mississauga Steelheads",61,0,0,0,0,0
"Bradley  Latour",1995-09-13,"RW","Oshawa Generals",66,0,0,0,0,0
"Brandon Archibald",1992-03-31,"D","Saginaw Spirit",7,0,0,0,0,NA
"Brandon Devlin",1994-04-27,"D","Peterborough Petes",62,0,0,0,0,0
"Brandon Lesway",1994-03-24,"RW","Kitchener Rangers",2,0,0,0,0,NA
"Brandon Robinson",1995-10-13,"LW","Brampton Battalion",62,0,0,0,0,0
"Brayden Rose",1993-01-29,"D","Owen Sound Attack",67,0,0,0,0,0
"Braydon Blight",1995-01-22,"D","Kingston Frontenacs",22,0,0,0,0,0
"Brendan  Perlini",1996-04-27,"LW","Niagara IceDogs",59,0,0,0,0,0
"Brendan Bell",1994-03-17,"LW","Ottawa 67's",67,0,0,0,0,0
"Brendan Lemieux",1996-03-15,"LW","Barrie Colts",42,0,0,0,0,0
"Brenden Miller",1994-03-29,"D","Brampton Battalion",68,0,0,0,0,0
"Brennan Feasey",1994-03-28,"LW","Brampton Battalion",10,0,0,0,0,0
"Brent Pedersen",1995-07-05,"LW","Kitchener Rangers",67,0,0,0,0,0
"Brett Findlay",1992-10-13,"C","Peterborough Petes",68,0,0,0,0,0
"Brett Foy",1993-01-15,"C","Mississauga Steelheads",66,0,0,0,0,0
"Brett Gustavsen",1994-03-13,"LW","Ottawa 67's",46,0,0,0,0,0
"Brett Hargrave",1996-01-16,"RW","Sarnia Sting",63,0,0,0,0,0
"Brett Welychka",1994-03-03,"C","London Knights",67,0,0,0,0,0
"Brian Hughes",1993-02-25,"C","Oshawa Generals",68,0,0,0,0,0
"Broderick Kelly",1995-09-01,"D","Niagara IceDogs",61,0,0,0,0,0
"Brody Milne",1995-04-03,"LW","Guelph Storm",34,0,0,0,0,0
"Brody Silk",1994-11-30,"LW","Sudbury Wolves",55,0,0,0,0,0
"Brook Hiddink",1996-02-02,"RW","Niagara IceDogs",51,0,0,0,0,0
"C.J. Garcia",1996-02-03,"D","Barrie Colts",29,0,0,0,0,0
"Calvin Gomes",1996-03-13,"RW","Brampton Battalion",6,0,0,0,0,NA
"Cam Garrow",1996-04-24,"D","London Knights",1,0,0,0,0,NA
"Cameron Wind",1992-01-25,"D","Brampton Battalion",65,0,0,0,0,0
"Carlos Amestoy",1992-03-24,"C","Saginaw Spirit",4,0,0,0,0,0
"Carter Sandlak",1993-05-18,"LW","Belleville Bulls",60,0,0,0,0,0
"Chad Heffernan",1996-03-22,"LW","Belleville Bulls",42,0,0,0,0,0
"Chad Thibodeau",1993-03-15,"LW","Sudbury Wolves",50,0,0,0,0,0
"Chadd Bauman",1995-08-08,"D","Guelph Storm",48,0,0,0,0,0
"Chase Hatcher",1994-02-22,"RW","Peterborough Petes",57,0,0,0,0,0
"Chris Marchese",1994-02-23,"RW","Windsor Spitfires",39,0,0,0,0,0
"Chris Maton",1993-02-02,"LW","London Knights",1,0,0,0,0,NA
"Clark Seymour",1993-05-18,"D","Peterborough Petes",62,0,0,0,0,0
"Cody Brown",1993-06-20,"RW","Barrie Colts",35,0,0,0,0,0
"Cody Ceci",1993-12-21,"D","Owen Sound Attack",69,0,0,0,0,0
"Cody Payne",1994-01-14,"RW","Plymouth Whalers",66,0,0,0,0,0
"Cody Thompson",1995-02-08,"LW","Peterborough Petes",27,0,0,0,0,0
"Colin MacDonald",1992-04-16,"D","Plymouth Whalers",52,0,0,0,0,0
"Colin Suellentrop",1993-06-10,"D","Oshawa Generals",66,0,0,0,0,0
"Connor Boland",1994-11-29,"D","Peterborough Petes",49,0,0,0,0,0
"Connor Brown",1995-07-22,"LW","Ottawa 67's",68,0,0,0,0,0
"Connor Burgess",1996-02-13,"LW","Sudbury Wolves",28,0,0,0,0,0
"Connor Carrick",1994-04-13,"D","Plymouth Whalers",68,0,0,0,0,0
"Connor Jarvis",1994-08-27,"LW","Brampton Battalion",60,0,0,0,0,0
"Conor Cummins",1996-02-06,"D","Sudbury Wolves",51,0,0,0,0,0
"Corey Pawley",1995-01-03,"LW","London Knights",27,0,0,0,0,0
"Cory Genovese",1994-10-14,"D","Sudbury Wolves",62,0,0,0,0,0
"Craig Duininck",1993-04-29,"D","Sarnia Sting",68,0,0,0,0,0
"Curtis Warren",1993-01-03,"C","Barrie Colts",4,0,0,0,0,NA
"Damian Bourne",1996-02-11,"LW","Mississauga Steelheads",50,0,0,0,0,0
"Dane Fox",1993-10-13,"C","Erie Otters",37,0,0,0,0,0
"Daniel De Sousa",1996-03-14,"D","Belleville Bulls",40,0,0,0,0,0
"Daniel Milne",1994-03-24,"LW","Owen Sound Attack",27,0,0,0,0,0
"Daniel Poliziani",1993-05-14,"D","Guelph Storm",59,0,0,0,0,0
"Daniel Walsh",1994-01-30,"LW","Ottawa 67's",45,0,0,0,0,0
"Daniel Zweep",1992-04-22,"LW","Owen Sound Attack",57,0,0,0,0,0
"Danny Desrochers",1995-08-22,"LW","Sudbury Wolves",58,0,0,0,0,0
"Dante Salituro",1996-11-15,"C","Ottawa 67's",64,0,0,0,0,0
"Darby Llewellyn",1996-07-19,"LW","Kitchener Rangers",40,0,0,0,0,0
"Darcy Greenaway",1993-01-19,"C","Kingston Frontenacs",65,0,0,0,0,0
"Darren Raddysh",1996-02-28,"D","Erie Otters",24,0,0,0,0,0
"David Broll",1993-01-04,"LW","Sault Ste. Marie Greyhounds",67,0,0,0,0,0
"David Miller",1996-09-25,"C","Sault Ste. Marie Greyhounds",5,0,0,0,0,0
"David Nemecek",1995-06-29,"D","Sarnia Sting",34,0,0,0,0,0
"David Perklin",1995-03-03,"LW","Saginaw Spirit",52,0,0,0,0,0
"Davis Brown",1995-07-01,"LW","Sarnia Sting",52,0,0,0,0,0
"Derek Froats",1992-05-21,"LW","Brampton Battalion",13,0,0,0,0,0
"Derek Mathers",1993-08-04,"RW","Peterborough Petes",64,0,0,0,0,0
"Derek Schoenmakers",1992-04-17,"RW","Kitchener Rangers",53,0,0,0,0,0
"Derek Todosichuk",1995-01-16,"C","Niagara IceDogs",1,0,0,0,0,NA
"Devon Rymarchuk",1994-02-09,"LW","Barrie Colts",40,0,0,0,0,0
"Domenic Alberga",1992-07-28,"C","Kitchener Rangers",60,0,0,0,0,0
"Dominik Kahun",1995-07-02,"LW","Sudbury Wolves",58,0,0,0,0,0
"Dominik Kubalik",1995-08-21,"LW","Sudbury Wolves",67,0,0,0,0,0
"Dougie Hamilton",1993-06-17,"D","Niagara IceDogs",32,0,0,0,0,0
"Dylan Blujus",1994-01-22,"D","Brampton Battalion",68,0,0,0,0,0
"Dylan Callaghan",1996-09-09,"RW","Sudbury Wolves",3,0,0,0,0,NA
"Dylan DeMelo",1993-05-01,"D","Mississauga Steelheads",64,0,0,0,0,0
"Dylan Di Perna",1996-04-26,"D","Kingston Frontenacs",46,0,0,0,0,0
"Dylan Sadowy",1996-04-02,"LW","Saginaw Spirit",61,0,0,0,0,0
"Dylan Staples",1994-04-01,"RW","Sault Ste. Marie Greyhounds",63,0,0,0,0,0
"Emerson Clark",1992-12-17,"LW","Windsor Spitfires",63,0,0,0,0,0
"Eric  Cornel",1996-04-11,"C","Peterborough Petes",63,0,0,0,0,0
"Eric Diodati",1993-02-15,"D","Mississauga Steelheads",43,0,0,0,0,0
"Erik Bradford",1994-10-19,"C","Barrie Colts",68,0,0,0,0,0
"Evan Buehler",1995-03-28,"C","Oshawa Generals",8,0,0,0,0,NA
"Evan McEneny",1994-05-22,"D","Kitchener Rangers",65,0,0,0,0,0
"Francesco Vilardi",1996-01-09,"C","Sudbury Wolves",1,0,0,0,0,NA
"Francis Menard",1992-03-02,"C","Brampton Battalion",64,0,0,0,0,0
"Frank Schumacher",1993-10-12,"D","Saginaw Spirit",5,0,0,0,0,0
"Fraser Turner",1995-03-15,"D","Sault Ste. Marie Greyhounds",1,0,0,0,0,NA
"Garrett Hooey",1994-06-02,"C","Belleville Bulls",68,0,0,0,0,0
"Garrett Meurs",1993-01-12,"RW","Plymouth Whalers",68,0,0,0,0,0
"Gemel Smith",1994-04-16,"C","Owen Sound Attack",61,0,0,0,0,0
"Gilbert Gabor",1995-09-11,"LW","Owen Sound Attack",51,0,0,0,0,0
"Graeme Brown",1996-05-16,"D","Windsor Spitfires",19,0,0,0,0,0
"Grant Syrette",1994-07-08,"LW","Mississauga Steelheads",9,0,0,0,0,0
"Grant Webermin",1994-02-24,"D","Saginaw Spirit",39,0,0,0,0,0
"Greg  Betzold",1995-03-11,"LW","Peterborough Petes",67,0,0,0,0,0
"Gregg Sutch",1992-02-09,"RW","Saginaw Spirit",42,0,0,0,0,0
"Hayden Hodgson",1996-03-02,"RW","Erie Otters",60,0,0,0,0,0
"Holden Cook",1994-07-28,"C","Owen Sound Attack",65,0,0,0,0,0
"Hunter Smith",1995-09-11,"RW","Oshawa Generals",30,0,0,0,0,0
"Jack Kuzmyk",1993-09-28,"D","Erie Otters",65,0,0,0,0,0
"Jack Nevins",1993-09-18,"LW","London Knights",2,0,0,0,0,NA
"Jacob  Graves",1995-03-28,"D","Mississauga Steelheads",54,0,0,0,0,0
"Jacob Jammes",1995-11-30,"RW","London Knights",27,0,0,0,0,0
"Jacob Middleton",1996-01-02,"D","Ottawa 67's",29,0,0,0,0,0
"Jacob Ringuette",1994-06-03,"D","Saginaw Spirit",63,0,0,0,0,0
"Jacob Smith",1995-01-30,"C","Sault Ste. Marie Greyhounds",1,0,0,0,0,NA
"Jaden Lindo",1996-01-11,"RW","Owen Sound Attack",63,0,0,0,0,0
"Jake Ryan",1993-05-16,"LW","Sudbury Wolves",5,0,0,0,0,NA
"Jamie Lewis",1994-08-22,"C","Brampton Battalion",65,0,0,0,0,0
"Jared Gilbert",1995-01-10,"D","Kitchener Rangers",53,0,0,0,0,0
"Jason Lacroix",1993-03-31,"LW","Sudbury Wolves",1,0,0,0,0,NA
"Jean Dupuy",1994-10-06,"RW","Kingston Frontenacs",42,0,0,0,0,0
"Jeff Corbett",1994-09-20,"D","Sudbury Wolves",45,0,0,0,0,0
"Jeremiah Addison",1996-10-21,"RW","Saginaw Spirit",68,0,0,0,0,0
"Jesse Young",1994-02-28,"D","Kitchener Rangers",6,0,0,0,0,NA
"Jimmy Lodge",1995-03-05,"C","Saginaw Spirit",64,0,0,0,0,0
"Joe Manchurek",1996-08-10,"RW","Oshawa Generals",5,0,0,0,0,0
"Joel Wigle",1994-02-14,"RW","Erie Otters",66,0,0,0,0,0
"John Bowen",1994-05-03,"D","Windsor Spitfires",38,0,0,0,0,NA
"Johnny McGuire",1993-08-28,"RW","Oshawa Generals",61,0,0,0,0,0
"Jonathan Duchesne",1996-02-12,"D","Ottawa 67's",52,0,0,0,0,0
"Jordan Addesi",1996-03-15,"LW","Sarnia Sting",64,0,0,0,0,0
"Jordan Maletta",1995-04-30,"RW","Niagara IceDogs",62,0,0,0,0,0
"Jordan McNaughton",1994-03-12,"D","Windsor Spitfires",36,0,0,0,0,0
"Jordan Subban",1995-03-03,"D","Belleville Bulls",68,0,0,0,0,0
"Josh Brown",1994-01-21,"D","Oshawa Generals",68,0,0,0,0,0
"Josh Burnside",1995-02-11,"LW","Mississauga Steelheads",68,0,0,0,0,0
"Josh Ho-Sang",1996-01-22,"RW","Windsor Spitfires",63,0,0,0,0,0
