"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Scott Sheppard",1983-09-28,"RW","Kitchener Rangers",67,11,16,27,0.4,-16,3,4,2,0,35
"Greg Chambers",1982-11-14,"RW","Peterborough Petes",60,9,18,27,0.45,4,2,8,2,0,10
"Matthew Stajan",1983-12-19,"LW","Belleville Bulls",57,9,18,27,0.47,1,2,4,2,0,27
"Jason Davies",1981-04-16,"C","London Knights",59,13,13,26,0.44,2,1,3,2,0,58
"Chad LaRose",1982-03-27,"RW","Plymouth Whalers",32,18,7,25,0.78,18,3,1,2,0,24
"Nathan O'Nabigon",1983-05-09,"LW","Mississauga IceDogs",64,13,11,24,0.38,-30,2,3,2,0,54
"Vasily Bizyayev",1982-01-06,"LW","Kitchener Rangers",53,10,14,24,0.45,-20,3,8,0,0,10
"Ladislav Kolda",1983-10-16,"D","Oshawa Generals",65,7,17,24,0.37,-23,6,10,1,0,20
"Jan Platil",1983-02-09,"D","Barrie Colts",60,6,18,24,0.4,9,5,9,2,0,114
"Karl Stewart",1983-06-30,"C","Plymouth Whalers",68,9,14,23,0.34,11,2,0,1,0,87
"Ryan Weistche",1982-03-28,"LW","Sault Ste. Marie Greyhounds",66,9,14,23,0.35,-15,3,3,2,0,28
"Dean Byvelds",1983-09-21,"LW","Barrie Colts",46,4,19,23,0.5,0,1,5,0,0,21
"Frantisek Bakrlik",1983-06-02,"RW","Barrie Colts",54,11,10,21,0.39,2,4,1,2,0,70
"Martin Bonda",1982-07-13,"LW","Sault Ste. Marie Greyhounds",53,8,13,21,0.4,-2,3,2,0,0,29
"Timo Helbling",1981-07-21,"D","Windsor Spitfires",54,7,14,21,0.39,16,2,7,0,0,90
"Kevin Werner",1980-05-28,"D","North Bay Centennials",53,8,12,20,0.38,8,1,6,0,0,59
"David Bowman",1983-09-23,"D","Windsor Spitfires",67,7,13,20,0.3,25,1,1,4,0,42
"Rob Hennigar",1983-04-04,"C","Windsor Spitfires",43,7,13,20,0.47,-11,1,3,0,0,27
"Drew Fata",1983-07-28,"D","Toronto St. Michael's Majors",58,5,15,20,0.34,4,0,5,4,0,134
"Carter Trevisani",1982-06-06,"D","Ottawa 67's",35,9,10,19,0.54,4,7,2,1,0,22
"Logan Hunter",1984-08-30,"C","London Knights",64,8,11,19,0.3,-11,1,4,1,0,128
"Kevin Klein",1984-12-13,"D","Toronto St. Michael's Majors",58,3,16,19,0.33,6,1,4,0,0,21
"Brett Trudell",1984-02-15,"RW","Sault Ste. Marie Greyhounds",56,12,6,18,0.32,-18,1,3,1,0,36
"Rodney Bauman",1983-03-16,"D","Ottawa 67's",47,9,9,18,0.38,7,0,1,1,0,82
"Petr Hemsky",1982-01-24,"RW","London Knights",55,7,11,18,0.33,-4,4,4,0,0,4
"Josh Gratton",1982-09-09,"LW","Sudbury Wolves",44,5,13,18,0.41,6,1,2,1,0,110
"Scott Dobben",1983-04-10,"LW","Erie Otters",57,8,9,17,0.3,9,1,1,0,0,18
"John Hecimovic",1984-03-31,"RW","Sarnia Sting",62,6,11,17,0.27,-2,1,0,0,0,27
"Brett McGrath",1983-08-04,"C","Ottawa 67's",60,4,13,17,0.28,-4,1,1,0,0,10
"Craig Foster",1984-02-10,"LW","North Bay Centennials",59,10,6,16,0.27,-16,0,1,1,0,51
"Mike Melinko",1983-02-14,"RW","Sault Ste. Marie Greyhounds",58,6,10,16,0.28,-7,0,0,2,0,24
"Brandon Robinson",1982-09-03,"LW","Mississauga IceDogs",60,12,3,15,0.25,-54,3,0,0,0,20
"Patrick Lamesse",1983-03-19,"C","Sault Ste. Marie Greyhounds",60,7,8,15,0.25,-6,2,0,2,0,22
"Sean Stefanski",1983-09-10,"RW","Oshawa Generals",59,7,8,15,0.25,-8,0,0,1,0,86
"Justin McCutcheon",1983-02-03,"RW","Kingston Frontenacs",67,6,9,15,0.22,8,0,0,3,0,75
"Nick Vernelli",1983-01-02,"RW","North Bay Centennials",59,5,10,15,0.25,-1,0,1,0,0,21
"Ryan Bowness",1983-08-05,"RW","Brampton Battalion",52,5,10,15,0.29,-1,0,1,1,0,51
"Tyler Eady",1983-08-12,"RW","Mississauga IceDogs",42,4,11,15,0.36,-20,0,3,0,0,31
"Bryan Rodney",1984-04-22,"D","Ottawa 67's",65,0,15,15,0.23,1,0,3,0,0,26
"Alex White",1983-02-03,"LW","Belleville Bulls",52,6,8,14,0.27,-5,1,1,1,0,19
"Adam Keefe",1984-04-26,"RW","Sudbury Wolves",50,4,10,14,0.28,1,0,0,1,0,62
"Travis Chapman",1983-04-16,"D","Kitchener Rangers",59,4,10,14,0.24,-13,2,7,0,0,22
"Gregory Campbell",1983-12-17,"C","Plymouth Whalers",65,2,12,14,0.22,-3,1,1,0,0,40
"Shane O'Brien",1983-08-09,"D","Kingston Frontenacs",61,2,12,14,0.23,6,0,1,0,0,89
"Kyle Neufeld",1983-08-28,"LW","Sault Ste. Marie Greyhounds",52,6,7,13,0.25,-8,0,2,1,0,66
"Ryan McGregor",1982-06-28,"LW","North Bay Centennials",51,4,8,12,0.24,-9,1,2,0,1,40
"Eric Larochelle",1984-07-07,"D","Oshawa Generals",58,3,9,12,0.21,-24,0,4,0,0,35
"Kevin Hurley",1983-05-14,"RW","North Bay Centennials",49,3,9,12,0.24,1,0,1,1,0,27
"Grant Buckley",1983-10-23,"D","Mississauga IceDogs",61,2,10,12,0.2,-64,0,1,0,0,67
"Ladislav Reznicek",1983-12-27,"D","Sudbury Wolves",59,1,11,12,0.2,-4,0,4,0,0,14
"Ryan Sharp",1983-01-21,"LW","Owen Sound Attack",54,5,6,11,0.2,7,0,0,1,0,47
"Adam Elzinga",1982-07-23,"D","Peterborough Petes",66,1,10,11,0.17,10,0,1,0,0,76
"Ahren Nittel",1983-12-06,"LW","Windsor Spitfires",46,6,4,10,0.22,-4,2,1,0,0,56
"Sam Skwarchuk",1984-02-05,"LW","Kitchener Rangers",58,5,5,10,0.17,-18,2,0,0,0,10
"Ben Eager",1984-01-22,"LW","Oshawa Generals",61,4,6,10,0.16,-18,0,0,0,0,120
"Chris Martin",1983-08-02,"D","Sault Ste. Marie Greyhounds",41,1,9,10,0.24,-15,0,5,0,0,19
"Reg Thomas",1984-03-24,"C","Sarnia Sting",63,1,9,10,0.16,-17,0,1,0,0,122
"Adam Henrich",1984-01-19,"LW","Brampton Battalion",48,5,4,9,0.19,1,0,0,0,0,27
"Dan Buccella",1983-06-16,"LW","Peterborough Petes",39,5,4,9,0.23,-3,0,0,1,0,128
"Brody Todd",1984-02-25,"LW","Kingston Frontenacs",63,4,5,9,0.14,1,0,0,0,0,31
"Andre Deveaux",1984-02-23,"RW","Belleville Bulls",58,3,6,9,0.16,-4,0,1,0,0,65
"Matt Maccarone",1984-03-23,"C","Windsor Spitfires",59,2,7,9,0.15,-3,0,2,0,0,21
"Tobias Whelan",1983-10-28,"C","Oshawa Generals",56,5,3,8,0.14,-14,0,0,0,0,14
"Richard Power",1984-01-18,"D","Owen Sound Attack",54,3,5,8,0.15,13,2,1,2,0,25
"Brad Efthimiou",1984-10-12,"C","Belleville Bulls",48,1,7,8,0.17,-6,0,1,0,0,0
"Chris Clayton",1983-09-28,"RW","Brampton Battalion",52,1,7,8,0.15,-1,0,1,0,0,14
"Jeff Luckovitch",1983-08-24,"D","Sarnia Sting",51,0,8,8,0.16,0,0,0,0,0,108
"Niko Tuomi",1983-02-10,"D","Guelph Storm",40,0,8,8,0.2,-1,0,1,0,0,51
"Mike Craigen",1982-03-16,"RW","Sarnia Sting",30,5,2,7,0.23,-8,0,1,2,0,65
"Jeff Paisley",1983-05-05,"LW","Mississauga IceDogs",47,4,3,7,0.15,-18,0,0,0,0,18
"Alan Nolan",1983-07-06,"LW","Sault Ste. Marie Greyhounds",57,2,5,7,0.12,-7,0,0,0,0,109
"Pierre Mitsou",1983-01-06,"D","Ottawa 67's",51,2,5,7,0.14,10,0,0,0,0,33
"Jeremy Swanson",1984-06-21,"D","Sault Ste. Marie Greyhounds",54,1,6,7,0.13,-10,0,1,0,1,60
"Jamie Minchella",1983-10-25,"LW","Kitchener Rangers",30,4,2,6,0.2,-9,0,0,1,0,6
"Richard Colwill",1982-01-26,"RW","Owen Sound Attack",40,3,3,6,0.15,6,1,0,0,0,8
"Sal Peralta",1983-07-11,"C","Windsor Spitfires",28,3,3,6,0.21,0,1,0,2,0,6
"Adam Midgley",1983-12-28,"RW","Mississauga IceDogs",22,2,4,6,0.27,-14,1,0,0,0,32
"Sean Langdon",1984-04-12,"C","Kingston Frontenacs",20,2,4,6,0.3,2,0,1,0,0,6
"Dustin VanBallegooie",1983-03-25,"D","Sault Ste. Marie Greyhounds",59,1,5,6,0.1,-22,0,1,0,0,85
"Frank Burgio",1983-03-05,"D","Guelph Storm",63,1,5,6,0.1,-7,0,1,0,0,56
"William Wellman",1982-06-25,"C","Barrie Colts",34,1,5,6,0.18,5,0,0,0,0,42
"Vladimir Sapozhnikov",1982-08-02,"D","North Bay Centennials",53,0,6,6,0.11,-18,0,3,0,0,70
"Ryan Card",1984-02-18,"D","Peterborough Petes",55,3,2,5,0.09,10,0,0,0,0,16
"Derrick Byfuglien",1980-12-23,"D","Erie Otters",31,1,4,5,0.16,7,0,0,1,0,37
"John Scott Dickson",1984-04-10,"LW","Windsor Spitfires",44,3,1,4,0.09,-4,0,1,0,0,24
"Mark Cranley",1984-03-22,"LW","Mississauga IceDogs",43,3,1,4,0.09,-38,0,0,0,0,42
"Walter Prawdzik",1983-03-21,"LW","Sudbury Wolves",50,3,1,4,0.08,-6,0,0,0,0,40
"Adam Smyth",1983-09-08,"D","Ottawa 67's",24,2,2,4,0.17,-4,0,0,0,0,63
"Bovan Seljan",NA,"C","London Knights",15,2,2,4,0.27,-8,0,2,1,0,6
"Tony Williams",1983-02-22,"LW","Plymouth Whalers",8,2,2,4,0.5,4,0,0,0,0,21
"Dene Poulin",1983-12-13,"D","Owen Sound Attack",56,1,3,4,0.07,-4,1,1,0,0,49
"Benjamin Pilon",1983-01-21,"C","Guelph Storm",27,0,4,4,0.15,-2,0,0,0,0,2
"Justin Hodgins",1984-03-01,"RW","Owen Sound Attack",33,0,4,4,0.12,-6,0,0,0,0,14
"Jesse Harnden",1983-03-09,"LW","Brampton Battalion",22,3,0,3,0.14,-3,1,0,0,0,52
"Jan Soukup",1982-09-24,"LW","Guelph Storm",16,2,1,3,0.19,2,0,0,0,0,2
"Josh Patterson",1983-01-22,"LW","Peterborough Petes",8,1,2,3,0.38,3,0,0,0,0,9
"Ryan Thompson",1983-02-10,"RW","Guelph Storm",36,1,2,3,0.08,0,0,0,0,0,39
"Alex MacDonell",1983-08-13,"D","Brampton Battalion",36,0,3,3,0.08,4,0,0,0,0,47
"Brian Lee",1984-07-05,"D","Erie Otters",50,0,3,3,0.06,7,0,0,0,0,35
"Jason Francis",NA,"C","Mississauga IceDogs",11,0,3,3,0.27,-8,0,1,0,0,4
"Travis Parent",1983-08-15,"D","Brampton Battalion",40,0,3,3,0.08,-2,0,0,0,0,30
"Brad Larter",1983-04-26,"RW","Kitchener Rangers",52,1,1,2,0.04,-8,0,0,0,0,74
"Derek McEvoy",1983-02-05,"C","Oshawa Generals",16,1,1,2,0.13,1,0,0,0,0,2
"Kerry Gillis",1983-01-09,"RW","Peterborough Petes",27,1,1,2,0.07,-6,0,0,0,0,30
"Mike McKeown",1983-07-28,"D","Erie Otters",49,1,1,2,0.04,13,0,0,0,0,70
"Rob Dmytruk",1983-05-28,"D","Belleville Bulls",41,1,1,2,0.05,-5,0,0,0,0,27
"Ryan Robert",1982-02-15,"C","Toronto St. Michael's Majors",27,1,1,2,0.07,-4,0,0,0,0,4
"Bobby John Byfuglien",1982-04-23,"LW","Erie Otters",37,0,2,2,0.05,-6,0,0,0,0,31
"Jason Hicks",1983-10-06,"D","Sudbury Wolves",48,0,2,2,0.04,1,0,0,0,0,35
"Troy Duncan",1983-04-06,"RW","Sudbury Wolves",21,0,2,2,0.1,-11,0,0,0,0,12
"Brent Varty",1983-02-11,"LW","London Knights",41,1,0,1,0.02,-3,0,0,0,0,30
"Brian Croswell",1982-07-19,"RW","Peterborough Petes",9,1,0,1,0.11,0,0,0,0,0,4
"Jason Ricupero",NA,"C","Sault Ste. Marie Greyhounds",3,1,0,1,0.33,1,0,0,0,0,0
"Joey Sullivan",1981-05-27,"LW","Erie Otters",47,1,0,1,0.02,-1,0,0,0,0,104
"Stephane Gervais",1982-10-22,"RW","Plymouth Whalers",6,1,0,1,0.17,1,0,0,0,0,0
"Andrew Oke",1981-08-26,"D","Sarnia Sting",16,0,1,1,0.06,-2,0,0,0,0,8
"Brad Beloungea",1983-04-26,"D","Sarnia Sting",29,0,1,1,0.03,-4,0,0,0,0,7
"Bryan Hayes",1983-06-06,"D","Barrie Colts",43,0,1,1,0.02,0,0,0,0,0,4
"Corey LeClair",1983-09-16,"D","Brampton Battalion",56,0,1,1,0.02,8,0,0,0,0,18
"Darryl Baker",1980-01-18,"D","Mississauga IceDogs",5,0,1,1,0.2,-1,0,0,0,0,4
"Denis Bilodeau",NA,"C","Sault Ste. Marie Greyhounds",4,0,1,1,0.25,1,0,0,0,0,4
"Matt Timmins",1983-03-20,"D","Mississauga IceDogs",38,0,1,1,0.03,-21,0,0,0,0,32
"Mike Anning",NA,"C","London Knights",5,0,1,1,0.2,-2,0,0,0,0,7
"Mike Self",1983-03-18,"D","Peterborough Petes",13,0,1,1,0.08,1,0,0,0,0,8
"Paul Ranger",1984-09-12,"D","Oshawa Generals",32,0,1,1,0.03,-1,0,0,0,0,2
"Ryan Morgan",1983-03-17,"D","North Bay Centennials",33,0,1,1,0.03,3,0,0,0,0,30
"Sean Burke",1983-01-14,"RW","Kingston Frontenacs",12,0,1,1,0.08,0,0,0,0,0,0
"Steve Thomas",1982-12-03,"D","Oshawa Generals",5,0,1,1,0.2,5,0,0,0,0,4
"Aaron Wilson",1982-05-11,"D","Kingston Frontenacs",7,0,0,0,0,-2,0,0,0,0,0
"Adam Sturgeon",1984-03-19,"D","Sudbury Wolves",1,0,0,0,0,0,0,0,0,0,4
"Alex Butkus",1984-01-19,"LW","Barrie Colts",20,0,0,0,0,-1,0,0,0,0,19
"Billy Rochefort",1982-11-02,"D","Sarnia Sting",15,0,0,0,0,-5,0,0,0,0,12
"Brad Lewis",1982-06-08,"D","Sarnia Sting",3,0,0,0,0,1,0,0,0,0,0
"Brent Hughes",1982-06-09,"C","Peterborough Petes",8,0,0,0,0,-1,0,0,0,0,4
"Brock Yates",1983-04-16,"RW","Kitchener Rangers",55,0,0,0,0,-9,0,0,0,0,64
"Bryan Faulkner",1983-02-11,"LW","Peterborough Petes",2,0,0,0,0,1,0,0,0,0,0
"Chandon Hill",1982-11-20,"LW","Sarnia Sting",4,0,0,0,0,-2,0,0,0,0,0
"Chris Curran",1983-07-24,"C","Mississauga IceDogs",11,0,0,0,0,-14,0,0,0,0,12
"Dan McNeill",1982-04-14,"D","Guelph Storm",29,0,0,0,0,-5,0,0,0,0,8
"Darryl Goulet",1983-03-19,"C","North Bay Centennials",1,0,0,0,0,0,0,0,0,0,2
"Derrick Schultz",1983-08-16,"D","Kitchener Rangers",24,0,0,0,0,-5,0,0,0,0,19
"Dino Ferrari",1983-09-03,"LW","Oshawa Generals",5,0,0,0,0,0,0,0,0,0,0
"Graeme Lindsay",1982-12-30,"LW","Belleville Bulls",3,0,0,0,0,-1,0,0,0,0,0
"Jarrett Winn",NA,"D","Oshawa Generals",7,0,0,0,0,2,0,0,0,0,0
"Joe Bowcock",1983-06-14,"D","Barrie Colts",5,0,0,0,0,-1,0,0,0,0,0
"John Foley",NA,"C","Oshawa Generals",1,0,0,0,0,0,0,0,0,0,0
"Jordan Kennedy",1983-07-12,"D","Sault Ste. Marie Greyhounds",6,0,0,0,0,2,0,0,0,0,9
"Josh Fey",1982-06-04,"C","Owen Sound Attack",3,0,0,0,0,-3,0,0,0,0,0
"Josh Warden",1983-07-21,"C","Kingston Frontenacs",3,0,0,0,0,0,0,0,0,0,2
"Justin Tolton",NA,"LW","Sudbury Wolves",2,0,0,0,0,0,0,0,0,0,0
"Kyle Aitken",1983-06-26,"D","Peterborough Petes",8,0,0,0,0,3,0,0,0,0,0
"Kyle Doherty",1983-05-29,"D","Oshawa Generals",3,0,0,0,0,0,0,0,0,0,0
"Mark McArthur",NA,"D","Sudbury Wolves",1,0,0,0,0,0,0,0,0,0,0
"Mike McIntyre",NA,"C","Kitchener Rangers",3,0,0,0,0,-1,0,0,0,0,7
"Mitch Hugli",NA,"D","Oshawa Generals",1,0,0,0,0,-2,0,0,0,0,0
"Steve Cooke",1983-07-21,"C","Sault Ste. Marie Greyhounds",5,0,0,0,0,-2,0,0,0,0,4
"Steve Lajeunesse",1982-06-01,"RW","Barrie Colts",1,0,0,0,0,0,0,0,0,0,0
"Steve Richards",1982-07-15,"LW","Victoriaville Tigres",11,0,0,0,0,-3,0,0,0,0,20
"Travis Antler",1983-04-15,"D","Sudbury Wolves",4,0,0,0,0,0,0,0,0,0,0
"Travis Hofstetter",NA,"D","Toronto St. Michael's Majors",2,0,0,0,0,0,0,0,0,0,4
