"Name","Rookie","JN","BD","BD_Y","Hgt","Wgt","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","PPP","SHG","SHA","SHPTS","GWG","ENG","PIM","Active"
"Eric Himelfarb","NO",19,1983-01-01,1983,"5.10",166,"C","Sarnia Sting",49,31,44,75,1.53,-1,12,19,31,1,0,1,4,1,48,1
"Shawn Mather","NO",11,1980-03-11,1980,"5.11",170,"C","Windsor Spitfires",68,29,45,74,1.09,14,13,16,29,2,1,3,4,1,41,1
"Blaine Down","NO",9,1982-07-16,1982,"5.11",170,"LW","Barrie Colts",62,35,38,73,1.18,24,7,15,22,5,2,7,5,0,80,1
"Jonathan Zion","NO",4,1981-05-21,1981,"6.00",180,"D","Ottawa 67's",59,22,51,73,1.24,22,15,27,42,1,2,3,3,0,38,1
"Miguel Delisle","NO",23,1982-04-06,1982,"6.01",215,"C","Ottawa 67's",61,34,38,72,1.18,10,14,15,29,1,2,3,7,1,89,1
"Nikita Alexeev","NO",81,1981-12-27,1981,"6.05",194,"RW","Erie Otters",64,31,41,72,1.13,37,7,8,15,1,1,2,7,2,45,1
"Kyle McAllister","NO",19,1981-04-07,1981,"6.02",175,"C","Owen Sound Attack",68,28,44,72,1.06,1,8,11,19,0,0,0,4,0,40,1
"Marcel Rodman","NO",22,1981-09-25,1981,"6.01",175,"RW","Peterborough Petes",61,36,35,71,1.16,32,6,11,17,1,0,1,4,2,14,1
"Chad Wiseman","NO",27,1981-03-25,1981,"6.00",207,"RW","Plymouth Whalers",62,26,45,71,1.15,-16,10,17,27,1,0,1,4,0,34,1
"Ryan Walsh","NO",16,1980-01-07,1980,"6.01",185,"RW","Toronto St. Michael's Majors",65,26,45,71,1.09,20,7,15,22,1,0,1,4,1,81,1
"Mike Stathopoulos","NO",14,1982-07-12,1982,"5.10",175,"C","London Knights",68,17,54,71,1.04,-28,13,32,45,0,2,2,2,0,16,1
"Maxim Rybin","NO",39,1981-06-15,1981,"5.11",180,"C","Sarnia Sting",67,34,36,70,1.04,-12,13,15,28,0,0,0,6,0,60,1
"Raffi Torres","NO",10,1981-10-08,1981,"5.11",200,"LW","Brampton Battalion",55,33,37,70,1.27,16,12,13,25,2,0,2,6,0,76,1
"Nathan Robinson","NO",77,1981-12-31,1981,"5.09",174,"C","Belleville Bulls",66,32,37,69,1.05,16,11,11,22,6,3,9,4,0,57,1
"Brad Yeo","NO",25,1981-03-18,1981,"6.01",190,"RW","Erie Otters",66,28,41,69,1.05,25,5,9,14,0,3,3,6,0,186,1
"Derek Campbell","NO",22,1980-04-14,1980,"6.01",185,"LW","Kingston Frontenacs",57,25,44,69,1.21,23,5,11,16,2,4,6,3,0,130,1
"Martin St. Pierre","YES",9,1983-08-11,1983,"5.08",180,"C","Guelph Storm",68,20,49,69,1.01,9,8,18,26,0,1,1,5,0,40,1
"Mike Henderson","NO",32,1980-11-22,1980,"5.11",190,"RW","Barrie Colts",64,31,37,68,1.06,-2,10,15,25,1,4,5,9,1,56,1
"Joe Guenther","YES",13,1981-05-04,1981,"6.01",212,"RW","Erie Otters",68,34,32,66,0.97,32,9,7,16,0,0,0,9,0,27,1
"Rick Nash","YES",61,1984-06-16,1984,"6.03",181,"LW","London Knights",58,31,35,66,1.14,-18,12,21,33,4,0,4,4,4,56,1
"Brad Self","NO",18,1981-02-27,1981,"5.11",165,"C","Peterborough Petes",68,19,47,66,0.97,15,4,10,14,1,0,1,2,0,28,1
"Darryl Bootland","NO",27,1981-11-02,1981,"6.01",195,"RW","Toronto St. Michael's Majors",56,32,33,65,1.16,40,10,8,18,0,0,0,7,1,136,1
"Alexander Buturlin","NO",15,1981-09-03,1981,"5.11",185,"RW","Sarnia Sting",57,28,37,65,1.14,14,7,18,25,1,0,1,2,0,27,1
"Aaron Van Leusen","NO",21,1981-10-28,1981,"6.00",180,"RW","Brampton Battalion",68,25,40,65,0.96,19,9,11,20,0,1,1,3,1,33,1
"Zenon Konopka","NO",20,1981-01-02,1981,"6.00",190,"C","Ottawa 67's",66,20,45,65,0.98,4,3,13,16,2,2,4,5,0,120,1
"Andrew Ianiero","NO",12,1981-01-10,1981,"6.00",201,"LW","Kingston Frontenacs",66,25,39,64,0.97,-4,3,9,12,2,2,4,4,0,42,1
"Steve Hildenbrand","NO",39,1981-03-10,1981,"5.10",182,"C","Windsor Spitfires",68,23,41,64,0.94,27,5,12,17,3,0,3,1,0,90,1
"Matthew Dzieduszycki","NO",28,1980-04-08,1980,"6.00",175,"C","Barrie Colts",45,33,30,63,1.4,8,12,13,25,5,1,6,1,0,49,1
"Mike Nelson","NO",21,1981-02-23,1981,"5.10",176,"C","Erie Otters",61,25,38,63,1.03,23,3,20,23,2,0,2,1,1,62,1
"Alexei Semenov","NO",13,1981-04-10,1981,"6.06",210,"D","Sudbury Wolves",65,21,42,63,0.97,28,15,20,35,0,0,0,3,0,106,1
"Joel Ward","NO",22,1980-12-02,1980,"6.01",206,"RW","Owen Sound Attack",67,26,36,62,0.93,-3,7,10,17,2,2,4,3,0,45,1
"Preston Mizzi","NO",23,1980-12-22,1980,"6.00",180,"C","Plymouth Whalers",66,27,33,60,0.91,1,5,12,17,5,1,6,4,2,74,1
"Damian Surma","NO",15,1981-01-22,1981,"5.09",200,"LW","Plymouth Whalers",55,26,34,60,1.09,34,6,10,16,1,2,3,4,3,62,1
"Daniel Sisca","NO",17,1983-06-16,1983,"5.09",165,"C","Owen Sound Attack",67,25,35,60,0.9,0,10,13,23,1,0,1,6,0,69,1
"Jeff Bateman","NO",25,1981-08-29,1981,"6.00",182,"C","Brampton Battalion",53,15,44,59,1.11,20,4,12,16,0,1,1,2,0,81,1
"Kris Newbury","NO",17,1982-02-19,1982,"5.11",192,"C","Sarnia Sting",64,28,30,58,0.91,3,10,7,17,1,1,2,2,4,126,1
"Brett Clouthier","NO",16,1981-06-09,1981,"6.03",211,"LW","Kingston Frontenacs",68,28,29,57,0.84,14,9,4,13,0,0,0,4,0,165,1
"Ryan Armstrong","NO",18,1981-04-06,1981,"5.10",185,"C","North Bay Centennials",63,36,20,56,0.89,1,13,8,21,2,2,4,6,2,52,1
"Cory Stillman","NO",6,1983-03-02,1983,"6.02",211,"C","Kingston Frontenacs",68,29,27,56,0.82,16,6,5,11,1,0,1,1,1,39,1
"Mike Renzi","NO",9,1981-07-18,1981,"5.09",150,"C","Belleville Bulls",67,28,28,56,0.84,7,5,9,14,3,2,5,3,0,98,1
"Frank Lukes","YES",19,1982-09-25,1982,"5.10",170,"RW","Toronto St. Michael's Majors",61,23,33,56,0.92,16,2,15,17,1,0,1,5,1,37,1
"Lance Galbraith","NO",71,1980-02-21,1980,"5.10",180,"LW","Ottawa 67's",58,16,40,56,0.97,9,6,15,21,0,2,2,2,1,190,1
"Joel Scherban","NO",7,1980-04-22,1980,"6.02",199,"C","London Knights",65,24,31,55,0.85,-11,12,17,29,2,1,3,3,1,22,1
"Chris Thorburn","NO",16,1983-06-02,1983,"6.03",208,"C","North Bay Centennials",66,22,32,54,0.82,-1,8,14,22,0,0,0,3,1,64,1
"Rostislav Klesla","NO",7,1982-03-21,1982,"6.02",200,"D","Brampton Battalion",45,18,36,54,1.2,22,7,19,26,1,1,2,2,1,59,1
"Daniel Paille","YES",16,1984-04-15,1984,"6.01",195,"C","Guelph Storm",64,22,31,53,0.83,7,7,11,18,1,0,1,4,3,57,1
"Lukas Havel","NO",15,1981-11-10,1981,"5.10",160,"RW","Brampton Battalion",58,20,33,53,0.91,5,4,14,18,0,0,0,2,1,91,1
"Brent Kelly","NO",21,1981-12-01,1981,"6.01",175,"C","Guelph Storm",67,17,36,53,0.79,-14,8,20,28,1,0,1,1,0,35,1
"Patrick Jarrett","YES",8,1984-02-06,1984,"5.11",182,"C","Mississauga IceDogs",60,15,38,53,0.88,-51,7,16,23,0,0,0,0,0,22,1
"Colt King","NO",15,1983-03-04,1983,"6.02",215,"LW","Guelph Storm",65,25,27,52,0.8,8,10,14,24,0,0,0,5,0,129,1
"Greg Jacina","NO",7,1982-05-22,1982,"6.00",180,"C","Owen Sound Attack",57,25,26,51,0.89,-1,5,9,14,5,0,5,1,0,101,1
"Stacey Britstone","NO",22,1980-04-11,1980,"6.01",185,"C","Plymouth Whalers",59,24,27,51,0.86,30,8,7,15,0,0,0,4,0,90,1
"Ryan Held","NO",16,1980-01-30,1980,"6.02",185,"C","London Knights",59,18,33,51,0.86,-15,8,11,19,0,1,1,2,1,56,1
"Agris Saviels","NO",2,1982-01-15,1982,"6.01",205,"D","Owen Sound Attack",68,14,37,51,0.75,14,6,15,21,0,0,0,3,0,46,1
"Jamie Johnson","NO",10,1982-01-23,1982,"5.11",185,"C","Oshawa Generals",65,8,43,51,0.78,-22,4,20,24,0,0,0,0,0,21,1
"Michael Jacobsen","NO",5,1981-07-24,1981,"6.01",197,"D","Belleville Bulls",63,16,34,50,0.79,23,13,17,30,0,2,2,1,1,24,1
"Jay McClement","NO",18,1983-03-02,1983,"6.01",191,"C","Brampton Battalion",66,30,19,49,0.74,11,13,5,18,1,0,1,5,1,61,1
"Ryan Ramsay","NO",7,1983-05-18,1983,"5.11",188,"LW","Kitchener Rangers",58,21,28,49,0.84,-6,7,10,17,0,0,0,2,0,106,1
"Eric Staal","YES",12,1984-10-29,1984,"6.03",185,"C","Peterborough Petes",63,19,30,49,0.78,17,3,7,10,0,0,0,1,0,23,1
"Dusty Jamieson","NO",44,1981-05-26,1981,"6.02",174,"LW","Sarnia Sting",66,14,35,49,0.74,-6,6,16,22,1,0,1,4,1,22,1
"Brandon Cullen","NO",19,1981-03-05,1981,"6.00",212,"RW","Erie Otters",64,23,25,48,0.75,-4,6,4,10,0,0,0,0,0,156,1
"Aaron Lobb","NO",10,1983-06-10,1983,"6.04",210,"RW","London Knights",67,23,25,48,0.72,-18,14,14,28,0,0,0,4,0,93,1
"Robin Boucher","NO",19,1981-02-20,1981,"5.10",180,"C","Windsor Spitfires",65,19,29,48,0.74,29,5,8,13,1,0,1,2,0,37,1
"Jeffrey Doyle","NO",11,1983-01-10,1983,"6.01",206,"RW","North Bay Centennials",64,18,30,48,0.75,1,4,10,14,0,0,0,6,0,116,1
"Brian Passmore","NO",27,1980-04-27,1980,"5.11",180,"C","Guelph Storm",57,16,32,48,0.84,-15,8,23,31,0,0,0,2,0,105,1
"Cole Jarrett","NO",2,1983-01-04,1983,"6.00",200,"D","Plymouth Whalers",60,12,36,48,0.8,22,6,23,29,0,0,0,2,0,98,1
"Travis Lisabeth","NO",27,1980-04-01,1980,"6.00",192,"C","Kingston Frontenacs",62,22,25,47,0.76,-5,7,7,14,1,0,1,5,1,69,1
"Matt Bannan","NO",33,1981-01-16,1981,"5.10",175,"RW","Toronto St. Michael's Majors",56,19,28,47,0.84,13,6,12,18,2,1,3,2,0,52,1
"T.J. Warkus","YES",2,1981-09-09,1981,"6.01",210,"RW","Sudbury Wolves",63,19,28,47,0.75,20,3,6,9,0,0,0,0,0,69,1
"David Cornacchia","NO",43,1980-11-13,1980,"5.11",200,"D","Belleville Bulls",68,9,37,46,0.68,18,7,16,23,0,3,3,2,0,104,1
"Dustin Brown","YES",12,1984-11-04,1984,"6.01",203,"RW","Guelph Storm",53,23,22,45,0.85,8,10,8,18,1,0,1,1,0,45,1
"Matt Ellis","NO",20,1981-08-31,1981,"6.02",190,"LW","Toronto St. Michael's Majors",68,21,24,45,0.66,10,6,4,10,0,3,3,6,0,19,1
"Robb Palahnuk","NO",22,1980-06-19,1980,"6.01",191,"LW","Sarnia Sting",66,25,19,44,0.67,-1,8,4,12,0,3,3,4,0,93,1
"Craig Kennedy","NO",12,1983-04-24,1983,"6.00",198,"RW","Windsor Spitfires",67,16,28,44,0.66,-1,4,11,15,0,0,0,2,0,55,1
"Bryan Kazarian","NO",9,1981-06-30,1981,"5.08",172,"C","Owen Sound Attack",68,16,28,44,0.65,2,1,2,3,3,2,5,5,1,73,1
"Tomas Kurka","NO",19,1981-12-14,1981,"6.00",180,"LW","Plymouth Whalers",47,15,29,44,0.94,7,7,11,18,0,1,1,1,0,20,1
"Dan Jancevski","NO",15,1981-06-15,1981,"6.03",211,"D","Sudbury Wolves",70,7,37,44,0.63,10,2,22,24,0,1,1,1,0,137,1
"Chris Minard","NO",21,1981-11-18,1981,"6.01",185,"C","Oshawa Generals",68,23,20,43,0.63,-7,5,7,12,0,0,0,1,0,46,1
"Jeff Richards","NO",7,1981-09-17,1981,"5.10",170,"LW","Sault Ste. Marie Greyhounds",52,20,23,43,0.83,-10,6,10,16,1,1,2,5,2,102,1
"Jamie Chamberlain","NO",9,1981-08-02,1981,"6.01",190,"RW","Peterborough Petes",66,14,28,42,0.64,-2,6,3,9,1,0,1,3,0,75,1
"John Brioux","NO",5,1980-01-25,1980,"6.00",180,"RW","Peterborough Petes",68,14,28,42,0.62,13,2,3,5,2,1,3,2,0,34,1
"Mark Popovic","NO",7,1982-10-11,1982,"6.02",190,"D","Toronto St. Michael's Majors",61,7,35,42,0.69,24,2,16,18,1,1,2,0,0,54,1
"Matt Passfield","NO",18,1982-05-08,1982,"6.03",195,"RW","Kitchener Rangers",66,20,21,41,0.62,-9,8,7,15,1,0,1,4,1,63,1
"Kurtis Foster","NO",6,1981-11-24,1981,"6.04",200,"D","Peterborough Petes",62,17,24,41,0.66,19,8,7,15,0,1,1,3,0,78,1
"Kurt MacSweyn","NO",20,1981-01-19,1981,"6.01",178,"C","Brampton Battalion",66,17,24,41,0.62,-5,5,7,12,1,0,1,3,0,37,1
"Trevor Daley","NO",6,1983-10-09,1983,"5.11",204,"D","Sault Ste. Marie Greyhounds",58,14,27,41,0.71,-19,4,16,20,2,0,2,1,0,105,1
"Jason Maleyko","NO",4,1980-05-24,1980,"6.03",210,"D","Brampton Battalion",63,11,30,41,0.65,19,2,18,20,2,0,2,2,1,78,1
"Paul Ballantyne","NO",24,1982-07-16,1982,"6.03",204,"D","Sault Ste. Marie Greyhounds",63,12,28,40,0.63,2,2,10,12,0,0,0,1,1,60,1
"Omar Ennaffati","NO",11,1980-04-26,1980,"6.03",190,"D","Mississauga IceDogs",65,11,29,40,0.62,-55,5,16,21,0,0,0,0,0,104,1
"Vadim Sozinov","YES",24,1981-06-17,1981,"6.00",187,"LW","Ottawa 67's",57,21,18,39,0.68,8,8,7,15,0,0,0,5,0,57,1
"Lorne Misita","NO",91,1981-06-01,1981,"5.11",175,"C","Toronto St. Michael's Majors",52,16,23,39,0.75,11,3,4,7,2,2,4,3,1,52,1
"John Kozoriz","NO",17,1981-03-16,1981,"5.11",190,"C","Oshawa Generals",59,16,23,39,0.66,-19,2,7,9,1,0,1,2,0,26,1
"Carlo Colaiacovo","NO",8,1983-01-27,1983,"6.01",194,"D","Erie Otters",62,12,27,39,0.63,46,8,10,18,0,1,1,1,0,59,1
"Kevin Mitchell","NO",24,1980-06-05,1980,"5.11",165,"D","Oshawa Generals",54,10,29,39,0.72,-18,6,17,23,0,0,0,1,0,139,1
"Brendan Bell","NO",9,1983-03-31,1983,"6.01",207,"D","Ottawa 67's",68,7,32,39,0.57,0,3,22,25,1,0,1,1,0,59,1
"Bill Zalba","NO",16,1982-09-14,1982,"6.01",204,"RW","Peterborough Petes",50,17,21,38,0.76,13,3,6,9,1,0,1,1,1,57,1
"Brandon Nolan","YES",23,1983-07-18,1983,"6.01",190,"C","Oshawa Generals",52,15,23,38,0.73,-7,3,6,9,0,0,0,2,1,21,1
"Danny Bois","YES",15,1983-06-01,1983,"6.01",208,"RW","London Knights",66,21,16,37,0.56,-18,13,5,18,0,0,0,1,0,218,1
"Josh Tataryn","NO",26,1982-07-23,1982,"6.00",185,"LW","North Bay Centennials",64,22,14,36,0.56,-4,9,4,13,0,0,0,2,0,18,1
"Scott Rozendal","NO",19,1982-07-28,1982,"6.02",200,"RW","Oshawa Generals",58,20,16,36,0.62,9,7,3,10,0,0,0,7,0,168,1
"Chris Rowan","NO",14,1982-07-12,1982,"6.04",220,"LW","Brampton Battalion",67,18,18,36,0.54,6,5,3,8,0,0,0,5,1,88,1
"Kyle Werner","NO",9,1980-05-28,1980,"6.02",215,"RW","North Bay Centennials",65,16,20,36,0.55,-8,10,6,16,1,0,1,1,0,112,1
"George Nistas","NO",10,1981-03-16,1981,"5.10",180,"C","Plymouth Whalers",46,10,26,36,0.78,6,2,10,12,1,0,1,2,0,14,1
"Tim Gleason","NO",6,1983-01-29,1983,"6.01",205,"D","Windsor Spitfires",47,8,28,36,0.77,28,4,12,16,1,3,4,1,0,124,1
"Brandon Verner","NO",8,1981-01-13,1981,"6.01",205,"D","Owen Sound Attack",66,8,28,36,0.55,10,4,13,17,0,2,2,0,1,78,1
"Lou Dickenson","NO",14,1982-08-15,1982,"6.02",202,"C","Kingston Frontenacs",60,16,19,35,0.58,-16,9,10,19,0,0,0,2,0,33,1
"Andre Benoit","YES",16,1984-01-06,1984,"6.00",199,"LW","Kitchener Rangers",65,16,19,35,0.54,-4,4,5,9,0,1,1,0,0,37,1
"Kristopher Vernarsky","NO",12,1982-04-05,1982,"6.02",207,"LW","Plymouth Whalers",60,14,21,35,0.58,10,4,7,11,0,0,0,5,0,35,1
"Lukas Krajicek","YES",37,1983-11-03,1983,"6.01",185,"D","Peterborough Petes",61,8,27,35,0.57,2,2,12,14,0,0,0,0,2,53,1
"Lindsay Plunkett","NO",11,1980-05-12,1980,"6.02",195,"LW","Toronto St. Michael's Majors",51,19,15,34,0.67,-9,9,6,15,0,1,1,0,0,94,1
"Dennis Wideman","NO",3,1983-03-20,1983,"6.00",202,"D","London Knights",49,15,19,34,0.69,-27,9,9,18,0,0,0,1,0,75,1
"Mike Rice","NO",20,1982-02-01,1982,"6.04",222,"LW","Oshawa Generals",58,13,21,34,0.59,-9,4,7,11,0,0,0,2,1,50,1
"Julius Halfkenny","NO",4,1981-02-08,1981,"6.02",189,"D","Sarnia Sting",66,12,22,34,0.52,0,9,11,20,0,2,2,0,0,75,1
"Fraser Clair","NO",19,1981-01-07,1981,"6.01",190,"RW","Barrie Colts",57,19,14,33,0.58,-9,3,2,5,2,0,2,2,0,55,1
"Trevor Blanchard","NO",12,1983-06-06,1983,"6.02",205,"LW","Owen Sound Attack",65,15,18,33,0.51,-2,1,0,1,0,0,0,4,2,153,1
"Shayne Fryia","NO",27,1981-12-30,1981,"6.00",180,"C","Barrie Colts",65,17,15,32,0.49,-11,2,4,6,1,0,1,2,0,85,1
"Bob McBride","NO",24,1982-07-30,1982,"5.11",189,"C","Plymouth Whalers",54,15,17,32,0.59,5,3,4,7,0,0,0,2,3,19,1
"Joey Sewell","NO",7,1981-03-15,1981,"5.11",190,"RW","Windsor Spitfires",42,14,18,32,0.76,5,2,4,6,1,0,1,0,0,142,1
"Adam Chapman","NO",27,1982-03-27,1982,"6.00",195,"C","Ottawa 67's",60,14,18,32,0.53,9,0,4,4,0,0,0,1,1,41,1
"Ryan Courtney","NO",17,1982-03-08,1982,"6.03",205,"C","Mississauga IceDogs",63,9,23,32,0.51,-53,3,7,10,1,0,1,1,0,30,1
"Tim Branham","NO",15,1981-05-10,1981,"6.02",195,"D","Barrie Colts",68,7,25,32,0.47,3,2,10,12,1,5,6,1,0,77,1
"Steve Eminger","NO",8,1983-10-31,1983,"6.02",200,"D","Kitchener Rangers",54,6,26,32,0.59,-16,3,15,18,0,1,1,2,0,66,1
"Chris Brannen","NO",4,1980-03-12,1980,"6.02",190,"D","Kitchener Rangers",65,5,27,32,0.49,-19,2,18,20,0,1,1,2,0,48,1
"Derek Hennessey","NO",23,1982-07-08,1982,"6.01",189,"D","Guelph Storm",56,17,14,31,0.55,4,4,3,7,0,0,0,3,1,38,1
"John Osborne","NO",21,1981-03-11,1981,"6.01",185,"LW","Owen Sound Attack",50,15,16,31,0.62,-7,4,4,8,3,1,4,1,1,63,1
"Matt Armstrong","NO",26,1982-09-08,1982,"6.00",190,"LW","Peterborough Petes",66,14,17,31,0.47,-8,4,6,10,0,0,0,5,0,80,1
"Joey Tenute","NO",14,1983-04-02,1983,"5.09",180,"C","Barrie Colts",61,13,18,31,0.51,2,2,5,7,1,0,1,1,1,38,1
"Bryan Thompson","NO",16,1982-03-16,1982,"6.00",190,"RW","Plymouth Whalers",59,11,20,31,0.53,12,0,10,10,1,0,1,4,1,55,1
"Adam Campbell","NO",26,1980-01-05,1980,"5.11",185,"D","Guelph Storm",67,9,22,31,0.46,-14,0,10,10,0,0,0,3,1,161,1
"Josh Bennett","NO",27,1980-06-17,1980,"6.00",200,"LW","Kitchener Rangers",62,15,15,30,0.48,-21,6,6,12,0,0,0,2,1,191,1
"Jimmy Gagnon","NO",17,1982-09-16,1982,"6.00",195,"RW","Peterborough Petes",66,13,17,30,0.45,-18,2,1,3,0,0,0,1,1,183,1
"Sean Scully","YES",18,1983-01-13,1983,"6.02",200,"C","Ottawa 67's",67,12,18,30,0.45,3,1,4,5,0,0,0,2,0,22,1
"Luke Sellars","NO",22,1981-05-21,1981,"6.01",185,"D","Ottawa 67's",59,9,21,30,0.51,-7,8,14,22,0,1,1,0,0,136,1
"Ian Turner","NO",77,1981-10-13,1981,"6.01",190,"D","London Knights",64,8,22,30,0.47,-16,4,10,14,0,0,0,1,0,87,1
"Jon Hedberg","NO",3,1982-04-17,1982,"6.00",205,"D","Oshawa Generals",65,8,22,30,0.46,-26,2,7,9,0,0,0,1,0,72,1
"Nathan Tennant","NO",4,1982-10-15,1982,"6.00",196,"D","Kingston Frontenacs",67,7,23,30,0.45,11,2,5,7,0,0,0,0,0,130,1
"Brian McGrattan","NO",19,1981-09-02,1981,"6.04",220,"RW","Mississauga IceDogs",31,20,9,29,0.94,-26,12,4,16,0,0,0,0,0,83,1
"Ryan Healy","NO",8,1981-03-10,1981,"6.00",220,"LW","Oshawa Generals",49,15,14,29,0.59,-17,8,4,12,0,0,0,2,0,75,1
"Luc Chiasson","NO",24,1982-10-08,1982,"6.00",187,"LW","Owen Sound Attack",52,13,16,29,0.56,3,2,2,4,0,0,0,1,1,18,1
"Tomas Skvaridlo","NO",15,1981-06-19,1981,"6.05",187,"LW","Kingston Frontenacs",58,10,19,29,0.5,-8,0,7,7,0,0,0,1,0,33,1
"Mike Vaillaincourt","NO",8,1981-05-04,1981,"6.02",180,"RW","Sudbury Wolves",61,7,22,29,0.48,13,0,4,4,0,2,2,1,0,49,1
"James Wisniewski","YES",20,1984-02-24,1984,"5.11",200,"D","Plymouth Whalers",53,6,23,29,0.55,20,5,15,20,0,0,0,0,0,72,1
"Chris Eade","NO",17,1982-04-20,1982,"6.02",200,"D","North Bay Centennials",64,3,26,29,0.45,-5,3,13,16,0,1,1,0,0,117,1
"Peter Reynolds","NO",44,1981-04-27,1981,"6.03",188,"D","North Bay Centennials",58,2,27,29,0.5,-17,2,18,20,0,1,1,0,0,85,1
"Mike Wehrstedt","NO",15,1982-05-28,1982,"6.00",195,"RW","Mississauga IceDogs",37,12,16,28,0.76,-22,4,3,7,0,1,1,0,0,12,1
"Brent Sullivan","NO",10,1981-03-22,1981,"6.01",208,"C","Barrie Colts",55,10,18,28,0.51,-20,1,4,5,0,0,0,2,0,64,1
"Tim Brent","YES",8,1984-03-10,1984,"6.00",180,"C","Toronto St. Michael's Majors",64,9,19,28,0.44,-1,3,4,7,0,1,1,0,0,31,1
"Malcolm Hutt","NO",6,1982-05-31,1982,"6.00",185,"D","Belleville Bulls",68,8,20,28,0.41,11,2,7,9,0,1,1,0,0,48,1
"Darren McMillan","NO",3,1980-04-23,1980,"6.00",215,"D","Erie Otters",60,2,26,28,0.47,30,1,12,13,0,3,3,2,0,42,1
"Adam Gibson","YES",5,1984-06-07,1984,"5.10",195,"D","North Bay Centennials",56,13,14,27,0.48,6,5,9,14,0,0,0,3,0,24,1
"Rob Chapman","NO",11,1982-01-14,1982,"6.01",178,"RW","Sault Ste. Marie Greyhounds",51,12,15,27,0.53,-6,3,3,6,0,0,0,2,0,83,1
"Scott Sheppard","YES",9,1983-09-28,1983,"6.00",195,"RW","Kitchener Rangers",67,11,16,27,0.4,-16,3,4,7,0,0,0,2,0,35,1
